
[00:00:00.000 --> 00:00:05.000]  審判來之前都是風和日麗的
[00:19:45.000 --> 00:19:47.000]  他說他終於呢 學到中文了
[00:19:47.000 --> 00:19:49.000]  終於有一天呢
[00:19:49.000 --> 00:19:51.000]  人們在那裡欺負他 講一些說話的時候
[00:19:51.000 --> 00:19:53.000]  他馬上用廣東話呢 去回應他們
[00:19:53.000 --> 00:19:55.000]  他說當時呢 他很開心
[00:19:55.000 --> 00:19:57.000]  因為對方馬上停了
[00:19:57.000 --> 00:19:59.000]  或者
[00:19:59.000 --> 00:20:01.000]  無財無勢
[00:20:01.000 --> 00:20:03.000]  無力申訴 無力反抗
[00:20:03.000 --> 00:20:05.000]  是不是就一定要被人欺負的呢?
[00:20:05.000 --> 00:20:09.000]  其實這班的尼泊爾人
[00:20:09.000 --> 00:20:11.000]  他們願意
[00:20:11.000 --> 00:20:13.000]  自力更生 他們很多呢
[00:20:13.000 --> 00:20:15.000]  都不會是靠綜援
[00:20:15.000 --> 00:20:17.000]  這個不是我說的 是香港的
[00:20:17.000 --> 00:20:19.000]  政府在2018年
[00:20:19.000 --> 00:20:21.000]  出了一個少數族裔的
[00:20:21.000 --> 00:20:23.000]  貧窮報告
[00:20:23.000 --> 00:20:25.000]  裡面提及到
[00:20:25.000 --> 00:20:27.000]  他們很多人寧願自己努力
[00:20:27.000 --> 00:20:29.000]  去租一些私人樓宇
[00:20:29.000 --> 00:20:31.000]  或者同時間就等候
[00:20:31.000 --> 00:20:33.000]  輪候公屋 也都不會呢
[00:20:33.000 --> 00:20:35.000]  申請綜援
[00:20:35.000 --> 00:20:37.000]  但是因為長時間的工作呢
[00:20:37.000 --> 00:20:39.000]  其實都照顧不了子女多少
[00:20:39.000 --> 00:20:43.000]  不過他們的需要 他們的權利
[00:20:43.000 --> 00:20:45.000]  的確會容易被人
[00:20:45.000 --> 00:20:47.000]  忽視了
[00:20:47.000 --> 00:20:49.000]  甚至更差的是
[00:20:49.000 --> 00:20:51.000]  得不到公平的對待
[00:20:51.000 --> 00:20:57.000]  為什麼欺壓的
[00:20:57.000 --> 00:20:59.000]  要是貧窮人?
[00:20:59.000 --> 00:21:05.000]  左邊那位家長 就是我之前
[00:21:05.000 --> 00:21:07.000]  開頭提到的
[00:21:07.000 --> 00:21:09.000]  在餐廳洗碗的那位
[00:21:09.000 --> 00:21:11.000]  女士
[00:21:11.000 --> 00:21:13.000]  她現在很勤力 學中文
[00:21:13.000 --> 00:21:15.000]  會說了很多
[00:21:15.000 --> 00:21:17.000]  起碼去到街市每一樣菜
[00:21:17.000 --> 00:21:19.000]  她都說得出白菜 生菜等等
[00:21:19.000 --> 00:21:23.000]  在《雅各書2章1到4節》
[00:21:23.000 --> 00:21:25.000]  其實雅各已經用了一個
[00:21:25.000 --> 00:21:27.000]  例子 有時候不單只是
[00:21:27.000 --> 00:21:29.000]  在一些言語上
[00:21:29.000 --> 00:21:31.000]  說話上的欺負
[00:21:31.000 --> 00:21:33.000]  欺凌 或者是身體打你一拳
[00:21:33.000 --> 00:21:35.000]  雅各書2章1到4節
[00:21:35.000 --> 00:21:37.000]  我這裡就沒有印出來
[00:21:37.000 --> 00:21:39.000]  那裡這樣說
[00:21:39.000 --> 00:21:41.000]  雅各說:我的弟兄啊 你們信奉我們
[00:21:41.000 --> 00:21:43.000]  榮耀主耶穌基督
[00:21:43.000 --> 00:21:45.000]  不可以只是按著外表待人
[00:21:45.000 --> 00:21:47.000]  如果有一個人去戴著
[00:21:47.000 --> 00:21:49.000]  金銀戒指 穿著
[00:21:49.000 --> 00:21:51.000]  華美衣服 進來會堂
[00:21:51.000 --> 00:21:53.000]  又有一個窮人
[00:21:53.000 --> 00:21:55.000]  穿著髒的衣服
[00:21:55.000 --> 00:21:57.000]  進來 你們就看重
[00:21:57.000 --> 00:21:59.000]  那個穿華麗衣服的
[00:21:59.000 --> 00:22:01.000]  就說請你坐在這個
[00:22:01.000 --> 00:22:03.000]  好位置上 然後就對那個
[00:22:03.000 --> 00:22:05.000]  窮人說 你站在那裡
[00:22:05.000 --> 00:22:07.000]  或者坐在我的
[00:22:07.000 --> 00:22:09.000]  椅子下
[00:22:09.000 --> 00:22:11.000]  這個豈不是你們偏心待人
[00:22:11.000 --> 00:22:13.000]  用惡意
[00:22:13.000 --> 00:22:15.000]  斷定人嗎
[00:22:15.000 --> 00:22:17.000]  雖然這裡特別是說
[00:22:17.000 --> 00:22:19.000]  不要以外貌取人
[00:22:19.000 --> 00:22:21.000]  但是同一時間
[00:22:21.000 --> 00:22:23.000]  都是提醒我們
[00:22:23.000 --> 00:22:25.000]  在教會裡 怎樣來
[00:22:25.000 --> 00:22:27.000]  接待每一個
[00:22:27.000 --> 00:22:29.000]  進到來教會的人
[00:22:29.000 --> 00:22:31.000]  阿摩斯
[00:22:31.000 --> 00:22:33.000]  他再提到
[00:22:33.000 --> 00:22:35.000]  11至12節
[00:22:35.000 --> 00:22:37.000]  他說 踐踏貧寒人
[00:22:37.000 --> 00:22:39.000]  屈枉貧窮人
[00:22:39.000 --> 00:22:41.000]  其實這個
[00:22:41.000 --> 00:22:43.000]  就是上帝所不喜悅
[00:22:43.000 --> 00:22:47.000]  但是偏偏當時的人
[00:22:47.000 --> 00:22:49.000]  就去做了
[00:22:49.000 --> 00:22:51.000]  其實聖經裡的教導
[00:22:51.000 --> 00:22:53.000]  是怎樣的呢
[00:22:53.000 --> 00:22:55.000]  先天使徒
[00:22:55.000 --> 00:22:57.000]  他們是不斷地
[00:22:57.000 --> 00:22:59.000]  詩篇
[00:22:59.000 --> 00:23:01.000]  72篇13節
[00:23:01.000 --> 00:23:03.000]  他們說 他要
[00:23:03.000 --> 00:23:05.000]  連率貧寒
[00:23:05.000 --> 00:23:07.000]  和窮乏的人
[00:23:07.000 --> 00:23:09.000]  拯救窮苦人的性命
[00:23:09.000 --> 00:23:11.000]  這是上帝自己的心意
[00:23:11.000 --> 00:23:13.000]  他連率
[00:23:13.000 --> 00:23:15.000]  貧寒窮乏的人
[00:23:15.000 --> 00:23:17.000]  他要拯救
[00:23:17.000 --> 00:23:19.000]  窮苦人的性命
[00:23:19.000 --> 00:23:21.000]  他也有
[00:23:21.000 --> 00:23:23.000]  吩咐在新明紀
[00:23:23.000 --> 00:23:25.000]  他說 神我吩咐你
[00:23:25.000 --> 00:23:27.000]  祢說 總要向你地上
[00:23:27.000 --> 00:23:29.000]  困苦窮乏的弟兄
[00:23:29.000 --> 00:23:31.000]  鬆開手
[00:23:31.000 --> 00:23:33.000]  不要那麼
[00:23:33.000 --> 00:23:35.000]  計較
[00:23:35.000 --> 00:23:37.000]  明知道他有缺乏
[00:23:37.000 --> 00:23:39.000]  要向他鬆開手
[00:23:39.000 --> 00:23:41.000]  去到新約
[00:23:41.000 --> 00:23:43.000]  《玉行日書》也有提到
[00:23:43.000 --> 00:23:45.000]  凡有世上財物的
[00:23:45.000 --> 00:23:47.000]  看見弟兄窮乏
[00:23:47.000 --> 00:23:49.000]  卻塞住
[00:23:49.000 --> 00:23:51.000]  憐憫連率的心
[00:23:51.000 --> 00:23:53.000]  愛上帝的心怎能
[00:23:53.000 --> 00:23:55.000]  存在他裏面呢
[00:23:55.000 --> 00:24:01.000]  如果你有錢
[00:24:01.000 --> 00:24:03.000]  但你又看見
[00:24:03.000 --> 00:24:05.000]  其他人貧窮的時候
[00:24:05.000 --> 00:24:07.000]  又塞住憐憫的心
[00:24:07.000 --> 00:24:09.000]  愛人的心
[00:24:09.000 --> 00:24:11.000]  都不在這裏
[00:24:11.000 --> 00:24:13.000]  怎去愛上帝呢
[00:24:13.000 --> 00:24:19.000]  說完貧窮人
[00:24:19.000 --> 00:24:21.000]  又說說
[00:24:21.000 --> 00:24:23.000]  恆不義的人
[00:24:23.000 --> 00:24:25.000]  你猜哪些人
[00:24:25.000 --> 00:24:27.000]  最容易落入了
[00:24:27.000 --> 00:24:29.000]  恆不義的試探裏面呢
[00:24:29.000 --> 00:24:33.000]  有人會說
[00:24:33.000 --> 00:24:35.000]  就是那些有權勢
[00:24:35.000 --> 00:24:37.000]  坐高位
[00:24:37.000 --> 00:24:39.000]  擁有財富
[00:24:39.000 --> 00:24:41.000]  社會的高層
[00:24:41.000 --> 00:24:43.000]  或者領袖
[00:24:43.000 --> 00:24:45.000]  例如他們可以是政治家
[00:24:45.000 --> 00:24:47.000]  他們可以是
[00:24:47.000 --> 00:24:49.000]  CEO
[00:24:49.000 --> 00:24:51.000]  他們可以是教會的領袖
[00:24:51.000 --> 00:24:53.000]  他們可以是
[00:24:53.000 --> 00:24:55.000]  任何一個場合裏面的
[00:24:55.000 --> 00:24:57.000]  話事人
[00:24:57.000 --> 00:24:59.000]  其實原來當你越有這個話事權
[00:24:59.000 --> 00:25:01.000]  地位越高
[00:25:01.000 --> 00:25:03.000]  你落入這個
[00:25:03.000 --> 00:25:05.000]  恆不公義的
[00:25:05.000 --> 00:25:07.000]  試探裏面呢
[00:25:07.000 --> 00:25:09.000]  機會是最大的
[00:25:09.000 --> 00:25:11.000]  因為人容易
[00:25:11.000 --> 00:25:13.000]  恃著自己的強勢
[00:25:13.000 --> 00:25:15.000]  就會欺負弱勢的人
[00:25:15.000 --> 00:25:17.000]  不過話又說回來
[00:25:17.000 --> 00:25:19.000]  何時才是
[00:25:19.000 --> 00:25:21.000]  強勢呢
[00:25:21.000 --> 00:25:23.000]  一個十一歲的男孩子
[00:25:23.000 --> 00:25:25.000]  他都可以欺負一個
[00:25:25.000 --> 00:25:27.000]  五十歲的工人姐姐
[00:25:27.000 --> 00:25:29.000]  原因就是
[00:25:29.000 --> 00:25:31.000]  他的位置是一個僱主
[00:25:31.000 --> 00:25:33.000]  或者僱主的兒子
[00:25:33.000 --> 00:25:35.000]  所以人
[00:25:35.000 --> 00:25:37.000]  真的很奇怪
[00:25:37.000 --> 00:25:39.000]  當他們原來在一個地位
[00:25:39.000 --> 00:25:41.000]  較高的時候
[00:25:41.000 --> 00:25:43.000]  就會很容易落入了這個
[00:25:43.000 --> 00:25:45.000]  試探裏面都不知道
[00:25:45.000 --> 00:25:47.000]  另外偶然
[00:25:47.000 --> 00:25:49.000]  聽人說了一句話
[00:25:49.000 --> 00:25:51.000]  叫做權力使人腐化
[00:25:51.000 --> 00:25:53.000]  我不知道你有沒有聽過這句話
[00:25:53.000 --> 00:25:55.000]  所以我嘗試在網上
[00:25:55.000 --> 00:25:57.000]  看看是甚麼來的
[00:25:57.000 --> 00:25:59.000]  有一位在中研院
[00:25:59.000 --> 00:26:01.000]  經濟所
[00:26:01.000 --> 00:26:03.000]  特聘的研究員
[00:26:03.000 --> 00:26:05.000]  叫做朱敬一
[00:26:05.000 --> 00:26:07.000]  他在網上發表了一篇文章
[00:26:07.000 --> 00:26:09.000]  他說當人
[00:26:09.000 --> 00:26:11.000]  面對權力的試探的時候
[00:26:11.000 --> 00:26:13.000]  是因為他的
[00:26:13.000 --> 00:26:15.000]  掌權者可以擁有
[00:26:15.000 --> 00:26:17.000]  或者控制更多的資源
[00:26:17.000 --> 00:26:19.000]  他亦都能夠掌握
[00:26:19.000 --> 00:26:21.000]  更多的資訊
[00:26:21.000 --> 00:26:23.000]  亦都因為
[00:26:23.000 --> 00:26:25.000]  他不是新人
[00:26:25.000 --> 00:26:27.000]  如果他已經擁有了權力一段時間
[00:26:27.000 --> 00:26:29.000]  他可能起初
[00:26:29.000 --> 00:26:31.000]  都會表現得很清廉
[00:26:31.000 --> 00:26:33.000]  但慢慢改革的心
[00:26:33.000 --> 00:26:35.000]  就會冷落下來
[00:26:35.000 --> 00:26:37.000]  因為都不需要再保持甚麼形象
[00:26:37.000 --> 00:26:39.000]  因為已經奠定了
[00:26:39.000 --> 00:26:41.000]  他的權力
[00:26:41.000 --> 00:26:43.000]  因為已經奠定了
[00:26:43.000 --> 00:26:45.000]  他的基礎
[00:26:45.000 --> 00:26:47.000]  所以他們就可以用
[00:26:47.000 --> 00:26:49.000]  他們的影響力
[00:26:49.000 --> 00:26:51.000]  去控制一切或者去做決定
[00:26:51.000 --> 00:26:53.000]  於是就可以壓制人
[00:26:53.000 --> 00:26:55.000]  以求達到心中的目的
[00:26:55.000 --> 00:26:59.000]  留意當時的
[00:26:59.000 --> 00:27:01.000]  以色列人
[00:27:01.000 --> 00:27:05.000]  當時的以色列民
[00:27:05.000 --> 00:27:07.000]  宗教領袖
[00:27:07.000 --> 00:27:09.000]  其實他們全部是認識上帝的人
[00:27:09.000 --> 00:27:11.000]  我們今天的說話
[00:27:11.000 --> 00:27:13.000]  他們不是非教徒
[00:27:13.000 --> 00:27:15.000]  他們認識上帝
[00:27:15.000 --> 00:27:17.000]  從小熟讀摩西的律法
[00:27:17.000 --> 00:27:19.000]  律例
[00:27:19.000 --> 00:27:21.000]  典章 誡命
[00:27:21.000 --> 00:27:23.000]  有甚麼不通 不知道
[00:27:23.000 --> 00:27:25.000]  不懂 但卻沒有遵行
[00:27:25.000 --> 00:27:27.000]  亦都因為
[00:27:27.000 --> 00:27:29.000]  他們的驕傲至此
[00:27:29.000 --> 00:27:31.000]  容易落入了
[00:27:31.000 --> 00:27:33.000]  只要自己喜歡怎樣就怎樣
[00:27:33.000 --> 00:27:35.000]  慢慢不需要尋求上帝的旨意
[00:27:35.000 --> 00:27:37.000]  越走越遠
[00:27:37.000 --> 00:27:39.000]  就離開了真道
[00:27:39.000 --> 00:27:41.000]  連可能自己都不知道
[00:27:41.000 --> 00:27:43.000]  他們不再在乎上帝是否喜悅
[00:27:43.000 --> 00:27:45.000]  或者不喜悅
[00:27:45.000 --> 00:27:47.000]  只是在乎自己的需要
[00:27:47.000 --> 00:27:49.000]  和喜好
[00:27:49.000 --> 00:27:51.000]  甚至只是滿足
[00:27:51.000 --> 00:27:53.000]  自我的感覺良好
[00:27:53.000 --> 00:27:57.000]  其實
[00:27:57.000 --> 00:27:59.000]  回看今天
[00:27:59.000 --> 00:28:01.000]  很多人都熟悉聖經
[00:28:01.000 --> 00:28:03.000]  甚至很熟悉神學
[00:28:03.000 --> 00:28:05.000]  但如果連最基本的
[00:28:05.000 --> 00:28:07.000]  核心價值
[00:28:07.000 --> 00:28:09.000]  上帝的大誡命
[00:28:09.000 --> 00:28:11.000]  愛神 愛人都不遵行的話
[00:28:11.000 --> 00:28:13.000]  有知識來
[00:28:13.000 --> 00:28:15.000]  又有甚麼用呢
[00:28:15.000 --> 00:28:17.000]  就只是聽完
[00:28:17.000 --> 00:28:19.000]  就忘記了
[00:28:19.000 --> 00:28:23.000]  除了貧窮人
[00:28:23.000 --> 00:28:25.000]  除了行不義的人
[00:28:25.000 --> 00:28:27.000]  原來還有一批人
[00:28:27.000 --> 00:28:29.000]  叫做智慧人
[00:28:29.000 --> 00:28:31.000]  這批智慧人
[00:28:31.000 --> 00:28:33.000]  另一個譯法
[00:28:33.000 --> 00:28:35.000]  就是心無怨慮的人
[00:28:35.000 --> 00:28:37.000]  這班人
[00:28:37.000 --> 00:28:39.000]  他們見到時勢不利
[00:28:39.000 --> 00:28:41.000]  為求自保
[00:28:41.000 --> 00:28:43.000]  就靜默不語
[00:28:43.000 --> 00:28:45.000]  不敢出聲
[00:28:45.000 --> 00:28:47.000]  十三節說
[00:28:47.000 --> 00:28:49.000]  所以智慧人在這樣的時候
[00:28:49.000 --> 00:28:51.000]  必靜默不言
[00:28:51.000 --> 00:28:53.000]  因為這是險惡的時候
[00:28:53.000 --> 00:28:57.000]  不出聲
[00:28:57.000 --> 00:29:01.000]  但是阿摩斯
[00:29:01.000 --> 00:29:03.000]  他就剛剛倒轉
[00:29:03.000 --> 00:29:05.000]  他為了對神的治理
[00:29:05.000 --> 00:29:07.000]  公平和公義
[00:29:07.000 --> 00:29:09.000]  那一面他非常重視
[00:29:09.000 --> 00:29:11.000]  所以他一定要出聲
[00:29:11.000 --> 00:29:13.000]  說完這三類人
[00:29:13.000 --> 00:29:15.000]  你是哪一類呢
[00:29:15.000 --> 00:29:17.000]  我也要反省
[00:29:17.000 --> 00:29:19.000]  我自己又是哪一類呢
[00:29:19.000 --> 00:29:23.000]  來到十四 十五節
[00:29:23.000 --> 00:29:27.000]  阿摩斯的勸告就是這樣
[00:29:27.000 --> 00:29:29.000]  我邀請弟兄姊妹
[00:29:29.000 --> 00:29:31.000]  可以的 跟我一起來讀出
[00:29:31.000 --> 00:29:33.000]  十四 十五節
[00:29:33.000 --> 00:29:35.000]  一二三
[00:29:35.000 --> 00:29:37.000]  你們要尋求良善
[00:29:37.000 --> 00:29:39.000]  不要尋求邪惡
[00:29:39.000 --> 00:29:41.000]  就必全乎
[00:29:41.000 --> 00:29:45.000]  這樣 耶和華萬君之上帝
[00:29:45.000 --> 00:29:47.000]  必照你們所說的
[00:29:47.000 --> 00:29:49.000]  與你們同在
[00:29:49.000 --> 00:29:51.000]  要恨惡邪惡
[00:29:51.000 --> 00:29:53.000]  喜愛良善
[00:29:53.000 --> 00:29:57.000]  在城門口秉公行義
[00:29:57.000 --> 00:29:59.000]  或者蛇和蛙
[00:29:59.000 --> 00:30:01.000]  萬君之上帝會施恩給
[00:30:01.000 --> 00:30:03.000]  弱勢的愚民
[00:30:03.000 --> 00:30:05.000]  這兩節是當時
[00:30:05.000 --> 00:30:07.000]  阿摩斯對以色列民的一個
[00:30:07.000 --> 00:30:09.000]  最後的忠告就是說
[00:30:09.000 --> 00:30:11.000]  你一定要尋求上帝
[00:30:11.000 --> 00:30:13.000]  也要尋求良善
[00:30:13.000 --> 00:30:15.000]  不要再行邪惡
[00:30:15.000 --> 00:30:17.000]  就必全乎
[00:30:17.000 --> 00:30:19.000]  耶和華就會與你同在
[00:30:19.000 --> 00:30:21.000]  當你恨惡邪惡
[00:30:21.000 --> 00:30:23.000]  喜愛良善的時候
[00:30:23.000 --> 00:30:25.000]  你就會在一些應該表達
[00:30:25.000 --> 00:30:27.000]  的時候出聲
[00:30:27.000 --> 00:30:29.000]  萬君的耶和華
[00:30:29.000 --> 00:30:31.000]  也許因為這樣
[00:30:31.000 --> 00:30:33.000]  就會憐憫你們施恩給
[00:30:33.000 --> 00:30:35.000]  以色列的愚民
[00:30:35.000 --> 00:30:39.000]  以上阿摩斯的宣講
[00:30:39.000 --> 00:30:41.000]  宣講了
[00:30:41.000 --> 00:30:43.000]  提醒了
[00:30:43.000 --> 00:30:45.000]  但以色列民有沒有聽到
[00:30:45.000 --> 00:30:47.000]  這個宣告
[00:30:47.000 --> 00:30:49.000]  幾十年之後
[00:30:49.000 --> 00:30:51.000]  審判果然來到
[00:30:51.000 --> 00:30:53.000]  在主前722
[00:30:53.000 --> 00:30:55.000]  以色列宣告亡國
[00:30:55.000 --> 00:30:57.000]  他的愚民被擄走
[00:30:57.000 --> 00:30:59.000]  悲慘的結局
[00:30:59.000 --> 00:31:03.000]  回想到我們
[00:31:03.000 --> 00:31:05.000]  其實與當時的以色列人有什麼分別呢
[00:31:05.000 --> 00:31:07.000]  我們現在活在一個什麼世代呢
[00:31:07.000 --> 00:31:09.000]  我們是不是
[00:31:09.000 --> 00:31:11.000]  其實活在審判來之前的日子呢
[00:31:11.000 --> 00:31:13.000]  其實我們也不知道
[00:31:13.000 --> 00:31:15.000]  審判來我們有多遠
[00:31:15.000 --> 00:31:17.000]  上帝透過
[00:31:17.000 --> 00:31:19.000]  阿摩斯可以向以色列人
[00:31:19.000 --> 00:31:21.000]  提醒和責備
[00:31:21.000 --> 00:31:23.000]  同樣適應於
[00:31:23.000 --> 00:31:25.000]  今天的我們
[00:31:25.000 --> 00:31:27.000]  要引以為鑒
[00:31:27.000 --> 00:31:29.000]  記得幾年前
[00:31:29.000 --> 00:31:31.000]  我在這個國家尼克爾
[00:31:31.000 --> 00:31:33.000]  去侍奉生活
[00:31:33.000 --> 00:31:35.000]  在那裏也遇見很多人
[00:31:35.000 --> 00:31:37.000]  這的確是一個貧窮的國家
[00:31:37.000 --> 00:31:39.000]  其中一個
[00:31:39.000 --> 00:31:41.000]  為什麼會發現它很貧窮呢
[00:31:41.000 --> 00:31:43.000]  就是當我去醫院探人
[00:31:43.000 --> 00:31:45.000]  所謂的ICU
[00:31:45.000 --> 00:31:47.000]  你會看到有老鼠在裏面跑來跑去
[00:31:47.000 --> 00:31:49.000]  它叫你換上
[00:31:49.000 --> 00:31:51.000]  你覺得更髒
[00:31:51.000 --> 00:31:53.000]  比自己穿的衣服更髒
[00:31:53.000 --> 00:31:55.000]  或者
[00:31:55.000 --> 00:31:57.000]  他們不會有護士在你身邊照顧你
[00:31:57.000 --> 00:31:59.000]  你要帶著你自己的家人
[00:31:59.000 --> 00:32:01.000]  一起入院24小時
[00:32:01.000 --> 00:32:03.000]  躺在你旁邊才會有人看你
[00:32:03.000 --> 00:32:07.000]  也都每一天我在那裏
[00:32:07.000 --> 00:32:09.000]  有一個叫介紹所
[00:32:09.000 --> 00:32:11.000]  介紹一些人
[00:32:11.000 --> 00:32:13.000]  轉介他們去其他國家打工
[00:32:13.000 --> 00:32:15.000]  我家就住在附近
[00:32:15.000 --> 00:32:17.000]  我每天經過那個介紹所
[00:32:17.000 --> 00:32:19.000]  都排滿了一些很年輕的男孩子
[00:32:19.000 --> 00:32:21.000]  每一個都等著要出國
[00:32:21.000 --> 00:32:23.000]  原因就是
[00:32:23.000 --> 00:32:25.000]  他在自己的國家根本找不到工作
[00:32:25.000 --> 00:32:27.000]  唯有
[00:32:27.000 --> 00:32:29.000]  打發他們
[00:32:29.000 --> 00:32:31.000]  送他們去馬來西亞
[00:32:31.000 --> 00:32:33.000]  韓國和沙地
[00:32:33.000 --> 00:32:35.000]  我在《八地的縱橫》裏面
[00:32:35.000 --> 00:32:37.000]  認識一個女孩子
[00:32:37.000 --> 00:32:39.000]  她只有12、13歲的時候
[00:32:39.000 --> 00:32:41.000]  她就告訴我
[00:32:41.000 --> 00:32:43.000]  她的爸爸就是去了沙地打工的時候
[00:32:43.000 --> 00:32:45.000]  就不知道什麼原因死了
[00:32:45.000 --> 00:32:47.000]  其實我的鄰居
[00:32:47.000 --> 00:32:49.000]  我當時在當地
[00:32:49.000 --> 00:32:51.000]  很多鄰居都是這樣
[00:32:51.000 --> 00:32:53.000]  去了之後
[00:32:53.000 --> 00:32:55.000]  有些可能是中途折返
[00:32:55.000 --> 00:32:57.000]  有些可能患了精神病回來
[00:32:57.000 --> 00:32:59.000]  有些也都可能
[00:32:59.000 --> 00:33:01.000]  變了殘廢
[00:33:01.000 --> 00:33:03.000]  甚至死亡
[00:33:03.000 --> 00:33:05.000]  有很多去到可能是黑工
[00:33:05.000 --> 00:33:07.000]  根本也都沒有什麼所謂賠償
[00:33:07.000 --> 00:33:09.000]  但他們又要付出了一大筆錢
[00:33:09.000 --> 00:33:11.000]  才可以出發去
[00:33:11.000 --> 00:33:13.000]  所以他們為了要還錢
[00:33:13.000 --> 00:33:15.000]  也都不是貿貿然想還回來
[00:33:15.000 --> 00:33:17.000]  就回到自己的國家
[00:33:17.000 --> 00:33:23.000]  你說尼泊爾人為什麼會出現在香港
[00:33:23.000 --> 00:33:25.000]  其實現在是第三代
[00:33:25.000 --> 00:33:27.000]  或者之前我也有些場合
[00:33:27.000 --> 00:33:29.000]  說過
[00:33:29.000 --> 00:33:31.000]  在1960年代的時候
[00:33:31.000 --> 00:33:33.000]  已經有很多的
[00:33:33.000 --> 00:33:35.000]  居家兵
[00:33:35.000 --> 00:33:37.000]  他們就是為了在香港
[00:33:37.000 --> 00:33:39.000]  服役
[00:33:39.000 --> 00:33:41.000]  被英國來僱傭
[00:33:41.000 --> 00:33:43.000]  直至到大概十年前
[00:33:43.000 --> 00:33:45.000]  他們那個
[00:33:45.000 --> 00:33:47.000]  被安葬的地方
[00:33:47.000 --> 00:33:49.000]  就是居家軍人墳場
[00:33:49.000 --> 00:33:51.000]  裡面葬了有542個墓碑
[00:33:51.000 --> 00:33:53.000]  他們
[00:33:53.000 --> 00:33:55.000]  香港的尼泊爾人就定了
[00:33:55.000 --> 00:33:57.000]  每年4月5號
[00:33:57.000 --> 00:33:59.000]  叫做祖先紀念日
[00:33:59.000 --> 00:34:01.000]  約了所有香港的一些尼泊爾的小學生
[00:34:01.000 --> 00:34:03.000]  中學生
[00:34:03.000 --> 00:34:05.000]  去到那裡就有些祭
[00:34:05.000 --> 00:34:07.000]  叫做不是祭祀
[00:34:07.000 --> 00:34:09.000]  就是起了一個鞠躬
[00:34:09.000 --> 00:34:11.000]  去回想
[00:34:11.000 --> 00:34:13.000]  他們的家人
[00:34:13.000 --> 00:34:15.000]  他們的父母或者他們的爺爺
[00:34:15.000 --> 00:34:17.000]  為什麼會來香港
[00:34:17.000 --> 00:34:19.000]  因為恐怕他們會忘記了
[00:34:19.000 --> 00:34:21.000]  自己是怎麼過來這裡
[00:34:21.000 --> 00:34:25.000]  開頭有提過2016年
[00:34:25.000 --> 00:34:27.000]  香港少數族裔人士的貧窮情況
[00:34:27.000 --> 00:34:29.000]  就出了一份
[00:34:29.000 --> 00:34:31.000]  2018年出了一份報告
[00:34:31.000 --> 00:34:35.000]  我特別點出尼泊爾人
[00:34:35.000 --> 00:34:37.000]  是最底那一行
[00:34:37.000 --> 00:34:39.000]  他們有提到他們的勞動人口
[00:34:39.000 --> 00:34:41.000]  參與的比率男女很高
[00:34:41.000 --> 00:34:43.000]  就是說他們女人都會
[00:34:43.000 --> 00:34:45.000]  出來打工
[00:34:45.000 --> 00:34:47.000]  原因就是因為要維持生計
[00:34:47.000 --> 00:34:49.000]  但是他們教育水平通常都是
[00:34:49.000 --> 00:34:51.000]  受到限制
[00:34:51.000 --> 00:34:53.000]  所以只可以做一些基層的工作
[00:34:53.000 --> 00:34:55.000]  而他們的青年也都很多
[00:34:55.000 --> 00:34:57.000]  學歷未必高
[00:34:57.000 --> 00:34:59.000]  原因相信有一部分是很早就
[00:34:59.000 --> 00:35:01.000]  出來工作了
[00:35:01.000 --> 00:35:03.000]  就是中途撤學
[00:35:03.000 --> 00:35:05.000]  而有大部分
[00:35:05.000 --> 00:35:07.000]  都是住在私人樓宇
[00:35:07.000 --> 00:35:09.000]  或者在等待公屋
[00:35:09.000 --> 00:35:11.000]  其中
[00:35:11.000 --> 00:35:13.000]  他的報告裡面長達
[00:35:13.000 --> 00:35:15.000]  60頁
[00:35:15.000 --> 00:35:17.000]  有一頁就有提到
[00:35:17.000 --> 00:35:19.000]  他們運用英文的能力其實比中文好
[00:35:19.000 --> 00:35:21.000]  但是中文閱讀書寫能力
[00:35:21.000 --> 00:35:23.000]  就遜於交談
[00:35:23.000 --> 00:35:25.000]  而兒童的英文能力
[00:35:25.000 --> 00:35:27.000]  可能比成人好
[00:35:27.000 --> 00:35:29.000]  所以你會說
[00:35:29.000 --> 00:35:31.000]  為什麼他們不懂中文呢
[00:35:31.000 --> 00:35:33.000]  因為一來來到香港之後就要工作
[00:35:33.000 --> 00:35:35.000]  根本哪有時間去學中文呢
[00:35:35.000 --> 00:35:37.000]  另一方面
[00:35:37.000 --> 00:35:39.000]  就是學校的教育制度
[00:35:39.000 --> 00:35:41.000]  早年的時候
[00:35:41.000 --> 00:35:43.000]  其實是很多尼泊爾學生
[00:35:43.000 --> 00:35:45.000]  是很難找到學校
[00:35:45.000 --> 00:35:47.000]  香港的主流學校未必收他們
[00:35:47.000 --> 00:35:49.000]  所以很多的惡性循環
[00:35:49.000 --> 00:35:51.000]  使他們中文也都不好
[00:35:51.000 --> 00:35:53.000]  他們的升學機會
[00:35:53.000 --> 00:35:55.000]  因為中文不行而受到限制
[00:35:55.000 --> 00:35:57.000]  而失業率
[00:35:57.000 --> 00:35:59.000]  接著也都會出現
[00:35:59.000 --> 00:36:01.000]  就好像近年因為疫情
[00:36:01.000 --> 00:36:03.000]  其實也有很多家長
