
[00:00:00.000 --> 00:00:05.000]  各位親愛的弟兄姊妹,主內平安
[00:21:20.200 --> 00:21:26.000]  Jesus chose a Salad to be his apostle.
[00:21:26.000 --> 00:21:27.800]  教會的領袖
[00:21:27.800 --> 00:21:30.000]  The leader of the church.
[00:21:30.000 --> 00:21:33.200]  你說耶穌,你好揀唔揀?
[00:21:33.200 --> 00:21:36.200]  你乜揀個勇武攬炒?
[00:21:36.200 --> 00:21:41.200]  Jesus, why do you choose this Salad to be your church leader?
[00:21:41.200 --> 00:21:43.400]  耶穌成晚祈禱
[00:21:43.400 --> 00:21:44.600]  Jesus prayed all night.
[00:21:44.600 --> 00:21:46.400]  《路加福音》第六章
[00:21:46.400 --> 00:21:48.200]  In Luke, chapter 6.
[00:21:48.200 --> 00:21:51.400]  不單止揀了憤慮黨人西門
[00:21:51.400 --> 00:21:54.000]  Not only Simon of the Salad.
[00:21:54.000 --> 00:21:57.800]  他亦都揀了瑞利、馬太,有冇印象?
[00:21:57.800 --> 00:22:02.800]  And also he chose the tax collector, Matthew.
[00:22:02.800 --> 00:22:04.600]  唔考我哋嘅翻譯
[00:22:04.600 --> 00:22:08.200]  喺古老嘅英文聖經嗰度翻譯
[00:22:08.200 --> 00:22:11.600]  瑞利唔係譯做tax collector
[00:22:11.600 --> 00:22:15.000]  係譯做republicans
[00:22:15.000 --> 00:22:20.000]  In the scriptures, it is translated as republicans
[00:22:20.000 --> 00:22:21.600]  instead of tax collectors.
[00:22:21.600 --> 00:22:25.200]  然後馬太後日投票俾Trump
[00:22:25.200 --> 00:22:29.000]  What do you say if Matthew vote for Trump?
[00:22:29.000 --> 00:22:31.600]  Republic of Rome
[00:22:31.600 --> 00:22:34.600]  羅馬共和國
[00:22:34.600 --> 00:22:37.000]  Republic of Rome
[00:22:37.000 --> 00:22:40.400]  馬太係支持帝國
[00:22:40.400 --> 00:22:44.400]  Matthew support the republic
[00:22:44.400 --> 00:22:48.400]  所以佢先至做瑞利呢個行業
[00:22:48.400 --> 00:22:51.600]  And that's why he become the republican.
[00:22:51.600 --> 00:22:54.600]  所以你明白去到耶穌臨升天之前
[00:22:54.600 --> 00:22:56.600]  啲使徒喺度拗乜嘢
[00:22:56.600 --> 00:23:01.800]  So you know before Jesus ascend to heaven,
[00:23:01.800 --> 00:23:03.600]  you know what the apostles were arguing.
[00:23:03.600 --> 00:23:06.000]  佢哋唔係拗緊教會復興
[00:23:06.000 --> 00:23:07.600]  They were not arguing for the restoration.
[00:23:07.600 --> 00:23:09.800]  佢哋唔係拗緊耶穌幾時返嚟
[00:23:09.800 --> 00:23:12.200]  Not about when Jesus coming back.
[00:23:12.200 --> 00:23:14.200]  佢哋拗緊
[00:23:14.200 --> 00:23:20.200]  憤慮黨同republican之間嘅政治立場
[00:23:20.200 --> 00:23:22.800]  They are arguing for the political views
[00:23:22.800 --> 00:23:27.800]  between the zealots and the republicans.
[00:23:27.800 --> 00:23:29.200]  呢個喂
[00:23:29.200 --> 00:23:31.200]  講嘅一班人
[00:23:31.200 --> 00:23:33.200]  點傳福音呀
[00:23:33.200 --> 00:23:36.400]  You may think all such group of people
[00:23:36.400 --> 00:23:38.800]  how can they spread the gospel.
[00:23:38.800 --> 00:23:41.400]  少郎主唔使寫落去啦
[00:23:41.400 --> 00:23:45.800]  So we don't have to move on to the book of Acts.
[00:23:45.800 --> 00:23:48.200]  第二章就撕裂
[00:23:48.200 --> 00:23:53.400]  Chapter 2 was some fights between one another.
[00:23:53.400 --> 00:23:56.800]  第三章就撕了
[00:23:56.800 --> 00:24:00.200]  Chapter 3 is about...
[00:24:00.200 --> 00:24:01.400]  你寫落去囉
[00:24:01.400 --> 00:24:05.000]  我哋識寫架嗰個歷史係咪咁樣
[00:24:05.000 --> 00:24:09.000]  Do you think the history should be written like this?
[00:24:09.000 --> 00:24:11.600]  聖經其實好現實嘅
[00:24:11.600 --> 00:24:14.000]  Actually the scriptures is very related.
[00:24:14.000 --> 00:24:15.400]  只要你肯讀
[00:24:15.400 --> 00:24:17.400]  Only if you are willing to read them.
[00:24:17.400 --> 00:24:20.000]  唔係瞇埋眼就背一章第八節
[00:24:20.000 --> 00:24:22.600]  Not just close your eyes and memorize the verse.
[00:24:22.600 --> 00:24:23.800]  係耶穌講嘅
[00:24:23.800 --> 00:24:24.800]  This is what Jesus said.
[00:24:24.800 --> 00:24:26.400]  係聖經嘅記載嚟㗎
[00:24:26.400 --> 00:24:28.000]  This is written in Exodus.
[00:24:28.000 --> 00:24:33.400]  請問福音如何由耶路撒冷傳到猶太傳地和撒瑪利亞
[00:24:33.400 --> 00:24:37.000]  How can the gospel go from Jerusalem to Judea and Samaria
[00:24:37.000 --> 00:24:38.800]  and to the ends of the earth?
[00:24:38.800 --> 00:24:42.600]  使徒開猜傳會議
[00:24:42.600 --> 00:24:44.600]  The apostles held meetings.
[00:24:44.600 --> 00:24:46.000]  十二個使徒
[00:24:46.000 --> 00:24:47.800]  一半出去猜傳
[00:24:47.800 --> 00:24:50.800]  一半留返喺樹木養
[00:24:50.800 --> 00:24:55.000]  Among twelve apostles, half go out and spread the gospel
[00:24:55.000 --> 00:24:57.000]  and half remains in the church.
[00:24:57.000 --> 00:24:59.000]  真係值得再讀一次使徒行傳
[00:24:59.000 --> 00:25:02.000]  It's really worthy for us to read the books of Exodus.
[00:25:02.000 --> 00:25:04.200]  你睜開咗隻眼已經
[00:25:04.200 --> 00:25:07.000]  Now we open our eyes.
[00:25:07.000 --> 00:25:15.000]  使徒行傳第八章第一節
[00:25:15.000 --> 00:25:17.800]  In the book of Acts, chapter 8, verse 1.
[00:25:17.800 --> 00:25:19.000]  你有冇iPhone呀?
[00:25:19.000 --> 00:25:21.200]  我唔係問你有冇聖經呀
[00:25:21.200 --> 00:25:25.600]  Whether you have the Bible app in your phone.
[00:25:25.600 --> 00:25:27.400]  從這日起
[00:25:27.400 --> 00:25:31.400]  耶路撒冷的教會大遭逼迫
[00:25:31.400 --> 00:25:33.400]  除了使徒以外
[00:25:33.400 --> 00:25:38.400]  門徒都分散在猶太和撒瑪利亞
[00:25:38.400 --> 00:25:41.200]  On that day a great persecution broke out
[00:25:41.200 --> 00:25:43.600]  against the church at Jerusalem
[00:25:43.600 --> 00:25:47.000]  and all except the apostles were scattered
[00:25:47.000 --> 00:25:49.000]  throughout Judea and Samaria.
[00:25:49.000 --> 00:25:50.400]  第四節
[00:25:50.400 --> 00:25:51.200]  Verse 4
[00:25:51.200 --> 00:25:53.600]  有iPhone嘅同學一齊讀
[00:25:53.600 --> 00:25:55.000]  Please read with us.
[00:25:55.000 --> 00:26:02.000]  那些分散的人往各處去傳道
[00:26:02.000 --> 00:26:03.600]  Those who had been scattered
[00:26:03.600 --> 00:26:06.800]  preached the word wherever they went.
[00:26:06.800 --> 00:26:08.000]  睇到嗎?
[00:26:08.000 --> 00:26:08.800]  Do you see?
[00:26:08.800 --> 00:26:09.800]  聽見嗎?
[00:26:09.800 --> 00:26:10.800]  Do you hear?
[00:26:10.800 --> 00:26:14.000]  嗰啲去咗倫敦 去咗溫哥華 去咗悉尼
[00:26:14.000 --> 00:26:16.200]  去咗Toronto嘅人做乜嘢呀?
[00:26:16.200 --> 00:26:20.200]  Those who go to different cities around the world.
[00:26:20.200 --> 00:26:22.000]  哦 佢哋去退休
[00:26:22.000 --> 00:26:23.000]  What did they do?
[00:26:23.000 --> 00:26:24.600]  哦 佢哋去避難
[00:26:24.600 --> 00:26:25.400]  Retirement?
[00:26:25.400 --> 00:26:27.600]  哦 佢哋同香港say 永別
[00:26:27.600 --> 00:26:30.400]  They are saying goodbye to Hong Kong forever?
[00:26:30.400 --> 00:26:31.400]  No.
[00:26:31.400 --> 00:26:32.000]  No.
[00:26:32.000 --> 00:26:34.000]  佢哋出去傳道
[00:26:34.000 --> 00:26:35.800]  They are going to preach the word of God.
[00:26:35.800 --> 00:26:42.000]  聖靈都唔使同教會討論 商量 表決
[00:26:42.000 --> 00:26:46.200]  It is not required for the Holy Spirit to discuss with the church.
[00:26:46.200 --> 00:26:49.600]  唔係過半數先至做㗎
[00:26:49.600 --> 00:26:54.000]  Doesn't get the vote and the Holy Spirit get to decide.
[00:26:54.000 --> 00:26:56.800]  一個唔該 逼北嚟到
[00:26:56.800 --> 00:26:58.800]  And where the prosecution comes?
[00:26:58.800 --> 00:27:00.400]  目的
[00:27:00.400 --> 00:27:01.600]  And the purpose?
[00:27:01.600 --> 00:27:05.000]  福音傳到地極
[00:27:05.000 --> 00:27:07.400]  There is only one purpose for this.
[00:27:07.400 --> 00:27:12.400]  It is to have the gospel to be sent to the end of the earth.
[00:27:12.400 --> 00:27:16.200]  請問福音點樣從亞洲去到歐洲㗎?
[00:27:16.200 --> 00:27:20.400]  Do you know how does the gospel goes from Asia to Europe?
[00:27:20.400 --> 00:27:23.400]  哦 馬其頓嘅呼聲
[00:27:23.400 --> 00:27:29.000]  Because of the Macedonian vision.
[00:27:29.000 --> 00:27:34.400]  夜晚黑堡羅見到異象有馬其頓人話請過來幫助我門
[00:27:34.400 --> 00:27:43.400]  At night Paul sees the vision that Macedonian called for help.
[00:27:43.400 --> 00:27:45.400]  咁佢哋就過去歐洲囉
[00:27:45.400 --> 00:27:48.600]  And so they go to Europe.
[00:27:48.600 --> 00:27:50.600]  你再讀返前面一啲
[00:27:50.600 --> 00:27:58.000]  If you refer to the back of front in the book of Acts.
[00:27:58.000 --> 00:28:03.800]  保羅出去第二次傳到頭頭碰著黑
[00:28:03.800 --> 00:28:08.600]  When Paul started preaching, he faces a lot of difficulties.
[00:28:08.600 --> 00:28:13.000]  耶穌的靈不許 聖靈又禁止
[00:28:13.000 --> 00:28:14.600]  有冇讀過呀?
[00:28:14.600 --> 00:28:18.200]  The spirit of Jesus and the Holy Spirit
[00:28:18.200 --> 00:28:21.000]  do not allow him to move forward.
[00:28:21.000 --> 00:28:24.600]  保羅點解一個人出去咁淪盡呢?
[00:28:24.600 --> 00:28:28.600]  You may say why Paul face such big difficulties?
[00:28:28.600 --> 00:28:32.800]  係啦 因為佢冇同埋佢師父巴拿巴一起去
[00:28:32.800 --> 00:28:39.000]  That's because he did not go with his mentor, Banabas.
[00:28:39.000 --> 00:28:41.400]  點解佢冇同巴拿巴一起去?
[00:28:41.400 --> 00:28:44.400]  Why didn't he go with Banabas?
[00:28:44.400 --> 00:28:46.400]  《士徒行傳》十五章記載
[00:28:46.400 --> 00:28:51.400]  二人起了爭論 甚至彼此分開
[00:28:51.400 --> 00:28:54.200]  In the book of Acts, chapter 15,
[00:28:54.200 --> 00:28:59.000]  it mentions both of them argued and divided.
[00:28:59.000 --> 00:29:01.400]  對唔住呀 陳牧師同曾牧師坐喺前面
[00:29:01.400 --> 00:29:03.400]  借你哋做個例 得唔得?
[00:29:03.400 --> 00:29:09.000]  May I use Reverend Zhang and Reverend Chan as an example?
[00:29:09.000 --> 00:29:12.400]  曾牧師好緊張 摸下陳牧師個額
[00:29:12.400 --> 00:29:15.400]  Reverend Zhang is very nervous.
[00:29:15.400 --> 00:29:20.000]  《士徒行傳》兩人起了爭論 甚至彼此分開
[00:29:20.000 --> 00:29:21.600]  弟兄姊妹點算?
[00:29:21.600 --> 00:29:26.400]  When the apostles start the argument and even divided between themselves,
[00:29:26.400 --> 00:29:28.400]  what do you say?
[00:29:28.400 --> 00:29:30.200]  安提柯教會冇分裂
[00:29:30.200 --> 00:29:33.800]  The church of Antioch did not divide.
[00:29:33.800 --> 00:29:38.600]  安提柯冇開始有間聖巴拿巴堂 冇間聖保羅堂
[00:29:38.600 --> 00:29:43.200]  The church of Antioch did not start. The church of Banaba.
[00:29:43.200 --> 00:29:48.200]  安提柯教會double 咗佢嘅mission budget
[00:29:48.200 --> 00:29:55.000]  The mission budget in the church of Antioch was increased.
[00:29:55.000 --> 00:29:59.800]  巴拿巴同馬可去居比路傳福音
[00:29:59.800 --> 00:30:05.200]  Banaba and another person went to...
[00:30:05.200 --> 00:30:06.200]  Cyprus?
[00:30:06.200 --> 00:30:10.200]  Cyprus spread the gospel together.
[00:30:10.200 --> 00:30:16.800]  保羅和西拉就聖靈又禁止 耶穌的靈又不許
[00:30:16.800 --> 00:30:19.200]  原來是趕他們過去歐洲
[00:30:19.200 --> 00:30:24.200]  When you see that the spirit of Jesus does not allow them to do so,
[00:30:24.200 --> 00:30:26.600]  it forces them to go to another place.
[00:30:26.600 --> 00:30:29.400]  嗌交唔好㗎 啱
[00:30:29.400 --> 00:30:32.800]  It's not good to argue, that's correct.
[00:30:32.800 --> 00:30:35.800]  撕裂唔得㗎 要和好 啱
[00:30:35.800 --> 00:30:39.200]  Divide between one and another is not good. Better reconcile.
[00:30:39.200 --> 00:30:43.200]  不過聖靈嘅工作出乎意料之外
[00:30:43.200 --> 00:30:47.600]  But the work of the spirit is full of surprises.
[00:30:47.600 --> 00:30:51.200]  請問福音係點樣帶到去羅馬㗎?
[00:30:51.200 --> 00:30:55.800]  Do you know how did the gospel reach Rome?
[00:30:55.800 --> 00:30:58.000]  保羅係點樣去羅馬㗎?
[00:30:58.000 --> 00:31:01.800]  How did Paul go to Rome?
[00:31:01.800 --> 00:31:05.200]  佢第三次傳道結束
[00:31:05.200 --> 00:31:09.200]  During his third preaching mission.
[00:31:09.200 --> 00:31:12.800]  佢趕返耶路撒冷首五巡節
[00:31:12.800 --> 00:31:17.800]  He returns to Jerusalem for the Pentecost.
[00:31:17.800 --> 00:31:19.400]  返到去之後
[00:31:19.400 --> 00:31:23.400]  教會領袖約保羅來述職
[00:31:23.400 --> 00:31:26.000]  After he reached Jerusalem,
[00:31:26.000 --> 00:31:30.200]  the church leaders asked Paul to come.
[00:31:30.200 --> 00:31:32.800]  邊個係耶路撒冷教會領袖呀?
[00:31:32.800 --> 00:31:37.200]  Who is the leader of the church of Jerusalem?
[00:31:37.200 --> 00:31:39.600]  瓦國 耶穌嘅弟弟
[00:31:39.600 --> 00:31:41.800]  Jacob, Jesus' brother.
[00:31:41.800 --> 00:31:44.400]  James.
[00:31:44.400 --> 00:31:47.200]  就係瓦國書嗰個瓦國
[00:31:47.200 --> 00:31:49.600]  James, from the book of James.
[00:31:49.600 --> 00:31:54.200]  就係寫你哋唔係因信清義
[00:31:54.200 --> 00:31:57.400]  係因行為清義嘅嗰個瓦國
[00:31:57.400 --> 00:31:59.800]  James, the one who wrote about
[00:31:59.800 --> 00:32:04.400]  you are not justified by faith, but justified by work.
[00:32:04.400 --> 00:32:07.600]  而家瓦國同保羅見面啦
[00:32:07.600 --> 00:32:11.000]  Now, James is meeting with Paul.
[00:32:11.000 --> 00:32:12.600]  保羅同瓦國講
[00:32:12.600 --> 00:32:14.400]  「愛邦人信主」
[00:32:14.400 --> 00:32:17.200]  點樣 點樣 點樣 感謝讚美神
[00:32:17.200 --> 00:32:19.000]  Now, Paul said to James,
[00:32:19.000 --> 00:32:21.400]  the Gentiles hear the gospel
[00:32:21.400 --> 00:32:23.200]  and it was amazing and everything.
[00:32:23.200 --> 00:32:25.000]  瓦國話俾保羅聽
[00:32:25.000 --> 00:32:27.000]  「輕台」
[00:32:27.000 --> 00:32:30.200]  James said to Paul,
[00:32:30.200 --> 00:32:32.200]  「Big brother」
[00:32:32.200 --> 00:32:34.200]  你知道喺耶路撒冷
[00:32:34.200 --> 00:32:37.600]  信奉者道嘅猶太人
[00:32:37.600 --> 00:32:40.000]  成千上萬
[00:32:40.000 --> 00:32:43.600]  並且熱心法律
[00:32:43.600 --> 00:32:48.000]  Do you know that the people in Judea
[00:32:48.000 --> 00:32:50.400]  follow the words of God
[00:32:50.400 --> 00:32:53.600]  and they follow the law?
[00:32:53.600 --> 00:32:56.200]  並且佢哋話你保羅
[00:32:56.200 --> 00:32:59.000]  唔守摩西嘅律法
[00:32:59.000 --> 00:33:00.400]  And they said, you Paul,
[00:33:00.400 --> 00:33:03.000]  you did not follow the laws of Moses.
[00:33:03.000 --> 00:33:06.400]  唔俾下一代守國禮
[00:33:06.400 --> 00:33:09.200]  You do not allow the next generation
[00:33:09.200 --> 00:33:11.200]  to have circumcision.
[00:33:11.200 --> 00:33:12.800]  咁點算呀?
[00:33:12.800 --> 00:33:14.400]  What to do?
[00:33:14.400 --> 00:33:16.000]  嗱 不如咁啦
[00:33:16.000 --> 00:33:16.800]  How about this?
[00:33:16.800 --> 00:33:17.600]  唔係我作嘅
[00:33:17.600 --> 00:33:19.200]  係少林寺記載嘅
[00:33:19.200 --> 00:33:20.400]  I didn't make this all up.
[00:33:20.400 --> 00:33:22.000]  It was written in the scriptures.
[00:33:22.000 --> 00:33:23.400]  二十章
[00:33:23.400 --> 00:33:24.800]  記唔記得呀?
[00:33:24.800 --> 00:33:25.600]  Chapter 20.
[00:33:25.600 --> 00:33:27.200]  我哋冇時間讀啦
[00:33:27.200 --> 00:33:28.400]  Do you remember?
[00:33:28.400 --> 00:33:30.600]  But we don't have time to go through that.
[00:33:30.600 --> 00:33:32.200]  雅各同保羅講
[00:33:32.200 --> 00:33:34.400]  你不如上聖殿去還願
[00:33:34.400 --> 00:33:35.800]  俾人睇下你係
[00:33:35.800 --> 00:33:40.600]  循規蹈矩嘅一個人
[00:33:40.600 --> 00:33:42.400]  James said to Paul,
[00:33:42.400 --> 00:33:43.800]  how about you go to the temple
[00:33:43.800 --> 00:33:46.200]  and show people that you follow the laws?
[00:33:46.200 --> 00:33:47.600]  呢四個字
[00:33:47.600 --> 00:33:48.800]  你係保羅
[00:33:48.800 --> 00:33:50.600]  你冚唔冚得落呀?
[00:33:50.600 --> 00:33:52.000]  Imagine you are Paul.
[00:33:52.000 --> 00:33:54.600]  Can you take that?
[00:33:54.600 --> 00:33:56.200]  保羅妥協
[00:33:56.200 --> 00:33:57.800]  Paul agrees.
[00:33:57.800 --> 00:34:00.000]  Compromised.
[00:34:00.000 --> 00:34:01.800]  忘記初衷
[00:34:01.800 --> 00:34:08.000]  He forgot his first calling.
[00:34:08.000 --> 00:34:10.800]  保羅願意咁樣做
[00:34:10.800 --> 00:34:12.400]  Paul is willing to do so.
[00:34:12.400 --> 00:34:14.600]  結果聖殿暴動
[00:34:14.600 --> 00:34:18.400]  And there was a disruption in the temple.
[00:34:18.400 --> 00:34:19.000]  唔止呀
[00:34:19.000 --> 00:34:21.200]  七個人無罪釋放嗰隻呢
[00:34:21.200 --> 00:34:24.600]  And release of the seven persons.
[00:34:24.600 --> 00:34:25.200]  係咪?
[00:34:25.200 --> 00:34:27.800]  跟住就上訴該殺
[00:34:27.800 --> 00:34:31.800]  And they make their appeal to Kaiser.
[00:34:31.800 --> 00:34:37.200]  所以保羅係坐住business class
[00:34:37.200 --> 00:34:40.000]  去羅馬公堂送佢去
[00:34:40.000 --> 00:34:45.800]  And therefore Paul is sitting on the first class of the plane to go to Rome.
[00:34:45.800 --> 00:34:48.800]  但聖靈降臨
[00:34:48.800 --> 00:34:52.400]  But the Holy Spirit descends.
[00:34:52.400 --> 00:34:55.600]  你要等候聖靈嘅工作
[00:34:55.600 --> 00:34:58.200]  You have to wait for the work of the Holy Spirit.
[00:34:58.200 --> 00:35:01.400]  完全唔係我哋嘅計劃嚟㗎
[00:35:01.400 --> 00:35:04.400]  It's completely not what we think about.
[00:35:04.400 --> 00:35:07.400]  唔係教會生生性性㗎
[00:35:07.400 --> 00:35:14.400]  It's not about the church behaving according to the laws and the teachings.
[00:35:14.400 --> 00:35:18.000]  係睇環境真係皺哂眉頭㗎
[00:35:18.000 --> 00:35:20.800]  If you look at the surroundings, you get the frustrations.
[00:35:20.800 --> 00:35:28.400]  又逼白又撕裂又爭吵又神學不同
[00:35:28.400 --> 00:35:29.800]  乜嘢都齊晒
[00:35:29.800 --> 00:35:36.200]  There were persecution, divisions, arguments and differences in theology and thinking.
[00:35:36.200 --> 00:35:39.200]  但福音就係咁樣直到地極
[00:35:39.200 --> 00:35:43.400]  And that is how the gospel goes to the ends of the world.
[00:35:43.400 --> 00:35:46.600]  同頭一天開始
[00:35:46.600 --> 00:35:49.000]  It was started from the beginning of...
[00:35:49.000 --> 00:35:56.600]  直到今天2020年11月1日香港感受宣導會
[00:35:56.600 --> 00:36:03.800]  Until today, November 1st of 2020 at this church.
[00:36:03.800 --> 00:36:06.600]  我哋聽到神嘅道
[00:36:06.600 --> 00:36:09.400]  We hear God's word.
[00:36:09.400 --> 00:36:11.000]  如果係長老會嘅傳統
[00:36:11.000 --> 00:36:12.600]  我哋應該一齊回應
[00:36:12.600 --> 00:36:14.800]  Thanks be to God.
[00:36:14.800 --> 00:36:19.600]  If it is in the perspiration traditions, we should all say, "Thanks be to God."
[00:36:19.600 --> 00:36:21.000]  感謝主
[00:36:21.000 --> 00:36:22.200]  Thank you, God.
[00:36:22.200 --> 00:36:23.400]  感謝主
[00:36:23.400 --> 00:36:24.600]  Thank you, God.
[00:36:24.600 --> 00:36:26.200]  多謝我哋嘅翻譯
[00:36:26.200 --> 00:36:28.200]  Thank you for your message.
[00:36:29.200 --> 00:36:34.200]  多謝您收睇時局新聞,再會!

