
[00:00:00.000 --> 00:00:04.000]  大兄姐妹,我們同心祈禱
[00:22:28.000 --> 00:22:32.000]  我們已經在幼稚園開展一些不同的工作
[00:22:32.000 --> 00:22:34.000]  例如家長的事工
[00:22:34.000 --> 00:22:38.000]  小朋友的一些小綿羊的事工等等
[00:22:38.000 --> 00:22:40.000]  教師的團契等等
[00:22:40.000 --> 00:22:44.000]  這些是我們這個社區裏面很多要做
[00:22:44.000 --> 00:22:46.000]  另外紅恩堂
[00:22:46.000 --> 00:22:48.000]  現在我們有新的百年租約
[00:22:48.000 --> 00:22:52.000]  我們開始在那裏發展一些外語的事工
[00:22:52.000 --> 00:22:57.000]  靜娟姑娘已經開始在逢星期三的下午
[00:22:57.000 --> 00:23:02.000]  有一個尼泊爾的婦女的一個
[00:23:02.000 --> 00:23:05.000]  聽取班的一個開始
[00:23:05.000 --> 00:23:08.000]  就是教他們廣東話
[00:23:08.000 --> 00:23:12.000]  慢慢慢慢可以來讓那個群體成長
[00:23:12.000 --> 00:23:15.000]  讓他們能夠得到神的福音
[00:23:15.000 --> 00:23:18.000]  很多這些工作我們正在開展
[00:23:18.000 --> 00:23:20.000]  所以求助幫助我們
[00:23:20.000 --> 00:23:26.000]  孫家仍然是一個奉差遣的教會
[00:23:26.000 --> 00:23:30.000]  是一個蒙神來選召的教會
[00:23:30.000 --> 00:23:35.000]  我們做的真是這六樣的事工
[00:23:35.000 --> 00:23:39.000]  常常保持著這份初心
[00:23:39.000 --> 00:23:43.000]  所以勉勵弟兄姊妹
[00:23:43.000 --> 00:23:47.000]  祈禱會是很重要
[00:23:47.000 --> 00:23:51.000]  你的禱告生活也很重要
[00:23:51.000 --> 00:23:53.000]  我們對神的話語
[00:23:53.000 --> 00:23:55.000]  即是神的心意有認識
[00:23:55.000 --> 00:23:57.000]  也是很重要
[00:23:57.000 --> 00:24:01.000]  願我們每一個都能夠成為
[00:24:01.000 --> 00:24:04.000]  奉差遣的教會的弟兄姊妹
[00:24:04.000 --> 00:24:07.000]  以致這樣孫家能夠在這個社區
[00:24:07.000 --> 00:24:09.000]  以致於新界西
[00:24:09.000 --> 00:24:11.000]  以致於香港
[00:24:11.000 --> 00:24:15.000]  我們能夠找到神在我們生命裏面的照明
[00:24:15.000 --> 00:24:18.000]  不枉此生
[00:24:18.000 --> 00:24:20.000]  我們一起祈禱
[00:24:20.000 --> 00:24:21.000]  主耶穌
[00:24:21.000 --> 00:24:25.000]  我們將我們每一位仰望在你的手中
[00:24:25.000 --> 00:24:30.000]  多謝你來到這個世界成為人類的救主
[00:24:30.000 --> 00:24:34.000]  將永恆的盼望已經賜給我們
[00:24:34.000 --> 00:24:36.000]  我們有聖靈
[00:24:36.000 --> 00:24:39.000]  我們有福音的真理
[00:24:39.000 --> 00:24:43.000]  幫助我們能夠常常有聖靈的恩高
[00:24:43.000 --> 00:24:44.000]  在我們內心
[00:24:44.000 --> 00:24:46.000]  有真理的聖靈
[00:24:46.000 --> 00:24:49.000]  去教導我們成長
[00:24:49.000 --> 00:24:51.000]  使我們能夠有力
[00:24:51.000 --> 00:24:55.000]  有能去傳揚這個寶貴的福音
[00:24:55.000 --> 00:24:57.000]  多謝你讓我們今天
[00:24:57.000 --> 00:25:01.000]  可以一班弟兄姊妹再一次見面聚集
[00:25:01.000 --> 00:25:03.000]  在神的面前敬拜
[00:25:03.000 --> 00:25:05.000]  獻上我們的感恩禱告
[00:25:05.000 --> 00:25:07.000]  奉耶穌基督的名
[00:25:07.000 --> 00:25:09.000]  阿們

