
[00:00:00.000 --> 00:00:04.000]  太多時間放在《聖經》裏面的解釋
[00:16:26.000 --> 00:16:28.000]  但是去崇拜
[00:16:28.000 --> 00:16:30.000]  其實我們不是
[00:16:30.000 --> 00:16:32.000]  只是交個人出來那麼簡單
[00:16:32.000 --> 00:16:34.000]  而是你要心裏面
[00:16:34.000 --> 00:16:36.000]  你手上的東西
[00:16:36.000 --> 00:16:38.000]  我知道我要放手
[00:16:38.000 --> 00:16:40.000]  那樣東西不是我掌控的
[00:16:40.000 --> 00:16:42.000]  那樣東西是神掌控的
[00:16:42.000 --> 00:16:44.000]  我們需要教導弟兄姊妹
[00:16:44.000 --> 00:16:46.000]  主人崇拜的意義
[00:16:46.000 --> 00:16:48.000]  這樣才可以讓我們對準
[00:16:48.000 --> 00:16:50.000]  焦點去敬拜神
[00:16:50.000 --> 00:16:52.000]  你明白我的意思嗎?
[00:16:52.000 --> 00:16:54.000]  為什麼我這麼沉氣說這些?
[00:16:54.000 --> 00:16:56.000]  因為真的影響我們的生命
[00:16:56.000 --> 00:16:58.000]  崇拜的方式是因著時代文化有不同
[00:16:58.000 --> 00:17:00.000]  一定是這樣
[00:17:00.000 --> 00:17:02.000]  我們需要令到崇拜
[00:17:02.000 --> 00:17:04.000]  不要形式化
[00:17:04.000 --> 00:17:06.000]  還要激發人那種
[00:17:06.000 --> 00:17:08.000]  謙卑敬虔的心
[00:17:08.000 --> 00:17:10.000]  不要形式化是一樣的
[00:17:10.000 --> 00:17:12.000]  但不能激發人謙卑敬虔
[00:17:12.000 --> 00:17:14.000]  那些敬拜都不到位的
[00:17:14.000 --> 00:17:16.000]  這個大家要弄清楚
[00:17:16.000 --> 00:17:18.000]  音樂是一個媒介
[00:17:18.000 --> 00:17:20.000]  我覺得說得很直
[00:17:20.000 --> 00:17:22.000]  匯眾是需要教育的
[00:17:22.000 --> 00:17:24.000]  怎樣讀譜、怎樣唱詩
[00:17:24.000 --> 00:17:26.000]  我自己小時候是家窮
[00:17:26.000 --> 00:17:28.000]  沒有什麼學樂器的
[00:17:28.000 --> 00:17:30.000]  在學校學音樂堂
[00:17:30.000 --> 00:17:32.000]  老師就很厲害
[00:17:32.000 --> 00:17:34.000]  不過我是跟不上的
[00:17:34.000 --> 00:17:36.000]  那時候要學唱的歌
[00:17:36.000 --> 00:17:38.000]  要考的時候
[00:17:38.000 --> 00:17:40.000]  一會兒又中國民歌
[00:17:40.000 --> 00:17:42.000]  又冰雪
[00:17:42.000 --> 00:17:44.000]  覆蓋伏爾加河
[00:17:44.000 --> 00:17:46.000]  開始唱那些
[00:17:46.000 --> 00:17:48.000]  當然沒什麼感動
[00:17:48.000 --> 00:17:50.000]  沒什麼興趣
[00:17:50.000 --> 00:17:52.000]  其實不是很懂得看五線譜
[00:17:52.000 --> 00:17:54.000]  真的不太懂
[00:17:54.000 --> 00:17:56.000]  老實說我是回到教會
[00:17:56.000 --> 00:17:58.000]  才學會唱歌
[00:17:58.000 --> 00:18:00.000]  看電視那些
[00:18:00.000 --> 00:18:04.000]  武俠劇集那些
[00:18:04.000 --> 00:18:06.000]  電視劇的主題曲
[00:18:06.000 --> 00:18:08.000]  就跟著跟著
[00:18:08.000 --> 00:18:10.000]  不是很合音
[00:18:10.000 --> 00:18:12.000]  但回到教會
[00:18:12.000 --> 00:18:14.000]  原來要學跟譜唱
[00:18:14.000 --> 00:18:16.000]  多可憐
[00:18:16.000 --> 00:18:18.000]  十幾歲才學
[00:18:18.000 --> 00:18:20.000]  然後就發覺
[00:18:20.000 --> 00:18:22.000]  原來要
[00:18:22.000 --> 00:18:24.000]  我們有些弟兄
[00:18:24.000 --> 00:18:26.000]  會彈結他
[00:18:26.000 --> 00:18:28.000]  有些彈琴
[00:18:28.000 --> 00:18:30.000]  其實很簡單
[00:18:30.000 --> 00:18:32.000]  原來在聖樂裡面
[00:18:32.000 --> 00:18:34.000]  教會的音樂有經典的詩歌
[00:18:34.000 --> 00:18:36.000]  特別聖誕節來
[00:18:36.000 --> 00:18:38.000]  有很多經典的詩歌出現
[00:18:38.000 --> 00:18:40.000]  它有歷史的傳統
[00:18:40.000 --> 00:18:42.000]  當時應該有新的詩歌作品
[00:18:42.000 --> 00:18:44.000]  我那時候應該有
[00:18:44.000 --> 00:18:46.000]  齊唱新歌那班
[00:18:46.000 --> 00:18:48.000]  當代敬拜的詩歌
[00:18:48.000 --> 00:18:50.000]  一定是有時代感的
[00:18:50.000 --> 00:18:52.000]  再過十年那些當代詩歌
[00:18:52.000 --> 00:18:54.000]  不就是變成舊歌
[00:18:54.000 --> 00:18:56.000]  我們詩歌的遺產
[00:18:56.000 --> 00:18:58.000]  就越來越深厚
[00:18:58.000 --> 00:19:00.000]  當然
[00:19:00.000 --> 00:19:02.000]  簡單到位
[00:19:02.000 --> 00:19:04.000]  任何排他性的敬拜觀
[00:19:04.000 --> 00:19:06.000]  都不對
[00:19:06.000 --> 00:19:08.000]  我是指對這款不對那款
[00:19:08.000 --> 00:19:10.000]  這樣就
[00:19:10.000 --> 00:19:12.000]  很不妥
[00:19:12.000 --> 00:19:14.000]  譬如有些人說
[00:19:14.000 --> 00:19:16.000]  我只唱生命聖詩
[00:19:16.000 --> 00:19:18.000]  不會唱短歌
[00:19:18.000 --> 00:19:20.000]  有些人說我只唱短歌
[00:19:20.000 --> 00:19:22.000]  不會唱生命聖詩
[00:19:22.000 --> 00:19:24.000]  我沒有意思為生命聖詩補教護航
[00:19:24.000 --> 00:19:26.000]  但其實
[00:19:26.000 --> 00:19:28.000]  很多人
[00:19:28.000 --> 00:19:30.000]  其實每一種都會有問題
[00:19:30.000 --> 00:19:32.000]  兩種都不適當
[00:19:32.000 --> 00:19:34.000]  我其實說一句
[00:19:34.000 --> 00:19:36.000]  我很少
[00:19:36.000 --> 00:19:38.000]  告訴大家
[00:19:38.000 --> 00:19:40.000]  我崇拜沉悶
[00:19:40.000 --> 00:19:42.000]  這樣說就叫你同樣沉悶
[00:19:42.000 --> 00:19:44.000]  但我回教會
[00:19:44.000 --> 00:19:46.000]  我都悶了這麼多年
[00:19:46.000 --> 00:19:48.000]  是吧
[00:19:48.000 --> 00:19:50.000]  我都不怕
[00:19:50.000 --> 00:19:52.000]  告訴你
[00:19:52.000 --> 00:19:54.000]  我其實是一個很挑剔的人
[00:19:54.000 --> 00:19:56.000]  很批判性很強的人
[00:19:56.000 --> 00:19:58.000]  應該是讀了神學
[00:19:58.000 --> 00:20:00.000]  之後更加對批判性
[00:20:00.000 --> 00:20:02.000]  因為識少少東西
[00:20:02.000 --> 00:20:04.000]  就會大概
[00:20:04.000 --> 00:20:06.000]  那些人說話
[00:20:06.000 --> 00:20:08.000]  說那些訊息
[00:20:08.000 --> 00:20:10.000]  解經對不對
[00:20:10.000 --> 00:20:12.000]  我們那個時代
[00:20:12.000 --> 00:20:14.000]  哪有解經的
[00:20:14.000 --> 00:20:16.000]  所以很快我就覺得
[00:20:16.000 --> 00:20:18.000]  很離譜沒有解經
[00:20:18.000 --> 00:20:20.000]  這樣就吹一輪
[00:20:20.000 --> 00:20:22.000]  所以我很難受
[00:20:22.000 --> 00:20:24.000]  但我又不可以說到之後舉手
[00:20:24.000 --> 00:20:26.000]  沒有舉手就要還劫
[00:20:26.000 --> 00:20:28.000]  總之就紙箍
[00:20:28.000 --> 00:20:30.000]  那些年青人就在那裏
[00:20:30.000 --> 00:20:32.000]  你覺得今天說到怎樣
[00:20:32.000 --> 00:20:34.000]  我們散會後的討論
[00:20:34.000 --> 00:20:36.000]  很熱烈的
[00:20:36.000 --> 00:20:38.000]  不知道你們有沒有這個意思
[00:20:38.000 --> 00:20:40.000]  我們已經心知肚明
[00:20:40.000 --> 00:20:42.000]  我講完之後
[00:20:42.000 --> 00:20:44.000]  這些都預了
[00:20:44.000 --> 00:20:46.000]  所以有些弟兄姐妹
[00:20:46.000 --> 00:20:48.000]  除了評論講道
[00:20:48.000 --> 00:20:50.000]  評論一些詩歌崇拜環節
[00:20:50.000 --> 00:20:52.000]  有些就會覺得很悶
[00:20:52.000 --> 00:20:54.000]  悶到抽筋
[00:20:54.000 --> 00:20:56.000]  我很明白
[00:20:56.000 --> 00:20:58.000]  因為有些詩歌不是他們喜歡的風格
[00:20:58.000 --> 00:21:00.000]  不過
[00:21:00.000 --> 00:21:02.000]  我自己又會覺得
[00:21:02.000 --> 00:21:04.000]  很多人真的不太認識詩歌的歷史
[00:21:04.000 --> 00:21:06.000]  歷史
[00:21:06.000 --> 00:21:08.000]  那首歌是怎樣來的
[00:21:08.000 --> 00:21:10.000]  因為它是承載著很豐富的屬靈遺產
[00:21:10.000 --> 00:21:12.000]  一般教會是缺乏
[00:21:12.000 --> 00:21:14.000]  聖詩的欣賞教育
[00:21:14.000 --> 00:21:16.000]  真的很糟糕
[00:21:16.000 --> 00:21:18.000]  以至弟兄姐妹不太懂得欣賞
[00:21:18.000 --> 00:21:20.000]  我只是舉個例子
[00:21:20.000 --> 00:21:22.000]  所以我今次特別和陳勵成牧師講
[00:21:22.000 --> 00:21:24.000]  可不可以
[00:21:24.000 --> 00:21:26.000]  今晚唱生命聖詩的第178首
[00:21:26.000 --> 00:21:28.000]  《奇異的愛》
[00:21:28.000 --> 00:21:30.000]  我特別選這首歌
[00:21:30.000 --> 00:21:32.000]  因為作曲和填詞的人
[00:21:32.000 --> 00:21:34.000]  叫查理韋斯利
[00:21:34.000 --> 00:21:36.000]  Charles Wesley
[00:21:36.000 --> 00:21:38.000]  有沒有人聽過他的大名
[00:21:38.000 --> 00:21:40.000]  約翰韋斯利你聽過了吧
[00:21:40.000 --> 00:21:42.000]  約翰韋斯利是他的兄弟
[00:21:42.000 --> 00:21:44.000]  約翰韋斯利是很喜歡跑擴場去傳道
[00:21:44.000 --> 00:21:46.000]  騎著馬就來的
[00:21:46.000 --> 00:21:48.000]  他弟弟查理士韋斯利
[00:21:48.000 --> 00:21:50.000]  是專門作詩歌的
[00:21:50.000 --> 00:21:52.000]  他作很多歌
[00:21:52.000 --> 00:21:54.000]  這首歌是在1738年寫的
[00:21:54.000 --> 00:21:56.000]  距離現在是280年
[00:21:56.000 --> 00:21:58.000]  不告訴你你怎知道是280年前的歌
[00:21:58.000 --> 00:22:00.000]  如果沒有人講詩歌背景
[00:22:00.000 --> 00:22:02.000]  你真的不明白他在講什麼
[00:22:02.000 --> 00:22:04.000]  容許我直接講
[00:22:04.000 --> 00:22:06.000]  你根本不懂得欣賞他
[00:22:06.000 --> 00:22:08.000]  故事來說
[00:22:08.000 --> 00:22:10.000]  在1738年
[00:22:10.000 --> 00:22:12.000]  德國有個競前運動的巨人
[00:22:12.000 --> 00:22:14.000]  叫親臣多夫
[00:22:14.000 --> 00:22:16.000]  他派遣一個叫波洛
[00:22:16.000 --> 00:22:18.000]  德國人
[00:22:18.000 --> 00:22:20.000]  去北美宣教
[00:22:20.000 --> 00:22:22.000]  波洛在英國停留三個月
[00:22:22.000 --> 00:22:24.000]  在英國停留三個月
[00:22:24.000 --> 00:22:26.000]  在英國停留三個月
[00:22:26.000 --> 00:22:28.000]  他就參加
[00:22:28.000 --> 00:22:30.000]  幫忙在牛津大學建立
[00:22:30.000 --> 00:22:32.000]  查經班
[00:22:32.000 --> 00:22:34.000]  其中一位帶領者就是
[00:22:34.000 --> 00:22:36.000]  查理韋斯利
[00:22:36.000 --> 00:22:38.000]  同時波洛去那裡
[00:22:38.000 --> 00:22:40.000]  除了振奮他們的查經班
[00:22:40.000 --> 00:22:42.000]  他還要跟著波洛
[00:22:42.000 --> 00:22:44.000]  學英文
[00:22:44.000 --> 00:22:46.000]  你知道德國人英文很厲害
[00:22:46.000 --> 00:22:48.000]  他還要去北美宣教
[00:22:48.000 --> 00:22:50.000]  去英國跟查理韋斯利學英文
[00:22:50.000 --> 00:22:52.000]  怎知道
[00:22:52.000 --> 00:22:54.000]  查理韋斯利在2月20日
[00:22:54.000 --> 00:22:56.000]  開始教波洛英文
[00:22:56.000 --> 00:22:58.000]  開始教波洛英文
[00:22:58.000 --> 00:23:00.000]  但到了21日
[00:23:00.000 --> 00:23:02.000]  他已經開始有一種
[00:23:02.000 --> 00:23:04.000]  勒膜炎
[00:23:04.000 --> 00:23:06.000]  病情越來越嚴重
[00:23:06.000 --> 00:23:08.000]  是一個很奇妙的時刻
[00:23:08.000 --> 00:23:10.000]  到了2月24日晚
[00:23:10.000 --> 00:23:12.000]  11點
[00:23:12.000 --> 00:23:14.000]  漏夜的時候
[00:23:14.000 --> 00:23:16.000]  波洛去探查理韋斯利
[00:23:16.000 --> 00:23:18.000]  波洛去探查理韋斯利
[00:23:18.000 --> 00:23:20.000]  為他祈禱
[00:23:20.000 --> 00:23:22.000]  祈禱完之後就問他
[00:23:22.000 --> 00:23:24.000]  問他一些很傳統的問題
[00:23:24.000 --> 00:23:26.000]  不知你們有沒有被人問過
[00:23:26.000 --> 00:23:28.000]  如果你是學三福報道
[00:23:28.000 --> 00:23:30.000]  或者被人問過
[00:23:30.000 --> 00:23:32.000]  你有沒有得救的確據
[00:23:32.000 --> 00:23:34.000]  有沒有被人問過
[00:23:34.000 --> 00:23:36.000]  最近應該沒有人敢問你
[00:23:36.000 --> 00:23:38.000]  查理韋斯利說
[00:23:38.000 --> 00:23:40.000]  我有
[00:23:40.000 --> 00:23:42.000]  波洛問他
[00:23:42.000 --> 00:23:44.000]  你得救的確據是什麼
[00:23:44.000 --> 00:23:46.000]  查理韋斯利說
[00:23:46.000 --> 00:23:48.000]  因為我是盡心竭力
[00:23:48.000 --> 00:23:50.000]  去侍奉神
[00:23:50.000 --> 00:23:52.000]  這就是我得救的確據
[00:23:52.000 --> 00:23:54.000]  你們明白
[00:23:54.000 --> 00:23:56.000]  我們恩信稱義
[00:23:56.000 --> 00:23:58.000]  當然答錯了
[00:23:58.000 --> 00:24:00.000]  那
[00:24:00.000 --> 00:24:02.000]  波洛就不說話了
[00:24:02.000 --> 00:24:04.000]  因為他不好意思
[00:24:04.000 --> 00:24:06.000]  在他病的時候再和他講那麼多
[00:24:06.000 --> 00:24:08.000]  再要他上查經班
[00:24:08.000 --> 00:24:10.000]  你沒有意思
[00:24:10.000 --> 00:24:12.000]  算了,肚子餓了
[00:24:12.000 --> 00:24:14.000]  然後
[00:24:14.000 --> 00:24:16.000]  查理韋斯利就心裏面開始想
[00:24:16.000 --> 00:24:18.000]  難道我為神做那麼多事
[00:24:18.000 --> 00:24:20.000]  這樣都不算得救的確據嗎
[00:24:20.000 --> 00:24:22.000]  到2月25日
[00:24:22.000 --> 00:24:24.000]  很奇妙
[00:24:24.000 --> 00:24:26.000]  波洛為查理韋斯利祈禱產生效用
[00:24:26.000 --> 00:24:28.000]  他開始減輕痛苦
[00:24:28.000 --> 00:24:30.000]  病情好轉
[00:24:30.000 --> 00:24:32.000]  當查理韋斯利
[00:24:32.000 --> 00:24:34.000]  他經歷了
[00:24:34.000 --> 00:24:36.000]  病得到醫治之後
[00:24:36.000 --> 00:24:38.000]  他開始經歷
[00:24:38.000 --> 00:24:40.000]  一次靈性的復興
[00:24:40.000 --> 00:24:42.000]  即韋斯利運動的復興
[00:24:42.000 --> 00:24:44.000]  他哥哥約翰韋斯利
[00:24:44.000 --> 00:24:46.000]  都一樣經歷復興
[00:24:46.000 --> 00:24:48.000]  他們兩兄弟和波洛
[00:24:48.000 --> 00:24:50.000]  都有些溝通
[00:24:50.000 --> 00:24:52.000]  這個故事很重要
[00:24:52.000 --> 00:24:54.000]  這個故事背後
[00:24:54.000 --> 00:24:56.000]  激發了查理韋斯利
[00:24:56.000 --> 00:24:58.000]  去明白
[00:24:58.000 --> 00:25:00.000]  他得救的原因
[00:25:00.000 --> 00:25:02.000]  不是他做了什麼
[00:25:02.000 --> 00:25:04.000]  是耶穌基督對他無條件的接納
[00:25:04.000 --> 00:25:06.000]  因此他寫了這首歌
[00:25:06.000 --> 00:25:08.000]  《奇異的愛》
[00:25:08.000 --> 00:25:10.000]  大家明不明白意思
[00:25:10.000 --> 00:25:12.000]  他講得俗話一點
[00:25:12.000 --> 00:25:14.000]  他病而得到醫治
[00:25:14.000 --> 00:25:16.000]  令他重新一次思想
[00:25:16.000 --> 00:25:18.000]  他過去那種信仰的生活
[00:25:18.000 --> 00:25:20.000]  他對信仰的理解
[00:25:20.000 --> 00:25:22.000]  原來他一直以為
[00:25:22.000 --> 00:25:24.000]  他這麼熱心
[00:25:24.000 --> 00:25:26.000]  就是好的基督徒
[00:25:26.000 --> 00:25:28.000]  其實他想的東西
[00:25:28.000 --> 00:25:30.000]  不是完全對
[00:25:30.000 --> 00:25:32.000]  他想的東西不準確
[00:25:32.000 --> 00:25:34.000]  亦因為他再一次看到
[00:25:34.000 --> 00:25:36.000]  自己的不配
[00:25:36.000 --> 00:25:38.000]  令到他的靈性復興
[00:25:38.000 --> 00:25:40.000]  產生了一個不正確的復興
[00:25:40.000 --> 00:25:42.000]  令到他的靈性復興
[00:25:42.000 --> 00:25:44.000]  產生了一個衛斯理的運動
[00:25:44.000 --> 00:25:46.000]  是很重要的
[00:25:46.000 --> 00:25:48.000]  雖然他不是主角
[00:25:48.000 --> 00:25:50.000]  但他寫了很多首歌
[00:25:50.000 --> 00:25:52.000]  這一點大家要知道
[00:25:52.000 --> 00:25:54.000]  約翰·麗斯里更加重要
[00:25:54.000 --> 00:25:56.000]  他跑抗牆
[00:25:56.000 --> 00:25:58.000]  當然有其他代價
[00:25:58.000 --> 00:26:00.000]  我們看回詩歌的每一節
[00:26:00.000 --> 00:26:02.000]  現在我讀給大家聽
[00:26:02.000 --> 00:26:04.000]  你逐一去聽
[00:26:04.000 --> 00:26:06.000]  你就知道他的心意
[00:26:06.000 --> 00:26:08.000]  怎能如此
[00:26:08.000 --> 00:26:10.000]  像我這樣罪人
[00:26:10.000 --> 00:26:12.000]  這句話一開始你便明白
[00:26:12.000 --> 00:26:14.000]  為何可能是這樣的事呢
[00:26:14.000 --> 00:26:16.000]  像我這樣的罪人
[00:26:16.000 --> 00:26:18.000]  多蒙補血救贖大恩
[00:26:18.000 --> 00:26:20.000]  初時他回答Burner的時候說
[00:26:20.000 --> 00:26:22.000]  我很熱心侍奉
[00:26:22.000 --> 00:26:24.000]  他會否說自己是罪人
[00:26:24.000 --> 00:26:26.000]  當然不會
[00:26:26.000 --> 00:26:28.000]  我不會覺得自己很壞
[00:26:28.000 --> 00:26:30.000]  主為我受痛苦鞭傷
[00:26:30.000 --> 00:26:32.000]  亦為我死在十字架上
[00:26:32.000 --> 00:26:34.000]  奇異的愛
[00:26:34.000 --> 00:26:36.000]  這是一份奇異的愛
[00:26:36.000 --> 00:26:38.000]  為何可能會這樣呢
[00:26:38.000 --> 00:26:40.000]  我的主我的神
[00:26:40.000 --> 00:26:42.000]  為何會為我去死呢
[00:26:42.000 --> 00:26:44.000]  接著是副歌
[00:26:44.000 --> 00:26:46.000]  奇異的愛怎能如此
[00:26:46.000 --> 00:26:48.000]  我的主我的神
[00:26:48.000 --> 00:26:50.000]  為我死
[00:26:50.000 --> 00:26:52.000]  重重複複的就是重點
[00:26:52.000 --> 00:26:54.000]  為何可能會這樣
[00:26:54.000 --> 00:26:56.000]  神的奇異的愛
[00:26:56.000 --> 00:26:58.000]  為何可能會這樣
[00:26:58.000 --> 00:27:00.000]  我的主我的神
[00:27:00.000 --> 00:27:02.000]  為何他也會為我這樣的人去死
[00:27:02.000 --> 00:27:04.000]  第一句已經令你
[00:27:04.000 --> 00:27:06.000]  已經在反駁我們
[00:27:06.000 --> 00:27:08.000]  第二句也說
[00:27:08.000 --> 00:27:10.000]  何等奇妙
[00:27:10.000 --> 00:27:12.000]  第一句說為何我這種人神會救呢
[00:27:12.000 --> 00:27:14.000]  第二句有進階的
[00:27:14.000 --> 00:27:16.000]  何等奇妙
[00:27:16.000 --> 00:27:18.000]  這個永生的主
[00:27:18.000 --> 00:27:20.000]  竟然去受死
[00:27:20.000 --> 00:27:22.000]  誰能夠解釋這個奧秘
[00:27:22.000 --> 00:27:24.000]  你看他不是重複的
[00:27:24.000 --> 00:27:26.000]  是在盡心的
[00:27:26.000 --> 00:27:28.000]  神性的愛
[00:27:28.000 --> 00:27:30.000]  廣闊心腸
[00:27:30.000 --> 00:27:32.000]  神的愛這麼神性
[00:27:32.000 --> 00:27:34.000]  神的愛這麼神性
[00:27:34.000 --> 00:27:36.000]  又廣闊又長又高深
[00:27:36.000 --> 00:27:38.000]  最高天使也不能去測量
[00:27:38.000 --> 00:27:40.000]  這個這麼深的愛
[00:27:40.000 --> 00:27:42.000]  而上主是憐憫我們
[00:27:42.000 --> 00:27:44.000]  超過我們可以想的
[00:27:44.000 --> 00:27:46.000]  世人都當敬拜去景仰他
[00:27:46.000 --> 00:27:48.000]  接著是副歌
[00:27:48.000 --> 00:27:50.000]  奇異的愛
[00:27:50.000 --> 00:27:52.000]  為何會這樣
[00:27:52.000 --> 00:27:54.000]  我的主我的神竟然為我死
[00:27:54.000 --> 00:27:56.000]  你發覺已經有進程
[00:27:56.000 --> 00:27:58.000]  第三節
[00:27:58.000 --> 00:28:00.000]  他再說
[00:28:00.000 --> 00:28:04.000]  我的主是離開天上的寶座榮華
[00:28:04.000 --> 00:28:06.000]  無量恩惠白白似下
[00:28:06.000 --> 00:28:08.000]  這個翻譯中文是很對嘔
[00:28:08.000 --> 00:28:10.000]  即是說神可以
[00:28:10.000 --> 00:28:12.000]  不需要來到世界
[00:28:12.000 --> 00:28:14.000]  他放下了天上無限永恆的
[00:28:14.000 --> 00:28:16.000]  那種存在的模式
[00:28:16.000 --> 00:28:18.000]  進入我們世界
[00:28:18.000 --> 00:28:20.000]  是面對著疾病痛苦死亡
[00:28:20.000 --> 00:28:24.000]  無量恩惠白白的給我們
[00:28:24.000 --> 00:28:26.000]  我們要謙卑虛己
[00:28:26.000 --> 00:28:28.000]  彰顯這個慈愛
[00:28:28.000 --> 00:28:30.000]  流血救贖亞當的後代
[00:28:30.000 --> 00:28:32.000]  恩典憐愛無邊無涯
[00:28:32.000 --> 00:28:34.000]  他在說神的愛是無邊無際
[00:28:34.000 --> 00:28:36.000]  一個罪人像我這樣
[00:28:36.000 --> 00:28:38.000]  竟然蒙口愛
[00:28:38.000 --> 00:28:40.000]  你會發覺他講了這麼久
[00:28:40.000 --> 00:28:42.000]  仍然是在說他的心境
[00:28:42.000 --> 00:28:44.000]  我竟然蒙到舊恩
[00:28:44.000 --> 00:28:46.000]  奇異的愛
[00:28:46.000 --> 00:28:48.000]  為何會這樣
[00:28:48.000 --> 00:28:50.000]  我的主我的神為何會為我死
[00:28:50.000 --> 00:28:52.000]  三節都不夠皮
[00:28:52.000 --> 00:28:54.000]  你想想
[00:28:54.000 --> 00:28:56.000]  他還未收筆
[00:28:56.000 --> 00:28:58.000]  這樣才厲害
[00:28:58.000 --> 00:29:00.000]  到第四節
[00:29:00.000 --> 00:29:02.000]  他再講另一個心裡面的歷程
[00:29:02.000 --> 00:29:04.000]  我的靈受困
[00:29:04.000 --> 00:29:06.000]  他不只是在說神的愛這麼奇妙
[00:29:06.000 --> 00:29:08.000]  他很努力的揭開
[00:29:08.000 --> 00:29:10.000]  他自己屬靈的狀態
[00:29:10.000 --> 00:29:12.000]  我這麼多年
[00:29:12.000 --> 00:29:14.000]  我靈命是受困
[00:29:14.000 --> 00:29:16.000]  多年在牢獄之中
[00:29:16.000 --> 00:29:18.000]  他怎會在牢獄
[00:29:18.000 --> 00:29:20.000]  靈性上在牢獄裏
[00:29:20.000 --> 00:29:22.000]  我被罪包圍
[00:29:22.000 --> 00:29:24.000]  你想想
[00:29:24.000 --> 00:29:26.000]  他揭開這件事很厲害
[00:29:26.000 --> 00:29:28.000]  黑暗重重
[00:29:28.000 --> 00:29:30.000]  像宋尚傑揭棺材
[00:29:30.000 --> 00:29:32.000]  揭開你自己生命的黑暗
[00:29:32.000 --> 00:29:34.000]  主眼發出復活的榮光
[00:29:34.000 --> 00:29:36.000]  我的靈蘇醒
[00:29:36.000 --> 00:29:38.000]  到位了
[00:29:38.000 --> 00:29:40.000]  這首歌是在說他靈命開始復興
[00:29:40.000 --> 00:29:42.000]  滿室光明
[00:29:42.000 --> 00:29:44.000]  以前黑暗現在光明
[00:29:44.000 --> 00:29:46.000]  枷鎖脫落
[00:29:46.000 --> 00:29:48.000]  我以前被捆綁現在得到釋放
[00:29:48.000 --> 00:29:50.000]  我心靈獲悉
[00:29:50.000 --> 00:29:52.000]  我們很多人都看輔導
[00:29:52.000 --> 00:29:54.000]  你想想
[00:29:54.000 --> 00:29:56.000]  你有沒有經歷到
[00:29:56.000 --> 00:29:58.000]  這個查理斯韋斯理
[00:29:58.000 --> 00:30:00.000]  這個屬靈的經歷
[00:30:00.000 --> 00:30:02.000]  我便起來
[00:30:02.000 --> 00:30:04.000]  跟隨主去行走
[00:30:04.000 --> 00:30:06.000]  你明不明
[00:30:06.000 --> 00:30:08.000]  你慢慢踏入的時候你會發覺
[00:30:08.000 --> 00:30:10.000]  這些是屬靈的寶貴經驗
[00:30:10.000 --> 00:30:12.000]  其父哥又來了
[00:30:12.000 --> 00:30:14.000]  奇異的愛
[00:30:14.000 --> 00:30:16.000]  怎可以這樣呢
[00:30:16.000 --> 00:30:18.000]  我主我神你竟然為我死
[00:30:18.000 --> 00:30:20.000]  這首歌五節這麼長
[00:30:20.000 --> 00:30:22.000]  我們便覺得氣都咳嗽
[00:30:22.000 --> 00:30:24.000]  但如果沒有必要
[00:30:24.000 --> 00:30:26.000]  也不會寫五節
[00:30:26.000 --> 00:30:28.000]  但通常我們不明白
[00:30:28.000 --> 00:30:30.000]  為何要寫五節
[00:30:30.000 --> 00:30:32.000]  你明不明
[00:30:32.000 --> 00:30:34.000]  我們為了簡單
[00:30:34.000 --> 00:30:36.000]  唱一節便可以
[00:30:36.000 --> 00:30:38.000]  其實是不可以
[00:30:38.000 --> 00:30:40.000]  因為你沒有辦法
[00:30:40.000 --> 00:30:42.000]  對整首歌有完整的體會
[00:30:42.000 --> 00:30:44.000]  去到第五節
[00:30:44.000 --> 00:30:46.000]  他怎樣去結束這首詩
[00:30:46.000 --> 00:30:48.000]  他說
[00:30:48.000 --> 00:30:50.000]  不再定罪
[00:30:50.000 --> 00:30:52.000]  本來他說我是一個有罪的人
[00:30:52.000 --> 00:30:54.000]  現在不再被神定罪
[00:30:54.000 --> 00:30:56.000]  我心中除盡那些憂愁
[00:30:56.000 --> 00:30:58.000]  最後那個
[00:30:58.000 --> 00:31:00.000]  簡直是粵語長片的結局
[00:31:00.000 --> 00:31:02.000]  無憂無慮
[00:31:02.000 --> 00:31:04.000]  我擁有主並他所有
[00:31:04.000 --> 00:31:06.000]  你有沒有辦法擁有主
[00:31:06.000 --> 00:31:08.000]  這個沒有理由
[00:31:08.000 --> 00:31:10.000]  但他覺得我已經活在主的
[00:31:10.000 --> 00:31:12.000]  豐盛的大愛裏面
[00:31:12.000 --> 00:31:14.000]  我以前覺得缺乏
[00:31:14.000 --> 00:31:16.000]  我擁有他所擁有的
[00:31:16.000 --> 00:31:18.000]  我主是萬有的主
[00:31:18.000 --> 00:31:20.000]  其實我們甚麼都沒有
[00:31:20.000 --> 00:31:22.000]  但我想起主就覺得我有
[00:31:22.000 --> 00:31:24.000]  你明不明
[00:31:24.000 --> 00:31:26.000]  直主的救贖獲得冠冕
[00:31:26.000 --> 00:31:28.000]  這是一個德性的冠冕
[00:31:28.000 --> 00:31:30.000]  十字架和冠冕
[00:31:30.000 --> 00:31:32.000]  你可以說他自我安慰
[00:31:32.000 --> 00:31:34.000]  也可以
[00:31:34.000 --> 00:31:36.000]  但他正正是經過
[00:31:36.000 --> 00:31:38.000]  屬靈的甦醒
[00:31:38.000 --> 00:31:40.000]  他找到他自己生命的價值
