
[00:00:00.000 --> 00:00:17.000]  經文是記載在《士道行傳》第十四節至第十六節,以及第十五節的下半節。
[00:30:55.000 --> 00:31:08.000]  (主席)帳棚是誰住的?羅馬兵一個兵團大概六千人,一個女子兵團六千人,但是御營是一萬二千人。
[00:31:08.000 --> 00:31:16.000]  (主席)所以羅馬駐守的一萬二千人是住在城裡面,但其他羅馬的兵團是住在外圍的。
[00:31:17.000 --> 00:31:26.000]  (主席)如果大家去旅遊的話,你上到Mazada山上,你望下來,看到羅馬的軍營,當年的軍營仍然在那裡。
[00:31:26.000 --> 00:31:40.000]  (主席)兵是不可以進入京城,但耶路撒冷有一個軍營,叫做St.Antonio Fort,那個是處於耶路撒冷最高的,就是在那裡監視耶路撒冷。
[00:31:41.000 --> 00:31:53.000]  (主席)所以兵團是住在外圍。夜晚怎麼睡覺?很冷的。張臥、帳棚是給軍隊住的。
[00:31:53.000 --> 00:32:03.000]  (主席)所以保羅可以說他們家族的事業就是軍需品的供應商。有沒有錢呀?
[00:32:04.000 --> 00:32:18.000]  (主席)保羅很有錢,而且他是一個律師。所以我有時在海上遊船,飛來飛去,當然當時教會頂尖有很多人支持。
[00:32:19.000 --> 00:32:35.000]  (主席)特別是在哥倫多的時候,他和阿基拉伯同行,如果做手作仔,有兩個人同行搶生意,但如果做大企業的話,人手會更加多。所以他是一個軍需品的供應商。
[00:32:36.000 --> 00:32:49.000]  (主席)保羅說:我對神給我的律法,我一條都沒有犯過。聖殿敬拜的禮儀法,我一條都沒有犯過。
[00:32:49.000 --> 00:32:58.000]  (主席)大家知道他當時被人抓的時候是什麼?他去到聖殿還願之後,剃了頭,等制師和他獻祭。
[00:32:59.000 --> 00:33:11.000]  (主席)這些是保羅完全跟足的。有些學者說保羅完全反對猶太教,我自己看法是保羅完全猶太教一條都沒有犯過。
[00:33:11.000 --> 00:33:18.000]  (主席)因為他自己是做見證的。聖殿的敬拜裡面,每一個我都做足了。
[00:33:19.000 --> 00:33:31.000]  (主席)第三點,該法的律法,我都沒有犯過。保羅沒有說我是猶太人,所以我不用守理羅馬人的律法。
[00:33:31.000 --> 00:33:43.000]  (主席)不是,他對當地的政府,他是一個守法的公民。在三個層面上,他都沒有違背到律法。
[00:33:44.000 --> 00:33:59.000]  (主席)保羅在這裡說,他自己的見證是什麼?保羅在這裡是仰望,確信主。
[00:33:59.000 --> 00:34:08.000]  (主席)這句話,中文翻譯的時候,翻譯得不夠透。在英文上說,recognize Jesus as the Lord。
[00:34:09.000 --> 00:34:22.000]  (主席)是什麼意思?因為當時在羅馬的王朝裡面,到公元七十或一百多年之前,猶太人都是可以敬拜神的。
[00:34:22.000 --> 00:34:33.000]  (主席)敬拜獨一的真神。直至到他兩次七十年的大叛變,和一百多年的大暴動之後,才說不准猶太人去信猶太教。
[00:34:34.000 --> 00:34:46.000]  (主席)所以他在這裡,其實當時羅馬宣佈什麼?Pest,Romana,Pest即是拉丁文的peace,就是羅馬的太平。
[00:34:46.000 --> 00:34:51.000]  (主席)他說,你在我羅馬的強念之下,你聽我們的話,你便會平安。
[00:34:51.000 --> 00:35:03.000]  (主席)這讓我聯想起,在耶穌出生的時候,《盧瓦夫音》第二章,當時向他們的牧羊人宣告之後,天上的天君怎樣?
[00:35:03.000 --> 00:35:11.000]  (主席)在至高之處榮耀歸於神,在地下平安歸於他所喜悅的人。
[00:35:11.000 --> 00:35:18.000]  (主席)我們這句話很多時候在聖誕節裡說,做戲了,其實這是一句political statement來的。
[00:35:18.000 --> 00:35:26.000]  (主席)真正的平安是從天上的神來的,不是該殺給你的。
[00:35:28.000 --> 00:35:37.000]  (主席)當時他們說,Caesar is Lord,但當時保羅他們說,No,Jesus is Lord,耶穌基督是我們的主。
[00:35:37.000 --> 00:35:45.000]  (主席)我們不是看地上的政權,我們是看天上的神,祂為我們所預備的。
[00:35:45.000 --> 00:35:53.000]  (主席)這是很清楚的告訴我們,地上的平安,只有從天上來,不是從人來的。
[00:35:55.000 --> 00:36:04.000]  (主席)第二點,保羅說在這個時候,當他重覆在大馬色路上所見到的,主耶穌和他的對話裡面。
[00:36:04.000 --> 00:36:09.000]  (主席)主耶穌說,我要差派你做執事和做一個見證人。
[00:36:09.000 --> 00:36:16.000]  (主席)Minister,在英文字眼裡是,As a Minister, As a Witness to All。
[00:36:16.000 --> 00:36:20.000]  (主席)Minister 就是一個服事者的意思。
[00:36:21.000 --> 00:36:27.000]  (主席)Witness 的字眼,在原文裡面,是和那個信道者是同一個字,Mater。
[00:36:27.000 --> 00:36:34.000]  (主席)所以這次我們宣講神的話語的時候,我們要宣講到一個地步,我們願意將自己的生命擺上。
[00:36:34.000 --> 00:36:45.000]  (主席)這是當代的基督徒,歷世歷代很多的聖徒,他們都是願意為了信仰,將自己的生命擺上。
[00:36:47.000 --> 00:36:54.000]  (主席)如果神的話語是向當代的人這樣講,向今時今日,我們這個世代的人都同意講這件事。
[00:36:54.000 --> 00:37:02.000]  (主席)我們自己考慮,我們是不是真的願意去領受這個普世的宣教的使命。
[00:37:02.000 --> 00:37:16.000]  (主席)最後一點,是宣告恩聖正義,在原文的意思就是,Proclaiming the forgiveness of sins by faith in Jesus。
[00:37:17.000 --> 00:37:27.000]  (主席)我們今天所宣講的福音,的中心,唯一的一點就是說,罪得赦免,是因為恩信耶穌而罪得赦免。
[00:37:27.000 --> 00:37:34.000]  (主席)如果今天我們所傳的福音是離開了這件事的話,那不是福音來的,弟兄姊妹。
[00:37:37.000 --> 00:37:47.000]  (主席)我們今天宣告我們的罪得赦免,不是靠我們做什麼,唯一是靠著相信耶穌,為我們在十字架上所成就的救恩。
[00:37:47.000 --> 00:37:55.000]  (主席)其實保羅這三宗聖經裡面,是很豐富的經文在裡面。
[00:37:55.000 --> 00:38:01.000]  (主席)很豐富的信仰,我們可以去思考。
[00:38:05.000 --> 00:38:09.000]  (主席)問題就是,我們怎樣活出這個信仰出來?
[00:38:09.000 --> 00:38:14.000]  (主席)對不起,好像講得很沉重。
[00:38:14.000 --> 00:38:26.000]  (主席)但是,你想想保羅當時他是名門子弟,出身於一個最好的老師。
[00:38:26.000 --> 00:38:32.000]  (主席)保羅當他在史提反被害的時候,他當時是一個學師仔。
[00:38:33.000 --> 00:38:38.000]  (主席)大家知道,律師也有學師的,有一個 pupilage 的,有一個 pupil 的時間。
[00:38:38.000 --> 00:38:50.000]  (主席)到後來史提反死了之後,沒多久,我們就看到保羅,跟大祭司拿了一份文書去達馬遜去抓人。
[00:38:50.000 --> 00:38:59.000]  (主席)我相信保羅的身份,當時已經是在宮裡面的一份子,在聖希倫裡面的一份子。
[00:39:02.000 --> 00:39:10.000]  (主席)我看到他的出身,他當時被主耶穌呼召的時候,他的身份絕對不是一個普通的人。
[00:39:10.000 --> 00:39:19.000]  (主席)我們現在看到保羅的,有時候去到羅馬,看到保羅的雕像,就看到他是一個被人挖,挖,這樣鶴背的人。
[00:39:19.000 --> 00:39:30.000]  (主席)保羅在到他服侍到萬年的時候,被人打,被人趕,被人刑著。
[00:39:31.000 --> 00:39:37.000]  (主席)我相信保羅年輕的時候,是個帥哥來的,是個帥哥來的。
[00:39:37.000 --> 00:39:46.000]  (主席)他為上的緣故,擺上了,他毫無後顧之憂的,將自己擺上了。
[00:39:46.000 --> 00:39:55.000]  (主席)當我看回他這一生的時候,我自己心裡面有很多的感觸,和很多的責備。
[00:39:56.000 --> 00:40:03.000]  (主席)神呼召我出來服侍,我好像是先讀神學,好像是先參加做士工。
[00:40:03.000 --> 00:40:13.000]  (主席)但是,神在這個時候,讓我參與到,雖然我不是直接參與聖經翻譯的工作。
[00:40:13.000 --> 00:40:21.000]  (主席)雖然我不是直接去寫書,去介紹我這個信仰,為這個信仰的爭辯。
[00:40:22.000 --> 00:40:33.000]  (主席)但是我看到,神在這段時間,站在中國的神學發展,一個很重要的時刻裡面,我可以參與這個士工。
[00:40:33.000 --> 00:40:40.000]  (主席)我不配,但是神選擇了。
[00:40:40.000 --> 00:40:47.000]  (主席)前面我要怎樣服侍,我也不知道,我剛剛最近在北面下來。
[00:40:49.000 --> 00:41:01.000]  (主席)大家知道那邊的教會環境是相當惡劣,很多的家庭教會已經被人關了。
[00:41:01.000 --> 00:41:12.000]  (主席)那時候小組化,小組化的時候,一個很大的問題出現,就是組長不夠。
[00:41:13.000 --> 00:41:23.000]  (主席)我們又要怎樣去預備組長,裝備組長,如何去帶領弟兄姊妹,去讀神的話語。
[00:41:23.000 --> 00:41:26.000]  (主席)這是我們天道做的這件事。
[00:41:26.000 --> 00:41:31.000]  (主席)我們將我們天道的注釋,大家有見過那本藍皮書,是天道注釋。
[00:41:31.000 --> 00:41:39.000]  (主席)還有一本叫做普注,因為天道注釋是很學術性的,是做研究用的。
[00:41:40.000 --> 00:41:43.000]  (主席)普注是給一班信徒領袖去用的。
[00:41:43.000 --> 00:41:47.000]  (主席)我們昨天開完董事會,洩漏一些東西給大家聽聽。
[00:41:47.000 --> 00:42:05.000]  (主席)我們決定將我們三套的書,藍皮書、天道注釋、普天注釋和一本聖經的字典,全部將它們做電子書。
[00:42:06.000 --> 00:42:09.000]  (主席)因為現在書是絕對進不了大陸。
[00:42:09.000 --> 00:42:14.000]  (主席)我們有很多書,弟兄姊妹奉獻了很多書要到大陸,但是進不了。
[00:42:14.000 --> 00:42:21.000]  (主席)再加上我臨下來之前,也跟大陸的基督教書房的同工傾過來。
[00:42:21.000 --> 00:42:28.000]  (主席)現在上高的這幾年來,基督教的書是完全沒有批過。
[00:42:29.000 --> 00:42:38.000]  (主席)甚至他們現在管理得相當嚴,連自己裡面的科技書也沒有出版。
[00:42:38.000 --> 00:42:44.000]  (主席)你們看看裡面的管理也很嚴。
[00:42:44.000 --> 00:42:50.000]  (主席)我很多弟兄姊妹為我祈禱,有時候在裡面我就沒有經常去電郵。
[00:42:50.000 --> 00:42:56.000]  (主席)有人跟我說,牧師裡面好像被公安跟上了。
[00:42:57.000 --> 00:43:05.000]  (主席)我也是這樣,我連公安也沒有見過,但是我知道去到哪裡都有鏡頭拍著我。
[00:43:05.000 --> 00:43:08.000]  (主席)因為街上太多了。
[00:43:08.000 --> 00:43:23.000]  (主席)因為我祈禱過,聽我前年的福事,我希望將我們這些書電子版之後,比較容易去幫助裡面的弟兄姊妹。
[00:43:24.000 --> 00:43:28.000]  (主席)因為我們很需要書,出了很多書,但是進不去。
[00:43:28.000 --> 00:43:33.000]  (主席)進去就充公,進去就充公,以前最多是被打回頭,現在是完全進不去。
[00:43:33.000 --> 00:43:48.000]  (主席)請大家為我們禱告,因為一本好的書,是可以幫助到教會的成立,弟兄姊妹的成長,更加在神學上更加精準。
[00:43:49.000 --> 00:43:56.000]  (主席)而如果沒有好的書的話,很多時候,當人講一句話,就變成一個異端,就跟著他走。
[00:43:56.000 --> 00:44:08.000]  (主席)到時間跟大家講到,我自己是侍工,也都分享到一些在聖經裡面的教導。
[00:44:08.000 --> 00:44:16.000]  (主席)保羅是很忠心的,到最後他都是全講神的話語。
[00:44:17.000 --> 00:44:29.000]  (主席)弟兄姊妹,我們待會禱告的時候,去紀念教會的講壇,教會的傳導人,普世的宣教士,普世教會的講壇。
[00:44:29.000 --> 00:44:36.000]  (主席)求神給每一個站在港台的人,都是忠心全講神的話語。
[00:44:36.000 --> 00:44:38.000]  (主席)我們一起聽到祈禱。
[00:44:44.000 --> 00:44:48.000]  (主席)天父來到您面前,我們向您呼服敬拜。
[00:44:48.000 --> 00:44:54.000]  (主席)祝您昔日如何呼召保羅成為您自己話語的出口。
[00:44:54.000 --> 00:45:05.000]  (主席)祝今天您同樣在普世的地方,在您的教會裡面,您呼召您自己的工人,來宣講您的話語。
[00:45:05.000 --> 00:45:10.000]  (主席)祝我知道這是一個有大有難的時光。
[00:45:11.000 --> 00:45:14.000]  (主席)祝您自己憐憫您自己所呼召的工人。
[00:45:14.000 --> 00:45:22.000]  (主席)讓我們正是在宣講您的話語的時候,我們忠心全講您自己的話語。
[00:45:22.000 --> 00:45:34.000]  (主席)看到您的心意,按著您的心意去解悉經,去餵養您自己的羊。
[00:45:35.000 --> 00:45:50.000]  (主席)讓我們眾弟兄姊妹能夠同心合意地舉起我們聖結的手,為著教會的講壇,為著在普世教會的講壇,為著宣教士他們在外面的工作,舉起聖結的手,為他們禱告。
[00:45:50.000 --> 00:45:54.000]  (主席)以致您的話語能夠被傳揚出去。
[00:45:54.000 --> 00:46:01.000]  (主席)在我們傳講您的話語的時候,讓我們高舉您自己的聖名,高舉著耶穌基督為我們死。
[00:46:02.000 --> 00:46:05.000]  (主席)高舉耶穌基督和您的十字架。
[00:46:05.000 --> 00:46:10.000]  (主席)主耶穌祢說過,當您被高舉的時候,就會吸引萬人來歸您。
[00:46:10.000 --> 00:46:21.000]  (主席)願祢讓我們錦宣堂的弟兄姊妹成為一個忠心的禱告者,也讓錦宣堂成為一個忠心的傳講您自己的話語的教會。
[00:46:21.000 --> 00:46:24.000]  (主席)我們這樣禱告祈求,奉主耶穌基督的聖名給您。
[00:46:24.000 --> 00:46:25.000]  (主席)阿們。
[00:46:25.000 --> 00:46:28.000]  (字幕由 Amara.org 社群提供)
[00:46:28.000 --> 00:46:31.000]  (字幕由 Amara.org 社群提供)

