
[00:00:00.000 --> 00:00:03.320]  今早跟大家分享的講題就是
[00:20:48.320 --> 00:20:51.320]  是非又多
[00:20:51.320 --> 00:20:53.320]  亂轉的事又多
[00:20:53.320 --> 00:20:59.320]  也聽過有些人因為教會發生這麼多事
[00:20:59.320 --> 00:21:00.320]  就很失望
[00:21:00.320 --> 00:21:02.320]  我還是轉教會
[00:21:02.320 --> 00:21:05.320]  繼續尋索尋索去哪裡
[00:21:05.320 --> 00:21:06.320]  但你要留意
[00:21:06.320 --> 00:21:09.320]  這裏說的是基督愛教會
[00:21:09.320 --> 00:21:13.320]  愛教會就好像愛媳婦一樣
[00:21:13.320 --> 00:21:16.320]  他愛教會愛到一個地步
[00:21:16.320 --> 00:21:19.320]  就算教會有多少不足都好
[00:21:19.320 --> 00:21:23.320]  基督是為教會死的
[00:21:23.320 --> 00:21:25.320]  願意為教會死
[00:21:25.320 --> 00:21:29.320]  基督願意愛教會多於愛自己的生命
[00:21:29.320 --> 00:21:33.320]  如果連主都這麼愛和珍惜教會
[00:21:33.320 --> 00:21:36.320]  這麼珍惜每一個信主的羊
[00:21:36.320 --> 00:21:38.320]  每一個信主的群體的話
[00:21:38.320 --> 00:21:40.320]  我們是誰呢
[00:21:40.320 --> 00:21:43.320]  我們可以說我不喜歡這一間
[00:21:43.320 --> 00:21:44.320]  我不喜歡那間
[00:21:44.320 --> 00:21:45.320]  我不喜歡這些羊
[00:21:45.320 --> 00:21:46.320]  我不喜歡那些羊
[00:21:46.320 --> 00:21:49.320]  那些是主的羊
[00:21:49.320 --> 00:21:55.320]  沒錯 教會裏面充滿很多軟弱的人
[00:21:55.320 --> 00:21:58.320]  正因為我們每一個都是軟弱的人
[00:21:58.320 --> 00:22:00.320]  所以我們真的需要主
[00:22:00.320 --> 00:22:02.320]  我們才需要教會
[00:22:02.320 --> 00:22:04.320]  我們需要在一個信仰群體裏面
[00:22:04.320 --> 00:22:06.320]  去一起學習 一起成長
[00:22:06.320 --> 00:22:10.320]  一起如何在主的話語上更加紮根
[00:22:10.320 --> 00:22:13.320]  更加去建立
[00:22:13.320 --> 00:22:15.320]  一路更加剛強
[00:22:15.320 --> 00:22:17.320]  在這裏成長的時候
[00:22:17.320 --> 00:22:19.320]  我可以更加好好地去服侍主
[00:22:19.320 --> 00:22:22.320]  所以不只是看到某些軟弱
[00:22:22.320 --> 00:22:23.320]  不妥善
[00:22:23.320 --> 00:22:25.320]  我會很輕言說
[00:22:25.320 --> 00:22:30.320]  我不喜歡他怎樣怎樣
[00:22:30.320 --> 00:22:32.320]  其實不需要說這麼多
[00:22:32.320 --> 00:22:34.320]  反而最重要的是
[00:22:34.320 --> 00:22:38.320]  耶穌基督有沒有揀選你呢
[00:22:38.320 --> 00:22:41.320]  祂有沒有派你去服侍人呢
[00:22:41.320 --> 00:22:44.320]  這個反而你要好好反省
[00:22:44.320 --> 00:22:46.320]  如果基督可以愛教會
[00:22:46.320 --> 00:22:47.320]  去到一個地步
[00:22:47.320 --> 00:22:50.320]  為教會連自己的命都不要
[00:22:50.320 --> 00:22:53.320]  而祂又揀選你
[00:22:53.320 --> 00:22:55.320]  派你去服侍祂
[00:22:55.320 --> 00:23:01.320]  這個其實是一個非常光榮的任務
[00:23:01.320 --> 00:23:07.320]  又說回李愛蕊
[00:23:07.320 --> 00:23:10.320]  《烈火戰車》這套戲就停止了
[00:23:10.320 --> 00:23:13.320]  她可以跑到400米拿金牌
[00:23:13.320 --> 00:23:15.320]  拿到最高的榮譽
[00:23:15.320 --> 00:23:17.320]  全國的人民大為開心
[00:23:17.320 --> 00:23:19.320]  興高采烈
[00:23:19.320 --> 00:23:22.320]  歡迎她回到自己的國家
[00:23:22.320 --> 00:23:29.320]  但她當時1924年拿完冠軍
[00:23:29.320 --> 00:23:32.320]  同年她又大學畢業
[00:23:32.320 --> 00:23:34.320]  竟然她做了一個決定
[00:23:34.320 --> 00:23:37.320]  又是令所有人跌眼鏡的
[00:23:37.320 --> 00:23:41.320]  她不是應該好好做好體育家
[00:23:41.320 --> 00:23:43.320]  或者做一個教育家也好
[00:23:43.320 --> 00:23:45.320]  或者繼續去參加奧運
[00:23:45.320 --> 00:23:47.320]  那時才22歲
[00:23:47.320 --> 00:23:49.320]  四年一次
[00:23:49.320 --> 00:23:51.320]  即是二十多歲
[00:23:51.320 --> 00:23:53.320]  26歲可以再來過
[00:23:53.320 --> 00:23:55.320]  其實可以拿更多的金牌
[00:23:55.320 --> 00:23:56.320]  更多的獎牌
[00:23:56.320 --> 00:23:57.320]  為國爭光
[00:23:57.320 --> 00:24:00.320]  但竟然在第二年她做了一個決定
[00:24:00.320 --> 00:24:03.320]  就是要去中國宣教
[00:24:03.320 --> 00:24:06.320]  去天津新學書院
[00:24:06.320 --> 00:24:08.320]  做一個教師
[00:24:08.320 --> 00:24:10.320]  又要說一些背景
[00:24:10.320 --> 00:24:14.320]  原來這位Eric牧師
[00:24:14.320 --> 00:24:16.320]  他的父母是宣教士
[00:24:16.320 --> 00:24:19.320]  他小時候是在天津出生
[00:24:19.320 --> 00:24:22.320]  所以他會說普通話
[00:24:22.320 --> 00:24:25.320]  他有一個中文名叫李愛睿
[00:24:25.320 --> 00:24:28.320]  他就是一個這樣的宣教家庭成長
[00:24:28.320 --> 00:24:34.320]  他對主耶穌是一個很忠誠的追隨者
[00:24:34.320 --> 00:24:37.320]  所以到他大學畢業之後
[00:24:37.320 --> 00:24:40.320]  他不理會周圍的人
[00:24:40.320 --> 00:24:42.320]  甚至大眾傳媒的很多輿論
[00:24:42.320 --> 00:24:45.320]  說他們這樣就去宣教
[00:24:45.320 --> 00:24:47.320]  但他做了這個決定
[00:24:47.320 --> 00:24:50.320]  他說要回去他出生的地方
[00:24:50.320 --> 00:24:52.320]  要服侍當地
[00:24:52.320 --> 00:24:57.320]  當時還是比較落後的一個國家
[00:24:57.320 --> 00:24:59.320]  在那裏做一個教師
[00:24:59.320 --> 00:25:01.320]  他教什麼科目呢?
[00:25:01.320 --> 00:25:04.320]  他教數學、科學
[00:25:04.320 --> 00:25:08.320]  特別是教聖經和教體育
[00:25:08.320 --> 00:25:10.320]  他就用他自己的才能
[00:25:10.320 --> 00:25:13.320]  因為他在體育方面有很多經驗
[00:25:13.320 --> 00:25:21.320]  他甚至可以幫助當時要在天津建一個很大的體育場館
[00:25:21.320 --> 00:25:23.320]  他還可以給很多意見
[00:25:23.320 --> 00:25:27.320]  令到當時亞洲一個很有規模
[00:25:27.320 --> 00:25:31.320]  設備很齊全的體育館
[00:25:31.320 --> 00:25:35.320]  他在任教、做老師接近20年
[00:25:35.320 --> 00:25:38.320]  他向很多學生
[00:25:38.320 --> 00:25:40.320]  不單是傳福音
[00:25:40.320 --> 00:25:42.320]  不單是教聖經
[00:25:42.320 --> 00:25:44.320]  他的新教、他的賢教
[00:25:44.320 --> 00:25:48.320]  都令到很多人很喜歡這位老師
[00:25:48.320 --> 00:25:52.320]  所以服侍主
[00:25:52.320 --> 00:25:55.320]  如果上帝用得著你
[00:25:55.320 --> 00:25:57.320]  或者你被上帝使用
[00:25:57.320 --> 00:25:59.320]  這是光榮的一件事
[00:25:59.320 --> 00:26:00.320]  是一個榮幸
[00:26:00.320 --> 00:26:02.320]  反過來
[00:26:02.320 --> 00:26:06.320]  如果耶穌說我不用你
[00:26:06.320 --> 00:26:08.320]  我一定要用你
[00:26:08.320 --> 00:26:11.320]  你反而這樣你會很害怕
[00:26:11.320 --> 00:26:13.320]  如果耶穌不用你
[00:26:13.320 --> 00:26:15.320]  你會更害怕
[00:26:15.320 --> 00:26:19.320]  耶穌再次使用彼得
[00:26:19.320 --> 00:26:20.320]  接納他
[00:26:20.320 --> 00:26:22.320]  要用他
[00:26:22.320 --> 00:26:23.320]  同樣今天
[00:26:23.320 --> 00:26:26.320]  耶穌基督已經呼籲你
[00:26:26.320 --> 00:26:29.320]  呼召你跟隨他
[00:26:29.320 --> 00:26:31.320]  你可以為他做些什麼呢
[00:26:31.320 --> 00:26:33.320]  他會在禱告裡面尋求
[00:26:33.320 --> 00:26:36.320]  尋求耶穌如何去用你
[00:26:36.320 --> 00:26:38.320]  使用你
[00:26:38.320 --> 00:26:40.320]  第三點要說的是榮耀主
[00:26:40.320 --> 00:26:42.320]  十八字
[00:26:42.320 --> 00:26:44.320]  我實實在在地告訴你
[00:26:44.320 --> 00:26:47.320]  你年輕的時候自己戳上帶子
[00:26:47.320 --> 00:26:49.320]  隨意往來
[00:26:49.320 --> 00:26:51.320]  但年老的時候
[00:26:51.320 --> 00:26:53.320]  你要伸出手來
[00:26:53.320 --> 00:26:55.320]  別人要把你戳上
[00:26:55.320 --> 00:26:58.320]  帶你到不願意去的地方
[00:26:58.320 --> 00:27:00.320]  耶穌說
[00:27:00.320 --> 00:27:03.320]  使子彼得會怎樣死
[00:27:03.320 --> 00:27:05.320]  來榮耀上帝
[00:27:05.320 --> 00:27:06.320]  說了者說
[00:27:06.320 --> 00:27:08.320]  耶穌對他說
[00:27:08.320 --> 00:27:11.320]  你跟從我吧
[00:27:11.320 --> 00:27:15.320]  榮耀主
[00:27:15.320 --> 00:27:17.320]  榮耀主
[00:27:17.320 --> 00:27:22.320]  沒有人知道自己會怎樣死
[00:27:22.320 --> 00:27:24.320]  甚至不是每個門徒都知道
[00:27:24.320 --> 00:27:26.320]  耶穌會預告他們怎樣死
[00:27:26.320 --> 00:27:29.320]  譬如門徒雅各
[00:27:29.320 --> 00:27:31.320]  其實他在史堂傳記
[00:27:31.320 --> 00:27:33.320]  他是第一個殉道
[00:27:33.320 --> 00:27:35.320]  但是耶穌有沒有事先跟他預告
[00:27:35.320 --> 00:27:38.320]  如果你會用死來榮耀他呢
[00:27:38.320 --> 00:27:39.320]  不知道
[00:27:39.320 --> 00:27:41.320]  聖經沒有記載
[00:27:41.320 --> 00:27:43.320]  但是彼得
[00:27:43.320 --> 00:27:46.320]  當耶穌已經給了他任命之後
[00:27:46.320 --> 00:27:48.320]  隨即耶穌就已經馬上告訴他
[00:27:48.320 --> 00:27:50.320]  我很鄭重地告訴你
[00:27:50.320 --> 00:27:52.320]  你將來
[00:27:52.320 --> 00:27:56.320]  你會被帶到一個你不願意去的地方
[00:27:56.320 --> 00:27:58.320]  而且
[00:27:58.320 --> 00:28:00.320]  是用死來榮耀上帝
[00:28:00.320 --> 00:28:01.320]  意思是說
[00:28:01.320 --> 00:28:03.320]  他會一路服侍耶穌
[00:28:03.320 --> 00:28:05.320]  服侍到死那一天
[00:28:05.320 --> 00:28:08.320]  正如啟示錄也有記載
[00:28:08.320 --> 00:28:11.320]  他說你不要致死忠心
[00:28:11.320 --> 00:28:14.320]  我就賜給你生命的冠冕
[00:28:14.320 --> 00:28:19.320]  耶穌基督已經預告了給他聽
[00:28:19.320 --> 00:28:22.320]  你會用死來榮耀他
[00:28:22.320 --> 00:28:30.320]  又要說回李愛銳牧師
[00:28:31.320 --> 00:28:33.320]  開頭提到他
[00:28:33.320 --> 00:28:36.320]  1925年去了天津服侍
[00:28:36.320 --> 00:28:38.320]  做老師
[00:28:38.320 --> 00:28:41.320]  其實一路服侍接近20年
[00:28:41.320 --> 00:28:43.320]  直到1941年
[00:28:43.320 --> 00:28:45.320]  其實當時他已經結婚
[00:28:45.320 --> 00:28:46.320]  有太太
[00:28:46.320 --> 00:28:48.320]  有兩個女兒出世
[00:28:48.320 --> 00:28:52.320]  有一個女兒還在他太太懷孕當中
[00:28:52.320 --> 00:28:55.320]  但是當時因為日軍侵華
[00:28:55.320 --> 00:28:58.320]  所以很多村教士都會撤離
[00:28:58.320 --> 00:29:02.320]  包括他首先送走了他懷孕的太太和兩個女兒
[00:29:02.320 --> 00:29:04.320]  回到加拿大
[00:29:04.320 --> 00:29:06.320]  但他自己就繼續留在
[00:29:06.320 --> 00:29:07.320]  當時已經轉了
[00:29:07.320 --> 00:29:09.320]  在河北省的中南部
[00:29:09.320 --> 00:29:10.320]  繼續去宣教
[00:29:10.320 --> 00:29:12.320]  去救治傷兵
[00:29:12.320 --> 00:29:13.320]  接濟難民
[00:29:13.320 --> 00:29:15.320]  去到1943年
[00:29:15.320 --> 00:29:19.320]  當時日軍偷襲珍珠港
[00:29:19.320 --> 00:29:21.320]  所以很多西方人士
[00:29:21.320 --> 00:29:23.320]  日軍都很不喜歡
[00:29:23.320 --> 00:29:26.320]  就將他們囚禁在集中營
[00:29:26.320 --> 00:29:28.320]  而他就是其中一位
[00:29:28.320 --> 00:29:31.320]  他回不去見他太太
[00:29:31.320 --> 00:29:33.320]  但卻要在集中營裏
[00:29:33.320 --> 00:29:36.320]  在那裏足足住了兩年
[00:29:36.320 --> 00:29:38.320]  直到他病逝
[00:29:38.320 --> 00:29:41.320]  所以他都見不到他第三個女兒出世
[00:29:41.320 --> 00:29:43.320]  但這位李牧師
[00:29:43.320 --> 00:29:45.320]  他在集中營那兩年
[00:29:45.320 --> 00:29:47.320]  不只是甚麼都不做
[00:29:47.320 --> 00:29:49.320]  每天都垂頭喪氣
[00:29:49.320 --> 00:29:52.320]  覺得很慘很慘
[00:29:52.320 --> 00:29:54.320]  怎樣過日子
[00:29:54.320 --> 00:29:57.320]  又有一樣特別的地方
[00:29:57.320 --> 00:29:59.320]  他這個集中營
[00:29:59.320 --> 00:30:02.320]  又容許他們在裏面
[00:30:02.320 --> 00:30:04.320]  給小朋友
[00:30:04.320 --> 00:30:07.320]  因為裏面其實都有小朋友被囚禁
[00:30:07.320 --> 00:30:09.320]  你想一下西方人士宣教士
[00:30:09.320 --> 00:30:12.320]  特別是有一位宣教士
[00:30:12.320 --> 00:30:14.320]  可能你都聽過他的名字
[00:30:14.320 --> 00:30:15.320]  叫戴德生
[00:30:15.320 --> 00:30:17.320]  戴德生牧師
[00:30:17.320 --> 00:30:19.320]  他的曾孫
[00:30:19.320 --> 00:30:21.320]  戴紹增牧師
[00:30:21.320 --> 00:30:23.320]  和他的兄弟姊妹
[00:30:23.320 --> 00:30:28.320]  被困在同一個集中營裏面
[00:30:28.320 --> 00:30:31.320]  戴紹增牧師的父母
[00:30:31.320 --> 00:30:33.320]  當時在中國另外一個地方
[00:30:33.320 --> 00:30:36.320]  比較安全的地方繼續宣教
[00:30:36.320 --> 00:30:38.320]  當時他們都很想
[00:30:38.320 --> 00:30:40.320]  可不可以去探望他們的子女
[00:30:40.320 --> 00:30:42.320]  很掛念他們
[00:30:42.320 --> 00:30:44.320]  不知道他們怎樣辦
[00:30:44.320 --> 00:30:46.320]  但後來他們在祈禱裏面
[00:30:46.320 --> 00:30:48.320]  神跟他們說
[00:30:48.320 --> 00:30:50.320]  你們安心吧
[00:30:50.320 --> 00:30:51.320]  你們緊張我
[00:30:51.320 --> 00:30:54.320]  我一樣會緊張你們所緊張的人
[00:30:54.320 --> 00:30:56.320]  所以他們的幾個子女
[00:30:56.320 --> 00:30:58.320]  被困在這個集中營裏面
[00:30:58.320 --> 00:31:02.320]  之後竟然遇上了李愛睿牧師
[00:31:02.320 --> 00:31:05.320]  李愛睿牧師特別疼愛
[00:31:05.320 --> 00:31:07.320]  特別照顧小朋友
[00:31:07.320 --> 00:31:09.320]  特別疼愛這幾個小朋友
[00:31:09.320 --> 00:31:10.320]  當時戴紹增牧師
[00:31:10.320 --> 00:31:12.320]  原來他已經有14歲
[00:31:12.320 --> 00:31:14.320]  是一個青少年
[00:31:14.320 --> 00:31:16.320]  在裏面李愛睿牧師
[00:31:16.320 --> 00:31:18.320]  繼續教他們聖經
[00:31:18.320 --> 00:31:20.320]  幫他們傳遞很多正面的
[00:31:20.320 --> 00:31:22.320]  正向的思想
[00:31:22.320 --> 00:31:23.320]  很多時候告訴他們
[00:31:23.320 --> 00:31:25.320]  你們要勤力做運動
[00:31:25.320 --> 00:31:27.320]  因為他自己原本也是體育老師
[00:31:27.320 --> 00:31:29.320]  要怎樣鍛鍊好自己強壯的身體
[00:31:29.320 --> 00:31:32.320]  以備有一天你們可以離開集中營的時候
[00:31:32.320 --> 00:31:34.320]  可以再見到你們的父母
[00:31:34.320 --> 00:31:36.320]  見到你們的家人
[00:31:36.320 --> 00:31:38.320]  所以時時都說一些很有希望
[00:31:38.320 --> 00:31:41.320]  帶給他們希望的說話
[00:31:41.320 --> 00:31:44.320]  鼓勵了很多很多在集中營裏面的
[00:31:44.320 --> 00:31:47.320]  無論大人還是小朋友
[00:31:47.320 --> 00:31:51.320]  當然你會說
[00:31:51.320 --> 00:31:55.320]  他自己偏偏可能太辛勞
[00:31:55.320 --> 00:31:57.320]  太過份
[00:31:57.320 --> 00:32:02.320]  後來在集中營裏面服侍了兩年
[00:32:02.320 --> 00:32:05.320]  有一晚他離世了
[00:32:05.320 --> 00:32:07.320]  離世的時候
[00:32:07.320 --> 00:32:11.320]  集中營有很多人去送行
[00:32:11.320 --> 00:32:13.320]  也有些人發現
[00:32:13.320 --> 00:32:16.320]  特別有個醫生幫他做一些醫理檢查
[00:32:16.320 --> 00:32:21.320]  發現原來他腦裏面有一個很大的腫瘤
[00:32:21.320 --> 00:32:23.320]  做手術也做不到
[00:32:23.320 --> 00:32:26.320]  但他自己不知道
[00:32:26.320 --> 00:32:28.320]  因為他一直都不舒服
[00:32:28.320 --> 00:32:30.320]  但沒有說話
[00:32:30.320 --> 00:32:32.320]  無論怎樣也好
[00:32:32.320 --> 00:32:34.320]  他願意將他的一生
[00:32:34.320 --> 00:32:37.320]  就算環境是怎樣惡劣
[00:32:37.320 --> 00:32:40.320]  怎樣看下去好像沒有希望也好
[00:32:40.320 --> 00:32:43.320]  他都努力的去服侍上帝
[00:32:43.320 --> 00:32:45.320]  服侍他身邊的人
[00:32:45.320 --> 00:32:47.320]  去教導他們
[00:32:47.320 --> 00:32:52.320]  去傳遞一個美好的訊息
[00:32:52.320 --> 00:32:55.320]  我們每一個人都不知道我們生命的長短
[00:32:55.320 --> 00:32:57.320]  但是神母說
[00:32:57.320 --> 00:33:01.320]  我們一定要去到殉道去榮耀祂
[00:33:01.320 --> 00:33:03.320]  但不要說到
[00:33:03.320 --> 00:33:06.320]  就算是未死之先的我們現在的人生
[00:33:06.320 --> 00:33:08.320]  我們能不能去到榮耀主
[00:33:08.320 --> 00:33:12.320]  直至見主面呢?
[00:33:12.320 --> 00:33:19.320]  講了這句話之後
[00:33:19.320 --> 00:33:21.320]  耶穌就對彼得說
[00:33:21.320 --> 00:33:23.320]  你跟從我吧
[00:33:23.320 --> 00:33:25.320]  你跟從我
[00:33:25.320 --> 00:33:29.320]  路加福音9:23記載
[00:33:29.320 --> 00:33:31.320]  耶穌對眾人說
[00:33:31.320 --> 00:33:33.320]  如果有人要跟從我
[00:33:33.320 --> 00:33:36.320]  就要寫幾天天背起自己的十字架
[00:33:36.320 --> 00:33:38.320]  來跟從我
[00:33:38.320 --> 00:33:40.320]  自己的十字架
[00:33:40.320 --> 00:33:42.320]  你的十字架
[00:33:42.320 --> 00:33:44.320]  跟我的十字架
[00:33:44.320 --> 00:33:46.320]  跟彼得約翰
[00:33:46.320 --> 00:33:48.320]  跟里愛潤穆斯的十字架
[00:33:48.320 --> 00:33:50.320]  都不同
[00:33:50.320 --> 00:33:53.320]  但每個人就要為自己所做的負責任
[00:33:53.320 --> 00:33:55.320]  這句我們很明白
[00:33:55.320 --> 00:33:58.320]  但我們同樣要為我們所背的十字架
[00:33:58.320 --> 00:34:00.320]  對得起我們的主
[00:34:00.320 --> 00:34:02.320]  要負責任
[00:34:02.320 --> 00:34:04.320]  天天背起自己的十字架
[00:34:04.320 --> 00:34:06.320]  每個人有自己的十字架
[00:34:06.320 --> 00:34:08.320]  你可以說有自己的重擔
[00:34:08.320 --> 00:34:11.320]  有你自己的生活困難
[00:34:11.320 --> 00:34:13.320]  有你自己生活的挑戰
[00:34:13.320 --> 00:34:15.320]  有你的背景
[00:34:15.320 --> 00:34:16.320]  有你的強項
[00:34:16.320 --> 00:34:17.320]  有你的弱項
[00:34:17.320 --> 00:34:20.320]  但無論環境如何都好
[00:34:20.320 --> 00:34:23.320]  每一天都會有很多挑戰
[00:34:23.320 --> 00:34:25.320]  就背好那一天的十字架
[00:34:25.320 --> 00:34:27.320]  為那一天做好自己
[00:34:27.320 --> 00:34:30.320]  可以隨時隨刻
[00:34:30.320 --> 00:34:32.320]  我們可以面對上帝
[00:34:32.320 --> 00:34:33.320]  認見上帝
[00:34:33.320 --> 00:34:35.320]  天天背起自己的十字架
[00:34:35.320 --> 00:34:36.320]  來跟隨耶穌
[00:34:36.320 --> 00:34:41.320]  這是耶穌對我們很鄭重的呼籲
[00:34:41.320 --> 00:34:44.320]  你要有一個捨己的心理準備
[00:34:44.320 --> 00:34:48.320]  最後
[00:34:48.320 --> 00:34:50.320]  耶穌重覆了兩次
[00:34:50.320 --> 00:34:52.320]  跟約翰和彼得說
[00:34:52.320 --> 00:34:54.320]  你要跟隨我
[00:34:54.320 --> 00:34:55.320]  二十字
[00:34:55.320 --> 00:34:56.320]  當耶穌說完你要跟隨我
[00:34:56.320 --> 00:34:57.320]  第一次說完
[00:34:57.320 --> 00:34:59.320]  彼得立即轉身來
[00:34:59.320 --> 00:35:00.320]  就看一看
[00:35:00.320 --> 00:35:03.320]  看一看耶穌所愛的那門徒
[00:35:03.320 --> 00:35:05.320]  很多學者都認為
[00:35:05.320 --> 00:35:06.320]  這就是指約翰
[00:35:06.320 --> 00:35:08.320]  寫約翰福音的作者
[00:35:08.320 --> 00:35:10.320]  因為他最清楚
[00:35:10.320 --> 00:35:12.320]  彼得這個時刻
[00:35:12.320 --> 00:35:13.320]  轉個頭
[00:35:13.320 --> 00:35:15.320]  看一看那個約翰
[00:35:15.320 --> 00:35:18.320]  接著他就說
[00:35:18.320 --> 00:35:19.320]  主啊
[00:35:19.320 --> 00:35:21.320]  這個人將來會怎樣呢
[00:35:21.320 --> 00:35:22.320]  其實意思是
[00:35:22.320 --> 00:35:25.320]  我就要以死來去榮耀你
[00:35:25.320 --> 00:35:26.320]  那個人又怎樣呢
[00:35:26.320 --> 00:35:28.320]  耶穌就跟他說
[00:35:28.320 --> 00:35:31.320]  如果我真的要他等到我來的時候
[00:35:31.320 --> 00:35:33.320]  我會再回來的時候
[00:35:33.320 --> 00:35:35.320]  他還沒有死的話
[00:35:35.320 --> 00:35:37.320]  跟你有什麼關係呢
[00:35:37.320 --> 00:35:39.320]  跟你有什麼關係呢
[00:35:39.320 --> 00:35:42.320]  你跟從我吧
[00:35:42.320 --> 00:35:46.320]  你跟從我吧
[00:35:46.320 --> 00:35:48.320]  的確
[00:35:48.320 --> 00:35:49.320]  後來我們看到
[00:35:49.320 --> 00:35:52.320]  彼得是真的為主殉道
[00:35:52.320 --> 00:35:55.320]  但是約翰是服侍主
[00:35:55.320 --> 00:35:57.320]  直到他年老
[00:35:57.320 --> 00:35:59.320]  可能是自然的死亡
[00:36:00.320 --> 00:36:03.320]  彼得被耶穌呼召
[00:36:03.320 --> 00:36:06.320]  去做一個建立和牧養教會
[00:36:06.320 --> 00:36:07.320]  做一個牧人
[00:36:07.320 --> 00:36:08.320]  一個牧者
[00:36:08.320 --> 00:36:10.320]  一個傳講基督的人
[00:36:10.320 --> 00:36:11.320]  做一個見證人
[00:36:11.320 --> 00:36:12.320]  甚至最後
[00:36:12.320 --> 00:36:13.320]  可能是受折磨
[00:36:13.320 --> 00:36:15.320]  痛苦而死
[00:36:15.320 --> 00:36:18.320]  但是耶穌也可以呼籲約翰
[00:36:18.320 --> 00:36:20.320]  做一個守望者
[00:36:20.320 --> 00:36:22.320]  他寫約翰福音
[00:36:22.320 --> 00:36:24.320]  他寫啟示錄
[00:36:24.320 --> 00:36:26.320]  他看到很多將來
[00:36:26.320 --> 00:36:29.320]  耶穌再回來的異象
[00:36:29.320 --> 00:36:31.320]  他可以是一個作者
[00:36:31.320 --> 00:36:33.320]  是一個寫書的人
[00:36:33.320 --> 00:36:34.320]  他活到年老
[00:36:34.320 --> 00:36:36.320]  自然去世
[00:36:36.320 --> 00:36:39.320]  每一個人有不同的因次
[00:36:39.320 --> 00:36:41.320]  有不同的時候
[00:36:41.320 --> 00:36:43.320]  被上帝揀選
[00:36:43.320 --> 00:36:44.320]  使用
[00:36:44.320 --> 00:36:45.320]  但是其實我們全部人
[00:36:45.320 --> 00:36:46.320]  都是同樣
[00:36:46.320 --> 00:36:47.320]  是蒙愛
[00:36:47.320 --> 00:36:48.320]  被重視
[00:36:48.320 --> 00:36:50.320]  可以被神大大使用
[00:36:50.320 --> 00:36:52.320]  不論你什麼背景
[00:36:52.320 --> 00:36:53.320]  什麼的性情
[00:36:53.320 --> 00:36:54.320]  你對事情
[00:36:54.320 --> 00:36:55.320]  你對教會
[00:36:55.320 --> 00:36:57.320]  有什麼不同的想法
[00:36:57.320 --> 00:36:58.320]  你做事的方式是怎樣
[00:36:58.320 --> 00:37:00.320]  你的想法是怎樣
[00:37:00.320 --> 00:37:02.320]  上帝可以隨他的心意
[00:37:02.320 --> 00:37:04.320]  來去用每一個人
[00:37:04.320 --> 00:37:06.320]  用你和用我
[00:37:06.320 --> 00:37:09.320]  但是我們有同一樣的感恩
[00:37:09.320 --> 00:37:14.320]  就是我們同樣都是蒙上帝揀選的人
[00:37:14.320 --> 00:37:18.320]  為此我們就要感謝上帝
[00:37:21.320 --> 00:37:25.320]  《約翰福音》21章26節
[00:37:25.320 --> 00:37:26.320]  這樣說
[00:37:26.320 --> 00:37:28.320]  若有人服侍我
[00:37:28.320 --> 00:37:30.320]  就當跟從我
[00:37:30.320 --> 00:37:32.320]  我在哪裡
[00:37:32.320 --> 00:37:34.320]  服侍我的人
[00:37:34.320 --> 00:37:36.320]  也要在哪裡
[00:37:36.320 --> 00:37:38.320]  若有人服侍我
[00:37:38.320 --> 00:37:42.320]  我忽必尊重他
[00:37:42.320 --> 00:37:45.320]  所以強調的就是
[00:37:45.320 --> 00:37:47.320]  跟隨耶穌
[00:37:47.320 --> 00:37:48.320]  你跟隨他
[00:37:48.320 --> 00:37:49.320]  他去哪裡
[00:37:49.320 --> 00:37:50.320]  你就去哪裡
[00:37:50.320 --> 00:37:53.320]  我的主吩咐我要在這裡
[00:37:53.320 --> 00:37:54.320]  我就在這裡
[00:37:54.320 --> 00:37:56.320]  我的主吩咐我要去別的地方
[00:37:56.320 --> 00:37:58.320]  我就要去別的地方
[00:37:58.320 --> 00:38:00.320]  主吩咐你怎樣跟隨他
[00:38:00.320 --> 00:38:02.320]  你就怎樣跟隨他
[00:38:02.320 --> 00:38:04.320]  他吩咐你怎樣做
[00:38:04.320 --> 00:38:06.320]  你就怎樣做
[00:38:06.320 --> 00:38:08.320]  你服侍他的時候
[00:38:08.320 --> 00:38:11.320]  天父尊重你
[00:38:11.320 --> 00:38:13.320]  尊重你
[00:38:13.320 --> 00:38:16.320]  有時候我們會被很多周圍的環境
[00:38:16.320 --> 00:38:18.320]  人的聲音、說話影響
[00:38:18.320 --> 00:38:20.320]  好像李愛潤牧師
[00:38:20.320 --> 00:38:24.320]  他可以繼續跑他的一百米
[00:38:24.320 --> 00:38:27.320]  很有把握地拿他的金牌
[00:38:27.320 --> 00:38:28.320]  但不是的
[00:38:28.320 --> 00:38:31.320]  他不理會周圍的人怎樣說話
[00:38:31.320 --> 00:38:33.320]  怎樣大眾傳媒的輿論
[00:38:33.320 --> 00:38:35.320]  他就是選擇我要翻崇拜
[00:38:35.320 --> 00:38:37.320]  我要敬拜主
[00:38:37.320 --> 00:38:39.320]  他就是去跑
[00:38:39.320 --> 00:38:41.320]  選擇一個不是他的強項
[00:38:41.320 --> 00:38:43.320]  二百米、四百米
[00:38:43.320 --> 00:38:45.320]  他靠著上帝
[00:38:45.320 --> 00:38:47.320]  他一樣可以去榮耀主
[00:38:47.320 --> 00:38:49.320]  去拿金牌
