
[00:00:00.000 --> 00:00:04.200]  喂,大兄姊妹,午安
[00:19:49.200 --> 00:19:52.200]  我們能夠去放下一些的冤仇
[00:19:53.200 --> 00:19:56.200]  一個寬容的群體
[00:19:56.200 --> 00:19:58.200]  是非常重要的
[00:19:58.200 --> 00:20:00.200]  在這個年代裏
[00:20:00.200 --> 00:20:04.200]  對人寬容不是要去漠視邪惡
[00:20:04.200 --> 00:20:07.200]  或者是埋沒公義
[00:20:07.200 --> 00:20:12.200]  寬容是一種人與人之間的態度
[00:20:12.200 --> 00:20:15.200]  對於一些癌癌癡癡的人
[00:20:15.200 --> 00:20:19.200]  對於一些很多問題的人
[00:20:19.200 --> 00:20:21.200]  我們願意去寬容
[00:20:21.200 --> 00:20:23.200]  我們仍然用上帝恩典
[00:20:23.200 --> 00:20:26.200]  歡迎他們來到這個群體裏
[00:20:26.200 --> 00:20:29.200]  想想這個地方成為一個屠城
[00:20:29.200 --> 00:20:32.200]  大家都是湧上一些問題
[00:20:32.200 --> 00:20:33.200]  來到這裏
[00:20:33.200 --> 00:20:37.200]  我們就不再去指責別人
[00:20:37.200 --> 00:20:39.200]  我們願意去寬容
[00:20:39.200 --> 00:20:42.200]  對待每一個不同的弟兄姊妹
[00:20:42.200 --> 00:20:44.200]  唯有寬容的教會
[00:20:44.200 --> 00:20:47.200]  才能夠讓大家真正地
[00:20:47.200 --> 00:20:49.200]  發現這份恩典
[00:20:50.200 --> 00:20:52.200]  第二
[00:20:52.200 --> 00:20:55.200]  當然要好好地去審查
[00:20:55.200 --> 00:20:59.200]  自己有沒有去劈倒別人
[00:20:59.200 --> 00:21:01.200]  好好地檢查一下
[00:21:01.200 --> 00:21:03.200]  這個斧頭是否在身裏
[00:21:03.200 --> 00:21:05.200]  在教會裏
[00:21:05.200 --> 00:21:07.200]  我們很多時候會不小心激動別人
[00:21:07.200 --> 00:21:09.200]  很多時候會說話
[00:21:09.200 --> 00:21:11.200]  或者在WhatsApp群組裏
[00:21:11.200 --> 00:21:15.200]  總是有機會不小心會飛出來
[00:21:16.200 --> 00:21:19.200]  怎樣能夠防止不小心呢
[00:21:19.200 --> 00:21:22.200]  沒有的
[00:21:22.200 --> 00:21:24.200]  都是小心一點
[00:21:24.200 --> 00:21:28.200]  只能夠不斷地小心謹慎
[00:21:28.200 --> 00:21:29.200]  不斷留意
[00:21:29.200 --> 00:21:30.200]  不斷問
[00:21:30.200 --> 00:21:31.200]  不斷Fact Check
[00:21:31.200 --> 00:21:33.200]  自己的斧頭是否還在身上
[00:21:33.200 --> 00:21:35.200]  還是已經飛了出去
[00:21:35.200 --> 00:21:37.200]  我們小時候是這樣
[00:21:37.200 --> 00:21:38.200]  爸爸媽媽教我們
[00:21:38.200 --> 00:21:39.200]  要給刀人怎樣給
[00:21:39.200 --> 00:21:42.200]  刀是要向著自己的
[00:21:42.200 --> 00:21:43.200]  不要向著別人
[00:21:43.200 --> 00:21:45.200]  或者向著地下
[00:21:45.200 --> 00:21:47.200]  不斷地去謹慎地留意
[00:21:47.200 --> 00:21:49.200]  自己的刀鋒向著哪裏
[00:21:49.200 --> 00:21:51.200]  刀鋒是向著自己
[00:21:51.200 --> 00:21:52.200]  還是向著別人
[00:21:52.200 --> 00:21:55.200]  這種謹慎是很重要的
[00:21:55.200 --> 00:21:57.200]  愛人不可虛假
[00:21:57.200 --> 00:21:58.200]  當然是重要的
[00:21:58.200 --> 00:21:59.200]  但我人大一年
[00:21:59.200 --> 00:22:01.200]  我喜歡另一句羅馬書的經文
[00:22:01.200 --> 00:22:03.200]  凡事都不可虧欠人
[00:22:03.200 --> 00:22:05.200]  唯有彼此相愛
[00:22:05.200 --> 00:22:07.200]  尚以為虧欠
[00:22:07.200 --> 00:22:09.200]  我覺得這句說話
[00:22:09.200 --> 00:22:10.200]  越來越精準
[00:22:10.200 --> 00:22:12.200]  尚以為虧欠
[00:22:12.200 --> 00:22:13.200]  以前我不明白
[00:22:13.200 --> 00:22:15.200]  甚麼是尚以為虧欠
[00:22:15.200 --> 00:22:16.200]  我覺得很假
[00:22:16.200 --> 00:22:17.200]  為何要尚以為虧欠
[00:22:17.200 --> 00:22:18.200]  不明白也要虧欠
[00:22:18.200 --> 00:22:20.200]  也要強行覺得自己虧欠別人
[00:22:20.200 --> 00:22:25.200]  尚以為虧欠是一種小心的態度
[00:22:25.200 --> 00:22:29.200]  因為由於人際關係的意外難免
[00:22:29.200 --> 00:22:32.200]  而我們又沒有辦法完全察覺意外發生
[00:22:32.200 --> 00:22:34.200]  你唯有不斷地去檢查
[00:22:34.200 --> 00:22:36.200]  自己是否得罪別人
[00:22:36.200 --> 00:22:38.200]  甚至乎在一個不肯定
[00:22:38.200 --> 00:22:39.200]  不知情的狀況下
[00:22:39.200 --> 00:22:41.200]  你懷疑自己
[00:22:41.200 --> 00:22:43.200]  是否得罪了別人
[00:22:43.200 --> 00:22:44.200]  如果你不肯定
[00:22:44.200 --> 00:22:46.200]  你便覺得自己是
[00:22:46.200 --> 00:22:48.200]  這樣的話是重要的
[00:22:48.200 --> 00:22:51.200]  這正正是
[00:22:51.200 --> 00:22:54.200]  所謂的尚以為虧欠的意思
[00:22:54.200 --> 00:22:57.200]  總之欠人錢款就可以了
[00:22:57.200 --> 00:22:58.200]  總之欠人錢
[00:22:58.200 --> 00:23:00.200]  覺得自己有些事情不對
[00:23:00.200 --> 00:23:02.200]  這個謹慎是很重要的精神
[00:23:02.200 --> 00:23:04.200]  當你不肯定的時候
[00:23:04.200 --> 00:23:07.200]  你也要假設自己可能得罪別人
[00:23:07.200 --> 00:23:09.200]  這種態度
[00:23:09.200 --> 00:23:11.200]  這種警醒
[00:23:11.200 --> 00:23:12.200]  是容易一點
[00:23:12.200 --> 00:23:14.200]  不會那麼容易被人打
[00:23:14.200 --> 00:23:18.200]  最後
[00:23:18.200 --> 00:23:26.200]  如果你曾經不小心被別人的斧頭擊中的時候
[00:23:26.200 --> 00:23:29.200]  我們待會一起來祈禱
[00:23:29.200 --> 00:23:34.200]  我們問如何能夠再次面對那個人
[00:23:36.200 --> 00:23:40.200]  是公司長期斧頭打我的人
[00:23:40.200 --> 00:23:42.200]  或是家中
[00:23:42.200 --> 00:23:44.200]  從小的時候已經打到我
[00:23:44.200 --> 00:23:46.200]  現在也不知道如何面對他的人
[00:23:46.200 --> 00:23:50.200]  當然如果你的內心是強大的
[00:23:50.200 --> 00:23:52.200]  你可以跟他說
[00:23:52.200 --> 00:23:54.200]  喂 你打中我了
[00:23:54.200 --> 00:23:56.200]  下次不要了
[00:23:56.200 --> 00:23:58.200]  他便沒事了
[00:23:58.200 --> 00:24:00.200]  如果你不行的時候
[00:24:00.200 --> 00:24:02.200]  如果你沒有這個力量的時候
[00:24:02.200 --> 00:24:04.200]  仍然在抗血的時候
[00:24:04.200 --> 00:24:13.200]  即使你沒有辦法去饒恕那個人的時候
[00:24:13.200 --> 00:24:17.200]  記得屠城的概念
[00:24:17.200 --> 00:24:19.200]  你不能夠饒恕他
[00:24:19.200 --> 00:24:22.200]  但你暫時可以放他一馬
[00:24:22.200 --> 00:24:28.200]  讓他在屠城裏由上帝親自判決
[00:24:28.200 --> 00:24:32.200]  讓這個人在屠城裏
[00:24:32.200 --> 00:24:34.200]  不是沒有事
[00:24:34.200 --> 00:24:36.200]  但你暫時知道
[00:24:36.200 --> 00:24:41.200]  讓屠城成為你和他之間的分開地方
[00:24:41.200 --> 00:24:45.200]  讓時間慢慢流逝
[00:24:45.200 --> 00:24:47.200]  直到大祭司的死
[00:24:47.200 --> 00:24:51.200]  由上帝親自幫助你
[00:24:51.200 --> 00:24:54.200]  我知道這是很難的
[00:24:54.200 --> 00:24:57.200]  所以我不敢這麼容易說是饒恕
[00:24:57.200 --> 00:25:01.200]  但起碼我們讓上帝親自幫助你
[00:25:01.200 --> 00:25:03.200]  去連結這件事
[00:25:03.200 --> 00:25:07.200]  暫時放他在屠城裏
[00:25:07.200 --> 00:25:09.200]  讓上帝幫助我們
[00:25:09.200 --> 00:25:11.200]  多謝祈禱
[00:25:11.200 --> 00:25:18.200]  再到我們當中每一個曾經受過傷害的弟姐妹
[00:25:18.200 --> 00:25:20.200]  我們去禱告
[00:25:20.200 --> 00:25:24.200]  因為我們人總是有很多問題
[00:25:24.200 --> 00:25:30.200]  甚至乎成為很多別人受害的人
[00:25:30.200 --> 00:25:32.200]  我們求主你醫治我們
[00:25:32.200 --> 00:25:35.200]  讓我們的心能夠堅固
[00:25:35.200 --> 00:25:37.200]  讓我們的心能夠痊癒
[00:25:37.200 --> 00:25:41.200]  讓我們有從你而來的力量
[00:25:41.200 --> 00:25:43.200]  慢慢地復原
[00:25:43.200 --> 00:25:45.200]  更加去審查我們自己的心
[00:25:45.200 --> 00:25:47.200]  讓我們在當中
[00:25:47.200 --> 00:25:48.200]  每一天裏面
[00:25:48.200 --> 00:25:50.200]  無論在我們的工作場所
[00:25:50.200 --> 00:25:52.200]  或者在我們家庭裏面
[00:25:52.200 --> 00:25:55.200]  小心留意自己的言行
[00:25:55.200 --> 00:25:58.200]  小心我們有沒有造成別人的傷害
[00:25:58.200 --> 00:26:00.200]  主我們是無心的
[00:26:00.200 --> 00:26:03.200]  我們很多時候都是無意的
[00:26:03.200 --> 00:26:07.200]  我們求主你去成為我們的避難所
[00:26:07.200 --> 00:26:09.200]  你是我們的高台
[00:26:09.200 --> 00:26:11.200]  你是我們的庇護
[00:26:11.200 --> 00:26:15.200]  我們承認我們需要你的恩典
[00:26:15.200 --> 00:26:21.200]  承認我們需要你的憐憫和赦免
[00:26:21.200 --> 00:26:25.200]  我們承認我們在別人面前
[00:26:25.200 --> 00:26:29.200]  都曾經做過很多或大或小的傷害
[00:26:29.200 --> 00:26:34.200]  我們求主你讓我們被你的愛所根深
[00:26:34.200 --> 00:26:35.200]  讓我們感受堂
[00:26:35.200 --> 00:26:37.200]  特別是家樓這個群體
[00:26:37.200 --> 00:26:40.200]  能夠成為一個寬容的群體
[00:26:40.200 --> 00:26:42.200]  當我們去面對大家
[00:26:42.200 --> 00:26:44.200]  弟兄姊妹來到的時候
[00:26:44.200 --> 00:26:45.200]  我們願意地接納
[00:26:45.200 --> 00:26:50.200]  我們願意地彼此坦誠地擁抱
[00:26:50.200 --> 00:26:53.200]  求主你去建立這個群體
[00:26:53.200 --> 00:26:55.200]  這不是我們人能夠做到的事情
[00:26:55.200 --> 00:26:59.200]  唯有你的靈在當中去建立教會
[00:26:59.200 --> 00:27:01.200]  我們去懇求你的恩典
[00:27:01.200 --> 00:27:02.200]  奉主命求
[00:27:02.200 --> 00:27:03.200]  阿門

