
[00:00:00.000 --> 00:00:03.000]  在會場裏運行
[00:18:28.000 --> 00:18:29.000]  後面第八節
[00:18:29.000 --> 00:18:31.000]  第九節
[00:18:31.000 --> 00:18:34.000]  相信就是保羅勸勉肥立比教會
[00:18:34.000 --> 00:18:37.000]  怎樣能夠保持這個智慧
[00:18:37.000 --> 00:18:39.000]  吾學校三章十八節
[00:18:39.000 --> 00:18:42.000]  一些基督耶穌的仇敵的人
[00:18:42.000 --> 00:18:43.000]  敵黨
[00:18:43.000 --> 00:18:44.000]  敵黨神的人
[00:18:44.000 --> 00:18:45.000]  他們的結局
[00:18:45.000 --> 00:18:47.000]  那個沉淪
[00:18:47.000 --> 00:18:48.000]  保羅告訴我們
[00:18:48.000 --> 00:18:55.000]  凡是真實、可敬、公義、清潔、可愛、有美名
[00:18:55.000 --> 00:18:57.000]  有什麼德行
[00:18:57.000 --> 00:19:05.000]  相信就是要建立別人對永恆價值的敏銳觸覺
[00:19:05.000 --> 00:19:08.000]  如果你能夠建立一個人的生命
[00:19:08.000 --> 00:19:11.000]  走向這條康莊大道
[00:19:11.000 --> 00:19:15.000]  這是很高貴美麗的事
[00:19:15.000 --> 00:19:19.000]  李嘉誠先生在今年的六月二十九日
[00:19:19.000 --> 00:19:21.000]  最後一次
[00:19:21.000 --> 00:19:23.000]  九十歲高齡了
[00:19:23.000 --> 00:19:27.000]  他去主持汕頭大學的畢業典禮
[00:19:27.000 --> 00:19:30.000]  全場的大學生
[00:19:30.000 --> 00:19:34.000]  向他送上很真誠、從心底發出的一種感恩
[00:19:34.000 --> 00:19:36.000]  因為他三十八年
[00:19:36.000 --> 00:19:38.000]  由一個荒蕪的地方
[00:19:38.000 --> 00:19:40.000]  這樣投放他的資源
[00:19:40.000 --> 00:19:43.000]  這是他第三個兒子
[00:19:43.000 --> 00:19:46.000]  他將他的心血放在教育事業
[00:19:46.000 --> 00:19:48.000]  建立的是別人的生命
[00:19:48.000 --> 00:19:51.000]  這是很高的情操
[00:19:51.000 --> 00:19:53.000]  當然一個有錢人
[00:19:53.000 --> 00:19:54.000]  他可以這樣做
[00:19:54.000 --> 00:19:56.000]  運用社會給他的資源
[00:19:56.000 --> 00:19:59.000]  去造福後代的人
[00:19:59.000 --> 00:20:01.000]  這是很美麗的事
[00:20:01.000 --> 00:20:02.000]  保羅
[00:20:02.000 --> 00:20:04.000]  神的僕人
[00:20:04.000 --> 00:20:07.000]  頭尾都說你們要效法我
[00:20:07.000 --> 00:20:12.000]  更加留意那些照我們榜樣走的基督的僕人
[00:20:12.000 --> 00:20:14.000]  現在保羅說你們要開始
[00:20:14.000 --> 00:20:16.000]  你們要來到去
[00:20:16.000 --> 00:20:18.000]  有講到立志
[00:20:18.000 --> 00:20:20.000]  因為就是八節
[00:20:20.000 --> 00:20:23.000]  要留意這個字就是計算
[00:20:23.000 --> 00:20:26.000]  就是要思想這樣的意思
[00:20:26.000 --> 00:20:29.000]  所以就是這一卷書重複出現的
[00:20:29.000 --> 00:20:30.000]  例如保羅說
[00:20:30.000 --> 00:20:33.000]  你們立志行事
[00:20:33.000 --> 00:20:37.000]  都是神在你們的心裏運行
[00:20:37.000 --> 00:20:40.000]  為要成就祂的美意
[00:20:40.000 --> 00:20:45.000]  這是二章的第十節的經文
[00:20:45.000 --> 00:20:46.000]  對不起
[00:20:46.000 --> 00:20:48.000]  應該是第十三節的經文
[00:20:48.000 --> 00:20:50.000]  是神在你們的心裏運行
[00:20:50.000 --> 00:20:53.000]  使你們能夠立志又實行
[00:20:53.000 --> 00:20:56.000]  To will and to do
[00:20:56.000 --> 00:20:58.000]  這樣的意思
[00:20:58.000 --> 00:21:00.000]  保羅在第八節說
[00:21:00.000 --> 00:21:02.000]  這些德行這些稱讚
[00:21:02.000 --> 00:21:04.000]  你們都要留意
[00:21:04.000 --> 00:21:06.000]  To will
[00:21:06.000 --> 00:21:08.000]  你們要有一個這樣的留意
[00:21:08.000 --> 00:21:10.000]  這些美善的事情
[00:21:10.000 --> 00:21:12.000]  當你們留意的時候
[00:21:12.000 --> 00:21:14.000]  接著就要德行
[00:21:14.000 --> 00:21:15.000]  走出來
[00:21:15.000 --> 00:21:17.000]  你們從我所學習
[00:21:17.000 --> 00:21:18.000]  我所領受
[00:21:18.000 --> 00:21:19.000]  所聽見
[00:21:19.000 --> 00:21:20.000]  所看見
[00:21:20.000 --> 00:21:21.000]  就是說
[00:21:21.000 --> 00:21:24.000]  我整個人就擺在你們面前
[00:21:24.000 --> 00:21:26.000]  我過去的一切
[00:21:26.000 --> 00:21:27.000]  我過去的榜樣
[00:21:27.000 --> 00:21:29.000]  我是怎樣跟隨基督
[00:21:29.000 --> 00:21:31.000]  是義無反顧的
[00:21:31.000 --> 00:21:33.000]  常常懷著這個初心
[00:21:33.000 --> 00:21:35.000]  我是基督的僕人
[00:21:35.000 --> 00:21:38.000]  我為基督的緣故受苦
[00:21:38.000 --> 00:21:39.000]  我都不介意
[00:21:39.000 --> 00:21:41.000]  這樣的一個人
[00:21:41.000 --> 00:21:43.000]  你們就要這樣來看到
[00:21:43.000 --> 00:21:45.000]  你們要繼續去做
[00:21:45.000 --> 00:21:47.000]  這個應許就來了
[00:21:47.000 --> 00:21:49.000]  剛才說到祈禱
[00:21:49.000 --> 00:21:51.000]  神會保守我們的心懷
[00:21:51.000 --> 00:21:53.000]  護衛著我們的心懷
[00:21:53.000 --> 00:21:55.000]  這裡是主動
[00:21:55.000 --> 00:21:58.000]  當你去思想這些事情
[00:21:58.000 --> 00:22:00.000]  你的心靈
[00:22:00.000 --> 00:22:03.000]  會有神的臨近
[00:22:03.000 --> 00:22:05.000]  因為治平安的神
[00:22:05.000 --> 00:22:09.000]  就必定與你們同在
[00:22:09.000 --> 00:22:12.000]  原來想這些美善的事情
[00:22:12.000 --> 00:22:15.000]  做這些實際的行動
[00:22:15.000 --> 00:22:19.000]  會得到神同在的臨近
[00:22:19.000 --> 00:22:21.000]  就是說這個人
[00:22:21.000 --> 00:22:24.000]  他在神的國度裏面
[00:22:24.000 --> 00:22:26.000]  是被神紀念
[00:22:26.000 --> 00:22:28.000]  剛才我都沒有讀到生命冊上
[00:22:28.000 --> 00:22:32.000]  其中保羅在二章的提摩太后書
[00:22:32.000 --> 00:22:34.000]  十八節
[00:22:34.000 --> 00:22:35.000]  差不多吧
[00:22:35.000 --> 00:22:36.000]  忘記了
[00:22:36.000 --> 00:22:37.000]  那裏差一點
[00:22:37.000 --> 00:22:38.000]  他來告訴我們
[00:22:38.000 --> 00:22:40.000]  因為當時說兩個人
[00:22:40.000 --> 00:22:44.000]  其中有一個叫許米乃和肥理濤
[00:22:44.000 --> 00:22:47.000]  他們說復活的事已經過了
[00:22:47.000 --> 00:22:51.000]  就敗壞了很多人的信心
[00:22:51.000 --> 00:22:53.000]  但是保羅接著說了一句話
[00:22:53.000 --> 00:22:58.000]  然而神堅固的根基已經立著
[00:22:58.000 --> 00:23:00.000]  上面有一個印記
[00:23:00.000 --> 00:23:01.000]  這樣說
[00:23:01.000 --> 00:23:05.000]  主認識誰是他的人
[00:23:05.000 --> 00:23:06.000]  印記這個字
[00:23:06.000 --> 00:23:10.000]  和生命冊有一點相近
[00:23:10.000 --> 00:23:12.000]  主認識你
[00:23:12.000 --> 00:23:15.000]  你的名字在生命冊
[00:23:15.000 --> 00:23:18.000]  現在我是主任牧師
[00:23:18.000 --> 00:23:22.000]  經常都要幫每一季受洗的弟兄姊妹受洗
[00:23:22.000 --> 00:23:23.000]  受洗完之後
[00:23:23.000 --> 00:23:25.000]  要簽一個證書
[00:23:25.000 --> 00:23:26.000]  受浸證明書
[00:23:26.000 --> 00:23:27.000]  都很重要的
[00:23:27.000 --> 00:23:29.000]  因為入學都要靠這張證明書
[00:23:29.000 --> 00:23:30.000]  有分的
[00:23:30.000 --> 00:23:32.000]  不過你記住
[00:23:32.000 --> 00:23:33.000]  說笑而已
[00:23:33.000 --> 00:23:36.000]  這個證書不可以上天堂
[00:23:36.000 --> 00:23:40.000]  名字要記在生命冊
[00:23:40.000 --> 00:23:42.000]  當然應該是平行的
[00:23:42.000 --> 00:23:46.000]  正常就是你一定是信了洗禮
[00:23:46.000 --> 00:23:49.000]  你的名字一定是記在生命冊
[00:23:49.000 --> 00:23:51.000]  但是你的生命是怎樣來到去
[00:23:51.000 --> 00:23:55.000]  踴躍流露基督的愛
[00:23:55.000 --> 00:23:58.000]  保羅就勸勉菲律賓教會
[00:23:58.000 --> 00:24:00.000]  凡事真實
[00:24:00.000 --> 00:24:02.000]  凡事可敬
[00:24:02.000 --> 00:24:04.000]  凡事公義
[00:24:04.000 --> 00:24:06.000]  凡事清潔
[00:24:06.000 --> 00:24:08.000]  凡事可愛
[00:24:08.000 --> 00:24:10.000]  凡事有美名
[00:24:10.000 --> 00:24:11.000]  有什麼的德行
[00:24:11.000 --> 00:24:13.000]  有什麼稱讚的事
[00:24:13.000 --> 00:24:17.000]  我們會吹之若霧地去追求嗎
[00:24:17.000 --> 00:24:19.000]  還是大眾點評
[00:24:19.000 --> 00:24:22.000]  有什麼好吃的你就最快知道呢
[00:24:22.000 --> 00:24:24.000]  有什麼美味的食物
[00:24:24.000 --> 00:24:26.000]  你就很快就已經知道
[00:24:26.000 --> 00:24:27.000]  你整個生命
[00:24:27.000 --> 00:24:30.000]  每天就是留意著哪些便宜的減價的
[00:24:30.000 --> 00:24:31.000]  你就去吃呢
[00:24:31.000 --> 00:24:33.000]  哪個自助餐又便宜又划算呢
[00:24:33.000 --> 00:24:34.000]  聖誕節來了
[00:24:34.000 --> 00:24:36.000]  你又怎樣去預備那些東西呢
[00:24:36.000 --> 00:24:37.000]  不是錯事來的
[00:24:37.000 --> 00:24:38.000]  是忠誠的
[00:24:38.000 --> 00:24:39.000]  我們需要調劑的
[00:24:39.000 --> 00:24:42.000]  但是人生的軌跡
[00:24:42.000 --> 00:24:44.000]  是不是好像保羅所說
[00:24:44.000 --> 00:24:45.000]  有些人
[00:24:45.000 --> 00:24:47.000]  你是不是羨慕親近他呢
[00:24:47.000 --> 00:24:49.000]  很喜歡傳福音
[00:24:49.000 --> 00:24:51.000]  很喜歡幫人的
[00:24:51.000 --> 00:24:52.000]  你羨慕不羨慕親近他
[00:24:52.000 --> 00:24:53.000]  學校他
[00:24:53.000 --> 00:24:55.000]  以他為你的榜樣呢
[00:24:55.000 --> 00:24:56.000]  保羅就說
[00:24:56.000 --> 00:25:00.000]  頭尾三章十七到四章九節
[00:25:00.000 --> 00:25:02.000]  你們要效法我
[00:25:02.000 --> 00:25:05.000]  因為我是效法基督
[00:25:05.000 --> 00:25:07.000]  我們一起祈禱
[00:25:07.000 --> 00:25:09.000]  多謝主耶穌
[00:25:09.000 --> 00:25:10.000]  讓我們今早
[00:25:10.000 --> 00:25:13.000]  能夠可以很安靜的聆聽你的真道
[00:25:13.000 --> 00:25:16.000]  求你讓我們的心靈
[00:25:16.000 --> 00:25:18.000]  恢復這種的敏銳
[00:25:18.000 --> 00:25:19.000]  讓神的平安
[00:25:19.000 --> 00:25:21.000]  不單止保衛我們
[00:25:21.000 --> 00:25:24.000]  而是讓我們真的有神的同在
[00:25:24.000 --> 00:25:27.000]  帶來的就是生命平安
[00:25:27.000 --> 00:25:29.000]  讓我們能夠在我們的生活裏面
[00:25:29.000 --> 00:25:31.000]  是實踐保羅的教導
[00:25:31.000 --> 00:25:33.000]  願主祝福我們每一位
[00:25:33.000 --> 00:25:35.000]  獻上我們的感恩禱告
[00:25:35.000 --> 00:25:38.000]  奉主耶穌基督的名
[00:25:38.000 --> 00:25:39.000]  阿門
[00:25:39.000 --> 00:25:40.000]  阿門
[00:25:41.000 --> 00:25:42.000]  阿門
[00:25:42.000 --> 00:25:45.000]  (字幕由 Amara.org 社群提供)

