
[00:00:00.000 --> 00:00:02.000]  現在宣佈時間
[00:22:22.000 --> 00:22:24.000]  不斷地
[00:22:24.000 --> 00:22:26.000]  又剛好住在你旁邊
[00:22:26.000 --> 00:22:27.000]  你明白我的意思嗎?
[00:22:27.000 --> 00:22:29.000]  見到你就攤大手板
[00:22:29.000 --> 00:22:31.000]  問你要錢
[00:22:31.000 --> 00:22:32.000]  你會說
[00:22:32.000 --> 00:22:34.000]  牧師教我要愛眾人的心
[00:22:34.000 --> 00:22:35.000]  他每天來
[00:22:35.000 --> 00:22:36.000]  我每天給他五百元
[00:22:36.000 --> 00:22:37.000]  每天來給他五百元
[00:22:37.000 --> 00:22:38.000]  這樣行不行?
[00:22:38.000 --> 00:22:39.000]  這樣對嗎?
[00:22:39.000 --> 00:22:40.000]  這樣就不對了
[00:22:40.000 --> 00:22:41.000]  大家明白了
[00:22:41.000 --> 00:22:42.000]  這個不是有智慧
[00:22:42.000 --> 00:22:43.000]  為什麼呢?
[00:22:43.000 --> 00:22:44.000]  因為你這樣
[00:22:44.000 --> 00:22:45.000]  不是幫他
[00:22:45.000 --> 00:22:46.000]  不是愛他
[00:22:46.000 --> 00:22:47.000]  你是什麼呢?
[00:22:47.000 --> 00:22:48.000]  你是害了他
[00:22:48.000 --> 00:22:49.000]  是不是?
[00:22:49.000 --> 00:22:52.000]  他永遠都不會去戒賭
[00:22:52.000 --> 00:22:53.000]  是不是?
[00:22:53.000 --> 00:22:55.000]  他永遠都看不到自己的問題
[00:22:55.000 --> 00:22:58.000]  所以當我們要愛一個人的時候
[00:22:58.000 --> 00:23:00.000]  關愛一個人的時候
[00:23:00.000 --> 00:23:01.000]  第一
[00:23:01.000 --> 00:23:02.000]  我們要具備什麼?
[00:23:02.000 --> 00:23:03.000]  智慧
[00:23:03.000 --> 00:23:04.000]  要具備智慧
[00:23:04.000 --> 00:23:06.000]  求上帝讓我們有熟天的智慧
[00:23:06.000 --> 00:23:09.000]  去辨識真假
[00:23:09.000 --> 00:23:10.000]  讓我們有智慧
[00:23:10.000 --> 00:23:12.000]  去看一下這個行動
[00:23:12.000 --> 00:23:15.000]  做出來對他是不是有幫助
[00:23:15.000 --> 00:23:16.000]  是不是?
[00:23:16.000 --> 00:23:18.000]  這是第一個要訣
[00:23:18.000 --> 00:23:20.000]  第二個要訣
[00:23:20.000 --> 00:23:22.000]  是具備原則
[00:23:22.000 --> 00:23:24.000]  具備原則
[00:23:24.000 --> 00:23:27.000]  就是說當你去幫一個人的時候
[00:23:27.000 --> 00:23:29.000]  需不需要有原則?
[00:23:29.000 --> 00:23:30.000]  要有原則
[00:23:30.000 --> 00:23:31.000]  要有準則
[00:23:31.000 --> 00:23:33.000]  如果你說我幫這個人
[00:23:33.000 --> 00:23:35.000]  幫到最後
[00:23:35.000 --> 00:23:37.000]  他也站不起來
[00:23:37.000 --> 00:23:38.000]  你明白我的意思嗎?
[00:23:38.000 --> 00:23:40.000]  幫到最後
[00:23:40.000 --> 00:23:43.000]  他也是一團糟的
[00:23:43.000 --> 00:23:44.000]  說得不好聽
[00:23:44.000 --> 00:23:45.000]  一團糟的
[00:23:45.000 --> 00:23:47.000]  經常要捉著你
[00:23:47.000 --> 00:23:49.000]  綁著你
[00:23:49.000 --> 00:23:50.000]  黏著你
[00:23:50.000 --> 00:23:53.000]  經常都要依賴著你
[00:23:53.000 --> 00:23:55.000]  這樣你幫這個人
[00:23:55.000 --> 00:23:57.000]  是不是一個正確的幫他?
[00:23:57.000 --> 00:23:58.000]  你就不是
[00:23:58.000 --> 00:24:00.000]  你發覺你要有原則的
[00:24:00.000 --> 00:24:02.000]  我要愛這個人
[00:24:02.000 --> 00:24:03.000]  我要幫這個人
[00:24:03.000 --> 00:24:04.000]  我希望他能夠
[00:24:04.000 --> 00:24:06.000]  經過幫助之後
[00:24:06.000 --> 00:24:08.000]  能夠可以站得起來
[00:24:08.000 --> 00:24:11.000]  能夠自己站立起來
[00:24:11.000 --> 00:24:13.000]  能夠獨立的
[00:24:13.000 --> 00:24:15.000]  可以有成長的
[00:24:15.000 --> 00:24:16.000]  並不是幫一個人
[00:24:16.000 --> 00:24:18.000]  被他一直依賴著你
[00:24:18.000 --> 00:24:20.000]  經常都依賴著你的時候
[00:24:20.000 --> 00:24:21.000]  你發覺
[00:24:21.000 --> 00:24:24.000]  這個也不是真正的對他有幫助
[00:24:24.000 --> 00:24:26.000]  所以我們需要有準則
[00:24:26.000 --> 00:24:27.000]  有原則
[00:24:27.000 --> 00:24:29.000]  就算狠一點
[00:24:29.000 --> 00:24:32.000]  就算要硬心一點
[00:24:32.000 --> 00:24:33.000]  有時也需要的
[00:24:33.000 --> 00:24:34.000]  為什麼呢?
[00:24:34.000 --> 00:24:37.000]  因為你去關愛他的時候
[00:24:37.000 --> 00:24:38.000]  你覺得這個準則
[00:24:38.000 --> 00:24:39.000]  這個原則
[00:24:39.000 --> 00:24:41.000]  是必須要堅持的
[00:24:41.000 --> 00:24:43.000]  好,第三
[00:24:43.000 --> 00:24:46.000]  我們如果要愛眾人的心的時候
[00:24:46.000 --> 00:24:48.000]  我們要具備代價
[00:24:48.000 --> 00:24:52.000]  我們願意付出代價
[00:24:52.000 --> 00:24:55.000]  我在醫院裏面
[00:24:55.000 --> 00:24:57.000]  有很多時候
[00:24:57.000 --> 00:24:59.000]  見到一些義工
[00:24:59.000 --> 00:25:01.000]  來到醫院探病
[00:25:01.000 --> 00:25:03.000]  我真的為他們很感謝
[00:25:03.000 --> 00:25:04.000]  因為我見到有些
[00:25:04.000 --> 00:25:06.000]  早上又來
[00:25:06.000 --> 00:25:08.000]  有些義工
[00:25:08.000 --> 00:25:10.000]  家庭主婦
[00:25:10.000 --> 00:25:11.000]  下午又來
[00:25:11.000 --> 00:25:14.000]  有些弟兄姊妹放了工
[00:25:14.000 --> 00:25:15.000]  晚上又來
[00:25:15.000 --> 00:25:17.000]  當我見到這班義工
[00:25:17.000 --> 00:25:20.000]  這麼關愛病人的時候
[00:25:20.000 --> 00:25:21.000]  我的心很感動
[00:25:21.000 --> 00:25:23.000]  很感人
[00:25:23.000 --> 00:25:24.000]  我想問大家
[00:25:24.000 --> 00:25:26.000]  這班義工來到醫院
[00:25:26.000 --> 00:25:27.000]  關愛病人
[00:25:27.000 --> 00:25:30.000]  需要付出代價嗎?
[00:25:30.000 --> 00:25:32.000]  需要的
[00:25:32.000 --> 00:25:33.000]  就算不要說
[00:25:33.000 --> 00:25:35.000]  靈力、心靈
[00:25:35.000 --> 00:25:37.000]  只是說體力
[00:25:37.000 --> 00:25:38.000]  需要付出嗎?
[00:25:38.000 --> 00:25:39.000]  需要付出的
[00:25:39.000 --> 00:25:41.000]  你知道香港的醫院
[00:25:41.000 --> 00:25:43.000]  不是很靠近
[00:25:43.000 --> 00:25:45.000]  不是附近也有間
[00:25:45.000 --> 00:25:47.000]  要麼就在高山
[00:25:47.000 --> 00:25:49.000]  要麼就在深谷大口環
[00:25:49.000 --> 00:25:51.000]  所以你會發覺
[00:25:51.000 --> 00:25:52.000]  你去的時候
[00:25:52.000 --> 00:25:55.000]  你要付出很大的體力
[00:25:55.000 --> 00:25:57.000]  你要乘車去
[00:25:57.000 --> 00:25:59.000]  乘車要不要付錢?
[00:25:59.000 --> 00:26:01.000]  又要付出你的金錢
[00:26:01.000 --> 00:26:02.000]  你要去探望他
[00:26:02.000 --> 00:26:04.000]  關心他的時候
[00:26:04.000 --> 00:26:06.000]  要不要付出時間?
[00:26:06.000 --> 00:26:10.000]  所以當我見到這班義工
[00:26:10.000 --> 00:26:12.000]  願意去恩著關懷
[00:26:12.000 --> 00:26:15.000]  這些不熟悉的病人
[00:26:15.000 --> 00:26:17.000]  去將耶穌基督的愛
[00:26:17.000 --> 00:26:19.000]  跟他們分享的時候
[00:26:19.000 --> 00:26:21.000]  他們所付出的代價
[00:26:21.000 --> 00:26:24.000]  所付出的表現
[00:26:24.000 --> 00:26:26.000]  我為他們感恩
[00:26:26.000 --> 00:26:28.000]  因為他們真的在實踐
[00:26:28.000 --> 00:26:30.000]  愛眾人的心
[00:26:30.000 --> 00:26:33.000]  要付出代價
[00:26:33.000 --> 00:26:36.000]  第四個要訣
[00:26:36.000 --> 00:26:37.000]  是要具備什麼呢?
[00:26:37.000 --> 00:26:42.000]  就是具備行動
[00:26:42.000 --> 00:26:43.000]  就是說
[00:26:43.000 --> 00:26:44.000]  當我們關心一個人
[00:26:44.000 --> 00:26:46.000]  我們要有行動
[00:26:46.000 --> 00:26:48.000]  不要只說話
[00:26:48.000 --> 00:26:52.000]  不要只叫人平平安安回去
[00:26:52.000 --> 00:26:57.000]  我們要有一個切實的行動
[00:26:57.000 --> 00:26:58.000]  去幫助他
[00:26:58.000 --> 00:27:00.000]  去關心他
[00:27:00.000 --> 00:27:01.000]  說到這一點
[00:27:01.000 --> 00:27:04.000]  我就想起耶穌曾經說過一個比喻
[00:27:04.000 --> 00:27:06.000]  記不記得耶穌說過一個比喻
[00:27:06.000 --> 00:27:07.000]  說一個人
[00:27:07.000 --> 00:27:10.000]  從耶路撒冷到耶利哥的時候
[00:27:10.000 --> 00:27:13.000]  在中途被人打劫
[00:27:13.000 --> 00:27:14.000]  記不記得?
[00:27:14.000 --> 00:27:17.000]  然後把他打到遍體鱗傷
[00:27:17.000 --> 00:27:19.000]  他就睡在地上
[00:27:19.000 --> 00:27:22.000]  有些人走過視而不見
[00:27:22.000 --> 00:27:24.000]  最後有一個什麼人走過呢?
[00:27:24.000 --> 00:27:26.000]  有一個撒瑪利亞人走過
[00:27:26.000 --> 00:27:28.000]  撒瑪利亞人走過的時候
[00:27:28.000 --> 00:27:29.000]  看到這個受傷的朋友
[00:27:29.000 --> 00:27:30.000]  睡在地上的時候
[00:27:30.000 --> 00:27:31.000]  他怎麼做呢?
[00:27:31.000 --> 00:27:35.000]  他就將酒和油
[00:27:35.000 --> 00:27:38.000]  倒在他的傷口上
[00:27:38.000 --> 00:27:40.000]  各位頂智妹妹
[00:27:40.000 --> 00:27:42.000]  這位撒瑪利亞人
[00:27:42.000 --> 00:27:44.000]  關心這個受傷的朋友
[00:27:44.000 --> 00:27:46.000]  需要付出行動嗎?
[00:27:46.000 --> 00:27:47.000]  需要
[00:27:47.000 --> 00:27:50.000]  他起碼要從自己的顱區
[00:27:50.000 --> 00:27:51.000]  下去地上
[00:27:51.000 --> 00:27:55.000]  將油和酒倒在他的傷口上
[00:27:55.000 --> 00:27:56.000]  他怎麼倒呢?
[00:27:56.000 --> 00:27:57.000]  要蹲下倒嗎?
[00:27:57.000 --> 00:27:58.000]  需要
[00:27:58.000 --> 00:27:59.000]  他能不能站著
[00:27:59.000 --> 00:28:00.000]  立即倒呢?
[00:28:00.000 --> 00:28:01.000]  不可以
[00:28:01.000 --> 00:28:03.000]  他要蹲下倒
[00:28:03.000 --> 00:28:06.000]  又要包紮他的傷口
[00:28:06.000 --> 00:28:08.000]  包紮完之後
[00:28:08.000 --> 00:28:10.000]  扶他上顱區
[00:28:10.000 --> 00:28:11.000]  扶他上顱區之後
[00:28:11.000 --> 00:28:13.000]  帶他去客棧
[00:28:13.000 --> 00:28:16.000]  一連串的都是什麼呢?
[00:28:16.000 --> 00:28:17.000]  都是行動
[00:28:17.000 --> 00:28:19.000]  大家留意到嗎?
[00:28:19.000 --> 00:28:22.000]  所以當我們要愛眾人的心的時候
[00:28:22.000 --> 00:28:23.000]  頂智妹妹
[00:28:23.000 --> 00:28:25.000]  我們要有心理準備
[00:28:25.000 --> 00:28:26.000]  就是主
[00:28:26.000 --> 00:28:30.000]  可能因為要你向這個朋友
[00:28:30.000 --> 00:28:33.000]  展現神的愛
[00:28:33.000 --> 00:28:36.000]  你就要付出行動
[00:28:36.000 --> 00:28:42.000]  來將耶穌基督具體的愛展現出來
[00:28:42.000 --> 00:28:45.000]  所以這是第四個要訣
[00:28:45.000 --> 00:28:47.000]  第五個要訣
[00:28:47.000 --> 00:28:51.000]  就是具備慈心
[00:28:51.000 --> 00:28:53.000]  當我們說起慈心的時候
[00:28:53.000 --> 00:28:57.000]  很快就會想起耶穌基督的榜樣
[00:28:57.000 --> 00:29:00.000]  主耶穌見到有需要的人的時候
[00:29:00.000 --> 00:29:02.000]  聖經就記載
[00:29:02.000 --> 00:29:05.000]  耶穌就奉了慈心
[00:29:05.000 --> 00:29:10.000]  當耶穌見到長大麻風的人
[00:29:10.000 --> 00:29:12.000]  出現在祂眼前的時候
[00:29:12.000 --> 00:29:15.000]  耶穌母馬上轉身
[00:29:15.000 --> 00:29:18.000]  三十六著走為上著
[00:29:18.000 --> 00:29:20.000]  母王耶穌站在那裡
[00:29:20.000 --> 00:29:23.000]  看著這班長大麻風的人
[00:29:23.000 --> 00:29:25.000]  然後這班長大麻風的人
[00:29:25.000 --> 00:29:27.000]  跟耶穌說
[00:29:27.000 --> 00:29:31.000]  主啊,祢願意就能夠使我潔淨
[00:29:31.000 --> 00:29:33.000]  於是聖經就記載
[00:29:33.000 --> 00:29:37.000]  耶穌就動了慈心
[00:29:37.000 --> 00:29:41.000]  伸手來摸這班長大麻風的人
[00:29:41.000 --> 00:29:43.000]  於是他們就得到潔淨
[00:29:43.000 --> 00:29:44.000]  大家記不記得
[00:29:44.000 --> 00:29:47.000]  耶穌見到盲眼的人
[00:29:47.000 --> 00:29:51.000]  又是動了慈心
[00:29:51.000 --> 00:29:54.000]  因為耶穌跟盲眼的人說
[00:29:54.000 --> 00:29:57.000]  祢要我為祢做什麼
[00:29:57.000 --> 00:29:58.000]  這些人怎麼說
[00:29:58.000 --> 00:30:02.000]  他說主啊,我要能看見
[00:30:02.000 --> 00:30:05.000]  於是耶穌就動了慈心
[00:30:05.000 --> 00:30:07.000]  伸手摸他的眼睛
[00:30:07.000 --> 00:30:08.000]  頂天老妹
[00:30:08.000 --> 00:30:11.000]  原來我們見到慈心
[00:30:11.000 --> 00:30:14.000]  即是一種愛心是很重要的
[00:30:14.000 --> 00:30:17.000]  當我們說要愛眾人的心的時候
[00:30:17.000 --> 00:30:18.000]  我們就求上帝
[00:30:18.000 --> 00:30:23.000]  給我們一個更大的關懷人的心
[00:30:23.000 --> 00:30:27.000]  這是一個很重要的要訣
[00:30:27.000 --> 00:30:28.000]  第六
[00:30:28.000 --> 00:30:33.000]  當我們說要學習愛眾人的心的時候
[00:30:33.000 --> 00:30:37.000]  我們要具備一個憐憫
[00:30:37.000 --> 00:30:38.000]  憐憫很重要
[00:30:38.000 --> 00:30:40.000]  憐憫的意思
[00:30:40.000 --> 00:30:42.000]  如果用現在的說話來說
[00:30:42.000 --> 00:30:45.000]  就是同理心
[00:30:45.000 --> 00:30:49.000]  即是說你去關心他的時候
[00:30:49.000 --> 00:30:54.000]  你是以這位朋友為一個重心
[00:30:54.000 --> 00:30:57.000]  你會想想他的需要是什麼
[00:30:57.000 --> 00:31:01.000]  你會考慮的東西都是以他為主的
[00:31:01.000 --> 00:31:02.000]  為什麼呢
[00:31:02.000 --> 00:31:03.000]  因為你要關心他
[00:31:03.000 --> 00:31:08.000]  因為你很想站在他的處境那裡
[00:31:08.000 --> 00:31:11.000]  去了解他的需要
[00:31:11.000 --> 00:31:15.000]  你就盡量來做好應該做的行動
[00:31:15.000 --> 00:31:17.000]  所以你記得
[00:31:17.000 --> 00:31:21.000]  當我們要去關懷人的時候
[00:31:21.000 --> 00:31:24.000]  我們真的要有一種憐憫的心
[00:31:24.000 --> 00:31:26.000]  有一種同理的心
[00:31:26.000 --> 00:31:30.000]  就好像
[00:31:30.000 --> 00:31:35.000]  當你要去對這個人
[00:31:35.000 --> 00:31:37.000]  去想想他實際的需要的時候
[00:31:37.000 --> 00:31:42.000]  你會想想他現在目前最大的需要是什麼
[00:31:42.000 --> 00:31:45.000]  你就從他的處境來考慮
[00:31:45.000 --> 00:31:47.000]  這個就是一個憐憫的心
[00:31:47.000 --> 00:31:50.000]  最後我們要具備的是什麼
[00:31:50.000 --> 00:31:54.000]  具備一個尊重
[00:31:54.000 --> 00:31:56.000]  第七個要訣就是尊重
[00:31:56.000 --> 00:31:57.000]  換句話說
[00:31:57.000 --> 00:31:58.000]  當我們愛一個人
[00:31:58.000 --> 00:31:59.000]  關心一個人的時候
[00:31:59.000 --> 00:32:03.000]  我們要在我們關懷的過程裡
[00:32:03.000 --> 00:32:04.000]  大家都要留心
[00:32:04.000 --> 00:32:05.000]  不要呢
[00:32:05.000 --> 00:32:08.000]  有時候我發覺有些人關心人的時候
[00:32:08.000 --> 00:32:11.000]  有意無意當中就流露出一種好像
[00:32:11.000 --> 00:32:15.000]  我現在來幫你
[00:32:15.000 --> 00:32:16.000]  你明白嗎
[00:32:16.000 --> 00:32:20.000]  有一點像高人一等的感覺
[00:32:20.000 --> 00:32:23.000]  千萬不要讓受助者
[00:32:23.000 --> 00:32:26.000]  感覺到你好像高人一等
[00:32:26.000 --> 00:32:29.000]  好像你同情我一樣
[00:32:29.000 --> 00:32:31.000]  又或者我現在來幫你
[00:32:31.000 --> 00:32:33.000]  你要聽我的話
[00:32:33.000 --> 00:32:35.000]  我要叫你這樣做你就這樣做
[00:32:35.000 --> 00:32:37.000]  如果你不聽我的話
[00:32:37.000 --> 00:32:39.000]  你就吃自己了
[00:32:39.000 --> 00:32:40.000]  可不可以這樣
[00:32:40.000 --> 00:32:41.000]  不可以的
[00:32:41.000 --> 00:32:44.000]  因為你如果要愛一個人
[00:32:44.000 --> 00:32:45.000]  關心一個人的時候
[00:32:45.000 --> 00:32:47.000]  你要尊重他什麼
[00:32:47.000 --> 00:32:49.000]  尊重他的尊嚴
[00:32:49.000 --> 00:32:51.000]  尊重他的處境
[00:32:51.000 --> 00:32:55.000]  我們要懂得學習到
[00:32:55.000 --> 00:32:57.000]  他也是一個人
[00:32:57.000 --> 00:33:00.000]  是神所創造的一個寶貴
[00:33:00.000 --> 00:33:02.000]  有靈魂的一個人
[00:33:02.000 --> 00:33:04.000]  我們要尊重他
[00:33:04.000 --> 00:33:07.000]  所以當我們要幫助一個人的時候
[00:33:07.000 --> 00:33:09.000]  其實剛才我和大家分享的
[00:33:09.000 --> 00:33:11.000]  這幾個要訣
[00:33:11.000 --> 00:33:13.000]  都是很一般性的
[00:33:13.000 --> 00:33:15.000]  但是重要的是什麼
[00:33:15.000 --> 00:33:17.000]  就是要不斷地練習
[00:33:17.000 --> 00:33:18.000]  不斷地操練
[00:33:18.000 --> 00:33:23.000]  以致我們在愛眾人的心
[00:33:23.000 --> 00:33:26.000]  這個目標上的操練裡面
[00:33:26.000 --> 00:33:31.000]  我們更加可以成為多人的祝福
[00:33:31.000 --> 00:33:33.000]  求天父賜福給我們
[00:33:33.000 --> 00:33:35.000]  因為我真的見過
[00:33:35.000 --> 00:33:37.000]  有一位姐妹
[00:33:37.000 --> 00:33:39.000]  她很有愛心
[00:33:39.000 --> 00:33:41.000]  她關心人的時候
[00:33:41.000 --> 00:33:43.000]  她很樂意
[00:33:43.000 --> 00:33:49.000]  透過一些煮飯吃
[00:33:49.000 --> 00:33:51.000]  煮菜煮飯吃
[00:33:51.000 --> 00:33:56.000]  關心一些在外面的流浪漢
[00:33:56.000 --> 00:33:58.000]  來關懷他們
[00:33:58.000 --> 00:33:59.000]  當我見到這個姐妹
[00:33:59.000 --> 00:34:01.000]  很願意這樣做的時候
[00:34:01.000 --> 00:34:03.000]  她自己一路做
[00:34:03.000 --> 00:34:05.000]  心裡都很喜樂
[00:34:05.000 --> 00:34:06.000]  心裡都很快樂
[00:34:06.000 --> 00:34:10.000]  她覺得這樣能夠關心這些流浪漢
[00:34:10.000 --> 00:34:11.000]  幫助他們
[00:34:11.000 --> 00:34:13.000]  也能夠將基督的愛
[00:34:13.000 --> 00:34:15.000]  跟他們分享
[00:34:15.000 --> 00:34:16.000]  各位弟兄姊妹們
[00:34:16.000 --> 00:34:24.000]  讓我們今天從彼得對我們提醒的方面
[00:34:24.000 --> 00:34:25.000]  鼓勵的方面
[00:34:25.000 --> 00:34:26.000]  我們更加努力
[00:34:26.000 --> 00:34:30.000]  我們去學習快樂之本
[00:34:30.000 --> 00:34:33.000]  做到愛人如己的心
[00:34:33.000 --> 00:34:36.000]  我們一起低頭祈禱
[00:34:36.000 --> 00:34:38.000]  天父上帝我們感謝讚美你
[00:34:38.000 --> 00:34:42.000]  因為你的話成為了我們腳前的燈
[00:34:42.000 --> 00:34:43.000]  路上的光
[00:34:43.000 --> 00:34:48.000]  讓我們看到原來我們今天做神的子女
[00:34:48.000 --> 00:34:52.000]  我們所學習的操練的挑戰
[00:34:52.000 --> 00:34:54.000]  是非常有意義
[00:34:54.000 --> 00:34:56.000]  也是非常重要
[00:34:56.000 --> 00:34:58.000]  求天父使用我們眾人
[00:34:58.000 --> 00:35:00.000]  在我們每日生活當中
[00:35:00.000 --> 00:35:03.000]  我們真的欣著關心人
[00:35:03.000 --> 00:35:04.000]  關懷人
[00:35:04.000 --> 00:35:07.000]  我們見到對方得到幫助
[00:35:07.000 --> 00:35:10.000]  自己的心有歡喜快樂
[00:35:10.000 --> 00:35:13.000]  上帝的命也得到榮耀
[00:35:13.000 --> 00:35:17.000]  就讓我們每一日都能夠過著榮神益人的生活
[00:35:17.000 --> 00:35:18.000]  祈禱感恩
[00:35:18.000 --> 00:35:19.000]  奉耶穌名求
[00:35:19.000 --> 00:35:21.000]  阿們
[00:35:21.000 --> 00:35:23.000]  謝謝觀看 下集再見
[00:35:23.000 --> 00:35:26.000]  (字幕由 Amara.org 社群提供)

