
[00:00:00.000 --> 00:00:04.160]  各位同工 各位在網上的電影姐妹平安
[00:21:53.920 --> 00:21:56.920]  一方面覺得他去外面讀書
[00:21:56.920 --> 00:21:59.440]  另一方面又很不捨得
[00:21:59.440 --> 00:22:00.240]  我覺得
[00:22:00.240 --> 00:22:03.440]  什麼叫做父愛?
[00:22:03.440 --> 00:22:07.160]  保羅為著福音
[00:22:07.160 --> 00:22:09.560]  為著信徒
[00:22:09.560 --> 00:22:14.640]  他就好像父母對自己的子女的愛錫
[00:22:14.640 --> 00:22:17.720]  對自己子女的犧牲
[00:22:17.720 --> 00:22:19.440]  他這樣做
[00:22:19.440 --> 00:22:23.360]  為了要表達上帝的愛
[00:22:23.360 --> 00:22:28.600]  為了要將人帶出黑暗
[00:22:28.600 --> 00:22:33.360]  而進入光明榮耀的國度
[00:22:33.360 --> 00:22:39.600]  有一個美國人
[00:22:39.600 --> 00:22:41.920]  是一個戰地記者
[00:22:41.920 --> 00:22:46.760]  他見盡很多傷亡
[00:22:46.760 --> 00:22:50.920]  見盡戰爭裡面那份殘酷
[00:22:50.920 --> 00:22:54.320]  但當他去到印度
[00:22:54.320 --> 00:23:00.320]  人們稱加爾各答為窮人的地獄
[00:23:00.320 --> 00:23:04.000]  他就看著德蘭修女
[00:23:04.000 --> 00:23:09.400]  和其他一起服侍的修女
[00:23:09.400 --> 00:23:12.960]  去照顧一些垂死的病人
[00:23:12.960 --> 00:23:17.240]  那些人甚至渾身生瘡
[00:23:17.240 --> 00:23:21.000]  這位戰地記者看了之後很感動
[00:23:21.000 --> 00:23:22.520]  他就說
[00:23:22.520 --> 00:23:26.040]  就算你給我一百萬
[00:23:26.040 --> 00:23:28.080]  我都不會做
[00:23:28.080 --> 00:23:29.520]  我就想想
[00:23:29.520 --> 00:23:31.720]  如果有人給我一百萬
[00:23:31.720 --> 00:23:37.400]  要我每天去到很骯髒的地方
[00:23:37.400 --> 00:23:42.360]  去撿這些生蟲的人的時候
[00:23:42.360 --> 00:23:46.240]  我做不做呢?
[00:23:46.240 --> 00:23:50.120]  德蘭修女怎麼回答他?
[00:23:50.120 --> 00:23:52.320]  就算你給我一百萬
[00:23:52.320 --> 00:23:54.240]  我都不會做
[00:23:54.240 --> 00:23:56.800]  不過
[00:23:56.800 --> 00:24:00.120]  我是為了上帝而做
[00:24:00.120 --> 00:24:02.640]  是上帝要我這樣做的時候
[00:24:02.640 --> 00:24:05.840]  我就要去做
[00:24:05.840 --> 00:24:11.760]  有一次德蘭修女在很骯髒的坑渠裡
[00:24:11.760 --> 00:24:14.480]  救了一個男士
[00:24:14.480 --> 00:24:20.200]  原來這個男士已經渾身被蟲咬爛了
[00:24:20.200 --> 00:24:22.280]  快要死了
[00:24:22.280 --> 00:24:27.040]  但她仍然將他帶回救濟所
[00:24:27.040 --> 00:24:29.160]  幫他清洗乾淨
[00:24:29.160 --> 00:24:31.520]  安慰他
[00:24:31.520 --> 00:24:34.240]  當那位男士快要死的時候
[00:24:34.240 --> 00:24:36.120]  她就說
[00:24:36.120 --> 00:24:40.440]  我一輩子都像一隻狗一樣去生活
[00:24:40.440 --> 00:24:44.960]  從來都沒有人當我是人
[00:24:44.960 --> 00:24:48.560]  但是你們這班修女
[00:24:48.560 --> 00:24:52.480]  在我快要死的時候
[00:24:52.480 --> 00:24:54.080]  你給我感覺到
[00:24:54.080 --> 00:24:58.200]  我自己好像一個天使一樣
[00:24:58.200 --> 00:25:00.680]  就是這一份愛
[00:25:00.680 --> 00:25:04.680]  給人心裡的那份感動
[00:25:04.680 --> 00:25:06.000]  所以當我們說
[00:25:06.000 --> 00:25:09.400]  我們要為耶穌作見證的時候
[00:25:09.400 --> 00:25:12.320]  我們去傳講這個方的時候
[00:25:12.320 --> 00:25:18.360]  我們需要帶著一個為父為母的心腸
[00:25:18.360 --> 00:25:20.480]  帶著一份愛
[00:25:20.480 --> 00:25:24.920]  去到我們所面對的每一個人
[00:25:24.920 --> 00:25:29.240]  因為愛能夠融化剛硬的心
[00:25:29.240 --> 00:25:32.240]  能夠融化冰冷的心
[00:25:32.240 --> 00:25:34.600]  能夠去令到一個地方
[00:25:34.600 --> 00:25:36.720]  很沒有人情味的地方
[00:25:36.720 --> 00:25:41.600]  可以能夠擦出一點點的火花
[00:25:41.600 --> 00:25:43.320]  保羅的侍奉
[00:25:43.320 --> 00:25:45.720]  就是用這個愛
[00:25:45.720 --> 00:25:49.400]  去觸動很多人的心靈
[00:25:49.400 --> 00:25:51.440]  他也在行為上
[00:25:51.440 --> 00:25:55.320]  來去有這個見證
[00:25:55.320 --> 00:25:59.720]  在這個第十一節
[00:25:59.720 --> 00:26:02.080]  他說「我們對你們信主的人
[00:26:02.080 --> 00:26:06.880]  是何等的聖潔、正直、無可指責
[00:26:06.880 --> 00:26:08.720]  你們可以作證
[00:26:08.720 --> 00:26:11.200]  也有神可以作證」
[00:26:11.200 --> 00:26:14.080]  所以除了帶著那份愛之外
[00:26:14.080 --> 00:26:16.480]  在這個行為上
[00:26:16.480 --> 00:26:20.960]  他是聖潔、正直、無可指責的
[00:26:20.960 --> 00:26:23.520]  到了第十二節
[00:26:23.520 --> 00:26:26.200]  他說「我們勸勉你們
[00:26:26.200 --> 00:26:27.640]  安慰你們
[00:26:27.640 --> 00:26:29.400]  祝福你們」
[00:26:29.400 --> 00:26:32.360]  勸那班信徒
[00:26:32.360 --> 00:26:33.680]  鼓勵他們
[00:26:33.680 --> 00:26:35.200]  命令他們
[00:26:35.200 --> 00:26:37.480]  「使你們行事對得起
[00:26:37.480 --> 00:26:41.080]  那一召你們進他自己的國
[00:26:41.080 --> 00:26:43.600]  得榮耀的神」
[00:26:43.600 --> 00:26:48.600]  他就去鼓勵那班貼薩羅尼加的信徒
[00:26:48.600 --> 00:26:51.800]  他們要在行事為人上
[00:26:51.800 --> 00:26:54.200]  來去見證上帝
[00:26:54.200 --> 00:27:00.040]  以他的生命來傳揚主的福音
[00:27:00.040 --> 00:27:04.080]  保羅的生命
[00:27:04.080 --> 00:27:06.480]  一生去高舉耶穌基督
[00:27:06.480 --> 00:27:08.560]  榮耀耶穌基督
[00:27:08.560 --> 00:27:10.560]  他們就讓我想到
[00:27:10.560 --> 00:27:13.600]  在聖誕節裏面的一個人物
[00:27:13.600 --> 00:27:15.680]  瑪利亞
[00:27:15.680 --> 00:27:17.360]  當瑪利亞知道
[00:27:17.360 --> 00:27:20.880]  他們將要聖靈授人
[00:27:20.880 --> 00:27:23.440]  她會未婚生子
[00:27:23.440 --> 00:27:28.200]  也知道這條路非常非常難走
[00:27:28.200 --> 00:27:30.320]  她知道她前面的日子
[00:27:30.320 --> 00:27:31.760]  又會被人小看
[00:27:31.760 --> 00:27:33.680]  未婚生子
[00:27:33.680 --> 00:27:35.200]  人們會取笑她
[00:27:35.200 --> 00:27:39.760]  甚至可能會被石頭扔死
[00:27:39.760 --> 00:27:44.560]  也可能她的未婚夫約瑟會休了她
[00:27:44.560 --> 00:27:49.000]  但她仍然肩負上帝給她的使命
[00:27:49.000 --> 00:27:50.280]  她要懷孕
[00:27:50.280 --> 00:27:53.040]  生尼塞亞
[00:27:53.040 --> 00:27:54.720]  當她見到她的表姐時
[00:27:54.720 --> 00:27:56.120]  她怎麼說呢?
[00:27:56.120 --> 00:27:58.720]  「我心尊主為大
[00:27:58.720 --> 00:28:00.800]  我靈以神
[00:28:00.800 --> 00:28:03.200]  我的救主為祿
[00:28:03.200 --> 00:28:06.200]  因為他顧念他使女的卑微
[00:28:06.200 --> 00:28:07.960]  從今以後
[00:28:07.960 --> 00:28:11.200]  萬代都要稱我為有福」
[00:28:11.200 --> 00:28:15.520]  她覺得能夠懷孕生尼塞亞
[00:28:15.520 --> 00:28:19.120]  是她生命裏面的一個福分
[00:28:19.120 --> 00:28:23.160]  她說她的生命要尊主為大
[00:28:23.160 --> 00:28:26.320]  並不是覺得自己很慘
[00:28:26.320 --> 00:28:29.040]  而是她的「我靈以神
[00:28:29.040 --> 00:28:32.720]  我的救主為祿」
[00:28:32.720 --> 00:28:34.040]  我們唱一首歌
[00:28:34.040 --> 00:28:36.680]  就是「我靈尊主為大」
[00:28:36.680 --> 00:28:40.920]  我們會唱兩次
[00:28:45.920 --> 00:28:51.120]  尊主為大
[00:28:51.120 --> 00:28:56.440]  我靈以神為祿
[00:28:56.440 --> 00:29:01.840]  尊主為大
[00:29:01.840 --> 00:29:07.320]  從心中將請讓我上至
[00:29:07.320 --> 00:29:18.120]  尊主為大
[00:29:18.120 --> 00:29:28.920]  我靈以神為祿歡迎
[00:29:28.920 --> 00:29:34.240]  尊主為大
[00:29:34.240 --> 00:29:39.560]  我靈以神為祿
[00:29:39.560 --> 00:29:44.840]  尊主為大
[00:29:44.840 --> 00:29:50.240]  從心中將請讓我上至
[00:29:50.240 --> 00:29:55.840]  尊主為大
[00:29:55.840 --> 00:30:01.240]  我靈以神為祿
[00:30:01.240 --> 00:30:06.640]  尊主為大
[00:30:06.640 --> 00:30:13.840]  從心中將請讓我上至
[00:30:13.840 --> 00:30:16.440]  感謝耶穌
[00:30:16.440 --> 00:30:18.520]  我們盼望我們的生命
[00:30:18.520 --> 00:30:21.920]  一生都尊耶穌基督為大
[00:30:21.920 --> 00:30:24.920]  因為祂比我們的計劃是最美好的

