
[00:00:00.000 --> 00:00:02.000]  好 各位姐妹們早安
[00:18:18.000 --> 00:18:23.000]  不過這個單單來到去堅持去祈禱
[00:18:23.000 --> 00:18:28.000]  堅持去做一些很應該要做
[00:18:28.000 --> 00:18:30.000]  基本要做的事情
[00:18:30.000 --> 00:18:31.000]  做好它
[00:18:31.000 --> 00:18:33.000]  繼續做
[00:18:33.000 --> 00:18:34.000]  仍然去做
[00:18:34.000 --> 00:18:38.000]  其實已經是一件很了不起的事情
[00:18:38.000 --> 00:18:40.000]  親愛的兄弟姐妹
[00:18:40.000 --> 00:18:41.000]  真人
[00:18:41.000 --> 00:18:43.000]  聖經裡面的大尉尼
[00:18:43.000 --> 00:18:45.000]  他在祈禱
[00:18:45.000 --> 00:18:48.000]  一個很普通、平凡的祈禱
[00:18:48.000 --> 00:18:51.000]  他是充滿著巨大的震撼力
[00:18:51.000 --> 00:18:54.000]  我不是說祈禱本身有多厲害
[00:18:54.000 --> 00:18:55.000]  雖然很厲害
[00:18:55.000 --> 00:18:58.000]  也不是說有什麼神蹟會發生在祈禱裡面
[00:18:58.000 --> 00:19:00.000]  一定不會這樣做
[00:19:00.000 --> 00:19:04.000]  你說單單來到去堅持去祈禱
[00:19:04.000 --> 00:19:06.000]  安於素常
[00:19:06.000 --> 00:19:09.000]  按照我們平時所做的祈禱
[00:19:09.000 --> 00:19:14.000]  這件事本身已經是充滿著很震撼的事情
[00:19:14.000 --> 00:19:16.000]  如果你讀大尉尼出的六章的時候
[00:19:16.000 --> 00:19:17.000]  你會發現
[00:19:17.000 --> 00:19:19.000]  其實大尉尼本身這個人
[00:19:19.000 --> 00:19:21.000]  所流露出來的生命
[00:19:21.000 --> 00:19:26.000]  本來就已經是令到皇帝很讚嘆生命
[00:19:26.000 --> 00:19:28.000]  他不需要做很多的事情
[00:19:28.000 --> 00:19:31.000]  當人去誣衊大尉尼的時候
[00:19:31.000 --> 00:19:33.000]  皇帝怎麼說呢
[00:19:33.000 --> 00:19:35.000]  皇帝說他一心就受煩
[00:19:35.000 --> 00:19:38.000]  一心就要救大尉尼
[00:19:38.000 --> 00:19:40.000]  策劃去解救他
[00:19:40.000 --> 00:19:44.000]  所以大尉尼的power
[00:19:44.000 --> 00:19:49.000]  不是在於他有什麼獨特的神蹟歧視智慧
[00:19:49.000 --> 00:19:52.000]  或者有什麼勇氣大力
[00:19:52.000 --> 00:19:55.000]  而是他本身這個人
[00:19:55.000 --> 00:19:59.000]  安於素常地做回他自己應該要做的事情
[00:19:59.000 --> 00:20:01.000]  做好它
[00:20:01.000 --> 00:20:02.000]  keep住去做
[00:20:02.000 --> 00:20:07.000]  這個事情是更加震撼人的事情
[00:20:07.000 --> 00:20:10.000]  聽說在這個世界裡面
[00:20:10.000 --> 00:20:12.000]  你堅持你的信仰
[00:20:12.000 --> 00:20:15.000]  已經是一件很震撼的事情
[00:20:15.000 --> 00:20:18.000]  在一個這樣的世界和社會裡面
[00:20:18.000 --> 00:20:23.000]  你能夠可以很簡單地去堅持你自己所信的
[00:20:23.000 --> 00:20:25.000]  做你所信的
[00:20:25.000 --> 00:20:27.000]  每天都做這些事情
[00:20:27.000 --> 00:20:29.000]  已經是一件很震撼的事情
[00:20:29.000 --> 00:20:31.000]  你不需要殺一條龍
[00:20:31.000 --> 00:20:33.000]  更加不需要成為一個什麼英雄
[00:20:33.000 --> 00:20:37.000]  簡單微小的去做
[00:20:37.000 --> 00:20:42.000]  這個比殺一條龍更加厲害
[00:20:42.000 --> 00:20:46.000]  或者這個成為我們今年龍年的方向
[00:20:46.000 --> 00:20:48.000]  龍年提醒我們
[00:20:48.000 --> 00:20:52.000]  其實我們一直都和一些不存在、不真實
[00:20:52.000 --> 00:20:57.000]  或者不是那麼虛構的東西共存
[00:20:57.000 --> 00:21:00.000]  明明是沒有存在過
[00:21:00.000 --> 00:21:04.000]  世上的人都會視它為最尊貴的動物
[00:21:04.000 --> 00:21:06.000]  明明不是真相
[00:21:06.000 --> 00:21:09.000]  竟然沒有人將它一語道破
[00:21:09.000 --> 00:21:11.000]  明明是一個謊言
[00:21:11.000 --> 00:21:15.000]  卻每天很多人大肆宣傳
[00:21:15.000 --> 00:21:18.000]  我們活在這樣的世界裡面
[00:21:18.000 --> 00:21:19.000]  一直都是
[00:21:19.000 --> 00:21:23.000]  好幾十年、好幾百年、好幾千年
[00:21:23.000 --> 00:21:32.000]  先不說幾年前在同水大肆宣傳的JPEGS廣告
[00:21:32.000 --> 00:21:34.000]  或者不是說幾十年前
[00:21:34.000 --> 00:21:37.000]  金手指、家庭集團那些東西
[00:21:37.000 --> 00:21:41.000]  假雞蛋、假奶粉那些東西
[00:21:41.000 --> 00:21:43.000]  那些虛假、不存在的東西
[00:21:43.000 --> 00:21:47.000]  一直都肆無忌憚的存在
[00:21:47.000 --> 00:21:48.000]  不過鄧小妹
[00:21:48.000 --> 00:21:54.000]  世上最龐大、最虛構、最不真實的是什麼?
[00:21:54.000 --> 00:21:57.000]  最軟歷史的是什麼?
[00:21:57.000 --> 00:21:59.000]  不是一個集團
[00:21:59.000 --> 00:22:01.000]  甚至乎不是某些政權
[00:22:01.000 --> 00:22:04.000]  而是世上的黑暗力量
[00:22:04.000 --> 00:22:07.000]  世上來說這個叫做Nothingness
[00:22:07.000 --> 00:22:08.000]  虛無
[00:22:08.000 --> 00:22:10.000]  為什麼叫做虛無?
[00:22:10.000 --> 00:22:13.000]  因為這些東西是明明不存在的
[00:22:13.000 --> 00:22:17.000]  明明上帝是沒有創造出來的
[00:22:17.000 --> 00:22:19.000]  明明不是神所創造的
[00:22:19.000 --> 00:22:25.000]  它竟然可以暫時存在在這個世界上
[00:22:25.000 --> 00:22:29.000]  所以稱之為Nothingness、虛無
[00:22:29.000 --> 00:22:32.000]  不過這些不存在的東西
[00:22:32.000 --> 00:22:36.000]  它是很猖狂地以為它是真實的存在
[00:22:36.000 --> 00:22:40.000]  並且好像成為這個世界的主流
[00:22:40.000 --> 00:22:44.000]  不過不存在仍然是不存在
[00:22:44.000 --> 00:22:46.000]  無論它多麼的猖狂
[00:22:46.000 --> 00:22:51.000]  它最終都在天賦上帝永恆的角度裏
[00:22:51.000 --> 00:22:54.000]  它依然都沒有存在過
[00:22:54.000 --> 00:22:57.000]  這個就是Nothingness
[00:22:57.000 --> 00:23:02.000]  所以我們相信黑暗終必過去
[00:23:02.000 --> 00:23:05.000]  活在這個Nothingness的世界裏面
[00:23:05.000 --> 00:23:12.000]  你要去作為基督徒去堅持去做一些真實的東西
[00:23:12.000 --> 00:23:14.000]  一些合乎真理的東西
[00:23:14.000 --> 00:23:18.000]  一些很具體存在的東西
[00:23:18.000 --> 00:23:20.000]  一些美善的東西
[00:23:20.000 --> 00:23:23.000]  它顯得是無比的價值
[00:23:23.000 --> 00:23:28.000]  2024年我由年初基本上是病到現在
[00:23:28.000 --> 00:23:30.000]  年初第一個星期就發燒
[00:23:30.000 --> 00:23:32.000]  第二個星期就咳嗽
[00:23:32.000 --> 00:23:34.000]  然後又胃炎
[00:23:34.000 --> 00:23:37.000]  經歷過很多不同的小病
[00:23:37.000 --> 00:23:41.000]  病到現在喉嚨都有點聲音
[00:23:41.000 --> 00:23:43.000]  在這個病裏面我發覺
[00:23:43.000 --> 00:23:46.000]  人基本上是病到一個地步
[00:23:46.000 --> 00:23:48.000]  什麼都做不到
[00:23:48.000 --> 00:23:51.000]  很簡單地去走出客廳
[00:23:51.000 --> 00:23:53.000]  倒杯水給自己喝
[00:23:53.000 --> 00:23:57.000]  或者好好地做好一件工作上的一個小的任務
[00:23:57.000 --> 00:23:59.000]  已經是很不簡單
[00:23:59.000 --> 00:24:03.000]  這個病裏面我發覺原來我們人
[00:24:03.000 --> 00:24:06.000]  好好地去做好一件事
[00:24:06.000 --> 00:24:08.000]  完成了它
[00:24:08.000 --> 00:24:10.000]  很踏實地去做好一件事
[00:24:10.000 --> 00:24:13.000]  這個正正是一件很不簡單的事
[00:24:13.000 --> 00:24:16.000]  所以我明白我以前在德國裏面讀書
[00:24:16.000 --> 00:24:17.000]  德國人的做法
[00:24:17.000 --> 00:24:20.000]  可以在一分鐘裏面慢慢地寫好一個字
[00:24:20.000 --> 00:24:22.000]  到你去報名的時候
[00:24:22.000 --> 00:24:23.000]  就會貼上你的名字
[00:24:23.000 --> 00:24:26.000]  很簡單、很慢地寫好一個字
[00:24:26.000 --> 00:24:31.000]  原來很真誠、很用心去做好一件很小的事情
[00:24:31.000 --> 00:24:34.000]  已經是一件非常了不起的事
[00:24:34.000 --> 00:24:36.000]  特別是在信仰裏面
[00:24:36.000 --> 00:24:39.000]  當我們作為基督徒
[00:24:39.000 --> 00:24:41.000]  好好地去堅持
[00:24:41.000 --> 00:24:45.000]  做好每一件很微小的事情
[00:24:45.000 --> 00:24:46.000]  祈好一個土
[00:24:46.000 --> 00:24:49.000]  專心好好地愛一個人
[00:24:49.000 --> 00:24:52.000]  好好地讀好今天要看的聖經
[00:24:52.000 --> 00:24:54.000]  你做好它
[00:24:54.000 --> 00:24:56.000]  每天都繼續去做
[00:24:56.000 --> 00:24:58.000]  這些這麼微小的事情
[00:24:58.000 --> 00:25:00.000]  做了就做了
[00:25:00.000 --> 00:25:03.000]  我想這間教會也是一樣
[00:25:03.000 --> 00:25:06.000]  這間教會最吸引人的地方
[00:25:06.000 --> 00:25:10.000]  可能現在說的很多就是那些流量密碼
[00:25:10.000 --> 00:25:12.000]  什麼公關、什麼宣傳
[00:25:12.000 --> 00:25:14.000]  但我想作為一間教會
[00:25:14.000 --> 00:25:16.000]  最重要的
[00:25:16.000 --> 00:25:19.000]  就是真的做一間好的教會
[00:25:19.000 --> 00:25:22.000]  教會應該要有的東西
[00:25:22.000 --> 00:25:25.000]  簡單、用心地做好它
[00:25:25.000 --> 00:25:29.000]  起碼大家回來這裡的時候
[00:25:29.000 --> 00:25:32.000]  真實地彼此相愛
[00:25:32.000 --> 00:25:35.000]  好好地衷心問候
[00:25:35.000 --> 00:25:37.000]  我想這個教會裏面的人
[00:25:37.000 --> 00:25:41.000]  每一天都做一些基本上要做的事情的時候
[00:25:41.000 --> 00:25:46.000]  這個正是成為了一個很真實、很堅定的事情
[00:25:46.000 --> 00:25:51.000]  讓龍蓮、讓錦繡堂在錦繡花園裏面
[00:25:51.000 --> 00:25:54.000]  成為一個很真實的教會
[00:25:54.000 --> 00:25:57.000]  很多很多在這個世界裏面
[00:25:57.000 --> 00:26:01.000]  一間很真正發揮到教會功用的教會
[00:26:01.000 --> 00:26:03.000]  是一件很不離不棄的事情
[00:26:03.000 --> 00:26:06.000]  讓我們一樣在我們的生命上
[00:26:06.000 --> 00:26:11.000]  堅持做好每一件要做的事情
[00:26:11.000 --> 00:26:15.000]  這個我想正是龍蓮最蒙福的途徑
[00:26:15.000 --> 00:26:19.000]  正是我們龍蓮要去追求的事情
[00:26:19.000 --> 00:26:21.000]  我們一起祈禱
[00:26:21.000 --> 00:26:24.000]  再感謝你
[00:26:24.000 --> 00:26:27.000]  因為你在我們龍蓮裏面有你的恩典
[00:26:27.000 --> 00:26:29.000]  我們懂得去回應你的恩典
[00:26:29.000 --> 00:26:32.000]  在龍蓮裏面我們學求的
[00:26:32.000 --> 00:26:36.000]  是很好的去追求我們的信仰
[00:26:36.000 --> 00:26:39.000]  做好每一件我們要做的事情
[00:26:39.000 --> 00:26:40.000]  愛好每一個人
[00:26:40.000 --> 00:26:44.000]  讓我們在同理的關係裏面
[00:26:44.000 --> 00:26:47.000]  堅持、堅守每一件小小的步驟
[00:26:47.000 --> 00:26:51.000]  讓錦繡堂能夠成為一個你所喜悅的教會
[00:26:51.000 --> 00:26:54.000]  一個真實、一個發揮到真正功用的教會
[00:26:54.000 --> 00:26:56.000]  敬拜群體
[00:26:56.000 --> 00:26:58.000]  一個彼此相愛的群體
[00:26:58.000 --> 00:27:01.000]  願意去傳揚你聖名的群體
[00:27:01.000 --> 00:27:04.000]  我們簡單的、微小的、謙卑的去做
[00:27:04.000 --> 00:27:06.000]  求你保守帶領我們
[00:27:06.000 --> 00:27:07.000]  逢春命寇
[00:27:07.000 --> 00:27:08.000]  阿門
[00:27:08.000 --> 00:27:09.000]  謝謝大家

