
[00:00:00.000 --> 00:00:03.000]  頂展會新年快樂
[00:19:48.000 --> 00:19:51.000]  只需要我們謹守遵行你的說話
[00:19:51.000 --> 00:19:53.000]  只需要我們行在你的道路上
[00:19:53.000 --> 00:19:55.000]  在聖經上所有的福氣
[00:19:55.000 --> 00:19:58.000]  所有的恩典你一定會賜給我們
[00:19:58.000 --> 00:20:03.000]  主啊 在地上我們是否真的很希望得到從神你們的祝福呢
[00:20:03.000 --> 00:20:06.000]  所以我求主你親自幫助 帶領我們
[00:20:06.000 --> 00:20:07.000]  很願意在神的面前的時候
[00:20:07.000 --> 00:20:10.000]  這個新年成為我們的祝福
[00:20:10.000 --> 00:20:11.000]  成為我們的恩典
[00:20:11.000 --> 00:20:12.000]  我們感謝 誕給你
[00:20:12.000 --> 00:20:15.000]  其樂奉主耶穌 得聖名至祈求
[00:20:15.000 --> 00:20:16.000]  阿們

