
[00:00:00.000 --> 00:00:02.380]  愛我們的主,我們感謝祢
[00:16:24.240 --> 00:16:25.080]  坦白說
[00:16:25.080 --> 00:16:27.320]  真是很大挑戰的
[00:16:27.320 --> 00:16:27.960]  自己
[00:16:27.960 --> 00:16:31.200]  我有時候在這方面都會失手
[00:16:31.200 --> 00:16:33.960]  有時候我都會說話大聲了
[00:16:33.960 --> 00:16:35.800]  但是只要我們能夠
[00:16:35.800 --> 00:16:38.640]  謙卑地來到神的面前反省
[00:16:38.640 --> 00:16:41.200]  願意用一個寬容的心懷
[00:16:41.200 --> 00:16:44.200]  接受別人跟自己真的不同
[00:16:44.200 --> 00:16:48.240]  「竭力保守聖靈所賜合而為一的心」
[00:16:48.240 --> 00:16:49.600]  怎樣做得到呢?
[00:16:49.600 --> 00:16:51.120]  就是信服了
[00:16:51.120 --> 00:16:53.960]  你要信服聖靈的帶領
[00:16:53.960 --> 00:16:56.440]  「同心協力彼此建立」
[00:16:56.440 --> 00:16:58.400]  建立一個愛的群體
[00:16:58.400 --> 00:17:01.920]  因為我們要為主作一個見證
[00:17:01.920 --> 00:17:05.720]  由很多肢體組合而成基督的身體
[00:17:05.720 --> 00:17:07.400]  教會的生活
[00:17:07.400 --> 00:17:11.440]  是要用時間和愛心來經營
[00:17:11.440 --> 00:17:14.160]  我繼續分享一下我的行山團體
[00:17:14.160 --> 00:17:16.840]  有一次在群組裏面看到
[00:17:16.840 --> 00:17:18.480]  那個信息就是這樣的
[00:17:18.480 --> 00:17:22.400]  「明天行回鍋 駕車去東涌」
[00:17:22.400 --> 00:17:25.800]  嘩 我一看到就開心到不得了
[00:17:25.800 --> 00:17:27.280]  駕車去東涌
[00:17:27.280 --> 00:17:29.160]  明天行回鍋
[00:17:29.160 --> 00:17:32.640]  因為我知道那天那個領隊是很行的
[00:17:32.640 --> 00:17:34.040]  所以我很開心
[00:17:34.040 --> 00:17:35.120]  我就說
[00:17:35.120 --> 00:17:37.000]  嘩 真棒
[00:17:37.000 --> 00:17:38.640]  由東涌行回回鍋
[00:17:38.640 --> 00:17:40.880]  再由回鍋行回東涌
[00:17:40.880 --> 00:17:42.520]  起碼六個小時
[00:17:42.520 --> 00:17:45.640]  這次真是非常開心
[00:17:45.640 --> 00:17:49.520]  所以那天我就預備了很多東西
[00:17:49.520 --> 00:17:51.800]  水都預備多一些
[00:17:51.800 --> 00:17:56.040]  那些乾糧、那些能量棒
[00:17:56.040 --> 00:18:00.040]  就多弄一個在背包裏面
[00:18:00.040 --> 00:18:00.920]  毛巾
[00:18:00.920 --> 00:18:02.360]  總之整套裝備
[00:18:02.360 --> 00:18:04.800]  就穿了我家裏面
[00:18:04.800 --> 00:18:09.920]  最能夠避震的鎖河門的戰鞋
[00:18:09.920 --> 00:18:13.040]  六個小時起碼開心到不得了
[00:18:13.040 --> 00:18:15.360]  一在車站
[00:18:15.360 --> 00:18:16.840]  一看到那個團友
[00:18:16.840 --> 00:18:20.120]  我就說「嘩 今天我們大挑戰」
[00:18:20.120 --> 00:18:21.520]  「嘩 厲害」
[00:18:21.520 --> 00:18:25.320]  「東涌去梅窩 還要回頭 彎車」
[00:18:25.320 --> 00:18:28.760]  接著他聽到我這樣說之後
[00:18:28.760 --> 00:18:30.960]  他就看著我
[00:18:30.960 --> 00:18:32.480]  他說
[00:18:32.480 --> 00:18:36.760]  「我們的領隊怎麼會令到我們這麼辛苦」
[00:18:36.760 --> 00:18:38.080]  我就
[00:18:38.080 --> 00:18:38.760]  「哦」
[00:18:38.760 --> 00:18:41.320]  他就不懂得反應了
[00:18:41.320 --> 00:18:43.960]  當我見到領隊之後
[00:18:43.960 --> 00:18:44.920]  我就問
[00:18:44.920 --> 00:18:47.120]  「領隊 今天我們的行程怎樣」
[00:18:47.120 --> 00:18:48.200]  我說
[00:18:48.200 --> 00:18:49.080]  「領隊就說」
[00:18:49.080 --> 00:18:51.280]  「我們現在開車去東涌」
[00:18:51.280 --> 00:18:52.400]  「泊在停車場」
[00:18:52.400 --> 00:18:55.040]  「接著就坐的士去梅窩」
[00:18:55.040 --> 00:19:00.760]  「接著就走梅窩郊遊徑」
[00:19:01.640 --> 00:19:02.720]  我就
[00:19:02.720 --> 00:19:03.840]  「哦」
[00:19:03.840 --> 00:19:06.000]  「東涌長征梅窩」
[00:19:06.000 --> 00:19:08.240]  「變了靚太郊遊樂」
[00:19:08.240 --> 00:19:11.800]  我真的呆了 不懂得說話了
[00:19:11.800 --> 00:19:14.880]  其實是有點失望的
[00:19:14.880 --> 00:19:17.160]  但是原來很奇妙的
[00:19:17.160 --> 00:19:18.640]  其實我們的領隊
[00:19:18.640 --> 00:19:21.600]  以前是做社工的
[00:19:21.600 --> 00:19:23.480]  他很有帶隊的經驗
[00:19:23.480 --> 00:19:26.800]  我們知道梅窩郊遊徑是很多景點
[00:19:26.800 --> 00:19:29.360]  令到我們一路走的時候
[00:19:29.360 --> 00:19:33.720]  就很了解梅窩的村民
[00:19:33.720 --> 00:19:36.200]  他們的傳統生活習慣
[00:19:36.200 --> 00:19:37.400]  去到最後
[00:19:37.400 --> 00:19:39.280]  還有一個瀑布
[00:19:39.280 --> 00:19:42.840]  有瀑布可以打卡拍照
[00:19:42.840 --> 00:19:44.040]  在整個過程
[00:19:44.040 --> 00:19:47.800]  其實我們又拍照又走
[00:19:47.800 --> 00:19:48.880]  又看看文物
[00:19:48.880 --> 00:19:51.080]  都走了一個多小時
[00:19:51.080 --> 00:19:54.520]  靚太團友當然很開心
[00:19:54.520 --> 00:19:57.320]  因為可以看看風土人情
[00:19:57.320 --> 00:19:59.920]  又可以打卡拍照
[00:19:59.920 --> 00:20:01.280]  大家都很開心
[00:20:01.280 --> 00:20:02.560]  最開心的就是
[00:20:02.560 --> 00:20:04.000]  那天其實熱熱的
[00:20:04.000 --> 00:20:06.600]  大家都說不用走那麼辛苦
[00:20:06.600 --> 00:20:08.400]  真是好了
[00:20:08.400 --> 00:20:11.400]  沿途都很感受到我的團友
[00:20:11.400 --> 00:20:13.600]  他們那種喜悅
[00:20:13.600 --> 00:20:15.160]  為他們感謝神
[00:20:15.160 --> 00:20:16.720]  因為其實說真的
[00:20:16.720 --> 00:20:18.360]  如果那天這麼熱的天氣
[00:20:18.360 --> 00:20:20.360]  要他們走六個小時
[00:20:20.360 --> 00:20:22.760]  我都有點擔心他們
[00:20:22.760 --> 00:20:25.600]  真的搞不定的
[00:20:25.600 --> 00:20:28.080]  所以那天我自己都很享受
[00:20:28.080 --> 00:20:30.360]  在主裡面的團契
[00:20:30.360 --> 00:20:32.560]  因為不用走到死死的
[00:20:32.560 --> 00:20:35.640]  所以大家都可以很輕鬆的
[00:20:35.640 --> 00:20:37.720]  來到有美好的分享
[00:20:37.720 --> 00:20:39.040]  其實我們這個團契
[00:20:39.040 --> 00:20:40.040]  又不是很多人的
[00:20:40.040 --> 00:20:42.200]  就是加起來就十多人
[00:20:42.200 --> 00:20:43.400]  每次出發
[00:20:43.400 --> 00:20:45.880]  都是一輛七人車
[00:20:45.880 --> 00:20:47.840]  有時候兩輛車
[00:20:47.840 --> 00:20:50.920]  在過去一年的時間裡面
[00:20:50.920 --> 00:20:52.600]  我們都是很珍惜
[00:20:52.600 --> 00:20:55.120]  每一個星期這個行山團契
[00:20:55.120 --> 00:20:56.840]  因為我們真的很享受
[00:20:56.840 --> 00:20:58.560]  主裡面的情誼
[00:20:58.560 --> 00:21:04.240]  大家在行山的體驗和訓練
[00:21:04.240 --> 00:21:08.240]  在體魄的方面
[00:21:08.240 --> 00:21:10.520]  其實都很有進步
[00:21:10.520 --> 00:21:12.920]  原來和自己不同的人
[00:21:12.920 --> 00:21:14.960]  是可以這樣配合的
[00:21:14.960 --> 00:21:16.880]  是可以彼此建立
[00:21:16.880 --> 00:21:19.920]  並且能夠邁向合一的
[00:21:19.920 --> 00:21:20.880]  合而為一
[00:21:20.880 --> 00:21:22.920]  是神賜給我們
[00:21:22.920 --> 00:21:25.520]  恩若的教會的一個恩典
[00:21:25.520 --> 00:21:28.920]  昔日主耶穌曾經和父
[00:21:28.920 --> 00:21:31.120]  這樣為門徒而求的
[00:21:31.120 --> 00:21:34.280]  他說「父啊 你所賜給我的榮耀
[00:21:34.280 --> 00:21:36.480]  我以賜給他們
[00:21:36.480 --> 00:21:38.800]  使他們合而為一
[00:21:38.800 --> 00:21:41.280]  讓我們合而為一
[00:21:41.280 --> 00:21:43.000]  我在他們裡面
[00:21:43.000 --> 00:21:45.280]  你在我裡面
[00:21:45.280 --> 00:21:48.840]  使他們完完全全的合而為一
[00:21:48.840 --> 00:21:51.800]  叫世人知道你差了我來
[00:21:51.800 --> 00:21:53.680]  也知道你愛他們
[00:21:53.680 --> 00:21:55.800]  如同愛我一樣」
[00:21:55.800 --> 00:21:57.960]  耶穌為門徒祈求
[00:21:57.960 --> 00:22:00.040]  是在靈裡面的合一
[00:22:00.040 --> 00:22:04.120]  不是為了組織上的團結
[00:22:04.120 --> 00:22:05.080]  這麼簡單
[00:22:05.080 --> 00:22:07.440]  是一個更深層次
[00:22:07.440 --> 00:22:10.880]  父與子在神聖裡面
[00:22:10.880 --> 00:22:12.560]  是不同的位格
[00:22:12.560 --> 00:22:14.760]  但是他們能夠彼此享受
[00:22:14.760 --> 00:22:16.880]  靈和愛的合一
[00:22:16.880 --> 00:22:20.560]  這就是耶穌要為他的門徒所祈求的
[00:22:20.560 --> 00:22:22.880]  「使他們合而為一
[00:22:22.880 --> 00:22:26.440]  讓我們父與子合而為一」
[00:22:26.440 --> 00:22:28.200]  在基督的裡面合一
[00:22:28.200 --> 00:22:30.000]  是我們信仰群體
[00:22:30.000 --> 00:22:32.880]  從耶穌基督領受而來的一個恩揚
[00:22:32.880 --> 00:22:35.080]  我們唯有要信服聖靈
[00:22:35.080 --> 00:22:36.360]  竭力保守
[00:22:36.360 --> 00:22:39.960]  耶穌基督恩賜教會屬靈的產業
[00:22:39.960 --> 00:22:40.680]  在這個時間
[00:22:40.680 --> 00:22:43.920]  我很想大家一起安靜禱告
[00:22:43.920 --> 00:22:49.440]  愛我們的主
[00:22:49.440 --> 00:22:51.200]  我感謝祢
[00:22:51.200 --> 00:22:53.760]  祢以祢的話語教導我們
[00:22:53.760 --> 00:22:56.880]  願聖靈賜我們信服的心
[00:22:56.880 --> 00:22:58.080]  能夠在教會裡面
[00:22:58.080 --> 00:23:00.560]  與弟兄姊妹一起經歷
[00:23:00.560 --> 00:23:03.920]  在基督裡合而為一的奧秘
[00:23:03.920 --> 00:23:07.840]  使我們自從將我們的自我
[00:23:07.840 --> 00:23:08.960]  和我們的智力
[00:23:08.960 --> 00:23:11.400]  在我們的罪中得釋放
[00:23:11.400 --> 00:23:14.240]  效法主耶穌的柔和謙卑
[00:23:14.240 --> 00:23:17.000]  也求主祢賜我們堅毅忍耐
[00:23:17.000 --> 00:23:18.800]  和真誠的愛
[00:23:18.800 --> 00:23:20.920]  在教會裡面的服侍
[00:23:20.920 --> 00:23:21.600]  學習
[00:23:21.600 --> 00:23:23.200]  團契生活
[00:23:23.200 --> 00:23:27.000]  能夠活出在基督裡面合一的見證
[00:23:27.000 --> 00:23:27.960]  幫助我們
[00:23:27.960 --> 00:23:28.680]  祝福我們
[00:23:28.680 --> 00:23:30.880]  使我們感受家
[00:23:30.880 --> 00:23:31.720]  感孫家
[00:23:31.720 --> 00:23:33.240]  在感受這個社區
[00:23:33.240 --> 00:23:34.760]  能夠成為一個
[00:23:34.760 --> 00:23:36.080]  亮的燈台
[00:23:36.080 --> 00:23:38.680]  竭力肩負領人歸主的使命
[00:23:38.680 --> 00:23:40.600]  願一切都歸於我
[00:23:40.600 --> 00:23:42.320]  救主耶穌基督
[00:23:42.320 --> 00:23:45.640]  祈禱是奉我救主耶穌基督的名
[00:23:45.640 --> 00:23:46.360]  阿門

