
[00:00:00.000 --> 00:00:04.540]  今天又可以來到大家當中
[00:22:45.220 --> 00:22:48.220]  想清楚這個句法
[00:22:48.220 --> 00:22:49.220]  有些特別
[00:22:49.220 --> 00:22:54.220]  「要全敬畏的心彼此信服」
[00:22:54.220 --> 00:22:57.220]  我們知道21節之後的22節
[00:22:57.220 --> 00:22:59.220]  第5章的22節
[00:22:59.220 --> 00:23:02.220]  一直到第6章的時候
[00:23:02.220 --> 00:23:07.220]  就在說夫婦之間怎樣去相處
[00:23:07.220 --> 00:23:11.220]  父母和子女之間又要怎樣相處
[00:23:11.220 --> 00:23:17.220]  婦人和僕人之間又要怎樣相處
[00:23:17.220 --> 00:23:18.220]  但很有趣
[00:23:18.220 --> 00:23:21.220]  「彼此信服」
[00:23:21.220 --> 00:23:22.220]  這個信服
[00:23:22.220 --> 00:23:25.220]  我們一般人的想法就是聽話
[00:23:25.220 --> 00:23:28.220]  聽話當然是單向式的
[00:23:28.220 --> 00:23:35.220]  做小人就要聽上級的人的話
[00:23:35.220 --> 00:23:40.220]  上高的人說什麼我們就要聽
[00:23:40.220 --> 00:23:42.220]  這是單向式
[00:23:42.220 --> 00:23:47.220]  但在這裡竟然說要彼此信服
[00:23:47.220 --> 00:23:49.220]  不可能彼此信服
[00:23:49.220 --> 00:23:52.220]  父母不會信服兒女
[00:23:52.220 --> 00:23:56.220]  只有兒女信服父母
[00:23:56.220 --> 00:24:02.220]  但因為我說第18節要被聖靈充滿
[00:24:02.220 --> 00:24:06.220]  一直到21節都是一句大句子
[00:24:06.220 --> 00:24:11.220]  所以第一句就是要被聖靈充滿
[00:24:11.220 --> 00:24:15.220]  第三個表現就是要彼此信服
[00:24:15.220 --> 00:24:19.220]  意思就是一個被聖靈充滿的人
[00:24:19.220 --> 00:24:22.220]  當他和人相處的時候
[00:24:22.220 --> 00:24:24.220]  和夫婦之間相處
[00:24:24.220 --> 00:24:26.220]  和子女之間相處
[00:24:26.220 --> 00:24:29.220]  和僕人之間相處的時候
[00:24:29.220 --> 00:24:35.220]  他因為對耶穌基督敬畏的心
[00:24:35.220 --> 00:24:39.220]  他就信服聖經的教導
[00:24:39.220 --> 00:24:43.220]  活出一個彼此尊重的態度
[00:24:43.220 --> 00:24:49.220]  以至人與人之間懂得如何相處
[00:24:49.220 --> 00:24:51.220]  我再說一次
[00:24:51.220 --> 00:24:57.220]  彼此信服是因為聖靈充滿的其中一個表現
[00:24:57.220 --> 00:25:02.220]  就是由聖靈去掌管生命的時候
[00:25:02.220 --> 00:25:04.220]  當他和人相處
[00:25:04.220 --> 00:25:07.220]  他就因著耶穌基督
[00:25:07.220 --> 00:25:09.220]  他敬畏耶穌基督
[00:25:09.220 --> 00:25:14.220]  於是他就信服聖經的教導
[00:25:14.220 --> 00:25:17.220]  他活出一個彼此尊重的態度
[00:25:17.220 --> 00:25:22.220]  以至他能夠懂得與人相處
[00:25:22.220 --> 00:25:24.220]  所以彼此信服就是說
[00:25:24.220 --> 00:25:28.220]  大家無論做父親或子女
[00:25:28.220 --> 00:25:32.220]  他們一起來信服聖經的教導
[00:25:32.220 --> 00:25:36.220]  信服上帝的心意
[00:25:36.220 --> 00:25:41.220]  他們一起信服真正信服的對象是耶穌基督
[00:25:41.220 --> 00:25:44.220]  他們不想傷了耶穌基督的心
[00:25:44.220 --> 00:25:47.220]  以至他們彼此的尊重
[00:25:47.220 --> 00:25:50.220]  他絕對不會說因為我是父親
[00:25:50.220 --> 00:25:52.220]  我就厲害了,我就大了
[00:25:52.220 --> 00:25:55.220]  也不會因為我是特首,我是特首的女兒
[00:25:55.220 --> 00:25:57.220]  於是我喜歡做什麼就做什麼
[00:25:57.220 --> 00:25:59.220]  不會的,不會的
[00:26:01.220 --> 00:26:03.220]  我家裡有個印尼姐姐
[00:26:03.220 --> 00:26:07.220]  我家裡做了十六年,快十六年了
[00:26:07.220 --> 00:26:09.220]  她照顧我爸爸很久了
[00:26:09.220 --> 00:26:11.220]  她也是基督徒
[00:26:11.220 --> 00:26:14.220]  當她最初來我家裡做的時候
[00:26:14.220 --> 00:26:17.220]  我跟她說,我們大家都是信耶穌的
[00:26:17.220 --> 00:26:20.220]  所以在耶穌基督裡面
[00:26:20.220 --> 00:26:23.220]  我們是姐妹
[00:26:23.220 --> 00:26:26.220]  有時候她懶惰
[00:26:26.220 --> 00:26:28.220]  有時候有些事情不想做的時候
[00:26:28.220 --> 00:26:31.220]  我們是姐妹,你來做吧
[00:26:31.220 --> 00:26:33.220]  我就跟她澄清
[00:26:33.220 --> 00:26:37.220]  我在工作上,在屬靈的關係上
[00:26:37.220 --> 00:26:39.220]  我們是姐妹
[00:26:39.220 --> 00:26:43.220]  但在工作上,我們是主僕的關係
[00:26:43.220 --> 00:26:45.220]  所以應該是你來做的
[00:26:45.220 --> 00:26:47.220]  但是呢
[00:26:47.220 --> 00:26:49.220]  也在相處的時候
[00:26:49.220 --> 00:26:51.220]  有時候有些情緒
[00:26:51.220 --> 00:26:53.220]  我也會不開心,我也會發脾氣
[00:26:53.220 --> 00:26:55.220]  說一些晦氣的
[00:26:55.220 --> 00:26:57.220]  但是她就會說我
[00:26:57.220 --> 00:26:59.220]  你是牧師來的
[00:26:59.220 --> 00:27:01.220]  怎麼可以說這些話
[00:27:01.220 --> 00:27:03.220]  我有時候真的會生氣得
[00:27:03.220 --> 00:27:07.220]  火從頭上冒出來
[00:27:07.220 --> 00:27:09.220]  但是呢
[00:27:09.220 --> 00:27:11.220]  想深一層的時候
[00:27:11.220 --> 00:27:13.220]  我也要逼我自己
[00:27:13.220 --> 00:27:15.220]  如果只有我自己的話真的太重的話
[00:27:15.220 --> 00:27:17.220]  我也要逼我自己說一聲
[00:27:17.220 --> 00:27:20.220]  Sorry,因為在崗位上高
[00:27:20.220 --> 00:27:24.220]  我們要彼此的信服
[00:27:24.220 --> 00:27:26.220]  所以我們知道
[00:27:26.220 --> 00:27:28.220]  在聖靈的充滿
[00:27:28.220 --> 00:27:30.220]  不是外在很特別
[00:27:30.220 --> 00:27:33.220]  很奇特的表現
[00:27:33.220 --> 00:27:35.220]  而是整個生命
[00:27:35.220 --> 00:27:40.220]  對罪的敏感
[00:27:40.220 --> 00:27:42.220]  跟人之間的相處
[00:27:42.220 --> 00:27:47.220]  我們知道怎樣去跟人交往
[00:27:47.220 --> 00:27:50.220]  聖靈充滿我們的生命
[00:27:50.220 --> 00:27:53.220]  目的又在哪裡呢
[00:27:53.220 --> 00:27:56.220]  在《使徒行傳》第一章說
[00:27:56.220 --> 00:28:00.220]  「但聖靈降臨在你們身上
[00:28:00.220 --> 00:28:02.220]  你們就必得著能力
[00:28:02.220 --> 00:28:04.220]  並要在耶路撒冷
[00:28:04.220 --> 00:28:06.220]  猶太傳地
[00:28:06.220 --> 00:28:08.220]  和撒瑪利亞
[00:28:08.220 --> 00:28:12.220]  直到地極作俄的見證」
[00:28:12.220 --> 00:28:14.220]  所以在被聖靈充滿的時候
[00:28:14.220 --> 00:28:16.220]  我們的生命
[00:28:16.220 --> 00:28:18.220]  我們所說的每一句話
[00:28:18.220 --> 00:28:21.220]  我們所做的每一切
[00:28:21.220 --> 00:28:24.220]  都是來見證耶穌基督
[00:28:24.220 --> 00:28:26.220]  榮耀上帝
[00:28:26.220 --> 00:28:28.220]  所以弟兄姊妹
[00:28:28.220 --> 00:28:32.220]  在這個新年開始的時候
[00:28:32.220 --> 00:28:35.220]  我們市民去想一想
[00:28:35.220 --> 00:28:38.220]  我們滿不滿意自己的生命呢
[00:28:38.220 --> 00:28:39.220]  我們的生命
[00:28:39.220 --> 00:28:42.220]  是否一個豐盛的生命
[00:28:42.220 --> 00:28:44.220]  還是一個很無奈
[00:28:44.220 --> 00:28:47.220]  很敷衍的生命呢
[00:28:47.220 --> 00:28:49.220]  在新的一年開始的時候
[00:28:49.220 --> 00:28:52.220]  我們是否願意打開我們的心
[00:28:52.220 --> 00:28:54.220]  去被聖靈充滿
[00:28:54.220 --> 00:28:57.220]  被聖靈更新呢
[00:28:57.220 --> 00:28:59.220]  被聖靈充滿
[00:28:59.220 --> 00:29:01.220]  被聖靈更新
[00:29:01.220 --> 00:29:03.220]  唯一的途徑
[00:29:03.220 --> 00:29:05.220]  就是多讀聖經
[00:29:05.220 --> 00:29:07.220]  多去禱告
[00:29:07.220 --> 00:29:10.220]  由聖靈掌管著我們
[00:29:10.220 --> 00:29:12.220]  每一步的路程
[00:29:12.220 --> 00:29:16.220]  見證祂就是我們生命的主
[00:29:16.220 --> 00:29:18.220]  當我們肯這樣做的時候
[00:29:18.220 --> 00:29:21.220]  我們的生命將會充滿了力量
[00:29:21.220 --> 00:29:23.220]  充滿了力量
[00:29:23.220 --> 00:29:25.220]  充滿了人愛
[00:29:25.220 --> 00:29:27.220]  充滿了和諧
[00:29:27.220 --> 00:29:29.220]  我們一起同心禱告
[00:29:29.220 --> 00:29:35.220]  真愛天父上帝
[00:29:35.220 --> 00:29:37.220]  我們多謝你
[00:29:37.220 --> 00:29:40.220]  因為你藉著主耶穌基督的禱告
[00:29:40.220 --> 00:29:41.220]  差派聖靈
[00:29:41.220 --> 00:29:43.220]  來進入我們心靈裏面
[00:29:43.220 --> 00:29:45.220]  我們多謝
[00:29:45.220 --> 00:29:47.220]  多謝聖靈
[00:29:47.220 --> 00:29:50.220]  時刻在我們心靈裏面
[00:29:50.220 --> 00:29:52.220]  給我們很多的鼓勵
[00:29:52.220 --> 00:29:54.220]  給我們很多的教導
[00:29:54.220 --> 00:29:55.220]  我們願意
[00:29:55.220 --> 00:29:57.220]  我們每一位弟兄姊妹
[00:29:57.220 --> 00:29:59.220]  打開我們的生命
[00:29:59.220 --> 00:30:02.220]  被聖靈來充滿
[00:30:02.220 --> 00:30:05.220]  被聖靈來掌管
[00:30:05.220 --> 00:30:07.220]  以致我們的生命
[00:30:07.220 --> 00:30:09.220]  活出一個活潑
[00:30:09.220 --> 00:30:10.220]  有朝氣
[00:30:10.220 --> 00:30:13.220]  聖潔光明的生命
[00:30:13.220 --> 00:30:15.220]  求主祢就這樣
[00:30:15.220 --> 00:30:17.220]  我們嘉恩留每一位弟兄姊妹
[00:30:17.220 --> 00:30:19.220]  讓我們一起
[00:30:19.220 --> 00:30:21.220]  經歷在聖靈裏面
[00:30:21.220 --> 00:30:22.220]  那份喜樂
[00:30:22.220 --> 00:30:23.220]  那份和諧
[00:30:23.220 --> 00:30:25.220]  我們多謝你
[00:30:25.220 --> 00:30:27.220]  多謝你瑞聽禱告
[00:30:27.220 --> 00:30:29.220]  奉靠主耶穌基督
[00:30:29.220 --> 00:30:31.220]  得聖名字而求

