
[00:00:00.000 --> 00:00:02.360]  各位頂智媒主平安
[00:18:04.160 --> 00:18:07.160]  耶穌終於在祂那個時代死了
[00:18:07.160 --> 00:18:09.160]  那是不是天下太平呢
[00:18:09.160 --> 00:18:12.160]  不是的,其實希律王朝也是這樣滅亡了
[00:18:12.160 --> 00:18:16.160]  希律和希律王朝滅亡
[00:18:16.160 --> 00:18:22.160]  但是耶穌基督的信仰卻是一直活著
[00:18:22.160 --> 00:18:24.160]  直到今天,直到二千年後
[00:18:24.160 --> 00:18:27.160]  所以我想大家相信
[00:18:27.160 --> 00:18:31.160]  大家要擺一點信心出來
[00:18:31.160 --> 00:18:33.160]  就是時代其實什麼時候都是黑暗的
[00:18:33.160 --> 00:18:35.160]  什麼時候都會有很邪惡的東西
[00:18:35.160 --> 00:18:41.160]  這個世界並不會因為科技發達文明了而有很大的改變
[00:18:41.160 --> 00:18:44.160]  我相信時代歷史是不斷循環
[00:18:44.160 --> 00:18:47.160]  黑暗的東西總是會不斷地回來
[00:18:47.160 --> 00:18:50.160]  但是我們就是這個世界的光
[00:18:50.160 --> 00:18:54.160]  我們就是負責去照亮這個世界的黑暗
[00:18:54.160 --> 00:18:56.160]  黑暗一直都會有的
[00:18:56.160 --> 00:19:01.160]  但是我們的工作就是讓耶穌基督在我們的生命裡面去彰顯
[00:19:01.160 --> 00:19:04.160]  並且照亮這個世界
[00:19:04.160 --> 00:19:07.160]  如果這個世界很光明,我們還要照亮什麼呢?
[00:19:07.160 --> 00:19:09.160]  黑暗一定會存在的
[00:19:09.160 --> 00:19:12.160]  但是我們要怎麼自處?
[00:19:12.160 --> 00:19:14.160]  用一句老套一點的話就是
[00:19:14.160 --> 00:19:16.160]  邪不能勝正
[00:19:16.160 --> 00:19:18.160]  雖然這句話很老套
[00:19:18.160 --> 00:19:20.160]  但是我也相信
[00:19:20.160 --> 00:19:23.160]  就算這一刻有很多東西是不如意的
[00:19:23.160 --> 00:19:25.160]  很多東西是很黑暗的
[00:19:25.160 --> 00:19:28.160]  很多東西你看到好像前面沒有盼望
[00:19:28.160 --> 00:19:33.160]  但是我們相信耶穌基督會按照他的時間表去做事
[00:19:33.160 --> 00:19:36.160]  耶穌基督會按照他的時間表去做事
[00:19:36.160 --> 00:19:42.160]  耶穌基督是會按照他的時間去改變這個世界
[00:19:42.160 --> 00:19:44.160]  那我們怎麼辦呢?
[00:19:44.160 --> 00:19:46.160]  我們相信
[00:19:46.160 --> 00:19:48.160]  我剛才說了,我拿一點信心出來
[00:19:48.160 --> 00:19:50.160]  我們相信上帝會改變這個世界
[00:19:50.160 --> 00:19:52.160]  上帝會介入這個世界
[00:19:52.160 --> 00:19:55.160]  但是我現在面對的就是很黑暗
[00:19:55.160 --> 00:19:57.160]  我現在面對的就是
[00:19:57.160 --> 00:19:59.160]  看到隔壁的家庭
[00:19:59.160 --> 00:20:02.160]  不知什麼方法的嬰兒被希律殺了
[00:20:02.160 --> 00:20:04.160]  甚至自己的嬰兒被希律殺了
[00:20:04.160 --> 00:20:06.160]  很多無辜的生命被犧牲了
[00:20:06.160 --> 00:20:08.160]  四周一片黑暗
[00:20:08.160 --> 00:20:10.160]  哭聲哀號
[00:20:10.160 --> 00:20:12.160]  我怎麼自處呢?
[00:20:12.160 --> 00:20:16.160]  或者我們可以學一下那幾位博士
[00:20:16.160 --> 00:20:19.160]  和弱勢他們夫婦
[00:20:19.160 --> 00:20:22.160]  按著主的指示
[00:20:22.160 --> 00:20:24.160]  有時候是要避一避
[00:20:24.160 --> 00:20:27.160]  或者有智慧地去處理一些事情
[00:20:27.160 --> 00:20:29.160]  等待
[00:20:29.160 --> 00:20:31.160]  等待
[00:20:31.160 --> 00:20:37.160]  弱勢帶著耶穌躲起來
[00:20:37.160 --> 00:20:41.160]  在埃及等到時機成熟才回來
[00:20:41.160 --> 00:20:43.160]  今天不想說太長
[00:20:43.160 --> 00:20:45.160]  但是後面的經文都有說
[00:20:45.160 --> 00:20:47.160]  當希律死了的時候
[00:20:47.160 --> 00:20:49.160]  弱勢就帶著耶穌和瑪利亞
[00:20:49.160 --> 00:20:51.160]  又回到猶太那裡
[00:20:51.160 --> 00:20:53.160]  回到他們的故鄉
[00:20:53.160 --> 00:20:56.160]  我們相信上帝的時間表
[00:20:56.160 --> 00:20:58.160]  上帝到時候就會做事
[00:20:58.160 --> 00:21:00.160]  這一刻我們要做的
[00:21:00.160 --> 00:21:02.160]  就是看察主的心意
[00:21:02.160 --> 00:21:06.160]  並且我們要靈活地自處
[00:21:06.160 --> 00:21:09.160]  這個我想鼓勵大家
[00:21:09.160 --> 00:21:14.160]  當我們相信耶穌基督降生是為了人的時候
[00:21:14.160 --> 00:21:17.160]  我們要明白祂在我們身上的計劃
[00:21:17.160 --> 00:21:19.160]  並且我們是依靠祂
[00:21:19.160 --> 00:21:21.160]  這個才叫真平安
[00:21:21.160 --> 00:21:26.160]  有些人以為平安是無風無浪無驚無險
[00:21:26.160 --> 00:21:29.160]  你在家門口貼了出入平安四個字
[00:21:29.160 --> 00:21:31.160]  你的期望是什麼?
[00:21:31.160 --> 00:21:33.160]  就是出和入都沒有事
[00:21:33.160 --> 00:21:35.160]  如果你走過就卡住了
[00:21:35.160 --> 00:21:37.160]  那你就不平安了
[00:21:37.160 --> 00:21:39.160]  你出入平安就是希望出去平安
[00:21:39.160 --> 00:21:40.160]  回到平安
[00:21:40.160 --> 00:21:43.160]  世人追求的平安就是無風無浪無驚無險
[00:21:43.160 --> 00:21:45.160]  什麼事都沒有
[00:21:45.160 --> 00:21:49.160]  但是基督徒追求的是在風浪之中
[00:21:49.160 --> 00:21:52.160]  我們可以依靠上帝
[00:21:52.160 --> 00:21:55.160]  然後最終我們相信上帝的時間表
[00:21:55.160 --> 00:21:57.160]  上帝的工作會來到
[00:21:57.160 --> 00:21:59.160]  這就是我們追求的平安
[00:21:59.160 --> 00:22:04.160]  所以希望在聖誕節我們思想平安的時候
[00:22:04.160 --> 00:22:07.160]  我們記住上帝不是保守你
[00:22:07.160 --> 00:22:09.160]  什麼事都沒有
[00:22:09.160 --> 00:22:11.160]  而是你在很多的事
[00:22:11.160 --> 00:22:13.160]  很多黑暗很多危機裡面
[00:22:13.160 --> 00:22:16.160]  你可以專心依靠上帝
[00:22:16.160 --> 00:22:18.160]  你有一個最大的神
[00:22:18.160 --> 00:22:20.160]  全世界最大的神可以去依靠
[00:22:20.160 --> 00:22:23.160]  我們一起去禱告
[00:22:25.160 --> 00:22:31.160]  稱為耶穌基督你所賜下的平安是出人意料
[00:22:31.160 --> 00:22:34.160]  很多時候我們基督徒面對很多困難
[00:22:34.160 --> 00:22:35.160]  很多風浪
[00:22:35.160 --> 00:22:38.160]  面對很多黑暗或者面對一些疾病
[00:22:38.160 --> 00:22:42.160]  我們根本發現人是完全無力的時候
[00:22:42.160 --> 00:22:45.160]  在那個時候我們才真的明白
[00:22:45.160 --> 00:22:48.160]  原來上帝你就是我們可以依靠的一位
[00:22:48.160 --> 00:22:50.160]  上帝你賜我們出人意料的平安
[00:22:50.160 --> 00:22:53.160]  你並不是好像那些假神偶像
[00:22:53.160 --> 00:22:57.160]  那樣允許我們一些無風無浪無驚無險
[00:22:57.160 --> 00:23:00.160]  相反你是允許我們在風浪之中
[00:23:00.160 --> 00:23:02.160]  我們找到依靠
[00:23:02.160 --> 00:23:05.160]  在痛苦絕望之中我們可以得到安慰
[00:23:05.160 --> 00:23:08.160]  在人生的每一個階段裡面
[00:23:08.160 --> 00:23:10.160]  你是帶領我們那一個
[00:23:10.160 --> 00:23:11.160]  我們感謝你
[00:23:11.160 --> 00:23:12.160]  我們祈禱交托
[00:23:12.160 --> 00:23:14.160]  奉耶穌基督的名祈求
[00:23:14.160 --> 00:23:15.160]  阿門
[00:23:15.160 --> 00:23:17.160]  拜拜!

