
[00:00:00.000 --> 00:00:07.000]  感謝神!今晚有李翠芝姑娘在我們當中傳講神的話語,
[00:25:08.000 --> 00:25:14.000]  更重要的是他見證耶穌能有使死人復活的能力,
[00:25:14.000 --> 00:25:21.000]  比之前更認識他的身份。
[00:25:21.000 --> 00:25:24.000]  我不確定,
[00:25:24.000 --> 00:25:26.000]  經文也沒有說,
[00:25:26.000 --> 00:25:29.000]  瑪利亞是否知道,
[00:25:29.000 --> 00:25:32.000]  耶穌將會在六天之後受死,
[00:25:32.000 --> 00:25:35.000]  但至少我們可以看到,
[00:25:35.000 --> 00:25:40.000]  他把握主將要受苦,
[00:25:40.000 --> 00:25:43.000]  他將要與主分別,
[00:25:43.000 --> 00:25:47.000]  他很珍惜在這個場合,
[00:25:47.000 --> 00:25:56.000]  他能為主獻上的一切。
[00:25:56.000 --> 00:25:59.000]  今天,
[00:25:59.000 --> 00:26:03.000]  如果告訴大家,
[00:26:03.000 --> 00:26:06.000]  可能我們生命的年限,
[00:26:06.000 --> 00:26:10.000]  也可能只有六天,
[00:26:10.000 --> 00:26:14.000]  大家會做些什麼呢?
[00:26:14.000 --> 00:26:17.000]  如果在你離開之前,
[00:26:17.000 --> 00:26:21.000]  送一份禮物給主耶穌,
[00:26:21.000 --> 00:26:32.000]  你會為耶穌送上什麼呢?
[00:26:32.000 --> 00:26:34.000]  我們在錦宣家,
[00:26:34.000 --> 00:26:39.000]  無論認不認識這裏的弟兄姊妹,
[00:26:39.000 --> 00:26:43.000]  大家都會聽到一個傳聞,
[00:26:43.000 --> 00:26:46.000]  當我進來時,覺得是真的,
[00:26:46.000 --> 00:26:49.000]  這裏是很長濃的,
[00:26:49.000 --> 00:26:52.000]  這裏有很多弟兄姊妹,
[00:26:52.000 --> 00:26:54.000]  在不同的專業上,
[00:26:54.000 --> 00:26:58.000]  都很有識見,
[00:26:58.000 --> 00:26:59.000]  在不同的方面,
[00:26:59.000 --> 00:27:04.000]  都很有能力,
[00:27:04.000 --> 00:27:07.000]  也在不同的崗位上,
[00:27:07.000 --> 00:27:12.000]  很有影響力。
[00:27:12.000 --> 00:27:16.000]  如果我們多走一步,
[00:27:16.000 --> 00:27:22.000]  你會怎樣將這個玉瓶,
[00:27:22.000 --> 00:27:24.000]  為主而打開,
[00:27:24.000 --> 00:27:26.000]  將這份的輕香散發出來,
[00:27:26.000 --> 00:27:31.000]  引致到,吸引到身邊的人,
[00:27:31.000 --> 00:27:33.000]  看到你所做的,
[00:27:33.000 --> 00:27:35.000]  聽到你所說的,
[00:27:35.000 --> 00:27:37.000]  都知道你的香氣,
[00:27:37.000 --> 00:27:43.000]  是從耶穌而來的。
[00:27:43.000 --> 00:27:46.000]  當我們打開程序表時,
[00:27:46.000 --> 00:27:49.000]  每一次我都看到,
[00:27:49.000 --> 00:27:52.000]  教會有很多弟兄姊妹,
[00:27:52.000 --> 00:27:54.000]  去參與不同的侍奉,
[00:27:54.000 --> 00:27:57.000]  無論是我們擺散時間,
[00:27:57.000 --> 00:28:01.000]  每個星期去練習的師班的弟兄姊妹,
[00:28:01.000 --> 00:28:03.000]  一點都不容易,
[00:28:03.000 --> 00:28:06.000]  他們不只是師班的角色,
[00:28:06.000 --> 00:28:08.000]  有些可能還要插花,
[00:28:08.000 --> 00:28:12.000]  有些每個星期去數奉獻,
[00:28:12.000 --> 00:28:16.000]  甚至可能默默地做一些關顧的工作,
[00:28:16.000 --> 00:28:19.000]  關顧身邊的弟兄姊妹,
[00:28:19.000 --> 00:28:21.000]  在他們職場上,
[00:28:21.000 --> 00:28:24.000]  亦都很努力去盡忠,
[00:28:24.000 --> 00:28:26.000]  去做好他們的角色,
[00:28:26.000 --> 00:28:29.000]  他們的崗位。
[00:28:29.000 --> 00:28:30.000]  這些是不是,
[00:28:30.000 --> 00:28:38.000]  盡你們所能去為主而獻上?
[00:28:38.000 --> 00:28:44.000]  今天,如果我們發現,
[00:28:44.000 --> 00:28:47.000]  原來我還有些地方,
[00:28:47.000 --> 00:28:50.000]  我都會有些論識的,
[00:28:50.000 --> 00:28:54.000]  可能我不敢,
[00:28:54.000 --> 00:28:57.000]  一下就一出就一千瓶香水,
[00:28:57.000 --> 00:29:06.000]  可不可以先來五百呢?
[00:29:06.000 --> 00:29:09.000]  如果你認為,
[00:29:09.000 --> 00:29:12.000]  你可以更多的,
[00:29:12.000 --> 00:29:15.000]  你就繼續去善用,
[00:29:15.000 --> 00:29:19.000]  幾乎所賜給你的能力、才幹,
[00:29:19.000 --> 00:29:21.000]  甚至你的金錢,
[00:29:21.000 --> 00:29:25.000]  去奉獻更多。
[00:29:25.000 --> 00:29:31.000]  可能在座有很多已經退休,
[00:29:31.000 --> 00:29:34.000]  開始有新的生活,
[00:29:34.000 --> 00:29:39.000]  但是現在是很精彩的時間,
[00:29:39.000 --> 00:29:43.000]  我知道有些退休的姊妹弟兄,
[00:29:43.000 --> 00:29:47.000]  仍然將他們的專業繼續發揮,
[00:29:47.000 --> 00:29:51.000]  將天賦給他們的使命繼續延續,
[00:29:51.000 --> 00:29:53.000]  例如他們一直都掛念,
[00:29:53.000 --> 00:29:55.000]  在做學生工作,
[00:29:55.000 --> 00:29:57.000]  一直都很緊張,
[00:29:57.000 --> 00:30:01.000]  很掛念學生的精神健康,
[00:30:01.000 --> 00:30:03.000]  可能他們繼續在這一方面,
[00:30:03.000 --> 00:30:06.000]  繼續去分享他們的教學經驗,
[00:30:06.000 --> 00:30:08.000]  在這一方面,
[00:30:08.000 --> 00:30:11.000]  進修後的輔導心理學經驗,
[00:30:11.000 --> 00:30:14.000]  繼續將這一份心得,
[00:30:14.000 --> 00:30:16.000]  繼續去傳開,
[00:30:16.000 --> 00:30:20.000]  為了可以讓更多的小朋友,
[00:30:20.000 --> 00:30:24.000]  可以開心成長。
[00:30:24.000 --> 00:30:28.000]  不知道大家會否想到,
[00:30:28.000 --> 00:30:33.000]  你可以在你的崗位上做些什麼呢?
[00:30:33.000 --> 00:30:37.000]  不過有時我們都會軟弱,
[00:30:37.000 --> 00:30:40.000]  我們未必像瑪利亞那種豁出去,
[00:30:40.000 --> 00:30:42.000]  那份堅定,
[00:30:42.000 --> 00:30:47.000]  那份單單注視主的專心,
[00:30:47.000 --> 00:30:50.000]  有時侍奉上的難處,
[00:30:50.000 --> 00:30:52.000]  不是侍奉本身,
[00:30:52.000 --> 00:30:56.000]  可能是身邊聽到一些聲音,
[00:30:56.000 --> 00:30:58.000]  令你灰心,
[00:30:58.000 --> 00:31:01.000]  令你憤怒,
[00:31:01.000 --> 00:31:03.000]  可能你真的很好,
[00:31:03.000 --> 00:31:07.000]  你真的很盡心盡力,
[00:31:07.000 --> 00:31:09.000]  去投入你的侍奉,
[00:31:09.000 --> 00:31:14.000]  但可能身邊的人都會有些閒話,
[00:31:14.000 --> 00:31:16.000]  好像猶大那樣,
[00:31:16.000 --> 00:31:18.000]  你用不著那麼盡力,
[00:31:18.000 --> 00:31:19.000]  用不著這樣,
[00:31:19.000 --> 00:31:23.000]  拼什麼?
[00:31:23.000 --> 00:31:27.000]  的確是很真實的,
[00:31:27.000 --> 00:31:29.000]  但是你記不記得,
[00:31:29.000 --> 00:31:33.000]  耶穌怎樣去跟瑪利亞說,
[00:31:33.000 --> 00:31:36.000]  他怎樣去評價瑪利亞,
[00:31:36.000 --> 00:31:38.000]  他的表現,
[00:31:38.000 --> 00:31:43.000]  他的見賞?
[00:31:43.000 --> 00:31:48.000]  我先去讀《馬可福音》,
[00:31:48.000 --> 00:31:51.000]  不如我們一起打開,
[00:31:51.000 --> 00:31:54.000]  請大家打開《馬可福音》,
[00:31:54.000 --> 00:32:04.000]  14章6至9節,
[00:32:04.000 --> 00:32:06.000]  這一段說話,
[00:32:06.000 --> 00:32:13.000]  是耶穌去稱讚瑪利亞,
[00:32:13.000 --> 00:32:15.000]  如果預備好,
[00:32:15.000 --> 00:32:16.000]  我們一起讀,
[00:32:16.000 --> 00:32:18.000]  1、2、3,
[00:32:18.000 --> 00:32:19.000]  耶穌說:
[00:32:19.000 --> 00:32:23.000]  「猶他吧!為什麼難為他?
[00:32:23.000 --> 00:32:26.000]  他在我身上做的是一件美事,
[00:32:26.000 --> 00:32:30.000]  因為常有窮人和你們在一起,
[00:32:30.000 --> 00:32:32.000]  要向他們行善,
[00:32:32.000 --> 00:32:33.000]  隨時都可以,
[00:32:33.000 --> 00:32:36.000]  但是你們不常有我,
[00:32:36.000 --> 00:32:39.000]  他所做的是盡他所能的,
[00:32:39.000 --> 00:32:41.000]  他是為了我的安葬,
[00:32:41.000 --> 00:32:44.000]  把香膏預先染在我身上,
[00:32:44.000 --> 00:32:46.000]  我實在告訴你們,
[00:32:46.000 --> 00:32:48.000]  普天之下,
[00:32:48.000 --> 00:32:51.000]  無論在什麼地方傳寫福音,
[00:32:51.000 --> 00:32:54.000]  都要述說這女人所做的,
[00:32:54.000 --> 00:32:57.000]  來紀念他。
[00:32:57.000 --> 00:33:08.000]  她所做的是盡她所能的,
[00:33:08.000 --> 00:33:12.000]  如果當你有一天灰心,
[00:33:12.000 --> 00:33:15.000]  耶穌對你說:
[00:33:15.000 --> 00:33:18.000]  「我看到你所做的,
[00:33:18.000 --> 00:33:23.000]  是盡你所能的,
[00:33:23.000 --> 00:33:29.000]  我相信你會欣著主耶穌的回應,
[00:33:29.000 --> 00:33:31.000]  這份稱讚,
[00:33:31.000 --> 00:33:35.000]  一樣會很安慰。」
[00:33:35.000 --> 00:33:42.000]  今天我們在講題,
[00:33:42.000 --> 00:33:45.000]  就是「盡我所獻」,
[00:33:45.000 --> 00:33:51.000]  一個能夠盡我所獻的人,
[00:33:51.000 --> 00:33:56.000]  必定能夠得主悅立,
[00:33:56.000 --> 00:34:01.000]  一樣欣著他得到主的明白,
[00:34:01.000 --> 00:34:06.000]  讓他知道主的心意,
[00:34:06.000 --> 00:34:10.000]  是一件何等安慰的事。
[00:34:10.000 --> 00:34:13.000]  在我預備經文的時候,
[00:34:13.000 --> 00:34:20.000]  有一句廣東話彈了出來,
[00:34:20.000 --> 00:34:22.000]  「人人笑我傻瓜瓜,
[00:34:22.000 --> 00:34:25.000]  耶穌卻讚我頂瓜瓜。」
[00:34:25.000 --> 00:34:29.000]  可能我們會很傻,
[00:34:29.000 --> 00:34:32.000]  有時你信的人未必明白,
[00:34:32.000 --> 00:34:35.000]  我們為何在教會裡回來,
[00:34:35.000 --> 00:34:38.000]  又要做這,又要做那,
[00:34:38.000 --> 00:34:42.000]  又要回來崇拜,
[00:34:42.000 --> 00:34:47.000]  又要回來獻詩,又要練詩,
[00:34:47.000 --> 00:34:54.000]  甚至可能星期六又要有BB制服團隊的帶領,
[00:34:54.000 --> 00:34:59.000]  一數下數下,其實你有多少的休息?
[00:34:59.000 --> 00:35:02.000]  為何你還笑得出?
[00:35:02.000 --> 00:35:06.000]  因為我看到,
[00:35:06.000 --> 00:35:10.000]  姐妹看到弟兄所獻上的,
[00:35:10.000 --> 00:35:14.000]  就是「盡力所獻,盡他所獻,
[00:35:14.000 --> 00:35:18.000]  願主悅立。」
[00:35:18.000 --> 00:35:22.000]  不介意身邊的人不同的評價,
[00:35:22.000 --> 00:35:26.000]  只專心將自己珍藏的,
[00:35:26.000 --> 00:35:28.000]  即是可以發揮的東西,
[00:35:28.000 --> 00:35:30.000]  去為主服侍。
[00:35:30.000 --> 00:35:33.000]  不介意在眾目睽睽當中,
[00:35:33.000 --> 00:35:36.000]  獻上這份珍貴的禮物,
[00:35:36.000 --> 00:35:42.000]  只願配得的主得到滿足。
[00:35:42.000 --> 00:35:48.000]  相信只要我們能夠「盡我所獻,
[00:35:48.000 --> 00:35:52.000]  必定能得主悅立。」
[00:35:52.000 --> 00:35:56.000]  讓我們一起禱告吧!
[00:35:56.000 --> 00:36:02.000]  親愛的「主耶穌,感謝祢,
[00:36:02.000 --> 00:36:06.000]  感謝祢為我們做過的事。」
[00:36:06.000 --> 00:36:12.000]  「主耶穌,可能有時我們會忘記了,
[00:36:12.000 --> 00:36:17.000]  或者忘記了祢的愛,
[00:36:17.000 --> 00:36:20.000]  有時在我們侍奉或工作上,
[00:36:20.000 --> 00:36:22.000]  都會有怠慢的時候,
[00:36:22.000 --> 00:36:27.000]  求主耶穌原諒,幫助我們重新來過。」
[00:36:27.000 --> 00:36:31.000]  我們很希望像瑪利亞一樣,
[00:36:31.000 --> 00:36:35.000]  能夠專心去單單注視著祢,
[00:36:35.000 --> 00:36:38.000]  為求祢所悅立。
[00:36:38.000 --> 00:36:42.000]  祝福我們左聖家的弟兄姊妹,
[00:36:42.000 --> 00:36:46.000]  一樣可以得到被主這份稱讚。
[00:36:46.000 --> 00:36:48.000]  多謝主耶穌替我們禱告,
[00:36:48.000 --> 00:36:49.000]  奉主名求,
[00:36:49.000 --> 00:36:51.000]  阿門。
[00:36:51.000 --> 00:36:53.000]  (字幕製作/時間軸:秋月AutumnMoon)
[00:36:53.000 --> 00:36:56.000]  (字幕由 Amara.org 社群提供)

