
[00:00:00.000 --> 00:00:04.000]  各位錦繡堂的弟兄姊妹 主內平安
[00:19:25.000 --> 00:19:27.000]  在這一天我們得到自由
[00:19:27.000 --> 00:19:29.000]  在這一天我們可以明白
[00:19:29.000 --> 00:19:33.000]  恩待別人 祝福別人的可貴
[00:19:33.000 --> 00:19:36.000]  也明白珍惜眼前人的幸福
[00:19:36.000 --> 00:19:40.000]  基督徒在主日作為安息日的日子
[00:19:40.000 --> 00:19:44.000]  我們在教會本上共處
[00:19:44.000 --> 00:19:48.000]  但是我們卻往往在主日裏
[00:19:48.000 --> 00:19:51.000]  穿上了不同的身份和地位
[00:19:51.000 --> 00:19:55.000]  將教會成為名利追逐的場所
[00:19:55.000 --> 00:19:57.000]  這樣我們還未能夠在
[00:19:57.000 --> 00:20:01.000]  六日的occupation工作裏釋放出來
[00:20:01.000 --> 00:20:05.000]  以致落入勞苦 受罰 受稅當中
[00:20:05.000 --> 00:20:07.000]  我經常覺得
[00:20:07.000 --> 00:20:11.000]  牧者 執事 傳導人 或平信徒
[00:20:11.000 --> 00:20:13.000]  其實這些職能上的不同
[00:20:13.000 --> 00:20:16.000]  不代表那個人的價值地位高低
[00:20:16.000 --> 00:20:20.000]  不代表那個人和上帝的關係近遠多寡
[00:20:20.000 --> 00:20:25.000]  其實基督徒是沒有分二等三等基督徒
[00:20:25.000 --> 00:20:28.000]  每一個你都要赤裸地面對上帝
[00:20:28.000 --> 00:20:30.000]  你和你之間的關係
[00:20:30.000 --> 00:20:33.000]  牧師如是 初信者如是
[00:20:33.000 --> 00:20:36.000]  我期望你來到教會的時候
[00:20:36.000 --> 00:20:40.000]  不是當自己是一個隔岸呼喚火的觀望者
[00:20:40.000 --> 00:20:46.000]  而是投入成為一個基督徒的信仰追尋者
[00:20:46.000 --> 00:20:48.000]  在這裏我們明白
[00:20:48.000 --> 00:20:51.000]  一起學習敬畏上帝
[00:20:51.000 --> 00:20:53.000]  一起成為主的門徒
[00:20:53.000 --> 00:20:55.000]  一起打回原形
[00:20:55.000 --> 00:21:01.000]  看得到我們每一個都是上帝所蒙所救贖
[00:21:01.000 --> 00:21:03.000]  所買贖的一群
[00:21:03.000 --> 00:21:09.000]  反觀那些挑戰耶穌的法利財人
[00:21:09.000 --> 00:21:12.000]  他們以自己的身份自居
[00:21:12.000 --> 00:21:17.000]  他認為可以高人一等去作為審視
[00:21:17.000 --> 00:21:22.000]  他們在安息日裏不願意放下他們的功
[00:21:22.000 --> 00:21:26.000]  就出現了對權力的戀愛
[00:21:26.000 --> 00:21:31.000]  以致他們未能真真正正和理一樣去到安息
[00:21:31.000 --> 00:21:34.000]  真正沒有守安息日的
[00:21:34.000 --> 00:21:36.000]  其實不是耶穌
[00:21:36.000 --> 00:21:39.000]  而是那群法利財人
[00:21:39.000 --> 00:21:43.000]  所以最弔詭的就是犯法的人
[00:21:43.000 --> 00:21:47.000]  去到質問那些守法的人你為什麼犯法
[00:21:47.000 --> 00:21:51.000]  就是這樣一個最弔詭的情況
[00:21:51.000 --> 00:21:55.000]  所以打回原形是我們生命的本相
[00:21:55.000 --> 00:21:56.000]  我們祈求
[00:21:56.000 --> 00:22:00.000]  我們知道我們生命裏最核心的身份
[00:22:00.000 --> 00:22:04.000]  地位最核心的位置在哪裏
[00:22:04.000 --> 00:22:06.000]  而安息日回來教會
[00:22:06.000 --> 00:22:10.000]  期望你都可以帶著面孔的回憶
[00:22:10.000 --> 00:22:13.000]  我在友愛堂目會
[00:22:13.000 --> 00:22:17.000]  我是負責一個男人小組
[00:22:17.000 --> 00:22:18.000]  整群男人
[00:22:18.000 --> 00:22:21.000]  他們的平均年紀大約是五十歲以上
[00:22:21.000 --> 00:22:23.000]  我們很開心的
[00:22:23.000 --> 00:22:25.000]  整群男人沒有女人在
[00:22:25.000 --> 00:22:27.000]  有很多事情可以談
[00:22:27.000 --> 00:22:30.000]  他們來自
[00:22:30.000 --> 00:22:32.000]  他們每個都是很可愛的弟兄
[00:22:32.000 --> 00:22:33.000]  很單純
[00:22:33.000 --> 00:22:35.000]  他們信仰經歷很多不同
[00:22:35.000 --> 00:22:37.000]  但是每個都是很精彩
[00:22:37.000 --> 00:22:41.000]  有些本來是很有脾氣的
[00:22:41.000 --> 00:22:43.000]  信了之後
[00:22:43.000 --> 00:22:45.000]  唇如楊糕
[00:22:45.000 --> 00:22:48.000]  有些人本身有黑社會背景的
[00:22:48.000 --> 00:22:49.000]  但是信了之後
[00:22:49.000 --> 00:22:53.000]  就撕掉了那些壞習慣
[00:22:53.000 --> 00:22:54.000]  有些人呢
[00:22:54.000 --> 00:22:56.000]  他們是地盤工人
[00:22:56.000 --> 00:22:58.000]  有些人是開貨車
[00:22:58.000 --> 00:23:00.000]  但是竟然有些人呢
[00:23:00.000 --> 00:23:01.000]  就是小學老師
[00:23:01.000 --> 00:23:03.000]  有些人是做醫生
[00:23:03.000 --> 00:23:05.000]  也有些人是做生意
[00:23:05.000 --> 00:23:06.000]  你會發現
[00:23:06.000 --> 00:23:08.000]  不同的社會背景
[00:23:08.000 --> 00:23:09.000]  不同的收入高低
[00:23:09.000 --> 00:23:10.000]  不同的社會階層
[00:23:10.000 --> 00:23:12.000]  有藍領有白領
[00:23:12.000 --> 00:23:14.000]  但是竟然全部在這個小組裏面
[00:23:14.000 --> 00:23:16.000]  打回原形
[00:23:16.000 --> 00:23:18.000]  成為一個很溫馴的弟兄
[00:23:18.000 --> 00:23:19.000]  我覺得是
[00:23:19.000 --> 00:23:20.000]  看下去
[00:23:20.000 --> 00:23:22.000]  我很敬佩這種團契
[00:23:22.000 --> 00:23:25.000]  這個團體簡直是一個天堂
[00:23:25.000 --> 00:23:27.000]  不需要再理你
[00:23:27.000 --> 00:23:29.000]  你究竟是什麼地位
[00:23:29.000 --> 00:23:30.000]  我究竟是什麼收入
[00:23:30.000 --> 00:23:33.000]  大家用你自己的本相
[00:23:33.000 --> 00:23:35.000]  去互相對待
[00:23:35.000 --> 00:23:37.000]  其實很多人已經退休了
[00:23:37.000 --> 00:23:39.000]  在退休的生活
[00:23:39.000 --> 00:23:41.000]  他想找一些有意義的事情去做
[00:23:41.000 --> 00:23:45.000]  他想花多一點時間去認識上帝
[00:23:45.000 --> 00:23:48.000]  花多一點時間去認識上帝的話語
[00:23:48.000 --> 00:23:51.000]  我們發現
[00:23:51.000 --> 00:23:53.000]  這個是一個天堂
[00:23:53.000 --> 00:23:56.000]  最後我們看一看
[00:23:56.000 --> 00:23:58.000]  就是這一節
[00:23:58.000 --> 00:24:04.000]  人子也是安息日的主
[00:24:04.000 --> 00:24:08.000]  這一句是來自
[00:24:08.000 --> 00:24:10.000]  告訴我們
[00:24:10.000 --> 00:24:14.000]  安息日除了幫我們打回原形之外
[00:24:14.000 --> 00:24:18.000]  安息日其實最重要的目的
[00:24:18.000 --> 00:24:21.000]  就是向耶和華禮臣
[00:24:21.000 --> 00:24:24.000]  當守的安息日
[00:24:24.000 --> 00:24:26.000]  叫我們明白
[00:24:26.000 --> 00:24:28.000]  除了明白自己是誰
[00:24:28.000 --> 00:24:30.000]  安息日是叫你明白
[00:24:30.000 --> 00:24:34.000]  你生命的主宰到底是誰
[00:24:34.000 --> 00:24:36.000]  原來你生命的主宰不是你的老闆
[00:24:36.000 --> 00:24:38.000]  不是你的老婆
[00:24:38.000 --> 00:24:42.000]  你生命的主宰其實只是這位上帝
[00:24:42.000 --> 00:24:44.000]  要知定
[00:24:44.000 --> 00:24:46.000]  安息日叫人明白
[00:24:46.000 --> 00:24:49.000]  誰才是那個主宰
[00:24:49.000 --> 00:24:51.000]  誠誠歸主
[00:24:51.000 --> 00:24:54.000]  原來當我們打回原形
[00:24:54.000 --> 00:24:57.000]  我們各人都有同一樣的主耶穌基督
[00:24:57.000 --> 00:24:59.000]  成為我們生命的主
[00:24:59.000 --> 00:25:01.000]  我們明白我們服侍祂
[00:25:01.000 --> 00:25:02.000]  我們愛祂
[00:25:02.000 --> 00:25:04.000]  祂賣熟我們的生命
[00:25:04.000 --> 00:25:08.000]  這個是非常重要的一個認知
[00:25:08.000 --> 00:25:12.000]  我還記得我有一次打開電視機
[00:25:12.000 --> 00:25:15.000]  看到財經台
[00:25:15.000 --> 00:25:20.000]  當時訪問一個叫大陸古神
[00:25:20.000 --> 00:25:23.000]  有一個叫大陸古神
[00:25:23.000 --> 00:25:26.000]  當然他是講國語的
[00:25:26.000 --> 00:25:28.000]  他訪問的時候
[00:25:28.000 --> 00:25:31.000]  他說我是神不是人
[00:25:31.000 --> 00:25:32.000]  說了一句
[00:25:32.000 --> 00:25:34.000]  我是神不是人
[00:25:34.000 --> 00:25:36.000]  我就很有興趣
[00:25:36.000 --> 00:25:39.000]  看看他怎麼不是人
[00:25:39.000 --> 00:25:40.000]  他就說
[00:25:40.000 --> 00:25:41.000]  我要升就升
[00:25:41.000 --> 00:25:42.000]  我要跌就跌
[00:25:42.000 --> 00:25:46.000]  我覺得很邪就轉了台
[00:25:46.000 --> 00:25:50.000]  其實人就真的很喜歡做神
[00:25:50.000 --> 00:25:52.000]  覺得自己是混稠為壓
[00:25:52.000 --> 00:25:54.000]  主控一切
[00:25:54.000 --> 00:25:55.000]  男神女神
[00:25:55.000 --> 00:25:56.000]  車神鼓神
[00:25:56.000 --> 00:25:58.000]  賭神廚神
[00:25:58.000 --> 00:26:01.000]  我們個個都總有一個神適合自己
[00:26:01.000 --> 00:26:04.000]  但是當我們在職業上
[00:26:04.000 --> 00:26:07.000]  似乎能夠呼風喚雨
[00:26:07.000 --> 00:26:09.000]  安息日
[00:26:09.000 --> 00:26:12.000]  安息日
[00:26:12.000 --> 00:26:15.000]  幫我們打回原形
[00:26:15.000 --> 00:26:18.000]  回歸那個本相
[00:26:18.000 --> 00:26:23.000]  叫我們明白我們只不過是一個人
[00:26:23.000 --> 00:26:28.000]  認定真正的主宰就是耶穌基督
[00:26:28.000 --> 00:26:30.000]  這個是靈命的操練
[00:26:30.000 --> 00:26:34.000]  這個是對我們生命認知的一個契機
[00:26:34.000 --> 00:26:36.000]  禮拜日回來教會
[00:26:36.000 --> 00:26:37.000]  在網上直播
[00:26:37.000 --> 00:26:44.000]  期望你能夠拿捏到你心底最根本的身份
[00:26:44.000 --> 00:26:46.000]  並不是用你穿什麼衣服
[00:26:46.000 --> 00:26:47.000]  住什麼地方
[00:26:47.000 --> 00:26:48.000]  吃什麼
[00:26:48.000 --> 00:26:49.000]  坐什麼車
[00:26:49.000 --> 00:26:52.000]  有多少收入去定義
[00:26:52.000 --> 00:26:58.000]  而是用上帝買贖你的生命作為定義
[00:26:58.000 --> 00:27:02.000]  所以今天的講道有幾點請大家留意
[00:27:02.000 --> 00:27:03.000]  第一
[00:27:03.000 --> 00:27:06.000]  耶穌是大衛的後代
[00:27:06.000 --> 00:27:10.000]  他透過那段撒姆爾記的經文
[00:27:10.000 --> 00:27:14.000]  告訴我們耶穌才是安息日的主宰
[00:27:14.000 --> 00:27:17.000]  顯出他尼塞亞的身份
[00:27:17.000 --> 00:27:18.000]  第二
[00:27:18.000 --> 00:27:20.000]  安息日是為人所設立
[00:27:20.000 --> 00:27:21.000]  為什麼
[00:27:21.000 --> 00:27:28.000]  因為安息日是讓人成為一個普通的人
[00:27:28.000 --> 00:27:29.000]  一個平凡人
[00:27:29.000 --> 00:27:31.000]  打回原形
[00:27:31.000 --> 00:27:35.000]  除去金錢和名利的追逐
[00:27:35.000 --> 00:27:37.000]  變回本相
[00:27:37.000 --> 00:27:41.000]  去對待和理一樣的現況
[00:27:41.000 --> 00:27:43.000]  第三
[00:27:43.000 --> 00:27:48.000]  最重要是明白你生命的主宰是誰
[00:27:48.000 --> 00:27:51.000]  我們每個人都不是神
[00:27:51.000 --> 00:27:54.000]  我們每個人都有同一個主宰
[00:27:54.000 --> 00:27:56.000]  因而我們謙卑
[00:27:56.000 --> 00:27:58.000]  因而我們讚嘆敬畏
[00:27:58.000 --> 00:28:01.000]  那位創造我們的耶和華
[00:28:01.000 --> 00:28:05.000]  和救贖我們的耶穌基督
[00:28:05.000 --> 00:28:08.000]  祈求主使用這段經文成為我們的幫助
[00:28:08.000 --> 00:28:11.000]  我們一起祈禱
[00:28:11.000 --> 00:28:13.000]  主耶穌基督
[00:28:13.000 --> 00:28:15.000]  祢買贖我們的生命
[00:28:15.000 --> 00:28:20.000]  讓我們能夠進入那份安息
[00:28:20.000 --> 00:28:21.000]  這段經文
[00:28:21.000 --> 00:28:24.000]  讓我們明白真正的安息
[00:28:24.000 --> 00:28:26.000]  原來不是休息
[00:28:26.000 --> 00:28:31.000]  而是那種放下對身份名譽的追逐
[00:28:31.000 --> 00:28:35.000]  放下對人地位高低的偏見
[00:28:35.000 --> 00:28:40.000]  打回原形認定我們是屬神而來的身份
[00:28:40.000 --> 00:28:43.000]  成為我們最靠賴最依賴
[00:28:43.000 --> 00:28:46.000]  最終極的身份認同
[00:28:46.000 --> 00:28:48.000]  求主幫助我們每一個
[00:28:48.000 --> 00:28:52.000]  讓我們能夠有安息日的靈性
[00:28:52.000 --> 00:28:55.000]  我們的生命能夠活在安息裡
[00:28:55.000 --> 00:28:59.000]  多謝主禱告奉耶穌基督的名號
[00:28:59.000 --> 00:29:00.000]  阿門
[00:29:00.000 --> 00:29:02.000]  (字幕製作:貝爾)
[00:29:02.000 --> 00:29:05.000]  (字幕由 Amara.org 社群提供)

