
[00:00:00.000 --> 00:00:02.000]  鄧小平早安
[00:21:34.000 --> 00:21:37.000]  正如我所說 敬畏是第一步
[00:21:37.000 --> 00:21:39.000]  也是最關鍵的第一步
[00:21:39.000 --> 00:21:42.000]  因為一切上帝的知識
[00:21:42.000 --> 00:21:46.000]  我們信仰的每一個之後的內容
[00:21:46.000 --> 00:21:49.000]  都是建基於這一步
[00:21:49.000 --> 00:21:51.000]  當你不能爬上去之後
[00:21:51.000 --> 00:21:53.000]  就扔下它
[00:21:53.000 --> 00:21:57.000]  當我們信仰的歷程
[00:21:57.000 --> 00:22:00.000]  回到教會 做了那麼多基督徒之後
[00:22:00.000 --> 00:22:05.000]  我們反而往往丟棄了最基本的那一步
[00:22:05.000 --> 00:22:08.000]  不知道你是否最敬畏上帝的時候
[00:22:08.000 --> 00:22:10.000]  正正就是你初信署的時候
[00:22:10.000 --> 00:22:12.000]  剛剛認識神
[00:22:12.000 --> 00:22:16.000]  對於聖經有一種默然的敬畏
[00:22:16.000 --> 00:22:19.000]  好好地來去珍重去看祂
[00:22:19.000 --> 00:22:22.000]  對於教會 對於每一件信仰的事情
[00:22:22.000 --> 00:22:27.000]  都是非常之鄭重認真的去面對
[00:22:27.000 --> 00:22:31.000]  其實我自己在受院經驗都是這樣
[00:22:31.000 --> 00:22:34.000]  通常那份敬畏的態度
[00:22:34.000 --> 00:22:40.000]  往往是隨著神學生的級數越高就會下跌
[00:22:40.000 --> 00:22:42.000]  不知道是否這樣
[00:22:42.000 --> 00:22:44.000]  一年班是最敬畏的
[00:22:44.000 --> 00:22:46.000]  大家剛剛進來神學
[00:22:46.000 --> 00:22:50.000]  他們就很敬畏地來參加學院每一個活動
[00:22:50.000 --> 00:22:52.000]  早上有六點半靈修
[00:22:52.000 --> 00:22:55.000]  慢慢二年班 三年班熟了
[00:22:55.000 --> 00:22:57.000]  慢慢就開始試功課
[00:22:57.000 --> 00:23:01.000]  有時候又會有很多夜夜發校規
[00:23:01.000 --> 00:23:07.000]  所以我要說我們的信仰
[00:23:07.000 --> 00:23:10.000]  往往都是這樣
[00:23:10.000 --> 00:23:15.000]  保持我稱之為一份菜鳥的敬畏
[00:23:15.000 --> 00:23:17.000]  純粹一個新手入門
[00:23:17.000 --> 00:23:19.000]  剛剛信耶穌
[00:23:19.000 --> 00:23:22.000]  剛剛認識神
[00:23:22.000 --> 00:23:24.000]  那種敬畏的態度
[00:23:24.000 --> 00:23:27.000]  不要因為自己的經驗
[00:23:27.000 --> 00:23:30.000]  閱歷豐富了
[00:23:30.000 --> 00:23:32.000]  人大了
[00:23:32.000 --> 00:23:34.000]  就忘卻這份敬畏
[00:23:34.000 --> 00:23:36.000]  特別是我們做人
[00:23:36.000 --> 00:23:40.000]  當我們的人生豐富經驗的時候
[00:23:40.000 --> 00:23:42.000]  基本上世上沒有什麼難倒你
[00:23:42.000 --> 00:23:44.000]  起碼你知道怎樣處理
[00:23:44.000 --> 00:23:47.000]  大概這些事情怎樣去處理
[00:23:47.000 --> 00:23:51.000]  你就開始不是太害怕任何東西
[00:23:51.000 --> 00:23:54.000]  不是太害怕任何的東西
[00:23:54.000 --> 00:23:57.000]  但是對於上帝
[00:23:57.000 --> 00:23:59.000]  一個永遠都是超越我們
[00:23:59.000 --> 00:24:01.000]  掌管我們生命
[00:24:01.000 --> 00:24:05.000]  永遠都是高過我們很多倍的上帝
[00:24:05.000 --> 00:24:09.000]  我們仍然保留這份敬畏的態度
[00:24:09.000 --> 00:24:13.000]  我想錦繡堂這裡
[00:24:13.000 --> 00:24:15.000]  我們不是天主教
[00:24:15.000 --> 00:24:18.000]  或者是那些什麼地方
[00:24:18.000 --> 00:24:20.000]  這裡沒有一塊神聖的碑
[00:24:20.000 --> 00:24:22.000]  要你去拜的
[00:24:22.000 --> 00:24:24.000]  也沒有一些聖水
[00:24:24.000 --> 00:24:26.000]  或者是一些聖物
[00:24:26.000 --> 00:24:28.000]  要你去摸摸的
[00:24:28.000 --> 00:24:32.000]  錦繡堂這邊沒有一個神聖的石頭
[00:24:32.000 --> 00:24:35.000]  要你特別去敬畏它
[00:24:35.000 --> 00:24:37.000]  這塊神聖石頭
[00:24:37.000 --> 00:24:40.000]  在我們每一個基督徒的心中
[00:24:40.000 --> 00:24:42.000]  你要好好地去保護著
[00:24:42.000 --> 00:24:44.000]  保存著這塊神聖石頭
[00:24:44.000 --> 00:24:46.000]  放在你的心裡
[00:24:46.000 --> 00:24:50.000]  將它帶入你自己工作的地方
[00:24:50.000 --> 00:24:53.000]  將它帶入你自己的家庭裡
[00:24:53.000 --> 00:24:55.000]  一群人的時候
[00:24:55.000 --> 00:24:56.000]  一個人的時候
[00:24:56.000 --> 00:25:01.000]  仍然好好地去保持著這塊神聖的石頭
[00:25:01.000 --> 00:25:04.000]  好好地來保護著它
[00:25:04.000 --> 00:25:05.000]  帶著它
[00:25:05.000 --> 00:25:09.000]  正如那位淑玲前輩跟我說
[00:25:09.000 --> 00:25:11.000]  都是跟大家共勉
[00:25:11.000 --> 00:25:14.000]  只要你保持著敬畏
[00:25:14.000 --> 00:25:17.000]  你怎麼走都不會走錯
[00:25:17.000 --> 00:25:19.000]  一起去的祈禱
[00:25:19.000 --> 00:25:22.000]  再感謝你
[00:25:22.000 --> 00:25:25.000]  因為你很愛我們
[00:25:25.000 --> 00:25:29.000]  同時間你卻是一個值得我們去敬畏的上帝
[00:25:29.000 --> 00:25:32.000]  因為你的能力
[00:25:32.000 --> 00:25:34.000]  你的偉大窮滄
[00:25:34.000 --> 00:25:37.000]  遠遠地去壓榨我們
[00:25:37.000 --> 00:25:39.000]  讓我們在今天
[00:25:39.000 --> 00:25:41.000]  我們重新去思考
[00:25:41.000 --> 00:25:43.000]  我們對你的那份敬畏
[00:25:43.000 --> 00:25:45.000]  我們愛你
[00:25:45.000 --> 00:25:47.000]  同時間敬畏你
[00:25:47.000 --> 00:25:49.000]  讓我們好好地去
[00:25:49.000 --> 00:25:52.000]  讓這份敬畏影響我們的生命
[00:25:52.000 --> 00:25:55.000]  警戒我們不去做一些不應該做的事
[00:25:55.000 --> 00:25:57.000]  更加去回應
[00:25:57.000 --> 00:26:00.000]  要做一些你命令我們去做的
[00:26:00.000 --> 00:26:02.000]  更加讓我們知道
[00:26:02.000 --> 00:26:04.000]  我們面對著這個世界的時候
[00:26:04.000 --> 00:26:07.000]  我們當敬畏的是什麼
[00:26:07.000 --> 00:26:08.000]  讓我們有勇氣
[00:26:08.000 --> 00:26:10.000]  面對著我們生活裡面
[00:26:10.000 --> 00:26:12.000]  不同的艱難
[00:26:12.000 --> 00:26:14.000]  不同的對象
[00:26:14.000 --> 00:26:18.000]  讓我們用這份敬畏去面對任何的事情
[00:26:18.000 --> 00:26:19.000]  求你幫助我們
[00:26:19.000 --> 00:26:20.000]  逢主命求
[00:26:20.000 --> 00:26:21.000]  阿門

