
[00:00:00.000 --> 00:00:03.200]  (陳志全) 撥咗人學了陳酒又想學新的
[00:16:02.600 --> 00:16:04.600]  先將兩樣嘢擠埋一齊
[00:16:04.600 --> 00:16:07.600]  而家打風落雨都會繼續睇㗎
[00:16:07.600 --> 00:16:09.600]  即係你唔會覺得睇完啦
[00:16:09.600 --> 00:16:10.600]  我睇咗五十次啦
[00:16:10.600 --> 00:16:11.600]  仍然會笑㗎喎
[00:16:11.600 --> 00:16:12.600]  搞嘢喎
[00:16:12.600 --> 00:16:14.600]  喇換句話講呢
[00:16:14.600 --> 00:16:16.600]  其實呢
[00:16:16.600 --> 00:16:18.600]  我哋真係要呢
[00:16:18.600 --> 00:16:20.600]  真係心如止水
[00:16:20.600 --> 00:16:21.600]  嗰個常態係咩呢
[00:16:21.600 --> 00:16:24.600]  個常態根本係冇新與舊
[00:16:24.600 --> 00:16:27.600]  只不過有冇再發現㗎啫
[00:16:27.600 --> 00:16:28.600]  而家呢個年代呢
[00:16:28.600 --> 00:16:30.600]  我認為聖身好好玩呢
[00:16:30.600 --> 00:16:32.600]  你著乜返嚟都ok嘅
[00:16:32.600 --> 00:16:34.600]  又長又短呀
[00:16:34.600 --> 00:16:36.600]  又闊又窄呀
[00:16:36.600 --> 00:16:37.600]  你會見到呢
[00:16:37.600 --> 00:16:38.600]  有好多嘅嘢呢
[00:16:38.600 --> 00:16:40.600]  其實玩mismatching嘅
[00:16:40.600 --> 00:16:43.600]  越mismatching呢就越ok嘅咁樣
[00:16:43.600 --> 00:16:45.600]  咁但係我爺嗰代呢
[00:16:45.600 --> 00:16:48.600]  就接受唔到我咁長頭髮囉
[00:16:48.600 --> 00:16:50.600]  咁但係點解
[00:16:50.600 --> 00:16:52.600]  長頭髮係女人嘅專利嚟㗎呢
[00:16:52.600 --> 00:16:55.600]  咁你話男人做咩facial呀咁
[00:16:55.600 --> 00:16:58.600]  咁但係點解隻腳又可以做facial呢
[00:16:58.600 --> 00:17:00.600]  即係你會去鏈腳呀
[00:17:00.600 --> 00:17:01.600]  捉肉呀咁樣
[00:17:01.600 --> 00:17:02.600]  好多男人去㗎喎
[00:17:02.600 --> 00:17:04.600]  但係搞隻腳又得
[00:17:04.600 --> 00:17:05.600]  搞塊面又唔得
[00:17:05.600 --> 00:17:06.600]  我接受唔到囉
[00:17:06.600 --> 00:17:08.600]  咁當然啦
[00:17:08.600 --> 00:17:09.600]  喺中國呀
[00:17:09.600 --> 00:17:12.600]  喺某啲嘅世界嘅族裔裏面呢
[00:17:12.600 --> 00:17:13.600]  肥先係靚㗎
[00:17:13.600 --> 00:17:15.600]  咁以前呢
[00:17:15.600 --> 00:17:16.600]  我哋古人係長頭髮㗎
[00:17:16.600 --> 00:17:18.600]  長過我好多㗎
[00:17:18.600 --> 00:17:20.600]  我諗呢
[00:17:20.600 --> 00:17:21.600]  係你接受唔到
[00:17:21.600 --> 00:17:22.600]  唔好意思
[00:17:22.600 --> 00:17:24.600]  係你接受唔到啫
[00:17:24.600 --> 00:17:25.600]  同我畢生嘅力量呢
[00:17:25.600 --> 00:17:26.600]  我convince唔到你
[00:17:26.600 --> 00:17:27.600]  唔好意思
[00:17:27.600 --> 00:17:30.600]  不過你都要俾條路我哋行呀
[00:17:30.600 --> 00:17:31.600]  所以呢
[00:17:31.600 --> 00:17:33.600]  我諗呢段經文呢
[00:17:33.600 --> 00:17:35.600]  係講緊一個嘅心態
[00:17:35.600 --> 00:17:37.600]  係點樣做cross over
[00:17:37.600 --> 00:17:38.600]  咁以下呢
[00:17:38.600 --> 00:17:40.600]  我想講兩個例子
[00:17:40.600 --> 00:17:41.600]  第一個例子呢
[00:17:41.600 --> 00:17:42.600]  大家一齊經歷過㗎啦
[00:17:42.600 --> 00:17:43.600]  而且呢
[00:17:43.600 --> 00:17:45.600]  喺過去嘅幾個月呢
[00:17:45.600 --> 00:17:47.600]  我哋呢都睇到呢
[00:17:47.600 --> 00:17:49.600]  上帝點樣讓我哋呢
[00:17:49.600 --> 00:17:52.600]  其實做緊一啲好舊嘅嘢
[00:17:52.600 --> 00:17:55.600]  但係用一啲新啲嘅概念去做
[00:17:55.600 --> 00:17:57.600]  但係我想先從一條片呢
[00:17:57.600 --> 00:17:59.600]  我記得
[00:17:59.600 --> 00:18:00.600]  由嗰個做個引言先
[00:18:00.600 --> 00:18:01.600]  因為呢件事呢
[00:18:01.600 --> 00:18:03.600]  係由五月份
[00:18:03.600 --> 00:18:06.600]  我哋嘅分享會嗰度呢
[00:18:06.600 --> 00:18:08.600]  我將呢條片扔出嚟
[00:18:08.600 --> 00:18:10.600]  其實我扔完之後
[00:18:10.600 --> 00:18:12.600]  我睇多咗五十次都有
[00:18:12.600 --> 00:18:13.600]  我不斷再去睇
[00:18:13.600 --> 00:18:14.600]  不斷再去睇
[00:18:14.600 --> 00:18:15.600]  但我想問大家
[00:18:15.600 --> 00:18:18.600]  高鐵呢究竟係新又舊嘅呢
[00:18:18.600 --> 00:18:20.600]  有人話新有人話舊
[00:18:20.600 --> 00:18:22.600]  其實呢我哋嘅偉大祖國
[00:18:22.600 --> 00:18:23.600]  已經存咗十年㗎啦
[00:18:23.600 --> 00:18:25.600]  我哋香港呢
[00:18:25.600 --> 00:18:27.600]  就係新囉係咪
[00:18:27.600 --> 00:18:28.600]  我又想問啦
[00:18:28.600 --> 00:18:30.600]  熱辣辣嘅燒鴨
[00:18:30.600 --> 00:18:32.600]  鹵水鴨熱辣辣嘅
[00:18:32.600 --> 00:18:33.600]  係新又舊嘅呢
[00:18:33.600 --> 00:18:35.600]  未食過未新㗎囉係咪
[00:18:35.600 --> 00:18:37.600]  咁都係舊啦咁樣
[00:18:37.600 --> 00:18:41.600]  如果我話熱辣辣嘅鹵水鴨
[00:18:41.600 --> 00:18:45.600]  頂太封嘅小籠包
[00:18:45.600 --> 00:18:49.600]  能夠喺高鐵上面熱辣辣
[00:18:49.600 --> 00:18:51.600]  就係而家正好
[00:18:51.600 --> 00:18:52.600]  喺兩分鐘內就俾你食
[00:18:52.600 --> 00:18:54.600]  呢件事係新又舊㗎啦
[00:18:54.600 --> 00:18:55.600]  咁喺高鐵可以食到
[00:18:55.600 --> 00:18:58.600]  Most Famous China Donut
[00:18:58.600 --> 00:19:01.600]  你估將來可以食到
[00:19:01.600 --> 00:19:03.600]  頂太封嘅小籠包
[00:19:03.600 --> 00:19:06.600]  係咪一件
[00:19:06.600 --> 00:19:07.600]  其實係咪算係一個
[00:19:07.600 --> 00:19:09.600]  好卑微嘅要求呢
[00:19:09.600 --> 00:19:10.600]  算係呀吓
[00:19:10.600 --> 00:19:12.600]  我哋呢啲Good Old Day嘅人
[00:19:12.600 --> 00:19:14.600]  坐呢啲火車
[00:19:14.600 --> 00:19:16.600]  基本上就係一個餐車嗰度
[00:19:16.600 --> 00:19:17.600]  係咪呀
[00:19:17.600 --> 00:19:18.600]  一係就食嗰啲呢
[00:19:18.600 --> 00:19:20.600]  又唔熱又唔凍
[00:19:20.600 --> 00:19:22.600]  但係貴到啱啱都唔認得
[00:19:22.600 --> 00:19:23.600]  你係冇得揀㗎
[00:19:23.600 --> 00:19:25.600]  今時今日呢件事發生
[00:19:25.600 --> 00:19:27.600]  唔係因為嗰隻鴨會識飛
[00:19:27.600 --> 00:19:29.600]  或者個小籠包有隻腳
[00:19:29.600 --> 00:19:33.600]  原來係有高鐵同埋物聯網
[00:19:33.600 --> 00:19:35.600]  Anyway
[00:19:35.600 --> 00:19:36.600]  我唔係講緊呢樣嘢
[00:19:36.600 --> 00:19:37.600]  我唔知頭先呢
[00:19:37.600 --> 00:19:40.600]  大家睇呢個短片嘅時候
[00:19:40.600 --> 00:19:42.600]  而我又係屋企睇多50次
[00:19:42.600 --> 00:19:44.600]  我不斷喺度諗不斷喺度諗
[00:19:44.600 --> 00:19:48.600]  我就靈魂入竅
[00:19:48.600 --> 00:19:49.600]  我唔知你入咗去邊個度
[00:19:49.600 --> 00:19:51.600]  我入咗去嗰個外賣仔嗰度
[00:19:51.600 --> 00:19:53.600]  嗰個速遞員嗰度
[00:19:53.600 --> 00:19:55.600]  嗰個速遞員外賣仔有一句說話
[00:19:55.600 --> 00:19:56.600]  好金句嘅
[00:19:56.600 --> 00:19:58.600]  可以好似聖經咁樣背嘅
[00:19:58.600 --> 00:19:59.600]  佢話咩呢
[00:19:59.600 --> 00:20:01.600]  車不等人
[00:20:01.600 --> 00:20:03.600]  就係車不等人呢
[00:20:03.600 --> 00:20:05.600]  原來呢個呢都係我
[00:20:05.600 --> 00:20:07.600]  內心經常嗰團火嚟嘅
[00:20:07.600 --> 00:20:09.600]  包括我即係
[00:20:09.600 --> 00:20:11.600]  要係盡力做好嗰件事
[00:20:11.600 --> 00:20:12.600]  因為嗰個機遇
[00:20:12.600 --> 00:20:14.600]  或者我哋接觸嘅顧客
[00:20:14.600 --> 00:20:15.600]  或者我哋係接觸
[00:20:15.600 --> 00:20:16.600]  側跟嗰個人
[00:20:16.600 --> 00:20:17.600]  其實你側跟嗰個人呢
[00:20:17.600 --> 00:20:19.600]  係上帝安排喺你側跟嘅
[00:20:19.600 --> 00:20:20.600]  佢會唔會等你呢
[00:20:20.600 --> 00:20:22.600]  唔好意思我等人約咗人食飯
[00:20:22.600 --> 00:20:23.600]  仲要改變世界
[00:20:23.600 --> 00:20:25.600]  跟住佢要走㗎啦
[00:20:25.600 --> 00:20:27.600]  咁所以喺五月份嘅時候
[00:20:27.600 --> 00:20:29.600]  我哋即係異狀分享嘅時候
[00:20:29.600 --> 00:20:30.600]  講咗呢樣嘢
[00:20:30.600 --> 00:20:33.600]  跟住大致上喺六月嘅時候呢
[00:20:33.600 --> 00:20:35.600]  我哋就開始呢
[00:20:35.600 --> 00:20:36.600]  只係一個意念嘅啫
[00:20:36.600 --> 00:20:38.600]  咁呀又係世界杯
[00:20:38.600 --> 00:20:40.600]  我想大家呢一齊
[00:20:40.600 --> 00:20:41.600]  作為一個信仰群體
[00:20:41.600 --> 00:20:43.600]  去擁有一件事
[00:20:43.600 --> 00:20:45.600]  一個點解我哋要做呢件事
[00:20:45.600 --> 00:20:46.600]  我自己認為
[00:20:46.600 --> 00:20:47.600]  作為一個信仰群體呢
[00:20:47.600 --> 00:20:49.600]  個初心只有兩個嘢嘅呢
[00:20:49.600 --> 00:20:51.600]  就係傳呼音同埋
[00:20:51.600 --> 00:20:53.600]  作門徒
[00:20:53.600 --> 00:20:55.600]  period 冇㗎啦
[00:20:55.600 --> 00:20:57.600]  如果我哋能夠傳呼音
[00:20:57.600 --> 00:20:58.600]  皆大歡喜
[00:20:58.600 --> 00:21:00.600]  但如果我哋嘅羊仔
[00:21:00.600 --> 00:21:02.600]  能夠成為一個
[00:21:02.600 --> 00:21:04.600]  即係見證上帝
[00:21:04.600 --> 00:21:06.600]  成為佢嘅門徒呢
[00:21:06.600 --> 00:21:08.600]  都係一半失敗
[00:21:08.600 --> 00:21:10.600]  咁一個群體只要做呢兩樣嘢
[00:21:10.600 --> 00:21:12.600]  而我哋做嘅嘢
[00:21:12.600 --> 00:21:14.600]  係用心用力去做
[00:21:14.600 --> 00:21:16.600]  而唔係單純係一個呢
[00:21:16.600 --> 00:21:18.600]  即係打乒乓球打完邊爐就走人
[00:21:18.600 --> 00:21:20.600]  而係後面係有啲嘢嘅時候呢
[00:21:20.600 --> 00:21:22.600]  呢件事就可以精彩好多
[00:21:22.600 --> 00:21:24.600]  同埋你會係希望
[00:21:24.600 --> 00:21:26.600]  係盡力而為
[00:21:26.600 --> 00:21:28.600]  我接受唔到咁囉咁
[00:21:28.600 --> 00:21:30.600]  我想同大家講第一個例子
[00:21:30.600 --> 00:21:32.600]  就係呢個例子
[00:21:32.600 --> 00:21:34.600]  呢條片就係我哋點樣
[00:21:34.600 --> 00:21:36.600]  從世界杯
[00:21:36.600 --> 00:21:38.600]  行入嚟嘅
[00:21:38.600 --> 00:21:40.600]  呢條片有啲似宣傳意義
[00:21:40.600 --> 00:21:42.600]  但係我想同大家講
[00:21:42.600 --> 00:21:44.600]  嗰個高鐵嘅外賣仔嗰句說話
[00:21:44.600 --> 00:21:46.600]  車不等人
[00:21:46.600 --> 00:21:48.600]  而係一念之間
[00:21:48.600 --> 00:21:50.600]  我哋要繼續做好
[00:21:50.600 --> 00:21:52.600]  個世界杯
[00:21:52.600 --> 00:21:54.600]  唔係因為我哋揼咗錢落去
[00:21:54.600 --> 00:21:56.600]  而係因為乜嘢呢
[00:21:56.600 --> 00:21:58.600]  佢已經寫咗
[00:21:58.600 --> 00:22:00.600]  佢話係咪又要等四年呢
[00:22:00.600 --> 00:22:02.600]  好得意㗎
[00:22:02.600 --> 00:22:04.600]  叫啲男人返教會呢
[00:22:04.600 --> 00:22:06.600]  睇波容易啲㗎
[00:22:06.600 --> 00:22:08.600]  有啤酒梗係更好啦
[00:22:08.600 --> 00:22:10.600]  但係我哋認為呢我哋做無啤酒嗰陣
[00:22:10.600 --> 00:22:12.600]  無啤酒嗰陣呢
[00:22:12.600 --> 00:22:14.600]  都會有啲太太捉嗰啲飲啤酒
[00:22:14.600 --> 00:22:16.600]  返嚟呢度
[00:22:16.600 --> 00:22:18.600]  唔飲啤酒有乜問題呢
[00:22:18.600 --> 00:22:20.600]  成家一齊嚟
[00:22:20.600 --> 00:22:22.600]  所以呢唔係我哋覺得
[00:22:22.600 --> 00:22:24.600]  做得到做唔到
[00:22:24.600 --> 00:22:26.600]  我哋真係唔想做同埋點做
[00:22:26.600 --> 00:22:28.600]  同埋你
[00:22:28.600 --> 00:22:30.600]  知道
[00:22:30.600 --> 00:22:32.600]  有啲咩嘢係你可以計算到
[00:22:32.600 --> 00:22:34.600]  咁所以點呀
[00:22:34.600 --> 00:22:36.600]  車不等人世界杯不等人
[00:22:36.600 --> 00:22:38.600]  我哋係咪又要等四年呢
[00:22:38.600 --> 00:22:40.600]  咁所以呢
[00:22:40.600 --> 00:22:42.600]  我哋就係咁樣呢
[00:22:42.600 --> 00:22:44.600]  喺中間呢
[00:22:44.600 --> 00:22:46.600]  我哋有一堆嘅
[00:22:46.600 --> 00:22:48.600]  有大有瘦有老有亂呢
[00:22:48.600 --> 00:22:50.600]  就一齊呢
[00:22:50.600 --> 00:22:52.600]  又再傾同埋祈禱
[00:22:52.600 --> 00:22:54.600]  咁跟住我哋中間
[00:22:54.600 --> 00:22:56.600]  做咗啲turn around有機會再分享
[00:22:56.600 --> 00:22:58.600]  咁但係呢我哋尋晚呢
[00:22:58.600 --> 00:23:00.600]  係真係喜上加喜
[00:23:00.600 --> 00:23:02.600]  復活嘅
[00:23:02.600 --> 00:23:04.600]  喜上加喜嚟咗嘉欣樓
[00:23:04.600 --> 00:23:06.600]  雖然喜上加喜係咪執咗粒呢
[00:23:06.600 --> 00:23:08.600]  即係
[00:23:08.600 --> 00:23:10.600]  係上帝係
[00:23:10.600 --> 00:23:12.600]  馬太效應嚟嘅
[00:23:12.600 --> 00:23:14.600]  你越有佢會越有畀你嘅
[00:23:14.600 --> 00:23:16.600]  唔係講錢嘅真係嘅
[00:23:16.600 --> 00:23:18.600]  得救嘅靈魂呢係需要呢
[00:23:18.600 --> 00:23:20.600]  可望之事嘅實體
[00:23:20.600 --> 00:23:22.600]  係未見之事嘅確據
[00:23:22.600 --> 00:23:24.600]  如果你計得到嘅呢我認為嗰個呢都係信心
[00:23:24.600 --> 00:23:26.600]  不過少啲囉
[00:23:26.600 --> 00:23:28.600]  我哋一齊去睇一睇尋晚嗰條片
[00:23:28.600 --> 00:23:30.600]  咁都要
[00:23:30.600 --> 00:23:32.600]  多謝有一個小子
[00:23:32.600 --> 00:23:34.600]  尋晚嗱嗱聲剪出嚟嘅
[00:23:34.600 --> 00:23:58.600]  (音樂)
[00:23:58.600 --> 00:24:00.600]  Give me freedom
[00:24:00.600 --> 00:24:02.600]  Give me fire
[00:24:02.600 --> 00:24:04.600]  Give me money
[00:24:04.600 --> 00:24:06.600]  Give me higher
[00:24:06.600 --> 00:24:08.600]  Give me the attention
[00:24:08.600 --> 00:24:10.600]  現場人多保守估計
[00:24:10.600 --> 00:24:12.600]  一百百度
[00:24:12.600 --> 00:24:14.600]  今日基本上所有我哋
[00:24:14.600 --> 00:24:16.600]  即係嫂都出動睇返我老婆做嘢
[00:24:16.600 --> 00:24:22.600]  (音樂)
[00:24:22.600 --> 00:24:24.600]  入嚟講下下
[00:24:24.600 --> 00:24:26.600]  接近有200人
[00:24:26.600 --> 00:24:28.600]  喺嘉欣樓入面有你睇
[00:24:28.600 --> 00:24:56.600]  (音樂)
[00:24:56.600 --> 00:24:58.600]  (音樂)
[00:24:58.600 --> 00:25:00.600]  點睇呀
[00:25:00.600 --> 00:25:02.600]  我係鍾定嘅天份
[00:25:02.600 --> 00:25:04.600]  但係我覺得唔算
[00:25:04.600 --> 00:25:06.600]  所以要食晒監頭啲嘢
[00:25:06.600 --> 00:25:08.600]  大家一齊努力啦
[00:25:08.600 --> 00:25:10.600]  (音樂)
[00:25:10.600 --> 00:25:12.600]  Give you fire
[00:25:12.600 --> 00:25:14.600]  Give you reason
[00:25:14.600 --> 00:25:16.600]  Take you higher
[00:25:16.600 --> 00:25:18.600]  Give you attention
[00:25:18.600 --> 00:25:20.600]  Take the field down
[00:25:20.600 --> 00:25:22.600]  Unify us
[00:25:22.600 --> 00:25:24.600]  Make us feel proud
[00:25:24.600 --> 00:25:26.600]  Let we lose our inhibition
[00:25:26.600 --> 00:25:28.600]  Celebration
[00:25:28.600 --> 00:25:30.600]  大家咪真係發現
[00:25:30.600 --> 00:25:32.600]  我今日嘅分享真係
[00:25:32.600 --> 00:25:34.600]  宣傳意嚟嘅
[00:25:34.600 --> 00:25:36.600]  但係我係覺得
[00:25:36.600 --> 00:25:38.600]  我哋將最好嘅
[00:25:38.600 --> 00:25:40.600]  呈獻畀上帝
[00:25:40.600 --> 00:25:42.600]  呢個就係敬拜
[00:25:42.600 --> 00:25:44.600]  呢個就係神嘅道
[00:25:44.600 --> 00:25:46.600]  神嘅道點樣活躍喺嘉欣樓呢
[00:25:46.600 --> 00:25:48.600]  唔係得個聽字同埋
[00:25:48.600 --> 00:25:50.600]  即係講字嘅
[00:25:50.600 --> 00:25:52.600]  你真係睇到嘅
[00:25:52.600 --> 00:25:54.600]  我哋一齊俾掌聲上帝好唔好
[00:25:54.600 --> 00:25:56.600]  (掌聲)
[00:25:56.600 --> 00:25:58.600]  咁我哋應該
[00:25:58.600 --> 00:26:00.600]  我哋應該點樣
[00:26:00.600 --> 00:26:02.600]  係去
[00:26:02.600 --> 00:26:04.600]  係去即係
[00:26:04.600 --> 00:26:06.600]  繼續去服侍
[00:26:06.600 --> 00:26:08.600]  上帝呢
[00:26:08.600 --> 00:26:10.600]  我以前經常喺呢度分享呢
[00:26:10.600 --> 00:26:12.600]  要用心
[00:26:12.600 --> 00:26:14.600]  由今日開始我想同大家
[00:26:14.600 --> 00:26:16.600]  注入多一樣嘢就係用上帝
[00:26:16.600 --> 00:26:18.600]  創造嘅
[00:26:18.600 --> 00:26:20.600]  嘅新同埋舊
[00:26:20.600 --> 00:26:22.600]  點樣去承載
[00:26:22.600 --> 00:26:24.600]  用心又用腦
[00:26:24.600 --> 00:26:26.600]  只要你願意
[00:26:26.600 --> 00:26:28.600]  去諗乜嘢呢
[00:26:28.600 --> 00:26:30.600]  諗why not
[00:26:30.600 --> 00:26:32.600]  嗰啲嘢就會慢慢出現
[00:26:32.600 --> 00:26:34.600]  我想同大家呢做一個
[00:26:34.600 --> 00:26:36.600]  轉念一念之間嘅
[00:26:36.600 --> 00:26:38.600]  exercise 如果做過嘅朋友呢
[00:26:38.600 --> 00:26:40.600]  就即係
[00:26:40.600 --> 00:26:42.600]  悶聲發大財
[00:26:42.600 --> 00:26:44.600]  望一望跟嗰啲人點樣
[00:26:44.600 --> 00:26:46.600]  酬賬你唔好出聲
[00:26:46.600 --> 00:26:48.600]  即係如果做過
[00:26:48.600 --> 00:26:50.600]  呢個嘅小小練習
[00:26:50.600 --> 00:26:52.600]  呢度爭乜嘢
[00:26:52.600 --> 00:26:54.600]  爭個A係咪呢度爭個A
[00:26:54.600 --> 00:26:56.600]  咁
[00:26:56.600 --> 00:26:58.600]  呢度爭乜嘢呢
[00:26:58.600 --> 00:27:00.600]  咁有啲人靜咗啲
[00:27:00.600 --> 00:27:02.600]  你識嗰啲呢唔好出聲住
[00:27:02.600 --> 00:27:04.600]  咁可以望一望隔離嗰啲
[00:27:04.600 --> 00:27:06.600]  點樣酬賬發生我唔識嘅呢佢又識嘅呢
[00:27:06.600 --> 00:27:08.600]  咁樣呢度爭乜先
[00:27:08.600 --> 00:27:10.600]  呢度爭A
[00:27:10.600 --> 00:27:12.600]  呢度爭乜你諗唔到呢其實
[00:27:12.600 --> 00:27:14.600]  唔關你事關我事
[00:27:14.600 --> 00:27:16.600]  就係我confirm咗你
[00:27:16.600 --> 00:27:18.600]  ABC嗰度諗
[00:27:18.600 --> 00:27:20.600]  但係呢
[00:27:20.600 --> 00:27:22.600]  啱啱考完DSE嘅同學
[00:27:22.600 --> 00:27:24.600]  你一定知上完英文堂
[00:27:24.600 --> 00:27:26.600]  係要上咩堂㗎
[00:27:26.600 --> 00:27:28.600]  係要上數學堂
[00:27:28.600 --> 00:27:30.600]  咁呢度爭乜嘢呢
[00:27:30.600 --> 00:27:32.600]  呢度爭1 2 3
[00:27:32.600 --> 00:27:34.600]  人嘅
[00:27:34.600 --> 00:27:36.600]  腦係好微妙嘅
[00:27:36.600 --> 00:27:38.600]  你比掌聲你阿媽係咪
[00:27:38.600 --> 00:27:40.600]  你阿爸係咪
[00:27:40.600 --> 00:27:42.600]  係呀
[00:27:42.600 --> 00:27:44.600]  我要事先張揚呢個家庭
[00:27:44.600 --> 00:27:46.600]  家庭好好嘅上個星期
[00:27:46.600 --> 00:27:48.600]  offer佢話阿爸呢要搞
[00:27:48.600 --> 00:27:50.600]  一個點樣用呢個
[00:27:50.600 --> 00:27:52.600]  iphone呀用手提
[00:27:52.600 --> 00:27:54.600]  電話嘅workshop
[00:27:54.600 --> 00:27:56.600]  入面個世界係好精彩
[00:27:56.600 --> 00:27:58.600]  嘅佢話要係呢度
[00:27:58.600 --> 00:28:00.600]  開一堂我咁我哋
[00:28:00.600 --> 00:28:02.600]  夾緊9月份我又幫
[00:28:02.600 --> 00:28:04.600]  你宣傳異咗原來呢
[00:28:04.600 --> 00:28:06.600]  大家真係
[00:28:06.600 --> 00:28:08.600]  要睜大眼嚟到去生活
[00:28:08.600 --> 00:28:10.600]  同埋做人同埋開會同埋
[00:28:10.600 --> 00:28:12.600]  經驗呢個世界大家
[00:28:12.600 --> 00:28:14.600]  嘅論述個社會
[00:28:14.600 --> 00:28:16.600]  又好凶險呀你
[00:28:16.600 --> 00:28:18.600]  不斷上淨係
[00:28:18.600 --> 00:28:20.600]  慣常嘅即係網
[00:28:20.600 --> 00:28:22.600]  落或者係社交
[00:28:22.600 --> 00:28:24.600]  媒體佢confirm緊你去
[00:28:24.600 --> 00:28:26.600]  你變成一個憤青係咁樣嚟嘅
[00:28:26.600 --> 00:28:28.600]  你成一個憤怒中年或者係
[00:28:28.600 --> 00:28:30.600]  對任何嘢都無
[00:28:30.600 --> 00:28:32.600]  望係咁樣嚟嘅你試下你朋友日日
[00:28:32.600 --> 00:28:34.600]  叫你去死呀你死嘅機會
[00:28:34.600 --> 00:28:36.600]  高好多咁你就
[00:28:36.600 --> 00:28:38.600]  多啲搵我哋呢啲人
[00:28:38.600 --> 00:28:40.600]  即係唔好死呀去
[00:28:40.600 --> 00:28:42.600]  你會發現
[00:28:42.600 --> 00:28:44.600]  其實當
[00:28:44.600 --> 00:28:46.600]  你一轉念嘅時候呢
[00:28:46.600 --> 00:28:48.600]  其實好多嘅why not
[00:28:48.600 --> 00:28:50.600]  雖然唔係你
[00:28:50.600 --> 00:28:52.600]  想像中咁容易出現但係呢
[00:28:52.600 --> 00:28:54.600]  佢遲早係會出現嘅
[00:28:54.600 --> 00:28:56.600]  大家有冇用過
[00:28:56.600 --> 00:28:58.600]  左手邊呢支
[00:28:58.600 --> 00:29:00.600]  茄汁呀有冇曾經好
[00:29:00.600 --> 00:29:02.600]  困擾呀有吓
[00:29:02.600 --> 00:29:04.600]  挫極都挫唔到一挫跌咗地下
[00:29:04.600 --> 00:29:06.600]  係咪呀有冇曾經喺度
[00:29:06.600 --> 00:29:08.600]  諗咁低能嘅呢可唔可以
[00:29:08.600 --> 00:29:10.600]  好似呢嗰啲牙膏呢
[00:29:10.600 --> 00:29:12.600]  或者我哋屋企呢嗰啲洗頭水呢
[00:29:12.600 --> 00:29:14.600]  都倒轉㗎嘛係咪呀
[00:29:14.600 --> 00:29:16.600]  又環保又係用得曬
[00:29:16.600 --> 00:29:18.600]  嗰個直立式牙膏呀唔好講笑
[00:29:18.600 --> 00:29:20.600]  救咗好多分裂嘅婚姻
[00:29:20.600 --> 00:29:22.600]  因為朝早係唔一樣
[00:29:22.600 --> 00:29:24.600]  大家用嘅時候成個家庭
[00:29:24.600 --> 00:29:26.600]  一支
[00:29:26.600 --> 00:29:28.600]  倒轉可以捻得到
[00:29:28.600 --> 00:29:30.600]  嘅茄汁
[00:29:30.600 --> 00:29:32.600]  係咪一個新發明呢
[00:29:32.600 --> 00:29:34.600]  係咪好偉大呢
[00:29:34.600 --> 00:29:36.600]  唔係好偉大不過你估搞幾多
[00:29:36.600 --> 00:29:38.600]  年呀估你唔到
[00:29:38.600 --> 00:29:40.600]  九百幾年
[00:29:40.600 --> 00:29:42.600]  所以呢個呢
[00:29:42.600 --> 00:29:44.600]  亦都可以講得出呢
[00:29:44.600 --> 00:29:46.600]  我係畀
[00:29:46.600 --> 00:29:48.600]  某一啲人通常呢
[00:29:48.600 --> 00:29:50.600]  我都係傻傻地嘅
[00:29:50.600 --> 00:29:52.600]  原因係乜嘢呢
[00:29:52.600 --> 00:29:54.600]  多咗一啲咁樣嘅思考方法嘅
[00:29:54.600 --> 00:29:56.600]  好似呢重型嘅貨櫃車
[00:29:56.600 --> 00:29:58.600]  要扭軚都有排扭啦
[00:29:58.600 --> 00:30:00.600]  你而家坐喺你側跟嗰個愛人呢
[00:30:00.600 --> 00:30:02.600]  硬頸咪等佢慢慢扭囉
[00:30:02.600 --> 00:30:04.600]  係咪
[00:30:04.600 --> 00:30:06.600]  總之我哋要互相尊重
[00:30:06.600 --> 00:30:08.600]  作為一個群體唔好
[00:30:08.600 --> 00:30:10.600]  係咪即係係
[00:30:10.600 --> 00:30:12.600]  人身攻擊
[00:30:12.600 --> 00:30:14.600]  唔好用自己
[00:30:14.600 --> 00:30:16.600]  自以為是嚟到呢
[00:30:16.600 --> 00:30:18.600]  係去傷害別人
[00:30:18.600 --> 00:30:20.600]  即係相拗係真係唔好
[00:30:20.600 --> 00:30:22.600]  頸嘅但係我哋真係謙虛啲
[00:30:22.600 --> 00:30:24.600]  落嚟呢係去呢
[00:30:24.600 --> 00:30:26.600]  承載呢
[00:30:26.600 --> 00:30:28.600]  所有呢唔同嘅
[00:30:28.600 --> 00:30:30.600]  諗法係咪記唔記得
[00:30:30.600 --> 00:30:32.600]  已忽所書四章二節
[00:30:32.600 --> 00:30:34.600]  嗰度可以唱㗎喎
[00:30:34.600 --> 00:30:36.600]  記唔記得
[00:30:36.600 --> 00:30:38.600]  凡是謙虛
[00:30:38.600 --> 00:30:40.600]  溫柔忍耐呀嘛
[00:30:40.600 --> 00:30:42.600]  如果識唱呢
[00:30:42.600 --> 00:30:44.600]  搵人同我一齊唱下
[00:30:44.600 --> 00:30:46.600]  凡是
[00:30:46.600 --> 00:30:48.600]  謙虛
[00:30:48.600 --> 00:30:50.600]  溫柔繼續呀
