
[00:00:00.000 --> 00:00:05.000]  摩西目放他岳父米顛濟斯·葉特羅的羊群
[00:20:08.000 --> 00:20:09.000]  不是我是另一組
[00:20:09.000 --> 00:20:10.000]  我是在結他組
[00:20:10.000 --> 00:20:11.000]  他是唱歌組
[00:20:11.000 --> 00:20:13.000]  那你是關正傑那一代
[00:20:13.000 --> 00:20:15.000]  你說你幾早呢
[00:20:15.000 --> 00:20:17.000]  我跟神說我都不是這科的
[00:20:17.000 --> 00:20:19.000]  我不是讀電腦的
[00:20:19.000 --> 00:20:21.000]  我不是這科的
[00:20:21.000 --> 00:20:23.000]  我是誰呢
[00:20:23.000 --> 00:20:27.000]  所以當神呼召摩西的時候
[00:20:27.000 --> 00:20:30.000]  我不知道你是誰
[00:20:30.000 --> 00:20:31.000]  我怎麼介紹你呢
[00:20:31.000 --> 00:20:33.000]  還有你記不記得
[00:20:33.000 --> 00:20:35.000]  他有一個推搪
[00:20:35.000 --> 00:20:37.000]  (後面)
[00:20:37.000 --> 00:20:39.000]  他有一個推搪
[00:20:39.000 --> 00:20:41.000]  記不記得摩西怎麼推搪
[00:20:41.000 --> 00:20:46.000]  我是絕口笨舌
[00:20:46.000 --> 00:20:48.000]  找個別的吧
[00:20:48.000 --> 00:20:51.000]  我問你
[00:20:51.000 --> 00:20:53.000]  摩西這樣說對嗎
[00:20:53.000 --> 00:20:58.000]  摩西絕口笨舌
[00:20:58.000 --> 00:21:00.000]  你不要被他騙了
[00:21:00.000 --> 00:21:02.000]  他去見法老
[00:21:02.000 --> 00:21:03.000]  誰出聲
[00:21:03.000 --> 00:21:05.000]  不是亞倫出聲
[00:21:05.000 --> 00:21:07.000]  每次都是摩西出聲
[00:21:07.000 --> 00:21:10.000]  但為什麼摩西覺得我是絕口笨舌呢
[00:21:10.000 --> 00:21:12.000]  其實有另一個意思
[00:21:12.000 --> 00:21:13.000]  我現在明白了
[00:21:13.000 --> 00:21:16.000]  我要回埃及
[00:21:16.000 --> 00:21:19.000]  埃及我可以跟法老說兩句
[00:21:19.000 --> 00:21:21.000]  但去到以色列
[00:21:21.000 --> 00:21:23.000]  誰會認識我呢
[00:21:23.000 --> 00:21:26.000]  我講話沒有份量
[00:21:26.000 --> 00:21:30.000]  神安排什麼人給他呢
[00:21:30.000 --> 00:21:32.000]  亞倫給他
[00:21:32.000 --> 00:21:35.000]  亞倫和他姐姐米利岩
[00:21:35.000 --> 00:21:40.000]  是以色列一個很有影響力的人
[00:21:40.000 --> 00:21:43.000]  所以不只是親戚
[00:21:43.000 --> 00:21:45.000]  你哥哥這麼簡單
[00:21:45.000 --> 00:21:47.000]  你的兄弟這麼簡單
[00:21:47.000 --> 00:21:48.000]  而是神
[00:21:48.000 --> 00:21:50.000]  既然你知道在以色列
[00:21:50.000 --> 00:21:51.000]  你講話沒有份量
[00:21:51.000 --> 00:21:53.000]  我找一個以色列有份量的人
[00:21:53.000 --> 00:21:54.000]  幫你
[00:21:54.000 --> 00:21:55.000]  是這個意思
[00:21:55.000 --> 00:21:56.000]  所以不要誤會
[00:21:56.000 --> 00:21:58.000]  以為摩西是絕口笨舌
[00:21:58.000 --> 00:22:00.000]  摩西很會講話
[00:22:00.000 --> 00:22:03.000]  神告訴他
[00:22:03.000 --> 00:22:05.000]  神對摩西說
[00:22:05.000 --> 00:22:06.000]  不要
[00:22:06.000 --> 00:22:09.000]  不要近前來
[00:22:09.000 --> 00:22:12.000]  為什麼不要近前來呢
[00:22:12.000 --> 00:22:14.000]  因為他的鞋子很髒
[00:22:14.000 --> 00:22:17.000]  髒的人不可以近前來
[00:22:17.000 --> 00:22:19.000]  先脫掉
[00:22:19.000 --> 00:22:22.000]  因為你所站的是聖地
[00:22:22.000 --> 00:22:24.000]  我要你去見法老
[00:22:24.000 --> 00:22:27.000]  我要你去帶以色列人出埃及
[00:22:27.000 --> 00:22:28.000]  帶領以色列人
[00:22:28.000 --> 00:22:33.000]  這是一個很大的使命
[00:22:33.000 --> 00:22:34.000]  能否做到呢
[00:22:34.000 --> 00:22:36.000]  我相信摩西很害怕
[00:22:36.000 --> 00:22:37.000]  摩西會說
[00:22:37.000 --> 00:22:39.000]  找別人吧
[00:22:39.000 --> 00:22:40.000]  找一個年輕一點的
[00:22:40.000 --> 00:22:42.000]  找Kevin吧
[00:22:42.000 --> 00:22:44.000]  誰年輕一點
[00:22:44.000 --> 00:22:46.000]  我已經八十歲了
[00:22:46.000 --> 00:22:47.000]  不適合
[00:22:47.000 --> 00:22:50.000]  別人會覺得我壓著位置
[00:22:50.000 --> 00:22:52.000]  但神很奇妙地呼召他
[00:22:52.000 --> 00:22:54.000]  我也是這樣跟神說
[00:22:54.000 --> 00:22:55.000]  不如找別人
[00:22:55.000 --> 00:22:58.000]  那個IT的比較好
[00:22:58.000 --> 00:22:59.000]  所以我在教會
[00:22:59.000 --> 00:23:01.000]  當時我們教會有很多人
[00:23:01.000 --> 00:23:02.000]  一千八百人
[00:23:02.000 --> 00:23:05.000]  在唐人街也算是很大的教會
[00:23:05.000 --> 00:23:07.000]  當然有很多專業人士
[00:23:07.000 --> 00:23:08.000]  我會找他們
[00:23:08.000 --> 00:23:09.000]  誰做IT的
[00:23:09.000 --> 00:23:10.000]  開會
[00:23:10.000 --> 00:23:12.000]  我以為我是行外人
[00:23:12.000 --> 00:23:13.000]  當然不要開會
[00:23:13.000 --> 00:23:14.000]  我找一個傳道人
[00:23:14.000 --> 00:23:16.000]  是IT出身
[00:23:16.000 --> 00:23:18.000]  而且是軍部的
[00:23:18.000 --> 00:23:19.000]  即是網軍的
[00:23:19.000 --> 00:23:20.000]  去跟這班弟兄
[00:23:20.000 --> 00:23:24.000]  不如我們教會組織一個網絡的事工
[00:23:24.000 --> 00:23:26.000]  開會
[00:23:26.000 --> 00:23:27.000]  開完會之後
[00:23:27.000 --> 00:23:29.000]  我問那個傳道
[00:23:29.000 --> 00:23:31.000]  開成怎樣
[00:23:31.000 --> 00:23:33.000]  報告一下
[00:23:33.000 --> 00:23:36.000]  他說他們吵架
[00:23:36.000 --> 00:23:38.000]  他們有沒有吵架
[00:23:38.000 --> 00:23:40.000]  因為我講到他們的專業
[00:23:40.000 --> 00:23:42.000]  一講到專業的時候
[00:23:42.000 --> 00:23:44.000]  我熟悉的知道
[00:23:44.000 --> 00:23:46.000]  用什麼平台
[00:23:46.000 --> 00:23:48.000]  PXP
[00:23:48.000 --> 00:23:50.000]  X.NET
[00:23:50.000 --> 00:23:52.000]  在那裏爭論
[00:23:52.000 --> 00:23:53.000]  所以他說
[00:23:53.000 --> 00:23:55.000]  搞不定
[00:23:55.000 --> 00:23:58.000]  這是我第一個挫敗
[00:23:58.000 --> 00:24:00.000]  找識的人
[00:24:00.000 --> 00:24:02.000]  殊不知搞不定
[00:24:02.000 --> 00:24:04.000]  後來很艱難
[00:24:04.000 --> 00:24:06.000]  鼓勵他們弄好網站
[00:24:06.000 --> 00:24:08.000]  可不可以把我的廣道放上去
[00:24:08.000 --> 00:24:11.000]  那個負責的弟兄說
[00:24:11.000 --> 00:24:13.000]  不行不行不行
[00:24:13.000 --> 00:24:14.000]  我說不行
[00:24:14.000 --> 00:24:16.000]  我們先開個會
[00:24:16.000 --> 00:24:18.000]  看牧師你的廣道可不可以放上去
[00:24:18.000 --> 00:24:20.000]  我真是扯火
[00:24:20.000 --> 00:24:22.000]  我未試過做牧師
[00:24:22.000 --> 00:24:24.000]  向會友扯火
[00:24:24.000 --> 00:24:25.000]  我說離開我的辦公室
[00:24:25.000 --> 00:24:27.000]  我不想和你聊天
[00:24:27.000 --> 00:24:29.000]  教會的網站
[00:24:29.000 --> 00:24:31.000]  教會牧師的廣道
[00:24:31.000 --> 00:24:33.000]  放上去都要你批准
[00:24:33.000 --> 00:24:35.000]  我又知道不行
[00:24:35.000 --> 00:24:37.000]  在教會這樣做
[00:24:37.000 --> 00:24:39.000]  肯定不行
[00:24:39.000 --> 00:24:41.000]  所以辭職
[00:24:41.000 --> 00:24:43.000]  不是因為這個小孩辭職
[00:24:43.000 --> 00:24:45.000]  而是我知道不斷開會
[00:24:45.000 --> 00:24:47.000]  去通過這個通過那個
[00:24:47.000 --> 00:24:49.000]  這些事是很難做的
[00:24:49.000 --> 00:24:51.000]  所以我辭職
[00:24:51.000 --> 00:24:53.000]  其中第二個原因
[00:24:53.000 --> 00:24:55.000]  當然是我女兒
[00:24:55.000 --> 00:24:57.000]  當我女兒病了
[00:24:57.000 --> 00:24:59.000]  每兩年都在醫院
[00:24:59.000 --> 00:25:01.000]  她在醫院很長時間
[00:25:01.000 --> 00:25:03.000]  醫院差不多是她後期的家
[00:25:03.000 --> 00:25:05.000]  我要留在那裏
[00:25:05.000 --> 00:25:07.000]  為甚麼呢
[00:25:07.000 --> 00:25:09.000]  因為我太太說我受不住
[00:25:09.000 --> 00:25:11.000]  看著她好像死亡一樣
[00:25:11.000 --> 00:25:13.000]  她說我受不住
[00:25:13.000 --> 00:25:15.000]  我要做工
[00:25:15.000 --> 00:25:17.000]  她做的醫院是我女兒幫她應徵的
[00:25:17.000 --> 00:25:19.000]  我陪著她
[00:25:19.000 --> 00:25:21.000]  為甚麼我要陪著她呢
[00:25:21.000 --> 00:25:23.000]  因為她出生的時候
[00:25:23.000 --> 00:25:25.000]  我在說道
[00:25:25.000 --> 00:25:27.000]  她出生
[00:25:27.000 --> 00:25:29.000]  我回家就已經
[00:25:29.000 --> 00:25:31.000]  護士已經在那邊
[00:25:31.000 --> 00:25:33.000]  給我看了
[00:25:33.000 --> 00:25:35.000]  所以她離開之前
[00:25:35.000 --> 00:25:37.000]  我立了個心意
[00:25:37.000 --> 00:25:39.000]  你來到世界
[00:25:39.000 --> 00:25:41.000]  我母親就在你旁邊
[00:25:41.000 --> 00:25:43.000]  你離開我一定要在你旁邊
[00:25:43.000 --> 00:25:45.000]  當然這個
[00:25:45.000 --> 00:25:47.000]  做父親OK
[00:25:47.000 --> 00:25:49.000]  在教會就不行
[00:25:49.000 --> 00:25:51.000]  要快
[00:25:51.000 --> 00:25:53.000]  當然她不敢這樣說
[00:25:53.000 --> 00:25:55.000]  她說牧師不如你停職
[00:25:55.000 --> 00:25:57.000]  我不用停職
[00:25:57.000 --> 00:25:59.000]  我馬上遞辭職信給你
[00:25:59.000 --> 00:26:01.000]  我馬上開始做J.Goswil的侍工
[00:26:01.000 --> 00:26:03.000]  拿著電腦在
[00:26:03.000 --> 00:26:05.000]  Starbucks和我女兒的病床
[00:26:05.000 --> 00:26:07.000]  開始做這個侍工
[00:26:07.000 --> 00:26:09.000]  所以
[00:26:09.000 --> 00:26:11.000]  神說我要
[00:26:11.000 --> 00:26:13.000]  有時候
[00:26:13.000 --> 00:26:15.000]  我覺得為甚麼神要找這個人
[00:26:15.000 --> 00:26:17.000]  為甚麼要找那個人
[00:26:17.000 --> 00:26:19.000]  為甚麼不找我呢
[00:26:19.000 --> 00:26:21.000]  我才是這個expert
[00:26:21.000 --> 00:26:23.000]  神不要
[00:26:23.000 --> 00:26:25.000]  所以神磨練摩西
[00:26:25.000 --> 00:26:27.000]  磨練了他八十年的時間
[00:26:27.000 --> 00:26:29.000]  走了十一年的時間
[00:26:29.000 --> 00:26:31.000]  走了十一年
[00:26:31.000 --> 00:26:33.000]  網站的侍工
[00:26:33.000 --> 00:26:35.000]  當然我認識了一點
[00:26:35.000 --> 00:26:37.000]  我自己有一個很深的體會
[00:26:37.000 --> 00:26:39.000]  神
[00:26:39.000 --> 00:26:41.000]  就好像耶穌對著門徒說
[00:26:41.000 --> 00:26:43.000]  你們要去
[00:26:43.000 --> 00:26:45.000]  萬民
[00:26:45.000 --> 00:26:47.000]  作我的門徒
[00:26:47.000 --> 00:26:49.000]  好奇的我一直有這個念頭
[00:26:49.000 --> 00:26:51.000]  為甚麼不可以是網民呢
[00:26:51.000 --> 00:26:53.000]  所以說你們要去
[00:26:53.000 --> 00:26:55.000]  使網民
[00:26:55.000 --> 00:26:57.000]  作我的門徒
[00:26:57.000 --> 00:26:59.000]  這是一個很大的使命
[00:26:59.000 --> 00:27:01.000]  亦是一個很艱難的使命
[00:27:01.000 --> 00:27:03.000]  是一個很專業的使命
[00:27:03.000 --> 00:27:05.000]  我不懂
[00:27:05.000 --> 00:27:07.000]  但神將
[00:27:07.000 --> 00:27:09.000]  懂的人帶在我身旁
[00:27:09.000 --> 00:27:11.000]  很感恩
[00:27:11.000 --> 00:27:13.000]  很多事情是不料的
[00:27:13.000 --> 00:27:15.000]  神原來早早預備了
[00:27:15.000 --> 00:27:17.000]  包括Kevin
[00:27:17.000 --> 00:27:19.000]  我召喚他
[00:27:19.000 --> 00:27:21.000]  他可不可以來侍奉
[00:27:21.000 --> 00:27:23.000]  不如我們在
[00:27:23.000 --> 00:27:25.000]  Frankfurt
[00:27:25.000 --> 00:27:27.000]  德國書展碰一碰面
[00:27:27.000 --> 00:27:29.000]  他遲些會告訴你
[00:27:29.000 --> 00:27:31.000]  他真的出門都沒有去過
[00:27:31.000 --> 00:27:33.000]  Frankfurt是哪裡
[00:27:33.000 --> 00:27:35.000]  碰面一談
[00:27:35.000 --> 00:27:37.000]  他現在就是我的VP
[00:27:37.000 --> 00:27:39.000]  負責香港的侍工
[00:27:39.000 --> 00:27:41.000]  我們國內還有
[00:27:41.000 --> 00:27:43.000]  在這個侍工裏面
[00:27:43.000 --> 00:27:45.000]  我自己深深覺得
[00:27:45.000 --> 00:27:47.000]  教會是比較困難跟上來
[00:27:47.000 --> 00:27:49.000]  但我想鼓勵的是甚麼呢
[00:27:49.000 --> 00:27:51.000]  是不遲的
[00:27:51.000 --> 00:27:53.000]  因為
[00:27:53.000 --> 00:27:55.000]  看上去好像一把刀
[00:27:55.000 --> 00:27:57.000]  它可以害多少人
[00:27:57.000 --> 00:27:59.000]  它可以救多少人
[00:27:59.000 --> 00:28:01.000]  但問題是你會不會用這把刀呢
[00:28:01.000 --> 00:28:03.000]  所以我很開心
[00:28:03.000 --> 00:28:05.000]  在香港有機會
[00:28:05.000 --> 00:28:07.000]  來教會
[00:28:07.000 --> 00:28:09.000]  分享這個侍工
[00:28:09.000 --> 00:28:11.000]  特別我鼓勵
[00:28:11.000 --> 00:28:13.000]  如果你是有心
[00:28:13.000 --> 00:28:15.000]  想嘗試一下
[00:28:15.000 --> 00:28:17.000]  這個侍工
[00:28:17.000 --> 00:28:19.000]  我希望可以
[00:28:19.000 --> 00:28:21.000]  我試圖
[00:28:21.000 --> 00:28:23.000]  教你們在網絡裏面
[00:28:23.000 --> 00:28:25.000]  因為網絡太大
[00:28:25.000 --> 00:28:27.000]  網絡的侍工
[00:28:27.000 --> 00:28:29.000]  是十分專業
[00:28:29.000 --> 00:28:31.000]  怎樣處理一個網站
[00:28:31.000 --> 00:28:33.000]  我們在
[00:28:33.000 --> 00:28:35.000]  幾年前我們發覺
[00:28:35.000 --> 00:28:37.000]  網絡是一個非常
[00:28:37.000 --> 00:28:39.000]  消遣的侍工
[00:28:39.000 --> 00:28:41.000]  我記得我出來的時候
[00:28:41.000 --> 00:28:45.000]  教會對我都不錯
[00:28:45.000 --> 00:28:47.000]  它給了我八個月的薪金
[00:28:47.000 --> 00:28:49.000]  八個月的薪金
[00:28:49.000 --> 00:28:51.000]  真的不錯
[00:28:51.000 --> 00:28:53.000]  不用怕八個月
[00:28:53.000 --> 00:28:55.000]  有些頂姐妹
[00:28:55.000 --> 00:28:57.000]  老人家
[00:28:57.000 --> 00:28:59.000]  我不懂的
[00:28:59.000 --> 00:29:01.000]  就塞了一些錢來
[00:29:01.000 --> 00:29:03.000]  我怎樣開始呢
[00:29:03.000 --> 00:29:05.000]  三到四萬美金
[00:29:05.000 --> 00:29:07.000]  很快就消了
[00:29:07.000 --> 00:29:09.000]  網絡是很快很消遣的
[00:29:09.000 --> 00:29:11.000]  就好像你要害人
[00:29:11.000 --> 00:29:13.000]  你叫他做報紙
[00:29:13.000 --> 00:29:15.000]  其實開始的時候
[00:29:15.000 --> 00:29:17.000]  網絡是很有限的
[00:29:17.000 --> 00:29:19.000]  就好像這個網站
[00:29:19.000 --> 00:29:21.000]  我們開始的時候
[00:29:21.000 --> 00:29:23.000]  十幾個人
[00:29:23.000 --> 00:29:25.000]  現在我們的網站
[00:29:25.000 --> 00:29:27.000]  每天有八千
[00:29:27.000 --> 00:29:29.000]  特別是星期六
[00:29:29.000 --> 00:29:31.000]  一定過萬
[00:29:31.000 --> 00:29:33.000]  每天有八千到一萬人
[00:29:33.000 --> 00:29:35.000]  我們當中
[00:29:35.000 --> 00:29:37.000]  今天有多少新朋友
[00:29:37.000 --> 00:29:39.000]  一個兩個
[00:29:39.000 --> 00:29:41.000]  五個十個
[00:29:41.000 --> 00:29:43.000]  一百個一千個
[00:29:43.000 --> 00:29:45.000]  網絡有
[00:29:45.000 --> 00:29:47.000]  這個就是我覺得
[00:29:47.000 --> 00:29:49.000]  網絡的價值
[00:29:49.000 --> 00:29:51.000]  每天有多少新朋友
[00:29:51.000 --> 00:29:53.000]  今晚回去試一下
[00:29:53.000 --> 00:29:55.000]  在電腦裡面查
[00:29:55.000 --> 00:29:57.000]  中文詩歌
[00:29:57.000 --> 00:29:59.000]  如果J.Gasper的網站
[00:29:59.000 --> 00:30:01.000]  不是在頭一個頁出來
[00:30:01.000 --> 00:30:03.000]  就好像他要找
[00:30:03.000 --> 00:30:05.000]  找這些關鍵字的時候
[00:30:05.000 --> 00:30:07.000]  信仰會出現
[00:30:07.000 --> 00:30:09.000]  所以他們說
[00:30:09.000 --> 00:30:11.000]  做了一個調查
[00:30:11.000 --> 00:30:18.000]  因為我和Bing的Search Engine的CEO
[00:30:18.000 --> 00:30:20.000]  我們聊天
[00:30:20.000 --> 00:30:22.000]  Bing的Search Engine出來的時候
[00:30:22.000 --> 00:30:24.000]  Google很害怕
[00:30:24.000 --> 00:30:25.000]  為什麼呢
[00:30:25.000 --> 00:30:27.000]  Google這個Search Engine
[00:30:27.000 --> 00:30:29.000]  很多人找東西都用Google
[00:30:29.000 --> 00:30:31.000]  但Bing出來的時候
[00:30:31.000 --> 00:30:32.000]  是不一樣的
[00:30:32.000 --> 00:30:33.000]  為什麼呢
[00:30:33.000 --> 00:30:35.000]  因為他知道鬥不過Google
[00:30:35.000 --> 00:30:38.000]  這麼多的上億上幾多億的資料
[00:30:38.000 --> 00:30:40.000]  那他怎樣呢
[00:30:40.000 --> 00:30:42.000]  他會自慰的Search
[00:30:42.000 --> 00:30:44.000]  我現在說的AI Search
[00:30:44.000 --> 00:30:46.000]  意思是什麼呢
[00:30:46.000 --> 00:30:48.000]  他們會一個部分一個部分說
[00:30:48.000 --> 00:30:50.000]  譬如你Search
[00:30:50.000 --> 00:30:54.000]  哪個學校是我最好的大學選擇
[00:30:54.000 --> 00:31:00.000]  這個Bing可以根據你過往這麼多年
[00:31:00.000 --> 00:31:02.000]  你找些什麼
[00:31:02.000 --> 00:31:03.000]  你看些什麼
[00:31:03.000 --> 00:31:05.000]  他大概知道你喜好是什麼
[00:31:05.000 --> 00:31:06.000]  你是男還是女
[00:31:06.000 --> 00:31:08.000]  你的智能有多高
[00:31:08.000 --> 00:31:11.000]  然後他匹配
[00:31:11.000 --> 00:31:13.000]  覺得美國哪個學校對你適合
[00:31:13.000 --> 00:31:15.000]  譬如你喜歡派對
[00:31:15.000 --> 00:31:17.000]  他建議你去派對學校
[00:31:17.000 --> 00:31:19.000]  如果你真的很厲害
[00:31:19.000 --> 00:31:20.000]  找些東西很專業的
[00:31:20.000 --> 00:31:21.000]  他就找哪一類
[00:31:21.000 --> 00:31:27.000]  而且他會篩選那個時候
[00:31:27.000 --> 00:31:29.000]  那一年哪一個學校
[00:31:29.000 --> 00:31:31.000]  哪一個人做評審委員
[00:31:31.000 --> 00:31:34.000]  他們的喜好會不會收你
[00:31:34.000 --> 00:31:36.000]  他這樣建議給你
[00:31:36.000 --> 00:31:38.000]  再下一步
[00:31:38.000 --> 00:31:39.000]  你買機票
[00:31:39.000 --> 00:31:41.000]  我不是幫他做廣告
[00:31:41.000 --> 00:31:43.000]  不過他是有這麼標榜
[00:31:43.000 --> 00:31:45.000]  你可以問Bing
[00:31:45.000 --> 00:31:47.000]  我這個時候訂機票去加拿大好
[00:31:47.000 --> 00:31:49.000]  還是下個月訂好
[00:31:49.000 --> 00:31:51.000]  哪個月便宜一點
[00:31:51.000 --> 00:31:54.000]  他可以幫你查過往歷史裡面
[00:31:54.000 --> 00:31:56.000]  哪個月份
[00:31:56.000 --> 00:31:59.000]  有沒有什麼金融情況
[00:31:59.000 --> 00:32:00.000]  以至你現在買最便宜
[00:32:00.000 --> 00:32:01.000]  還是下個禮拜便宜
[00:32:01.000 --> 00:32:03.000]  或者下個月便宜
[00:32:03.000 --> 00:32:06.000]  他的建議準確度非常高
[00:32:06.000 --> 00:32:08.000]  好不好
[00:32:08.000 --> 00:32:09.000]  好呀
[00:32:09.000 --> 00:32:10.000]  真的好
[00:32:10.000 --> 00:32:11.000]  所以Google怕
[00:32:11.000 --> 00:32:13.000]  Google只找資料
[00:32:13.000 --> 00:32:16.000]  他只幫你想你不知道的東西
[00:32:16.000 --> 00:32:18.000]  遲些他就說
[00:32:18.000 --> 00:32:22.000]  我和這個boyfriend拍拖好不好
[00:32:22.000 --> 00:32:24.000]  打去問Bing
[00:32:24.000 --> 00:32:25.000]  看看名字
[00:32:25.000 --> 00:32:27.000]  他可以展示給你看
[00:32:27.000 --> 00:32:29.000]  這個人和誰拍過拖
[00:32:29.000 --> 00:32:31.000]  誰失過戀
[00:32:31.000 --> 00:32:33.000]  你聽他在什麼大學畢業
[00:32:33.000 --> 00:32:35.000]  他都展示出來
[00:32:35.000 --> 00:32:36.000]  好
[00:32:36.000 --> 00:32:37.000]  當然不好
[00:32:37.000 --> 00:32:38.000]  我都勸請姐妹們
[00:32:38.000 --> 00:32:40.000]  千萬要查一下
[00:32:40.000 --> 00:32:42.000]  再下一步
[00:32:42.000 --> 00:32:43.000]  他就說
[00:32:43.000 --> 00:32:46.000]  如果有人問我怎樣得救
[00:32:46.000 --> 00:32:48.000]  How can I be saved
[00:32:48.000 --> 00:32:50.000]  你知道他出來什麼嗎
[00:32:50.000 --> 00:32:51.000]  現在多數是
[00:32:51.000 --> 00:32:54.000]  Allah can save you
[00:32:54.000 --> 00:32:57.000]  不是Jesus Christ can save you
[00:32:57.000 --> 00:32:58.000]  為什麼
[00:32:58.000 --> 00:33:00.000]  因為他們
[00:33:00.000 --> 00:33:02.000]  在大數據裏面
[00:33:02.000 --> 00:33:05.000]  最大量的回教資料
[00:33:05.000 --> 00:33:06.000]  教會呢
[00:33:06.000 --> 00:33:07.000]  基督教呢
[00:33:07.000 --> 00:33:08.000]  沒有
[00:33:08.000 --> 00:33:10.000]  沒有資料可以給那些人知道
[00:33:10.000 --> 00:33:12.000]  Jesus can save you
[00:33:12.000 --> 00:33:13.000]  這個就是
[00:33:13.000 --> 00:33:15.000]  慢慢AI時代
[00:33:15.000 --> 00:33:17.000]  來臨的時候
[00:33:17.000 --> 00:33:19.000]  這個是很恐怖的現象
[00:33:19.000 --> 00:33:22.000]  所以我們走了這段時間之後
[00:33:22.000 --> 00:33:23.000]  我覺得
[00:33:23.000 --> 00:33:26.000]  我們很需要弟兄姐妹支持
[00:33:26.000 --> 00:33:27.000]  但不夠
[00:33:27.000 --> 00:33:28.000]  不夠是什麼
[00:33:28.000 --> 00:33:30.000]  所以我們就開始了另一樣
[00:33:30.000 --> 00:33:33.000]  我們看到iPad一出來的時候
[00:33:33.000 --> 00:33:35.000]  很驚人
[00:33:35.000 --> 00:33:37.000]  我不知道你的弟弟
[00:33:37.000 --> 00:33:41.000]  對iPad或者Tablet的喜好
[00:33:41.000 --> 00:33:42.000]  我們經常說
[00:33:42.000 --> 00:33:44.000]  弟弟的專注力很短
[00:33:44.000 --> 00:33:47.000]  幾歲是十多分鐘
[00:33:47.000 --> 00:33:49.000]  你給他iPad試試
[00:33:49.000 --> 00:33:51.000]  不是十多分鐘
[00:33:51.000 --> 00:33:52.000]  十多個小時
[00:33:52.000 --> 00:33:54.000]  他都可以專注
[00:33:54.000 --> 00:33:55.000]  這個就是
[00:33:55.000 --> 00:33:57.000]  這些東西在改變
[00:33:57.000 --> 00:33:59.000]  我們的受教會在改變
[00:33:59.000 --> 00:34:01.000]  所以我們就開始了另一個時光
[00:34:01.000 --> 00:34:03.000]  我們希望改變
[00:34:03.000 --> 00:34:06.000]  新的主一學的形態
[00:34:06.000 --> 00:34:10.000]  我們今年會開始一個Air Sunday School
[00:34:10.000 --> 00:34:15.000]  你有沒有和受教會去看過啪啪Pig
[00:34:15.000 --> 00:34:17.000]  就是那支電筒的豬仔
[00:34:17.000 --> 00:34:19.000]  那支電筒
[00:34:19.000 --> 00:34:24.000]  啪啪Pig影響受教會很深
[00:34:24.000 --> 00:34:28.000]  為什麼我們教會不能有這樣的角色
[00:34:28.000 --> 00:34:31.000]  所以我們就開始了新的一個
[00:34:31.000 --> 00:34:34.000]  Air Sunday School的計劃
[00:34:34.000 --> 00:34:38.000]  這個計劃我們希望帶來教會的反思
[00:34:38.000 --> 00:34:42.000]  將教育電子化
[00:34:42.000 --> 00:34:44.000]  將我們學聖經電子化
[00:34:44.000 --> 00:34:46.000]  不單止互動化
[00:34:46.000 --> 00:34:47.000]  趣味化
[00:34:47.000 --> 00:34:49.000]  遊戲化
[00:34:49.000 --> 00:34:53.000]  所以我將技術
[00:34:53.000 --> 00:34:55.000]  教育
[00:34:55.000 --> 00:34:57.000]  娛樂融合在一起
[00:34:57.000 --> 00:35:02.000]  看看可不可以將我們的手歌帶到另一個境界
[00:35:02.000 --> 00:35:04.000]  (字幕製作:貝爾)
[00:35:04.000 --> 00:35:07.000]  (字幕由 Amara.org 社群提供)

