
[00:00:00.000 --> 00:00:03.740]  與弟兄姊妹一起祈禱
[00:21:22.280 --> 00:21:26.640]  這個苦難是神命定了的
[00:21:26.640 --> 00:21:30.080]  我們是要背著十字架跟隨
[00:21:30.080 --> 00:21:34.960]  不過《但義利書》告訴我們一個很重要的信息
[00:21:34.960 --> 00:21:38.600]  至高者在人間掌權
[00:21:38.600 --> 00:21:42.680]  要將國賜予誰就賜予誰
[00:21:42.680 --> 00:21:45.200]  所以《但義利書》頭六章
[00:21:45.200 --> 00:21:47.840]  是我們可以學習的
[00:21:47.840 --> 00:21:50.040]  六個神蹟
[00:21:50.040 --> 00:21:52.400]  但義利和三個朋友
[00:21:52.400 --> 00:21:54.280]  年輕人
[00:21:54.280 --> 00:21:56.280]  去到巴比倫
[00:21:56.280 --> 00:21:58.280]  被擄到巴比倫
[00:21:58.280 --> 00:22:00.120]  沒有了自己的身份
[00:22:00.120 --> 00:22:03.160]  但是他們保留對上主
[00:22:03.160 --> 00:22:05.160]  做物主的信仰
[00:22:05.160 --> 00:22:07.160]  那個信心
[00:22:07.160 --> 00:22:10.680]  所以這個就是我們一班目者很想
[00:22:10.680 --> 00:22:14.040]  建立感宣家的弟兄姊妹
[00:22:14.040 --> 00:22:18.000]  你們需要有信心
[00:22:18.000 --> 00:22:21.600]  我們受患難原是命定的
[00:22:21.600 --> 00:22:23.480]  保羅說
[00:22:23.480 --> 00:22:26.160]  任何一個時代的跟隨者
[00:22:26.160 --> 00:22:29.360]  都要面對患難
[00:22:29.360 --> 00:22:32.720]  所以我們不能逃避患難
[00:22:32.720 --> 00:22:34.720]  但我們必須要學習
[00:22:34.720 --> 00:22:36.720]  有信心
[00:22:36.720 --> 00:22:39.520]  好像貼薩羅尼加的教會一樣
[00:22:39.520 --> 00:22:40.800]  有信心
[00:22:40.800 --> 00:22:44.440]  我們就能夠闖過不同的難關
[00:22:44.440 --> 00:22:45.640]  有信心
[00:22:45.640 --> 00:22:48.520]  即是耶穌就和我們同在
[00:22:48.520 --> 00:22:51.240]  以致我們能夠靠著耶穌
[00:22:51.240 --> 00:22:57.800]  聖靈我們就可以面對不同的困難
[00:22:57.800 --> 00:23:01.080]  更加重要就是信心帶給我們
[00:23:01.080 --> 00:23:04.680]  是會有一個彼此相愛的心
[00:23:04.680 --> 00:23:07.840]  教會是義務的弟兄姊妹
[00:23:07.840 --> 00:23:11.080]  大家回來不是因為收錢
[00:23:11.080 --> 00:23:13.880]  大家回來就是一份愛心
[00:23:13.880 --> 00:23:15.400]  敬拜神
[00:23:15.400 --> 00:23:17.560]  和彼此的扶持
[00:23:17.560 --> 00:23:19.560]  彼此的相愛
[00:23:19.560 --> 00:23:23.120]  所以求主讓我們能夠看到
[00:23:23.120 --> 00:23:25.760]  保羅的開心和喜樂
[00:23:25.760 --> 00:23:27.480]  對神的感謝
[00:23:27.480 --> 00:23:29.480]  是因為什麼原因呢?
[00:23:29.480 --> 00:23:33.880]  就是第九第十節
[00:23:33.880 --> 00:23:35.880]  「我們在神面前
[00:23:35.880 --> 00:23:38.600]  因著你們滿有喜樂
[00:23:38.600 --> 00:23:40.600]  為這一切的喜樂
[00:23:40.600 --> 00:23:43.520]  我們能夠用怎樣的感謝
[00:23:43.520 --> 00:23:46.800]  為你們去報答神?」
[00:23:46.800 --> 00:23:50.360]  本來看到的就是一幅很美的圖畫
[00:23:50.360 --> 00:23:53.880]  弟兄姊妹能夠有這一份信靠神
[00:23:53.880 --> 00:23:56.720]  彼此相愛的心
[00:23:56.720 --> 00:23:59.360]  「我們晝夜切切的祈求
[00:23:59.360 --> 00:24:01.800]  要見你們的面
[00:24:01.800 --> 00:24:04.000]  在希望是補足
[00:24:04.000 --> 00:24:06.560]  你們信心的不足」
[00:24:06.560 --> 00:24:10.120]  即是說在信心的領域
[00:24:10.120 --> 00:24:13.240]  目者還有很多東西可以教導
[00:24:13.240 --> 00:24:15.640]  使你們能夠更加全面
[00:24:15.640 --> 00:24:18.400]  更加深厚的信心
[00:24:18.400 --> 00:24:20.880]  在神裡面
[00:24:20.880 --> 00:24:22.880]  不是聽完福音就算了
[00:24:22.880 --> 00:24:23.960]  我不需要再學了
[00:24:23.960 --> 00:24:25.680]  因為我全都懂了
[00:24:25.680 --> 00:24:28.240]  連保羅自己也不會這樣
[00:24:28.240 --> 00:24:33.040]  保羅說:「我們晝夜切切想見你們
[00:24:33.040 --> 00:24:37.200]  補足你們信心的不足」
[00:24:37.200 --> 00:24:41.120]  就像Jason傳道考到車牌之後
[00:24:41.120 --> 00:24:43.600]  學校就要他補中
[00:24:43.600 --> 00:24:46.880]  原來要上公路開一次給師傅看
[00:24:46.880 --> 00:24:48.680]  即是已經考到車牌了
[00:24:48.680 --> 00:24:50.920]  但是他們有一個售後服務
[00:24:50.920 --> 00:24:53.880]  就是要上公路開一次在公路上
[00:24:53.880 --> 00:24:56.400]  考牌的師傅就坐在旁邊
[00:24:56.400 --> 00:24:58.600]  開一次很長的公路
[00:24:58.600 --> 00:25:01.040]  來做一個售後
[00:25:01.040 --> 00:25:03.800]  看你開成怎樣
[00:25:03.800 --> 00:25:07.360]  保羅說:「晝夜的切切
[00:25:07.360 --> 00:25:09.280]  很想見他們
[00:25:09.280 --> 00:25:12.720]  要補足他們信心的不足
[00:25:12.720 --> 00:25:15.040]  但願我們能夠常常
[00:25:15.040 --> 00:25:18.280]  都真的在神的真理上
[00:25:18.280 --> 00:25:20.880]  感覺自己需要補中
[00:25:20.880 --> 00:25:22.920]  需要不斷地學習
[00:25:22.920 --> 00:25:25.760]  彼此在真理上
[00:25:25.760 --> 00:25:29.920]  信心上互相扶持、勸勉」
[00:25:29.920 --> 00:25:32.560]  接著保羅的祈禱
[00:25:32.560 --> 00:25:35.360]  「願我們的神
[00:25:35.360 --> 00:25:37.560]  和我們的主耶穌基督
[00:25:37.560 --> 00:25:40.280]  為我們開路去到你們那裡
[00:25:40.280 --> 00:25:43.800]  由願主使你們彼此相愛的心
[00:25:43.800 --> 00:25:45.640]  愛眾人的心
[00:25:45.640 --> 00:25:48.280]  能夠增長充足
[00:25:48.280 --> 00:25:50.680]  如同我們愛你們一樣
[00:25:50.680 --> 00:25:52.640]  很堅固你們的心靈
[00:25:52.640 --> 00:25:54.400]  使你們在我們主耶穌
[00:25:54.400 --> 00:25:57.360]  和眾聖徒彌臨的時候
[00:25:57.360 --> 00:26:00.720]  所有在文字裡面說的
[00:26:00.720 --> 00:26:02.720]  全部已經死了
[00:26:02.720 --> 00:26:05.000]  還要死了二千年
[00:26:05.000 --> 00:26:06.440]  保羅的年代
[00:26:06.440 --> 00:26:09.440]  這一班人全部不在這個世界了
[00:26:09.440 --> 00:26:11.640]  但文字記錄了在這裡
[00:26:11.640 --> 00:26:13.440]  告訴我們
[00:26:13.440 --> 00:26:14.920]  有一天
[00:26:14.920 --> 00:26:17.680]  因為這本書每一章的結尾都說
[00:26:17.680 --> 00:26:19.440]  主耶穌會再回來
[00:26:19.440 --> 00:26:23.160]  主耶穌是會肉身再臨地上
[00:26:23.160 --> 00:26:25.600]  這一班的聖徒就會復活
[00:26:25.600 --> 00:26:28.120]  就會來到他在神的面前
[00:26:28.120 --> 00:26:31.960]  享受這個永恆的福樂
[00:26:31.960 --> 00:26:34.560]  在耶穌基督回來的時候
[00:26:34.560 --> 00:26:37.040]  你們貼薩羅尼加人
[00:26:37.040 --> 00:26:39.080]  在父神的面前
[00:26:39.080 --> 00:26:42.800]  是成為聖潔無可指責
[00:26:42.800 --> 00:26:46.200]  就是說那個信心原來繼續要成長
[00:26:46.200 --> 00:26:48.200]  去到一個境界就是
[00:26:48.200 --> 00:26:52.200]  成為聖潔無可指責
[00:26:52.200 --> 00:26:54.200]  初信的教會
[00:26:54.200 --> 00:26:57.960]  保羅雖然好像不能夠跟他們見面
[00:26:57.960 --> 00:27:00.280]  但是保羅的內心
[00:27:00.280 --> 00:27:03.840]  沒有因為患難來去卻步
[00:27:03.840 --> 00:27:05.240]  反而就是很想
[00:27:05.240 --> 00:27:06.720]  如果神安排的
[00:27:06.720 --> 00:27:09.080]  我們切切的去見你們
[00:27:09.080 --> 00:27:12.080]  要補滿你們那個信心的不足
[00:27:12.080 --> 00:27:13.880]  還有希望他們能夠
[00:27:13.880 --> 00:27:16.160]  在愛心上
[00:27:16.160 --> 00:27:19.040]  來增長充足
[00:27:19.040 --> 00:27:21.480]  愛眾人的心
[00:27:21.480 --> 00:27:23.800]  是要增長充足
[00:27:23.800 --> 00:27:26.320]  好像我們愛你們一樣
[00:27:26.320 --> 00:27:28.560]  兼顧你們的心靈
[00:27:28.560 --> 00:27:29.720]  所以
[00:27:29.720 --> 00:27:33.080]  表面上好像很簡單
[00:27:33.080 --> 00:27:35.440]  彼此的問候關心
[00:27:35.440 --> 00:27:36.960]  但是
[00:27:36.960 --> 00:27:39.160]  保羅
[00:27:39.160 --> 00:27:42.440]  深深看到自己的身份
[00:27:42.440 --> 00:27:46.280]  是跟弟兄姊妹完全貼近
[00:27:46.280 --> 00:27:52.400]  將自己擺在弟兄姊妹的角度去看事情
[00:27:52.400 --> 00:27:55.680]  他不是抽離了自己
[00:27:55.680 --> 00:27:58.600]  是一種的安恕
[00:27:58.600 --> 00:28:00.920]  是一種的
[00:28:00.920 --> 00:28:02.680]  沒有任何的
[00:28:02.680 --> 00:28:07.440]  受苦的犧牲的一個這樣的生活裏面
[00:28:07.440 --> 00:28:13.760]  來去面對弟兄姊妹的困難
[00:28:13.760 --> 00:28:15.400]  所以
[00:28:15.400 --> 00:28:16.800]  牧者
[00:28:16.800 --> 00:28:21.280]  那個實際的生活實踐
[00:28:21.280 --> 00:28:24.440]  我們的新鮮時卒
[00:28:24.440 --> 00:28:26.840]  來去行神的道
[00:28:26.840 --> 00:28:28.400]  正正就是
[00:28:28.400 --> 00:28:33.160]  在弟兄姊妹的心靈裏面的一個戰書
[00:28:33.160 --> 00:28:37.920]  因為我們的主耶穌自己就是這樣
[00:28:37.920 --> 00:28:40.160]  我都可以這樣來去印證
[00:28:40.160 --> 00:28:41.960]  同工們
[00:28:41.960 --> 00:28:45.440]  在不同的事工上的擺上
[00:28:45.440 --> 00:28:51.240]  雖然未去到我們要用生命去付賞
[00:28:51.240 --> 00:28:55.120]  甚至我們都不需要簽署生死狀
[00:28:55.120 --> 00:28:57.240]  其實跟隨耶穌
[00:28:57.240 --> 00:28:58.880]  作傳道
[00:28:58.880 --> 00:29:02.000]  其實就等於我們是已經預了
[00:29:02.000 --> 00:29:03.400]  如果有一天
[00:29:03.400 --> 00:29:06.360]  耶穌要我們面對迫不得已
[00:29:06.360 --> 00:29:07.400]  苦難
[00:29:07.400 --> 00:29:08.440]  坐牢
[00:29:08.440 --> 00:29:09.840]  殉道
[00:29:09.840 --> 00:29:12.760]  其實是已經預了的
[00:29:12.760 --> 00:29:15.400]  使徒保羅就是這樣
[00:29:15.400 --> 00:29:16.640]  所以
[00:29:16.640 --> 00:29:19.000]  這個都可以是我們明年
[00:29:19.000 --> 00:29:22.360]  我們每一位牧者的心跡
[00:29:22.360 --> 00:29:25.040]  那個服侍的態度
[00:29:25.040 --> 00:29:28.400]  如果有一天要我們面對困難
[00:29:28.400 --> 00:29:31.040]  我們是已經選擇了
[00:29:31.040 --> 00:29:32.040]  因為
[00:29:32.040 --> 00:29:34.240]  我們看到我們的主耶穌
[00:29:34.240 --> 00:29:38.040]  就是這樣義無反顧地走上各國他
[00:29:38.040 --> 00:29:39.400]  使徒保羅
[00:29:39.400 --> 00:29:43.400]  他是一個很卓越的人
[00:29:43.400 --> 00:29:46.200]  他在猶太人的社會
[00:29:46.200 --> 00:29:49.360]  他是一個很出色的拉比
[00:29:49.360 --> 00:29:52.680]  一個很有權勢的人
[00:29:52.680 --> 00:29:55.640]  他在那些的丁丁千夫長
[00:29:55.640 --> 00:29:57.560]  女帝雅的面前
[00:29:57.560 --> 00:30:00.360]  聽到他是羅馬公民
[00:30:00.360 --> 00:30:02.080]  都害怕
[00:30:02.080 --> 00:30:03.920]  你無緣無故
[00:30:03.920 --> 00:30:07.320]  來監禁一個羅馬公民
[00:30:07.320 --> 00:30:09.200]  那個千夫長
[00:30:09.200 --> 00:30:11.320]  自己本身是有公職
[00:30:11.320 --> 00:30:13.600]  他都知道做錯了事
[00:30:13.600 --> 00:30:18.200]  因為羅馬公民是不需要這樣來被囚禁的
[00:30:18.200 --> 00:30:19.400]  但是
[00:30:19.400 --> 00:30:21.680]  保羅放下這些
[00:30:21.680 --> 00:30:25.200]  他自己擁有的身份地位
[00:30:25.200 --> 00:30:29.160]  看自己是基督耶穌的一個僕人
[00:30:29.160 --> 00:30:30.720]  來服侍
[00:30:30.720 --> 00:30:34.320]  所以他帶信主的帖撒羅尼加教會
[00:30:34.320 --> 00:30:35.240]  現在
[00:30:35.240 --> 00:30:37.720]  到底那個信心是怎樣呢?
[00:30:37.720 --> 00:30:41.200]  他們彼此相愛的心又是怎樣呢?
[00:30:41.200 --> 00:30:43.600]  保羅就寫了這一封信
[00:30:43.600 --> 00:30:44.560]  所以
[00:30:44.560 --> 00:30:47.280]  你可以說這個就是保羅的內心的
[00:30:47.280 --> 00:30:49.040]  售後的服務
[00:30:49.040 --> 00:30:51.120]  很想來到去
[00:30:51.120 --> 00:30:53.680]  兼顧弟兄姊妹
[00:30:53.680 --> 00:30:55.680]  求之幫助我們能夠
[00:30:55.680 --> 00:30:58.040]  在這個社會
[00:30:58.040 --> 00:31:00.800]  在現在要面對的疫情
[00:31:00.800 --> 00:31:03.280]  我們可能已經是習慣了
[00:31:03.280 --> 00:31:05.320]  已經看這件事
[00:31:05.320 --> 00:31:07.040]  是越來越
[00:31:07.040 --> 00:31:10.480]  要和他在一起這樣做了
[00:31:10.480 --> 00:31:12.240]  但是
[00:31:12.240 --> 00:31:16.880]  我們需要的又是一個很大的信心
[00:31:16.880 --> 00:31:19.600]  看到的不只是那個疫苗
[00:31:19.600 --> 00:31:22.560]  不是那個方法
[00:31:22.560 --> 00:31:26.760]  看到的就是上主仍然掌管著一切
[00:31:26.760 --> 00:31:31.440]  我們要不斷地讓很多生命的故事去發生
[00:31:31.440 --> 00:31:32.800]  不要再等待
[00:31:32.800 --> 00:31:34.160]  不要再停留
[00:31:34.160 --> 00:31:36.960]  所以盼望神在我們中間
[00:31:36.960 --> 00:31:39.480]  當我們進入新的年度
[00:31:39.480 --> 00:31:41.520]  我們的信心
[00:31:41.520 --> 00:31:43.600]  彼此相愛的心靈
[00:31:43.600 --> 00:31:46.800]  是繼續的增長和充足
[00:31:46.800 --> 00:31:48.680]  就是保羅所說的
[00:31:48.680 --> 00:31:50.840]  「我們就活了」
[00:31:50.840 --> 00:31:52.560]  願主祝福大家
[00:31:52.560 --> 00:31:55.280]  我們一起有簡單祈禱
[00:31:55.280 --> 00:31:57.560]  親愛的主耶穌
[00:31:57.560 --> 00:32:02.600]  我們懇求祢賜給我們能夠有對祢的信心
[00:32:02.600 --> 00:32:05.240]  是增長充足
[00:32:05.240 --> 00:32:07.640]  不是停留在過去
[00:32:07.640 --> 00:32:11.520]  不是停留在某一個我們懷念的日子
[00:32:11.520 --> 00:32:14.080]  而是我們真的讓主
[00:32:14.080 --> 00:32:16.200]  在我們的心靈裏面
[00:32:16.200 --> 00:32:19.720]  來掌管、帶領
[00:32:19.720 --> 00:32:21.320]  讓我們看到
[00:32:21.320 --> 00:32:23.080]  世界的走向
[00:32:23.080 --> 00:32:27.280]  不是幾個領袖就可以說了算
[00:32:27.280 --> 00:32:29.240]  而是我們的造物主
[00:32:29.240 --> 00:32:30.440]  上主
[00:32:30.440 --> 00:32:32.840]  你來賦予
[00:32:32.840 --> 00:32:34.760]  你來帶領
[00:32:34.760 --> 00:32:37.000]  和你來掌管
[00:32:37.000 --> 00:32:39.120]  如果不是你的容許
[00:32:39.120 --> 00:32:41.200]  沒有任何的事情
[00:32:41.200 --> 00:32:43.160]  可以來抵擋
[00:32:43.160 --> 00:32:46.440]  你自己的真理和教會
[00:32:46.440 --> 00:32:48.320]  願主幫助我們
[00:32:48.320 --> 00:32:51.680]  讓我們能夠一起在教會裏面
[00:32:51.680 --> 00:32:55.560]  同心的去興旺神的福音
[00:32:55.560 --> 00:32:57.200]  一起的來到去
[00:32:57.200 --> 00:32:58.800]  在教會裏面
[00:32:58.800 --> 00:33:00.160]  真誠的
[00:33:00.160 --> 00:33:02.440]  來到去彼此的關顧
[00:33:02.440 --> 00:33:04.200]  互相的扶持
[00:33:04.200 --> 00:33:06.400]  在愛裏面去建立
[00:33:06.400 --> 00:33:10.600]  讓神可以在我們中間得到榮耀
[00:33:10.600 --> 00:33:12.640]  正如保羅所說
[00:33:12.640 --> 00:33:17.600]  他為了貼薩羅尼加的信心和愛心
[00:33:17.600 --> 00:33:20.280]  他來到去
[00:33:20.280 --> 00:33:26.680]  感謝和報答弟兄姊妹這一份的愛心
[00:33:26.680 --> 00:33:28.760]  我們盼望教會
[00:33:28.760 --> 00:33:33.160]  能夠反映到耶穌基督的真理
[00:33:33.160 --> 00:33:35.880]  反映到神是愛
[00:33:35.880 --> 00:33:39.520]  這個重要的真理和課題
[00:33:39.520 --> 00:33:41.160]  求主幫助我們
[00:33:41.160 --> 00:33:43.080]  多謝您聽我們禱告
[00:33:43.080 --> 00:33:45.520]  奉耶穌基督的名
[00:33:45.520 --> 00:33:46.520]  阿們

