
[00:00:00.000 --> 00:00:02.860]  各位嘉欣樓的電影姐妹
[00:19:39.000 --> 00:19:41.160]  有人唱歌很厲害
[00:19:41.160 --> 00:19:44.760]  有人在不同的專長裡面
[00:19:44.760 --> 00:19:50.280]  都有他們自己特別的專長
[00:19:50.280 --> 00:19:53.760]  但是我們什麼時候將這些專長運用出來
[00:19:53.760 --> 00:19:55.600]  或者我們要關顧一下
[00:19:55.600 --> 00:19:57.560]  我們運用出來
[00:19:57.560 --> 00:20:02.640]  去被接納、被肯定、被使用的時候
[00:20:02.640 --> 00:20:04.800]  我們覺得我們整個生命
[00:20:04.800 --> 00:20:07.480]  是覺得很有那份滿足
[00:20:07.480 --> 00:20:08.680]  不會被人遺棄
[00:20:08.680 --> 00:20:11.080]  不會覺得自己沒有用
[00:20:11.080 --> 00:20:16.320]  所以在無論大衛或者任何一個人生裡面
[00:20:16.320 --> 00:20:18.240]  我們都經歷到上帝
[00:20:18.240 --> 00:20:22.440]  以仁愛、慈悲成為了我們的冠冕
[00:20:22.440 --> 00:20:23.440]  所以頂子妹
[00:20:23.440 --> 00:20:28.440]  我們必定由各人都有不同的恩賜
[00:20:28.440 --> 00:20:30.560]  有不同的恩典
[00:20:30.560 --> 00:20:34.560]  天生我才必有用
[00:20:34.560 --> 00:20:37.000]  他接著在第四、第五節講到
[00:20:37.000 --> 00:20:41.200]  他說上帝使我們所願的得以知足
[00:20:41.200 --> 00:20:45.800]  以致你如嬰返老還童
[00:20:45.800 --> 00:20:47.800]  同樣我們知道
[00:20:47.800 --> 00:20:52.680]  這個嬰在飛禽裡面是很靈活的
[00:20:52.680 --> 00:20:55.520]  他的眼睛是很靈麗的
[00:20:55.520 --> 00:21:00.080]  而且他可以活到一百多歲都可以
[00:21:00.080 --> 00:21:02.880]  好像到了四十多歲的時候
[00:21:02.880 --> 00:21:06.160]  他的羽毛每年都會更換
[00:21:06.160 --> 00:21:09.760]  出來的羽毛是閃亮亮的
[00:21:09.760 --> 00:21:12.840]  很有力量的
[00:21:12.840 --> 00:21:16.000]  其實就是比喻到人在上帝裡面
[00:21:16.000 --> 00:21:20.080]  借助上帝去那個恩典
[00:21:20.080 --> 00:21:25.320]  我們可以能夠不斷有這個力量
[00:21:25.320 --> 00:21:29.200]  所以不單止年輕的人可以有力量
[00:21:29.200 --> 00:21:32.800]  到成人甚至到老年的時候
[00:21:32.800 --> 00:21:34.280]  我們都可以有力量
[00:21:34.280 --> 00:21:38.520]  我們生命可以不斷被更新
[00:21:38.520 --> 00:21:41.400]  這個是大衛一直的經歷
[00:21:41.400 --> 00:21:44.440]  年輕的時候他一直有這個
[00:21:44.440 --> 00:21:46.840]  很恐怖有力去戰爭
[00:21:46.840 --> 00:21:49.960]  上帝給他彈琴很有恩賜
[00:21:49.960 --> 00:21:53.200]  讓到素羅什麼時候頭痛
[00:21:53.200 --> 00:21:56.720]  被魔鬼來令到很辛苦的時候
[00:21:56.720 --> 00:21:58.080]  他一彈琴
[00:21:58.080 --> 00:22:02.720]  素羅就可以安靜下來
[00:22:02.720 --> 00:22:04.960]  上帝給他很多很多的恩典
[00:22:04.960 --> 00:22:06.400]  在這個恩典裡面
[00:22:06.400 --> 00:22:10.200]  他感覺到自己人生是有用的
[00:22:10.200 --> 00:22:14.520]  他感覺到上帝給他一個觀念
[00:22:14.520 --> 00:22:18.160]  在1972年的時候
[00:22:18.160 --> 00:22:21.640]  新加坡總理李耀光
[00:22:21.640 --> 00:22:25.840]  就去要求觀光局的局長
[00:22:25.840 --> 00:22:28.640]  去傳交這個報告
[00:22:28.640 --> 00:22:33.720]  想一下在新加坡裡面
[00:22:33.720 --> 00:22:36.920]  可以有些什麼的發展
[00:22:37.600 --> 00:22:42.720]  然後那個局長就去研究完之後
[00:22:42.720 --> 00:22:46.240]  他的報告就這樣
[00:22:46.240 --> 00:22:48.240]  他說我們新加坡
[00:22:48.240 --> 00:22:51.640]  不能夠像埃及那樣有金字塔
[00:22:51.640 --> 00:22:55.200]  又不能夠像中國那樣有萬里長城
[00:22:55.200 --> 00:22:58.480]  又不像日本有富士山
[00:22:58.480 --> 00:23:03.480]  又不可以像夏威夷那樣有一個很美的海灘
[00:23:03.480 --> 00:23:06.080]  我們新加坡什麼都沒有
[00:23:06.080 --> 00:23:11.080]  一年四季都被那個熱燥的日頭曬著
[00:23:11.080 --> 00:23:13.720]  我們沒有任何的明星古蹟
[00:23:13.720 --> 00:23:17.040]  發展不了這個旅遊事業的
[00:23:17.040 --> 00:23:22.080]  李光耀看完之後非常生氣
[00:23:22.080 --> 00:23:25.280]  在他的報告上寫了一行字
[00:23:25.280 --> 00:23:29.080]  上帝給了我們陽光
[00:23:29.080 --> 00:23:30.880]  就什麼都夠了
[00:23:30.880 --> 00:23:34.680]  你還要上帝給我們什麼呢?
[00:23:35.400 --> 00:23:39.000]  李光耀就要其他人去
[00:23:39.000 --> 00:23:42.680]  怎麼藉著上帝給他們一年四季
[00:23:42.680 --> 00:23:44.520]  都有很好的陽光
[00:23:44.520 --> 00:23:47.880]  去種植不同的花草樹木
[00:23:47.880 --> 00:23:53.560]  結果新加坡就成為了花園城市了
[00:23:53.560 --> 00:24:00.680]  所以凡事從一個感恩積極的角度去想
[00:24:00.680 --> 00:24:02.680]  去探索的時候
[00:24:02.680 --> 00:24:07.000]  出來的事情是不一樣的
[00:24:07.000 --> 00:24:11.080]  又在2020年的時候
[00:24:11.080 --> 00:24:14.680]  新冠肺炎剛剛初起
[00:24:14.680 --> 00:24:19.080]  在意大利裡面有一個93歲的老人家
[00:24:19.080 --> 00:24:24.080]  他就染了新冠肺炎
[00:24:24.080 --> 00:24:26.960]  當時他都差不多死了
[00:24:26.960 --> 00:24:31.880]  不過慢慢他就好轉了
[00:24:31.880 --> 00:24:34.880]  當他好轉了
[00:24:34.880 --> 00:24:40.280]  醫院就給了他一份帳單
[00:24:40.280 --> 00:24:43.560]  那個老人家看完這份帳單之後
[00:24:43.560 --> 00:24:46.080]  就在那裡哭了
[00:24:46.080 --> 00:24:46.960]  醫院就想著
[00:24:46.960 --> 00:24:48.560]  哇 當然是很貴的
[00:24:48.560 --> 00:24:50.560]  他付不起這個帳單了
[00:24:50.560 --> 00:24:53.280]  所以當時的醫生就跟他說
[00:24:53.280 --> 00:24:55.280]  你不用怕的
[00:24:55.280 --> 00:24:59.880]  我們會盡量各方面想辦法去幫助你
[00:25:00.960 --> 00:25:02.960]  但是這個老人家說
[00:25:02.960 --> 00:25:07.560]  我不是因為付不起錢而哭
[00:25:07.560 --> 00:25:09.560]  我付得起的
[00:25:09.560 --> 00:25:12.960]  我哭是因為
[00:25:12.960 --> 00:25:19.560]  我已經呼吸了上帝給我的空氣93年了
[00:25:19.560 --> 00:25:23.560]  但我從來沒有給過一分錢上帝
[00:25:23.560 --> 00:25:26.960]  我現在看到那張帳單
[00:25:26.960 --> 00:25:30.960]  醫院就說一天的呼吸器
[00:25:30.960 --> 00:25:33.360]  不算其他 只是呼吸器
[00:25:33.360 --> 00:25:38.560]  就要這個意大利幣5000元
[00:25:38.560 --> 00:25:40.560]  我特意上網看過
[00:25:40.560 --> 00:25:45.560]  大約2888元
[00:25:45.560 --> 00:25:48.560]  一天用個呼吸機
[00:25:48.560 --> 00:25:50.160]  我跟他算一下
[00:25:50.160 --> 00:25:53.160]  一年365天
[00:25:53.160 --> 00:25:56.160]  然後他93歲了
[00:25:56.160 --> 00:25:58.760]  哇 我都不敢算下去了
[00:25:58.760 --> 00:26:00.760]  那個老人家就說
[00:26:00.760 --> 00:26:03.160]  你知不知道 他就跟醫生說
[00:26:03.160 --> 00:26:09.160]  我欠了上帝多少錢
[00:26:09.160 --> 00:26:12.960]  我以前從來都沒有為過
[00:26:12.960 --> 00:26:14.960]  我可以自由地呼吸
[00:26:14.960 --> 00:26:17.960]  我們去多謝上帝
[00:26:17.960 --> 00:26:20.960]  其實 頂姐妹
[00:26:20.960 --> 00:26:25.560]  在這次新冠肺炎的病裡面
[00:26:25.560 --> 00:26:28.160]  讓我們去想到
[00:26:28.160 --> 00:26:31.960]  原來我們可以自由地去吸氣
[00:26:31.960 --> 00:26:34.360]  是這麼幸福
[00:26:34.360 --> 00:26:36.360]  是這麼有恩典
[00:26:36.360 --> 00:26:40.360]  所以我們應該要適時把握
[00:26:40.360 --> 00:26:44.760]  上帝給我們各方面的恩典
[00:26:44.760 --> 00:26:48.760]  我們去獻上感恩
[00:26:48.760 --> 00:26:52.960]  當我們不懂得去感恩的時候
[00:26:52.960 --> 00:26:55.360]  就算恩賜有多少也好
[00:26:55.360 --> 00:26:57.760]  機會有多少也好
[00:26:57.760 --> 00:27:01.360]  人時時就落下一個很憂鬱
[00:27:01.360 --> 00:27:03.360]  覺得上帝不理我們
[00:27:03.360 --> 00:27:07.360]  覺得我自己沒有用那個景況
[00:27:07.360 --> 00:27:09.960]  我們要明白一件事
[00:27:09.960 --> 00:27:13.160]  這個感恩不是在於
[00:27:13.160 --> 00:27:15.960]  我們每一個人擁有多少
[00:27:15.960 --> 00:27:18.560]  每個人上帝一定給我們恩賜的
[00:27:18.560 --> 00:27:20.160]  或多或少
[00:27:20.160 --> 00:27:22.360]  但是這個感恩
[00:27:22.360 --> 00:27:24.760]  就是我們一個人的態度
[00:27:24.760 --> 00:27:28.760]  將上帝給我們的恩賜
[00:27:28.760 --> 00:27:30.560]  我們去發揮
[00:27:30.560 --> 00:27:32.560]  我們多謝上帝
[00:27:32.560 --> 00:27:36.960]  感恩是一道的鑰匙
[00:27:36.960 --> 00:27:39.160]  是一把鑰匙來的
[00:27:39.160 --> 00:27:43.560]  就可以將這個幸福的門去打開
[00:27:43.560 --> 00:27:45.560]  因為當我們不懂得感恩
[00:27:45.560 --> 00:27:47.960]  時時是一個埋怨
[00:27:47.960 --> 00:27:50.160]  或者時時是一個驚慌
[00:27:50.160 --> 00:27:53.560]  一個恐慌的情況的時候
[00:27:53.560 --> 00:27:56.560]  我們的人生是抑鬱的
[00:27:56.560 --> 00:28:00.160]  人生是沒有美的
[00:28:00.160 --> 00:28:03.360]  所以在2022年開始的時候
[00:28:03.360 --> 00:28:05.360]  我們要記緊
[00:28:05.360 --> 00:28:08.560]  握緊這個幸福的鑰匙
[00:28:08.560 --> 00:28:09.960]  在新的一年
[00:28:09.960 --> 00:28:12.360]  甚至以後的日子裏面
[00:28:12.360 --> 00:28:16.960]  我們是一個平安喜樂的人生
[00:28:16.960 --> 00:28:18.960]  我們就用一首詩歌
[00:28:18.960 --> 00:28:20.760]  《稱頌主榮名》
[00:28:20.760 --> 00:28:23.960]  就是《耳詩篇》103篇
[00:28:23.960 --> 00:28:25.960]  是太宅的詩歌
[00:28:25.960 --> 00:28:30.160]  講到我們要去歌頌上帝的聖名
[00:28:30.160 --> 00:28:32.560]  我們用心
[00:28:32.560 --> 00:28:36.160]  去感謝祂對我們一切的工作
[00:28:36.160 --> 00:28:47.760]  (音樂)
[00:28:47.760 --> 00:28:53.360]  稱頌主榮名
[00:28:53.360 --> 00:29:00.560]  多謝主頌主榮名
[00:29:00.560 --> 00:29:05.960]  稱頌主榮名
[00:29:05.960 --> 00:29:13.160]  願我隨心有神
[00:29:13.160 --> 00:29:18.760]  稱頌主榮名
[00:29:18.760 --> 00:29:25.960]  多謝主頌主榮名
[00:29:25.960 --> 00:29:31.360]  稱頌主榮名
[00:29:31.360 --> 00:29:37.360]  願我隨心有神
[00:29:37.360 --> 00:29:41.360]  (音樂)
[00:29:41.360 --> 00:29:45.360]  慈悲仁愛的天父上帝
[00:29:45.360 --> 00:29:47.960]  我們多謝你
[00:29:47.960 --> 00:29:50.960]  因為你差派了耶穌基督
[00:29:50.960 --> 00:29:54.360]  來拯救我們這班卑微的人
[00:29:54.360 --> 00:29:58.360]  為我們寫上新名
[00:29:58.360 --> 00:30:01.360]  我們多謝你
[00:30:01.360 --> 00:30:04.960]  因為你有差派聖名來教導我們
[00:30:04.960 --> 00:30:08.360]  指引我們整個人生
[00:30:08.360 --> 00:30:09.960]  你幫助我們
[00:30:09.960 --> 00:30:12.360]  去將一些老外的習慣
[00:30:12.360 --> 00:30:15.560]  一些損人損己的習慣
[00:30:15.560 --> 00:30:17.360]  都去剔除
[00:30:17.360 --> 00:30:21.360]  我們多謝你
[00:30:21.360 --> 00:30:24.760]  我們多謝你
[00:30:24.760 --> 00:30:29.160]  你那份無條件的愛
[00:30:29.160 --> 00:30:31.160]  無論我們做了什麼
[00:30:31.160 --> 00:30:34.960]  得罪你得罪人
[00:30:34.960 --> 00:30:37.160]  但你都從來不會刁鬆我們
[00:30:37.160 --> 00:30:40.760]  不會離開我們
[00:30:40.760 --> 00:30:43.160]  相反
[00:30:43.160 --> 00:30:45.360]  什麼時候我們跌倒
[00:30:45.360 --> 00:30:48.160]  你就扶起我們
[00:30:48.160 --> 00:30:52.160]  你又會賜我們能力
[00:30:52.160 --> 00:30:58.160]  叫我們在沮喪的裡面站起來
[00:30:58.160 --> 00:31:00.560]  當我們思想混亂
[00:31:00.560 --> 00:31:02.160]  充滿著很多的思極
[00:31:02.160 --> 00:31:03.360]  很多的消極
[00:31:03.360 --> 00:31:06.960]  很多負面的想法的時候
[00:31:06.960 --> 00:31:11.760]  你卻賜給我們有完全的平安
[00:31:11.760 --> 00:31:16.360]  使我們的心靈得到治癒
[00:31:16.360 --> 00:31:18.360]  得到提升
[00:31:18.360 --> 00:31:21.560]  我們多謝你
[00:31:21.560 --> 00:31:26.560]  求你賜給我們有能力
[00:31:26.560 --> 00:31:28.560]  有愛心
[00:31:28.560 --> 00:31:31.960]  來回應主你的恩典
[00:31:31.960 --> 00:31:32.560]  幫助我們
[00:31:32.560 --> 00:31:35.760]  以致我們張開雙手的時候
[00:31:35.760 --> 00:31:40.960]  我們可以來供給其他人的需要
[00:31:40.960 --> 00:31:42.760]  當我們打開眼睛的時候
[00:31:42.760 --> 00:31:45.160]  我們就看到其他人的需要
[00:31:45.160 --> 00:31:48.560]  我們願意來去擺上
[00:31:48.560 --> 00:31:50.760]  開我們的耳朵
[00:31:50.760 --> 00:31:55.160]  讓我們聽到其他人的呼吸
[00:31:55.160 --> 00:31:57.760]  打開我們的心
[00:31:57.760 --> 00:32:04.560]  去愛一些受傷迷失的人
[00:32:04.560 --> 00:32:06.960]  張開我們的口
[00:32:06.960 --> 00:32:10.760]  去宣揚主你的愛
[00:32:10.760 --> 00:32:13.160]  伸開雙臂
[00:32:13.160 --> 00:32:16.960]  以致我們學習在愛的當中
[00:32:16.960 --> 00:32:19.760]  怎樣去接受人
[00:32:19.760 --> 00:32:21.760]  求主幫助
[00:32:22.760 --> 00:32:26.760]  請求主為我們
[00:32:26.760 --> 00:32:30.760]  讓我們心靈平安
[00:32:30.760 --> 00:32:34.760]  請求主為我們
[00:32:34.760 --> 00:32:40.760]  讓我們心靈平安
[00:32:40.760 --> 00:32:44.760]  請求主為我們
[00:32:44.760 --> 00:32:50.760]  讓我們心靈平安
[00:32:50.760 --> 00:32:53.760]  這就是我們每一個人的心靈
[00:32:53.760 --> 00:32:56.760]  由 Amara.org 社群提供的字幕

