
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹早晨,主對面平安
[00:18:49.000 --> 00:18:51.000]  這些全部是一個對比
[00:18:51.000 --> 00:18:53.000]  你用一個更大的脈絡
[00:18:53.000 --> 00:18:55.000]  去看聖經故事
[00:18:55.000 --> 00:18:57.000]  你的體會很不同
[00:18:57.000 --> 00:18:59.000]  其實好像一個
[00:18:59.000 --> 00:19:01.000]  連續劇
[00:19:01.000 --> 00:19:03.000]  你中間抽一集出來看
[00:19:03.000 --> 00:19:05.000]  你都看到一些東西
[00:19:05.000 --> 00:19:07.000]  你都看到一些故事
[00:19:07.000 --> 00:19:09.000]  但是你可能錯過了整個脈絡
[00:19:09.000 --> 00:19:11.000]  你就會有些東西
[00:19:11.000 --> 00:19:13.000]  你是不明白
[00:19:13.000 --> 00:19:15.000]  或者是有些重要的訊息
[00:19:15.000 --> 00:19:17.000]  是沒有了
[00:19:17.000 --> 00:19:19.000]  到最後
[00:19:19.000 --> 00:19:21.000]  講的是從故事
[00:19:21.000 --> 00:19:23.000]  去了解講故事的主人
[00:19:23.000 --> 00:19:25.000]  耶穌
[00:19:25.000 --> 00:19:27.000]  為什麼他要講這樣的故事
[00:19:27.000 --> 00:19:29.000]  上帝為什麼要
[00:19:29.000 --> 00:19:31.000]  將他的故事講給你聽
[00:19:31.000 --> 00:19:33.000]  為什麼要講不同的
[00:19:33.000 --> 00:19:35.000]  耶穌說不同的比喻
[00:19:35.000 --> 00:19:37.000]  那個比喻背後是講什麼
[00:19:37.000 --> 00:19:39.000]  如果又說回小孩子和財主
[00:19:39.000 --> 00:19:41.000]  我們如果用
[00:19:41.000 --> 00:19:43.000]  我們自己人的眼光去看的時候
[00:19:43.000 --> 00:19:45.000]  我們人類中心主義
[00:19:45.000 --> 00:19:47.000]  我說這些就是
[00:19:47.000 --> 00:19:49.000]  我們繼續關心的就是
[00:19:49.000 --> 00:19:51.000]  我可不可以上天堂
[00:19:51.000 --> 00:19:53.000]  我學小孩子還是學財主
[00:19:53.000 --> 00:19:55.000]  我應該怎樣才可以上天堂
[00:19:55.000 --> 00:19:57.000]  這個是我們從人的角度去看
[00:19:57.000 --> 00:19:59.000]  很擔心的
[00:19:59.000 --> 00:20:01.000]  很多人都說我怎樣才可以上天堂
[00:20:01.000 --> 00:20:03.000]  但如果你想想耶穌的角度
[00:20:03.000 --> 00:20:05.000]  用耶穌的眼光
[00:20:05.000 --> 00:20:07.000]  他為什麼要講這個故事
[00:20:07.000 --> 00:20:09.000]  他在責備什麼人
[00:20:09.000 --> 00:20:11.000]  他是在說
[00:20:11.000 --> 00:20:13.000]  這些人才是小孩子的人
[00:20:13.000 --> 00:20:15.000]  才是進天國的人
[00:20:15.000 --> 00:20:17.000]  為什麼你阻礙他
[00:20:17.000 --> 00:20:19.000]  為什麼你會阻礙他
[00:20:19.000 --> 00:20:21.000]  我們是不是應該要學習的是
[00:20:21.000 --> 00:20:23.000]  我要有一個心腸
[00:20:23.000 --> 00:20:25.000]  我要開一條路給小孩子
[00:20:25.000 --> 00:20:27.000]  我要開一條路給他
[00:20:27.000 --> 00:20:29.000]  可以進到耶穌面前
[00:20:29.000 --> 00:20:31.000]  我不是阻礙他
[00:20:31.000 --> 00:20:33.000]  阻礙他
[00:20:33.000 --> 00:20:35.000]  這些人不適合來我們教會
[00:20:35.000 --> 00:20:37.000]  我們不適合你
[00:20:37.000 --> 00:20:39.000]  你找找其他教會
[00:20:39.000 --> 00:20:41.000]  或者是有些人根本沒有機會
[00:20:41.000 --> 00:20:43.000]  去到上崇拜
[00:20:43.000 --> 00:20:45.000]  星期六日都要上班
[00:20:45.000 --> 00:20:47.000]  不好意思
[00:20:47.000 --> 00:20:49.000]  你可不可以請假
[00:20:49.000 --> 00:20:51.000]  你可以開一個晚上的晚課給他
[00:20:51.000 --> 00:20:53.000]  你可以開一些其他日子的崇拜給他
[00:20:53.000 --> 00:20:55.000]  你作為基督徒
[00:20:55.000 --> 00:20:57.000]  作為耶穌的門徒
[00:20:57.000 --> 00:20:59.000]  我們是要想辦法
[00:20:59.000 --> 00:21:01.000]  讓人去到耶穌面前
[00:21:01.000 --> 00:21:03.000]  這個就是
[00:21:03.000 --> 00:21:05.000]  我們要透過聖經的故事
[00:21:05.000 --> 00:21:07.000]  去了解耶穌的心腸
[00:21:07.000 --> 00:21:09.000]  然後跟著去做
[00:21:09.000 --> 00:21:11.000]  焦點不再屬於我們自己
[00:21:11.000 --> 00:21:13.000]  不是再看著我們自己
[00:21:13.000 --> 00:21:15.000]  而是講故事的主人
[00:21:15.000 --> 00:21:17.000]  他講這個故事給我聽
[00:21:17.000 --> 00:21:19.000]  到底有什麼意思
[00:21:19.000 --> 00:21:21.000]  耶穌這麼多的教導
[00:21:21.000 --> 00:21:23.000]  到底有什麼意思
[00:21:23.000 --> 00:21:25.000]  我看到大家開始釣魚了
[00:21:25.000 --> 00:21:27.000]  所以最重要記住
[00:21:27.000 --> 00:21:29.000]  三個層次
[00:21:29.000 --> 00:21:31.000]  看故事表面
[00:21:31.000 --> 00:21:33.000]  最簡單的
[00:21:33.000 --> 00:21:35.000]  表面的那個
[00:21:35.000 --> 00:21:37.000]  大家不要停留在這裡
[00:21:37.000 --> 00:21:39.000]  看深一點
[00:21:39.000 --> 00:21:41.000]  在一個更大脈絡下看故事
[00:21:41.000 --> 00:21:43.000]  你起碼整本書去看
[00:21:43.000 --> 00:21:45.000]  整本聖經去看
[00:21:45.000 --> 00:21:47.000]  你起碼看那一卷裡面
[00:21:47.000 --> 00:21:49.000]  前前後後有什麼
[00:21:49.000 --> 00:21:51.000]  跟著了解
[00:21:51.000 --> 00:21:53.000]  這個故事的主人
[00:21:53.000 --> 00:21:55.000]  耶穌他講出來
[00:21:55.000 --> 00:21:57.000]  是為了什麼
[00:21:57.000 --> 00:21:59.000]  他想教導你什麼
[00:21:59.000 --> 00:22:01.000]  不要再將眼光集中在自己身上
[00:22:01.000 --> 00:22:03.000]  鼓勵大家用完三個層次
[00:22:03.000 --> 00:22:05.000]  去看聖經
[00:22:05.000 --> 00:22:07.000]  對大家將來來說
[00:22:07.000 --> 00:22:09.000]  我相信一定會有幫助的
[00:22:09.000 --> 00:22:11.000]  有得益的
[00:22:11.000 --> 00:22:13.000]  最後一次講到
[00:22:13.000 --> 00:22:15.000]  在聖經裡面不斷進心
[00:22:15.000 --> 00:22:17.000]  多謝大家
[00:22:17.000 --> 00:22:19.000]  我們有一分鐘的時間
[00:22:19.000 --> 00:22:21.000]  我想大家安靜默討
[00:22:21.000 --> 00:22:23.000]  去思考剛才講到的內容
[00:22:23.000 --> 00:22:25.000]  然後交給警法隊

