
[00:00:00.000 --> 00:00:03.920]  各位姐妹平安 感謝主
[00:21:54.540 --> 00:21:56.260]  我們比起來
[00:21:56.260 --> 00:21:59.060]  好像紮馬那麼小
[00:21:59.060 --> 00:22:01.900]  所以很多很多的抱怨
[00:22:01.900 --> 00:22:05.140]  很多很多的疑惑就出來了
[00:22:05.140 --> 00:22:07.500]  於是其他的以色列人都說
[00:22:07.500 --> 00:22:10.580]  我們回頭去埃及了
[00:22:10.580 --> 00:22:11.940]  我們不進迦南地了
[00:22:11.940 --> 00:22:12.940]  我們不進了
[00:22:12.940 --> 00:22:17.060]  很多很多的抱怨
[00:22:17.060 --> 00:22:19.820]  看著很多很多人家行
[00:22:19.820 --> 00:22:21.820]  自己不行的事情
[00:22:21.820 --> 00:22:26.100]  整個人生就變得沒有希望
[00:22:26.100 --> 00:22:30.300]  整個人生就變得沒有前路
[00:22:30.300 --> 00:22:33.660]  還有
[00:22:33.660 --> 00:22:36.180]  還有我們人很喜歡怎樣的
[00:22:36.180 --> 00:22:39.260]  很喜歡批評的
[00:22:39.260 --> 00:22:41.100]  耶穌告訴我們
[00:22:41.100 --> 00:22:44.340]  不要走去那麼多的論斷
[00:22:44.340 --> 00:22:46.060]  不要只是看到
[00:22:46.060 --> 00:22:49.460]  其他人眼裡面那條刺
[00:22:49.460 --> 00:22:52.180]  看不到整個木頭
[00:22:52.180 --> 00:22:55.700]  在我們自己眼前
[00:22:55.700 --> 00:22:57.660]  但有時我們就是這樣
[00:22:57.660 --> 00:23:00.620]  我們看著別人的東西
[00:23:00.620 --> 00:23:03.340]  都不是好的東西
[00:23:03.340 --> 00:23:06.020]  但這些批判
[00:23:06.020 --> 00:23:07.740]  論斷的思想
[00:23:07.740 --> 00:23:11.180]  不單止不會造就人
[00:23:11.180 --> 00:23:18.060]  還會破壞了人與人之間的關係
[00:23:18.060 --> 00:23:21.020]  當一個人聽到上帝
[00:23:21.020 --> 00:23:23.060]  說他的弟弟阿伯
[00:23:23.060 --> 00:23:24.700]  說你獻的那些祭物
[00:23:24.700 --> 00:23:27.180]  我喜歡 我喜歡
[00:23:27.180 --> 00:23:28.860]  他就開始覺得
[00:23:28.860 --> 00:23:30.180]  為什麼
[00:23:30.180 --> 00:23:32.340]  為什麼我弟弟獻的那些祭物
[00:23:32.340 --> 00:23:33.820]  比我好
[00:23:33.820 --> 00:23:36.980]  所以裡面就出了這個批評
[00:23:36.980 --> 00:23:38.820]  再出了這個苦毒
[00:23:38.820 --> 00:23:43.460]  就把自己的弟弟殺死了
[00:23:43.460 --> 00:23:46.580]  還有
[00:23:46.580 --> 00:23:48.580]  更加更加
[00:23:48.580 --> 00:23:51.180]  不要將淫亂的思想
[00:23:51.180 --> 00:23:54.300]  擠進我們的頭上
[00:23:54.300 --> 00:23:57.140]  我們看到這個大衛王
[00:23:57.140 --> 00:23:59.700]  在那麼多的戰爭裡面
[00:23:59.700 --> 00:24:03.380]  沒有輸過任何一場仗
[00:24:03.380 --> 00:24:07.420]  大衛王沒有輸過任何一場仗
[00:24:07.420 --> 00:24:08.780]  不過
[00:24:08.780 --> 00:24:13.900]  他輸了給這個淫亂的思想
[00:24:13.900 --> 00:24:17.460]  當他看到這個拔士巴那麼漂亮的女孩
[00:24:17.460 --> 00:24:19.900]  在對面來洗澡的時候
[00:24:19.900 --> 00:24:22.060]  他就將這個淫亂的思想
[00:24:22.060 --> 00:24:25.100]  擠了在這個腦袋裡面
[00:24:25.100 --> 00:24:26.100]  他就跟別人
[00:24:26.100 --> 00:24:28.540]  明知別人已經有了丈夫
[00:24:28.540 --> 00:24:30.860]  他就跟別人去同房
[00:24:30.860 --> 00:24:32.220]  然後
[00:24:32.220 --> 00:24:34.900]  就怕被人揭發的時候
[00:24:34.900 --> 00:24:36.700]  於是就殺了
[00:24:36.700 --> 00:24:39.900]  殺了拔士巴的丈夫
[00:24:39.900 --> 00:24:45.740]  這個淫亂思想一擠進去的時候
[00:24:45.740 --> 00:24:48.260]  他就一路一路犯罪了
[00:24:48.260 --> 00:24:49.660]  我們回頭看
[00:24:49.660 --> 00:24:52.460]  大衛的結局是怎樣的
[00:24:52.460 --> 00:24:54.020]  聖經說
[00:24:54.020 --> 00:24:55.860]  從此以後
[00:24:55.860 --> 00:24:58.060]  這個刀劍
[00:24:58.060 --> 00:25:03.020]  不再離開大衛的家
[00:25:03.020 --> 00:25:04.700]  從此以後
[00:25:04.700 --> 00:25:06.100]  這個刀劍
[00:25:06.100 --> 00:25:10.060]  再也不離開大衛的家
[00:25:10.060 --> 00:25:11.740]  我們看到大衛
[00:25:11.740 --> 00:25:14.620]  他就正式做了皇帝了
[00:25:14.620 --> 00:25:16.500]  從掃墓那裡拿了皇帝
[00:25:16.500 --> 00:25:18.060]  做了皇帝了
[00:25:18.060 --> 00:25:19.300]  接著就整個
[00:25:19.300 --> 00:25:20.820]  那些子女
[00:25:20.820 --> 00:25:23.220]  就在那裡爭位
[00:25:23.220 --> 00:25:24.740]  在那裡打鬥
[00:25:24.740 --> 00:25:25.460]  是不是?
[00:25:25.460 --> 00:25:27.140]  他整個人生
[00:25:27.140 --> 00:25:30.780]  就在這個戰爭當中
[00:25:30.780 --> 00:25:32.860]  馬丁路德他提醒
[00:25:32.860 --> 00:25:34.940]  他說我們不可以阻止那些小鳥
[00:25:34.940 --> 00:25:37.340]  在我們頭頂上飛來飛去
[00:25:37.340 --> 00:25:39.460]  很多小鳥在那裡飛來飛去
[00:25:39.460 --> 00:25:43.260]  但是千萬不要讓任何一隻小鳥
[00:25:43.260 --> 00:25:46.220]  在我們頭上高來去捉巢
[00:25:46.220 --> 00:25:47.780]  一捉了巢的時候
[00:25:47.780 --> 00:25:52.100]  那些思想固定在我們腦海裡面的時候
[00:25:52.100 --> 00:25:56.460]  我們就會很難跳出來
[00:25:56.460 --> 00:26:00.300]  所以我們說要戴上救恩的頭盔
[00:26:00.300 --> 00:26:03.740]  就是我們要用耶穌基督的思想
[00:26:03.740 --> 00:26:06.620]  耶穌基督在聖經給我們的教導
[00:26:06.620 --> 00:26:13.140]  來在我們的思想腦海裡面去紮根
[00:26:13.140 --> 00:26:16.140]  救恩是我們的頭盔
[00:26:16.140 --> 00:26:18.340]  是講到神全方位的
[00:26:18.340 --> 00:26:22.860]  保護著我們整個的思想
[00:26:22.860 --> 00:26:25.260]  所以以上那五樣東西
[00:26:25.260 --> 00:26:33.180]  無論是腰帶、鞋、盾牌、護心鏡、頭盔
[00:26:33.180 --> 00:26:35.060]  都是一些防衛性的
[00:26:35.060 --> 00:26:37.060]  保護著我們的
[00:26:37.060 --> 00:26:38.780]  到第六樣的時候
[00:26:38.780 --> 00:26:45.580]  就是這個可以攻又可以守的一個裝備
[00:26:45.580 --> 00:26:49.580]  在第十七、十八節他說
[00:26:49.580 --> 00:26:52.100]  要拿著聖靈的寶劍
[00:26:52.100 --> 00:26:54.220]  就是上帝的道
[00:26:54.220 --> 00:26:55.980]  我們要靠著聖靈
[00:26:55.980 --> 00:26:59.780]  隨時多方的禱告、祈求
[00:26:59.780 --> 00:27:03.780]  並要為此來去警醒不倦
[00:27:03.780 --> 00:27:07.860]  為眾聖徒來去祈求
[00:27:07.860 --> 00:27:11.580]  這裡講到聖靈的寶劍
[00:27:11.580 --> 00:27:13.580]  原來他在原本的文字裡面
[00:27:13.580 --> 00:27:16.220]  是講到一把很短的劍
[00:27:16.220 --> 00:27:18.980]  就說大約有六十厘米
[00:27:18.980 --> 00:27:21.340]  其實我看下去好像也不是很短
[00:27:21.340 --> 00:27:24.180]  不過比正式的劍他們說是短的
[00:27:24.180 --> 00:27:28.300]  這些短劍就可以保護自己
[00:27:28.300 --> 00:27:31.540]  上刀插他們的時候擋一擋
[00:27:31.540 --> 00:27:33.700]  但另一方面
[00:27:33.700 --> 00:27:35.580]  我又可以做一個攻擊
[00:27:35.580 --> 00:27:39.260]  特別是一些很近身的肉搏戰的時候
[00:27:39.260 --> 00:27:41.500]  可以用這把短劍
[00:27:41.500 --> 00:27:44.820]  用來擊殺敵人
[00:27:44.820 --> 00:27:48.660]  是一個很厲害的武器
[00:27:48.660 --> 00:27:52.860]  他說這個就是聖靈的寶劍
[00:27:52.860 --> 00:27:54.860]  或者聖靈的短劍
[00:27:54.860 --> 00:27:57.860]  就是上帝的道
[00:27:57.860 --> 00:28:00.020]  這裡講到上帝的道
[00:28:00.020 --> 00:28:02.180]  就和在約翰福音講道
[00:28:02.180 --> 00:28:07.140]  「太初有道,道與神同在,道就是神」
[00:28:07.140 --> 00:28:10.460]  那個「道」字是兩個不同的字
[00:28:10.460 --> 00:28:12.660]  但是兩個「道」
[00:28:12.660 --> 00:28:15.220]  都是講到在這個原文裡面
[00:28:15.220 --> 00:28:17.140]  是兩個不同的字
[00:28:17.140 --> 00:28:20.180]  在約翰福音那裡就是這個Logos
[00:28:20.180 --> 00:28:22.580]  在這裡就是Vima
[00:28:22.580 --> 00:28:24.180]  是另外一個字
[00:28:24.180 --> 00:28:26.540]  不過他們都同樣
[00:28:26.540 --> 00:28:29.620]  都是講到上帝的說話
[00:28:29.620 --> 00:28:32.140]  聖靈的寶劍、短劍
[00:28:32.140 --> 00:28:34.340]  就是上帝的說話
[00:28:34.340 --> 00:28:38.060]  都是講到上帝的說話是很厲害的
[00:28:38.060 --> 00:28:41.940]  厲害到好像那份爆炸性那樣
[00:28:41.940 --> 00:28:44.300]  可以改變人的生命
[00:28:44.300 --> 00:28:46.340]  進入人生命裡面
[00:28:46.340 --> 00:28:48.020]  改變我們一些很負面
[00:28:48.020 --> 00:28:50.900]  很不好、很沮喪、很不好的思想
[00:28:50.900 --> 00:28:52.260]  都是這樣
[00:28:52.260 --> 00:28:53.620]  但是到了這裡
[00:28:53.620 --> 00:28:57.380]  在《爾忽所書》講到這個「道」
[00:28:57.380 --> 00:29:00.100]  它再深了一點意思
[00:29:00.100 --> 00:29:02.780]  就是講到上帝的說話
[00:29:02.780 --> 00:29:04.580]  是很活潑
[00:29:04.580 --> 00:29:06.740]  是可以能夠適時地
[00:29:06.740 --> 00:29:08.900]  按著你的那個境況
[00:29:08.900 --> 00:29:14.060]  來給我們有不同的提醒
[00:29:14.060 --> 00:29:19.940]  他說要拿著聖靈的寶劍
[00:29:19.940 --> 00:29:23.300]  拿著呢?就是拿著的意思
[00:29:23.300 --> 00:29:25.780]  當一個軍人去打仗的時候
[00:29:25.780 --> 00:29:28.180]  你一定隨時拿著武器的
[00:29:28.180 --> 00:29:30.260]  你不會說「啊,這把劍好重啊」
[00:29:30.260 --> 00:29:32.860]  「我放下一會兒,在這裡潑一下涼」
[00:29:32.860 --> 00:29:34.340]  不可以的
[00:29:34.340 --> 00:29:36.180]  拿著的時候
[00:29:36.180 --> 00:29:39.300]  就是說我隨時準備
[00:29:39.300 --> 00:29:43.300]  隨時要做好這個準備
[00:29:43.300 --> 00:29:47.420]  我在錦繡堂是侍奉了十幾
[00:29:47.420 --> 00:29:50.700]  十四年有多了,快十五年了
[00:29:50.700 --> 00:29:53.700]  我每天就會搭地鐵
[00:29:53.700 --> 00:29:55.700]  然後接著去西鐵
[00:29:55.700 --> 00:29:59.500]  從尖沙咀去尖東
[00:29:59.500 --> 00:30:01.620]  在星期天的時候
[00:30:01.620 --> 00:30:07.100]  這個西鐵很疏的
[00:30:07.100 --> 00:30:09.260]  因為我六點半就要出門了
[00:30:09.260 --> 00:30:10.860]  很疏的
[00:30:10.860 --> 00:30:12.100]  所以就是說
[00:30:12.100 --> 00:30:15.180]  我走這個由尖沙咀
[00:30:15.180 --> 00:30:18.660]  去到尖東這一段隧道的路
[00:30:18.660 --> 00:30:21.860]  都走了十四年多了
[00:30:21.860 --> 00:30:23.820]  還要計算來回
[00:30:23.820 --> 00:30:26.100]  所以我就很清楚知道
[00:30:26.100 --> 00:30:29.580]  當我在尖沙咀
[00:30:29.580 --> 00:30:30.580]  走去尖東的時候
[00:30:30.580 --> 00:30:32.620]  我走到某一個位置
[00:30:32.620 --> 00:30:34.700]  當我看到有很多人
[00:30:34.700 --> 00:30:36.420]  正在來的時候
[00:30:36.420 --> 00:30:38.980]  就是說這班車子來了
[00:30:38.980 --> 00:30:40.860]  所以我在這個位置開始
[00:30:40.860 --> 00:30:42.900]  我就要急步起
[00:30:42.900 --> 00:30:46.260]  急步起快點走去尖東站
[00:30:46.260 --> 00:30:47.300]  我會知道
[00:30:47.300 --> 00:30:50.260]  接著可能五六分鐘之後
[00:30:50.260 --> 00:30:53.540]  又另外一班車子會來了
[00:30:53.540 --> 00:30:56.700]  因為當我有時候想著看手機
[00:30:56.700 --> 00:30:58.940]  或者很累慢慢走的時候
[00:30:58.940 --> 00:31:00.860]  一去到遲了的話
[00:31:00.860 --> 00:31:03.380]  我就會看到那個牌子說
[00:31:03.380 --> 00:31:05.140]  十一分鐘之後
[00:31:05.140 --> 00:31:07.500]  是下一班車子來的
[00:31:07.500 --> 00:31:09.780]  我就會心疼了
[00:31:09.780 --> 00:31:12.980]  所以拿著的時候
[00:31:12.980 --> 00:31:14.660]  就是要撐著時機
[00:31:14.660 --> 00:31:16.260]  經常都要拿著它
[00:31:16.260 --> 00:31:17.980]  一知道是時機來的時候
[00:31:17.980 --> 00:31:19.820]  你就要去作戰了
[00:31:19.820 --> 00:31:21.900]  所以拿著聖靈的寶劍
[00:31:21.900 --> 00:31:24.780]  就是說特別的意思
[00:31:24.780 --> 00:31:27.460]  就是你用上帝的說話
[00:31:27.460 --> 00:31:30.420]  你去看準人的心靈的需要
[00:31:30.420 --> 00:31:32.580]  你去講這一句話
[00:31:32.580 --> 00:31:34.660]  講這一句聖經
[00:31:34.660 --> 00:31:35.580]  不過當然很多時候
[00:31:35.580 --> 00:31:36.980]  我們自己不知道的
[00:31:36.980 --> 00:31:40.740]  是聖靈教導我們怎麼做的
[00:31:40.740 --> 00:31:43.620]  在詩篇二十七篇裡面
[00:31:43.620 --> 00:31:47.460]  我自己有兩次很特別的經歷
[00:31:47.460 --> 00:31:48.980]  在某個星期三
[00:31:48.980 --> 00:31:52.940]  那時候我還在長沙灣的教會侍奉
[00:31:52.940 --> 00:31:55.300]  當我早上靈修之後
[00:31:55.300 --> 00:31:58.220]  突然間腦海就出現了一句話
[00:31:58.220 --> 00:32:00.620]  「耶和華是我的亮光
[00:32:00.620 --> 00:32:02.340]  我還怕誰呢?」
[00:32:02.340 --> 00:32:04.540]  「耶和華是我的拯救
[00:32:04.540 --> 00:32:07.060]  我還懼誰呢?」
[00:32:07.060 --> 00:32:09.580]  我的聖經真是一般般
[00:32:09.580 --> 00:32:10.980]  我就想來想去
[00:32:10.980 --> 00:32:12.740]  這句話在哪裡的呢?
[00:32:12.740 --> 00:32:15.060]  為什麼這句話不斷地停在那裡
[00:32:15.060 --> 00:32:15.820]  有一種力量
[00:32:15.820 --> 00:32:16.980]  就是說你要找它
[00:32:16.980 --> 00:32:18.860]  找它 找它
[00:32:18.860 --> 00:32:20.700]  那我都有點厲害
[00:32:20.700 --> 00:32:21.860]  知道是詩篇
[00:32:21.860 --> 00:32:24.060]  那我就拿來去找詩篇了
[00:32:24.060 --> 00:32:28.780]  終於找到詩篇二十七篇
[00:32:28.780 --> 00:32:30.740]  打開來讀
[00:32:30.740 --> 00:32:32.540]  我覺得很寶貴
[00:32:32.540 --> 00:32:38.500]  裡面每句話都好像很有力地在跟我說
[00:32:38.500 --> 00:32:40.460]  那天早上
[00:32:40.460 --> 00:32:44.460]  我差不多把詩篇二十七篇背了過去
[00:32:44.460 --> 00:32:48.180]  我覺得整個生命很滿足
[00:32:48.180 --> 00:32:51.740]  我覺得好像在《以西傑書》裡面說
[00:32:51.740 --> 00:32:55.220]  在我裡面吃了上帝的話語
[00:32:55.220 --> 00:32:57.580]  我覺得很開心
[00:32:57.580 --> 00:32:59.020]  到下午了
[00:32:59.020 --> 00:33:02.260]  我點幾個鐘頭回到教會的時候
[00:33:02.260 --> 00:33:04.740]  有一位姐妹打電話給我
[00:33:04.740 --> 00:33:10.660]  她就是剛剛上任做財政的執事
[00:33:10.660 --> 00:33:14.900]  她說「今晚祈禱會之後我要找你聊天」
[00:33:14.900 --> 00:33:18.340]  我說「祈禱會結束了九點多、十點了」
[00:33:18.340 --> 00:33:21.300]  「還聊天?改天行不行?」
[00:33:21.300 --> 00:33:22.980]  她說「不行 不行」
[00:33:22.980 --> 00:33:25.220]  「一定要今天」
[00:33:25.220 --> 00:33:28.660]  當時九點多跟她開始聊天
[00:33:28.660 --> 00:33:31.420]  她就說原來在那天的上午
[00:33:31.420 --> 00:33:35.740]  她就找了她之前的財務
[00:33:35.740 --> 00:33:38.060]  因為她有些事情剛剛接手
[00:33:38.060 --> 00:33:40.260]  不明白、不懂
[00:33:40.260 --> 00:33:44.620]  就問一下這個財務怎麼做
[00:33:44.620 --> 00:33:49.500]  接著這個財務就罵她了
[00:33:49.500 --> 00:33:51.380]  指著鼻子罵她
[00:33:51.380 --> 00:33:54.260]  「你小學都還沒讀完」
[00:33:54.260 --> 00:34:00.460]  「你哪裡有資格去做這個財務?」
[00:34:00.460 --> 00:34:03.660]  說真的 這位姐妹
[00:34:03.660 --> 00:34:07.340]  她真的讀完五年級就沒有讀了
[00:34:07.340 --> 00:34:11.420]  但是 突然間姐妹在我們那個年代
[00:34:11.420 --> 00:34:15.060]  在五十幾年的年代裡面
[00:34:15.060 --> 00:34:17.900]  當時香港社會很多都是這樣的
[00:34:17.900 --> 00:34:20.100]  家庭經濟不好
[00:34:20.100 --> 00:34:23.380]  於是就要出去去車醫
[00:34:23.380 --> 00:34:25.580]  所以讀完五年級之後
[00:34:25.580 --> 00:34:28.740]  她就去了工廠裡面去車醫
[00:34:28.740 --> 00:34:30.980]  但是到她十七、八歲的時候
[00:34:30.980 --> 00:34:33.180]  教會有一位牙醫
[00:34:33.180 --> 00:34:35.300]  看到她這麼勤力
[00:34:35.300 --> 00:34:38.620]  所以就請她做牙醫的助護
[00:34:38.620 --> 00:34:44.780]  教會了她很多牙醫的英文的專有名詞
[00:34:44.780 --> 00:34:46.980]  其它英文她就沒有學會了
[00:34:46.980 --> 00:34:53.660]  接著就自己去讀了初級和中級的報記
[00:34:53.660 --> 00:34:57.380]  她心想這次做執事
[00:34:57.380 --> 00:35:00.060]  可以試試做財務
[00:35:00.060 --> 00:35:02.540]  管管帳 看行不行
[00:35:02.540 --> 00:35:08.700]  所以一心想去找人幫她 教教她
[00:35:08.700 --> 00:35:11.580]  結果就被那位
[00:35:11.580 --> 00:35:17.940]  真是很有學識、很有經驗的前任財務
[00:35:17.940 --> 00:35:23.780]  罵到她自信心什麼都沒有了
[00:35:23.780 --> 00:35:26.140]  上一任的財務
[00:35:26.140 --> 00:35:29.740]  她就被魔鬼利用了她的驕傲
[00:35:29.740 --> 00:35:31.860]  說我是一個這麼有學識的人
[00:35:31.860 --> 00:35:36.060]  我是一個經驗這麼多的人
[00:35:36.060 --> 00:35:40.940]  接手的是一個竟然還沒讀完小學的人
[00:35:40.940 --> 00:35:44.740]  她就將魔鬼的批評
[00:35:44.740 --> 00:35:47.100]  魔鬼的妒忌
[00:35:47.100 --> 00:35:48.380]  我這麼厲害 我做完
[00:35:48.380 --> 00:35:50.660]  接著是一個這麼差的人做
[00:35:50.660 --> 00:35:53.540]  就推到這個姐妹的身上
[00:35:53.540 --> 00:35:56.620]  說她沒有這個資格
[00:35:56.620 --> 00:35:59.500]  所以那個姐妹就哭得不得了
[00:35:59.500 --> 00:36:04.940]  覺得自己又不行 又沒用 又懶
[00:36:04.940 --> 00:36:08.740]  所以就跟我說她要辭職
[00:36:08.740 --> 00:36:10.820]  我在當刻中
[00:36:10.820 --> 00:36:12.500]  我就想到
[00:36:12.500 --> 00:36:17.660]  為什麼早上上帝要我去讀這個詩篇27篇
[00:36:17.660 --> 00:36:20.660]  因為在詩篇的第27篇第二節說
[00:36:20.660 --> 00:36:24.060]  那作惡的 就是我的仇敵
[00:36:24.060 --> 00:36:28.580]  前來吃我肉的時候就半跌倒
[00:36:28.580 --> 00:36:30.060]  大衛作的
[00:36:30.060 --> 00:36:33.220]  大衛經歷了很多很多的艱難
[00:36:33.220 --> 00:36:34.500]  就說那些仇敵
[00:36:34.500 --> 00:36:38.020]  說來到要去攻擊他 要打垮他
[00:36:38.020 --> 00:36:41.580]  就說那些仇敵過不了吃他的肉
[00:36:41.580 --> 00:36:43.500]  我就告訴那位姐妹
[00:36:43.500 --> 00:36:46.340]  你現在就是這樣的光景了
[00:36:46.340 --> 00:36:49.620]  那個撒旦藉著前任的財務
[00:36:49.620 --> 00:36:51.060]  就是想推倒他
[00:36:51.060 --> 00:36:54.100]  你最好不要在教會侍奉
[00:36:54.100 --> 00:36:55.540]  然後第三節
[00:36:55.540 --> 00:36:58.820]  他雖有軍隊安然攻擊我
[00:36:58.820 --> 00:37:00.860]  我的心也不害怕
[00:37:00.860 --> 00:37:03.140]  雖然興起戰爭攻擊我
[00:37:03.140 --> 00:37:05.700]  我仍舊安穩
[00:37:05.700 --> 00:37:08.100]  我就說在你生命當中
[00:37:08.100 --> 00:37:09.900]  有耶穌基督
[00:37:09.900 --> 00:37:11.380]  祂是我們的力量
[00:37:11.380 --> 00:37:13.460]  是我們隨時的幫助
[00:37:13.460 --> 00:37:15.580]  你怕什麼
[00:37:15.580 --> 00:37:16.660]  然後接著
[00:37:16.660 --> 00:37:18.860]  他我雖遇到患難
[00:37:18.860 --> 00:37:23.020]  祂必將我隱蔽在祂的帳棚裡
[00:37:23.020 --> 00:37:26.220]  把我藏在祂帳幕的隱密處
[00:37:26.220 --> 00:37:28.380]  將我高舉在盤石
[00:37:28.380 --> 00:37:31.020]  現在我得以昂首
[00:37:31.020 --> 00:37:33.460]  高過四面的仇敵
[00:37:33.460 --> 00:37:34.860]  就說到大衛
[00:37:34.860 --> 00:37:36.060]  他記起了
[00:37:36.060 --> 00:37:38.180]  有在生命當中有耶和華
[00:37:38.180 --> 00:37:40.140]  在他隨時的幫助
[00:37:40.140 --> 00:37:42.780]  在他山寨的時候
[00:37:42.780 --> 00:37:46.780]  雖然有軍隊安然的去攻擊他
[00:37:46.780 --> 00:37:48.100]  他不再怕
[00:37:48.100 --> 00:37:50.340]  他好像在一個盤石的上高
[00:37:50.340 --> 00:37:51.620]  那麼穩固
[00:37:51.620 --> 00:37:54.220]  還有我經常都很喜歡這句
[00:37:54.220 --> 00:37:57.940]  我現在得以昂首
[00:37:57.940 --> 00:37:59.940]  堆實這些仇敵
[00:37:59.940 --> 00:38:01.940]  堆實這些攻擊
[00:38:01.940 --> 00:38:04.060]  我仍然可以抬高頭
[00:38:04.060 --> 00:38:05.500]  我靠著耶穌
[00:38:05.500 --> 00:38:07.580]  我一定得勝
[00:38:07.580 --> 00:38:09.980]  現在我得以昂首
[00:38:09.980 --> 00:38:15.140]  高過四面的仇敵
[00:38:15.140 --> 00:38:19.100]  當我這樣跟那個姐妹分享的時候
[00:38:19.100 --> 00:38:21.780]  她重新的得力
[00:38:21.780 --> 00:38:24.220]  她知道是撒旦蜘蛛
[00:38:24.220 --> 00:38:26.820]  那個姐妹來攻擊她
[00:38:26.820 --> 00:38:29.220]  她接著做完四年之後
[00:38:29.220 --> 00:38:30.900]  接著休息一年
[00:38:30.900 --> 00:38:33.700]  又再繼續做
[00:38:33.700 --> 00:38:34.820]  另外一次
[00:38:34.820 --> 00:38:36.580]  更加的奇妙
[00:38:36.580 --> 00:38:39.660]  有一位在醫院睡藝的婆婆
[00:38:39.660 --> 00:38:41.420]  她的親戚打電話
[00:38:41.420 --> 00:38:44.620]  叫我去為這位婆婆祈禱
[00:38:44.620 --> 00:38:47.500]  我不認識這個婆婆
[00:38:47.500 --> 00:38:49.300]  去到的時候打電話叫我去
[00:38:49.300 --> 00:38:51.100]  那個姐妹她都還沒有去
[00:38:51.100 --> 00:38:52.740]  我就自我介紹
[00:38:52.740 --> 00:38:54.380]  跟她的家人
[00:38:54.380 --> 00:38:57.900]  婆婆一直在叫
[00:38:57.900 --> 00:38:59.460]  我就不理了
[00:38:59.460 --> 00:39:02.380]  我說你們家人打電話來
[00:39:02.380 --> 00:39:03.980]  叫我為她祈禱
[00:39:03.980 --> 00:39:05.980]  我就為她祈禱
[00:39:05.980 --> 00:39:08.660]  一直在祈禱的時候
[00:39:08.660 --> 00:39:09.740]  我就用詩篇
[00:39:09.740 --> 00:39:11.420]  27篇第一節
[00:39:11.420 --> 00:39:13.540]  耶和華是我的亮光
[00:39:13.540 --> 00:39:15.540]  是我請求
[00:39:15.540 --> 00:39:17.780]  婆婆不需要害怕
[00:39:17.780 --> 00:39:22.660]  耶和華的亮光會照亮她前面的路程
[00:39:22.660 --> 00:39:24.420]  祈禱之後
[00:39:24.420 --> 00:39:27.140]  這個婆婆打開眼
[00:39:27.140 --> 00:39:29.220]  很寧靜地打開眼
[00:39:29.220 --> 00:39:32.180]  接著我跟她簡單地說福音
[00:39:32.180 --> 00:39:35.020]  我說耶和華是你生命的亮光
[00:39:35.020 --> 00:39:36.540]  你信不信
[00:39:36.540 --> 00:39:38.540]  耶和華是在請求你
[00:39:38.540 --> 00:39:40.100]  耶穌基督是在請求你的
[00:39:40.100 --> 00:39:41.620]  主你信不信
[00:39:41.620 --> 00:39:43.420]  她接著揭了一字
[00:39:43.420 --> 00:39:44.940]  信耶穌
[00:39:44.940 --> 00:39:46.180]  接著沒多久
[00:39:46.180 --> 00:39:48.340]  她又昏迷了
[00:39:48.340 --> 00:39:50.180]  她的家人告訴我
[00:39:50.180 --> 00:39:53.020]  之後直到她死為止
[00:39:53.020 --> 00:39:56.260]  她沒有再大叫了
[00:39:56.260 --> 00:39:58.140]  她的家人後來告訴我
[00:39:58.140 --> 00:39:59.740]  這個婆婆原來
[00:39:59.740 --> 00:40:00.620]  她就是
[00:40:00.620 --> 00:40:02.620]  整天在說很害怕
[00:40:02.620 --> 00:40:03.620]  我不知道要去哪裡
[00:40:03.620 --> 00:40:05.820]  很害怕
[00:40:05.820 --> 00:40:08.820]  但是聖靈告訴我
[00:40:08.820 --> 00:40:10.340]  我要告訴她
[00:40:10.340 --> 00:40:13.900]  耶穌基督就是真光
[00:40:13.900 --> 00:40:17.820]  所以我們要拿著聖靈的寶劍
[00:40:17.820 --> 00:40:20.540]  就是上帝的道
[00:40:20.540 --> 00:40:23.540]  我們要去對付魔鬼
[00:40:23.540 --> 00:40:26.620]  去幫助周圍的人
[00:40:26.620 --> 00:40:30.100]  但我們怎樣可以隨時有上帝的話
[00:40:30.100 --> 00:40:34.220]  在我們的腦袋裡響起呢
[00:40:34.220 --> 00:40:36.460]  一方面是聖靈的幫助
[00:40:36.500 --> 00:40:37.860]  第二方面
[00:40:37.860 --> 00:40:42.180]  也是我們要有更多的聖經
[00:40:42.180 --> 00:40:45.980]  在我們生命當中
[00:40:45.980 --> 00:40:48.460]  她說要靠著聖靈
[00:40:48.460 --> 00:40:51.260]  隨時的多方禱告
[00:40:51.260 --> 00:40:55.180]  什麼叫做靠著
[00:40:55.180 --> 00:40:56.620]  蹬了下去
[00:40:56.620 --> 00:40:57.380]  是不是
[00:40:57.380 --> 00:40:58.860]  蹬了下去的人
[00:40:58.860 --> 00:41:01.260]  你跟那個人的關係很密切
[00:41:01.260 --> 00:41:03.540]  跟那個人可以信得到的時候
[00:41:03.540 --> 00:41:06.340]  你才會蹬了下去
[00:41:06.340 --> 00:41:07.900]  就是靠著聖靈
[00:41:07.900 --> 00:41:12.340]  就是說我們要跟聖靈有一個很緊密的關係
[00:41:12.340 --> 00:41:14.220]  聖靈是一個大能的神
[00:41:14.220 --> 00:41:16.940]  我們可以靠著祂的時候
[00:41:16.940 --> 00:41:20.180]  我們就藉著祂的道
[00:41:20.180 --> 00:41:23.220]  多讀上帝的道的時候
