
[00:00:00.000 --> 00:00:03.200]  好 靚姐妹我們同心禱告
[00:26:20.680 --> 00:26:23.000]  好像沒有牧人的羊
[00:26:23.000 --> 00:26:26.520]  耶穌在《馬太福音》第九章
[00:26:26.520 --> 00:26:29.080]  又叫門徒這樣看的
[00:26:29.080 --> 00:26:33.020]  所以真正服侍主的弟兄姐妹
[00:26:33.020 --> 00:26:38.120]  首先是知道看顧、看見
[00:26:38.120 --> 00:26:41.320]  還有心靈裏面也都聽見等等
[00:26:41.320 --> 00:26:44.260]  這樣的弟兄姐妹
[00:26:44.260 --> 00:26:47.880]  她就開始會在神面前禱告
[00:26:47.880 --> 00:26:53.060]  求神讓她可以更好的等待
[00:26:53.060 --> 00:26:55.860]  裝備來被神去用
[00:26:55.860 --> 00:26:58.300]  所以弟兄姐妹 我們回到來
[00:26:58.300 --> 00:27:00.380]  我真的經常教弟兄姐妹
[00:27:00.380 --> 00:27:03.240]  回到來先安靜敬拜神
[00:27:03.240 --> 00:27:07.080]  回到來你坐下 暫時不要跟別人聊天
[00:27:07.080 --> 00:27:10.200]  當然禮貌打個招呼 點個點頭是沒有問題
[00:27:10.200 --> 00:27:14.200]  但是安靜自己 今天你是帶著整個的心靈
[00:27:14.200 --> 00:27:16.380]  其實你不帶都要帶的
[00:27:16.380 --> 00:27:18.580]  因為你整個人是一起這樣走的
[00:27:18.580 --> 00:27:21.140]  你不會說 現在我留下心在家裡
[00:27:21.140 --> 00:27:25.120]  我留下什麼在家裡 那是不可能的
[00:27:25.120 --> 00:27:28.500]  但是往往就是我們真的留下我們的心靈
[00:27:28.500 --> 00:27:31.740]  心思、意念在家裡
[00:27:31.740 --> 00:27:34.640]  或者一坐下 我們已經習慣
[00:27:34.640 --> 00:27:36.420]  快點想一下其它的東西
[00:27:36.420 --> 00:27:41.260]  那就很沒有意識地去聚會敬拜
[00:27:41.260 --> 00:27:45.840]  這樣的人其實是不可能得到任何的祝福
[00:27:45.840 --> 00:27:48.060]  和神給的Blessing
[00:27:48.060 --> 00:27:52.900]  因為對神毫無興趣 毫無心 這樣是不好的
[00:27:52.900 --> 00:27:58.940]  所以準備好自己 留心聽 留心看
[00:27:58.940 --> 00:28:04.400]  留心的感動 這個教會有什麼重擔呢?
[00:28:04.400 --> 00:28:07.980]  有什麼嘆息、哀求呢?
[00:28:07.980 --> 00:28:11.600]  要聽到人心靈的深處的哀求
[00:28:11.600 --> 00:28:15.840]  那神就會用你了 因為你已經有神的心了
[00:28:15.840 --> 00:28:20.020]  所以這件事已經是很重要的一個約節
[00:28:20.020 --> 00:28:22.440]  我們繼續下去
[00:28:22.440 --> 00:28:28.200]  首先就是神要讓他真正看到自己的失敗
[00:28:28.200 --> 00:28:30.240]  剛才我們已經讀了 不再讀了
[00:28:30.240 --> 00:28:34.720]  11至15節就是他的失敗 讓他看到
[00:28:34.720 --> 00:28:40.380]  一定是要被神再做的那個影子
[00:28:40.380 --> 00:28:45.320]  就是不是一個培訓班 而是一個生命的破碎
[00:28:45.320 --> 00:28:48.640]  是實實在在的生命的經歷
[00:28:48.640 --> 00:28:53.520]  摩西有他的感動 有他的熱血
[00:28:53.520 --> 00:28:56.420]  有他對自己同胞的愛
[00:28:56.420 --> 00:29:01.060]  但是這個不是他上幾個課程培訓領袖
[00:29:01.060 --> 00:29:03.600]  他其實本身就是領袖
[00:29:03.600 --> 00:29:08.080]  他在埃及已經是成為一個獨當一面的領袖了
[00:29:08.080 --> 00:29:12.520]  《史圖行傳》七章我們上個星期讀過了
[00:29:12.520 --> 00:29:18.440]  他是學盡一切埃及的文化、說話、行事
[00:29:18.440 --> 00:29:24.440]  都是有才能的 這樣的新約的作者斯提反
[00:29:24.440 --> 00:29:27.180]  對摩西的形容 就是說
[00:29:27.180 --> 00:29:31.000]  他們猶太人的那個歷史的典故
[00:29:31.000 --> 00:29:36.700]  是很清楚的告訴我們 摩西他未被神選召
[00:29:36.700 --> 00:29:41.280]  被神破碎之前 他真是有他自己
[00:29:41.280 --> 00:29:44.740]  可能就是他有知識而帶來的傲氣
[00:29:44.740 --> 00:29:48.820]  他自己的那個角色、那個氣質
[00:29:48.820 --> 00:29:52.220]  真是一個王子的氣質
[00:29:52.220 --> 00:29:55.700]  你可以想像得到 可能他的出入
[00:29:55.700 --> 00:29:59.900]  都是有一些隨從 只是可能他叫了隨從
[00:29:59.900 --> 00:30:02.360]  不要跟那麼貼 但是都可能有隨從
[00:30:02.360 --> 00:30:07.200]  可能他自己根本就是他的衣著、談吐等等
[00:30:07.200 --> 00:30:10.780]  都是和以色列人格格不入的
[00:30:10.780 --> 00:30:13.160]  但是這樣的胸襠
[00:30:13.160 --> 00:30:19.420]  怎麼能夠感受到以色列人的哀聲呢?
[00:30:19.420 --> 00:30:23.300]  所以神感受到以色列人
[00:30:23.300 --> 00:30:27.560]  但是未被神改變、破碎的摩西
[00:30:27.560 --> 00:30:33.520]  似乎感受不到百姓、同胞的那個哀聲
[00:30:33.520 --> 00:30:35.680]  將來他成為一個領袖
[00:30:35.680 --> 00:30:37.800]  當他要獨當一面的時候
[00:30:37.800 --> 00:30:40.820]  他不需要再經常上西瀨山
[00:30:40.820 --> 00:30:44.940]  去感受一下那些靈氣 感受一下神的哀聲
[00:30:44.940 --> 00:30:49.360]  感受一下神的那個痛心、痛苦
[00:30:49.360 --> 00:30:53.200]  因為他在山下帶著這些同胞
[00:30:53.200 --> 00:30:58.640]  他已經每天深深的體會他們的環境
[00:30:58.640 --> 00:31:01.220]  他們的那種小信
[00:31:01.220 --> 00:31:05.360]  還有他們那種因為有時候對神的不尊一
[00:31:05.360 --> 00:31:09.660]  而帶來的周而復始的問題
[00:31:09.660 --> 00:31:12.500]  所以摩西已經是代表著
[00:31:12.500 --> 00:31:20.240]  在山下有神的那個內心的知道、內心的看顧
[00:31:20.240 --> 00:31:23.460]  和內心的聽見等等的了
[00:31:23.460 --> 00:31:26.860]  所以其實今天我們教會
[00:31:26.860 --> 00:31:31.980]  任何教會需要成熟的弟兄姊妹
[00:31:31.980 --> 00:31:34.520]  蓮芝固然一定是很重要
[00:31:34.520 --> 00:31:37.740]  蓮芝必須是每個禮拜
[00:31:37.740 --> 00:31:42.960]  我們都要打開我們的新心靈去聽、去看
[00:31:42.960 --> 00:31:45.680]  去心靈裏面動容
[00:31:45.680 --> 00:31:51.220]  這樣我們就越來越有這些神的感動了
[00:31:51.220 --> 00:31:54.980]  所以絕對不是空降是錯的
[00:31:54.980 --> 00:31:58.440]  空降如果不明白很多的氛圍
[00:31:58.440 --> 00:32:01.820]  其實往往就是有時候眼高手低
[00:32:01.820 --> 00:32:03.980]  又會帶來一些衝撞的
[00:32:03.980 --> 00:32:08.160]  所以這次摩西就是一個空降的領袖
[00:32:08.160 --> 00:32:11.800]  希望能夠用他的影響力
[00:32:11.800 --> 00:32:17.220]  用他的身份、用他的知識來帶領
[00:32:17.220 --> 00:32:19.820]  但是一出師就失利了
[00:32:19.820 --> 00:32:25.620]  就已經因為這個希伯來人的一番單打的說話
[00:32:25.620 --> 00:32:31.460]  就令到他要急速的逃避埃及王對他的追殺
[00:32:33.780 --> 00:32:36.740]  生命的破碎有時候是很難說的
[00:32:36.740 --> 00:32:40.620]  神在不同的人都是度身訂造
[00:32:40.620 --> 00:32:42.620]  我們回望
[00:32:42.620 --> 00:32:49.040]  我想我們目者肯定是首當其衝的一個示範單位
[00:32:49.040 --> 00:32:54.220]  我們經過不同的人生的階段、學習
[00:32:54.220 --> 00:32:56.220]  或者作為傳道之後
[00:32:56.220 --> 00:33:00.300]  有時候要面對不同的人對事物的研判的看法
[00:33:00.300 --> 00:33:02.160]  總會有很多的張力
[00:33:02.160 --> 00:33:05.040]  你怎麼去處理這些人際關係
[00:33:05.040 --> 00:33:08.880]  這些就會令到我們越來越磨練
[00:33:08.880 --> 00:33:13.940]  只能夠去到一個有時候有理都說不清的情況
[00:33:13.940 --> 00:33:16.020]  只能夠默默的等待
[00:33:16.020 --> 00:33:18.440]  甚至去到一個階段
[00:33:18.440 --> 00:33:21.960]  今生都沒有一個合理的辯解
[00:33:21.960 --> 00:33:24.460]  其實就不需要辯解了
[00:33:24.460 --> 00:33:28.480]  問心無愧 對準神就算了
[00:33:28.480 --> 00:33:30.560]  當然這個不是一個擋箭牌
[00:33:30.560 --> 00:33:34.240]  我們自己亂來都可以 絕對不是這個意思
[00:33:34.240 --> 00:33:38.600]  而是你已經盡了力 你已經問心無愧
[00:33:38.600 --> 00:33:43.040]  按照公義去執行一些事情
[00:33:43.040 --> 00:33:45.040]  每個人都有不同的看法
[00:33:45.040 --> 00:33:47.040]  每個人都有自己的執著
[00:33:47.040 --> 00:33:49.040]  這些不能怪對錯
[00:33:49.040 --> 00:33:52.000]  但總是需要有一個決定的時候
[00:33:52.000 --> 00:33:54.000]  認不認同都是一個決定
[00:33:54.000 --> 00:33:58.600]  做決定的人盡了自己的力就算了
[00:33:58.600 --> 00:34:01.520]  未必是百分之一百的準確
[00:34:01.520 --> 00:34:04.040]  因為如果是百分之一百的準確
[00:34:04.040 --> 00:34:06.760]  那個人就變成神人了
[00:34:06.760 --> 00:34:09.900]  一定是有瑕疵 一定是決定之後
[00:34:09.900 --> 00:34:12.480]  原來有一些事情是做得未必最好的
[00:34:12.480 --> 00:34:16.480]  都是這樣的 但是必須是經過不同的事件
[00:34:16.480 --> 00:34:19.660]  不斷去學習謙卑 吸取教訓
[00:34:19.660 --> 00:34:22.040]  下一次會有更加的成熟
[00:34:22.040 --> 00:34:26.160]  因為如果每一件事都是神的旨意走出來
[00:34:26.160 --> 00:34:29.960]  那我也想 但是絕對沒有這個可能
[00:34:29.960 --> 00:34:32.900]  因為人總是受很多的時空
[00:34:32.900 --> 00:34:36.660]  受很多的輿論 受很多的環境的牽制的
[00:34:36.660 --> 00:34:38.660]  不是你想做就做得到的
[00:34:38.660 --> 00:34:42.480]  如果想做就做得到 連特朗普都不行
[00:34:42.480 --> 00:34:45.140]  何況我們只是一個小小的教會
[00:34:45.140 --> 00:34:47.560]  大家真的是來自不同的背景的人
[00:34:47.560 --> 00:34:51.000]  大家都有不同的持份 更加沒有可能的
[00:34:51.000 --> 00:34:55.960]  邪教尚且有一個他們自己的核心團體
[00:34:55.960 --> 00:34:59.480]  何況我們是一個多元的教會
[00:34:59.480 --> 00:35:02.680]  就更加有不同的意見
[00:35:02.680 --> 00:35:07.540]  所以在這個過程 其實就差不多等於
[00:35:07.540 --> 00:35:11.060]  這些已經是很現成的場景
[00:35:11.060 --> 00:35:15.800]  讓作為帶領的人必須是要學習謙卑
[00:35:15.800 --> 00:35:21.080]  學習聆聽 學習怎樣在不同的處境
[00:35:21.080 --> 00:35:23.380]  來做一些決定
[00:35:23.380 --> 00:35:26.040]  有時候每一個決定的背後都很艱難
[00:35:26.040 --> 00:35:29.760]  因為實在不能夠左右逢源
[00:35:29.760 --> 00:35:32.220]  順得多情 失數意等等
[00:35:32.220 --> 00:35:34.220]  這些是司空見慣的
[00:35:34.220 --> 00:35:38.080]  任何一個組織 任何一個人有超過三個人的地方
[00:35:38.080 --> 00:35:42.540]  你就需要有一個這樣的處境的考慮
[00:35:42.540 --> 00:35:48.500]  和一定有那個協商帶來的認同與否定的
[00:35:48.500 --> 00:35:51.740]  所以這些是必然會出現
[00:35:51.740 --> 00:35:55.120]  所以在這樣的狀況底下
[00:35:55.120 --> 00:35:58.980]  帶領者就必須不是用自己的血氣
[00:35:58.980 --> 00:36:06.920]  所以神拆毀的似乎是這個天然的那個人
[00:36:06.920 --> 00:36:12.240]  摩西他的雄心是好的 是值得欣賞的
[00:36:12.240 --> 00:36:18.720]  但是這種這樣的火熱 如果不經過奧煉
[00:36:18.720 --> 00:36:24.740]  不經過一些的制止
[00:36:24.740 --> 00:36:30.720]  就只會帶來 會令到被他帶領的人
[00:36:30.720 --> 00:36:35.640]  就會有一個困難 或者是非常之難受
[00:36:35.640 --> 00:36:38.540]  所以這裡就是給我們看到
[00:36:38.540 --> 00:36:41.640]  摩西他在這個小小的段落
[00:36:41.640 --> 00:36:45.120]  他就立即已經失敗 失敗到他要逃亡
[00:36:45.120 --> 00:36:51.200]  失敗到他40年都沒有再敢回到埃及
[00:36:51.200 --> 00:36:55.800]  似乎那個王朝都結束了
[00:36:55.800 --> 00:37:00.740]  但是好像對他下達的這個追殺令
[00:37:00.740 --> 00:37:02.920]  都仍然還不生效
[00:37:02.920 --> 00:37:07.340]  當然似乎埃及都給他一個空間
[00:37:07.340 --> 00:37:12.360]  不會追究到底 追殺到底 去到天涯海角
[00:37:12.360 --> 00:37:15.420]  而是有這個命令存在
[00:37:15.420 --> 00:37:19.540]  就是等於他不可以再回去埃及了
[00:37:19.540 --> 00:37:21.900]  因為還有這個禁令
[00:37:21.900 --> 00:37:24.060]  但是就給他一個類似
[00:37:24.060 --> 00:37:28.040]  好像他就是這樣來到去保外就醫那樣
[00:37:28.040 --> 00:37:32.900]  來到外面 他不再成為一個威脅
[00:37:32.900 --> 00:37:38.160]  所以他安危 他現在怎麼樣
[00:37:38.160 --> 00:37:41.960]  都不再是對埃及構成威脅
[00:37:41.960 --> 00:37:45.800]  所以一方面當然埃及王以為
[00:37:45.800 --> 00:37:51.540]  他已經是成為一個沒有任何殺傷力的平民百姓
[00:37:51.540 --> 00:37:55.220]  過著一些淡薄名利的生活
[00:37:55.220 --> 00:37:58.440]  不再和希伯來這個民族
[00:37:58.440 --> 00:38:03.640]  就是他們的苦工來到有任何的聯繫 掛鉤
[00:38:03.640 --> 00:38:07.180]  所以解除這個威脅了
[00:38:07.180 --> 00:38:13.740]  但是原來另一個角度是神有意識地
[00:38:13.740 --> 00:38:23.140]  讓摩西過一個淡如清水的牧羊人的生活
[00:38:23.140 --> 00:38:29.040]  很難做一個徹底的一個對號入座的比較
[00:38:29.040 --> 00:38:33.140]  很難說我們能夠真的有這樣的人
[00:38:33.140 --> 00:38:36.260]  剛剛一出來有這個雄心壯志
[00:38:36.260 --> 00:38:39.220]  就立即被一些事件潑冷水打沉
[00:38:39.220 --> 00:38:42.340]  接著就是沉寂幾十年
[00:38:42.340 --> 00:38:47.860]  在香港的社會根本不容許你有40年的沉寂
[00:38:47.860 --> 00:38:51.620]  80歲才出來傳道 你做什麼呢?
[00:38:51.620 --> 00:38:57.240]  沒有可能的 我相信未必是那個時間的長短
[00:38:57.240 --> 00:39:06.720]  而是那個人對自己真的沒有了那個雄心壯志
[00:39:06.720 --> 00:39:12.340]  而來到好像只是保留著自己是一個
[00:39:12.340 --> 00:39:16.620]  內心知道的希伯來人就算了
[00:39:16.620 --> 00:39:21.500]  過不過希伯來人的那個風格的生活
[00:39:21.500 --> 00:39:24.760]  不知道摩西40年有沒有祈禱呢?
[00:39:24.760 --> 00:39:29.620]  有沒有自己希伯來人對神的守節呢?
[00:39:29.620 --> 00:39:32.560]  這些都不是很清楚 對不起
[00:39:32.560 --> 00:39:36.280]  因為那些節日是由摩西之後才開始的
[00:39:36.280 --> 00:39:39.740]  希伯來人之前只是受割禮的
[00:39:39.740 --> 00:39:43.660]  所以摩西是沒有幫他們兩個兒子
[00:39:43.660 --> 00:39:46.940]  夾信來行割禮的
[00:39:46.940 --> 00:39:50.280]  所以第四章神就追殺這個摩西的
[00:39:50.280 --> 00:39:55.000]  所以似乎他已經對於自己希伯來人的
[00:39:55.000 --> 00:39:59.720]  那些規矩就沒有了
[00:39:59.720 --> 00:40:04.360]  因為阿伯拉罕的子孫第八天就要行割禮的
[00:40:04.360 --> 00:40:08.320]  但是摩西就沒有幫這個夾信去做
[00:40:08.320 --> 00:40:12.620]  所以第一個階段就是一個生命的拆毀
[00:40:12.620 --> 00:40:18.780]  沒有拆毀那個信仰 是拆毀那個侍奉的心智
[00:40:18.780 --> 00:40:21.120]  但是神的工作是很奇妙的
[00:40:21.120 --> 00:40:25.760]  不會使那個心智完全磨滅的
[00:40:25.760 --> 00:40:29.620]  只會使那個人在那個侍奉上面
[00:40:29.620 --> 00:40:32.840]  重新有一個新的看法
[00:40:32.840 --> 00:40:37.780]  不再用自己的血氣 反而懂得去依靠神
[00:40:37.780 --> 00:40:43.780]  默默的帶著一份感恩、依靠的心去服侍
[00:40:43.780 --> 00:40:47.660]  這樣我不知道每個人要用多少年
[00:40:47.660 --> 00:40:53.920]  去經歷這樣的拆毀和重建再做
[00:40:53.920 --> 00:40:58.520]  我們應該在這個階段會多一些的經文
[00:40:58.520 --> 00:41:04.480]  多一些的可能背誦 多一些的消化裝備
[00:41:04.480 --> 00:41:12.380]  你能夠被神用 或者用的過程感覺不是很舒服
[00:41:12.380 --> 00:41:16.200]  或者別人都覺得對你不是很舒服
[00:41:16.200 --> 00:41:20.620]  因為你很多的血氣 很多的表面的氣焰等等
[00:41:20.620 --> 00:41:26.100]  但是一個慢慢真的明白 認識自己多了的人
[00:41:26.100 --> 00:41:31.120]  就會真的開始有一種從內心的謙卑
[00:41:31.120 --> 00:41:35.940]  從內心對自己的本性的不濟
[00:41:35.940 --> 00:41:42.260]  來去認罪和感恩 神仍然給自己有這一份的心
[00:41:42.260 --> 00:41:48.720]  所以內心裏面的那個感動 侍奉的心智
[00:41:48.720 --> 00:41:53.160]  這些神不僅沒有磨滅 神是不斷
[00:41:53.160 --> 00:42:00.540]  好像不是溫水煮蛙 是慢火來燃點
[00:42:00.540 --> 00:42:07.460]  慢慢只會越來越有那個心智和那個感動
[00:42:07.460 --> 00:42:12.020]  所以剛剛出來的傳道 剛剛神話畢業
[00:42:12.020 --> 00:42:14.320]  上個星期一 剛剛過去星期一
[00:42:14.320 --> 00:42:19.060]  自費傳道的畢業禮 我都有被邀請參加
[00:42:19.060 --> 00:42:22.880]  其實很感動的 因為你看到這麼多的神學生
[00:42:22.880 --> 00:42:28.420]  畢業去到不同的工場 默默為每一位祈禱
[00:42:28.420 --> 00:42:32.660]  當然我不是認識他們 為一些我認識的祈禱
[00:42:32.660 --> 00:42:35.980]  都希望他們能夠帶著這一份感動
[00:42:35.980 --> 00:42:38.660]  這一份心智去工場
[00:42:38.660 --> 00:42:46.380]  但是也都真的要為他們這一份很單純的熱血
[00:42:46.380 --> 00:42:51.200]  來去祈禱 因為肯定不同的教會
[00:42:51.200 --> 00:42:55.220]  不是那些人不好 而是一定會有不同的挫折
[00:42:55.220 --> 00:42:58.420]  有不同的背景 不同的文化的衝擊
[00:42:58.420 --> 00:43:02.700]  就差不多是冷水 冷水潑熱血
[00:43:02.700 --> 00:43:08.580]  雖然是很無情 但是其實往往是事實
[00:43:08.580 --> 00:43:16.280]  原來這些冷水是令傳道人成長的必須的愉悅
[00:43:16.280 --> 00:43:20.780]  所以通常去到一些晚年的目者
[00:43:20.780 --> 00:43:25.100]  那個內心 其實不是說你潑冷水我們不會介意
[00:43:25.100 --> 00:43:30.180]  而是給我們內心那份仍然能夠侍奉的感動
[00:43:30.180 --> 00:43:33.740]  其實多冷的冷水都不介意
[00:43:33.740 --> 00:43:35.960]  不是我們沒有了人家
[00:43:35.960 --> 00:43:38.980]  不是我們沒有了自己的尊嚴 不是這個意思
[00:43:38.980 --> 00:43:43.160]  而是相比於神的愛 對微信的朋友
[00:43:43.160 --> 00:43:45.980]  對弟兄姊妹希望他們能夠成長
[00:43:45.980 --> 00:43:48.740]  那些一兩句的冷言冷語
[00:43:48.740 --> 00:43:53.540]  或者那些冷水 或者那些誤會又算得了什麼呢?
[00:43:53.540 --> 00:43:56.220]  能夠仍然有一個崗位去服侍
[00:43:56.220 --> 00:43:59.000]  是一件很大的恩典
[00:43:59.000 --> 00:44:07.760]  剛剛我寫了45週年那份特刊的那篇文章
[00:44:07.760 --> 00:44:13.440]  都真的有感動葡萄園的那個比喻
[00:44:13.440 --> 00:44:17.660]  《馬太福音》第20章 真的大家一定要細味
[00:44:17.660 --> 00:44:20.560]  我時時忙忙就會看看這段經文
[00:44:20.560 --> 00:44:26.260]  給自己有一個反思 我是二十多歲信主
[00:44:26.260 --> 00:44:29.880]  第二年就已經是蒙照 接著裝備
[00:44:29.880 --> 00:44:34.460]  接著經過好幾個人生不同的階段等等
[00:44:34.460 --> 00:44:36.960]  現在能夠仍然在葡萄園
[00:44:36.960 --> 00:44:42.040]  我內心真的不斷去很感動地
[00:44:42.040 --> 00:44:46.040]  你給我一錢銀紙 我是很感動的
[00:44:46.040 --> 00:44:50.380]  我能夠現在繼續這樣勞苦受熱
[00:44:50.380 --> 00:44:54.580]  勞苦受熱是那些很早進入葡萄園的人
[00:44:54.580 --> 00:44:58.480]  發脾氣、發脾氣的描述
[00:44:58.480 --> 00:45:01.860]  我們整天勞苦受熱
[00:45:01.860 --> 00:45:07.820]  那個A君晚上六點進去
[00:45:07.820 --> 00:45:11.040]  你都給他一錢銀紙
[00:45:11.040 --> 00:45:14.100]  主耶穌講這個比喻 那種全神
[00:45:14.100 --> 00:45:16.360]  那種心靈的慨嘆
[00:45:16.360 --> 00:45:20.180]  為什麼你這麼久在服侍的人生
[00:45:20.180 --> 00:45:25.220]  你還這樣看不明白神的愛、神的心意呢?
[00:45:25.220 --> 00:45:28.020]  其實是很大的一件事
[00:45:28.020 --> 00:45:30.720]  一個侍奉主這麼多年的人
[00:45:30.720 --> 00:45:35.460]  他埋怨的就是我勞苦受熱
[00:45:35.460 --> 00:45:39.140]  我不公平 對我不公平
[00:45:39.140 --> 00:45:43.900]  你講這些話 好像你完全不認識主
[00:45:43.900 --> 00:45:47.400]  對那個主人是很心痛的
[00:45:47.400 --> 00:45:51.620]  所以我給這個比喻感動得很厲害
[00:45:51.620 --> 00:45:57.160]  我真是到今天自問 我是莫大的感謝神
[00:45:57.160 --> 00:46:01.820]  我能夠為神的國度有一點點的勞苦
[00:46:01.820 --> 00:46:03.620]  有一點點的受熱
[00:46:03.620 --> 00:46:08.300]  我很快就得到獎賞 一錢銀紙
[00:46:08.300 --> 00:46:13.480]  主人一定會說 曾牧師、玉貴
[00:46:13.480 --> 00:46:18.840]  你這麼多年為我的國度勞苦受熱
[00:46:18.840 --> 00:46:32.880]  家主一定在他的內心 難道他沒有眼睛看的?
[00:46:32.880 --> 00:46:37.500]  僥倖心態的人拿到一錢銀紙
[00:46:37.500 --> 00:46:40.820]  當然僥倖就帶來莫大的高興
[00:46:40.820 --> 00:46:45.000]  但是一個從七點鐘就進去葡萄園的
[00:46:45.000 --> 00:46:51.660]  默默的去付出 不問收穫 不計較的辛苦
[00:46:51.660 --> 00:46:54.520]  來為了主 為了福音
[00:46:54.520 --> 00:46:58.360]  那個主人不會來感謝他
[00:46:58.360 --> 00:47:02.840]  所以一定是會感謝那個人的
[00:47:02.840 --> 00:47:05.720]  所以我們一點都不需要
[00:47:05.720 --> 00:47:10.000]  去有這種錯誤扭曲的心態
[00:47:10.000 --> 00:47:13.320]  如果兄弟姐妹聽到這樣的訊息
[00:47:13.320 --> 00:47:17.180]  很偶然的你能夠開到這段經文聽到
[00:47:17.180 --> 00:47:22.420]  如果你真的要開始讀回《馬太福音》的20章
[00:47:22.420 --> 00:47:26.280]  那段經文 耶穌很語重心長的
[00:47:26.280 --> 00:47:30.660]  祂真的很想勸勉跟隨祂、服侍祂的人
[00:47:30.660 --> 00:47:33.820]  其實那個默契已經很清楚了
[00:47:33.820 --> 00:47:35.980]  我們在這個葡萄園裏面
[00:47:35.980 --> 00:47:38.640]  我們看到越來越多人進來
[00:47:38.640 --> 00:47:41.200]  五點多還有人進來做
[00:47:41.200 --> 00:47:43.440]  六點鐘還有人進來做
[00:47:43.440 --> 00:47:48.300]  其實你要讚嘆這個家主那種內心的愛
[00:47:48.300 --> 00:47:51.780]  對人的那種的愛惜
[00:47:51.780 --> 00:47:55.840]  我們作為工人的 開心都來不及
[00:47:55.840 --> 00:47:57.820]  都不知道多興奮
[00:47:57.820 --> 00:48:02.800]  看到有不同的後輩能夠加入服侍主的行列
[00:48:02.800 --> 00:48:05.580]  所以去神學院的畢業禮
[00:48:05.580 --> 00:48:08.700]  是很興奮的 對一些老的牧者來說
[00:48:08.700 --> 00:48:12.920]  我也算是的 是很興奮的
[00:48:12.920 --> 00:48:16.820]  看到不同的年輕人可以踏上工場
[00:48:16.820 --> 00:48:21.520]  那種興奮就是一個快要收工的葡萄園的工人
[00:48:21.520 --> 00:48:23.720]  那個莫名的興奮
[00:48:23.720 --> 00:48:28.660]  所以弟兄姊妹拆毀自己的血氣
[00:48:28.660 --> 00:48:31.920]  放在自己在神的國度裏面
[00:48:31.920 --> 00:48:36.900]  時時從一份恩典、不配這樣來服侍
[00:48:36.900 --> 00:48:41.400]  那一錢銀子咬下去都是有血有汗
[00:48:41.400 --> 00:48:44.340]  是很值得感動的
[00:48:44.340 --> 00:48:48.660]  因為你那一錢銀子是由七點做到收工
[00:48:48.660 --> 00:48:51.380]  那一錢銀子不是僥倖
[00:48:51.380 --> 00:48:54.960]  是神看到你是由始至終
[00:48:54.960 --> 00:48:58.840]  忠心勞苦的服侍
[00:48:58.840 --> 00:49:05.140]  是很寶貴的將來的一個稱讚
[00:49:05.140 --> 00:49:10.020]  所以我們牧者等待的就是將來那個稱讚
[00:49:10.020 --> 00:49:14.200]  你在你的人生 在我安排你的崗位
[00:49:14.200 --> 00:49:16.900]  你已經盡心竭力
[00:49:16.900 --> 00:49:21.160]  這個就是最大的一個祝福和獎賞
[00:49:21.160 --> 00:49:24.440]  所以仍然真的勸勉大家
[00:49:24.440 --> 00:49:28.280]  如果我們完全對服侍主沒有興趣
[00:49:28.280 --> 00:49:31.580]  一談論到主 你就要轉台
[00:49:31.580 --> 00:49:34.160]  其實你要問一下你自己是否得救
[00:49:34.160 --> 00:49:36.940]  你是否善無永恆的天家
[00:49:36.940 --> 00:49:40.600]  將來在天堂永恆裏面和造物主
[00:49:40.600 --> 00:49:44.600]  和愛我們的耶穌基督那個永恆的相聚
[00:49:44.600 --> 00:49:49.260]  所以我們真的作為一個好像老戰友那樣
[00:49:49.260 --> 00:49:51.320]  侍奉了一段長時間
[00:49:51.320 --> 00:49:54.260]  我們現在是下山的時候
[00:49:54.260 --> 00:49:57.200]  真是這些經文是越來越感動的
[00:49:57.200 --> 00:49:59.400]  就是這些經文的那個核心
[00:49:59.400 --> 00:50:04.100]  使我們侍奉完全不需要再問那些得與失的了
[00:50:04.100 --> 00:50:06.680]  就是很衷心地去服侍
[00:50:06.680 --> 00:50:09.840]  很興奮地每天能夠參與服侍
[00:50:09.840 --> 00:50:14.340]  弟兄姊妹 第一個階段就是摩西它要被拆毀
[00:50:14.340 --> 00:50:15.860]  它的血氣
[00:50:15.860 --> 00:50:22.860]  所以什麼是我們大家不同的盲點
[00:50:22.860 --> 00:50:26.200]  我們的心靈的弱項
[00:50:26.200 --> 00:50:28.200]  總是有我們一些東西
[00:50:28.200 --> 00:50:31.400]  神要先來幫我們做一個更新的
[00:50:31.400 --> 00:50:36.460]  這個更新就好像葡萄樹和枝子那樣
[00:50:36.460 --> 00:50:40.200]  因為葡萄樹和枝子大家都可能識背的了
[00:50:40.200 --> 00:50:43.620]  那個比喻 我是真葡萄樹
[00:50:43.620 --> 00:50:45.620]  我父是栽培的人
[00:50:45.620 --> 00:50:50.280]  凡屬我不潔果子的他就剪去
[00:50:50.280 --> 00:50:53.880]  潔果子的他就修理乾淨
[00:50:53.880 --> 00:50:58.660]  所以要潔果子多呢 原來都需要修剪的
[00:50:58.660 --> 00:51:03.120]  如果不屬主的就修剪 丟下去燒
[00:51:03.120 --> 00:51:08.040]  但是屬於主的 修剪就是使得潔果子更多
[00:51:08.040 --> 00:51:12.260]  所以原來拆毀是為著更好的服侍
[00:51:12.260 --> 00:51:19.200]  血氣用聖靈 用神的愛去代替個人的血氣
[00:51:19.200 --> 00:51:22.100]  也是會帶來一個更大的祝福
