
[00:00:00.000 --> 00:00:07.000]  耶穌見他們的信心,就對譚子說:「孩子,你的罪赦了。」
[00:17:48.000 --> 00:17:50.000]  去到屋門口
[00:17:50.000 --> 00:17:52.000]  或者門口外面那班人都看到
[00:17:52.000 --> 00:17:53.000]  看到這個人
[00:17:53.000 --> 00:17:56.000]  一個人拿著自己的擔架
[00:17:56.000 --> 00:17:58.000]  然後就走了出去
[00:17:58.000 --> 00:17:59.000]  但是剛才
[00:17:59.000 --> 00:18:01.000]  就看著有人抬著他進來
[00:18:01.000 --> 00:18:03.000]  然後抬了他上屋頂
[00:18:03.000 --> 00:18:06.000]  是的
[00:18:06.000 --> 00:18:07.000]  這個人就是這樣
[00:18:07.000 --> 00:18:09.000]  耶穌治好了他
[00:18:09.000 --> 00:18:11.000]  耶穌叫了他走
[00:18:11.000 --> 00:18:14.000]  「舔你的玉子,回去吧」
[00:18:14.000 --> 00:18:18.000]  「孩子,你的罪赦了」
[00:18:18.000 --> 00:18:23.000]  這個人信不信他的罪赦了呢?
[00:18:23.000 --> 00:18:25.000]  這個人信不信呢?
[00:18:25.000 --> 00:18:28.000]  這句話有沒有功效呢?
[00:18:28.000 --> 00:18:29.000]  他走出去
[00:18:29.000 --> 00:18:32.000]  我相信他都相信
[00:18:32.000 --> 00:18:34.000]  是不是他的需要呢?
[00:18:34.000 --> 00:18:36.000]  耶穌叫他放心
[00:18:36.000 --> 00:18:37.000]  就是說這件事
[00:18:37.000 --> 00:18:40.000]  他掩著在心裏
[00:18:40.000 --> 00:18:41.000]  是幫到他的
[00:18:41.000 --> 00:18:43.000]  是他的需要
[00:18:43.000 --> 00:18:45.000]  他需要被赦免
[00:18:45.000 --> 00:18:48.000]  這句話是為誰說的呢?
[00:18:48.000 --> 00:18:51.000]  一定是為太子說的
[00:18:51.000 --> 00:18:53.000]  也是為在場的人說的
[00:18:53.000 --> 00:18:57.000]  但是在場見到這件神蹟的人
[00:18:57.000 --> 00:18:59.000]  還記不記得這句話
[00:18:59.000 --> 00:19:00.000]  「你的罪赦了」
[00:19:00.000 --> 00:19:02.000]  還記不記得之前議論
[00:19:02.000 --> 00:19:05.000]  耶穌基督有沒有赦免人罪的決定呢?
[00:19:05.000 --> 00:19:08.000]  到底耶穌基督有赦免人罪的決定
[00:19:08.000 --> 00:19:10.000]  他們看到了沒有呢?
[00:19:10.000 --> 00:19:11.000]  不只是聽到
[00:19:11.000 --> 00:19:12.000]  他們應該看到的
[00:19:12.000 --> 00:19:14.000]  因為見到這個人就起身
[00:19:14.000 --> 00:19:15.000]  收起自己的東西
[00:19:15.000 --> 00:19:18.000]  收拾好拿走
[00:19:18.000 --> 00:19:21.000]  在場的人應該明白
[00:19:21.000 --> 00:19:24.000]  當他們詫異耶穌基督有這樣的能力
[00:19:24.000 --> 00:19:27.000]  叫人橫著走進來
[00:19:27.000 --> 00:19:30.000]  站著走出去的時候
[00:19:30.000 --> 00:19:32.000]  他們應該相信耶穌基督
[00:19:32.000 --> 00:19:35.000]  是有赦罪的權柄
[00:19:35.000 --> 00:19:38.000]  應該是說給後面門口那群
[00:19:38.000 --> 00:19:41.000]  聽不清楚的人聽的
[00:19:41.000 --> 00:19:45.000]  但是似乎他們沒有做這件事
[00:19:45.000 --> 00:19:46.000]  這群人
[00:19:46.000 --> 00:19:47.000]  這群在場的人
[00:19:47.000 --> 00:19:48.000]  這群仰慕耶穌基督
[00:19:48.000 --> 00:19:52.000]  聽到的人是哪些人呢?
[00:19:52.000 --> 00:19:55.000]  有法理錯人和民事
[00:19:55.000 --> 00:19:57.000]  照路加福音第九章說
[00:19:57.000 --> 00:20:00.000]  這群人有些是從耶路撒冷過來的
[00:20:00.000 --> 00:20:02.000]  真的想看看
[00:20:02.000 --> 00:20:03.000]  耶穌基督這個拉比
[00:20:03.000 --> 00:20:07.000]  你說些什麼道理呢?
[00:20:07.000 --> 00:20:11.000]  這群人是猶太人
[00:20:11.000 --> 00:20:13.000]  猶太人很清楚自己是有罪的
[00:20:13.000 --> 00:20:15.000]  因為每天他們都要獻上
[00:20:15.000 --> 00:20:18.000]  他們的贖遣制、贖罪制
[00:20:18.000 --> 00:20:21.000]  但是他們沒有珍惜這個機會
[00:20:21.000 --> 00:20:25.000]  原來耶穌基督有赦罪的能力
[00:20:25.000 --> 00:20:27.000]  與其獻這麼多制
[00:20:27.000 --> 00:20:28.000]  又要拉羊來
[00:20:28.000 --> 00:20:29.000]  又要拉牛來
[00:20:29.000 --> 00:20:32.000]  還要當眾起了一隻牛皮
[00:20:32.000 --> 00:20:35.000]  然後就要按著牛頭說
[00:20:35.000 --> 00:20:37.000]  這隻牛代表我楊明麗
[00:20:37.000 --> 00:20:38.000]  為了我楊明麗
[00:20:38.000 --> 00:20:40.000]  我做了些什麼錯事
[00:20:40.000 --> 00:20:43.000]  這隻牛代替我去受罪
[00:20:43.000 --> 00:20:45.000]  要好像告解一樣
[00:20:45.000 --> 00:20:49.000]  當眾地在祭司面前這樣說
[00:20:49.000 --> 00:20:50.000]  不如你問耶穌
[00:20:50.000 --> 00:20:51.000]  跟耶穌說
[00:20:51.000 --> 00:20:53.000]  除了省下很多之外
[00:20:53.000 --> 00:20:55.000]  很多私隱都可以省下
[00:20:55.000 --> 00:20:58.000]  不用讓別人知道
[00:20:58.000 --> 00:21:02.000]  似乎耶穌這句話是為他們說的
[00:21:02.000 --> 00:21:05.000]  他們接收不到
[00:21:05.000 --> 00:21:08.000]  他們還在猶豫一件事
[00:21:08.000 --> 00:21:12.000]  到底耶穌基督有沒有這個權柄呢?
[00:21:12.000 --> 00:21:14.000]  「孩子,你的罪赦了」
[00:21:14.000 --> 00:21:16.000]  有效嗎?
[00:21:16.000 --> 00:21:19.000]  但是哪一個人需要這句話?
[00:21:19.000 --> 00:21:22.000]  那個人知道自己需要這句話
[00:21:22.000 --> 00:21:27.000]  但是似乎其他人不是很知道
[00:21:27.000 --> 00:21:30.000]  門徒知不知道自己需要這句話
[00:21:30.000 --> 00:21:34.000]  當時門徒都未必知道
[00:21:34.000 --> 00:21:36.000]  當耶穌基督離世
[00:21:36.000 --> 00:21:37.000]  復活
[00:21:37.000 --> 00:21:38.000]  升天之後
[00:21:38.000 --> 00:21:40.000]  他們會越來越明白得多一點
[00:21:40.000 --> 00:21:41.000]  但是當場的時候
[00:21:41.000 --> 00:21:42.000]  他們都不是很知道
[00:21:42.000 --> 00:21:47.000]  自己都有這樣的需要
[00:21:47.000 --> 00:21:48.000]  再問一下
[00:21:48.000 --> 00:21:56.000]  炭子為何來這間屋找耶穌呢?
[00:21:56.000 --> 00:21:59.000]  炭子來這間屋找耶穌的時候
[00:21:59.000 --> 00:22:02.000]  他是想得到醫治
[00:22:02.000 --> 00:22:05.000]  但是他想得到醫治的時候
[00:22:05.000 --> 00:22:09.000]  他沒有想過他得到一件事
[00:22:09.000 --> 00:22:11.000]  就是赦免
[00:22:11.000 --> 00:22:14.000]  他沒有想過他可以得到赦免
[00:22:14.000 --> 00:22:20.000]  他得到超額的恩典
[00:22:20.000 --> 00:22:21.000]  他得到超額的恩典
[00:22:21.000 --> 00:22:22.000]  除了得到醫治
[00:22:22.000 --> 00:22:24.000]  他才得到赦免
[00:22:24.000 --> 00:22:27.000]  得到赦免是在他未得到醫治之前
[00:22:27.000 --> 00:22:30.000]  即是他的心才得到釋放
[00:22:30.000 --> 00:22:32.000]  可以安定下來
[00:22:32.000 --> 00:22:34.000]  然後再得到多一件事
[00:22:34.000 --> 00:22:36.000]  真的得到醫治
[00:22:36.000 --> 00:22:40.000]  拿起自己的東西走出來
[00:22:40.000 --> 00:22:44.000]  心靈的平安和身體的平安
[00:22:44.000 --> 00:22:45.000]  哪樣重要呢?
[00:22:45.000 --> 00:22:46.000]  兩樣都重要
[00:22:46.000 --> 00:22:48.000]  但是很平安的人
[00:22:48.000 --> 00:22:50.000]  心裡不舒服
[00:22:50.000 --> 00:22:52.000]  心裡很混亂的時候
[00:22:52.000 --> 00:22:54.000]  哪個醫生幫到呢?
[00:22:54.000 --> 00:22:56.000]  原來都是要找神
[00:22:56.000 --> 00:22:59.000]  這個人他先得到心靈裡的安穩
[00:22:59.000 --> 00:23:03.000]  然後他又真的得到身體的醫治
[00:23:03.000 --> 00:23:07.000]  其他屋子裡的人得到些什麼呢?
[00:23:07.000 --> 00:23:09.000]  可能來找耶穌的法利賽人和文士
[00:23:09.000 --> 00:23:11.000]  得到一個把柄
[00:23:11.000 --> 00:23:14.000]  耶穌說了褻瀆的話
[00:23:14.000 --> 00:23:18.000]  他得不得到他生命所需要的呢?
[00:23:18.000 --> 00:23:21.000]  他能不能夠得到他身為一個罪人
[00:23:21.000 --> 00:23:23.000]  他最需要的赦免呢?
[00:23:23.000 --> 00:23:26.000]  原來真的沒有
[00:23:26.000 --> 00:23:29.000]  他們能不能夠去到天國的地方呢?
[00:23:29.000 --> 00:23:34.000]  我很想問一問大家
[00:23:34.000 --> 00:23:37.000]  天國的都是義人
[00:23:37.000 --> 00:23:42.000]  罪人能不能去到天國呢?
[00:23:42.000 --> 00:23:45.000]  我們自問都有罪的
[00:23:45.000 --> 00:23:47.000]  這個問題不是問耶穌
[00:23:47.000 --> 00:23:49.000]  應該是問我們
[00:23:49.000 --> 00:23:51.000]  因為我們都是有罪的人
[00:23:51.000 --> 00:23:55.000]  罪人能不能去到天國呢?
[00:23:55.000 --> 00:23:58.000]  原來有罪的人是可以去到天國的
[00:23:58.000 --> 00:24:01.000]  只要他的罪被赦免
[00:24:01.000 --> 00:24:05.000]  我們在在有無人是完全沒有犯過錯的
[00:24:05.000 --> 00:24:07.000]  我想是沒有的
[00:24:07.000 --> 00:24:10.000]  就算一個小朋友從小到大都考第一的
[00:24:10.000 --> 00:24:12.000]  考試都滿分的
[00:24:12.000 --> 00:24:14.000]  人總有做過錯事
[00:24:14.000 --> 00:24:18.000]  有機會想過一些不應該想的事
[00:24:18.000 --> 00:24:20.000]  有機會計劃了一些
[00:24:20.000 --> 00:24:22.000]  不過沒有去做的錯事
[00:24:22.000 --> 00:24:24.000]  人總有些事
[00:24:24.000 --> 00:24:27.000]  不是達到神要他達標的地方
[00:24:27.000 --> 00:24:29.000]  人是有罪的
[00:24:29.000 --> 00:24:31.000]  是得罪了神
[00:24:31.000 --> 00:24:33.000]  人得罪了神的時候
[00:24:33.000 --> 00:24:35.000]  原來神是說罪人是可以去到天堂的
[00:24:35.000 --> 00:24:38.000]  不過需要救恩
[00:24:38.000 --> 00:24:39.000]  需要被赦免
[00:24:39.000 --> 00:24:41.000]  人能夠得罪赦免之後
[00:24:41.000 --> 00:24:43.000]  就可以去到天堂
[00:24:43.000 --> 00:24:45.000]  如果我們願意得罪赦免的時候
[00:24:45.000 --> 00:24:47.000]  我們就可以在天家見面
[00:24:47.000 --> 00:24:51.000]  天國原來不是為義人預備的
[00:24:51.000 --> 00:24:55.000]  是為願意得罪赦免的罪人預備的
[00:24:55.000 --> 00:24:57.000]  只要我們願意得罪赦免
[00:24:57.000 --> 00:24:59.000]  我們就能夠得到天國
[00:24:59.000 --> 00:25:02.000]  赦免怎樣可以得到呢?
[00:25:02.000 --> 00:25:08.000]  約翰一書一章九節
[00:25:08.000 --> 00:25:10.000]  他跟我們這樣說
[00:25:10.000 --> 00:25:12.000]  我們每個人都有罪
[00:25:12.000 --> 00:25:14.000]  世人都犯了罪
[00:25:14.000 --> 00:25:16.000]  但如果我們願意在神的面前
[00:25:16.000 --> 00:25:18.000]  去承認我們自己的錯
[00:25:18.000 --> 00:25:20.000]  神就會赦免我們
[00:25:20.000 --> 00:25:22.000]  如果我們不認自己有錯
[00:25:22.000 --> 00:25:23.000]  是一個罪人的時候
[00:25:23.000 --> 00:25:25.000]  其實我們都是在欺騙自己
[00:25:25.000 --> 00:25:27.000]  亦都是在欺騙神
[00:25:27.000 --> 00:25:31.000]  我們願意承認自己是一個罪人的時候
[00:25:31.000 --> 00:25:33.000]  神就願意赦免我們的罪
[00:25:33.000 --> 00:25:35.000]  讓我們能夠因祂的緣故
[00:25:35.000 --> 00:25:37.000]  我們得到這份
[00:25:37.000 --> 00:25:39.000]  耶穌基督為我們預備好的禮物
[00:25:39.000 --> 00:25:41.000]  我們可以得到永生
[00:25:41.000 --> 00:25:44.000]  這份是耶穌基督預備給我們的
[00:25:44.000 --> 00:25:46.000]  就是赦免
[00:25:46.000 --> 00:25:47.000]  是赦免
[00:25:47.000 --> 00:25:49.000]  祂願意赦免我們每一個人的罪
[00:25:49.000 --> 00:25:51.000]  因為祂有這樣的能力去赦免
[00:25:51.000 --> 00:25:53.000]  除了因為祂是神之外
[00:25:53.000 --> 00:25:55.000]  神定了一件事
[00:25:55.000 --> 00:25:58.000]  罪一定要受罪罰
[00:25:58.000 --> 00:26:00.000]  祂就做了一件事
[00:26:00.000 --> 00:26:02.000]  祂幫我們一個人承受了罪罰
[00:26:02.000 --> 00:26:04.000]  幫我們承受了罪罰的時候
[00:26:04.000 --> 00:26:09.000]  任何一個人願意接受耶穌這份禮物的時候
[00:26:09.000 --> 00:26:12.000]  我們就可以稱耶穌基督為我們的救主
[00:26:12.000 --> 00:26:13.000]  為我們生命的主宰
[00:26:13.000 --> 00:26:15.000]  可以領受到這個赦罪的救恩
[00:26:15.000 --> 00:26:19.000]  我們就得著去天堂的約士
[00:26:19.000 --> 00:26:23.000]  原來我們不需要成為一個無罪的人
[00:26:23.000 --> 00:26:29.000]  但是原來天父不是看我們今生生活了多少分
[00:26:29.000 --> 00:26:31.000]  之後是否合格
[00:26:31.000 --> 00:26:33.000]  是否滿分可以上天國
[00:26:33.000 --> 00:26:39.000]  原來是看我們那份成績表是怎樣的
[00:26:39.000 --> 00:26:44.000]  最後為我們品德簽名的是基督
[00:26:44.000 --> 00:26:46.000]  因為祂幫我們完成一切
[00:26:46.000 --> 00:26:48.000]  我們可以得著赦免
[00:26:48.000 --> 00:26:53.000]  那個就是我們能夠進入天堂的簽名
[00:26:53.000 --> 00:26:54.000]  弟兄姊妹
[00:26:54.000 --> 00:26:57.000]  我們不需要因為信了主
[00:26:57.000 --> 00:27:00.000]  我們覺得多了壓力
[00:27:00.000 --> 00:27:02.000]  反而信了主我們多了倚靠
[00:27:02.000 --> 00:27:04.000]  就好像這幾個人
[00:27:04.000 --> 00:27:08.000]  四個人抬著一個人進去找耶穌的時候
[00:27:08.000 --> 00:27:11.000]  耶穌基督是欣賞他們的信心
[00:27:11.000 --> 00:27:14.000]  耶穌基督第一件事不是說
[00:27:14.000 --> 00:27:15.000]  你們幾個搞什麼
[00:27:15.000 --> 00:27:17.000]  拆了我的屋頂
[00:27:17.000 --> 00:27:18.000]  一會兒你要賠
[00:27:18.000 --> 00:27:20.000]  一會兒你要拼回
[00:27:20.000 --> 00:27:22.000]  不是跟他們說這些
[00:27:22.000 --> 00:27:24.000]  而是跟他們說
[00:27:24.000 --> 00:27:27.000]  孩子放心
[00:27:27.000 --> 00:27:29.000]  你的罪赦了
[00:27:29.000 --> 00:27:31.000]  最後就是跟他們說
[00:27:31.000 --> 00:27:32.000]  收起你的東西
[00:27:32.000 --> 00:27:33.000]  起來
[00:27:33.000 --> 00:27:34.000]  拿你的玉子走
[00:27:34.000 --> 00:27:36.000]  不是說起來
[00:27:36.000 --> 00:27:37.000]  爬上屋頂
[00:27:37.000 --> 00:27:38.000]  拼一把片
[00:27:38.000 --> 00:27:40.000]  你做了的事自己負責
[00:27:40.000 --> 00:27:41.000]  不是的
[00:27:41.000 --> 00:27:44.000]  耶穌基督會幫我們負責
[00:27:44.000 --> 00:27:46.000]  我們很多事都是祂幫我們負責
[00:27:46.000 --> 00:27:49.000]  就算今天我們做錯了一些事
[00:27:49.000 --> 00:27:52.000]  其實我們都是等祂幫我們負責
[00:27:52.000 --> 00:27:55.000]  有很多我們負責不了
[00:27:55.000 --> 00:27:57.000]  有很多我們承擔不了
[00:27:57.000 --> 00:28:00.000]  就算一句話傷害了別人
[00:28:00.000 --> 00:28:02.000]  我們說多少對不起
[00:28:02.000 --> 00:28:04.000]  其實我們承擔不了
[00:28:04.000 --> 00:28:07.000]  那個在對方身上造成的傷害
[00:28:07.000 --> 00:28:09.000]  我們真的需要
[00:28:09.000 --> 00:28:11.000]  耶穌基督為我們負責
[00:28:11.000 --> 00:28:13.000]  我們願意去領受這一份
[00:28:13.000 --> 00:28:17.000]  耶穌基督為我們負責的禮物
[00:28:17.000 --> 00:28:19.000]  就可以得到這個赦免
[00:28:19.000 --> 00:28:22.000]  然後我們就可以得到天堂的恩典
[00:28:22.000 --> 00:28:24.000]  弟兄姊妹你願意嗎
[00:28:24.000 --> 00:28:27.000]  生活當中平時有些事做錯
[00:28:27.000 --> 00:28:29.000]  我們都可以這樣做
[00:28:29.000 --> 00:28:32.000]  揚著基督來成為我們生活的依靠
[00:28:32.000 --> 00:28:33.000]  生活的拯救
[00:28:33.000 --> 00:28:35.000]  我們一起低頭禱告
[00:28:35.000 --> 00:28:38.000]  上帝我們來到你的根前
[00:28:38.000 --> 00:28:40.000]  我們要多謝你
[00:28:40.000 --> 00:28:42.000]  你為我們預備了耶穌基督
[00:28:42.000 --> 00:28:43.000]  來赦免我們的罪
[00:28:43.000 --> 00:28:45.000]  主耶穌求你憐憫幫助我們
[00:28:45.000 --> 00:28:47.000]  讓我們能夠得到祂的憐憫
[00:28:47.000 --> 00:28:48.000]  得到祂的赦免
[00:28:48.000 --> 00:28:49.000]  求你幫助我們
[00:28:49.000 --> 00:28:50.000]  讓我們能夠生命當中
[00:28:50.000 --> 00:28:52.000]  因著主的赦免
[00:28:52.000 --> 00:28:55.000]  讓我們更加像這個炭治一樣
[00:28:55.000 --> 00:28:56.000]  我們能夠安心
[00:28:56.000 --> 00:28:58.000]  心靈裏面得安穩
[00:28:58.000 --> 00:29:01.000]  可以生活得更加有把握
[00:29:01.000 --> 00:29:04.000]  和生活得對人更加平和
[00:29:04.000 --> 00:29:05.000]  更加有愛心
[00:29:05.000 --> 00:29:06.000]  求主你幫助我們
[00:29:06.000 --> 00:29:07.000]  求主你紀念
[00:29:07.000 --> 00:29:10.000]  讓我們在面前所受過的恩典
[00:29:10.000 --> 00:29:12.000]  能夠成為別人的幫助
[00:29:12.000 --> 00:29:13.000]  好像這個炭治
[00:29:13.000 --> 00:29:14.000]  他所受的恩典
[00:29:14.000 --> 00:29:15.000]  他得到醫治
[00:29:15.000 --> 00:29:17.000]  他得到赦罪的時候
[00:29:17.000 --> 00:29:18.000]  能夠成為門徒
[00:29:18.000 --> 00:29:20.000]  日後知道自己的罪
[00:29:20.000 --> 00:29:21.000]  真的會被赦免
[00:29:21.000 --> 00:29:24.000]  也能夠成為我們知道
[00:29:24.000 --> 00:29:25.000]  他得到赦免
[00:29:25.000 --> 00:29:27.000]  我們將來都可以得到赦免
[00:29:27.000 --> 00:29:28.000]  叫我們得到的恩典
[00:29:28.000 --> 00:29:29.000]  又能夠和別人分享
[00:29:29.000 --> 00:29:31.000]  叫別人得到幫助
[00:29:31.000 --> 00:29:32.000]  求主你紀念
[00:29:32.000 --> 00:29:33.000]  看顧我們
[00:29:33.000 --> 00:29:34.000]  我們這樣仰望你
[00:29:34.000 --> 00:29:36.000]  奉靠主耶穌基督的聖名
[00:29:36.000 --> 00:29:38.000]  我們下次再見吧!
[00:29:38.000 --> 00:29:41.000]  (字幕由 Amara.org 社群提供)

