
[00:00:00.000 --> 00:00:15.000]  各位弟兄姊妹晚安,我們一起祈禱,感恩我們又能夠在禮堂或線上家中透過Zoom
[00:21:55.000 --> 00:21:56.000]  沒得喝水
[00:21:56.000 --> 00:22:00.000]  當然有一些領袖去接濟耶利米
[00:22:00.000 --> 00:22:03.000]  在耶利米書裏面充斥著說
[00:22:03.000 --> 00:22:05.000]  你可以想像得到
[00:22:05.000 --> 00:22:08.000]  先知的說話
[00:22:08.000 --> 00:22:11.000]  在最重要適當的時候
[00:22:11.000 --> 00:22:15.000]  他必須要說神要透過他所說的話
[00:22:15.000 --> 00:22:17.000]  所以在這一段
[00:22:17.000 --> 00:22:19.000]  這個序言
[00:22:19.000 --> 00:22:23.000]  就是神透過撒加利亞
[00:22:23.000 --> 00:22:25.000]  當然還有哈戈
[00:22:25.000 --> 00:22:27.000]  哈戈就特別強調
[00:22:27.000 --> 00:22:28.000]  要做了
[00:22:28.000 --> 00:22:30.000]  要做了
[00:22:30.000 --> 00:22:32.000]  特別強調那個行動
[00:22:32.000 --> 00:22:35.000]  真的這樣上山取木料
[00:22:35.000 --> 00:22:39.000]  真的去強調輕功建造
[00:22:39.000 --> 00:22:40.000]  但是撒加利亞
[00:22:40.000 --> 00:22:42.000]  似乎是一個精神領袖多一些
[00:22:42.000 --> 00:22:45.000]  是說一些很抽象的預言
[00:22:45.000 --> 00:22:47.000]  但是整個重點
[00:22:47.000 --> 00:22:51.000]  都是說耶路撒冷將要發生的事
[00:22:51.000 --> 00:22:54.000]  所以這一大段
[00:22:54.000 --> 00:22:59.000]  我們先來一個小小歷史的回顧
[00:22:59.000 --> 00:23:03.000]  過去神藉著先知說話
[00:23:03.000 --> 00:23:07.000]  列祖聽的就會得到教導
[00:23:07.000 --> 00:23:09.000]  但是大部分不聽
[00:23:09.000 --> 00:23:11.000]  就會得到報應
[00:23:11.000 --> 00:23:13.000]  神的刑罰
[00:23:13.000 --> 00:23:14.000]  審判
[00:23:14.000 --> 00:23:17.000]  所以現在什麼都沒有了
[00:23:17.000 --> 00:23:18.000]  人都過去了
[00:23:18.000 --> 00:23:20.000]  因為是歷史
[00:23:20.000 --> 00:23:21.000]  過去了
[00:23:21.000 --> 00:23:22.000]  那些先祖都過去了
[00:23:22.000 --> 00:23:24.000]  過去的先知都過去了
[00:23:24.000 --> 00:23:26.000]  耶利米都死了
[00:23:26.000 --> 00:23:28.000]  都已經在主耶穌的懷裡了
[00:23:28.000 --> 00:23:32.000]  但是現在去到這個時代
[00:23:32.000 --> 00:23:36.000]  是神要復興以色列
[00:23:36.000 --> 00:23:39.000]  猶太選民被擄歸回
[00:23:39.000 --> 00:23:40.000]  可能第三代
[00:23:40.000 --> 00:23:42.000]  甚至可能第一代
[00:23:42.000 --> 00:23:43.000]  都還有些老人家
[00:23:43.000 --> 00:23:45.000]  小時候被擄的
[00:23:45.000 --> 00:23:48.000]  現在去到七八十歲都有的
[00:23:48.000 --> 00:23:51.000]  哈戈書第二章就是這樣說
[00:23:51.000 --> 00:23:54.000]  所以你可以想像得到
[00:23:54.000 --> 00:23:57.000]  在這樣的離愁別緒底下
[00:23:57.000 --> 00:24:01.000]  現在能夠在聖地耶路撒冷
[00:24:01.000 --> 00:24:03.000]  根本就是自己一起去做
[00:24:03.000 --> 00:24:05.000]  這個聖殿的重建
[00:24:05.000 --> 00:24:08.000]  但是需要的可能就是
[00:24:08.000 --> 00:24:10.000]  這一份的挑戰
[00:24:10.000 --> 00:24:12.000]  這一份的安慰
[00:24:12.000 --> 00:24:15.000]  所以先知要拿捏那個時代
[00:24:15.000 --> 00:24:17.000]  百姓的需要是很重要的
[00:24:17.000 --> 00:24:20.000]  要拿捏到他們現在
[00:24:20.000 --> 00:24:23.000]  好像有一種屬靈的把脈
[00:24:23.000 --> 00:24:24.000]  現在這個時代
[00:24:24.000 --> 00:24:27.000]  百姓面對著什麼呢
[00:24:27.000 --> 00:24:30.000]  那個困難來自哪裡呢
[00:24:30.000 --> 00:24:32.000]  是否能夠克服呢
[00:24:32.000 --> 00:24:35.000]  還有是否有神的時間呢
[00:24:35.000 --> 00:24:37.000]  先知就是很重要的時間
[00:24:37.000 --> 00:24:39.000]  神的時間到了
[00:24:39.000 --> 00:24:42.000]  所以先知就會站出來
[00:24:42.000 --> 00:24:44.000]  好像說一些還沒有發生
[00:24:44.000 --> 00:24:47.000]  但是他好像已經見到那個結果了
[00:24:47.000 --> 00:24:49.000]  所以應該先知是第一個
[00:24:49.000 --> 00:24:51.000]  捉夢的人
[00:24:51.000 --> 00:24:53.000]  建築捉夢的人
[00:24:53.000 --> 00:24:56.000]  來給予一個遠景
[00:24:56.000 --> 00:24:58.000]  那個群體
[00:24:58.000 --> 00:25:03.000]  向他們預言的那幫人
[00:25:03.000 --> 00:25:05.000]  所以這裡告訴我們
[00:25:05.000 --> 00:25:11.000]  現在他們是可以得到神的迴轉
[00:25:11.000 --> 00:25:15.000]  只需要他們一幫人來迴轉
[00:25:15.000 --> 00:25:17.000]  這個迴轉相信肯定就是
[00:25:17.000 --> 00:25:20.000]  一起要建造聖殿
[00:25:20.000 --> 00:25:22.000]  在這個時候如果有人說
[00:25:22.000 --> 00:25:24.000]  不是呀不可以做呀
[00:25:24.000 --> 00:25:26.000]  神沒有要我們這樣做
[00:25:26.000 --> 00:25:29.000]  這些肯定是神所禁止的
[00:25:29.000 --> 00:25:30.000]  因為這個時候
[00:25:30.000 --> 00:25:33.000]  無論被擄的人
[00:25:33.000 --> 00:25:35.000]  已經實實在在站在耶路撒冷
[00:25:35.000 --> 00:25:39.000]  只不過是當地人的阻撓
[00:25:39.000 --> 00:25:43.000]  這些阻撓原來是可以排除的
[00:25:43.000 --> 00:25:50.000]  那個阻力絕對不夠神的幫助來得大
[00:25:50.000 --> 00:25:52.000]  所以有神在我們這一邊
[00:25:52.000 --> 00:25:55.000]  這個真是最重要
[00:25:55.000 --> 00:25:58.000]  所以如果我們還沒有看下面的異象之前
[00:25:58.000 --> 00:26:02.000]  我們在這一段裡面有什麼教訓呢
[00:26:02.000 --> 00:26:05.000]  我們要把脈一個時代
[00:26:05.000 --> 00:26:10.000]  我們看到這個時代現在是在什麼處境
[00:26:10.000 --> 00:26:14.000]  還有我們一個群體應該怎樣去
[00:26:14.000 --> 00:26:18.000]  在神永恆不變的福音裡面
[00:26:18.000 --> 00:26:21.000]  福音是一個很大的能力
[00:26:21.000 --> 00:26:23.000]  可以改變生命
[00:26:23.000 --> 00:26:27.000]  我們怎樣能夠踏上順風車
[00:26:27.000 --> 00:26:30.000]  將福音來給人呢
[00:26:30.000 --> 00:26:32.000]  這個一定是對的
[00:26:32.000 --> 00:26:33.000]  永恆是對的
[00:26:33.000 --> 00:26:35.000]  但是不同的時代
[00:26:35.000 --> 00:26:37.000]  不同的群體
[00:26:37.000 --> 00:26:43.000]  對福音都有不同的身心靈的阻隔
[00:26:43.000 --> 00:26:46.000]  怎樣排除這些障礙呢
[00:26:46.000 --> 00:26:49.000]  這個就是每一個時代每一個教會
[00:26:49.000 --> 00:26:53.000]  都必須來小心把脈
[00:26:53.000 --> 00:26:59.000]  小心去幫它分解它們的困擾
[00:26:59.000 --> 00:27:02.000]  每個人的困擾都不同的
[00:27:02.000 --> 00:27:04.000]  中環的人的困擾
[00:27:04.000 --> 00:27:07.000]  和在天水圍的街坊
[00:27:07.000 --> 00:27:11.000]  一些的主婦的困擾都不同的
[00:27:11.000 --> 00:27:13.000]  你要將一個福音
[00:27:13.000 --> 00:27:15.000]  永恆不變的耶穌
[00:27:15.000 --> 00:27:18.000]  怎樣可以傳遞得準確
[00:27:18.000 --> 00:27:21.000]  在這些人的困擾心靈裡面呢
[00:27:21.000 --> 00:27:24.000]  這個就是那個牧者
[00:27:24.000 --> 00:27:25.000]  那個先知
[00:27:25.000 --> 00:27:27.000]  那個傳道者
[00:27:27.000 --> 00:27:30.000]  就要很準確的拿捏
[00:27:30.000 --> 00:27:34.000]  和那個群體怎樣去承載
[00:27:34.000 --> 00:27:36.000]  福音說了
[00:27:36.000 --> 00:27:39.000]  怎樣承載那些人內心的困擾呢
[00:27:39.000 --> 00:27:41.000]  就是那個後續
[00:27:41.000 --> 00:27:44.000]  怎樣能夠配合到福音工作
[00:27:44.000 --> 00:27:48.000]  來做那個繼續的播種
[00:27:48.000 --> 00:27:50.000]  可能就是消水
[00:27:50.000 --> 00:27:54.000]  這些就是需要不斷的把脈
[00:27:54.000 --> 00:27:56.000]  更加重要就是
[00:27:56.000 --> 00:27:57.000]  我們要留意到
[00:27:57.000 --> 00:27:59.000]  到底現在這個整個大時代
[00:27:59.000 --> 00:28:02.000]  福音怎樣來向這些
[00:28:02.000 --> 00:28:06.000]  未信的朋友來傳遞呢
[00:28:06.000 --> 00:28:08.000]  所以這一段聖經
[00:28:08.000 --> 00:28:10.000]  是令到百姓
[00:28:10.000 --> 00:28:12.000]  配合哈該先知
[00:28:12.000 --> 00:28:13.000]  不是彼此衝突
[00:28:13.000 --> 00:28:15.000]  是彼此的調和
[00:28:15.000 --> 00:28:20.000]  帶出一個很和諧的訊息
[00:28:20.000 --> 00:28:22.000]  就是要做了
[00:28:22.000 --> 00:28:23.000]  哈該就和他們一起
[00:28:23.000 --> 00:28:25.000]  落手落腳去做了
[00:28:25.000 --> 00:28:26.000]  真是很實在的
[00:28:26.000 --> 00:28:29.000]  去取木料去畫圖跡
[00:28:29.000 --> 00:28:32.000]  很實在的一齊去建造
[00:28:32.000 --> 00:28:34.000]  但是撒加利亞
[00:28:34.000 --> 00:28:36.000]  相信是更多
[00:28:36.000 --> 00:28:38.000]  在那個精神上
[00:28:38.000 --> 00:28:41.000]  比他們有一些更重要的寓言
[00:28:41.000 --> 00:28:43.000]  所以這裡有一個序言
[00:28:43.000 --> 00:28:44.000]  一到第六節
[00:28:44.000 --> 00:28:46.000]  就是撒加利亞書的一個
[00:28:46.000 --> 00:28:47.000]  先是一個序言
[00:28:47.000 --> 00:28:50.000]  接著就會突然間有八個義將
[00:28:50.000 --> 00:28:52.000]  一併這樣說出來
[00:28:52.000 --> 00:28:54.000]  去到第七章
[00:28:54.000 --> 00:28:57.000]  所以現在我們就逐個義將去看了
[00:28:57.000 --> 00:28:59.000]  每一個義將其實
[00:28:59.000 --> 00:29:01.000]  多或少都要告訴我們
[00:29:01.000 --> 00:29:05.000]  有一位非比尋常的人
[00:29:05.000 --> 00:29:08.000]  其實我們新約的人就很幽福
[00:29:08.000 --> 00:29:11.000]  新約的人一點都不覺得是神秘
[00:29:11.000 --> 00:29:13.000]  就是耶穌
[00:29:13.000 --> 00:29:15.000]  但是你覺得很奇怪
[00:29:15.000 --> 00:29:17.000]  為什麼當時明明是
[00:29:17.000 --> 00:29:19.000]  實實在在要建造聖殿
[00:29:19.000 --> 00:29:21.000]  重建
[00:29:21.000 --> 00:29:23.000]  接著有自己的憲制
[00:29:23.000 --> 00:29:25.000]  要有自己的城牆
[00:29:25.000 --> 00:29:27.000]  這些我們都讀過了
[00:29:27.000 --> 00:29:29.000]  尼西米基我們都讀過了
[00:29:29.000 --> 00:29:31.000]  但是為什麼在這個時候
[00:29:31.000 --> 00:29:33.000]  撒加利亞這麼不現實
[00:29:33.000 --> 00:29:35.000]  需要人手幫助
[00:29:35.000 --> 00:29:37.000]  為什麼這麼不現實
[00:29:37.000 --> 00:29:39.000]  去說一些將來很遠的
[00:29:39.000 --> 00:29:41.000]  五百多年後
[00:29:41.000 --> 00:29:45.000]  現在是主前說這個寓言的人
[00:29:45.000 --> 00:29:47.000]  撒加利亞是主前的
[00:29:47.000 --> 00:29:49.000]  四百多年
[00:29:49.000 --> 00:29:51.000]  還沒到五百多年
[00:29:51.000 --> 00:29:53.000]  也不是
[00:29:53.000 --> 00:29:55.000]  五百四十多年
[00:29:55.000 --> 00:29:57.000]  也有五百多年後
[00:29:57.000 --> 00:30:01.000]  耶穌才出現在伯尼行
[00:30:01.000 --> 00:30:03.000]  這麼快就說了
[00:30:03.000 --> 00:30:05.000]  好像神也巴不得
[00:30:05.000 --> 00:30:09.000]  他現在看到的是一個爛尾的聖殿
[00:30:09.000 --> 00:30:13.000]  但是神看到的不是爛尾的聖殿
[00:30:13.000 --> 00:30:15.000]  神看到的是五百多年後
[00:30:15.000 --> 00:30:17.000]  神根本就沒有時間
[00:30:17.000 --> 00:30:19.000]  連撒加利亞都看到
[00:30:19.000 --> 00:30:21.000]  他所謂的看到
[00:30:21.000 --> 00:30:23.000]  就是很模糊的
[00:30:23.000 --> 00:30:25.000]  我們就很清楚了
[00:30:25.000 --> 00:30:27.000]  他看到的是五百多年後
[00:30:27.000 --> 00:30:29.000]  有一個人
[00:30:29.000 --> 00:30:31.000]  騎著白馬的不知道是什麼人
[00:30:31.000 --> 00:30:33.000]  很特別的
[00:30:33.000 --> 00:30:35.000]  每個騎馬的都要向他下拜
[00:30:35.000 --> 00:30:37.000]  我們就發現
[00:30:37.000 --> 00:30:39.000]  原來舊約的寓言
[00:30:39.000 --> 00:30:41.000]  都挺好看的
[00:30:41.000 --> 00:30:43.000]  都挺特別的
[00:30:43.000 --> 00:30:45.000]  第七節開始
[00:30:45.000 --> 00:30:47.000]  大利烏第二年的十一月
[00:30:47.000 --> 00:30:49.000]  又過了
[00:30:49.000 --> 00:30:51.000]  有時間的
[00:30:51.000 --> 00:30:53.000]  有神秘的時間
[00:30:53.000 --> 00:30:55.000]  好像有個時間表
[00:30:55.000 --> 00:30:57.000]  好像告訴你
[00:30:57.000 --> 00:30:59.000]  是哪段時間我講的道
[00:30:59.000 --> 00:31:01.000]  就是西巴特月
[00:31:01.000 --> 00:31:03.000]  二十四日
[00:31:03.000 --> 00:31:05.000]  十一月的二十四日
[00:31:05.000 --> 00:31:07.000]  耶和華的華臨到易多的孫子
[00:31:07.000 --> 00:31:09.000]  比利加的兒子
[00:31:09.000 --> 00:31:11.000]  先知撒加利亞說
[00:31:11.000 --> 00:31:13.000]  我夜間觀看
[00:31:13.000 --> 00:31:15.000]  見一人騎著熊馬
[00:31:15.000 --> 00:31:17.000]  站在
[00:31:17.000 --> 00:31:19.000]  蛙地
[00:31:19.000 --> 00:31:21.000]  番石樓樹中間
[00:31:21.000 --> 00:31:23.000]  在他身後又有熊馬
[00:31:23.000 --> 00:31:25.000]  黃馬
[00:31:25.000 --> 00:31:27.000]  和白馬
[00:31:27.000 --> 00:31:29.000]  我對與我說話的天使說
[00:31:29.000 --> 00:31:31.000]  明顯是異象
[00:31:31.000 --> 00:31:33.000]  因為撒加利亞
[00:31:33.000 --> 00:31:35.000]  是見到天使的
[00:31:35.000 --> 00:31:37.000]  但是
[00:31:37.000 --> 00:31:39.000]  他見到的那個情景
[00:31:39.000 --> 00:31:41.000]  是一個番石樓樹的地方
[00:31:41.000 --> 00:31:43.000]  一個蛙地
[00:31:43.000 --> 00:31:45.000]  一個蛙地
[00:31:45.000 --> 00:31:47.000]  就說主啊
[00:31:47.000 --> 00:31:49.000]  這是什麼意思呢?
[00:31:49.000 --> 00:31:51.000]  他說我要指示你
[00:31:51.000 --> 00:31:53.000]  這是什麼意思?
[00:31:53.000 --> 00:31:55.000]  第十節
[00:31:55.000 --> 00:31:57.000]  那站在番石樓樹中間的人說
[00:31:57.000 --> 00:31:59.000]  這是奉耶和華差遣
[00:31:59.000 --> 00:32:01.000]  在遍地走來走去的
[00:32:01.000 --> 00:32:03.000]  那些騎馬的
[00:32:03.000 --> 00:32:05.000]  對站在番石樓樹中間
[00:32:05.000 --> 00:32:07.000]  耶和華的使者說
[00:32:07.000 --> 00:32:09.000]  我們已在遍地走來走去
[00:32:09.000 --> 00:32:11.000]  見全地
[00:32:11.000 --> 00:32:13.000]  都安息平靜
[00:32:13.000 --> 00:32:15.000]  我們先有這個圖畫
[00:32:15.000 --> 00:32:17.000]  異象其中一個的
[00:32:17.000 --> 00:32:19.000]  作用
[00:32:19.000 --> 00:32:21.000]  就好像畫了一個圖畫
[00:32:21.000 --> 00:32:23.000]  給我們
[00:32:23.000 --> 00:32:25.000]  所以啟示錄
[00:32:25.000 --> 00:32:27.000]  這是我很深刻的
[00:32:27.000 --> 00:32:29.000]  就是
[00:32:29.000 --> 00:32:31.000]  我忘記了
[00:32:31.000 --> 00:32:35.000]  什麼博士?
[00:32:35.000 --> 00:32:37.000]  忠臣的老師
[00:32:37.000 --> 00:32:39.000]  他說啟示錄
[00:32:39.000 --> 00:32:41.000]  其中一點
[00:32:41.000 --> 00:32:43.000]  很重要
[00:32:43.000 --> 00:32:45.000]  啟示錄是天啟文學
[00:32:45.000 --> 00:32:47.000]  有很多天上的圖像
[00:32:47.000 --> 00:32:49.000]  透過好像一幅圖畫
[00:32:49.000 --> 00:32:51.000]  讓我們見到
[00:32:51.000 --> 00:32:53.000]  所以
[00:32:53.000 --> 00:32:55.000]  現在撒加尼亞書
[00:32:55.000 --> 00:32:57.000]  他用的
[00:32:57.000 --> 00:32:59.000]  體材
[00:32:59.000 --> 00:33:01.000]  都有天啟文學的含義
[00:33:01.000 --> 00:33:03.000]  在
[00:33:03.000 --> 00:33:05.000]  其實
[00:33:05.000 --> 00:33:07.000]  兩若中間
[00:33:07.000 --> 00:33:09.000]  就會有很多
[00:33:09.000 --> 00:33:11.000]  天啟文學的
[00:33:11.000 --> 00:33:13.000]  作品出現
[00:33:13.000 --> 00:33:15.000]  所以撒加尼亞
[00:33:15.000 --> 00:33:17.000]  雖然未到那個時間
[00:33:17.000 --> 00:33:19.000]  那麼後期
[00:33:19.000 --> 00:33:21.000]  但在他這個時候
[00:33:21.000 --> 00:33:23.000]  都開始有天啟文學的
[00:33:23.000 --> 00:33:25.000]  這些體材
[00:33:25.000 --> 00:33:27.000]  出現在聖經裏面
[00:33:27.000 --> 00:33:29.000]  所以民間應該更加多
[00:33:29.000 --> 00:33:31.000]  但聖經
[00:33:31.000 --> 00:33:33.000]  有一個指向
[00:33:33.000 --> 00:33:35.000]  一定是說將來末後
[00:33:35.000 --> 00:33:37.000]  尤其是那位尼塞亞
[00:33:37.000 --> 00:33:39.000]  有相關連
[00:33:39.000 --> 00:33:41.000]  所以我們就有這個
[00:33:41.000 --> 00:33:43.000]  類似是詩情畫意
[00:33:43.000 --> 00:33:45.000]  類似是有一種
[00:33:45.000 --> 00:33:47.000]  好像欣賞藝術
[00:33:47.000 --> 00:33:49.000]  看天啟文學的
[00:33:49.000 --> 00:33:51.000]  這些敘述
[00:33:51.000 --> 00:33:53.000]  十二節
[00:33:53.000 --> 00:33:55.000]  於是耶和華的使者說
[00:33:55.000 --> 00:33:57.000]  萬君知耶和華
[00:33:57.000 --> 00:33:59.000]  李魯恨耶路撒冷
[00:33:59.000 --> 00:34:01.000]  和猶大的成音
[00:34:01.000 --> 00:34:03.000]  已經七十年
[00:34:03.000 --> 00:34:05.000]  舊事重提
[00:34:05.000 --> 00:34:07.000]  被擄的原因
[00:34:07.000 --> 00:34:09.000]  就是神的憤怒
[00:34:09.000 --> 00:34:11.000]  那麼現在這個時代
[00:34:11.000 --> 00:34:13.000]  是不是還要懼怕神的憤怒呢
[00:34:13.000 --> 00:34:15.000]  似乎不是
[00:34:15.000 --> 00:34:17.000]  似乎是歸向
[00:34:17.000 --> 00:34:19.000]  轉回
[00:34:19.000 --> 00:34:21.000]  就是說現在不再是憤怒的神
[00:34:21.000 --> 00:34:23.000]  現在是安慰
[00:34:23.000 --> 00:34:25.000]  和施恩的
[00:34:25.000 --> 00:34:27.000]  這一位耶和華
[00:34:27.000 --> 00:34:29.000]  所以你看到下面
[00:34:29.000 --> 00:34:31.000]  他就會這樣說
[00:34:31.000 --> 00:34:33.000]  你不施憐憫要到何時
[00:34:33.000 --> 00:34:35.000]  第十三節
[00:34:35.000 --> 00:34:37.000]  耶和華就用美善的安慰
[00:34:37.000 --> 00:34:39.000]  回答那與我
[00:34:39.000 --> 00:34:41.000]  說話的天使
[00:34:41.000 --> 00:34:43.000]  這裡有好幾位天使
[00:34:43.000 --> 00:34:45.000]  所以很混亂
[00:34:45.000 --> 00:34:47.000]  到底誰才是真正的
[00:34:47.000 --> 00:34:49.000]  真命天子呢
[00:34:49.000 --> 00:34:53.000]  第十四節
[00:34:53.000 --> 00:34:55.000]  與我說話的天使對我說
[00:34:55.000 --> 00:34:57.000]  你要宣告說
[00:34:57.000 --> 00:34:59.000]  萬君知耶和華如此說
[00:34:59.000 --> 00:35:01.000]  我為耶路撒冷
[00:35:01.000 --> 00:35:03.000]  為石安
[00:35:03.000 --> 00:35:05.000]  其實只是一樣的稱呼
[00:35:05.000 --> 00:35:07.000]  石安城石安山
[00:35:07.000 --> 00:35:09.000]  就是耶路撒冷
[00:35:09.000 --> 00:35:11.000]  所以就是雙重的稱呼
[00:35:11.000 --> 00:35:13.000]  特別的親切
[00:35:13.000 --> 00:35:15.000]  感受
[00:35:15.000 --> 00:35:17.000]  如果再說元朗
[00:35:17.000 --> 00:35:19.000]  感受
[00:35:19.000 --> 00:35:21.000]  就是更加凸顯了感受的重要
[00:35:21.000 --> 00:35:23.000]  元朗有好多地方
[00:35:23.000 --> 00:35:25.000]  新田也是
[00:35:25.000 --> 00:35:27.000]  竹苑也是
[00:35:27.000 --> 00:35:29.000]  元朗的感受
[00:35:29.000 --> 00:35:31.000]  就是石安的耶路撒冷
[00:35:31.000 --> 00:35:33.000]  是心裡火熱
[00:35:33.000 --> 00:35:35.000]  神心裡
[00:35:35.000 --> 00:35:37.000]  不是憤怒
[00:35:37.000 --> 00:35:39.000]  這次是火熱
[00:35:39.000 --> 00:35:41.000]  神的心裡火熱
[00:35:41.000 --> 00:35:43.000]  神自己說
[00:35:43.000 --> 00:35:45.000]  與天使說
[00:35:45.000 --> 00:35:47.000]  我為耶路撒冷
[00:35:47.000 --> 00:35:49.000]  心裡火熱
[00:35:49.000 --> 00:35:51.000]  是極其的火熱
[00:35:51.000 --> 00:35:55.000]  我甚擄擄那安逸的烈國
[00:35:55.000 --> 00:35:59.000]  因我從前稍微擄擄我民
[00:35:59.000 --> 00:36:01.000]  他們就加害過分
[00:36:01.000 --> 00:36:03.000]  他現在的擄擄
[00:36:03.000 --> 00:36:05.000]  即是憤怒
[00:36:05.000 --> 00:36:07.000]  是向烈國
[00:36:07.000 --> 00:36:09.000]  是向那些安逸
[00:36:09.000 --> 00:36:11.000]  即是以為扮演著
[00:36:11.000 --> 00:36:13.000]  可以將耶路撒冷猶太人
[00:36:13.000 --> 00:36:15.000]  趕走的烈國的人
[00:36:15.000 --> 00:36:17.000]  這些外邦人
[00:36:17.000 --> 00:36:19.000]  拜假神的
[00:36:19.000 --> 00:36:21.000]  以為可以替神
[00:36:21.000 --> 00:36:23.000]  去懲罰了
[00:36:23.000 --> 00:36:25.000]  這個
[00:36:25.000 --> 00:36:27.000]  以色列猶太民族
[00:36:27.000 --> 00:36:29.000]  神說沒錯
[00:36:29.000 --> 00:36:31.000]  那七十年是的
[00:36:31.000 --> 00:36:33.000]  神有一個
[00:36:33.000 --> 00:36:35.000]  稍微的擄行
[00:36:35.000 --> 00:36:37.000]  對猶太人
[00:36:37.000 --> 00:36:39.000]  所以時代的把脈
[00:36:39.000 --> 00:36:41.000]  很重要
[00:36:41.000 --> 00:36:43.000]  這個時候
[00:36:43.000 --> 00:36:45.000]  撒加利亞的時候
[00:36:45.000 --> 00:36:47.000]  就是神心裡火熱
[00:36:47.000 --> 00:36:49.000]  為誰火熱?
[00:36:49.000 --> 00:36:51.000]  為耶路撒冷
[00:36:51.000 --> 00:36:53.000]  為猶太人
[00:36:53.000 --> 00:36:55.000]  為這個聖殿的重建
[00:36:55.000 --> 00:36:57.000]  為這個地方有憲制
[00:36:57.000 --> 00:36:59.000]  將來五百多年後的尼塞亞
[00:36:59.000 --> 00:37:01.000]  按照著神的
[00:37:01.000 --> 00:37:03.000]  應許降臨
[00:37:03.000 --> 00:37:05.000]  這個加勒頓大書四章
[00:37:05.000 --> 00:37:07.000]  七節應該是
[00:37:07.000 --> 00:37:09.000]  及此時候滿足
[00:37:09.000 --> 00:37:11.000]  神就差遣他的兒子
[00:37:11.000 --> 00:37:13.000]  為女子
[00:37:13.000 --> 00:37:15.000]  所生
[00:37:15.000 --> 00:37:17.000]  且生在
[00:37:17.000 --> 00:37:19.000]  耶路撒冷
[00:37:19.000 --> 00:37:21.000]  降臨
[00:37:21.000 --> 00:37:23.000]  來拯救這個民族
[00:37:23.000 --> 00:37:25.000]  和世界上的人
[00:37:25.000 --> 00:37:27.000]  所以這裡告訴我們
[00:37:27.000 --> 00:37:29.000]  神現在要怎樣?第十六節
[00:37:29.000 --> 00:37:31.000]  所以耶和華如此說
[00:37:31.000 --> 00:37:33.000]  然今我回到
[00:37:33.000 --> 00:37:35.000]  耶路撒冷,仍思憐憫
[00:37:35.000 --> 00:37:37.000]  我的殿必重建
[00:37:37.000 --> 00:37:39.000]  在其中,準繩
[00:37:39.000 --> 00:37:41.000]  必拉在耶路撒冷之上
[00:37:41.000 --> 00:37:43.000]  就是那些
[00:37:43.000 --> 00:37:45.000]  類似那些蜜豆
[00:37:45.000 --> 00:37:47.000]  以前
[00:37:47.000 --> 00:37:49.000]  建房子都是靠這些
[00:37:49.000 --> 00:37:51.000]  那時候沒有那些
[00:37:51.000 --> 00:37:53.000]  高水平的電子
[00:37:53.000 --> 00:37:55.000]  的量度
[00:37:55.000 --> 00:37:57.000]  現在用電子
[00:37:57.000 --> 00:37:59.000]  就可以很直
[00:37:59.000 --> 00:38:01.000]  以前是靠繩子彈一些蜜
[00:38:01.000 --> 00:38:03.000]  我都玩過
[00:38:03.000 --> 00:38:05.000]  小時候錦田建房子的時候
[00:38:05.000 --> 00:38:07.000]  見到那些工人
[00:38:07.000 --> 00:38:09.000]  彈那些蜜
[00:38:09.000 --> 00:38:11.000]  挺有趣的,就很直
[00:38:11.000 --> 00:38:13.000]  沿著那條線
[00:38:13.000 --> 00:38:15.000]  建那個磚牆等等
[00:38:15.000 --> 00:38:17.000]  這些一般建房子都是這樣
[00:38:17.000 --> 00:38:19.000]  所以這裡說
[00:38:19.000 --> 00:38:21.000]  必拉準繩在耶路撒冷之上
[00:38:21.000 --> 00:38:23.000]  這是萬鈞之耶和華說的
[00:38:23.000 --> 00:38:25.000]  你要再宣告說
[00:38:25.000 --> 00:38:27.000]  萬鈞之耶和華如此說
[00:38:27.000 --> 00:38:29.000]  我的誠邑
[00:38:29.000 --> 00:38:31.000]  必在豐盛發達
[00:38:31.000 --> 00:38:33.000]  耶和華
[00:38:33.000 --> 00:38:35.000]  必在安慰石安
[00:38:35.000 --> 00:38:37.000]  簡選耶路撒冷
[00:38:37.000 --> 00:38:39.000]  你想想
[00:38:39.000 --> 00:38:41.000]  簡直是冧到爆炸
[00:38:41.000 --> 00:38:43.000]  不斷說神要安慰
[00:38:43.000 --> 00:38:45.000]  神心裡火熱
[00:38:45.000 --> 00:38:47.000]  神要來拉準繩
[00:38:47.000 --> 00:38:49.000]  在耶路撒冷
[00:38:49.000 --> 00:38:51.000]  這個時候
[00:38:51.000 --> 00:38:53.000]  他們勉為其難
[00:38:53.000 --> 00:38:55.000]  開始半信半疑
[00:38:55.000 --> 00:38:57.000]  停頓了
[00:38:57.000 --> 00:38:59.000]  爛了沒十幾年
[00:38:59.000 --> 00:39:01.000]  你現在要我們再重建
[00:39:01.000 --> 00:39:03.000]  誰說的
[00:39:03.000 --> 00:39:05.000]  哈蓋說神給我有說話
[00:39:05.000 --> 00:39:07.000]  撒加利亞說
[00:39:07.000 --> 00:39:09.000]  神給我有這個預言
[00:39:09.000 --> 00:39:11.000]  甚至有異象
[00:39:11.000 --> 00:39:13.000]  那個騎紅馬
[00:39:13.000 --> 00:39:15.000]  他好像有些小孩
[00:39:15.000 --> 00:39:17.000]  其實是天使
