
[00:00:00.000 --> 00:00:03.760]  今天講到的這個題目曾經在一兩年前
[00:14:57.280 --> 00:14:58.600]  那樣東西對他有沒有幫助
[00:14:58.600 --> 00:15:01.280]  有沒有意義的角度來看
[00:15:01.280 --> 00:15:03.960]  所以永遠都不會明白聖靈的同在
[00:15:03.960 --> 00:15:05.400]  這個讓風裏面
[00:15:05.400 --> 00:15:06.480]  簡短地解釋
[00:15:06.480 --> 00:15:08.960]  但是信徒怎樣呢
[00:15:08.960 --> 00:15:09.760]  信徒明白
[00:15:09.760 --> 00:15:11.280]  信徒認識聖靈
[00:15:11.280 --> 00:15:12.680]  他給了兩個原因
[00:15:12.680 --> 00:15:15.360]  因為
[00:15:15.360 --> 00:15:19.040]  「他跟你們在一起」
[00:15:19.040 --> 00:15:20.840]  其實這裏有兩個proposition
[00:15:20.840 --> 00:15:22.800]  即是那些叫做
[00:15:22.800 --> 00:15:23.560]  介詞
[00:15:23.560 --> 00:15:24.040]  worth
[00:15:24.040 --> 00:15:25.680]  這個是worth
[00:15:25.680 --> 00:15:26.920]  一起
[00:15:26.920 --> 00:15:28.840]  然後就是
[00:15:28.840 --> 00:15:30.560]  「也要在你們裏面」
[00:15:30.560 --> 00:15:32.560]  這個就是「然」
[00:15:32.560 --> 00:15:34.040]  「然」在你們中間
[00:15:34.040 --> 00:15:36.040]  在你們裏面
[00:15:36.040 --> 00:15:43.760]  請姐妹
[00:15:43.760 --> 00:15:49.760]  在跟我們一起的時候
[00:15:49.760 --> 00:15:51.520]  這個with的意思
[00:15:51.520 --> 00:15:52.960]  是在旁
[00:15:52.960 --> 00:15:55.560]  同行的意思
[00:15:55.560 --> 00:15:57.360]  這個保衛師其實是一個
[00:15:57.360 --> 00:15:58.480]  幫助者
[00:15:58.480 --> 00:16:00.440]  有些日本人叫做朋友
[00:16:00.440 --> 00:16:02.760]  有些日本人叫做陪伴者
[00:16:02.760 --> 00:16:04.680]  即是說其實他是
[00:16:04.680 --> 00:16:06.600]  永遠跟我們一起的時候
[00:16:06.600 --> 00:16:07.840]  常常都在我們
[00:16:07.840 --> 00:16:09.040]  放著我們
[00:16:09.040 --> 00:16:10.360]  去面對著
[00:16:10.360 --> 00:16:12.680]  不同困難和挑戰
[00:16:12.680 --> 00:16:14.200]  這個就是那個
[00:16:14.200 --> 00:16:15.920]  在一起的意思
[00:16:15.920 --> 00:16:16.760]  with
[00:16:16.760 --> 00:16:17.120]  you
[00:16:17.120 --> 00:16:18.360]  with us的意思
[00:16:18.360 --> 00:16:19.640]  跟我們一起
[00:16:19.640 --> 00:16:20.400]  幫著我們
[00:16:20.400 --> 00:16:21.680]  支援著我們
[00:16:21.680 --> 00:16:23.280]  讓我們一起
[00:16:23.280 --> 00:16:24.440]  去同在
[00:16:24.440 --> 00:16:26.840]  面對著我們的問題
[00:16:26.840 --> 00:16:27.840]  第二個就是
[00:16:27.840 --> 00:16:29.160]  在你們裏面
[00:16:29.160 --> 00:16:31.280]  就可以大家想一想
[00:16:31.280 --> 00:16:32.400]  由於那個
[00:16:32.400 --> 00:16:34.280]  你們是中數的時候
[00:16:34.280 --> 00:16:36.000]  那個in you
[00:16:36.000 --> 00:16:36.920]  那個的介詞
[00:16:36.920 --> 00:16:38.200]  其實可以解作
[00:16:38.200 --> 00:16:38.840]  among
[00:16:38.840 --> 00:16:39.720]  即是說
[00:16:39.720 --> 00:16:42.440]  在人的之間
[00:16:42.440 --> 00:16:43.960]  人的中間
[00:16:43.960 --> 00:16:46.560]  在你們中間
[00:16:46.560 --> 00:16:47.960]  這樣有些不同的意思
[00:16:47.960 --> 00:16:49.160]  如果我們在說
[00:16:49.160 --> 00:16:50.760]  傳統上的在
[00:16:50.760 --> 00:16:52.960]  我們裏面
[00:16:52.960 --> 00:16:54.000]  一般的理解就是
[00:16:54.000 --> 00:16:55.400]  我們的內心
[00:16:55.400 --> 00:16:55.760]  是不是
[00:16:55.760 --> 00:16:57.280]  盛藍在我們內心裏面
[00:16:57.280 --> 00:16:58.400]  居住
[00:16:58.400 --> 00:16:59.360]  引導我們
[00:16:59.360 --> 00:17:00.200]  這個當然是
[00:17:00.200 --> 00:17:01.800]  這個我覺得在第一個
[00:17:01.800 --> 00:17:03.920]  住在一起已經解釋了
[00:17:03.920 --> 00:17:05.480]  那個在我們一起的時候
[00:17:05.480 --> 00:17:06.600]  就是在說一種
[00:17:06.600 --> 00:17:07.320]  陪著我們
[00:17:07.320 --> 00:17:08.280]  放著我們
[00:17:08.280 --> 00:17:09.080]  無論是內心
[00:17:09.080 --> 00:17:10.920]  無論是外面都好
[00:17:10.920 --> 00:17:12.440]  是一個上帝的力量
[00:17:12.440 --> 00:17:14.280]  一直支援著我們
[00:17:14.280 --> 00:17:16.440]  但是我想強調第二點就是
[00:17:16.440 --> 00:17:18.120]  在我們裏面
[00:17:18.120 --> 00:17:21.480]  如果是在說在我們中間的時候
[00:17:21.480 --> 00:17:23.440]  就是很寶貴的
[00:17:23.440 --> 00:17:26.240]  在人和人之間
[00:17:26.240 --> 00:17:29.880]  在人和人的關係的中間
[00:17:29.880 --> 00:17:31.160]  這個也是
[00:17:31.160 --> 00:17:33.000]  上帝為什麼賜聖靈
[00:17:33.000 --> 00:17:35.640]  永遠與教會同在
[00:17:35.640 --> 00:17:40.280]  去保守弟兄姊妹之間的關係
[00:17:40.280 --> 00:17:43.160]  聖靈的意思是一份愛的契合
[00:17:43.160 --> 00:17:44.520]  不單是三一裏面
[00:17:44.520 --> 00:17:46.840]  一份愛的維繫
[00:17:46.840 --> 00:17:48.120]  當祂賜給我們的時候
[00:17:48.120 --> 00:17:51.560]  原來是維繫著人之間的關係
[00:17:51.560 --> 00:17:54.400]  都是全靠聖靈的連繫
[00:17:54.400 --> 00:17:57.240]  以致我們能夠彼此相愛
[00:17:57.240 --> 00:17:58.080]  這個當然
[00:17:58.080 --> 00:17:59.280]  其實這個問題
[00:17:59.280 --> 00:18:01.160]  未必是這段的主題
[00:18:01.160 --> 00:18:03.160]  這段的主題主要是在說愛耶穌
[00:18:03.160 --> 00:18:04.760]  就是你愛我你愛我
[00:18:04.760 --> 00:18:05.800]  但是你明白到
[00:18:05.800 --> 00:18:08.360]  楊富欽都強調你們要彼此相愛
[00:18:08.360 --> 00:18:11.040]  其實這個再推一步就是那一點
[00:18:11.040 --> 00:18:13.640]  當你明白到上帝愛你
[00:18:13.640 --> 00:18:15.760]  你愛回耶穌基督
[00:18:15.760 --> 00:18:17.760]  其實你自然地就會彼此相愛
[00:18:17.760 --> 00:18:19.080]  這個是楊富欽裏面
[00:18:19.080 --> 00:18:22.560]  好像一個這樣的邏輯關係
[00:18:22.560 --> 00:18:24.160]  在我們中間
[00:18:24.160 --> 00:18:28.120]  聖靈永遠維繫著我們之間的關係
[00:18:28.120 --> 00:18:32.320]  以愛來維繫
[00:18:32.320 --> 00:18:35.080]  以前很喜歡看一些
[00:18:35.080 --> 00:18:36.480]  存在主義的小說
[00:18:36.480 --> 00:18:37.240]  不知道大家有沒有看
[00:18:37.240 --> 00:18:38.840]  其實很流行的
[00:18:38.840 --> 00:18:40.200]  就是好像
[00:18:40.200 --> 00:18:41.280]  你一個知識份子
[00:18:41.280 --> 00:18:42.640]  拿著一本存在主義的小說
[00:18:42.640 --> 00:18:44.480]  你就好像證明自己好像在想一些
[00:18:44.480 --> 00:18:46.040]  人生很深奧的問題
[00:18:46.040 --> 00:18:47.480]  人生哲理的問題
[00:18:47.480 --> 00:18:49.760]  其中一本我很深刻的
[00:18:49.760 --> 00:18:51.960]  嗯
[00:18:51.960 --> 00:18:52.880]  卡繆
[00:18:52.880 --> 00:18:54.480]  不知道大家有沒有看過
[00:18:54.480 --> 00:18:57.280]  他有一本很短篇的小說
[00:18:57.280 --> 00:18:58.880]  叫《No Exit》
[00:18:58.880 --> 00:19:01.080]  就是沒有出口
[00:19:01.080 --> 00:19:03.680]  他在那本小說裏面說什麼呢
[00:19:03.680 --> 00:19:05.200]  在存在主義裏面的時候
[00:19:05.200 --> 00:19:06.000]  很多人都會問
[00:19:06.000 --> 00:19:12.000]  就是人生最大的價值是自我實現
[00:19:12.000 --> 00:19:13.360]  這個好像在存在主義裏面問
[00:19:13.360 --> 00:19:15.880]  還是有時候我們會有另一個的想法
[00:19:15.880 --> 00:19:18.080]  就是在這個要犧牲自我
[00:19:18.080 --> 00:19:20.240]  小我完成大我呢
[00:19:20.240 --> 00:19:24.000]  你將自己放在一個更大的群體當中
[00:19:24.000 --> 00:19:25.120]  去獻出去
[00:19:25.120 --> 00:19:26.120]  是很不同的
[00:19:26.120 --> 00:19:29.400]  一個是在重視一個大我的價值
[00:19:29.400 --> 00:19:30.920]  一個就好像自己
[00:19:30.920 --> 00:19:32.320]  我實現了自己
[00:19:32.320 --> 00:19:34.920]  就已經完成了自己
[00:19:34.920 --> 00:19:36.040]  這本小說裏面說
[00:19:36.040 --> 00:19:37.080]  就是有三個人
[00:19:37.080 --> 00:19:38.360]  是當你想像出來的
[00:19:38.360 --> 00:19:40.520]  他就想像死了之後
[00:19:40.520 --> 00:19:41.720]  有三個不同的人
[00:19:41.720 --> 00:19:44.520]  生前都是很有自己
[00:19:44.520 --> 00:19:46.800]  完成不了自己自我實現的問題
[00:19:46.800 --> 00:19:50.200]  然後死了之後竟然就落了地獄
[00:19:50.200 --> 00:19:51.920]  卡莫的名言就是說
[00:19:51.920 --> 00:19:55.200]  他人的存在就是地獄
[00:19:55.200 --> 00:19:56.160]  那怎麼表達出來呢
[00:19:56.160 --> 00:19:58.560]  這本小說是說得很淋漓盡致
[00:19:58.560 --> 00:20:00.080]  看完之後你會害怕
[00:20:00.080 --> 00:20:00.600]  是怎麼樣呢
[00:20:00.600 --> 00:20:02.160]  他說這三個人走在一起
[00:20:02.160 --> 00:20:03.720]  在密室之中
[00:20:03.720 --> 00:20:05.200]  又走不了
[00:20:05.200 --> 00:20:08.200]  最初他們互相都不理會對方
[00:20:08.200 --> 00:20:09.240]  但是你
[00:20:09.240 --> 00:20:10.200]  當一個人存在
[00:20:10.200 --> 00:20:12.560]  卡莫說他人存在就是地獄
[00:20:12.560 --> 00:20:14.040]  他人存在不是祝福
[00:20:14.040 --> 00:20:15.040]  是地獄
[00:20:15.040 --> 00:20:18.840]  於是他們之間就產生了很多問題
[00:20:18.840 --> 00:20:21.720]  然後對方的存在
[00:20:21.720 --> 00:20:23.360]  令到你很不自在
[00:20:23.360 --> 00:20:24.400]  不知道大家有沒有感覺
[00:20:24.400 --> 00:20:24.960]  有沒有試過
[00:20:24.960 --> 00:20:26.960]  可能人世間都經常發生
[00:20:26.960 --> 00:20:28.400]  如果你的上司存在
[00:20:28.400 --> 00:20:29.600]  令到你很不自在
[00:20:29.600 --> 00:20:32.000]  可能你都會在你的工作間裏面發生
[00:20:32.000 --> 00:20:33.160]  可能你的仇人
[00:20:33.160 --> 00:20:35.000]  存在在你對面
[00:20:35.000 --> 00:20:36.360]  你吃個餐飯都很不安樂
[00:20:36.360 --> 00:20:37.080]  譬如這種
[00:20:37.080 --> 00:20:39.720]  其實我們都會體驗到
[00:20:39.720 --> 00:20:42.600]  最終就帶來一些很大的慘劇
[00:20:42.600 --> 00:20:43.280]  悲劇
[00:20:43.280 --> 00:20:47.520]  發生在這三個人之間的關係裏面
[00:20:47.520 --> 00:20:49.360]  這個存在主義裏面
[00:20:49.360 --> 00:20:51.400]  看人的價值
[00:20:51.400 --> 00:20:54.120]  回到一個孤島裏面
[00:20:54.120 --> 00:20:55.000]  但頂尖我們說
[00:20:55.000 --> 00:20:57.280]  如果聖靈在我們人的中間
[00:20:57.280 --> 00:20:58.960]  我們是定義要找自己
[00:20:58.960 --> 00:21:02.560]  在一個人的群體當中
[00:21:02.560 --> 00:21:05.000]  實現自己
[00:21:05.000 --> 00:21:06.520]  聖法蘭西斯
[00:21:06.520 --> 00:21:08.560]  一位很重要的聖人
[00:21:08.560 --> 00:21:11.480]  他一生立志
[00:21:11.480 --> 00:21:13.480]  和貧窮人同行
[00:21:13.480 --> 00:21:14.920]  有一個小的片段
[00:21:14.920 --> 00:21:16.120]  都令我很深刻的
[00:21:16.120 --> 00:21:16.560]  他說
[00:21:16.560 --> 00:21:19.280]  他領受了上九大的使命
[00:21:19.280 --> 00:21:20.080]  所以就
[00:21:20.080 --> 00:21:20.880]  理直氣壯
[00:21:20.880 --> 00:21:22.880]  很有信心就衝出街道
[00:21:22.880 --> 00:21:25.640]  想著關心一些貧窮人
[00:21:25.640 --> 00:21:27.360]  他說第一次遇到一個麻瘋病人
[00:21:27.360 --> 00:21:28.960]  當時在中世紀
[00:21:28.960 --> 00:21:30.640]  即意大利的地方
[00:21:30.640 --> 00:21:33.600]  他裏面很害怕
[00:21:33.600 --> 00:21:36.560]  即今天我們可能都有些同樣的體會
[00:21:36.560 --> 00:21:37.200]  他很害怕
[00:21:37.200 --> 00:21:37.800]  他說
[00:21:37.800 --> 00:21:40.360]  他很害怕被傳染到他
[00:21:40.360 --> 00:21:41.440]  一見到他
[00:21:41.440 --> 00:21:43.160]  就掉頭走
[00:21:43.160 --> 00:21:46.000]  但就是當他一掉頭走的時候
[00:21:46.000 --> 00:21:48.840]  他內心就有一份的催逼
[00:21:48.840 --> 00:21:51.200]  有一份的責備
[00:21:51.200 --> 00:21:53.160]  他醒悟了
[00:21:53.160 --> 00:21:56.360]  他知道自己在做些甚麼
[00:21:56.360 --> 00:21:57.360]  於是
[00:21:57.360 --> 00:21:59.280]  他走回頭
[00:21:59.280 --> 00:22:01.240]  抱著這位麻瘋病人
[00:22:01.240 --> 00:22:02.960]  和他親嘴
[00:22:02.960 --> 00:22:04.320]  他說
[00:22:04.320 --> 00:22:05.960]  是那一刻開始
[00:22:05.960 --> 00:22:08.960]  他才和一個弟兄真正的相遇
[00:22:08.960 --> 00:22:10.240]  和一個弟兄的生命
[00:22:10.240 --> 00:22:14.200]  真正有結連
[00:22:14.200 --> 00:22:15.360]  弟兄姊妹
[00:22:15.360 --> 00:22:17.480]  原來我們
[00:22:17.480 --> 00:22:21.120]  要讓聖靈運行在我們的關係之中的時候
[00:22:21.120 --> 00:22:24.320]  是要脫離一種自我的枷鎖
[00:22:24.320 --> 00:22:26.040]  自我的中心
[00:22:26.040 --> 00:22:28.360]  然後走向一個真正的自我
[00:22:28.360 --> 00:22:30.000]  真正的我
[00:22:30.000 --> 00:22:32.880]  是神上創造我們一個美好的我
[00:22:32.880 --> 00:22:34.920]  不單創造你一個美好的我
[00:22:34.920 --> 00:22:37.240]  當你去到人面前的時候
[00:22:37.240 --> 00:22:38.680]  你祝福別人
[00:22:38.680 --> 00:22:44.480]  成為一個真正美好的我
[00:22:44.480 --> 00:22:47.280]  去到中間第二段
[00:22:47.280 --> 00:22:50.240]  我就稱為一個愛的應許
[00:22:50.240 --> 00:22:52.280]  一個promise
[00:22:52.280 --> 00:22:53.720]  promise是甚麼呢
[00:22:53.720 --> 00:22:54.440]  你猜不到
[00:22:54.440 --> 00:22:55.440]  你說
[00:22:55.440 --> 00:22:59.600]  要將一份子和父之間的關係
[00:22:59.600 --> 00:23:01.160]  送給我們
[00:23:01.160 --> 00:23:02.120]  是怎樣呢
[00:23:02.120 --> 00:23:04.560]  大家看看這幾節的經文
[00:23:04.560 --> 00:23:06.200]  這三節的經文裏面
[00:23:06.200 --> 00:23:09.120]  其實都是有一個催逼性的
[00:23:09.120 --> 00:23:15.080]  有一種時間很緊迫的說法
[00:23:15.080 --> 00:23:16.400]  中間的一個用字是甚麼
[00:23:16.400 --> 00:23:18.080]  時間不多了
[00:23:18.080 --> 00:23:19.520]  即是快到了
[00:23:19.520 --> 00:23:22.160]  這很明顯是一個很催逼著
[00:23:22.160 --> 00:23:24.200]  很快就要來了
[00:23:24.200 --> 00:23:26.320]  其實當你這樣想的時候
[00:23:26.320 --> 00:23:27.840]  第一和第三句
[00:23:27.840 --> 00:23:29.520]  第三節都有這樣的意思
[00:23:29.520 --> 00:23:31.800]  「我不會撇下你們為孤兒」
[00:23:31.800 --> 00:23:33.800]  即是說我很快就回來了
[00:23:33.800 --> 00:23:34.840]  甚麼叫孤兒
[00:23:34.840 --> 00:23:39.120]  孤兒是父母不在
[00:23:39.120 --> 00:23:41.640]  永遠都失去了父母的時候
[00:23:41.640 --> 00:23:44.080]  留下的孩子就是孤兒
[00:23:44.080 --> 00:23:45.880]  他說我不會扔下你做孤兒
[00:23:45.880 --> 00:23:47.920]  即是說我會很快回到你那裏
[00:23:47.920 --> 00:23:50.000]  他好像用紙做父母的角色
[00:23:50.000 --> 00:23:50.960]  來背回你
[00:23:50.960 --> 00:23:52.880]  即是如果你有個小朋友掉下了
[00:23:52.880 --> 00:23:54.360]  不見了他很害怕
[00:23:54.360 --> 00:23:55.840]  每一分每一秒都很恐怖
[00:23:55.840 --> 00:23:57.160]  覺得很擔心
[00:23:57.160 --> 00:23:58.360]  做父母的心急如焚
[00:23:58.360 --> 00:24:01.040]  很想快點見到他
[00:24:01.040 --> 00:24:04.760]  將這段孤單的時間盡量減少
[00:24:04.760 --> 00:24:05.880]  這就是耶穌
[00:24:05.880 --> 00:24:07.600]  其實我不會扔下你做孤兒
[00:24:07.600 --> 00:24:09.160]  不會永遠撇下你
[00:24:09.160 --> 00:24:10.800]  我會盡快回來
[00:24:10.800 --> 00:24:11.600]  所以你這樣想的時候
[00:24:11.600 --> 00:24:14.240]  第二段就是時間不多的時候
[00:24:14.240 --> 00:24:14.920]  世人見不到我
[00:24:14.920 --> 00:24:16.520]  但你們會見到我
[00:24:16.520 --> 00:24:18.520]  因為我活著
[00:24:18.520 --> 00:24:19.280]  然後第三節
[00:24:19.280 --> 00:24:20.120]  去到二十節
[00:24:20.120 --> 00:24:21.520]  到那天
[00:24:21.520 --> 00:24:23.040]  你就知道
[00:24:23.040 --> 00:24:24.480]  我在父裏面
[00:24:24.480 --> 00:24:26.040]  你們在我裏面
[00:24:26.040 --> 00:24:29.720]  我也在你們裏面
[00:24:29.720 --> 00:24:32.120]  究竟在說一個甚麼時間呢
[00:24:32.120 --> 00:24:33.600]  有時我們以為
[00:24:33.600 --> 00:24:35.560]  到那天這些經文
[00:24:35.560 --> 00:24:36.520]  當然是在說
[00:24:36.520 --> 00:24:38.720]  耶穌在來
[00:24:38.720 --> 00:24:41.000]  到末日的時候
[00:24:41.000 --> 00:24:42.720]  但如果放回剛才我說的
[00:24:42.720 --> 00:24:45.320]  這三節的一段時間
[00:24:45.320 --> 00:24:48.240]  那種緊迫的意義裏面來想
[00:24:48.240 --> 00:24:51.840]  其實就不是一個將來遙遠的事
[00:24:51.840 --> 00:24:54.120]  而是一個即將發生的事
[00:24:54.120 --> 00:24:58.080]  耶穌為甚麼會走了
[00:24:58.080 --> 00:24:59.760]  又為甚麼會回來呢
[00:24:59.760 --> 00:25:00.800]  可能大家都明白
[00:25:00.800 --> 00:25:02.040]  其實是在說
[00:25:02.040 --> 00:25:03.840]  祂即將要
[00:25:03.840 --> 00:25:06.160]  釘死在十架上面
[00:25:06.160 --> 00:25:08.560]  三天之後
[00:25:08.560 --> 00:25:10.440]  就向門徒顯現
[00:25:10.440 --> 00:25:12.080]  然後再過四十天
[00:25:12.080 --> 00:25:13.680]  就會升天
[00:25:13.680 --> 00:25:16.720]  歸到父的懷裏面
[00:25:16.720 --> 00:25:19.760]  這個在《方書》和《小行傳》第一章
[00:25:19.760 --> 00:25:20.880]  我們都看到
[00:25:20.880 --> 00:25:22.920]  聖經這樣表達
[00:25:22.920 --> 00:25:24.200]  復活和升天
[00:25:24.200 --> 00:25:26.160]  其實在很多的教傳當中
[00:25:26.160 --> 00:25:27.880]  是捍衛一件事
[00:25:27.880 --> 00:25:30.400]  那個短暫的停留
[00:25:30.400 --> 00:25:33.160]  其實我們有時會忽略了
[00:25:33.160 --> 00:25:36.000]  但是當我讀《讓福音》這段的時候
[00:25:36.000 --> 00:25:39.840]  其實你看到《讓福音》是很強調
[00:25:39.840 --> 00:25:42.120]  耶穌再回來
[00:25:42.120 --> 00:25:43.360]  和門徒相遇
[00:25:43.360 --> 00:25:44.400]  然後即將要走
[00:25:44.400 --> 00:25:45.440]  真正的走
[00:25:45.440 --> 00:25:46.600]  離開他們
[00:25:46.600 --> 00:25:47.400]  回到父
[00:25:47.400 --> 00:25:48.160]  升天的時候
[00:25:48.160 --> 00:25:49.680]  那段時間
[00:25:49.680 --> 00:25:51.840]  和他們一起的意思
[00:25:51.840 --> 00:25:54.080]  這個是《讓福音》裏面很獨特
[00:25:54.080 --> 00:25:55.120]  我和大家分享
[00:25:55.120 --> 00:25:58.360]  那個獨特性在哪裏
[00:25:58.360 --> 00:26:01.520]  去到十九節
[00:26:01.520 --> 00:26:07.040]  又是一個世人和門徒的對比
[00:26:07.040 --> 00:26:08.960]  世人看不到我
[00:26:08.960 --> 00:26:11.360]  你們就看得到我
[00:26:11.360 --> 00:26:12.160]  你記得
[00:26:12.160 --> 00:26:13.960]  聖經問題
[00:26:13.960 --> 00:26:19.320]  耶穌復活之後第一個向誰顯現
[00:26:19.320 --> 00:26:20.400]  其實都不是門徒
[00:26:20.400 --> 00:26:21.080]  如果記得的話
[00:26:21.080 --> 00:26:22.960]  是向婦女顯現
[00:26:22.960 --> 00:26:26.280]  第二批人
[00:26:26.280 --> 00:26:28.360]  都不是門徒
[00:26:28.360 --> 00:26:30.080]  以馬五師路上那兩個
[00:26:30.080 --> 00:26:31.720]  沒有名字的人
[00:26:31.720 --> 00:26:32.760]  是小門徒
[00:26:32.760 --> 00:26:35.440]  第三批才向十二門徒顯現
[00:26:35.440 --> 00:26:38.000]  這個是按照《家福音》的記載
[00:26:38.000 --> 00:26:38.680]  很清楚
[00:26:38.680 --> 00:26:40.360]  二十四章裏面
[00:26:40.360 --> 00:26:41.560]  但是無論如何
[00:26:41.560 --> 00:26:44.920]  最終是會在當天復活節的傍晚
[00:26:44.920 --> 00:26:48.000]  就向門徒顯現
[00:26:48.000 --> 00:26:50.400]  耶穌的復活之後
[00:26:50.400 --> 00:26:52.520]  祂身體復活
[00:26:52.520 --> 00:26:55.040]  轉化了一個新的身體
[00:26:55.040 --> 00:26:56.200]  祂可以瞬間轉移
[00:26:56.200 --> 00:26:57.480]  即是忽然不見了
[00:26:57.480 --> 00:26:59.360]  明明以馬五師路上那兩個門徒
[00:26:59.360 --> 00:27:00.760]  在屋裏面和祂張開口
[00:27:00.760 --> 00:27:02.680]  忽然不見了
[00:27:02.680 --> 00:27:03.720]  按照經文的次序
[00:27:03.720 --> 00:27:04.840]  應該就衝了回去
[00:27:04.840 --> 00:27:06.280]  我不知道怎樣回去
[00:27:06.280 --> 00:27:07.160]  即是瞬間轉移
[00:27:07.160 --> 00:27:08.680]  還是有一個甚麼門
[00:27:08.680 --> 00:27:09.480]  就回去又剎那
[00:27:09.480 --> 00:27:13.320]  就向門徒顯現
[00:27:13.320 --> 00:27:15.400]  祂都是有一個身體
[00:27:15.400 --> 00:27:16.480]  就算祂復活之後
[00:27:16.480 --> 00:27:17.520]  依然
[00:27:17.520 --> 00:27:18.680]  我相信身體復活
[00:27:18.680 --> 00:27:20.760]  剛才讀書的聖經大家明白
[00:27:20.760 --> 00:27:21.520]  那個原因
[00:27:21.520 --> 00:27:23.240]  那個基礎是耶穌基督
[00:27:23.240 --> 00:27:25.440]  自己親自
[00:27:25.440 --> 00:27:27.880]  作一個身體復活的
[00:27:27.880 --> 00:27:29.560]  一個這樣的示範
[00:27:29.560 --> 00:27:31.360]  一個這樣的奧秘告訴你
[00:27:31.360 --> 00:27:32.360]  一個身體復活的時候
[00:27:32.360 --> 00:27:35.400]  即是說祂仍然在時空之下
[00:27:35.400 --> 00:27:37.120]  祂揀一些人來見
[00:27:37.120 --> 00:27:39.640]  所以世人見不到祂
[00:27:39.640 --> 00:27:41.320]  見到都不知道其實可能是
[00:27:41.320 --> 00:27:42.240]  那個意思是
[00:27:42.240 --> 00:27:43.800]  大婦女找祂
[00:27:43.800 --> 00:27:45.040]  向祂顯現
[00:27:45.040 --> 00:27:47.480]  以馬五師路上兩個門徒很迷茫的時候
[00:27:47.480 --> 00:27:48.560]  耶穌和祂相遇
[00:27:48.560 --> 00:27:50.000]  向祂顯現
[00:27:50.000 --> 00:27:52.000]  那十二個門徒害怕到臉都青了
[00:27:52.000 --> 00:27:53.880]  躲在閣樓裡面的時候
[00:27:53.880 --> 00:27:55.320]  或者回去打魚的時候
[00:27:55.320 --> 00:27:56.760]  走回來祂面前
[00:27:56.760 --> 00:27:58.040]  向祂顯現
[00:27:58.040 --> 00:27:59.960]  這個耶穌定義
[00:27:59.960 --> 00:28:02.120]  為屬祂的人
[00:28:02.120 --> 00:28:04.240]  再去顯明祂自己
[00:28:04.240 --> 00:28:07.080]  是那位復活的主
[00:28:07.080 --> 00:28:08.920]  所以復活的道理其實世界是不明白的
[00:28:08.920 --> 00:28:10.560]  如果你再這樣想下去
[00:28:10.560 --> 00:28:13.320]  其實是信徒才明白的
[00:28:13.320 --> 00:28:15.440]  他不會明白那位主怎樣由死而復活
[00:28:15.440 --> 00:28:16.600]  他們不會覺得
[00:28:16.600 --> 00:28:19.000]  一個人的身體能夠
[00:28:19.000 --> 00:28:20.800]  死了之後就一了百了
[00:28:20.800 --> 00:28:22.400]  就不會再能夠有
[00:28:22.400 --> 00:28:26.080]  復活的一種扭轉的轉變
[00:28:26.080 --> 00:28:30.720]  耶穌說你們會見到我
[00:28:30.720 --> 00:28:32.040]  有個原因的
[00:28:32.040 --> 00:28:35.400]  因為我活著
[00:28:35.400 --> 00:28:38.400]  這個是相當震撼的一句話
[00:28:38.400 --> 00:28:39.600]  是不是
[00:28:39.600 --> 00:28:40.760]  耶穌活著
[00:28:40.760 --> 00:28:44.320]  耶穌雖然即將要面對死亡
[00:28:44.320 --> 00:28:46.400]  但是祂仍然活著
[00:28:46.400 --> 00:28:48.520]  死亡不是祂的終點
[00:28:48.520 --> 00:28:50.800]  死亡不會難阻這位主
[00:28:50.800 --> 00:28:56.320]  祂繼續有一個生命永遠的活著
[00:28:56.320 --> 00:28:58.400]  耶穌基督的人性有一個
[00:28:58.400 --> 00:28:59.920]  首先有一個永生
[00:28:59.920 --> 00:29:01.840]  永遠的生命
[00:29:01.840 --> 00:29:05.680]  然後將這份生命分享給我們每個弟兄姊妹
[00:29:05.680 --> 00:29:07.200]  因為祂活著
[00:29:07.200 --> 00:29:07.840]  祂永遠活著
[00:29:07.840 --> 00:29:10.440]  祂不會被死亡加鎖著
[00:29:10.440 --> 00:29:11.600]  所以你們會見到祂
[00:29:11.600 --> 00:29:12.560]  我們會見到祂
[00:29:12.560 --> 00:29:14.720]  所以我們能夠見到祂
[00:29:14.720 --> 00:29:17.200]  而且當我們見到祂的時候
[00:29:17.200 --> 00:29:18.000]  接著下一句
[00:29:18.000 --> 00:29:21.160]  我們都必活著
[00:29:21.160 --> 00:29:21.840]  說什麼呢
[00:29:21.840 --> 00:29:24.240]  不是說我們長生不老
[00:29:24.240 --> 00:29:27.640]  我們都一樣會面對人生的
[00:29:27.640 --> 00:29:29.240]  剛才說疾病隨時都會發生
[00:29:29.240 --> 00:29:30.320]  我都控制不了
[00:29:30.320 --> 00:29:32.120]  盡了責任去保護自己的身體
[00:29:32.120 --> 00:29:33.840]  都不會一定有保證
[00:29:33.840 --> 00:29:36.240]  每個人都要面對一個
[00:29:36.240 --> 00:29:42.480]  不在人手上控制的人世間的終點
[00:29:42.480 --> 00:29:45.000]  當時門徒會很迷失
[00:29:45.000 --> 00:29:45.680]  沒有信心
[00:29:45.680 --> 00:29:47.960]  但是你想到的就是
[00:29:47.960 --> 00:29:49.440]  這個永活的主
[00:29:49.440 --> 00:29:50.880]  和他們相遇
