
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹,新年快樂
[00:20:33.200 --> 00:20:38.200]  為什麼保羅能夠做到
[00:20:38.200 --> 00:20:39.200]  他在第二十節這樣說
[00:20:39.200 --> 00:20:43.200]  我已經與基督同釘十字架
[00:20:43.200 --> 00:20:46.200]  現在活著的不再是我
[00:20:46.200 --> 00:20:49.200]  乃是基督在我裡面活著
[00:20:49.200 --> 00:20:51.200]  並且我如今在肉身活著
[00:20:51.200 --> 00:20:54.200]  是因信神而止而活
[00:20:54.200 --> 00:20:58.200]  他是愛我 為我捨忌
[00:20:58.200 --> 00:21:00.200]  頂子妹
[00:21:00.200 --> 00:21:05.200]  因為保羅他很清楚一個道理
[00:21:05.200 --> 00:21:10.200]  主在我裡面要更多更多
[00:21:10.200 --> 00:21:12.200]  甚至乎全部
[00:21:12.200 --> 00:21:19.200]  而我要更少更少
[00:21:19.200 --> 00:21:21.200]  究竟今天上帝在你的生命當中
[00:21:21.200 --> 00:21:26.200]  佔的份額是多少?
[00:21:26.200 --> 00:21:29.200]  他是不是真真實實的
[00:21:29.200 --> 00:21:33.200]  已經坐在你生命那張王座上
[00:21:33.200 --> 00:21:37.200]  去掌管著你的生命?
[00:21:37.200 --> 00:21:39.200]  他是不是真真實實的
[00:21:39.200 --> 00:21:44.200]  在你的生命當中成為你真實的主
[00:21:44.200 --> 00:21:49.200]  而你讓他去差遣?
[00:21:49.200 --> 00:21:51.200]  是不是真的這樣?
[00:21:51.200 --> 00:21:53.200]  頂子妹請你記得剛才那段經文
[00:21:53.200 --> 00:21:55.200]  有一句說話很重要
[00:21:55.200 --> 00:22:00.200]  他是愛我 為我捨忌
[00:22:00.200 --> 00:22:02.200]  頂子妹我經常都很鼓勵你
[00:22:02.200 --> 00:22:06.200]  不要覺得上帝經常對你很多要求
[00:22:06.200 --> 00:22:08.200]  好像這個他人的要求
[00:22:08.200 --> 00:22:11.200]  頂子妹不是
[00:22:11.200 --> 00:22:17.200]  是他的愛 是他的犧牲去融化你的
[00:22:17.200 --> 00:22:20.200]  我們今天願意去回應
[00:22:20.200 --> 00:22:24.200]  全因為這份愛
[00:22:24.200 --> 00:22:27.200]  全因為你去知道你感受到
[00:22:27.200 --> 00:22:29.200]  上帝對你這份愛
[00:22:29.200 --> 00:22:32.200]  這份捨忌的愛 這份犧牲的愛
[00:22:32.200 --> 00:22:34.200]  所以我們很願意讓他
[00:22:34.200 --> 00:22:37.200]  完完全全的充滿在我們的生命裡面
[00:22:37.200 --> 00:22:40.200]  成為我們的主導
[00:22:40.200 --> 00:22:41.200]  所以頂子妹
[00:22:41.200 --> 00:22:44.200]  今天我們生命能不能更新
[00:22:44.200 --> 00:22:47.200]  很在乎於的就是究竟你在生命當中
[00:22:47.200 --> 00:22:52.200]  你讓他成為一個什麼樣的角色
[00:22:52.200 --> 00:22:55.200]  道理我們很多都明白
[00:22:55.200 --> 00:22:58.200]  聖經的教導 理性的討論
[00:22:58.200 --> 00:23:00.200]  我們認識很多
[00:23:00.200 --> 00:23:02.200]  但是頂子妹
[00:23:02.200 --> 00:23:07.200]  最在乎的是你願不願意
[00:23:07.200 --> 00:23:09.200]  你是不是願意
[00:23:09.200 --> 00:23:10.200]  你在神當中
[00:23:10.200 --> 00:23:14.200]  你願意讓上帝參與你多少
[00:23:14.200 --> 00:23:18.200]  所以求主幫助去帶領我們每一個
[00:23:18.200 --> 00:23:22.200]  我們很盼望今天在這段經文當中
[00:23:22.200 --> 00:23:27.200]  神去讓我們重新再思想
[00:23:27.200 --> 00:23:30.200]  我們今天當如何活
[00:23:30.200 --> 00:23:32.200]  特別2022年
[00:23:32.200 --> 00:23:35.200]  我們是中國人的新年
[00:23:35.200 --> 00:23:38.200]  是一個重新立願的時候
[00:23:38.200 --> 00:23:40.200]  頂子妹願意我們的禱告
[00:23:40.200 --> 00:23:44.200]  都求上帝去讓祂掌管更多
[00:23:44.200 --> 00:23:45.200]  充滿我們更多
[00:23:45.200 --> 00:23:47.200]  成為我們真實的主
[00:23:47.200 --> 00:23:51.200]  我們一起同心企圖
[00:23:51.200 --> 00:23:54.200]  差點我們求主你去幫助
[00:23:54.200 --> 00:23:55.200]  你去帶領我們
[00:23:55.200 --> 00:23:58.200]  因為我們在你面前的時候
[00:23:58.200 --> 00:24:01.200]  我們知道我們去源源全全的
[00:24:01.200 --> 00:24:04.200]  我們需要相信上帝你自己
[00:24:04.200 --> 00:24:05.200]  主我們求你
[00:24:05.200 --> 00:24:11.200]  叫我們不要停留在滿足人的標準上
[00:24:11.200 --> 00:24:15.200]  我們為著的是要去滿足上帝你自己
[00:24:15.200 --> 00:24:18.200]  我們在生命中為著的是要去榮耀上帝
[00:24:18.200 --> 00:24:21.200]  彰顯你的榮耀給其他人知道
[00:24:21.200 --> 00:24:25.200]  但是這個盛在的器皿就是我們
[00:24:25.200 --> 00:24:28.200]  你是否讓人看到你生命的榮光
[00:24:28.200 --> 00:24:30.200]  你的愛你的憐憫
[00:24:30.200 --> 00:24:33.200]  你今天對人的那種大師的慈愛
[00:24:33.200 --> 00:24:36.200]  是不是真的透過我們能夠傾流出去
[00:24:36.200 --> 00:24:39.200]  我求主你親自幫助我們
[00:24:39.200 --> 00:24:42.200]  願意我們少看人的眼光
[00:24:42.200 --> 00:24:46.200]  多去看上帝你自己的喜悅
[00:24:46.200 --> 00:24:48.200]  願意我們活得更像你
[00:24:48.200 --> 00:24:51.200]  願意我們活得更有上帝你的香香
[00:24:51.200 --> 00:24:57.200]  你自己那個你所喜愛的各位的兒子或女兒
[00:24:57.200 --> 00:24:59.200]  我們一切去交託給你
[00:24:59.200 --> 00:25:00.200]  多謝贊美你
[00:25:00.200 --> 00:25:01.200]  記得奉教主耶穌
[00:25:01.200 --> 00:25:02.200]  得聖名自祈求
[00:25:02.200 --> 00:25:03.200]  阿門

