
[00:00:00.000 --> 00:00:02.000]  各位大兄姐妹,早安
[00:20:23.120 --> 00:20:25.520]  那些全部都是神賜給他的
[00:20:25.520 --> 00:20:28.520]  但最重要的次序
[00:20:28.520 --> 00:20:31.720]  什麼才是他最重要的冠冕呢
[00:20:31.720 --> 00:20:34.320]  人愛憐憫
[00:20:34.320 --> 00:20:37.520]  上主的人愛對大衛
[00:20:37.520 --> 00:20:40.320]  上主的憐憫對大衛
[00:20:40.320 --> 00:20:44.120]  他看為是最寶貴的冠冕
[00:20:44.120 --> 00:20:46.720]  最美的物來給他
[00:20:46.720 --> 00:20:49.720]  使他的生命得以滿足
[00:20:49.720 --> 00:20:53.520]  做王有什麼沒吃過沒享受過
[00:20:53.520 --> 00:20:54.720]  當然他沒坐過飛機
[00:20:54.720 --> 00:20:58.320]  去到杜拜去其他地方
[00:20:58.320 --> 00:21:02.520]  但是他所享有的
[00:21:02.520 --> 00:21:04.320]  是最高級的
[00:21:04.320 --> 00:21:07.320]  不過最美好的物件
[00:21:07.320 --> 00:21:08.920]  是這位主使他能夠
[00:21:08.920 --> 00:21:12.520]  好像鷹一樣返老還童
[00:21:12.520 --> 00:21:17.920]  他能夠在神的恩典憐憫裡面
[00:21:17.920 --> 00:21:23.120]  再去看自己所擁有的一切
[00:21:23.120 --> 00:21:28.720]  包括知識地位財富各樣的東西
[00:21:28.720 --> 00:21:33.720]  他能夠這樣來排番人生的次序
[00:21:33.720 --> 00:21:38.520]  這是大衛會不會跟我們不同的地方呢
[00:21:38.520 --> 00:21:40.320]  我們的神學
[00:21:40.320 --> 00:21:41.920]  我們每一個星期
[00:21:41.920 --> 00:21:44.920]  你這麼重視的小事
[00:21:44.920 --> 00:21:48.120]  有沒有令到你的生命的人生次序
[00:21:48.120 --> 00:21:50.320]  你開始不斷排緊呢
[00:21:50.320 --> 00:21:53.920]  是你自己開始這樣排緊
[00:21:53.920 --> 00:21:56.720]  不要等到有重病才排
[00:21:56.720 --> 00:21:59.720]  那個時候就會遲了很多
[00:21:59.720 --> 00:22:02.720]  應該就是你越返教會久
[00:22:02.720 --> 00:22:07.120]  越對人生有一個透徹的明白
[00:22:07.120 --> 00:22:10.920]  越看到很多人生的不同事情
[00:22:10.920 --> 00:22:15.120]  更加盡快自己排好這個次序
[00:22:15.120 --> 00:22:19.920]  這是很重要的對自己的發現
[00:22:19.920 --> 00:22:23.120]  所以大衛第二方面告訴我們
[00:22:23.120 --> 00:22:26.120]  最重要的次序就是這位主
[00:22:26.120 --> 00:22:30.120]  對他的赦免和憐憫
[00:22:30.120 --> 00:22:31.720]  當然更加
[00:22:31.720 --> 00:22:34.920]  就算不同的宗教都不斷講那個饒恕
[00:22:34.920 --> 00:22:37.920]  講那個赦罪
[00:22:37.920 --> 00:22:41.920]  你會看到第六節就開始講神的屬性
[00:22:41.920 --> 00:22:43.920]  而且是記載在法律
[00:22:43.920 --> 00:22:45.920]  律法書裏面的
[00:22:45.920 --> 00:22:47.520]  所以這個第三個向度
[00:22:47.520 --> 00:22:51.720]  都是我們需要不斷修正我們對神的認識
[00:22:51.720 --> 00:22:54.520]  耶和華施行公義
[00:22:54.520 --> 00:22:57.720]  為所有受欺壓的人伸冤
[00:22:57.720 --> 00:23:01.320]  他使到摩西知道他的法則
[00:23:01.320 --> 00:23:04.520]  即是舊約的摩西五經
[00:23:04.520 --> 00:23:06.920]  一個君王大衛
[00:23:06.920 --> 00:23:10.720]  相信他是平生的重讀律法書
[00:23:10.720 --> 00:23:14.720]  在他身邊有些人可以隨時出入
[00:23:14.720 --> 00:23:19.920]  曾經有記載的都已經有兩位了
[00:23:19.920 --> 00:23:21.920]  拿丹先知
[00:23:21.920 --> 00:23:23.920]  迦德先知
[00:23:23.920 --> 00:23:27.520]  隨時可以confirm他
[00:23:27.520 --> 00:23:29.120]  隨時就進去
[00:23:29.120 --> 00:23:30.920]  神有話要跟你講
[00:23:30.920 --> 00:23:32.920]  現在我就講個故事給你聽
[00:23:32.920 --> 00:23:34.520]  有一個富戶
[00:23:34.520 --> 00:23:37.920]  怎樣來用他的權力
[00:23:37.920 --> 00:23:45.520]  來搶奪一個窮人家的唯一依靠的羊
[00:23:45.520 --> 00:23:48.320]  大衛都有一種氣憤
[00:23:48.320 --> 00:23:49.720]  拿丹先知就說
[00:23:49.720 --> 00:23:52.120]  你就是那個富戶了
[00:23:52.120 --> 00:23:55.320]  你這樣來強搶別人的太太
[00:23:55.320 --> 00:24:00.920]  這個先知可以隨時進入皇宮
[00:24:00.920 --> 00:24:04.520]  來篤責大衛
[00:24:04.520 --> 00:24:06.520]  你可想而知
[00:24:06.520 --> 00:24:09.320]  智裡行間已經告訴我們
[00:24:09.320 --> 00:24:13.720]  這個王不是普通人
[00:24:13.720 --> 00:24:17.920]  他對神的道的認識
[00:24:17.920 --> 00:24:20.520]  是一個很特別的君王
[00:24:20.520 --> 00:24:24.520]  以後的世代都找不到大衛這樣的君王了
[00:24:24.520 --> 00:24:27.120]  偶然間有一個中興的希西加
[00:24:27.120 --> 00:24:29.120]  但都差很遠了
[00:24:29.120 --> 00:24:31.720]  最後的約西亞
[00:24:31.720 --> 00:24:34.320]  亦都差很遠了
[00:24:34.320 --> 00:24:38.320]  大衛很明顯對摩西五經有認識
[00:24:38.320 --> 00:24:41.120]  智裡行間裏面已經浮現
[00:24:41.120 --> 00:24:44.720]  他對神的屬性的描述
[00:24:44.720 --> 00:24:46.320]  第八節
[00:24:46.320 --> 00:24:49.320]  耶和華有憐憫有恩惠
[00:24:49.320 --> 00:24:53.320]  不輕而發牢且有豐盛的慈愛
[00:24:53.320 --> 00:24:58.520]  不長久的責備也不永遠的懷怒
[00:24:58.520 --> 00:25:01.320]  我們呢?
[00:25:01.320 --> 00:25:04.520]  我們有沒有這種屬性的流露?
[00:25:04.520 --> 00:25:06.320]  我都說我們作為牧者
[00:25:06.320 --> 00:25:10.120]  有時見到弟兄姊妹不饒恕
[00:25:10.120 --> 00:25:11.720]  其實是擔心
[00:25:11.720 --> 00:25:13.920]  不是難過這麼簡單
[00:25:13.920 --> 00:25:15.720]  你不饒恕
[00:25:15.720 --> 00:25:18.120]  眾物主是很清楚說的
[00:25:18.120 --> 00:25:20.120]  你怎樣不饒恕人
[00:25:20.120 --> 00:25:22.520]  神都不饒恕你
[00:25:22.520 --> 00:25:25.520]  你想想是多麼嚴肅的一件事
[00:25:25.520 --> 00:25:28.920]  但大衛他能夠這樣描述
[00:25:28.920 --> 00:25:30.920]  做牧主的性情
[00:25:30.920 --> 00:25:34.520]  他就是那一位不會永遠懷怒的神
[00:25:34.520 --> 00:25:36.920]  他自己深深體會的
[00:25:36.920 --> 00:25:39.520]  他的兒子他怎樣祈禱
[00:25:39.520 --> 00:25:42.320]  最終都死了
[00:25:42.320 --> 00:25:44.320]  接著那些老人家
[00:25:44.320 --> 00:25:45.920]  那些老僕人
[00:25:45.920 --> 00:25:50.120]  自然就不敢告訴他
[00:25:50.120 --> 00:25:54.920]  《十務二記》下的十一章
[00:25:54.920 --> 00:25:56.520]  不敢告訴他
[00:25:56.520 --> 00:25:58.320]  他聽到之後
[00:25:58.320 --> 00:26:02.720]  起身沐浴更衣叫人開飯
[00:26:02.720 --> 00:26:04.520]  死了兒子
[00:26:04.520 --> 00:26:08.320]  因為他知道那個是神要擊打的
[00:26:08.320 --> 00:26:11.320]  但不會永遠懷怒
[00:26:11.320 --> 00:26:13.920]  和拔士巴生了兒子
[00:26:13.920 --> 00:26:16.920]  神就叫先知來給他一個名字
[00:26:16.920 --> 00:26:19.320]  叫做耶底底亞
[00:26:19.320 --> 00:26:21.720]  耶和華喜悅他
[00:26:21.720 --> 00:26:23.120]  這樣的意思
[00:26:23.120 --> 00:26:25.520]  所羅門原來的全名
[00:26:25.520 --> 00:26:28.120]  是叫做耶底底亞
[00:26:28.120 --> 00:26:31.120]  神是不會永遠懷怒的
[00:26:31.120 --> 00:26:33.720]  我們有沒有這種情操
[00:26:33.720 --> 00:26:35.720]  我們有沒有這種因為信耶穌
[00:26:35.720 --> 00:26:37.320]  救恩的赦免
[00:26:37.320 --> 00:26:41.920]  而我們能夠真正學習對別人的寬大
[00:26:41.920 --> 00:26:46.320]  對別人的一種愛和接納
[00:26:46.320 --> 00:26:49.320]  有沒有這種性情
[00:26:49.320 --> 00:26:50.920]  神的性情
[00:26:50.920 --> 00:26:55.520]  流露在我們的心靈裏面呢
[00:26:55.520 --> 00:26:59.520]  聖餐每一次如果你懷著怨恨
[00:26:59.520 --> 00:27:01.520]  對不起了
[00:27:01.520 --> 00:27:03.920]  其實你已經在國外
[00:27:03.920 --> 00:27:06.320]  神的國度以外的人
[00:27:06.320 --> 00:27:08.320]  沒有資格在聖餐裏面
[00:27:08.320 --> 00:27:09.720]  當然你可以吃
[00:27:09.720 --> 00:27:10.720]  你可以繼續吃
[00:27:10.720 --> 00:27:13.120]  但是在神的眼中
[00:27:13.120 --> 00:27:15.920]  你這一次的聖餐根本沒有你的份
[00:27:15.920 --> 00:27:18.120]  因為你根本不饒恕
[00:27:18.120 --> 00:27:21.120]  十字架的聖餐就是饒恕
[00:27:21.120 --> 00:27:23.520]  最重要的標誌
[00:27:23.520 --> 00:27:27.320]  上主都透過他的愛子犧牲饒恕
[00:27:27.320 --> 00:27:29.120]  我們不饒恕
[00:27:29.120 --> 00:27:30.520]  這個很難的
[00:27:30.520 --> 00:27:34.920]  所以大衛他訓示他的子民
[00:27:34.920 --> 00:27:37.320]  上主的性情
[00:27:37.320 --> 00:27:39.320]  所以第三個部分
[00:27:39.320 --> 00:27:41.120]  我們學習感恩
[00:27:41.120 --> 00:27:43.920]  要對上主有認識
[00:27:43.920 --> 00:27:47.120]  學習在他的生命裏面
[00:27:47.120 --> 00:27:49.120]  再去看事物
[00:27:49.120 --> 00:27:51.520]  不單止是你個人的價值觀
[00:27:51.520 --> 00:27:53.320]  自己排的次序
[00:27:53.320 --> 00:27:54.920]  什麼是最重要
[00:27:54.920 --> 00:27:56.720]  什麼不是那麼重要
[00:27:56.720 --> 00:28:00.120]  更加就是因為神學的整傳
[00:28:00.120 --> 00:28:02.120]  對上主的認識
[00:28:02.120 --> 00:28:04.120]  而帶來我們能夠
[00:28:04.120 --> 00:28:07.320]  真的對別人都有這種的寬大
[00:28:07.320 --> 00:28:08.320]  求主幫助
[00:28:08.320 --> 00:28:09.520]  因為時間有限了
[00:28:09.520 --> 00:28:11.720]  因為稍後我們有不同的報告
[00:28:11.720 --> 00:28:16.720]  還有小朋友會過來我們這個聚會裏面
[00:28:16.720 --> 00:28:19.920]  我們一起祈禱
[00:28:19.920 --> 00:28:22.320]  再一次我們將榮耀
[00:28:22.320 --> 00:28:23.320]  讚美
[00:28:23.320 --> 00:28:25.920]  歸給我們的三一上主
[00:28:25.920 --> 00:28:29.520]  你就是這樣來到世界
[00:28:29.520 --> 00:28:34.120]  將這個無條件的救贖恩典
[00:28:34.120 --> 00:28:35.920]  來傳遞
[00:28:35.920 --> 00:28:38.720]  讓更多人透過耶穌
[00:28:38.720 --> 00:28:40.920]  得到這個救贖
[00:28:40.920 --> 00:28:42.920]  成為神理的選民
[00:28:42.920 --> 00:28:45.520]  我們獻上衷心的感恩
[00:28:45.520 --> 00:28:47.920]  但願這一段聖經
[00:28:47.920 --> 00:28:51.520]  成為我們大家很大的一個激動
[00:28:51.520 --> 00:28:55.120]  我們要對這位主有一個的稱頌
[00:28:55.120 --> 00:28:58.520]  從心靈裏面對上主的稱頌
[00:28:58.520 --> 00:29:00.520]  在我們的生命裏面
[00:29:00.520 --> 00:29:03.720]  無論我們的生命生活是怎樣
[00:29:03.720 --> 00:29:07.920]  但讓我們能夠去稱頌我們三一的上主
[00:29:07.920 --> 00:29:11.320]  更加讓我們對這位主
[00:29:11.320 --> 00:29:14.520]  你的屬性有更深的認識
[00:29:14.520 --> 00:29:17.320]  以致影響著我們的個性
[00:29:17.320 --> 00:29:21.520]  影響著我們一個做人的神學態度
[00:29:21.520 --> 00:29:23.720]  我們這樣的感恩禱告
[00:29:23.720 --> 00:29:26.120]  奉耶穌基督的名

