
[00:00:00.000 --> 00:00:03.340]  我們一起同心的祈禱
[00:22:59.700 --> 00:23:01.700]  就是說我們的人生
[00:23:01.700 --> 00:23:04.420]  應該就有了方向了
[00:23:04.420 --> 00:23:07.220]  更加應該就是我們的人生
[00:23:07.220 --> 00:23:09.940]  是為主而活
[00:23:09.940 --> 00:23:13.700]  為主而作我們的工作
[00:23:13.700 --> 00:23:16.260]  這樣帶來的就是
[00:23:16.260 --> 00:23:18.900]  十六、十七節剛才說了
[00:23:18.900 --> 00:23:20.500]  就是我們能夠
[00:23:20.500 --> 00:23:22.660]  可以在神的眼中
[00:23:22.660 --> 00:23:24.340]  我們所做的
[00:23:24.340 --> 00:23:27.060]  來得到建立
[00:23:27.060 --> 00:23:28.980]  不是叫他簽名
[00:23:28.980 --> 00:23:30.500]  我們做的事
[00:23:30.500 --> 00:23:33.540]  而是我們在他的帶領
[00:23:33.540 --> 00:23:36.340]  那個的應許裏面
[00:23:36.340 --> 00:23:41.060]  我們來做他要我們做的工作
[00:23:41.060 --> 00:23:42.100]  求主幫助我們
[00:23:42.100 --> 00:23:45.380]  這一篇詩篇是大進盼望的
[00:23:45.380 --> 00:23:47.700]  這一篇詩篇絕對不是
[00:23:47.700 --> 00:23:50.420]  只是說人生就是這麼慘
[00:23:50.420 --> 00:23:51.780]  這麼苦的了
[00:23:51.780 --> 00:23:55.700]  所以我們要盡情的吃喝快樂
[00:23:55.700 --> 00:23:57.140]  不是這樣的
[00:23:57.140 --> 00:23:58.500]  這一篇詩篇
[00:23:58.500 --> 00:24:00.260]  是很想告訴我們
[00:24:00.260 --> 00:24:02.100]  原來人生
[00:24:02.100 --> 00:24:05.860]  我們有智慧的心靈去看的時候
[00:24:05.860 --> 00:24:07.860]  我們明白了
[00:24:07.860 --> 00:24:11.540]  人生很多事情表面是改變不了
[00:24:11.540 --> 00:24:14.820]  但是當我們在主的眼光
[00:24:14.820 --> 00:24:16.340]  永恆的主
[00:24:16.340 --> 00:24:18.180]  他的眼光裏面
[00:24:18.180 --> 00:24:20.580]  再來看的時候
[00:24:20.580 --> 00:24:24.980]  我們的人生就有一種很大的意義
[00:24:24.980 --> 00:24:27.860]  盼望神幫助我們每一個
[00:24:27.860 --> 00:24:31.460]  叫我們能夠在很困難的裏面
[00:24:31.460 --> 00:24:34.820]  仍然有這一份的力量
[00:24:34.820 --> 00:24:37.380]  是智慧的力量
[00:24:37.380 --> 00:24:42.340]  來改變我們自己內心種種的價值觀
[00:24:42.340 --> 00:24:45.540]  我們一起有禱告
[00:24:45.540 --> 00:24:50.660]  再一次我們將榮耀歸給我們的三一上主
[00:24:50.660 --> 00:24:54.100]  如果沒有你的真理的啟示
[00:24:54.100 --> 00:24:58.740]  我們根本不知道有人類的救恩和救贖
[00:24:58.740 --> 00:25:00.180]  多謝主
[00:25:00.180 --> 00:25:04.820]  我們能夠可以這樣來去重陽你
[00:25:04.820 --> 00:25:07.060]  傳講你的真理
[00:25:07.060 --> 00:25:10.580]  是因為降世為人的基督耶穌
[00:25:10.580 --> 00:25:13.460]  已經來到去寬恕我們的罪
[00:25:13.460 --> 00:25:18.820]  因為你的降世就是要拯救罪人
[00:25:18.820 --> 00:25:20.100]  感謝神
[00:25:20.100 --> 00:25:23.700]  讓我們能夠可以有一個智慧的心靈
[00:25:23.700 --> 00:25:26.260]  當我們有這個心靈的時候
[00:25:26.260 --> 00:25:28.260]  我們就更加發現
[00:25:28.260 --> 00:25:31.220]  人是多麼的有限
[00:25:31.220 --> 00:25:33.300]  是多麼的可憐
[00:25:33.300 --> 00:25:35.780]  在永恆的眼光
[00:25:35.780 --> 00:25:38.500]  和在整個永恆裏面去看
[00:25:38.500 --> 00:25:41.940]  人生的七十八十年的時候
[00:25:41.940 --> 00:25:46.340]  其實真的不知道怎樣計算
[00:25:46.340 --> 00:25:50.260]  多謝你讓我們可以有這個智慧的心靈
[00:25:50.260 --> 00:25:54.580]  多謝你更加讓我們可以將我們手所作的功
[00:25:54.580 --> 00:25:58.180]  來擺在你的面光之中
[00:25:58.180 --> 00:26:00.020]  我們獻上感謝
[00:26:00.020 --> 00:26:01.460]  求主保守
[00:26:01.460 --> 00:26:04.980]  讓整個香港甚至乎烏克蘭
[00:26:04.980 --> 00:26:08.180]  都是能夠蒙主的憐憫
[00:26:08.180 --> 00:26:10.100]  我們這樣禱告
[00:26:10.100 --> 00:26:12.660]  奉耶穌基督的名
[00:26:12.660 --> 00:26:14.660]  阿們

