
[00:00:00.000 --> 00:00:02.000]  各位大型姊妹平安
[00:16:28.000 --> 00:16:30.000]  撫告鼓勵大家
[00:16:30.000 --> 00:16:32.000]  你就開一個幸福小組的時候
[00:16:32.000 --> 00:16:38.000]  你有沒有這種信心去做呢
[00:16:38.000 --> 00:16:40.000]  這三四年
[00:16:40.000 --> 00:16:42.000]  我自己和頂姐妹
[00:16:42.000 --> 00:16:44.000]  有很多很多的經歷
[00:16:44.000 --> 00:16:46.000]  在幸福小組裏面
[00:16:46.000 --> 00:16:48.000]  真是一個很高度信靠神的
[00:16:48.000 --> 00:16:52.000]  一個看到上帝很大的奇妙的作為
[00:16:52.000 --> 00:16:54.000]  如果看到頂姐妹
[00:16:54.000 --> 00:16:56.000]  她從一個很不平凡的經歷裏面
[00:16:56.000 --> 00:16:59.000]  生命裏面成長得很快
[00:16:59.000 --> 00:17:02.000]  我記得在2020年7月
[00:17:02.000 --> 00:17:06.000]  當時香港疫情剛剛爆發的時候
[00:17:06.000 --> 00:17:08.000]  開始爆發得很厲害
[00:17:08.000 --> 00:17:10.000]  教會的時候就開始了
[00:17:10.000 --> 00:17:12.000]  第二期的幸福小組
[00:17:12.000 --> 00:17:14.000]  剛剛開始
[00:17:14.000 --> 00:17:15.000]  經過社會運動的時候
[00:17:15.000 --> 00:17:16.000]  我們都有做幸福小組
[00:17:16.000 --> 00:17:18.000]  但怎知再挑戰疫情
[00:17:18.000 --> 00:17:22.000]  那時候究竟開不開幸福小組好呢
[00:17:22.000 --> 00:17:24.000]  在那個時期
[00:17:24.000 --> 00:17:27.000]  因為真的爆得很嚴重
[00:17:27.000 --> 00:17:29.000]  但這些Bash
[00:17:29.000 --> 00:17:30.000]  他說他不介意
[00:17:30.000 --> 00:17:32.000]  他說他都想聽一下福音
[00:17:32.000 --> 00:17:33.000]  他說我來八個星期
[00:17:33.000 --> 00:17:34.000]  我不介意
[00:17:34.000 --> 00:17:35.000]  我很掙扎
[00:17:35.000 --> 00:17:37.000]  因為有時候那個疫情
[00:17:37.000 --> 00:17:38.000]  不是自己開不開
[00:17:38.000 --> 00:17:40.000]  會影響家人
[00:17:40.000 --> 00:17:42.000]  如果自己有事的時候
[00:17:42.000 --> 00:17:44.000]  回家怎辦呢
[00:17:44.000 --> 00:17:47.000]  然後教會又成為一個疫症的教會
[00:17:47.000 --> 00:17:48.000]  又死了
[00:17:48.000 --> 00:17:49.000]  當時的情況
[00:17:49.000 --> 00:17:50.000]  出了名上了報紙的時候
[00:17:50.000 --> 00:17:51.000]  又不知怎樣
[00:17:51.000 --> 00:17:52.000]  很擔心
[00:17:52.000 --> 00:17:55.000]  但Bash他說我想聽福音
[00:17:55.000 --> 00:17:58.000]  是一個很大的信心拉扯
[00:17:58.000 --> 00:18:00.000]  我們都用了很多時間
[00:18:00.000 --> 00:18:01.000]  團隊的祈禱
[00:18:01.000 --> 00:18:02.000]  幸福小組是一個團隊
[00:18:02.000 --> 00:18:04.000]  一起同心去做
[00:18:04.000 --> 00:18:06.000]  最後大家的決定就是
[00:18:06.000 --> 00:18:07.000]  我們憑信心
[00:18:07.000 --> 00:18:09.000]  在裏面求天父每一天
[00:18:09.000 --> 00:18:12.000]  都保守我們出我們入
[00:18:12.000 --> 00:18:13.000]  我好記得
[00:18:13.000 --> 00:18:17.000]  當時去炮台山開幸福小組
[00:18:17.000 --> 00:18:19.000]  我家住在荃灣
[00:18:19.000 --> 00:18:21.000]  每一次開完幸福小組是很開心的
[00:18:21.000 --> 00:18:22.000]  因為大家
[00:18:22.000 --> 00:18:25.000]  看見Bash對福音越來越近的時候
[00:18:25.000 --> 00:18:27.000]  但每一次回家的路
[00:18:27.000 --> 00:18:30.000]  坐巴士經過太子
[00:18:30.000 --> 00:18:32.000]  不同地區轉車的時候
[00:18:32.000 --> 00:18:34.000]  整條街都冷清清
[00:18:34.000 --> 00:18:36.000]  我那時候哭了
[00:18:36.000 --> 00:18:38.000]  我盡力去做了
[00:18:38.000 --> 00:18:41.000]  你要做我做的事
[00:18:41.000 --> 00:18:42.000]  我做我願意做
[00:18:42.000 --> 00:18:45.000]  但你一定要保護我們平安
[00:18:45.000 --> 00:18:47.000]  我出我入
[00:18:47.000 --> 00:18:49.000]  你要幫助我
[00:18:49.000 --> 00:18:50.000]  好感恩
[00:18:50.000 --> 00:18:51.000]  在那時的幸福小組裏面
[00:18:51.000 --> 00:18:53.000]  三個有兩個Bash
[00:18:53.000 --> 00:18:57.000]  他們都是三十幾四十歲的年青人
[00:18:57.000 --> 00:18:58.000]  他們都信住
[00:18:58.000 --> 00:19:01.000]  過了兩年
[00:19:01.000 --> 00:19:04.000]  當我回望這件事
[00:19:04.000 --> 00:19:06.000]  未來九月
[00:19:06.000 --> 00:19:08.000]  這些Bash
[00:19:08.000 --> 00:19:10.000]  在當中受水泥
[00:19:10.000 --> 00:19:12.000]  我經常提醒自己
[00:19:12.000 --> 00:19:15.000]  如果當年我沒有做的時候
[00:19:15.000 --> 00:19:18.000]  我不知道他們會怎樣
[00:19:18.000 --> 00:19:20.000]  可能有別人帶我去信主
[00:19:20.000 --> 00:19:22.000]  但上帝給我一個機會
[00:19:22.000 --> 00:19:24.000]  在那個階段經歷上帝
[00:19:24.000 --> 00:19:26.000]  帶他們去信主
[00:19:26.000 --> 00:19:29.000]  今日我看到他們在水泥裏面
[00:19:29.000 --> 00:19:31.000]  一生一世跟從著的時候
[00:19:31.000 --> 00:19:33.000]  我問上帝
[00:19:33.000 --> 00:19:35.000]  你叫我做甚麼我就做
[00:19:35.000 --> 00:19:38.000]  因為我看到他們生命裏面的改變
[00:19:38.000 --> 00:19:39.000]  各位弟兄姊妹
[00:19:39.000 --> 00:19:41.000]  在難關裏面
[00:19:41.000 --> 00:19:43.000]  正正考驗我們
[00:19:43.000 --> 00:19:47.000]  是否真的高度信靠上帝
[00:19:47.000 --> 00:19:49.000]  在教會裏面
[00:19:49.000 --> 00:19:54.000]  另外我也有很多大學生的小組
[00:19:54.000 --> 00:19:56.000]  但其實大學生做課堂工作是很難的
[00:19:56.000 --> 00:20:00.000]  因為你知道那些大學生
[00:20:00.000 --> 00:20:02.000]  跟學生唱Key就可以
[00:20:02.000 --> 00:20:04.000]  但你跟他們一起開小組
[00:20:04.000 --> 00:20:06.000]  吃完東西後跟他們講福音
[00:20:06.000 --> 00:20:08.000]  然後邀請他們信主
[00:20:08.000 --> 00:20:10.000]  其實對他們來說是很挑戰的
[00:20:10.000 --> 00:20:12.000]  大家很不習慣這些
[00:20:12.000 --> 00:20:14.000]  這些東西這麼奇怪
[00:20:14.000 --> 00:20:16.000]  突然間叫他們信耶穌
[00:20:16.000 --> 00:20:20.000]  但是我們的弟兄姊妹都願意的
[00:20:20.000 --> 00:20:22.000]  上帝叫我去經歷
[00:20:22.000 --> 00:20:26.000]  很記得其中有一個福長
[00:20:26.000 --> 00:20:31.000]  他做福長帶了兩個Bash
[00:20:31.000 --> 00:20:33.000]  大學同學
[00:20:33.000 --> 00:20:36.000]  港大同學一起去到幸福小組
[00:20:36.000 --> 00:20:38.000]  他跟信弟祈禱
[00:20:38.000 --> 00:20:42.000]  如果這兩個Bash都願意來
[00:20:42.000 --> 00:20:44.000]  你知道他不一定每次都來
[00:20:44.000 --> 00:20:46.000]  但他願意來
[00:20:46.000 --> 00:20:50.000]  每一次我都會邀請他去信耶穌
[00:20:50.000 --> 00:20:52.000]  分享完信息後
[00:20:52.000 --> 00:20:57.000]  其實對他來說是一個很大的挑戰
[00:20:57.000 --> 00:20:59.000]  那時候他真的來
[00:20:59.000 --> 00:21:01.000]  他來到第三周的時候
[00:21:01.000 --> 00:21:03.000]  他來到的時候
[00:21:03.000 --> 00:21:07.000]  他講完信息就開始邀請他去信耶穌
[00:21:07.000 --> 00:21:11.000]  然後他就叫他們閉上眼為他祈禱
[00:21:11.000 --> 00:21:13.000]  他祈禱的時候
[00:21:13.000 --> 00:21:15.000]  他有兩個Bash
[00:21:15.000 --> 00:21:17.000]  其中一個Bash睜大眼睛
[00:21:17.000 --> 00:21:19.000]  他呼召的時候
[00:21:19.000 --> 00:21:23.000]  Bash在流眼淚
[00:21:23.000 --> 00:21:25.000]  一路一路流眼淚的時候
[00:21:25.000 --> 00:21:28.000]  他看到信弟當中很大的工作
[00:21:28.000 --> 00:21:32.000]  他看到聖靈親自在他生命中帶來
[00:21:32.000 --> 00:21:35.000]  他人生中第一次做呼召
[00:21:35.000 --> 00:21:38.000]  第一次帶同學去信耶穌的時候
[00:21:38.000 --> 00:21:40.000]  他真的很喜樂
[00:21:40.000 --> 00:21:43.000]  他看到信弟很奇妙的作為
[00:21:43.000 --> 00:21:45.000]  我們通常都是完了幸福小組之後
[00:21:45.000 --> 00:21:47.000]  我們會送一張祈禱卡給他
[00:21:47.000 --> 00:21:48.000]  抽一張祈禱卡
[00:21:48.000 --> 00:21:52.000]  在那天信主的其中一個Bash
[00:21:52.000 --> 00:21:54.000]  就抽到一張祈禱卡
[00:21:54.000 --> 00:21:56.000]  在《針研十章》22節
[00:21:56.000 --> 00:21:58.000]  不如我們一起大聲讀出來
[00:21:58.000 --> 00:22:00.000]  預備 1 2 3
[00:22:00.000 --> 00:22:02.000]  認識萬有的主
[00:22:02.000 --> 00:22:05.000]  領受豐盛的福
[00:22:05.000 --> 00:22:08.000]  我想對Bash來說是一個很重要的鼓勵
[00:22:08.000 --> 00:22:10.000]  你今天做人生的決定的時候
[00:22:10.000 --> 00:22:14.000]  是你一生最豐盛的福分
[00:22:14.000 --> 00:22:16.000]  各位靈姐妹
[00:22:16.000 --> 00:22:18.000]  當我們願意走出去
[00:22:18.000 --> 00:22:19.000]  是一個很大的冒險
[00:22:19.000 --> 00:22:21.000]  很大信心的冒險
[00:22:21.000 --> 00:22:25.000]  必定需要有一個高度信心的信靠神
[00:22:25.000 --> 00:22:27.000]  去做
[00:22:27.000 --> 00:22:30.000]  但有時候很多時候已經做了
[00:22:30.000 --> 00:22:31.000]  祈禱了很久
[00:22:31.000 --> 00:22:33.000]  但好像還沒有反應
[00:22:33.000 --> 00:22:34.000]  第二件事
[00:22:34.000 --> 00:22:38.000]  當我們看第13到第15節的時候
[00:22:38.000 --> 00:22:40.000]  我想今天再和大家鼓勵
[00:22:40.000 --> 00:22:43.000]  有些事你要等神出手
[00:22:43.000 --> 00:22:44.000]  在科幻工作裏面
[00:22:44.000 --> 00:22:46.000]  在神的隊友裏面
[00:22:46.000 --> 00:22:50.000]  必定有些事是等神在裏面去做
[00:22:50.000 --> 00:22:53.000]  我們一起大聲讀第13到第14節
[00:22:53.000 --> 00:22:55.000]  好 幫我一下
[00:22:55.000 --> 00:22:57.000]  預備 1 2 3
[00:22:57.000 --> 00:23:00.000]  「西西拉聚集所有鐵車九百輛
[00:23:00.000 --> 00:23:02.000]  和跟隨他的全軍
[00:23:02.000 --> 00:23:05.000]  從愛邦人的夏羅切出來
[00:23:05.000 --> 00:23:07.000]  到了基信河
[00:23:07.000 --> 00:23:09.000]  底波拉對巴拉說
[00:23:09.000 --> 00:23:10.000]  你起來
[00:23:10.000 --> 00:23:12.000]  今天就是耶和華將西西拉
[00:23:12.000 --> 00:23:14.000]  交在你手的日子
[00:23:14.000 --> 00:23:17.000]  耶和華豈不在你前頭行嗎
[00:23:17.000 --> 00:23:20.000]  於是巴拉下了他撲山
[00:23:20.000 --> 00:23:22.000]  跟隨他有一萬人」
[00:23:22.000 --> 00:23:25.000]  當時聖經裏面第13節形容
[00:23:25.000 --> 00:23:27.000]  西西拉聚集在下面
[00:23:27.000 --> 00:23:29.000]  有九百輛鐵車
[00:23:29.000 --> 00:23:32.000]  而當時底波拉就在山上
[00:23:32.000 --> 00:23:34.000]  跟巴拉將軍說
[00:23:34.000 --> 00:23:36.000]  你要起來
[00:23:36.000 --> 00:23:37.000]  你要做事
[00:23:37.000 --> 00:23:40.000]  為甚麼今天就是耶和華
[00:23:40.000 --> 00:23:43.000]  要將山下的西西拉
[00:23:43.000 --> 00:23:45.000]  交在你的手裏
[00:23:45.000 --> 00:23:46.000]  各位聽眾
[00:23:46.000 --> 00:23:48.000]  但是沒有任何動靜
[00:23:48.000 --> 00:23:50.000]  沒有任何事做到
[00:23:50.000 --> 00:23:51.000]  沒有事發生
[00:23:51.000 --> 00:23:53.000]  然後他說
[00:23:53.000 --> 00:23:55.000]  底波拉才說了一句話
[00:23:55.000 --> 00:23:59.000]  耶和華豈不在你前頭行嗎
[00:23:59.000 --> 00:24:00.000]  各位聽眾
[00:24:00.000 --> 00:24:02.000]  我們要有信心
[00:24:02.000 --> 00:24:04.000]  每一件事上帝都知道
[00:24:04.000 --> 00:24:06.000]  上帝帶著在裏面
[00:24:06.000 --> 00:24:10.000]  於是巴拉就下去了他撲山
[00:24:10.000 --> 00:24:12.000]  跟隨他有一萬人
[00:24:12.000 --> 00:24:14.000]  我看聖經看到的時候就很害怕
[00:24:14.000 --> 00:24:15.000]  跟隨他一萬人
[00:24:15.000 --> 00:24:16.000]  準備死嗎
[00:24:16.000 --> 00:24:18.000]  難道那個情況
[00:24:20.000 --> 00:24:21.000]  在第十五節
[00:24:21.000 --> 00:24:23.000]  聖經就說了一件很奇妙的事情
[00:24:23.000 --> 00:24:25.000]  我讀給大家聽
[00:24:25.000 --> 00:24:26.000]  在當時
[00:24:26.000 --> 00:24:28.000]  耶和華就出手了
[00:24:28.000 --> 00:24:30.000]  耶和華令到西西拉
[00:24:30.000 --> 00:24:32.000]  和他一切的車輛
[00:24:32.000 --> 00:24:34.000]  全軍賄亂
[00:24:34.000 --> 00:24:35.000]  究竟發生甚麼事
[00:24:35.000 --> 00:24:37.000]  怎樣賄亂呢
[00:24:37.000 --> 00:24:38.000]  在巴拉面前
[00:24:38.000 --> 00:24:40.000]  被刀殺敗
[00:24:40.000 --> 00:24:41.000]  西西拉下車
[00:24:41.000 --> 00:24:43.000]  暴行逃跑
[00:24:43.000 --> 00:24:46.000]  有很多問題
[00:24:46.000 --> 00:24:48.000]  其實真的不是即時可以解決
[00:24:48.000 --> 00:24:50.000]  神有他自己的時間
[00:24:50.000 --> 00:24:52.000]  下到山的時候
[00:24:52.000 --> 00:24:55.000]  都不知道上帝會做甚麼
[00:24:55.000 --> 00:24:57.000]  但當上帝一出手的時候
[00:24:57.000 --> 00:24:59.000]  各位聽眾
[00:24:59.000 --> 00:25:00.000]  我想說
[00:25:00.000 --> 00:25:02.000]  有些事情你祈禱了很久
[00:25:02.000 --> 00:25:03.000]  甚至年輕人說
[00:25:03.000 --> 00:25:04.000]  我找一個適合伴侶
[00:25:04.000 --> 00:25:05.000]  或者我家人信耶穌
[00:25:05.000 --> 00:25:07.000]  還未出現的時候
[00:25:07.000 --> 00:25:10.000]  不代表神沒有工作
[00:25:10.000 --> 00:25:12.000]  未做不代表神沒有做事
[00:25:12.000 --> 00:25:15.000]  只是神在最適當的時間
[00:25:15.000 --> 00:25:17.000]  甚至在適當的環境裏
[00:25:17.000 --> 00:25:19.000]  祂就會出手
[00:25:19.000 --> 00:25:21.000]  去改變整個情況
[00:25:21.000 --> 00:25:23.000]  但在等候的階段
[00:25:23.000 --> 00:25:24.000]  這個時間
[00:25:24.000 --> 00:25:25.000]  你和我只能夠做的
[00:25:25.000 --> 00:25:27.000]  就是只能去等
[00:25:27.000 --> 00:25:29.000]  究竟當時
[00:25:29.000 --> 00:25:30.000]  聖經裏面形容
[00:25:30.000 --> 00:25:32.000]  神做了甚麼
[00:25:32.000 --> 00:25:34.000]  令到他全軍賄亂呢
[00:25:34.000 --> 00:25:35.000]  在當中
[00:25:35.000 --> 00:25:36.000]  我一起大聲讀
[00:25:36.000 --> 00:25:42.000]  第五章21節
[00:25:42.000 --> 00:25:43.000]  預備
[00:25:43.000 --> 00:25:44.000]  1 2 3
[00:25:44.000 --> 00:25:46.000]  聖獸從天上爭戰
[00:25:46.000 --> 00:25:49.000]  從其軌道攻擊西西拉
[00:25:49.000 --> 00:25:51.000]  基信古河把敵人沖沒
[00:25:51.000 --> 00:25:52.000]  我的靈啊
[00:25:52.000 --> 00:25:54.000]  應當努力前
[00:25:54.000 --> 00:25:56.000]  原來當時的情況
[00:25:56.000 --> 00:25:58.000]  九百輛戰車在下面的時候
[00:25:58.000 --> 00:26:01.000]  突然有一場大雨就衝過來
[00:26:01.000 --> 00:26:02.000]  大雨在裏面
[00:26:02.000 --> 00:26:04.000]  令到所有的鐵車
[00:26:04.000 --> 00:26:06.000]  就積在泥濘裏面
[00:26:06.000 --> 00:26:07.000]  動都動不了
[00:26:07.000 --> 00:26:09.000]  所以山上衝下來的那一萬人
[00:26:09.000 --> 00:26:11.000]  就將他們殺敗了
[00:26:11.000 --> 00:26:13.000]  各位弟兄姊妹
[00:26:13.000 --> 00:26:14.000]  上帝在裏面
[00:26:14.000 --> 00:26:17.000]  就是做了這麼奇妙的事情
[00:26:17.000 --> 00:26:19.000]  我不知道對你們來說
[00:26:19.000 --> 00:26:20.000]  在你們生命裏面
[00:26:20.000 --> 00:26:22.000]  有沒有經歷過上帝
[00:26:22.000 --> 00:26:24.000]  在你們很艱難的時候
[00:26:24.000 --> 00:26:26.000]  是出奇制勝地
[00:26:26.000 --> 00:26:28.000]  去幫你解決了問題
[00:26:28.000 --> 00:26:30.000]  甚至去拯救了你呢
[00:26:30.000 --> 00:26:32.000]  在教會裏面
[00:26:32.000 --> 00:26:34.000]  經常都在裏面經歷了上帝
[00:26:34.000 --> 00:26:35.000]  很多奇妙的事情
[00:26:35.000 --> 00:26:37.000]  甚至是很神蹟的事情
[00:26:37.000 --> 00:26:39.000]  其中有一件事我一定要跟你說
[00:26:39.000 --> 00:26:41.000]  有一個弟兄
[00:26:41.000 --> 00:26:43.000]  他一定要考到車牌
[00:26:43.000 --> 00:26:46.000]  因為他要接送家人
[00:26:46.000 --> 00:26:48.000]  很多事情要處理
[00:26:48.000 --> 00:26:50.000]  但他經常形容自己
[00:26:50.000 --> 00:26:52.000]  手腳不協調
[00:26:52.000 --> 00:26:53.000]  駕車的弟兄就會知道
[00:26:53.000 --> 00:26:54.000]  真的很困難
[00:26:54.000 --> 00:26:56.000]  所以他考了三次都胖了
[00:26:56.000 --> 00:26:57.000]  慘了
[00:26:57.000 --> 00:26:59.000]  真的搞不定
[00:26:59.000 --> 00:27:01.000]  考第四次了
[00:27:01.000 --> 00:27:04.000]  早上他老婆都已經發了一個WhatsApp
[00:27:04.000 --> 00:27:05.000]  鼓勵他
[00:27:05.000 --> 00:27:07.000]  考不到不要緊的
[00:27:07.000 --> 00:27:10.000]  但對男士來說不合格的
[00:27:10.000 --> 00:27:13.000]  我一定要考到的
[00:27:13.000 --> 00:27:15.000]  這樣就不合格的
[00:27:15.000 --> 00:27:17.000]  殊不知考車那天
[00:27:17.000 --> 00:27:20.000]  早上就狂風暴雨
[00:27:20.000 --> 00:27:22.000]  考車是大忌
[00:27:22.000 --> 00:27:25.000]  非常不利考車
[00:27:25.000 --> 00:27:27.000]  天文台甚至預告
[00:27:27.000 --> 00:27:30.000]  十二點會有黑雨
[00:27:30.000 --> 00:27:31.000]  慘了
[00:27:31.000 --> 00:27:34.000]  黑雨連考車的機會都沒有了
[00:27:34.000 --> 00:27:36.000]  我們都很擔心
[00:27:36.000 --> 00:27:38.000]  為了祈禱
[00:27:38.000 --> 00:27:40.000]  十一點多
[00:27:40.000 --> 00:27:42.000]  弟兄就發了WhatsApp給我們
[00:27:42.000 --> 00:27:43.000]  給他太太
[00:27:43.000 --> 00:27:45.000]  我終於考到了
[00:27:45.000 --> 00:27:47.000]  為什麼呢?各位聽眾
[00:27:47.000 --> 00:27:50.000]  因為黑雨臨近十二點
[00:27:50.000 --> 00:27:53.000]  所以整條路都沒有車
[00:27:53.000 --> 00:27:55.000]  情況是沒有車的
[00:27:55.000 --> 00:27:56.000]  在過程中
[00:27:56.000 --> 00:27:58.000]  他拍車很順利
[00:27:58.000 --> 00:27:59.000]  考牌官又害怕
[00:27:59.000 --> 00:28:01.000]  快點考完他
[00:28:01.000 --> 00:28:03.000]  過關就算了
[00:28:03.000 --> 00:28:05.000]  真人真事的情形
[00:28:05.000 --> 00:28:06.000]  當然很危險
[00:28:06.000 --> 00:28:09.000]  弟兄馬上要補鐘
[00:28:09.000 --> 00:28:13.000]  他就這樣考到他的車牌
[00:28:13.000 --> 00:28:17.000]  當然大家不知道
[00:28:17.000 --> 00:28:18.000]  他之後買了新車
[00:28:18.000 --> 00:28:19.000]  拍車的時候
[00:28:19.000 --> 00:28:21.000]  情況是刮到花了
[00:28:21.000 --> 00:28:22.000]  很好笑
[00:28:22.000 --> 00:28:24.000]  但正如這件事
[00:28:24.000 --> 00:28:26.000]  讓我看到
[00:28:26.000 --> 00:28:28.000]  上帝真的很奇妙
[00:28:28.000 --> 00:28:32.000]  上帝在人以為最艱難的環境
[00:28:32.000 --> 00:28:34.000]  最沒有可能的時間
[00:28:34.000 --> 00:28:36.000]  上帝就出手
[00:28:36.000 --> 00:28:39.000]  上帝就帶領這些事情的改變
[00:28:39.000 --> 00:28:40.000]  在《海咸福小組》中
[00:28:40.000 --> 00:28:42.000]  我有很多這樣的經歷
[00:28:42.000 --> 00:28:44.000]  在我十二月《海咸福小組》時
[00:28:44.000 --> 00:28:46.000]  那位姐姐說
[00:28:46.000 --> 00:28:48.000]  你不要邀請我弟弟了
[00:28:48.000 --> 00:28:49.000]  他不會來教會了
[00:28:49.000 --> 00:28:50.000]  就算來了教會
[00:28:50.000 --> 00:28:51.000]  他也是給你面子
[00:28:51.000 --> 00:28:53.000]  他不會信耶穌
[00:28:53.000 --> 00:28:55.000]  我們知道很難
[00:28:55.000 --> 00:28:56.000]  很迫切為他祈禱
[00:28:56.000 --> 00:28:57.000]  為弟弟祈禱
[00:28:57.000 --> 00:28:58.000]  很感恩
[00:28:58.000 --> 00:28:59.000]  在第三周
[00:28:59.000 --> 00:29:01.000]  他弟弟就信耶穌
[00:29:01.000 --> 00:29:02.000]  一直都回教會
[00:29:02.000 --> 00:29:03.000]  現在也是
[00:29:03.000 --> 00:29:05.000]  人看來沒有可能
[00:29:05.000 --> 00:29:07.000]  但容若牧師給予鼓勵
[00:29:07.000 --> 00:29:08.000]  在今天
[00:29:08.000 --> 00:29:09.000]  在神裡面
[00:29:09.000 --> 00:29:11.000]  萬事都有可能
[00:29:11.000 --> 00:29:13.000]  在離開前
[00:29:13.000 --> 00:29:15.000]  我不知道你有沒有
[00:29:15.000 --> 00:29:16.000]  在你身邊裡面
[00:29:16.000 --> 00:29:19.000]  或者在你的家人裡面
[00:29:19.000 --> 00:29:20.000]  有很多人
[00:29:20.000 --> 00:29:22.000]  正正面對很多困難
[00:29:22.000 --> 00:29:24.000]  很多的困暴
[00:29:24.000 --> 00:29:26.000]  他們需要主嗎?
[00:29:26.000 --> 00:29:28.000]  你有沒有這種眼光
[00:29:28.000 --> 00:29:30.000]  去看到他們心靈裡的需要?
[00:29:30.000 --> 00:29:33.000]  你願不願意被主去興起
[00:29:33.000 --> 00:29:35.000]  真的憑信心
[00:29:35.000 --> 00:29:37.000]  去走出多一步
[00:29:37.000 --> 00:29:39.000]  去做幸福小組
[00:29:39.000 --> 00:29:41.000]  今天很想鼓勵大家
[00:29:41.000 --> 00:29:43.000]  一起去做工作
[00:29:43.000 --> 00:29:44.000]  做幸福小組的時候
[00:29:44.000 --> 00:29:45.000]  有兩件事
[00:29:45.000 --> 00:29:46.000]  第一
[00:29:46.000 --> 00:29:48.000]  當你願意走的時候
[00:29:48.000 --> 00:29:52.000]  一定是一個高度信靠的神隊友
[00:29:52.000 --> 00:29:54.000]  很多事情你都不知道
[00:29:54.000 --> 00:29:55.000]  不是在於我是牧師
[00:29:55.000 --> 00:29:56.000]  我一定會處理到
[00:29:56.000 --> 00:29:57.000]  很多事情
[00:29:57.000 --> 00:29:59.000]  我都不知道要怎樣面對
[00:29:59.000 --> 00:30:01.000]  但是在禱告裡面
[00:30:01.000 --> 00:30:03.000]  信佛有很大的鼓勵
[00:30:03.000 --> 00:30:04.000]  第二
[00:30:04.000 --> 00:30:06.000]  有些事情已經做了
[00:30:06.000 --> 00:30:08.000]  或者還沒看到成果
[00:30:08.000 --> 00:30:09.000]  在當中
[00:30:09.000 --> 00:30:11.000]  等神去出手
[00:30:11.000 --> 00:30:12.000]  很多時候
[00:30:12.000 --> 00:30:13.000]  有很多朋友
[00:30:13.000 --> 00:30:16.000]  他第二第三次幸福小組的時候
[00:30:16.000 --> 00:30:18.000]  第二期第三期的時候
[00:30:18.000 --> 00:30:20.000]  他才打開心去信耶穌
[00:30:20.000 --> 00:30:21.000]  但是他今天回教會
[00:30:21.000 --> 00:30:23.000]  回得非常好
[00:30:23.000 --> 00:30:25.000]  讓神的說話去鼓勵我們
[00:30:25.000 --> 00:30:27.000]  我們一起祈禱
[00:30:27.000 --> 00:30:30.000]  多謝主給我們一班弟兄姊妹
[00:30:30.000 --> 00:30:31.000]  很樂意
[00:30:31.000 --> 00:30:32.000]  很願意
[00:30:32.000 --> 00:30:34.000]  去聆聽你的話語
[00:30:34.000 --> 00:30:37.000]  求你的話語親自激勵我們
[00:30:37.000 --> 00:30:39.000]  讓我們看到很多人的心靈裡面
[00:30:39.000 --> 00:30:41.000]  那種被困惑
[00:30:41.000 --> 00:30:43.000]  那種困難
[00:30:43.000 --> 00:30:44.000]  以致我們願意
[00:30:44.000 --> 00:30:46.000]  憑信心走出多一步
[00:30:46.000 --> 00:30:48.000]  讓他們真的經歷到上帝的大能
[00:30:48.000 --> 00:30:50.000]  讓他們相信你
[00:30:50.000 --> 00:30:53.000]  讓他們一生裡面帶來改變
[00:30:53.000 --> 00:30:56.000]  求主感動教會裡面的弟兄姊妹
[00:30:56.000 --> 00:30:57.000]  和一個好的團隊
[00:30:57.000 --> 00:30:58.000]  你的團隊
[00:30:58.000 --> 00:31:00.000]  讓更多未信的人蒙福
[00:31:00.000 --> 00:31:01.000]  多謝你
[00:31:01.000 --> 00:31:02.000]  我們禱告
[00:31:02.000 --> 00:31:03.000]  奉主耶穌基督
[00:31:03.000 --> 00:31:04.000]  得性命中的祈禱
[00:31:04.000 --> 00:31:05.000]  Amen
[00:31:05.000 --> 00:31:07.000]  願神祝福他們的說話

