
[00:00:00.000 --> 00:00:02.000]  各位大家好 各位大姐妹 早安
[00:19:20.000 --> 00:19:23.000]  明辨是非的能力
[00:19:23.000 --> 00:19:24.000]  這個非常之好
[00:19:24.000 --> 00:19:26.000]  所以上帝很欣賞他
[00:19:26.000 --> 00:19:31.000]  因為他發覺原來上帝現在叫他做王
[00:19:31.000 --> 00:19:33.000]  不是叫他威
[00:19:33.000 --> 00:19:36.000]  不是要他炫耀自己
[00:19:36.000 --> 00:19:43.000]  是要他好好地將上帝交託給他的任務
[00:19:43.000 --> 00:19:45.000]  做得好
[00:19:45.000 --> 00:19:46.000]  完成得好
[00:19:46.000 --> 00:19:47.000]  各位頂子們
[00:19:47.000 --> 00:19:48.000]  你有沒有留意到
[00:19:48.000 --> 00:19:50.000]  所以有時候上帝賜福給你
[00:19:50.000 --> 00:19:53.000]  給你生而興隆
[00:19:53.000 --> 00:19:57.000]  給你什麼都很順利
[00:19:57.000 --> 00:19:58.000]  是好的
[00:19:58.000 --> 00:20:00.000]  你記得上帝給你這麼多祝福
[00:20:00.000 --> 00:20:02.000]  這麼多好處的時候
[00:20:02.000 --> 00:20:04.000]  其實這個是一個任務
[00:20:04.000 --> 00:20:11.000]  這個任務就是你怎樣將上帝交託給你的
[00:20:11.000 --> 00:20:15.000]  即是能夠忠心地去完成
[00:20:15.000 --> 00:20:21.000]  能夠有效榮神益人地去完成
[00:20:21.000 --> 00:20:23.000]  所以頂子們
[00:20:23.000 --> 00:20:25.000]  你現在明白
[00:20:25.000 --> 00:20:29.000]  所羅門祈禱不是為自己去祈禱
[00:20:29.000 --> 00:20:32.000]  他是以百姓為本
[00:20:32.000 --> 00:20:35.000]  他是以上帝的任務為主
[00:20:35.000 --> 00:20:38.000]  上帝竟然託付這個任務給我
[00:20:38.000 --> 00:20:45.000]  正所謂有權利都要有義務
[00:20:45.000 --> 00:20:47.000]  你做得皇帝
[00:20:47.000 --> 00:20:49.000]  但你有沒有義務
[00:20:49.000 --> 00:20:51.000]  你要管治好你的國家
[00:20:51.000 --> 00:20:54.000]  你要讓你的國家不要出事
[00:20:54.000 --> 00:20:57.000]  你不要讓你的百姓離氣神
[00:20:57.000 --> 00:20:59.000]  歸向偶像
[00:20:59.000 --> 00:21:02.000]  這個任務重不重要
[00:21:02.000 --> 00:21:03.000]  很重要
[00:21:03.000 --> 00:21:05.000]  所以各位頂子們
[00:21:05.000 --> 00:21:07.000]  你現在明白
[00:21:07.000 --> 00:21:11.000]  所羅門為什麼會這樣祈禱
[00:21:11.000 --> 00:21:14.000]  結果上帝是否欣賞他的禱告
[00:21:14.000 --> 00:21:18.000]  我知道你們都拿到答案了
[00:21:18.000 --> 00:21:21.000]  上帝非常欣賞他的禱告
[00:21:21.000 --> 00:21:23.000]  你向我求的時候
[00:21:23.000 --> 00:21:25.000]  不是求長壽
[00:21:25.000 --> 00:21:27.000]  不是求富貴
[00:21:27.000 --> 00:21:30.000]  不是求打贏敵人的戰爭
[00:21:30.000 --> 00:21:33.000]  你求的是智慧
[00:21:33.000 --> 00:21:35.000]  所以上帝說你沒有求的
[00:21:35.000 --> 00:21:37.000]  我都給你
[00:21:37.000 --> 00:21:39.000]  送給你
[00:21:39.000 --> 00:21:41.000]  因為你求得好
[00:21:41.000 --> 00:21:46.000]  今天我們在新春年初一
[00:21:46.000 --> 00:21:49.000]  來到上帝面前敬拜的時候
[00:21:49.000 --> 00:21:51.000]  不得不說各位弟兄姊妹們
[00:21:51.000 --> 00:21:56.000]  我們都學習所羅門的榜樣
[00:21:56.000 --> 00:22:00.000]  知道蒙福有它的途徑
[00:22:00.000 --> 00:22:03.000]  當然所羅門也是人
[00:22:03.000 --> 00:22:06.000]  他晚年也做錯了事
[00:22:06.000 --> 00:22:08.000]  但我們引以為鑒
[00:22:08.000 --> 00:22:09.000]  但他好的地方
[00:22:09.000 --> 00:22:11.000]  我們應不應該學習
[00:22:11.000 --> 00:22:12.000]  都要學習的
[00:22:12.000 --> 00:22:14.000]  所以求主賜福我們
[00:22:14.000 --> 00:22:17.000]  感孫家眾弟兄姊妹
[00:22:17.000 --> 00:22:19.000]  套年來到了
[00:22:19.000 --> 00:22:24.000]  我們要有一番新氣象
[00:22:24.000 --> 00:22:26.000]  靠主來到
[00:22:26.000 --> 00:22:29.000]  你們有一番新的挑戰
[00:22:29.000 --> 00:22:31.000]  新氣象
[00:22:31.000 --> 00:22:35.000]  叫我們大家都能夠靠主得勝
[00:22:35.000 --> 00:22:37.000]  願上帝賜福給所有弟兄姊妹
[00:22:37.000 --> 00:22:39.000]  多謝大家

