
[00:00:00.000 --> 00:00:02.000]  好了 各位姐妹晚安
[00:22:41.720 --> 00:22:45.440]  而且聖靈是一直告訴我們
[00:22:45.440 --> 00:22:48.920]  那個就是神已經附上了的病根
[00:22:48.920 --> 00:22:52.720]  神的三位一體的神
[00:22:52.720 --> 00:22:55.520]  三一的真神的聖靈
[00:22:55.520 --> 00:22:56.880]  其實是神來的
[00:22:56.880 --> 00:23:00.480]  但是就住在我們每一個信耶穌的人的心裏
[00:23:00.480 --> 00:23:02.880]  無論你是一個不識字的婆婆
[00:23:02.880 --> 00:23:08.680]  或者一個很厲害、很有學問的教授、博士
[00:23:08.680 --> 00:23:12.960]  或者你是一個很擁有權力的一個君王等等
[00:23:12.960 --> 00:23:15.720]  一個跨國企業的CEO也好
[00:23:15.720 --> 00:23:18.400]  同樣都是得到這位聖靈
[00:23:18.400 --> 00:23:22.400]  是我們將來得到基業的病根
[00:23:22.400 --> 00:23:24.160]  保羅這樣理解
[00:23:24.160 --> 00:23:25.560]  不是貶低聖靈
[00:23:25.560 --> 00:23:28.400]  而是神自己的救贖的計劃
[00:23:28.400 --> 00:23:31.000]  使我們能夠有一個安心
[00:23:31.000 --> 00:23:32.480]  有一個渴慕
[00:23:32.480 --> 00:23:36.160]  我們將來就是追求這個永恆的基業
[00:23:36.160 --> 00:23:41.040]  所以我們進入春海球記
[00:23:41.040 --> 00:23:42.800]  我們就很不同了
[00:23:42.800 --> 00:23:46.920]  因為我們是新約的人
[00:23:46.920 --> 00:23:49.800]  我們現在有機會看回舊約
[00:23:49.800 --> 00:23:52.120]  當時代摩西的時代
[00:23:52.120 --> 00:23:55.440]  他們是沒有明天發生
[00:23:55.440 --> 00:23:56.480]  他們知道的
[00:23:56.480 --> 00:23:57.880]  他們沒有水晶球的
[00:23:57.880 --> 00:23:58.840]  我們就有了
[00:23:58.840 --> 00:24:00.720]  我們已經回去看回
[00:24:00.720 --> 00:24:03.280]  所以我們某程度上挺有優勢的
[00:24:03.280 --> 00:24:04.600]  去看回他們
[00:24:04.600 --> 00:24:07.120]  所以間古之間
[00:24:07.120 --> 00:24:09.560]  我們現在保羅告訴我們
[00:24:09.560 --> 00:24:13.400]  我們是同樣的救贖的子民
[00:24:13.400 --> 00:24:18.600]  這就意味著埃及在屬靈的層面
[00:24:18.600 --> 00:24:21.880]  就是我們舊有的過去的罪性
[00:24:21.880 --> 00:24:24.920]  我們過去的罪惡的場景
[00:24:24.920 --> 00:24:27.480]  就是可能我們的生活裏面
[00:24:27.480 --> 00:24:29.680]  有不同形式的罪
[00:24:29.680 --> 00:24:33.360]  有些你的地方尊貴一點的
[00:24:33.360 --> 00:24:34.480]  乾淨一點的
[00:24:34.480 --> 00:24:35.880]  文明一點的
[00:24:35.880 --> 00:24:38.080]  可能你的罪就沒有那麼明顯
[00:24:38.080 --> 00:24:40.720]  比如你在一些黑社會打滾
[00:24:40.720 --> 00:24:42.360]  晚上去一些夜場
[00:24:42.360 --> 00:24:44.280]  那些明顯就是每晚都爆瓶
[00:24:44.280 --> 00:24:46.080]  每晚都爆粗打架
[00:24:46.080 --> 00:24:47.720]  那些就比較明顯一點
[00:24:47.720 --> 00:24:49.160]  或者是販毒
[00:24:49.160 --> 00:24:52.000]  或者是逼良為娼
[00:24:52.000 --> 00:24:53.760]  比如潑流街
[00:24:53.760 --> 00:24:56.840]  在那裏生活的人就會藍白一點
[00:24:56.840 --> 00:24:58.080]  但是不代表
[00:24:58.080 --> 00:25:01.880]  只有那些人才是遺老之家
[00:25:01.880 --> 00:25:06.400]  其實我們未信耶穌就是遺老之家的人
[00:25:06.400 --> 00:25:09.560]  我們是被救贖出來的人
[00:25:09.560 --> 00:25:14.640]  所以《春埃及記》正正就是在說神的救贖
[00:25:14.640 --> 00:25:16.360]  所以去到十二章
[00:25:16.360 --> 00:25:18.560]  有羔羊的補血
[00:25:18.560 --> 00:25:21.680]  大家在身上有很多這一類的經文
[00:25:21.680 --> 00:25:24.680]  我們這一位無殘疾的基督
[00:25:24.680 --> 00:25:27.080]  已經被殺獻祭了
[00:25:27.080 --> 00:25:28.720]  這個就已經告訴我們
[00:25:28.720 --> 00:25:32.160]  我們其實都是需要那個救贖
[00:25:32.160 --> 00:25:35.840]  所以原來新約其實已經在反映
[00:25:35.840 --> 00:25:38.680]  《春埃及》有很多很多這些經文
[00:25:38.680 --> 00:25:41.360]  新約的作者尤其是保羅
[00:25:41.360 --> 00:25:43.880]  差不多很多的概念
[00:25:43.880 --> 00:25:46.680]  都是以《春埃及》的那些場景
[00:25:46.680 --> 00:25:50.080]  來作為他寫的那些教義
[00:25:50.080 --> 00:25:51.800]  你可以說是靈感
[00:25:51.800 --> 00:25:55.560]  可能更加是神聖靈給他的感動
[00:25:55.560 --> 00:25:57.360]  就不單純是他自己
[00:25:57.360 --> 00:26:00.080]  因為對舊約滾瓜爛熟
[00:26:00.080 --> 00:26:02.800]  所以他就隨便可以駕馭那些經文
[00:26:02.800 --> 00:26:04.200]  其實就未必是
[00:26:04.200 --> 00:26:06.480]  反而就是固然應該這麼說
[00:26:06.480 --> 00:26:08.160]  舊約固然他真的很熟
[00:26:08.160 --> 00:26:10.880]  但是當他要寫到這些事情的時候
[00:26:10.880 --> 00:26:13.120]  他有新的靈感
[00:26:13.120 --> 00:26:18.280]  我相信不是他自己特別爆發的那些靈感
[00:26:18.280 --> 00:26:20.320]  而是聖靈在他裡面
[00:26:20.320 --> 00:26:24.320]  輔助著他的內心本身有的知識
[00:26:24.320 --> 00:26:27.000]  來到他好像共野一路那樣
[00:26:27.000 --> 00:26:28.800]  實際怎麼運作呢?
[00:26:28.800 --> 00:26:30.440]  要回去問保羅才知道
[00:26:30.440 --> 00:26:33.840]  譬如在《哥羅格前書》第十章
[00:26:33.840 --> 00:26:37.080]  就說過鴻海 很特別的
[00:26:37.080 --> 00:26:38.240]  所以你看看
[00:26:38.240 --> 00:26:40.360]  原來在《春埃及記》
[00:26:40.360 --> 00:26:44.480]  是一個很重要的一個母體
[00:26:44.480 --> 00:26:46.920]  因為舊約往後的經文
[00:26:46.920 --> 00:26:48.800]  就是《先知時代》
[00:26:48.800 --> 00:26:51.760]  到連耶穌的十字架
[00:26:51.760 --> 00:26:53.960]  他是無塵世的羔羊
[00:26:53.960 --> 00:26:55.720]  到使徒們
[00:26:55.720 --> 00:26:59.360]  都是以春埃及這些舊屬作為物本的
[00:26:59.360 --> 00:27:03.520]  《哥羅格前書》的第十章
[00:27:03.520 --> 00:27:06.400]  所以其實舊約都不是不重要的
[00:27:06.400 --> 00:27:07.840]  因為如果沒有舊約
[00:27:07.840 --> 00:27:10.720]  我們就不能夠明白新約很多的經文
[00:27:10.720 --> 00:27:12.320]  第十章的第一節
[00:27:12.320 --> 00:27:15.360]  你看到他怎麼用屬靈的那種詩意
[00:27:15.360 --> 00:27:16.840]  去說鴻海
[00:27:16.840 --> 00:27:20.000]  第十章明明是在說
[00:27:20.000 --> 00:27:22.400]  他很清楚的告訴我們
[00:27:22.400 --> 00:27:24.200]  是在說我們不可以
[00:27:24.200 --> 00:27:26.480]  因為當時哥倫多教會
[00:27:26.480 --> 00:27:30.560]  一些頂子們以前是拜開偶像
[00:27:30.560 --> 00:27:31.760]  其實個個都拜的
[00:27:31.760 --> 00:27:34.160]  因為城邦是不能不拜的
[00:27:34.160 --> 00:27:35.480]  個個都要拜
[00:27:35.480 --> 00:27:39.360]  那些市面上賣的玉全部都拜偶像
[00:27:39.360 --> 00:27:42.600]  所以除非你不生存
[00:27:42.600 --> 00:27:44.080]  但是第十章就說
[00:27:44.080 --> 00:27:47.320]  弟兄們 我不願意你們不曉得
[00:27:47.320 --> 00:27:48.640]  我們的祖宗
[00:27:48.640 --> 00:27:50.320]  就是以色列和春埃及
[00:27:50.320 --> 00:27:53.640]  十二章、十三章那裡
[00:27:53.640 --> 00:27:56.840]  我們的祖宗從前都在雲下
[00:27:56.840 --> 00:27:58.960]  都從海中經過
[00:27:58.960 --> 00:28:03.000]  都在雲裡、海裡受洗或受咒
[00:28:03.000 --> 00:28:04.840]  歸了摩西
[00:28:04.840 --> 00:28:06.720]  這樣就很靈異了
[00:28:06.720 --> 00:28:09.920]  到底保羅想暗示什麼呢?
[00:28:09.920 --> 00:28:14.720]  並且似乎經過一個
[00:28:14.720 --> 00:28:16.800]  其實那個是審判來的
[00:28:16.800 --> 00:28:19.680]  是那些埃及的追兵全死了
[00:28:19.680 --> 00:28:23.160]  覆滅他們 把那些水合起來
[00:28:23.160 --> 00:28:25.080]  將所有的追兵
[00:28:25.080 --> 00:28:29.600]  記得是埃及那些勇猛的軍隊
[00:28:29.600 --> 00:28:31.480]  不是平民百姓
[00:28:31.480 --> 00:28:33.960]  軍隊是善戰的
[00:28:33.960 --> 00:28:36.800]  就是說 你想一下那些海軍陸戰隊
[00:28:36.800 --> 00:28:39.520]  你想一下那些最精銳的部隊
[00:28:39.520 --> 00:28:43.960]  是要在海邊抱著木頭
[00:28:43.960 --> 00:28:50.440]  24個小時要磨練你的意志
[00:28:50.440 --> 00:28:53.520]  多疲倦 那些海浪怎麼衝擊
[00:28:53.520 --> 00:28:55.000]  你都不放棄
[00:28:55.000 --> 00:28:57.440]  一放棄 你就要被淘汰了
[00:28:57.440 --> 00:28:59.800]  那些真的是特種部隊
[00:28:59.800 --> 00:29:01.880]  所以埃及的追兵
[00:29:01.880 --> 00:29:04.280]  都不是隨便的善男信女
[00:29:04.280 --> 00:29:09.400]  但是那個所謂被雲裡、海裡受洗
[00:29:09.400 --> 00:29:12.160]  其實是一個審判
[00:29:12.160 --> 00:29:14.880]  是一個神的憤怒的審判
[00:29:14.880 --> 00:29:16.760]  要救的是以色列人
[00:29:16.760 --> 00:29:19.640]  平安地過了那個乾地
[00:29:19.640 --> 00:29:23.240]  接著那些海水就蓋在一起
[00:29:23.240 --> 00:29:26.520]  就將那些追兵 還騎著那些戰車
[00:29:26.520 --> 00:29:28.840]  全部就殺了
[00:29:28.840 --> 00:29:31.360]  所以這裡說歸了摩西
[00:29:31.360 --> 00:29:33.080]  就是屬靈的含義
[00:29:33.080 --> 00:29:37.160]  摩西就等同於那個救主那樣
[00:29:37.160 --> 00:29:39.040]  留意就是三節了
[00:29:39.040 --> 00:29:41.600]  並且都吃了一樣的零食
[00:29:41.600 --> 00:29:43.960]  也都喝了一樣的零水
[00:29:43.960 --> 00:29:46.560]  一直都在說一種屬靈的暗示
[00:29:46.560 --> 00:29:48.560]  就是說他們吃的馬蘭
[00:29:48.560 --> 00:29:51.080]  明顯是吃馬蘭 不是吃零食
[00:29:51.080 --> 00:29:52.800]  喝的不是零水
[00:29:52.800 --> 00:29:56.520]  是那個馬拉的苦水
[00:29:56.520 --> 00:29:58.400]  第16章 《出海特記》
[00:29:58.400 --> 00:30:02.200]  其實以色列人就發怨言
[00:30:02.200 --> 00:30:04.080]  那些苦水苦的怎麼辦?
[00:30:04.080 --> 00:30:05.840]  馬拉就是苦的意思
[00:30:05.840 --> 00:30:10.560]  那麼摩西就向神祈禱
[00:30:10.560 --> 00:30:13.280]  因為百姓在那裡苦苦哀求
[00:30:13.280 --> 00:30:15.640]  神就指示摩西
[00:30:15.640 --> 00:30:17.640]  讓他看到有一棵樹
[00:30:17.640 --> 00:30:19.200]  他就斬了那棵樹
[00:30:19.200 --> 00:30:22.360]  扔在那些馬拉的水裡
[00:30:22.360 --> 00:30:25.120]  那些泉水裡就變甜了
[00:30:25.120 --> 00:30:28.360]  甜就是辣鵝米
[00:30:28.360 --> 00:30:30.000]  這裡告訴我們
[00:30:30.000 --> 00:30:34.080]  所害的是出於隨著他們的靈門石
[00:30:34.080 --> 00:30:36.080]  那門石就是基督
[00:30:36.080 --> 00:30:38.000]  非常靈異 阿保羅
[00:30:38.000 --> 00:30:41.160]  很誇張的 那個盆石
[00:30:41.160 --> 00:30:45.080]  盆石就是硬的 是固定的
[00:30:45.080 --> 00:30:48.120]  為什麼你搬著盆石跟著那些百姓呢?
[00:30:48.120 --> 00:30:50.480]  其實是那些百姓一路走
[00:30:50.480 --> 00:30:54.960]  準備進入這個西奈半島
[00:30:54.960 --> 00:30:56.880]  準備進入迦南
[00:30:56.880 --> 00:30:59.760]  就告訴我們
[00:30:59.760 --> 00:31:02.280]  原來一直追隨著他們
[00:31:02.280 --> 00:31:04.760]  有得吃 有得喝
[00:31:04.760 --> 00:31:09.320]  是這位眾物主 是一位好像是能夠
[00:31:09.320 --> 00:31:12.040]  不是一個不動的偶像
[00:31:12.040 --> 00:31:15.720]  是一個一直追隨著他們的基督
[00:31:15.720 --> 00:31:18.080]  所以相當靈異 阿保羅
[00:31:18.080 --> 00:31:23.040]  很誇張 將一些本來就是歷史的一些事情
[00:31:23.040 --> 00:31:25.040]  本來不是開心的事情
[00:31:25.040 --> 00:31:26.840]  是百姓不斷發怨言
[00:31:26.840 --> 00:31:28.280]  我們沒東西吃了
[00:31:28.280 --> 00:31:31.880]  我們在埃及都有黃瓜、韭菜
[00:31:31.880 --> 00:31:34.000]  現在沒得吃了
[00:31:34.000 --> 00:31:36.560]  其實一直都是發怨言的
[00:31:36.560 --> 00:31:39.680]  其實所以保羅 你不要開玩笑
[00:31:39.680 --> 00:31:42.160]  保羅其實就是借這段經文
[00:31:42.160 --> 00:31:45.960]  來去責備他們那個問題
[00:31:45.960 --> 00:31:47.760]  所以你看到第四節
[00:31:47.760 --> 00:31:53.120]  但他們中間多半是神不喜歡的人
[00:31:53.120 --> 00:31:55.360]  所以再曠野倒閉
[00:31:55.360 --> 00:31:57.680]  就是說保羅用四節聖經
[00:31:57.680 --> 00:32:00.960]  就將整個出埃及的事件
[00:32:00.960 --> 00:32:05.560]  來做一個濃縮的一個靈異解釋
[00:32:05.560 --> 00:32:08.080]  就是說整體來說
[00:32:08.080 --> 00:32:12.160]  40年的出埃及的那個歷史
[00:32:12.160 --> 00:32:15.160]  就是因為不斷的發怨言
[00:32:15.160 --> 00:32:17.160]  因為不斷的不信神
[00:32:17.160 --> 00:32:21.360]  因為仍然懷戀著舊有的那個
[00:32:21.360 --> 00:32:23.880]  埃及的那些所謂美好
[00:32:23.880 --> 00:32:26.240]  就是說情願做奴隸
[00:32:26.240 --> 00:32:28.640]  現在你都不知道帶我們去哪裡
[00:32:28.640 --> 00:32:31.600]  或者說這一位神那麼多的掣肘
[00:32:31.600 --> 00:32:33.600]  那麼多的繁文縟節
[00:32:33.600 --> 00:32:37.960]  我們不喜歡 我們不喜歡摩西里
[00:32:37.960 --> 00:32:41.840]  所以就帶來就有這樣的倒閉
[00:32:41.840 --> 00:32:44.320]  是神所不喜歡的人
[00:32:44.320 --> 00:32:48.280]  第六節那個dare for就出現在這裡
[00:32:48.280 --> 00:32:51.840]  保羅講了一大段的出埃及的歷史
[00:32:51.840 --> 00:32:54.240]  好像幫我們做了一個功課一樣
[00:32:54.240 --> 00:32:58.320]  給我們大概知道出埃及的那些事情
[00:32:58.320 --> 00:33:01.120]  當然橫誇的還有萌素記
[00:33:01.120 --> 00:33:06.960]  就不在我們這一次的言經稍微的範圍
[00:33:06.960 --> 00:33:09.440]  但是始終都會涉略到一點點的
[00:33:09.440 --> 00:33:11.440]  接著第六節
[00:33:11.440 --> 00:33:12.960]  重點就在這裡
[00:33:12.960 --> 00:33:15.520]  這些事都是我們的尷尬
[00:33:15.520 --> 00:33:18.240]  叫我們不要貪戀惡事
[00:33:18.240 --> 00:33:22.040]  像貪門就是以色列人那樣貪戀的
[00:33:22.040 --> 00:33:23.720]  也不要拜偶像
[00:33:23.720 --> 00:33:25.640]  像貪門有人拜的
[00:33:25.640 --> 00:33:30.760]  如經上所記 百姓坐下吃炕 起來挖沙
[00:33:30.760 --> 00:33:35.000]  果然就是出埃及的三十二章的拜金牛毒的事件
[00:33:35.000 --> 00:33:39.800]  所以那個同在二十五到四十章的建造回望
[00:33:39.800 --> 00:33:43.320]  中間那個分水嶺就是三十二章
[00:33:43.320 --> 00:33:50.360]  這裡說就是這樣逼阿倫來拜偶像
[00:33:50.360 --> 00:33:53.080]  第八節 我們也不要行奸淫
[00:33:53.080 --> 00:33:54.760]  像貪門有人行的
[00:33:54.760 --> 00:33:57.960]  一天就倒閉了二萬三千人
[00:33:57.960 --> 00:34:01.320]  這個就是那個菲尼蝦的事件
[00:34:01.320 --> 00:34:03.320]  就是那個十平的事件
[00:34:03.320 --> 00:34:06.280]  就是經文述記第二十章的經文
[00:34:06.280 --> 00:34:08.280]  告訴我們知道的
[00:34:08.280 --> 00:34:10.440]  接著也不要試探主
[00:34:10.440 --> 00:34:12.600]  像貪門有人試探的
[00:34:12.600 --> 00:34:14.600]  就被蛇鎖滅
[00:34:14.600 --> 00:34:16.840]  那個是同蛇的事件
[00:34:16.840 --> 00:34:18.840]  所以又是跟文述記有關
[00:34:18.840 --> 00:34:21.320]  你們也不要發怨言
[00:34:21.320 --> 00:34:23.320]  像貪門有人發怨言的
[00:34:23.320 --> 00:34:26.360]  就被滅名的鎖滅
[00:34:26.360 --> 00:34:28.360]  貪門遭遇這些事
[00:34:28.360 --> 00:34:30.360]  都要作為尷尬
[00:34:30.360 --> 00:34:32.360]  並且寫在經上
[00:34:32.360 --> 00:34:35.640]  正是警戒我們這末世的人
[00:34:35.640 --> 00:34:38.520]  所以自己以為站得穩的
[00:34:38.520 --> 00:34:40.520]  站得穩就是說
[00:34:40.520 --> 00:34:44.040]  自己比那些以色列人更加的
[00:34:44.040 --> 00:34:47.000]  我們不會這樣
[00:34:47.000 --> 00:34:51.640]  但實際上我們的行徑都是這麼軟弱
[00:34:51.640 --> 00:34:55.480]  我們有沒有一種警醒、謹慎的心呢?
[00:34:55.480 --> 00:34:57.480]  那就會跌倒了
[00:34:57.480 --> 00:34:59.960]  所以你們所遇見的試探
[00:34:59.960 --> 00:35:03.960]  就是說如果我們很謹慎地看自己
[00:35:03.960 --> 00:35:07.480]  我們就會在神那裏有那個力量
[00:35:07.480 --> 00:35:09.480]  因為我們不斷去依靠神
[00:35:09.480 --> 00:35:11.480]  在我們的生活裏
[00:35:11.480 --> 00:35:13.480]  不敢自誇
[00:35:13.480 --> 00:35:16.920]  也不敢去做一些神喜悅的事
[00:35:16.920 --> 00:35:19.480]  所以你們所遇見的試探
[00:35:19.480 --> 00:35:21.720]  無非是人所能領受
[00:35:21.720 --> 00:35:23.720]  神是信實的
[00:35:23.720 --> 00:35:25.720]  就是說既然他救贖我們
[00:35:25.720 --> 00:35:30.120]  他一定會讓我們在我們人生不同的際遇
[00:35:30.120 --> 00:35:32.120]  我們都能夠經過
[00:35:32.120 --> 00:35:34.120]  國書也提到
[00:35:34.120 --> 00:35:38.920]  我們千萬不要以為神會被惡試探
[00:35:38.920 --> 00:35:41.160]  因為他不會試探人
[00:35:41.160 --> 00:35:43.160]  也不會被惡試探
[00:35:43.160 --> 00:35:47.720]  因為各樣的美善的恩賜
[00:35:47.720 --> 00:35:50.920]  都是從這位重光之父而來的
[00:35:50.920 --> 00:35:54.520]  所以這件事講了這麼多的警告
[00:35:54.520 --> 00:35:57.320]  其實再一次想突顯
[00:35:57.320 --> 00:36:00.120]  神其實是信實的主
[00:36:00.120 --> 00:36:01.720]  他應許了我們
[00:36:01.720 --> 00:36:03.240]  他一定會成就
[00:36:03.240 --> 00:36:05.240]  所以果然就是出埃及
[00:36:05.240 --> 00:36:08.520]  很多的百姓基本上大部份都死了
[00:36:08.520 --> 00:36:11.960]  只剩下約書馬和加林
[00:36:11.960 --> 00:36:13.960]  可以進入加林
[00:36:13.960 --> 00:36:16.360]  所以我們記得這裏
[00:36:16.360 --> 00:36:18.680]  十三節其實是相當重要的
[00:36:18.680 --> 00:36:23.320]  這是一個整個段落的警告之後的安慰
[00:36:23.320 --> 00:36:25.320]  受試探的時候
[00:36:25.320 --> 00:36:27.880]  總要給你們開一條出路
[00:36:27.880 --> 00:36:29.880]  叫你們能忍受得住
[00:36:29.880 --> 00:36:34.840]  接著就講實際的警告、血面和牧羊
[00:36:34.840 --> 00:36:38.040]  叫哥倫多教會千萬不要拜牛雀
[00:36:38.040 --> 00:36:41.320]  就好像他們這樣拜的
[00:36:41.320 --> 00:36:44.760]  還有在聖餐裏面千萬不要混亂
[00:36:44.760 --> 00:36:50.680]  所以我們隨便已經拿到出埃及的這些精髓
[00:36:50.680 --> 00:36:57.000]  保羅都會這樣去借一些歷史的事件
[00:36:57.000 --> 00:37:00.280]  作為牧羊的時候
[00:37:00.280 --> 00:37:04.280]  對哥倫多教會可以順手拿來
[00:37:04.280 --> 00:37:09.800]  將它轉化成為一個屬靈的教導、血面
[00:37:09.800 --> 00:37:16.840]  甚至將過河海都成為一個屬靈的新的體驗
[00:37:16.840 --> 00:37:23.640]  就是說原來我們都一樣在主的奉庇底下
[00:37:23.640 --> 00:37:27.160]  我們已經脫離了那個奴隸
[00:37:27.160 --> 00:37:31.320]  罪的奴隸的身份、罪的世界
[00:37:31.320 --> 00:37:34.200]  我們已經在主的救贖裏面
[00:37:34.200 --> 00:37:37.480]  我們要準備進入永恆的天家
[00:37:37.480 --> 00:37:39.960]  不過原來都危機重重的
[00:37:39.960 --> 00:37:46.280]  我們又會感覺到屬靈的枯竭、淡而無味
[00:37:46.280 --> 00:37:48.680]  我們經常都覺得自己乾旱
[00:37:48.680 --> 00:37:52.440]  我們就要找一些吃和喝
[00:37:52.440 --> 00:37:57.240]  所以我們就慢慢用舊有的價值觀
[00:37:57.240 --> 00:38:00.760]  追求物質的世界、我們的享樂
[00:38:00.760 --> 00:38:02.680]  追求我們人生的
[00:38:02.680 --> 00:38:07.560]  我們要滿足我們自己很多的內心裏面的慾望
[00:38:07.560 --> 00:38:09.320]  很多的慾念
[00:38:09.320 --> 00:38:11.240]  我們很多的價值觀
[00:38:11.240 --> 00:38:13.640]  時時都喜歡爭鬥
[00:38:13.640 --> 00:38:15.800]  時時都喜歡嫉妒
[00:38:15.800 --> 00:38:19.080]  時時都喜歡來跟別人比較
[00:38:19.080 --> 00:38:22.840]  或者不抵得別人的屬靈過我們
[00:38:22.840 --> 00:38:26.360]  我們會用很多這些東西來包裝自己
[00:38:26.360 --> 00:38:30.040]  所以原來以色列人都是吃過這些零食
[00:38:30.040 --> 00:38:34.840]  喝過這些零水 也有盆石隨從他們
[00:38:34.840 --> 00:38:39.320]  所以我們盼望我們真是每一次來敬拜神
[00:38:39.320 --> 00:38:42.840]  我們要記得我們真是這個身份
[00:38:42.840 --> 00:38:45.000]  不是地上的身份不真實
[00:38:45.000 --> 00:38:47.720]  而是的而且確是很真實的
[00:38:47.720 --> 00:38:48.920]  地上的身份
[00:38:48.920 --> 00:38:51.560]  譬如我這幾天喉嚨不舒服
[00:38:51.560 --> 00:38:53.080]  說話都要遷就著
[00:38:53.080 --> 00:38:56.840]  都晚餐吃那些喉糖等等
[00:38:56.840 --> 00:38:59.240]  要喝琵琶糕這樣
[00:38:59.240 --> 00:39:00.680]  就是很真實的
[00:39:00.680 --> 00:39:02.280]  你有一點點不舒服
[00:39:02.280 --> 00:39:05.000]  你都不能夠這麼自然的說話
[00:39:05.000 --> 00:39:07.480]  說久了就會咳嗽
[00:39:07.480 --> 00:39:09.720]  但是我們更加要認定
[00:39:09.720 --> 00:39:12.680]  我們有屬靈永恆的身份
[00:39:12.680 --> 00:39:16.920]  所以如果我們的價值觀只是停留在地上
[00:39:16.920 --> 00:39:19.800]  而不是有衣有食就當知足
[00:39:19.800 --> 00:39:23.800]  以全心全力去服侍神
[00:39:23.800 --> 00:39:27.080]  我們就一定會有一個限制
[00:39:27.080 --> 00:39:29.400]  不是打折扣 再嚴重一點
[00:39:29.400 --> 00:39:31.880]  如果我們的自我再膨脹一點
[00:39:31.880 --> 00:39:35.800]  這個靈盤石隨從我們的這個靈盤石基督
[00:39:35.800 --> 00:39:37.960]  有時都會醒我們而去
[00:39:37.960 --> 00:39:40.440]  其實是我們寫主而去
[00:39:40.440 --> 00:39:42.760]  就不是主醒我們而去
[00:39:42.760 --> 00:39:46.120]  你想想那個回望一直都在以色列當中
[00:39:46.120 --> 00:39:48.600]  那些人一個一個的倒閉
[00:39:48.600 --> 00:39:51.880]  有金牛毒事件過了
[00:39:51.880 --> 00:39:52.920]  過了這一站
[00:39:52.920 --> 00:39:55.480]  接著還有銅蛇的事件
[00:39:55.480 --> 00:39:59.320]  所以其實外敵不是那些阿摩利人
[00:39:59.320 --> 00:40:01.640]  不是那些格加薩人
[00:40:01.640 --> 00:40:03.160]  不是那些巨人
[00:40:03.160 --> 00:40:05.720]  那些巨人反而不會傷害到他們
[00:40:05.720 --> 00:40:09.400]  反而就是我們自己貪戀
[00:40:09.400 --> 00:40:12.520]  世俗就會出現這些問題
[00:40:12.520 --> 00:40:19.640]  所以新約很好幫我們做了一些屬靈的解釋
[00:40:19.640 --> 00:40:26.920]  原來當我們稍後進入那個經文的世界
[00:40:26.920 --> 00:40:32.600]  在神學的敘事、救贖的歷史
[00:40:32.600 --> 00:40:35.800]  我們透過神給我們的視覺
[00:40:35.800 --> 00:40:37.800]  我們進入那個歷史裏面
[00:40:37.800 --> 00:40:41.800]  我們看的那些只不過是實實在在
[00:40:41.800 --> 00:40:47.560]  神揀選摩西 進入回到埃及
[00:40:47.560 --> 00:40:52.200]  來和埃及的法老王對質的時候
[00:40:52.200 --> 00:40:55.240]  這些全部是很表面的經文
[00:40:55.240 --> 00:40:57.320]  但是原來新約的作者
[00:40:57.320 --> 00:41:01.800]  小勞保羅他有這樣的屬靈的眼光和慧憤
[00:41:01.800 --> 00:41:06.440]  借出埃及來責備哥倫多教會
[00:41:06.440 --> 00:41:10.280]  因為哥倫多教會其實信得很好
[00:41:10.280 --> 00:41:18.520]  但是問題就是他們有以色列人的影子
[00:41:18.520 --> 00:41:21.160]  其實每個人都有這個影子的
[00:41:21.160 --> 00:41:28.760]  信了主耶穌仍然是一個離開了物質的埃及
[00:41:28.760 --> 00:41:31.720]  但是心靈的埃及就沒有離開
[00:41:31.720 --> 00:41:36.280]  所以他們就會有這種不斷的懷戀
[00:41:36.280 --> 00:41:38.120]  求神幫助我們
[00:41:38.120 --> 00:41:42.520]  真是我們要越來越所謂定性
[00:41:42.520 --> 00:41:46.120]  信主越來應該是越單純
[00:41:46.120 --> 00:41:49.560]  對主越來越有一個熱切的愛慕
[00:41:49.560 --> 00:41:52.360]  對於未信的人的那個靈魂
[00:41:52.360 --> 00:41:55.320]  我們真是有一個心 有一個焦急
[00:41:55.320 --> 00:41:59.160]  這樣來到很想看神給我們的恩賜
[00:41:59.160 --> 00:42:01.160]  盡量的運用
[00:42:04.040 --> 00:42:08.600]  好 我們很快的 隨便的選幾段新約給大家看
[00:42:08.600 --> 00:42:14.520]  其實你就會看到原來出埃及是這麼精彩的一件事
[00:42:14.520 --> 00:42:21.000]  說出埃及的說明是歷史的神學
[00:42:21.000 --> 00:42:23.480]  舊熟的歷史的神學
[00:42:23.480 --> 00:42:31.960]  你不能夠不看《創世紀》最後的一段經文
[00:42:31.960 --> 00:42:37.880]  就是一個很重要的 差不多是一個誓言
[00:42:37.880 --> 00:42:43.000]  是約瑟要那個時代的兄弟
[00:42:43.000 --> 00:42:47.320]  那些長老要嚴嚴起一個毒誓
[00:42:47.320 --> 00:42:53.240]  就是我的骸骨不可以落葬在埃及
[00:42:53.240 --> 00:42:59.800]  其實當時的宰相雖然有新的皇兄氣
[00:42:59.800 --> 00:43:05.160]  已經不認識了 但是約瑟在最風光的時候
[00:43:05.160 --> 00:43:12.120]  那個埃及王法老最尊敬他的時候
[00:43:12.120 --> 00:43:16.280]  他就110歲 安然的離世
[00:43:16.280 --> 00:43:21.480]  但是居然嚴嚴的警告自己的兄弟
[00:43:21.480 --> 00:43:25.400]  不可以將他葬在埃及地
