
[00:00:00.000 --> 00:00:02.000]  (陳志全) 各位節目早安
[00:21:45.000 --> 00:21:51.000]  我找到聽得懂自己說話的人
[00:21:51.000 --> 00:21:58.000]  我找到明白的人,我找到鼓勵支持的人
[00:21:58.000 --> 00:22:04.000]  我很相信你是會去的
[00:22:04.000 --> 00:22:10.000]  所以求神幫助我們,我們生命裡面都需要一些轉化
[00:22:10.000 --> 00:22:13.000]  所以我說今天這篇不複雜,聽姐妹
[00:22:13.000 --> 00:22:18.000]  建立無牆教會,需要弟兄姐妹走出的第一步
[00:22:18.000 --> 00:22:21.000]  我想介紹給大家一本書
[00:22:21.000 --> 00:22:26.000]  大家記不記得之前有一位叫陳淑娟牧師
[00:22:26.000 --> 00:22:28.000]  記得嗎?有一次她來跟我們分享
[00:22:28.000 --> 00:22:30.000]  她送了一本禮物給我們
[00:22:30.000 --> 00:22:36.000]  她那本書寫著叫做教會無牆的震撼轉化
[00:22:36.000 --> 00:22:41.000]  弟兄姐妹,這本書是非常容易看的
[00:22:41.000 --> 00:22:44.000]  裡面的字不多
[00:22:44.000 --> 00:22:50.000]  但我想今天用一點時間讀裡面的內容給大家聽
[00:22:50.000 --> 00:22:56.000]  陳淑娟牧師的教會是在昔日裡面
[00:22:56.000 --> 00:23:00.000]  這間教會差不多有三十多年的歷史
[00:23:00.000 --> 00:23:02.000]  當她的教會還沒有轉化的時候
[00:23:02.000 --> 00:23:05.000]  教會的聚會人數大概是三十多人
[00:23:05.000 --> 00:23:11.000]  到今天的時候,當時是2019年,是三百多人
[00:23:11.000 --> 00:23:21.000]  她這樣說,我們的教會就在這個地區
[00:23:21.000 --> 00:23:26.000]  奇怪的是,為何教會有著可以容納250人的禮堂
[00:23:26.000 --> 00:23:30.000]  過去三十多年的崇拜人數卻停滯不前
[00:23:30.000 --> 00:23:36.000]  為何教會吸納不了附近那麼多新搬來的中產人士
[00:23:36.000 --> 00:23:39.000]  為何身邊貧窮的人多的是
[00:23:39.000 --> 00:23:43.000]  他們卻沒有從我們這裡認識福音
[00:23:43.000 --> 00:23:53.000]  儘管教會的禮堂能夠容納多人
[00:23:53.000 --> 00:23:55.000]  但直到2014年
[00:23:55.000 --> 00:23:59.000]  恆常出席教會崇拜就只有寥寥五六十人
[00:23:59.000 --> 00:24:03.000]  主日的禮堂座位被空置不在話下
[00:24:03.000 --> 00:24:07.000]  星期一至六,全教會更是被限制著
[00:24:07.000 --> 00:24:10.000]  成為人跡罕至的地方
[00:24:10.000 --> 00:24:17.000]  可以說,當時的宣道會會友主要是主日教友
[00:24:17.000 --> 00:24:20.000]  他們通常在崇拜那一天才回來
[00:24:20.000 --> 00:24:24.000]  崇拜過後,教會各自各出外午膳
[00:24:24.000 --> 00:24:28.000]  平日,堂弟的教會只有一位幹事和牧者
[00:24:28.000 --> 00:24:31.000]  先有信徒和其他人到訪
[00:24:31.000 --> 00:24:35.000]  究竟是信徒無心侍奉,不關心教會
[00:24:35.000 --> 00:24:38.000]  還是教會沒有好好栽培他們
[00:24:38.000 --> 00:24:41.000]  給予他們侍奉的機會
[00:24:41.000 --> 00:24:49.000]  以往教會每年都會舉辦一次大型聚會
[00:24:49.000 --> 00:24:52.000]  在報道活動舉辦的幾個月
[00:24:52.000 --> 00:24:56.000]  我們過往不停,或忙於開會準備
[00:24:56.000 --> 00:24:59.000]  或為了同心祈禱等
[00:24:59.000 --> 00:25:02.000]  在那幾個月,教會彷彿充滿朝氣
[00:25:02.000 --> 00:25:05.000]  更好像有著共同奮鬥的目標
[00:25:05.000 --> 00:25:07.000]  但結果是怎樣呢?
[00:25:07.000 --> 00:25:10.000]  這些活動猶如年初二的煙花會宴一樣
[00:25:10.000 --> 00:25:12.000]  瞬間即逝
[00:25:12.000 --> 00:25:14.000]  當一切靜止下來後
[00:25:14.000 --> 00:25:17.000]  我們的心靈好像更凝空虛
[00:25:17.000 --> 00:25:19.000]  這是因為信主的人數不多
[00:25:19.000 --> 00:25:22.000]  就算有街坊回到教會
[00:25:22.000 --> 00:25:24.000]  很快他們又流失了
[00:25:24.000 --> 00:25:27.000]  或許那時我們跟進工作不足
[00:25:27.000 --> 00:25:31.000]  又或是那時我們仍然是中產教會的模樣
[00:25:31.000 --> 00:25:33.000]  新來者自覺格格不入
[00:25:33.000 --> 00:25:35.000]  但更重要的是
[00:25:35.000 --> 00:25:41.000]  當時我們確實不太懂得接納背景特殊的陌生者
[00:25:41.000 --> 00:25:45.000]  可惜更悲哀的是
[00:25:45.000 --> 00:25:48.000]  當我們一班弟兄姊妹,包括我自己在內
[00:25:48.000 --> 00:25:50.000]  彷彿只活在自己的世界中
[00:25:50.000 --> 00:25:52.000]  自我感覺良好便是
[00:25:52.000 --> 00:25:54.000]  或許用自我興奮
[00:25:54.000 --> 00:25:56.000]  來形容當時的我們
[00:25:56.000 --> 00:25:58.000]  倒視貼切
[00:25:58.000 --> 00:26:01.000]  心信上主到了,他不容許我們這樣下去
[00:26:01.000 --> 00:26:03.000]  在一次主人的崇拜中
[00:26:03.000 --> 00:26:05.000]  他親自跟我說話
[00:26:05.000 --> 00:26:08.000]  為何我的殿如此荒涼
[00:26:08.000 --> 00:26:11.000]  我望著台下可以容納250人的禮堂
[00:26:11.000 --> 00:26:16.000]  但當中只有不到30人的回眾
[00:26:16.000 --> 00:26:19.000]  這句話令我很責心
[00:26:20.000 --> 00:26:24.000]  原來你現在擁有的東西
[00:26:24.000 --> 00:26:27.000]  下一秒神便可以收回
[00:26:27.000 --> 00:26:29.000]  如果做教會事工
[00:26:29.000 --> 00:26:32.000]  只會拿著計算機計算周詳材做
[00:26:32.000 --> 00:26:35.000]  其實是甚麼都不必做了
[00:26:35.000 --> 00:26:40.000]  其實我想介紹這本書給弟兄姊妹的原因
[00:26:40.000 --> 00:26:43.000]  我不是要大家copy and paste
[00:26:43.000 --> 00:26:47.000]  因為我們的地點,我們的領袖不同
[00:26:47.000 --> 00:26:51.000]  但弟兄姊妹,我想大家一起在裡面
[00:26:51.000 --> 00:26:58.000]  我們一起重新思想上帝對他的提醒
[00:26:58.000 --> 00:27:03.000]  究竟今天上帝讓我們在這裡的時候
[00:27:03.000 --> 00:27:06.000]  上帝想我們做甚麼
[00:27:06.000 --> 00:27:10.000]  剛才我看這段的時候
[00:27:10.000 --> 00:27:14.000]  我發現其實很多一般教會的影子
[00:27:14.000 --> 00:27:18.000]  我們都會繼續努力地舉行報道會
[00:27:18.000 --> 00:27:20.000]  定時做一些事
[00:27:20.000 --> 00:27:23.000]  但果效卻很少
[00:27:23.000 --> 00:27:28.000]  但為何陳牧師他們的教會會不一樣呢
[00:27:28.000 --> 00:27:33.000]  我鼓勵大家,如果你有多餘的錢
[00:27:33.000 --> 00:27:35.000]  這本書不貴,88元
[00:27:35.000 --> 00:27:38.000]  你可以在基督教書局買一本
[00:27:38.000 --> 00:27:40.000]  如果你說我也想看一看
[00:27:40.000 --> 00:27:42.000]  教會有一本
[00:27:42.000 --> 00:27:44.000]  但我歡迎大家借回去看
[00:27:44.000 --> 00:27:48.000]  大家要給我,因為有陳牧師的簽名
[00:27:48.000 --> 00:27:52.000]  所以弟兄姊妹,我很盼望
[00:27:52.000 --> 00:27:56.000]  其實我們做神的工作,我們需要一份勇氣
[00:27:56.000 --> 00:28:00.000]  需要一份完全依靠上帝的勇氣
[00:28:00.000 --> 00:28:01.000]  是,沒錯
[00:28:01.000 --> 00:28:05.000]  戒恩流到今天,我們都不知道未來會怎樣
[00:28:05.000 --> 00:28:06.000]  不知道
[00:28:06.000 --> 00:28:12.000]  但弟兄姊妹,我們做到最後一分一秒在這裡,好嗎
[00:28:12.000 --> 00:28:16.000]  如果上帝開路給我們
[00:28:16.000 --> 00:28:19.000]  我們為了上帝祂奇妙的
[00:28:19.000 --> 00:28:21.000]  我們繼續在這裡走下去
[00:28:21.000 --> 00:28:25.000]  如果上帝不讓我們在這裡做工作
[00:28:25.000 --> 00:28:28.000]  但我們的工作是不應該停下來的
[00:28:28.000 --> 00:28:31.000]  我們的工作是要繼續的
[00:28:31.000 --> 00:28:35.000]  所以我先給大家看漢見,好嗎
[00:28:35.000 --> 00:28:37.000]  知不知道在錦繡外面
[00:28:37.000 --> 00:28:43.000]  遲些有二千多戶的公屋
[00:28:43.000 --> 00:28:45.000]  簡約公屋
[00:28:45.000 --> 00:28:51.000]  知不知道在我們附近敦裕學校裡面
[00:28:51.000 --> 00:28:57.000]  有很多很多來自國內和南亞裔的朋友
[00:28:57.000 --> 00:29:01.000]  知不知道在我們這個區裡面
[00:29:01.000 --> 00:29:05.000]  我們其實有很多人的長者
[00:29:05.000 --> 00:29:07.000]  他們在當中
[00:29:07.000 --> 00:29:09.000]  求神幫助我們,好嗎
[00:29:09.000 --> 00:29:12.000]  希望我們能夠一起去努力
[00:29:12.000 --> 00:29:14.000]  去為上帝去作供
[00:29:14.000 --> 00:29:19.000]  我相信上帝不想我們成為一個只是閒置的教會
[00:29:19.000 --> 00:29:23.000]  我相信上帝想讓我們成為無牆的教會

