
[00:00:00.000 --> 00:00:08.000]  (主持人:今天講到的主題是「生命同行與使命傳承」)
[00:18:49.000 --> 00:18:50.000]  不配進神國
[00:18:50.000 --> 00:18:51.000]  大家明白嗎?
[00:18:51.000 --> 00:18:52.000]  手牽著泥
[00:18:52.000 --> 00:18:53.000]  你正在爬
[00:18:53.000 --> 00:18:55.000]  你不可以往回看
[00:18:55.000 --> 00:18:57.000]  不然你的泥牌就會歪了
[00:18:57.000 --> 00:18:58.000]  你就不能夠鬆動
[00:18:58.000 --> 00:19:01.000]  你要走那段泥土
[00:19:01.000 --> 00:19:02.000]  你不可以三心兩意
[00:19:02.000 --> 00:19:04.000]  不可以回頭望
[00:19:04.000 --> 00:19:06.000]  我讀的時候
[00:19:06.000 --> 00:19:08.000]  我覺得耶穌是
[00:19:08.000 --> 00:19:10.000]  當然我覺得是真的覺得
[00:19:10.000 --> 00:19:12.000]  那個典故是回到
[00:19:12.000 --> 00:19:15.000]  以利亞呼召以利沙
[00:19:15.000 --> 00:19:17.000]  這段經文
[00:19:17.000 --> 00:19:20.000]  表示以利沙已經是
[00:19:20.000 --> 00:19:22.000]  很有決心地去
[00:19:22.000 --> 00:19:24.000]  當以利亞搭外衣去
[00:19:24.000 --> 00:19:25.000]  你來吧
[00:19:25.000 --> 00:19:26.000]  說都不用說
[00:19:26.000 --> 00:19:27.000]  然後你走吧
[00:19:27.000 --> 00:19:32.000]  還是其實他三心兩意呢?
[00:19:32.000 --> 00:19:36.000]  他說我先回去和我父母道別
[00:19:36.000 --> 00:19:38.000]  而以利亞說
[00:19:38.000 --> 00:19:40.000]  我向你做什麼事呢?
[00:19:40.000 --> 00:19:43.000]  這句話如何解釋呢?
[00:19:43.000 --> 00:19:45.000]  大概你可以這樣倒轉想
[00:19:45.000 --> 00:19:48.000]  不是我找你的
[00:19:48.000 --> 00:19:49.000]  我也不想
[00:19:49.000 --> 00:19:50.000]  想多加一句
[00:19:50.000 --> 00:19:51.000]  不過不會說出口
[00:19:51.000 --> 00:19:52.000]  因為代表上帝
[00:19:52.000 --> 00:19:53.000]  我不知道他和以利亞
[00:19:53.000 --> 00:19:54.000]  二三的關係
[00:19:54.000 --> 00:19:56.000]  是上帝找你的
[00:19:56.000 --> 00:19:58.000]  其實不關我的事
[00:19:58.000 --> 00:20:00.000]  我向你做什麼呢?
[00:20:00.000 --> 00:20:01.000]  不是我向你做什麼
[00:20:01.000 --> 00:20:03.000]  不是我用我的聲望
[00:20:03.000 --> 00:20:05.000]  不是用我的權威來
[00:20:05.000 --> 00:20:07.000]  迫使你跟著我
[00:20:07.000 --> 00:20:09.000]  我是帶著這個呼召
[00:20:09.000 --> 00:20:11.000]  來找你的
[00:20:11.000 --> 00:20:15.000]  我向你做什麼事呢?
[00:20:15.000 --> 00:20:17.000]  如果你這樣解讀的時候
[00:20:17.000 --> 00:20:19.000]  大概你可以人性一點
[00:20:19.000 --> 00:20:21.000]  這樣去理解
[00:20:21.000 --> 00:20:24.000]  理解以利沙初初回應
[00:20:24.000 --> 00:20:26.000]  以利亞這個呼召
[00:20:26.000 --> 00:20:29.000]  而他的揀選
[00:20:29.000 --> 00:20:30.000]  是他自己
[00:20:30.000 --> 00:20:32.000]  選召你的不是耶和華
[00:20:32.000 --> 00:20:33.000]  不是人
[00:20:33.000 --> 00:20:34.000]  不是我
[00:20:34.000 --> 00:20:35.000]  不是我這個大先知
[00:20:35.000 --> 00:20:38.000]  你記住以利亞當時很有名
[00:20:38.000 --> 00:20:40.000]  你現在來到的時候
[00:20:40.000 --> 00:20:41.000]  不用介紹
[00:20:41.000 --> 00:20:42.000]  不用拍卡片
[00:20:42.000 --> 00:20:45.000]  穿上衣服就知道是以利亞
[00:20:45.000 --> 00:20:48.000]  後來去到第二章第一段的時候
[00:20:48.000 --> 00:20:53.000]  當有人見到以利亞很有威望
[00:20:53.000 --> 00:20:54.000]  很有聲勢的時候
[00:20:54.000 --> 00:20:55.000]  接著王就問
[00:20:55.000 --> 00:20:58.000]  是不是穿著麻衣和戴腰帶的那個
[00:20:58.000 --> 00:20:59.000]  我說是呀
[00:20:59.000 --> 00:21:00.000]  是不是這樣的
[00:21:00.000 --> 00:21:01.000]  那個就是以利亞
[00:21:01.000 --> 00:21:03.000]  基本上大家知道
[00:21:03.000 --> 00:21:04.000]  新約的時候
[00:21:04.000 --> 00:21:06.000]  施洗約項是以利亞的形象出現的
[00:21:06.000 --> 00:21:08.000]  所以那個外貌
[00:21:08.000 --> 00:21:11.000]  你可以說當時是很熟習
[00:21:11.000 --> 00:21:13.000]  所以以利沙一見就知道
[00:21:13.000 --> 00:21:15.000]  是當時顯赫有名的
[00:21:15.000 --> 00:21:18.000]  以利亞的大先知來找他
[00:21:18.000 --> 00:21:20.000]  但以利亞說不關我的事
[00:21:20.000 --> 00:21:22.000]  我沒有向你做什麼
[00:21:22.000 --> 00:21:23.000]  呼召你
[00:21:23.000 --> 00:21:31.000]  揀選你的是耶和華
[00:21:31.000 --> 00:21:36.000]  經過了這個呼召之後
[00:21:36.000 --> 00:21:39.000]  就沒有很仔細再解釋
[00:21:39.000 --> 00:21:43.000]  以利亞和以利亞身上之間的關係
[00:21:43.000 --> 00:21:46.000]  一跳就去到第二章
[00:21:46.000 --> 00:21:49.000]  今天跟大家讀的經文
[00:21:49.000 --> 00:21:51.000]  即是怎樣呢
[00:21:51.000 --> 00:21:54.000]  究竟這位師父
[00:21:54.000 --> 00:21:57.000]  在這位徒弟身上做了什麼呢
[00:21:57.000 --> 00:22:00.000]  是不是靠這位師父訓練這位徒弟
[00:22:00.000 --> 00:22:03.000]  以至這位徒弟能夠學成
[00:22:03.000 --> 00:22:08.000]  能夠長大成為上帝合容的先知呢
[00:22:08.000 --> 00:22:10.000]  來到第二章的時候
[00:22:10.000 --> 00:22:13.000]  聖經沒有特別從人為的角度
[00:22:13.000 --> 00:22:16.000]  去看回以利沙的生命
[00:22:16.000 --> 00:22:18.000]  我們可以去到第二章
[00:22:18.000 --> 00:22:23.000]  抱歉,這章是剛才已經跟影音的弟兄說
[00:22:23.000 --> 00:22:25.000]  我想大家看到一個結構
[00:22:25.000 --> 00:22:27.000]  我讀給大家聽
[00:22:27.000 --> 00:22:31.000]  其實是在到第二章
[00:22:31.000 --> 00:22:33.000]  剛才讀的經文之前那一段
[00:22:33.000 --> 00:22:34.000]  以下要告別了
[00:22:34.000 --> 00:22:36.000]  以下要升天了
[00:22:38.000 --> 00:22:43.000]  要用旋風接以下升天的時候
[00:22:43.000 --> 00:22:46.000]  以利亞就跟以利沙從吉格同行
[00:22:46.000 --> 00:22:49.000]  可能他們兩師徒常常都一起行
[00:22:49.000 --> 00:22:57.000]  接著有三個重複的段落和回應
[00:22:57.000 --> 00:23:02.000]  他從吉格走到巴特利
[00:23:02.000 --> 00:23:05.000]  由巴特利走到耶利哥
[00:23:05.000 --> 00:23:08.000]  由耶利哥走到約旦河邊
[00:23:08.000 --> 00:23:11.000]  裡面地域上的轉變
[00:23:11.000 --> 00:23:14.000]  但他們的對話差不多完全一樣
[00:23:14.000 --> 00:23:16.000]  謝謝Louis幫我控制住
[00:23:16.000 --> 00:23:18.000]  耶利沙說猜我去那裡了
[00:23:18.000 --> 00:23:20.000]  巴特利也好,耶利哥也好,約旦河也好
[00:23:20.000 --> 00:23:22.000]  你可以留下來
[00:23:22.000 --> 00:23:24.000]  但以利沙的回應完全一樣
[00:23:24.000 --> 00:23:26.000]  我指著耶利沙
[00:23:26.000 --> 00:23:29.000]  又指著你的性命起勢
[00:23:29.000 --> 00:23:32.000]  我必不離開你
[00:23:33.000 --> 00:23:35.000]  不知道大家怎麼讀
[00:23:35.000 --> 00:23:40.000]  這位將要離開人間的先知
[00:23:40.000 --> 00:23:44.000]  知道上帝要找以利沙接替他
[00:23:44.000 --> 00:23:47.000]  來到這裡的時候
[00:23:47.000 --> 00:23:50.000]  還說這些話
[00:23:50.000 --> 00:23:52.000]  你們有沒有留意到?
[00:23:52.000 --> 00:23:55.000]  你三思,你想清楚
[00:23:55.000 --> 00:23:57.000]  你可以回頭的
[00:23:57.000 --> 00:23:58.000]  給他三個機會
[00:23:58.000 --> 00:24:01.000]  其實三次是給他三個機會
[00:24:01.000 --> 00:24:03.000]  三個都是很美好的工場
[00:24:03.000 --> 00:24:05.000]  你可以留在這個地方大有發展
[00:24:05.000 --> 00:24:07.000]  你留在巴特利
[00:24:07.000 --> 00:24:09.000]  巴特利的先知迎接他
[00:24:09.000 --> 00:24:11.000]  你再看,去到每個地方的時候
[00:24:11.000 --> 00:24:15.000]  第一段,當耶利沙說我必不離開你的時候
[00:24:15.000 --> 00:24:18.000]  於是二人下到巴特利
[00:24:18.000 --> 00:24:19.000]  然後下一句
[00:24:19.000 --> 00:24:21.000]  巴特利的先知立刻走出來
[00:24:21.000 --> 00:24:23.000]  蜂擁而至
[00:24:23.000 --> 00:24:24.000]  到耶利沙那裡
[00:24:24.000 --> 00:24:27.000]  跟他說,你的師父今天要走了
[00:24:27.000 --> 00:24:29.000]  什麼意思呢?
[00:24:29.000 --> 00:24:31.000]  後面那句話
[00:24:31.000 --> 00:24:33.000]  我知道,你不要出聲
[00:24:33.000 --> 00:24:37.000]  不要加鹽加醋
[00:24:37.000 --> 00:24:44.000]  不要在旁邊學
[00:24:44.000 --> 00:24:46.000]  不要那麼多輿論
[00:24:46.000 --> 00:24:49.000]  大概意思
[00:24:49.000 --> 00:24:51.000]  大家知道
[00:24:51.000 --> 00:24:53.000]  以利亞這個工作
[00:24:53.000 --> 00:24:55.000]  你猜容易做什麼?
[00:24:56.000 --> 00:24:59.000]  一間大教會的主任牧師
[00:24:59.000 --> 00:25:02.000]  或者是一個公司的主管
[00:25:02.000 --> 00:25:04.000]  一間學校的校長
[00:25:04.000 --> 00:25:06.000]  一個領導的位置
[00:25:06.000 --> 00:25:07.000]  不一定是領導
[00:25:07.000 --> 00:25:12.000]  一個很難的任務處理的人
[00:25:12.000 --> 00:25:14.000]  上帝安排了以利亞去做
[00:25:14.000 --> 00:25:16.000]  不如你們留下來吧
[00:25:16.000 --> 00:25:18.000]  無論巴特利的先知跟他說
[00:25:18.000 --> 00:25:22.000]  這裡有很多機會發揮
[00:25:22.000 --> 00:25:25.000]  耶利哥的先知也是這樣說
[00:25:25.000 --> 00:25:27.000]  到約旦河邊仍有人跟著他
[00:25:27.000 --> 00:25:32.000]  看看以利亞有什麼反應
[00:25:32.000 --> 00:25:34.000]  以利亞說我知道
[00:25:34.000 --> 00:25:38.000]  你們不要出聲
[00:25:38.000 --> 00:25:40.000]  如果用俗語說
[00:25:40.000 --> 00:25:42.000]  就不要「阿知阿在」的意思
[00:25:42.000 --> 00:25:44.000]  不要那麼多話說
[00:25:44.000 --> 00:25:46.000]  我自己有分數
[00:25:46.000 --> 00:25:51.000]  有時候我們在一些人生的關口當中
[00:25:51.000 --> 00:25:53.000]  可以聽到很多意見
[00:25:53.000 --> 00:25:56.000]  聽到很多人的意見
[00:25:56.000 --> 00:25:58.000]  不要這樣
[00:25:58.000 --> 00:26:00.000]  這裡的領謀工作比較好
[00:26:00.000 --> 00:26:03.000]  這邊有更多機會發揮
[00:26:03.000 --> 00:26:05.000]  這邊的環境比較理想
[00:26:05.000 --> 00:26:07.000]  不用那麼辛苦
[00:26:07.000 --> 00:26:09.000]  薪金比理想倍
[00:26:09.000 --> 00:26:11.000]  你會怎麼考慮呢?
[00:26:11.000 --> 00:26:13.000]  以利沙也不差
[00:26:13.000 --> 00:26:14.000]  跟了以利亞那麼久
[00:26:14.000 --> 00:26:16.000]  自己的履歷表也寫得不錯
[00:26:16.000 --> 00:26:18.000]  他出去找工作
[00:26:18.000 --> 00:26:20.000]  應該有很多先知的工場
[00:26:20.000 --> 00:26:23.000]  需要一個大先知去做工作
[00:26:23.000 --> 00:26:24.000]  不一定對著王鼎心燦
[00:26:24.000 --> 00:26:25.000]  經常跟王說話
[00:26:25.000 --> 00:26:26.000]  有沒有生命危險
[00:26:26.000 --> 00:26:28.000]  王一定不會拒絕你
[00:26:28.000 --> 00:26:31.000]  一定會說這些先知說空話
[00:26:31.000 --> 00:26:33.000]  將他下到監獄
[00:26:33.000 --> 00:26:34.000]  這些先知舊約中
[00:26:34.000 --> 00:26:37.000]  一些很悲壯的結局
[00:26:37.000 --> 00:26:43.000]  但有機會改變他的人生的待遇
[00:26:43.000 --> 00:26:45.000]  他的方向
[00:26:45.000 --> 00:26:47.000]  他的際遇
[00:26:47.000 --> 00:26:49.000]  以利沙說
[00:26:49.000 --> 00:26:51.000]  我知道你們不准說話
[00:26:51.000 --> 00:26:53.000]  在想什麼呢?
[00:26:53.000 --> 00:26:56.000]  以利沙的考慮是什麼事情呢?
[00:26:56.000 --> 00:26:59.000]  以利沙按著什麼領袖
[00:26:59.000 --> 00:27:03.000]  來看自己這個身份呢?
[00:27:03.000 --> 00:27:05.000]  我們再看下去
[00:27:05.000 --> 00:27:08.000]  剛才我們讀的經文
[00:27:08.000 --> 00:27:09.000]  這班人好像在剝花生
[00:27:09.000 --> 00:27:10.000]  還是在看電影
[00:27:10.000 --> 00:27:12.000]  有五十個先知的門徒和他
[00:27:12.000 --> 00:27:14.000]  遠遠地站在他們對面
[00:27:14.000 --> 00:27:16.000]  他們二人在約旦河邊站著
[00:27:16.000 --> 00:27:18.000]  爾達卷希又是那件外衣
[00:27:18.000 --> 00:27:20.000]  一見我就搭著肩膊
[00:27:20.000 --> 00:27:21.000]  跟著我
[00:27:21.000 --> 00:27:23.000]  用來打水
[00:27:23.000 --> 00:27:25.000]  水就分開兩邊
[00:27:25.000 --> 00:27:28.000]  二人就從乾地走過
[00:27:28.000 --> 00:27:30.000]  走過約旦河
[00:27:30.000 --> 00:27:31.000]  過了之後
[00:27:31.000 --> 00:27:32.000]  對以利沙說
[00:27:32.000 --> 00:27:35.000]  我未接你離開我的時候
[00:27:35.000 --> 00:27:39.000]  你要我為你做什麼呢?
[00:27:39.000 --> 00:27:40.000]  以利沙說
[00:27:40.000 --> 00:27:42.000]  願感動你的靈
[00:27:42.000 --> 00:27:44.000]  雙倍感動我
[00:27:44.000 --> 00:27:45.000]  爾達卷希說
[00:27:45.000 --> 00:27:47.000]  你求的一件難事
[00:27:47.000 --> 00:27:48.000]  我未接他離開你的時候
[00:27:48.000 --> 00:27:50.000]  你若看見我就可以了
[00:27:50.000 --> 00:27:53.000]  不見我就得不到
[00:27:53.000 --> 00:27:57.000]  都是一番不容易理解的一段經文
[00:27:57.000 --> 00:28:00.000]  特別是流心第九節開始
[00:28:00.000 --> 00:28:04.000]  見到以利沙
[00:28:04.000 --> 00:28:06.000]  表示忠誠
[00:28:06.000 --> 00:28:09.000]  仍然不受其他的誘惑影響
[00:28:09.000 --> 00:28:12.000]  繼續堅持跟隨以利亞
[00:28:12.000 --> 00:28:13.000]  來到的時候
[00:28:13.000 --> 00:28:14.000]  你沒有離開
[00:28:14.000 --> 00:28:15.000]  到第二、三個地方
[00:28:15.000 --> 00:28:16.000]  你沒有離開
[00:28:16.000 --> 00:28:17.000]  於是
[00:28:17.000 --> 00:28:18.000]  你真的知道他是真的
[00:28:18.000 --> 00:28:19.000]  跟著他
[00:28:19.000 --> 00:28:20.000]  接著
[00:28:20.000 --> 00:28:21.000]  爾達卷說
[00:28:21.000 --> 00:28:23.000]  我未接上他的時候
[00:28:23.000 --> 00:28:25.000]  你要我為你做什麼呢?
[00:28:25.000 --> 00:28:27.000]  你要我為你做什麼呢?
[00:28:27.000 --> 00:28:29.000]  跟剛才
[00:28:29.000 --> 00:28:31.000]  剛剛見面那句
[00:28:31.000 --> 00:28:32.000]  如果按原文
[00:28:32.000 --> 00:28:33.000]  希伯來文的字
[00:28:33.000 --> 00:28:35.000]  是完全一樣的
[00:28:35.000 --> 00:28:36.000]  所以
[00:28:36.000 --> 00:28:37.000]  聖經有時候也很幽默
[00:28:37.000 --> 00:28:38.000]  特意
[00:28:38.000 --> 00:28:40.000]  無論第一次見面
[00:28:40.000 --> 00:28:41.000]  到最後一次見面
[00:28:41.000 --> 00:28:42.000]  也好
[00:28:42.000 --> 00:28:45.000]  也用同樣的語句
[00:28:45.000 --> 00:28:48.000]  來表達出
[00:28:48.000 --> 00:28:50.000]  以利亞和以利沙的說話
[00:28:50.000 --> 00:28:51.000]  第一句說
[00:28:51.000 --> 00:28:53.000]  我為你做了什麼呢?
[00:28:53.000 --> 00:28:54.000]  第二句說
[00:28:54.000 --> 00:28:55.000]  好啊
[00:28:55.000 --> 00:28:56.000]  跟了我這麼久
[00:28:56.000 --> 00:28:57.000]  來到這裡了
[00:28:57.000 --> 00:28:58.000]  最後一步了
[00:28:58.000 --> 00:28:59.000]  你想我
[00:28:59.000 --> 00:29:03.000]  在你生命裡做什麼呢?
[00:29:03.000 --> 00:29:04.000]  如果做到的話
[00:29:04.000 --> 00:29:05.000]  我也盡量去做
[00:29:05.000 --> 00:29:07.000]  有時候我們也會這樣想
[00:29:07.000 --> 00:29:09.000]  你去提攜一個人的時候
[00:29:09.000 --> 00:29:10.000]  你也很想
[00:29:10.000 --> 00:29:12.000]  為對方鋪路
[00:29:12.000 --> 00:29:14.000]  你也很想他能夠
[00:29:14.000 --> 00:29:16.000]  接你的時候
[00:29:16.000 --> 00:29:17.000]  沒有那麼多地雷
[00:29:17.000 --> 00:29:19.000]  沒有那麼多難關
[00:29:19.000 --> 00:29:24.000]  你要去闖等等
[00:29:24.000 --> 00:29:26.000]  我不知道以利亞出於人意
[00:29:26.000 --> 00:29:28.000]  還是出於上帝的心意
[00:29:28.000 --> 00:29:29.000]  感恩的時候
[00:29:29.000 --> 00:29:30.000]  但無論如何
[00:29:30.000 --> 00:29:34.000]  你看看以利沙的回應
[00:29:34.000 --> 00:29:37.000]  願感動你的靈
[00:29:37.000 --> 00:29:39.000]  如果和合本本身是家陪
[00:29:39.000 --> 00:29:40.000]  可能大家會想
[00:29:40.000 --> 00:29:41.000]  家陪感動我
[00:29:41.000 --> 00:29:42.000]  和收本就變成了相陪
[00:29:42.000 --> 00:29:45.000]  感動我
[00:29:45.000 --> 00:29:46.000]  然後說
[00:29:46.000 --> 00:29:49.000]  這是一件難事
[00:29:49.000 --> 00:29:51.000]  如果舊和合本是難得的事
[00:29:51.000 --> 00:29:52.000]  千萬不要誤會
[00:29:52.000 --> 00:29:53.000]  不是說
[00:29:53.000 --> 00:29:55.000]  很難得你這麼聰明
[00:29:55.000 --> 00:29:56.000]  不是這個意思
[00:29:56.000 --> 00:29:58.000]  是very difficult的意思
[00:29:58.000 --> 00:30:00.000]  是很難的一件事
[00:30:00.000 --> 00:30:02.000]  我打算找些事情
[00:30:02.000 --> 00:30:03.000]  我做些事情在你身上
[00:30:03.000 --> 00:30:06.000]  或者我傳遞一些秘技
[00:30:06.000 --> 00:30:08.000]  一些絕招給你
[00:30:08.000 --> 00:30:09.000]  然後你說
[00:30:09.000 --> 00:30:10.000]  願感動你的靈
[00:30:10.000 --> 00:30:11.000]  家陪感動我
[00:30:11.000 --> 00:30:15.000]  這件事超乎我能力的範圍之內
[00:30:15.000 --> 00:30:16.000]  其實意思是這樣
[00:30:16.000 --> 00:30:17.000]  極難
[00:30:17.000 --> 00:30:19.000]  不是我做的
[00:30:19.000 --> 00:30:21.000]  這番對話相當正常
[00:30:21.000 --> 00:30:24.000]  兩個都不是從一個人意
[00:30:24.000 --> 00:30:26.000]  來問這件事
[00:30:26.000 --> 00:30:29.000]  願感動你的靈
[00:30:29.000 --> 00:30:31.000]  相陪感動我
[00:30:31.000 --> 00:30:35.000]  這件事不是人可以決定的
[00:30:35.000 --> 00:30:36.000]  這樣吧
[00:30:36.000 --> 00:30:38.000]  我接星天的時候
[00:30:38.000 --> 00:30:40.000]  你還見到我的時候
[00:30:40.000 --> 00:30:42.000]  我相信上帝就給你了
[00:30:42.000 --> 00:30:43.000]  如果你見不到我的時候
[00:30:43.000 --> 00:30:45.000]  相信就是上帝沒有給你
[00:30:45.000 --> 00:30:46.000]  這不是我去決定
[00:30:46.000 --> 00:30:48.000]  是上帝說了算的事
[00:30:48.000 --> 00:30:50.000]  我們要問了
[00:30:50.000 --> 00:30:54.000]  這個相陪是什麼意思呢?
[00:30:54.000 --> 00:30:56.000]  難事我們知道了
[00:30:56.000 --> 00:30:59.000]  是上帝的靈不是由人來決定
[00:30:59.000 --> 00:31:02.000]  相陪是不是在說
[00:31:02.000 --> 00:31:05.000]  以利沙很貪心呢?
[00:31:05.000 --> 00:31:07.000]  想要相公
[00:31:07.000 --> 00:31:10.000]  想要相配的權力
[00:31:10.000 --> 00:31:12.000]  要回到
[00:31:12.000 --> 00:31:15.000]  新命的二十一章的典故
[00:31:15.000 --> 00:31:18.000]  新命二十一章第十五節的時候
[00:31:18.000 --> 00:31:20.000]  上帝提醒以色列子民
[00:31:20.000 --> 00:31:22.000]  你在家庭裏面
[00:31:22.000 --> 00:31:24.000]  當時你知道可能一夫多妻
[00:31:24.000 --> 00:31:26.000]  如果你有多過一個妻子
[00:31:26.000 --> 00:31:28.000]  你愛另一個妻子
[00:31:28.000 --> 00:31:31.000]  然後你想愛他的兒子
[00:31:31.000 --> 00:31:32.000]  就算是這樣也好
[00:31:32.000 --> 00:31:35.000]  你情感上愛你的二房的兒子
[00:31:35.000 --> 00:31:37.000]  你的家庭
[00:31:37.000 --> 00:31:39.000]  即使是這樣
[00:31:39.000 --> 00:31:41.000]  你都要按照上帝的心意
[00:31:41.000 --> 00:31:43.000]  對你的大房
[00:31:43.000 --> 00:31:44.000]  去生出一個長子
[00:31:44.000 --> 00:31:46.000]  給他相配
[00:31:46.000 --> 00:31:48.000]  因為他是你的長子
[00:31:48.000 --> 00:31:51.000]  他在家務上
[00:31:51.000 --> 00:31:53.000]  在家事上
[00:31:53.000 --> 00:31:55.000]  是有相配的權利
[00:31:55.000 --> 00:31:56.000]  相配的產業
[00:31:56.000 --> 00:31:58.000]  相配的責任
[00:31:58.000 --> 00:32:00.000]  長子是有相分的
[00:32:00.000 --> 00:32:02.000]  即是說其實當
[00:32:02.000 --> 00:32:04.000]  以利沙用這個典故
[00:32:04.000 --> 00:32:07.000]  去回答以利亞的時候
[00:32:07.000 --> 00:32:09.000]  他即是說我願意做你的長子
[00:32:09.000 --> 00:32:11.000]  即是按照以色列人的意思
[00:32:11.000 --> 00:32:13.000]  再這樣引申的意思即是說
[00:32:13.000 --> 00:32:15.000]  我願意繼承
[00:32:15.000 --> 00:32:19.000]  你的責任和工作
[00:32:19.000 --> 00:32:25.000]  不是求一些招數
[00:32:25.000 --> 00:32:28.000]  絕招或者拿一些錦囊
[00:32:28.000 --> 00:32:29.000]  或者一些口才
[00:32:29.000 --> 00:32:31.000]  或者一些求生的方法
[00:32:31.000 --> 00:32:33.000]  而是神的靈
[00:32:33.000 --> 00:32:36.000]  一切都出於上帝
[00:32:36.000 --> 00:32:40.000]  最關鍵是上帝的工作
[00:32:40.000 --> 00:32:42.000]  以利沙體會到
[00:32:42.000 --> 00:32:46.000]  他接著做的是上帝的工作
[00:32:46.000 --> 00:32:49.000]  並不是純粹是
[00:32:49.000 --> 00:32:52.000]  以利亞繼承著
[00:32:52.000 --> 00:32:55.000]  以利亞的風光大業
[00:32:55.000 --> 00:32:58.000]  弟子妹這個是相當重要
[00:32:58.000 --> 00:33:01.000]  當我們在侍奉之中
[00:33:01.000 --> 00:33:03.000]  去彼此配搭的時候
[00:33:03.000 --> 00:33:05.000]  無論你是好像
[00:33:05.000 --> 00:33:07.000]  扮演著以利亞的角色
[00:33:07.000 --> 00:33:10.000]  或者是慢慢學習
[00:33:10.000 --> 00:33:13.000]  好像以利沙的角色也好
[00:33:13.000 --> 00:33:15.000]  好像聖經也說過
[00:33:15.000 --> 00:33:17.000]  非勢力、非才能
[00:33:17.000 --> 00:33:20.000]  乃是靠我上帝的靈
[00:33:20.000 --> 00:33:22.000]  方能成事
[00:33:22.000 --> 00:33:24.000]  那種能夠接續
[00:33:24.000 --> 00:33:26.000]  能夠使命成全
[00:33:26.000 --> 00:33:29.000]  是上帝的靈在他們生命工作
[00:33:29.000 --> 00:33:31.000]  並不是靠著人
[00:33:31.000 --> 00:33:34.000]  一個努力的作為也好
[00:33:34.000 --> 00:33:36.000]  或者是很想、很有決心
[00:33:36.000 --> 00:33:39.000]  很有策略、很有推動力也好
[00:33:39.000 --> 00:33:42.000]  都不是那回事
[00:33:42.000 --> 00:33:45.000]  是上帝的靈的工作
[00:33:45.000 --> 00:33:47.000]  運行在他們生命的中間
[00:33:47.000 --> 00:33:53.000]  以至到這個交接能夠成功
[00:33:53.000 --> 00:33:55.000]  有時候我們會停在那裡就結束了
[00:33:55.000 --> 00:33:59.000]  忽略了後來的經文
[00:33:59.000 --> 00:34:01.000]  他們一邊走一邊談的時候
[00:34:01.000 --> 00:34:05.000]  看見有火馬、火焰車出來
[00:34:05.000 --> 00:34:07.000]  雙人隔開了
[00:34:07.000 --> 00:34:10.000]  以亞就乘船風升天了
[00:34:10.000 --> 00:34:12.000]  以利沙看見呼叫說
[00:34:12.000 --> 00:34:16.000]  「我父啊!我父啊!以色列的戰車騎兵啊!」
[00:34:16.000 --> 00:34:19.000]  以利沙就從此再見不到他了
[00:34:19.000 --> 00:34:21.000]  就把自己的衣服撕裂
[00:34:21.000 --> 00:34:24.000]  表示一個分離的意思
[00:34:24.000 --> 00:34:26.000]  萬之裂開兩半
[00:34:26.000 --> 00:34:29.000]  都是指子與父分離師
[00:34:29.000 --> 00:34:32.000]  從此斷離關係的意思
[00:34:32.000 --> 00:34:34.000]  撕裂了以利亞留下的外衣
[00:34:34.000 --> 00:34:36.000]  也是那件外衣
[00:34:36.000 --> 00:34:39.000]  打下水分開河水的那件外衣
[00:34:39.000 --> 00:34:40.000]  回到約旦河邊
[00:34:40.000 --> 00:34:43.000]  他用這件外衣打水
[00:34:43.000 --> 00:34:47.000]  然後說耶路亞的神在哪裡呢?
[00:34:47.000 --> 00:34:49.000]  打水的時候水就分開了
[00:34:49.000 --> 00:34:51.000]  以利沙就經過了
[00:34:51.000 --> 00:34:53.000]  對面那些五十位先知
[00:34:53.000 --> 00:34:55.000]  觀看的那些五十位先知
[00:34:55.000 --> 00:34:57.000]  看見這些事情發生的時候
[00:34:57.000 --> 00:34:59.000]  就說感動以利亞的靈
[00:34:59.000 --> 00:35:01.000]  臨到以利沙身上了
[00:35:01.000 --> 00:35:03.000]  他就來迎接他
[00:35:03.000 --> 00:35:07.000]  俯伏向他敬拜
[00:35:07.000 --> 00:35:09.000]  好像一個奏跡
[00:35:09.000 --> 00:35:16.000]  正式接任了以利亞先知的責任
[00:35:16.000 --> 00:35:22.000]  剛才說了
[00:35:22.000 --> 00:35:24.000]  以利亞和以利沙說
[00:35:24.000 --> 00:35:25.000]  你看見就有了
[00:35:25.000 --> 00:35:27.000]  你看不見就沒有了
[00:35:27.000 --> 00:35:29.000]  後來對後面那段經文
[00:35:29.000 --> 00:35:31.000]  好像紅色那樣說
[00:35:31.000 --> 00:35:33.000]  以利沙看見
[00:35:33.000 --> 00:35:35.000]  他呼叫我父啊
[00:35:35.000 --> 00:35:36.000]  我父啊
[00:35:36.000 --> 00:35:39.000]  以色列的戰車騎兵
[00:35:39.000 --> 00:35:40.000]  在說什麼呢?
[00:35:40.000 --> 00:35:42.000]  很優頭霧水
[00:35:42.000 --> 00:35:46.000]  那個願景或圖像實際上是怎樣呢?
[00:35:46.000 --> 00:35:47.000]  誰是我父呢?
[00:35:47.000 --> 00:35:50.000]  他不是在說天父嗎?
[00:35:50.000 --> 00:35:51.000]  可以嗎?
[00:35:51.000 --> 00:35:52.000]  首先他在說以利亞
[00:35:52.000 --> 00:35:54.000]  因為他是師徒
[00:35:54.000 --> 00:35:57.000]  親如父親的關係
