
[00:00:00.000 --> 00:00:05.300]  今日我們會有本堂的陳勵喬牧師在我們中間宣講神的話語
[00:21:35.000 --> 00:21:38.000]  我們懂得為自己,
[00:21:38.000 --> 00:21:40.000]  為到周圍的東西,
[00:21:40.000 --> 00:21:43.000]  我們起一個憐憫的心,
[00:21:43.000 --> 00:21:46.000]  所以他說哀動的人,
[00:21:46.000 --> 00:21:47.000]  是為了罪,
[00:21:47.000 --> 00:21:48.000]  為了自己的罪,
[00:21:48.000 --> 00:21:50.000]  為到周圍人的罪,
[00:21:50.000 --> 00:21:53.000]  我們有那份哀動,
[00:21:53.000 --> 00:21:57.000]  上帝就會安慰我們,
[00:21:57.000 --> 00:21:59.000]  好了,對其他人,
[00:21:59.000 --> 00:22:01.000]  對其他人,
[00:22:01.000 --> 00:22:03.000]  他說第五節,
[00:22:03.000 --> 00:22:06.000]  謙和的人有福,
[00:22:06.000 --> 00:22:10.000]  因為他們必承受地土,
[00:22:10.000 --> 00:22:15.000]  我想當有上帝在我們心靈裡面的時候,
[00:22:15.000 --> 00:22:18.000]  我們就不會再是一個自以為是,
[00:22:18.000 --> 00:22:22.000]  也不會再是一些目中無人的人,
[00:22:22.000 --> 00:22:25.000]  因為我們知道我們真的不足,
[00:22:25.000 --> 00:22:27.000]  唯有靠上帝,
[00:22:27.000 --> 00:22:32.000]  所以他說謙和的人有福,
[00:22:32.000 --> 00:22:34.000]  當我們認我們不足的時候,
[00:22:34.000 --> 00:22:36.000]  上帝會給我們,
[00:22:36.000 --> 00:22:40.000]  為我們去預備這個地方,
[00:22:40.000 --> 00:22:42.000]  然後在基督,
[00:22:42.000 --> 00:22:45.000]  對基督的方面,
[00:22:45.000 --> 00:22:47.000]  還有一個是緝造王庭,
[00:22:47.000 --> 00:22:48.000]  也不用說了,
[00:22:48.000 --> 00:22:50.000]  緝造和平的人有福了,
[00:22:50.000 --> 00:22:53.000]  因為他們必稱為上帝的兒子,
[00:22:53.000 --> 00:22:55.000]  在上帝的裡面,
[00:22:55.000 --> 00:22:57.000]  他是一個和平之子,
[00:22:57.000 --> 00:23:00.000]  我們都要學習他的和平,
[00:23:00.000 --> 00:23:04.000]  最後就是在耶穌基督的裡面,
[00:23:04.000 --> 00:23:10.000]  我們知道我們要去追尋真理,
[00:23:10.000 --> 00:23:11.000]  所以他說,
[00:23:11.000 --> 00:23:13.000]  饑渴無意的人有福了,
[00:23:13.000 --> 00:23:16.000]  因為天國是他們的,
[00:23:16.000 --> 00:23:20.000]  到最後就算在尋找上帝的過程裡面,
[00:23:20.000 --> 00:23:22.000]  我們會受逼迫,
[00:23:22.000 --> 00:23:24.000]  我們會被嘲笑,
[00:23:24.000 --> 00:23:26.000]  我們會被人否定,
[00:23:26.000 --> 00:23:30.000]  但是為受逼迫的人有福了,
[00:23:30.000 --> 00:23:33.000]  因為他們必得飽足,
[00:23:33.000 --> 00:23:36.000]  所以其實這整個八福,
[00:23:36.000 --> 00:23:37.000]  有學者說,
[00:23:37.000 --> 00:23:42.000]  最重要是我們的心靈自知不足,
[00:23:42.000 --> 00:23:46.000]  然後我們就去尋找上帝,
[00:23:46.000 --> 00:23:49.000]  我們的心靈就可以得到飽足,
[00:23:49.000 --> 00:23:50.000]  在地上高,
[00:23:50.000 --> 00:23:53.000]  外面的東西我們都可以去興旱,
[00:23:53.000 --> 00:23:58.000]  正如在《針研》第四章第23節裡面說到,
[00:23:58.000 --> 00:24:00.000]  你要保守你的心,
[00:24:00.000 --> 00:24:02.000]  勝過保守一切,
[00:24:02.000 --> 00:24:04.000]  因為生命的泉源,
[00:24:04.000 --> 00:24:06.000]  由心發出,
[00:24:06.000 --> 00:24:11.000]  我們一起禱告,
[00:24:11.000 --> 00:24:12.000]  天父上帝,
[00:24:12.000 --> 00:24:14.000]  我們多謝你,
[00:24:14.000 --> 00:24:17.000]  因為你知道在我們生命的當中,
[00:24:17.000 --> 00:24:18.000]  有著主耶穌基督,
[00:24:18.000 --> 00:24:20.000]  成為我們自保的時候,
[00:24:20.000 --> 00:24:22.000]  我們就可以滿足,
[00:24:22.000 --> 00:24:26.000]  我們就可以得著一切,
[00:24:26.000 --> 00:24:27.000]  我們多謝你,
[00:24:27.000 --> 00:24:30.000]  我們知道我們生的好處,
[00:24:30.000 --> 00:24:32.000]  不會在耶穌基督以外,
[00:24:32.000 --> 00:24:34.000]  主就求你賜福給我們,
[00:24:34.000 --> 00:24:37.000]  賜福給我們在這裡助助每一位,
[00:24:37.000 --> 00:24:39.000]  我們真的為主,
[00:24:39.000 --> 00:24:42.000]  你們去追求和平,
[00:24:42.000 --> 00:24:43.000]  我們為主,
[00:24:43.000 --> 00:24:46.000]  你們去追求清心,
[00:24:46.000 --> 00:24:47.000]  我們為主,
[00:24:47.000 --> 00:24:50.000]  我們去活出謙和,
[00:24:50.000 --> 00:24:52.000]  活出和平,
[00:24:52.000 --> 00:24:56.000]  求主你賜福給我們每一位弟兄姊妹,
[00:24:56.000 --> 00:24:58.000]  多謝你聚聽禱告,
[00:24:58.000 --> 00:25:00.000]  奉靠主耶穌基督,
[00:25:00.000 --> 00:25:02.000]  得聖名字而求,
[00:25:02.000 --> 00:25:03.000]  Amen!
[00:25:03.000 --> 00:25:06.000]  由 Amara.org 社群提供的字幕

