
[00:00:00.000 --> 00:00:05.000]  各位頂姐妹早安 新年快樂
[00:23:01.000 --> 00:23:06.000]  是不是一種感恩 一種渴慕
[00:23:06.000 --> 00:23:10.000]  上帝的道來到我們當中向我們顯明的時候
[00:23:10.000 --> 00:23:13.000]  我們是不是用心聆聽
[00:23:13.000 --> 00:23:18.000]  然後在我們的生活裏面走出來呢
[00:23:18.000 --> 00:23:21.000]  親愛的弟兄姊妹
[00:23:21.000 --> 00:23:23.000]  願我們都好像博士一樣
[00:23:23.000 --> 00:23:26.000]  在星光引導下
[00:23:26.000 --> 00:23:33.000]  我們能夠可以歡喜 福福 獻上
[00:23:33.000 --> 00:23:37.000]  最後 說到回應
[00:23:37.000 --> 00:23:40.000]  剛才說的是人的回應
[00:23:40.000 --> 00:23:44.000]  我想第三點和大家分享的是
[00:23:44.000 --> 00:23:46.000]  想問一問大家
[00:23:46.000 --> 00:23:49.000]  用一個以人法的方式去問一問大家
[00:23:49.000 --> 00:23:53.000]  我們願不願意我們的回應
[00:23:53.000 --> 00:23:58.000]  不單止是去歡喜 福福 獻上
[00:23:58.000 --> 00:24:04.000]  我們願不願意都成為那顆引導人的星
[00:24:04.000 --> 00:24:07.000]  用一種以人法的方式去問一問大家
[00:24:07.000 --> 00:24:14.000]  我們的回應會不會再進一步成為那顆引導人的星
[00:24:14.000 --> 00:24:18.000]  作為基督徒或者你會覺得我是多此一問
[00:24:18.000 --> 00:24:20.000]  因為所有基督徒都不會反對
[00:24:20.000 --> 00:24:22.000]  因為所有基督徒都會知道
[00:24:22.000 --> 00:24:26.000]  我們傳福音就是我們的使命
[00:24:26.000 --> 00:24:28.000]  所以我們都應該好像一顆星一樣
[00:24:28.000 --> 00:24:30.000]  引導人去找耶穌
[00:24:30.000 --> 00:24:31.000]  對的
[00:24:31.000 --> 00:24:36.000]  我相信在座當中很多人都會願意成為那顆星
[00:24:36.000 --> 00:24:40.000]  不過我想讓大家有一個心理準備
[00:24:40.000 --> 00:24:47.000]  就是要當這顆星並不是人見人愛 車見車載
[00:24:47.000 --> 00:24:52.000]  剛才說到希律王討厭那顆星
[00:24:52.000 --> 00:24:57.000]  祭司掌文士沒有因為那顆星有任何的行動
[00:24:57.000 --> 00:25:02.000]  猶太人只是為那顆星的出現感到不安
[00:25:02.000 --> 00:25:05.000]  沒有歡慶 沒有行動
[00:25:05.000 --> 00:25:09.000]  似乎那顆星在整個世界上 在這個故事裏
[00:25:09.000 --> 00:25:14.000]  只是成功引領了幾位從東方來的博士
[00:25:14.000 --> 00:25:18.000]  就連自己人 猶太人 即是上帝的子民
[00:25:18.000 --> 00:25:21.000]  都拒絕了那顆星的引導
[00:25:21.000 --> 00:25:25.000]  即是說原來我們去傳福音
[00:25:25.000 --> 00:25:29.000]  我們做這顆星 你不要想著很受歡迎
[00:25:29.000 --> 00:25:33.000]  有時是會受很多人的拒絕
[00:25:33.000 --> 00:25:36.000]  很多人的不理會
[00:25:36.000 --> 00:25:40.000]  甚至乎希律王懷著惡意去逼迫
[00:25:40.000 --> 00:25:44.000]  和這顆星有關的事情
[00:25:44.000 --> 00:25:47.000]  我們有沒有做好這個心理準備
[00:25:47.000 --> 00:25:50.000]  有沒有知道這個情況下
[00:25:50.000 --> 00:25:54.000]  我們仍然願意成為這顆星
[00:25:54.000 --> 00:25:57.000]  我不知道大家有沒有聽過
[00:25:57.000 --> 00:26:02.000]  有一些信徒很喜歡參加短宣
[00:26:02.000 --> 00:26:08.000]  去柬埔寨 泰國 非洲那些去做短宣
[00:26:08.000 --> 00:26:10.000]  為何他們很喜歡做短宣
[00:26:10.000 --> 00:26:13.000]  但在自己的地方 即是香港
[00:26:13.000 --> 00:26:15.000]  又不見他們很努力傳福音
[00:26:15.000 --> 00:26:18.000]  但他們就很喜歡去短宣
[00:26:18.000 --> 00:26:21.000]  有些原因是因為上帝的感動
[00:26:21.000 --> 00:26:26.000]  特別是關心某個地方的人士
[00:26:26.000 --> 00:26:28.000]  這個亦都有
[00:26:28.000 --> 00:26:30.000]  但我亦都聽過一些答案
[00:26:30.000 --> 00:26:35.000]  他告訴我 在那裏傳福音的滿足感很大
[00:26:35.000 --> 00:26:37.000]  因為你去那邊搞報道會
[00:26:37.000 --> 00:26:40.000]  呼召人信主 很多人信主
[00:26:40.000 --> 00:26:45.000]  很多人流淚 很多人舉手決志信主
[00:26:45.000 --> 00:26:49.000]  但在香港 很多人拒絕
[00:26:49.000 --> 00:26:52.000]  邀請人來報道會都很困難
[00:26:52.000 --> 00:26:55.000]  然後報道會裏面有幾個人舉手決志
[00:26:55.000 --> 00:26:58.000]  很開心 所以沒有甚麼滿足感
[00:26:58.000 --> 00:27:00.000]  所以喜歡去短宣
[00:27:00.000 --> 00:27:03.000]  因為短宣很弱滿足感
[00:27:03.000 --> 00:27:06.000]  各位靈性姐妹
[00:27:06.000 --> 00:27:14.000]  沒有滿足感 願不願意都成為這顆星
[00:27:14.000 --> 00:27:17.000]  有困難 受迫迫
[00:27:17.000 --> 00:27:21.000]  願不願意都成為這顆星
[00:27:21.000 --> 00:27:25.000]  上帝就是這樣用這顆星
[00:27:25.000 --> 00:27:32.000]  去啟示希律 祭司長 文氏 東方利的博士
[00:27:32.000 --> 00:27:36.000]  不是很成功 幾位而已
[00:27:36.000 --> 00:27:38.000]  不過祂願意
[00:27:38.000 --> 00:27:40.000]  我們願不願意呢
[00:27:40.000 --> 00:27:43.000]  我們同心祈禱
[00:27:43.000 --> 00:27:45.000]  天父上帝我們多謝你
[00:27:45.000 --> 00:27:52.000]  多謝你透過東方博士朝拜聖嬰這個經文再一次提醒我們
[00:27:52.000 --> 00:27:54.000]  提示我們
[00:27:54.000 --> 00:27:58.000]  我們是蒙福的一群
[00:27:58.000 --> 00:28:03.000]  不是我們主動去尋找你
[00:28:03.000 --> 00:28:06.000]  是你一早就去尋找我們
[00:28:06.000 --> 00:28:10.000]  向我們啟示你的救恩
[00:28:10.000 --> 00:28:13.000]  而且這個啟示告訴我們
[00:28:13.000 --> 00:28:16.000]  無論我們是什麼人
[00:28:16.000 --> 00:28:19.000]  現在是什麼狀態
[00:28:19.000 --> 00:28:21.000]  你都是愛我們
[00:28:21.000 --> 00:28:25.000]  邀請我們去到小聖嬰的面前
[00:28:25.000 --> 00:28:27.000]  去到耶穌的面前
[00:28:27.000 --> 00:28:29.000]  主我們多謝你
[00:28:29.000 --> 00:28:33.000]  多謝你這一份無條件這麼大的愛
[00:28:33.000 --> 00:28:35.000]  主求你幫助
[00:28:35.000 --> 00:28:39.000]  七獻聖靈臨到每一個弟兄姐妹當中
[00:28:39.000 --> 00:28:40.000]  去幫助我們
[00:28:40.000 --> 00:28:43.000]  讓我們對這個星光引導
[00:28:43.000 --> 00:28:45.000]  我們有回應
[00:28:45.000 --> 00:28:47.000]  不是希律
[00:28:47.000 --> 00:28:49.000]  不是祭司文士
[00:28:49.000 --> 00:28:52.000]  是好像博士
[00:28:52.000 --> 00:28:54.000]  願意去到你的面前
[00:28:54.000 --> 00:28:58.000]  俯伏獻上
[00:28:58.000 --> 00:29:00.000]  心裡也歡喜
[00:29:00.000 --> 00:29:02.000]  更求聖靈幫助我們
[00:29:02.000 --> 00:29:04.000]  不單止願意去到你的面前
[00:29:04.000 --> 00:29:07.000]  也願意被你使用成為一顆星
[00:29:07.000 --> 00:29:11.000]  去引導其他人來到你的面前
[00:29:11.000 --> 00:29:16.000]  縱然這顆星不是很受人歡喜
[00:29:16.000 --> 00:29:21.000]  但是我們都願意
[00:29:21.000 --> 00:29:24.000]  因為我們都是這樣被引導過來
[00:29:24.000 --> 00:29:27.000]  主我們再一次為到
[00:29:27.000 --> 00:29:30.000]  今天你所給我們的所有訊息獻上感恩
[00:29:30.000 --> 00:29:33.000]  也繼續求你讓我們在新的一年
[00:29:33.000 --> 00:29:34.000]  2024年
[00:29:34.000 --> 00:29:38.000]  我們就成為一顆星
[00:29:38.000 --> 00:29:41.000]  我們這樣禱告奉耶穌基督的聖名
[00:29:41.000 --> 00:29:42.000]  Amen

