
[00:00:00.000 --> 00:00:03.000]  門徒中間也起了爭論:
[00:18:29.700 --> 00:18:31.700]  耶穌就
[00:18:31.700 --> 00:18:32.700]  拿一條毛巾
[00:18:32.700 --> 00:18:34.700]  拿些水
[00:18:34.700 --> 00:18:36.700]  來跪下
[00:18:36.700 --> 00:18:38.700]  逐個門徒幫他們洗腳
[00:18:38.700 --> 00:18:40.700]  彼得在約翰福音13章
[00:18:40.700 --> 00:18:41.700]  立即禁止耶穌
[00:18:41.700 --> 00:18:42.700]  耶穌
[00:18:42.700 --> 00:18:43.700]  你洗我的腳
[00:18:43.700 --> 00:18:45.700]  不可以的
[00:18:45.700 --> 00:18:46.700]  耶穌說我不洗
[00:18:46.700 --> 00:18:48.700]  你們就和我沒份了
[00:18:48.700 --> 00:18:52.700]  就幫12個門徒洗腳
[00:18:52.700 --> 00:18:54.700]  然後再教他們
[00:18:54.700 --> 00:18:56.700]  我這樣幫你們做
[00:18:56.700 --> 00:18:59.700]  是要你們彼此相愛
[00:18:59.700 --> 00:19:01.700]  接著回到這裡
[00:19:01.700 --> 00:19:03.700]  在這段經文裡
[00:19:03.700 --> 00:19:05.700]  耶穌告訴我們
[00:19:05.700 --> 00:19:06.700]  誰為大呢?
[00:19:06.700 --> 00:19:08.700]  是坐直的大
[00:19:08.700 --> 00:19:10.700]  還是伺候人的大
[00:19:10.700 --> 00:19:12.700]  當然不用他們回答
[00:19:12.700 --> 00:19:15.700]  一定是坐直的大
[00:19:15.700 --> 00:19:17.700]  不過留意後面耶穌怎麼說
[00:19:17.700 --> 00:19:20.700]  然而我在你們中間
[00:19:20.700 --> 00:19:22.700]  如同伺候人的
[00:19:22.700 --> 00:19:24.700]  我在你們中間
[00:19:24.700 --> 00:19:28.700]  一直像一個服侍人一樣
[00:19:28.700 --> 00:19:30.700]  還有上文一點點經文
[00:19:30.700 --> 00:19:32.700]  我們先看完
[00:19:32.700 --> 00:19:34.700]  除教節
[00:19:34.700 --> 00:19:37.700]  是正月的十四
[00:19:37.700 --> 00:19:40.700]  猶太人守的如月節
[00:19:40.700 --> 00:19:41.700]  十五
[00:19:41.700 --> 00:19:43.700]  除教節是十四
[00:19:43.700 --> 00:19:44.700]  十四之前一個星期
[00:19:44.700 --> 00:19:47.700]  他們要預備一隻羊羔
[00:19:47.700 --> 00:19:48.700]  一個星期
[00:19:48.700 --> 00:19:50.700]  就是說如果他有暗病
[00:19:50.700 --> 00:19:51.700]  有殘疾
[00:19:51.700 --> 00:19:53.700]  就不可以獻祭了
[00:19:53.700 --> 00:19:55.700]  所以要保留一個星期
[00:19:55.700 --> 00:19:57.700]  真的沒問題了
[00:19:57.700 --> 00:20:01.700]  就可以成為如月節的羔羊
[00:20:01.700 --> 00:20:03.700]  來守除教節
[00:20:03.700 --> 00:20:06.700]  耶穌也可以在這個節期裡
[00:20:06.700 --> 00:20:09.700]  和這十二個門徒一起坐直
[00:20:09.700 --> 00:20:11.700]  吃一個最後的筵席
[00:20:11.700 --> 00:20:13.700]  最後的如月節
[00:20:13.700 --> 00:20:15.700]  不過耶穌將這個如月節
[00:20:15.700 --> 00:20:18.700]  再轉化成為聖餐
[00:20:18.700 --> 00:20:20.700]  就是往後耶穌死後
[00:20:20.700 --> 00:20:22.700]  歷世歷代到今天
[00:20:22.700 --> 00:20:24.700]  到耶穌回來之前
[00:20:24.700 --> 00:20:27.700]  教會的聖徒聚集
[00:20:27.700 --> 00:20:28.700]  守聖餐
[00:20:28.700 --> 00:20:31.700]  是耶穌自己親自設立的
[00:20:31.700 --> 00:20:33.700]  我們再說一點點
[00:20:33.700 --> 00:20:34.700]  很特別
[00:20:34.700 --> 00:20:37.700]  當時準備這個如月節的筵席
[00:20:37.700 --> 00:20:40.700]  耶穌就叫彼得和約翰去預備
[00:20:40.700 --> 00:20:42.700]  他們怎麼預備呢?
[00:20:42.700 --> 00:20:43.700]  要留房等等
[00:20:43.700 --> 00:20:45.700]  耶穌說很簡單
[00:20:45.700 --> 00:20:47.700]  你一路進到城裡
[00:20:47.700 --> 00:20:48.700]  你見到一個人
[00:20:48.700 --> 00:20:49.700]  你跟著他去
[00:20:49.700 --> 00:20:50.700]  他就會告訴你
[00:20:50.700 --> 00:20:52.700]  那個地方已經準備好了
[00:20:52.700 --> 00:20:54.700]  耶穌又知道一切
[00:20:54.700 --> 00:20:56.700]  再早一點
[00:20:56.700 --> 00:20:59.700]  耶穌騎驢進城
[00:20:59.700 --> 00:21:01.700]  又是有隻驢子
[00:21:01.700 --> 00:21:03.700]  叫門徒去到那裡
[00:21:03.700 --> 00:21:05.700]  跟那個主人說
[00:21:05.700 --> 00:21:07.700]  主要徵用這個驢子
[00:21:07.700 --> 00:21:09.700]  那個主人就會給你
[00:21:09.700 --> 00:21:11.700]  又不知道為什麼耶穌又會知道
[00:21:11.700 --> 00:21:12.700]  門徒去到
[00:21:12.700 --> 00:21:13.700]  又是這樣找到
[00:21:13.700 --> 00:21:15.700]  又是這樣來的
[00:21:15.700 --> 00:21:17.700]  我試過有時貪玩
[00:21:17.700 --> 00:21:18.700]  走湖很悶
[00:21:18.700 --> 00:21:20.700]  由我辦公室走回教會
[00:21:20.700 --> 00:21:21.700]  路程很長
[00:21:21.700 --> 00:21:23.700]  差不多五分鐘
[00:21:23.700 --> 00:21:25.700]  有時我貪玩
[00:21:25.700 --> 00:21:27.700]  叫一隻小鵝上來
[00:21:27.700 --> 00:21:29.700]  跟我拍張自拍
[00:21:29.700 --> 00:21:30.700]  他踩我都傻
[00:21:30.700 --> 00:21:31.700]  又開去
[00:21:31.700 --> 00:21:33.700]  原來不是這麼容易
[00:21:33.700 --> 00:21:35.700]  但耶穌可以這麼簡單
[00:21:35.700 --> 00:21:37.700]  祂可以知道一些事
[00:21:37.700 --> 00:21:39.700]  祂可以告訴門徒
[00:21:39.700 --> 00:21:40.700]  你去
[00:21:40.700 --> 00:21:41.700]  就會見到那隻驢子
[00:21:41.700 --> 00:21:43.700]  那個主人就會給你
[00:21:43.700 --> 00:21:45.700]  到底是什麼關係
[00:21:45.700 --> 00:21:46.700]  是不是之前買了
[00:21:46.700 --> 00:21:47.700]  租了
[00:21:47.700 --> 00:21:48.700]  我們又不知道
[00:21:48.700 --> 00:21:50.700]  但耶穌知道這一切
[00:21:50.700 --> 00:21:53.700]  門徒去到真的可以做到
[00:21:53.700 --> 00:21:54.700]  現在
[00:21:54.700 --> 00:21:56.700]  耶穌叫他們預備的房屋
[00:21:56.700 --> 00:21:58.700]  又真的預備好了
[00:21:58.700 --> 00:22:00.700]  重要的當然就是
[00:22:00.700 --> 00:22:02.700]  整張聖經告訴我們
[00:22:02.700 --> 00:22:04.700]  我們的主耶穌
[00:22:04.700 --> 00:22:06.700]  是知道一切
[00:22:06.700 --> 00:22:09.700]  祂有能力駕馭一切
[00:22:09.700 --> 00:22:11.700]  知道猶大
[00:22:11.700 --> 00:22:13.700]  要出賣祂
[00:22:13.700 --> 00:22:15.700]  決心的出賣祂
[00:22:15.700 --> 00:22:16.700]  耶穌說
[00:22:16.700 --> 00:22:19.700]  人子固然要去世
[00:22:19.700 --> 00:22:21.700]  照預定的去世
[00:22:21.700 --> 00:22:25.700]  但是出賣我的人有禍了
[00:22:25.700 --> 00:22:27.700]  是祂的選擇
[00:22:27.700 --> 00:22:31.700]  最終祂吊頸自盡
[00:22:31.700 --> 00:22:33.700]  土崩裂
[00:22:33.700 --> 00:22:34.700]  因為掉下來的時候
[00:22:34.700 --> 00:22:38.700]  可能穿長穿土爛的猶大
[00:22:38.700 --> 00:22:40.700]  這樣來到去死
[00:22:40.700 --> 00:22:42.700]  祂把錢還給那些祭司長
[00:22:42.700 --> 00:22:43.700]  我不要了
[00:22:43.700 --> 00:22:45.700]  我出賣了我的老師
[00:22:45.700 --> 00:22:47.700]  他的罪咎很重要
[00:22:47.700 --> 00:22:49.700]  把錢還給那些祭司長
[00:22:49.700 --> 00:22:50.700]  我不要
[00:22:50.700 --> 00:22:51.700]  但也沒有用
[00:22:51.700 --> 00:22:53.700]  你做的事跟我們無關
[00:22:53.700 --> 00:22:55.700]  他們就算了
[00:22:55.700 --> 00:22:58.700]  就把這些錢給了那些人
[00:22:58.700 --> 00:23:00.700]  安葬那些異鄉客
[00:23:00.700 --> 00:23:02.700]  聖經又這樣記載
[00:23:02.700 --> 00:23:03.700]  撒加尼亞書
[00:23:03.700 --> 00:23:06.700]  原來一直在那個預言裏面
[00:23:06.700 --> 00:23:08.700]  發生的猶大
[00:23:08.700 --> 00:23:11.700]  自己落在這些咒咒裏面
[00:23:11.700 --> 00:23:14.700]  耶穌知道一切
[00:23:14.700 --> 00:23:15.700]  然後
[00:23:15.700 --> 00:23:17.700]  如月節的準備
[00:23:17.700 --> 00:23:19.700]  耶穌又知道
[00:23:19.700 --> 00:23:22.700]  然後去到晚餐的時候
[00:23:22.700 --> 00:23:26.700]  耶穌就語重心長地跟這些門徒說
[00:23:26.700 --> 00:23:28.700]  十一個門徒
[00:23:28.700 --> 00:23:29.700]  猶大沒有在
[00:23:29.700 --> 00:23:31.700]  因為猶大晚上的時間
[00:23:31.700 --> 00:23:32.700]  他出去了
[00:23:32.700 --> 00:23:35.700]  耶穌就來跟他們坐直
[00:23:35.700 --> 00:23:37.700]  耶穌在十五節這樣說
[00:23:37.700 --> 00:23:39.700]  耶穌對他們說
[00:23:39.700 --> 00:23:42.700]  我很願意在受害之先
[00:23:42.700 --> 00:23:46.700]  跟你們吃這個如月節的筵席
[00:23:46.700 --> 00:23:47.700]  然後
[00:23:47.700 --> 00:23:50.700]  耶穌就在這個筵席裏面
[00:23:50.700 --> 00:23:54.700]  轉化成為將來的聖餐
[00:23:54.700 --> 00:23:55.700]  就是說
[00:23:55.700 --> 00:23:56.700]  留意第二十節
[00:23:56.700 --> 00:23:59.700]  飯後照樣拿起杯來
[00:23:59.700 --> 00:24:01.700]  這個杯是用我的血
[00:24:01.700 --> 00:24:03.700]  所納的新藥
[00:24:03.700 --> 00:24:05.700]  是為你們所流出來的
[00:24:05.700 --> 00:24:07.700]  看那那賣我之人的手
[00:24:07.700 --> 00:24:10.700]  與我同在桌子上
[00:24:10.700 --> 00:24:12.700]  人子固然要去世
[00:24:12.700 --> 00:24:15.700]  但是賣人子的人有禍
[00:24:15.700 --> 00:24:16.700]  留意一下門徒
[00:24:16.700 --> 00:24:19.700]  當時十二個門徒
[00:24:19.700 --> 00:24:22.700]  他們怎樣來到去說呢?
[00:24:22.700 --> 00:24:24.700]  他們彼此對問
[00:24:24.700 --> 00:24:26.700]  對不起這個時候猶大還沒有走
[00:24:26.700 --> 00:24:28.700]  稍後就才走
[00:24:28.700 --> 00:24:31.700]  二十三節
[00:24:31.700 --> 00:24:33.700]  有沒有經文可以看看?
[00:24:33.700 --> 00:24:35.700]  都挺有趣的
[00:24:35.700 --> 00:24:37.700]  他們彼此對問
[00:24:37.700 --> 00:24:39.700]  是誰作這件事?
[00:24:39.700 --> 00:24:42.700]  等於坐在電梯
[00:24:42.700 --> 00:24:44.700]  突然間聞到異味
[00:24:44.700 --> 00:24:45.700]  你就掩著鼻子
[00:24:45.700 --> 00:24:46.700]  看著對方
[00:24:46.700 --> 00:24:47.700]  不知道是誰
[00:24:47.700 --> 00:24:48.700]  因為大家都不知道是誰
[00:24:48.700 --> 00:24:49.700]  真的不知道
[00:24:49.700 --> 00:24:51.700]  類似這樣的意思
[00:24:51.700 --> 00:24:53.700]  十二個門徒
[00:24:53.700 --> 00:24:54.700]  大家對問
[00:24:54.700 --> 00:24:56.700]  誰要害我的主
[00:24:56.700 --> 00:24:58.700]  不是問自己
[00:24:58.700 --> 00:25:00.700]  苦心自問
[00:25:00.700 --> 00:25:02.700]  你就可以變成
[00:25:02.700 --> 00:25:06.700]  耶穌給予很大的空間猶大
[00:25:06.700 --> 00:25:08.700]  不揭穿他
[00:25:08.700 --> 00:25:11.700]  人子固然要去世
[00:25:11.700 --> 00:25:13.700]  但是出賣我的人
[00:25:13.700 --> 00:25:16.700]  你要面對你自己的決定
[00:25:16.700 --> 00:25:19.700]  帶來的咒詛
[00:25:19.700 --> 00:25:20.700]  有禍
[00:25:20.700 --> 00:25:22.700]  在耶穌眼裡的有禍
[00:25:22.700 --> 00:25:25.700]  就真的嚴重了
[00:25:25.700 --> 00:25:28.700]  但是耶穌仍然給予他空間
[00:25:28.700 --> 00:25:31.700]  他還沒有走出這個牢房
[00:25:31.700 --> 00:25:34.700]  還可以有悔改的機會
[00:25:34.700 --> 00:25:35.700]  沒有
[00:25:35.700 --> 00:25:37.700]  就走出去
[00:25:37.700 --> 00:25:39.700]  然後約翰福音用了一個描述
[00:25:39.700 --> 00:25:42.700]  那時候是夜間
[00:25:42.700 --> 00:25:43.700]  其實當然是夜間
[00:25:43.700 --> 00:25:46.700]  晚上開這個二月節的晚餐
[00:25:46.700 --> 00:25:51.700]  是代表著這個猶大徹底的心靈黑暗
[00:25:51.700 --> 00:25:53.700]  黑到一個地步
[00:25:53.700 --> 00:25:55.700]  他把心一橫
[00:25:55.700 --> 00:25:57.700]  就是要賣耶穌
[00:25:57.700 --> 00:25:59.700]  耶穌讓他出去
[00:25:59.700 --> 00:26:01.700]  做他想做的就做
[00:26:01.700 --> 00:26:03.700]  很多空間
[00:26:03.700 --> 00:26:05.700]  耶穌知道一切
[00:26:05.700 --> 00:26:08.700]  耶穌可以駕馭那些牢房
[00:26:08.700 --> 00:26:10.700]  駕馭那隻雷
[00:26:10.700 --> 00:26:13.700]  但是駕馭不了你和我的心
[00:26:13.700 --> 00:26:15.700]  你要選擇
[00:26:15.700 --> 00:26:16.700]  然後
[00:26:16.700 --> 00:26:17.700]  哇
[00:26:17.700 --> 00:26:18.700]  聖經的描述
[00:26:18.700 --> 00:26:20.700]  你很難想像的
[00:26:20.700 --> 00:26:23.700]  在這樣這麼美麗的場景
[00:26:23.700 --> 00:26:26.700]  耶穌現在設立了這個聖餐這麼神聖
[00:26:26.700 --> 00:26:28.700]  留意一下二十四節怎樣描述
[00:26:28.700 --> 00:26:31.700]  門徒就起了爭論
[00:26:31.700 --> 00:26:33.700]  不是爭論要揭發誰
[00:26:33.700 --> 00:26:37.700]  是爭論如果耶穌說的是屬實
[00:26:37.700 --> 00:26:38.700]  他要死
[00:26:38.700 --> 00:26:41.700]  那我們中間誰最大?
[00:26:41.700 --> 00:26:43.700]  誰可以來做主?
[00:26:43.700 --> 00:26:47.700]  誰可以來做決定?
[00:26:47.700 --> 00:26:50.700]  哪一個偉大?
[00:26:50.700 --> 00:26:54.700]  耶穌就說剛才那段話
[00:26:54.700 --> 00:26:56.700]  就是說耶穌也知道
[00:26:56.700 --> 00:27:00.700]  其實門徒學了三年了
[00:27:00.700 --> 00:27:03.700]  心態上仍然
[00:27:03.700 --> 00:27:05.700]  以世界的價值觀
[00:27:05.700 --> 00:27:07.700]  來這樣想
[00:27:07.700 --> 00:27:11.700]  其實已經不止一次說他們爭大了
[00:27:11.700 --> 00:27:14.700]  在之前的經文已經有說過很多次
[00:27:14.700 --> 00:27:17.700]  但是來到這裡的時候
[00:27:17.700 --> 00:27:19.700]  是最後晚餐
[00:27:19.700 --> 00:27:24.700]  耶穌設立了聖餐的一個新意義之後
[00:27:24.700 --> 00:27:26.700]  仍然作者記載
[00:27:26.700 --> 00:27:29.700]  在這個時候門徒
[00:27:29.700 --> 00:27:32.700]  這個爭論是不是已經去到開聲
[00:27:32.700 --> 00:27:34.700]  白熱化地來投票呢?
[00:27:34.700 --> 00:27:36.700]  誰比較大呢?
[00:27:36.700 --> 00:27:39.700]  你想一下耶穌的內心
[00:27:39.700 --> 00:27:40.700]  這一段經文
[00:27:40.700 --> 00:27:45.700]  耶穌完全沒有責備門徒
[00:27:45.700 --> 00:27:47.700]  又是一個勸說
[00:27:47.700 --> 00:27:49.700]  又是一個呼籲
[00:27:49.700 --> 00:27:52.700]  又是一個新價值觀
[00:27:52.700 --> 00:27:54.700]  我們必須學習
[00:27:54.700 --> 00:27:56.700]  不可以這樣
[00:27:56.700 --> 00:27:59.700]  世界的運作我是知道的
[00:27:59.700 --> 00:28:01.700]  這個因主
[00:28:01.700 --> 00:28:03.700]  這個概念
[00:28:03.700 --> 00:28:06.700]  我是完全知道世界是這樣運作的
[00:28:06.700 --> 00:28:08.700]  但是教會
[00:28:08.700 --> 00:28:12.700]  耶穌說我的群體不是這樣運作的
[00:28:12.700 --> 00:28:15.700]  神的兒女不是這樣運作的
[00:28:15.700 --> 00:28:17.700]  是怎樣運作呢?
[00:28:17.700 --> 00:28:19.700]  就是剛才我們讀的經文
[00:28:19.700 --> 00:28:21.700]  第27節這裡
[00:28:21.700 --> 00:28:24.700]  我在你們當中
[00:28:24.700 --> 00:28:28.700]  就好像一個服侍人一樣
[00:28:28.700 --> 00:28:32.700]  如同一個服侍人一樣
[00:28:32.700 --> 00:28:35.700]  耶穌已經是以身作則
[00:28:35.700 --> 00:28:37.700]  成為了一個奴僕
[00:28:37.700 --> 00:28:39.700]  因為他整個的內心
[00:28:39.700 --> 00:28:42.700]  就是很想去服侍每一個人
[00:28:42.700 --> 00:28:44.700]  用他的生命
[00:28:44.700 --> 00:28:47.700]  來讓不同的人
[00:28:47.700 --> 00:28:50.700]  得著神的永生生命
[00:28:50.700 --> 00:28:53.700]  原來是要透過這樣的服侍
[00:28:53.700 --> 00:28:56.700]  才可以建立愛的群體
[00:28:56.700 --> 00:28:59.700]  原來是要透過這樣的犧牲
[00:28:59.700 --> 00:29:04.700]  才可以來建立真正屬神的群體
[00:29:04.700 --> 00:29:05.700]  弟兄姊妹
[00:29:05.700 --> 00:29:08.700]  這一段聖經原來不單止是這樣
[00:29:08.700 --> 00:29:12.700]  還有一個祝福和一個獎賞
[00:29:12.700 --> 00:29:14.700]  爭的原因
[00:29:14.700 --> 00:29:17.700]  就是你可以擁有實權
[00:29:17.700 --> 00:29:18.700]  你想想
[00:29:18.700 --> 00:29:21.700]  如果你是人家公認的恩主
[00:29:21.700 --> 00:29:23.700]  就是這個贈福者
[00:29:23.700 --> 00:29:25.700]  你就會有實權
[00:29:25.700 --> 00:29:27.700]  會有一大群人
[00:29:27.700 --> 00:29:28.700]  到你有需要的時候
[00:29:28.700 --> 00:29:30.700]  就會來擁護你
[00:29:30.700 --> 00:29:31.700]  你想想
[00:29:31.700 --> 00:29:35.700]  實權就是說你已經有那個好處
[00:29:35.700 --> 00:29:36.700]  好處
[00:29:36.700 --> 00:29:39.700]  但主耶穌所說的新的群體
[00:29:39.700 --> 00:29:41.700]  就不是這樣了
[00:29:41.700 --> 00:29:42.700]  留意第28節
[00:29:42.700 --> 00:29:45.700]  一直到第30節
[00:29:45.700 --> 00:29:47.700]  我在磨練之中
[00:29:47.700 --> 00:29:50.700]  常和我同在的其實就是你們
[00:29:50.700 --> 00:29:53.700]  我將我的國度賜給你們
[00:29:53.700 --> 00:29:56.700]  正如我的符賜給我一樣
[00:29:56.700 --> 00:29:58.700]  耶穌的國度
[00:29:58.700 --> 00:30:02.700]  你們就是我國度的僕人
[00:30:02.700 --> 00:30:05.700]  叫你們在我的國裡面
[00:30:05.700 --> 00:30:08.700]  坐在我的賢侄上吃飯
[00:30:08.700 --> 00:30:11.700]  並且坐在我的寶座上
[00:30:11.700 --> 00:30:15.700]  將來可以審判以色列十二個支派
[00:30:15.700 --> 00:30:17.700]  你想想
[00:30:17.700 --> 00:30:19.700]  對猶太人來說
[00:30:19.700 --> 00:30:25.700]  我能夠去到最高最高的寶座
[00:30:25.700 --> 00:30:29.700]  就是審判以色列十二個支派
[00:30:29.700 --> 00:30:33.700]  和耶穌的國度同席
[00:30:33.700 --> 00:30:38.700]  對這十二個剛剛還爭的門徒
[00:30:38.700 --> 00:30:40.700]  來說的獎賞
[00:30:40.700 --> 00:30:43.700]  你說是不是一個很諷刺
[00:30:43.700 --> 00:30:47.700]  耶穌其實完全知道發生什麼事
[00:30:47.700 --> 00:30:51.700]  但是耶穌仍然開一個這樣的
[00:30:51.700 --> 00:30:56.700]  給他們一個福氣的永生的門
[00:30:56.700 --> 00:30:57.700]  永生的路
[00:30:57.700 --> 00:30:59.700]  仍然開一個這樣的
[00:30:59.700 --> 00:31:03.700]  這麼大的一個福氣的祝福
[00:31:03.700 --> 00:31:05.700]  就是說
[00:31:05.700 --> 00:31:07.700]  意思是什麼呢?
[00:31:07.700 --> 00:31:09.700]  就是說如果你不決心
[00:31:09.700 --> 00:31:14.700]  以一個奴僕的心智去服侍人
[00:31:14.700 --> 00:31:18.700]  你只會好像世人那樣去爭
[00:31:18.700 --> 00:31:20.700]  這樣只會帶來
[00:31:20.700 --> 00:31:22.700]  你不會經歷到
[00:31:22.700 --> 00:31:26.700]  經驗到神的愛的祝福
[00:31:26.700 --> 00:31:29.700]  因為你不能夠去祝福到其他人
[00:31:29.700 --> 00:31:32.700]  因為你不能夠去在其他人的生命裡面建立
[00:31:32.700 --> 00:31:34.700]  只會拆毀
[00:31:34.700 --> 00:31:35.700]  反過來
[00:31:35.700 --> 00:31:37.700]  原來你要像耶穌那樣
[00:31:37.700 --> 00:31:39.700]  做一個奴僕
[00:31:39.700 --> 00:31:40.700]  服侍
[00:31:40.700 --> 00:31:42.700]  不是為了那個利益
[00:31:42.700 --> 00:31:44.700]  不是為了自己的
[00:31:44.700 --> 00:31:45.700]  可能是選票
[00:31:45.700 --> 00:31:48.700]  但是你換取的是什麼?
[00:31:48.700 --> 00:31:52.700]  原來在神國度裡面
[00:31:52.700 --> 00:31:53.700]  耶穌說
[00:31:53.700 --> 00:31:56.700]  和我坐直的就是你們了
[00:31:56.700 --> 00:31:58.700]  或者和你們將來
[00:31:58.700 --> 00:32:00.700]  都是這樣的原則
[00:32:00.700 --> 00:32:03.700]  來去服侍群體的人
[00:32:03.700 --> 00:32:06.700]  將來就是可以這樣
[00:32:06.700 --> 00:32:11.700]  來去審判以色列十二個支派
[00:32:11.700 --> 00:32:12.700]  對猶太人來說
[00:32:12.700 --> 00:32:14.700]  最崇高了
[00:32:14.700 --> 00:32:19.700]  在議會最崇高的議事長
[00:32:19.700 --> 00:32:20.700]  你想一下
[00:32:20.700 --> 00:32:23.700]  耶穌用最高的一個offer
[00:32:23.700 --> 00:32:26.700]  給這十二個爭大的門徒
[00:32:26.700 --> 00:32:29.700]  爭誰最大的門徒
[00:32:29.700 --> 00:32:31.700]  但是耶穌怎樣來去說呢?
[00:32:31.700 --> 00:32:34.700]  你們和我一起
[00:32:34.700 --> 00:32:36.700]  在最困難的時候
[00:32:36.700 --> 00:32:38.700]  你們沒有離開我
[00:32:38.700 --> 00:32:40.700]  我是知道的
[00:32:40.700 --> 00:32:43.700]  你們的心跟隨我
[00:32:43.700 --> 00:32:44.700]  我是知道的
[00:32:44.700 --> 00:32:46.700]  但是欠缺的是什麼呢?
[00:32:46.700 --> 00:32:47.700]  耶穌說
[00:32:47.700 --> 00:32:50.700]  不可以這樣
[00:32:50.700 --> 00:32:52.700]  世界是這樣運作
[00:32:52.700 --> 00:32:54.700]  但是我們不可以這樣
[00:32:54.700 --> 00:32:58.700]  因為這樣不會帶來愛
[00:32:58.700 --> 00:33:01.700]  不會帶來建立
[00:33:01.700 --> 00:33:04.700]  不會帶來彼此的服侍
[00:33:04.700 --> 00:33:06.700]  帶來的那個祝福
[00:33:06.700 --> 00:33:10.700]  只會帶來一個人與人之間的疏離
[00:33:10.700 --> 00:33:11.700]  虧損
[00:33:11.700 --> 00:33:14.700]  求神幫助我們在這段聖經裏面
[00:33:14.700 --> 00:33:18.700]  這位君尊義服的耶穌
[00:33:18.700 --> 00:33:22.700]  君王降世成為一個奴隸
[00:33:22.700 --> 00:33:25.700]  還要在十字架上犧牲
[00:33:25.700 --> 00:33:28.700]  就是為了拯救你和我的罪惡
[00:33:28.700 --> 00:33:30.700]  成為了神的兒女
[00:33:30.700 --> 00:33:33.700]  我們今天可以在地上
[00:33:33.700 --> 00:33:35.700]  去服侍其他人
[00:33:35.700 --> 00:33:37.700]  這個服侍的態度是怎樣呢?
[00:33:37.700 --> 00:33:39.700]  耶穌是怎樣?
[00:33:39.700 --> 00:33:41.700]  我們就學習耶穌這樣
[00:33:41.700 --> 00:33:43.700]  祂願意放下自己
[00:33:43.700 --> 00:33:46.700]  替祂的門徒洗腳
[00:33:46.700 --> 00:33:47.700]  祂都肯的
[00:33:47.700 --> 00:33:50.700]  你想想還有什麼祂不肯做呢?
[00:33:50.700 --> 00:33:52.700]  十字架
[00:33:52.700 --> 00:33:54.700]  其實更加具體
[00:33:54.700 --> 00:33:56.700]  更加清晰的是
[00:33:56.700 --> 00:34:00.700]  耶穌是赤裸裸被人脫下所有的衣服
[00:34:00.700 --> 00:34:06.700]  這樣掛在上面六個小時至九個小時
[00:34:06.700 --> 00:34:07.700]  你想想
[00:34:07.700 --> 00:34:10.700]  一個男性
[00:34:10.700 --> 00:34:13.700]  那些尊嚴都沒有了
[00:34:13.700 --> 00:34:16.700]  那種羞辱和吐口水
[00:34:16.700 --> 00:34:18.700]  打頭
[00:34:18.700 --> 00:34:21.700]  是男性最難接受的
[00:34:21.700 --> 00:34:22.700]  全部
[00:34:22.700 --> 00:34:25.700]  好像一點都不介意地接受
[00:34:25.700 --> 00:34:27.700]  這個就是耶穌
[00:34:27.700 --> 00:34:28.700]  那種痛苦
[00:34:28.700 --> 00:34:30.700]  是你沒辦法想像的
[00:34:30.700 --> 00:34:32.700]  那種羞恥
[00:34:32.700 --> 00:34:33.700]  是沒辦法想像的
[00:34:33.700 --> 00:34:35.700]  耶穌說可以的
[00:34:35.700 --> 00:34:37.700]  因為我是奴僕
[00:34:37.700 --> 00:34:38.700]  我願意服侍
[00:34:38.700 --> 00:34:40.700]  就可以了
[00:34:40.700 --> 00:34:42.700]  弟兄姊妹
[00:34:42.700 --> 00:34:44.700]  你回來教會
[00:34:44.700 --> 00:34:47.700]  你真的要學習服侍
[00:34:47.700 --> 00:34:49.700]  家欣的弟兄姊妹
[00:34:49.700 --> 00:34:53.700]  我們一開始在今年很多的轉變
[00:34:53.700 --> 00:34:57.700]  其中我們灌注一樣很重要的元素
[00:34:57.700 --> 00:34:59.700]  就是教會是神的家
[00:34:59.700 --> 00:35:01.700]  我們彼此服侍
[00:35:01.700 --> 00:35:04.700]  在不同崗位不要問什麼
[00:35:04.700 --> 00:35:05.700]  大家彼此服侍
[00:35:05.700 --> 00:35:07.700]  有什麼做得不對
[00:35:07.700 --> 00:35:09.700]  就馬上慢慢改善它
[00:35:09.700 --> 00:35:11.700]  重要的是彼此服侍
[00:35:11.700 --> 00:35:13.700]  一開始了這樣的時候
[00:35:13.700 --> 00:35:15.700]  神真的祝福我們
[00:35:15.700 --> 00:35:18.700]  讓我們能夠見證到神的恩典
[00:35:18.700 --> 00:35:22.700]  在很多弟兄姊妹的生命裏面的改變
[00:35:22.700 --> 00:35:25.700]  如果我們走對這條路
[00:35:25.700 --> 00:35:29.700]  耶穌要我們走的新的價值觀
[00:35:29.700 --> 00:35:32.700]  那個祝福就會除了
[00:35:32.700 --> 00:35:34.700]  那個讚賞
[00:35:34.700 --> 00:35:37.700]  神對我們的讚賞
[00:35:37.700 --> 00:35:39.700]  自然會半除
[00:35:39.700 --> 00:35:42.700]  所以作為牧者我們是很感謝神的
[00:35:42.700 --> 00:35:46.700]  因為見到弟兄姊妹彼此不介意的服侍
[00:35:46.700 --> 00:35:48.700]  這個正正就是耶穌這樣說的
[00:35:48.700 --> 00:35:52.700]  「任節但你們不可以這樣」
[00:35:52.700 --> 00:35:55.700]  外邦的君王是這樣
[00:35:55.700 --> 00:35:57.700]  這樣的恩主的制度
[00:35:57.700 --> 00:35:58.700]  沒錯
[00:35:58.700 --> 00:36:00.700]  這個是外邦人
