
[00:00:00.000 --> 00:00:04.000]  今天的題目是「結果子的日常生活」
[00:18:21.480 --> 00:18:26.480]  就是彼得用了有了
[00:18:26.480 --> 00:18:31.480]  但是我們要先看前一頁
[00:18:31.480 --> 00:18:34.480]  彼得用了有了這一樣
[00:18:34.480 --> 00:18:35.480]  又要那一樣
[00:18:35.480 --> 00:18:38.480]  這種持續性的寫作風格
[00:18:38.480 --> 00:18:43.480]  來強調品格和生活態度的整全性
[00:18:43.480 --> 00:18:45.480]  是要有一個整全性
[00:18:45.480 --> 00:18:49.480]  所以他說你們有了這幾樣
[00:18:49.480 --> 00:18:50.480]  要再繼續生長
[00:18:50.480 --> 00:18:54.480]  就必使你們再認識我們主耶穌基督上
[00:18:54.480 --> 00:18:56.480]  不至於難返不結果子
[00:18:56.480 --> 00:18:57.480]  換句話說
[00:18:57.480 --> 00:18:59.480]  一個基督徒要成為一個
[00:18:59.480 --> 00:19:03.480]  能夠結出福音果子的信徒
[00:19:03.480 --> 00:19:04.480]  我們必須要有
[00:19:04.480 --> 00:19:09.480]  以上所有品格和生活態度
[00:19:09.480 --> 00:19:11.480]  各位頂主你們看著我
[00:19:11.480 --> 00:19:12.480]  心裏不用說
[00:19:12.480 --> 00:19:14.480]  嘩嘩嘩不得了
[00:19:14.480 --> 00:19:16.480]  要求高
[00:19:16.480 --> 00:19:18.480]  其實我講個比喻
[00:19:18.480 --> 00:19:21.480]  大家可以了解多一點
[00:19:21.480 --> 00:19:23.480]  當我們做一個蛋糕
[00:19:23.480 --> 00:19:25.480]  我們想做一個最簡單的
[00:19:25.480 --> 00:19:26.480]  最基本的蛋糕
[00:19:26.480 --> 00:19:29.480]  就是鬆化的海綿蛋糕
[00:19:29.480 --> 00:19:31.480]  我們不會說
[00:19:31.480 --> 00:19:34.480]  我們只要雞蛋和麵粉就夠了
[00:19:34.480 --> 00:19:35.480]  因為我們知道
[00:19:35.480 --> 00:19:37.480]  只有雞蛋和麵粉
[00:19:37.480 --> 00:19:39.480]  就做不到不夠的材料
[00:19:39.480 --> 00:19:41.480]  做不到一個美味的
[00:19:41.480 --> 00:19:43.480]  很鬆軟的海綿蛋糕
[00:19:43.480 --> 00:19:46.480]  所以我們需要什麼呢
[00:19:46.480 --> 00:19:48.480]  我們需要有料雞蛋
[00:19:48.480 --> 00:19:49.480]  又要麵粉
[00:19:49.480 --> 00:19:50.480]  要鬆軟
[00:19:50.480 --> 00:19:53.480]  有料麵粉又要加上發粉
[00:19:53.480 --> 00:19:55.480]  有料發粉又要加些牛油
[00:19:55.480 --> 00:19:57.480]  不夠好味
[00:19:57.480 --> 00:19:59.480]  有料牛油又要加上糖
[00:19:59.480 --> 00:20:01.480]  但材料都齊全了
[00:20:01.480 --> 00:20:06.480]  仍然還未能成為一個蛋糕
[00:20:06.480 --> 00:20:09.480]  怎樣才能成為一個美味的蛋糕呢
[00:20:09.480 --> 00:20:11.480]  就要經過一個製作的過程
[00:20:11.480 --> 00:20:12.480]  就很簡單
[00:20:12.480 --> 00:20:15.480]  首先就要將這些材料
[00:20:15.480 --> 00:20:17.480]  混合在一起
[00:20:17.480 --> 00:20:19.480]  將它們打在一起
[00:20:19.480 --> 00:20:22.480]  變成一個做蛋糕的材料
[00:20:22.480 --> 00:20:24.480]  就是一個麵糊
[00:20:24.480 --> 00:20:27.480]  就算我們用了最新鮮的雞蛋
[00:20:27.480 --> 00:20:28.480]  最好的麵粉
[00:20:28.480 --> 00:20:30.480]  最好的有機糖
[00:20:30.480 --> 00:20:31.480]  也好
[00:20:31.480 --> 00:20:33.480]  材料都很齊全
[00:20:33.480 --> 00:20:36.480]  但仍然未能成為一個蛋糕
[00:20:36.480 --> 00:20:38.480]  因為它們會走在一起
[00:20:38.480 --> 00:20:44.480]  要用熱力將這些麵糊烤焗成蛋糕
[00:20:44.480 --> 00:20:46.480]  以上所有材料加在一起
[00:20:46.480 --> 00:20:50.480]  才做到一份海綿蛋糕的材料
[00:20:50.480 --> 00:20:51.480]  是一份材料
[00:20:51.480 --> 00:20:52.480]  所以你說
[00:20:52.480 --> 00:20:55.480]  有了麵粉
[00:20:55.480 --> 00:20:58.480]  又有了牛油
[00:20:58.480 --> 00:20:59.480]  又有了糖
[00:20:59.480 --> 00:21:01.480]  又有雞蛋
[00:21:01.480 --> 00:21:03.480]  沒有加少少的粉
[00:21:03.480 --> 00:21:05.480]  蛋糕就不鬆軟了
[00:21:05.480 --> 00:21:07.480]  一塊一塊就不好吃了
[00:21:07.480 --> 00:21:09.480]  請大家留意這是一份材料
[00:21:09.480 --> 00:21:12.480]  就是說缺少任何一樣
[00:21:12.480 --> 00:21:14.480]  蛋糕都不能夠美味
[00:21:14.480 --> 00:21:15.480]  這是死得所講的
[00:21:15.480 --> 00:21:18.480]  我們有了信心
[00:21:18.480 --> 00:21:21.480]  又要加上勁結
[00:21:21.480 --> 00:21:27.480]  又要加上得行
[00:21:27.480 --> 00:21:28.480]  有了得行
[00:21:28.480 --> 00:21:30.480]  我們又要加上知識
[00:21:30.480 --> 00:21:31.480]  有了這個
[00:21:31.480 --> 00:21:32.480]  又要加這個
[00:21:32.480 --> 00:21:33.480]  有了這個
[00:21:33.480 --> 00:21:34.480]  又要加這個
[00:21:34.480 --> 00:21:35.480]  一份完整的材料齊備
[00:21:35.480 --> 00:21:39.480]  最後還要將它們放在一起
[00:21:39.480 --> 00:21:40.480]  成為麵糊
[00:21:40.480 --> 00:21:41.480]  怎樣做呢
[00:21:41.480 --> 00:21:43.480]  就是弟兄之愛
[00:21:43.480 --> 00:21:45.480]  有愛弟兄的心
[00:21:45.480 --> 00:21:46.480]  所以不同的材料
[00:21:46.480 --> 00:21:48.480]  在耶穌基督裡面
[00:21:48.480 --> 00:21:51.480]  將我們合而為一
[00:21:51.480 --> 00:21:52.480]  我們成為在基督裡面
[00:21:52.480 --> 00:21:55.480]  教會的各位弟兄姊妹
[00:21:55.480 --> 00:21:57.480]  我們是教會裡面的
[00:21:57.480 --> 00:21:59.480]  各人都是一份子
[00:21:59.480 --> 00:22:03.480]  合在一起就成為一個整體性的教會
[00:22:03.480 --> 00:22:06.480]  所以我們要混合在一起
[00:22:06.480 --> 00:22:07.480]  要一起彼此相愛
[00:22:07.480 --> 00:22:10.480]  這些材料互相融合之後
[00:22:10.480 --> 00:22:12.480]  這個好吃的蛋糕
[00:22:12.480 --> 00:22:14.480]  呼之欲出了
[00:22:14.480 --> 00:22:16.480]  但最後最重要的
[00:22:16.480 --> 00:22:18.480]  就是要將這個麵糊
[00:22:18.480 --> 00:22:21.480]  加上這個愛的熱情
[00:22:21.480 --> 00:22:23.480]  才能焗出來
[00:22:23.480 --> 00:22:25.480]  要新鮮熱辣辣的
[00:22:25.480 --> 00:22:28.480]  不然還是一坨東西
[00:22:28.480 --> 00:22:29.480]  所以以上材料
[00:22:29.480 --> 00:22:31.480]  有了愛的熱情
[00:22:31.480 --> 00:22:33.480]  包在葫蘆裡焗熟了之後
[00:22:33.480 --> 00:22:34.480]  拿出來
[00:22:34.480 --> 00:22:35.480]  嘩!好香味啊!
[00:22:35.480 --> 00:22:38.480]  這些材料才完成他們的使命
[00:22:38.480 --> 00:22:41.480]  就是讓人享受他們的美味
[00:22:41.480 --> 00:22:42.480]  所以弟兄姊妹
[00:22:42.480 --> 00:22:44.480]  我們要繼續下來
[00:22:44.480 --> 00:22:47.480]  看看這些美的材料
[00:22:47.480 --> 00:22:48.480]  是些什麼呢?
[00:22:48.480 --> 00:22:49.480]  大家剛才讀了多少點
[00:22:49.480 --> 00:22:52.480]  有沒有計算過呢?
[00:22:52.480 --> 00:22:54.480]  大家總共讀了八點
[00:22:54.480 --> 00:22:58.480]  頭六點就是在基督裡增值自己
[00:22:58.480 --> 00:23:01.480]  最後兩點就是發揮美好的品格
[00:23:01.480 --> 00:23:04.480]  就是發揮結果至使命
[00:23:04.480 --> 00:23:05.480]  第一很簡單
[00:23:05.480 --> 00:23:07.480]  最重要是有了信心
[00:23:07.480 --> 00:23:11.480]  信心是指一個信靠神的心
[00:23:11.480 --> 00:23:15.480]  信靠神的心
[00:23:15.480 --> 00:23:16.480]  我們信靠了神
[00:23:16.480 --> 00:23:17.480]  我們信了主
[00:23:17.480 --> 00:23:18.480]  我們成為基督徒了
[00:23:18.480 --> 00:23:19.480]  又要演了
[00:23:19.480 --> 00:23:20.480]  有了信心
[00:23:20.480 --> 00:23:22.480]  又要加上得閒了
[00:23:22.480 --> 00:23:23.480]  得閒這個字
[00:23:23.480 --> 00:23:25.480]  在當時來說
[00:23:25.480 --> 00:23:28.480]  是有一個更深層次的意思
[00:23:28.480 --> 00:23:30.480]  就是含有勇氣的意思
[00:23:30.480 --> 00:23:32.480]  就是說你要有勇氣
[00:23:32.480 --> 00:23:36.480]  去表現出這個美好的品格
[00:23:36.480 --> 00:23:40.480]  這個和保羅在《哥林多前書》第十三章
[00:23:40.480 --> 00:23:43.480]  的愛篇所說
[00:23:43.480 --> 00:23:44.480]  愛是什麼呢?
[00:23:44.480 --> 00:23:47.480]  不喜歡不如只喜歡真理
[00:23:47.480 --> 00:23:49.480]  這個是一致性的
[00:23:49.480 --> 00:23:51.480]  對那些不合乎耶穌基督信仰的
[00:23:51.480 --> 00:23:53.480]  敗壞的社會風氣
[00:23:53.480 --> 00:23:56.480]  我們要有勇氣說不
[00:23:56.480 --> 00:23:58.480]  知識
[00:23:58.480 --> 00:24:00.480]  在這裡說是巴布里亞方面
[00:24:00.480 --> 00:24:03.480]  在巴布里亞認識神的智慧
[00:24:03.480 --> 00:24:05.480]  和生活中的實用知識
[00:24:05.480 --> 00:24:06.480]  所以我們做基督徒
[00:24:06.480 --> 00:24:08.480]  我們都是
[00:24:08.480 --> 00:24:11.480]  每樣都懂得多一點
[00:24:11.480 --> 00:24:12.480]  但是我們做基督徒
[00:24:12.480 --> 00:24:14.480]  我們最有的智慧是怎樣呢?
[00:24:14.480 --> 00:24:17.480]  敬畏耶和華是智慧的開端
[00:24:17.480 --> 00:24:18.480]  認識是聖者
[00:24:18.480 --> 00:24:20.480]  辨識聰明
[00:24:20.480 --> 00:24:22.480]  聰明是我們那種學習的能力
[00:24:22.480 --> 00:24:24.480]  我們信耶穌的人
[00:24:24.480 --> 00:24:26.480]  真是聰明一點
[00:24:26.480 --> 00:24:27.480]  好了
[00:24:27.480 --> 00:24:30.480]  然後我們又要知識又怎樣呢?
[00:24:30.480 --> 00:24:32.480]  他要有節制
[00:24:32.480 --> 00:24:34.480]  節制是在廣東那種
[00:24:34.480 --> 00:24:37.480]  自制而不放縱的能力
[00:24:37.480 --> 00:24:40.480]  基督徒是生活在世界裡面
[00:24:40.480 --> 00:24:43.480]  我們是靠著神的恩典
[00:24:43.480 --> 00:24:45.480]  以節制和自律
[00:24:45.480 --> 00:24:49.480]  向世界上的使探迎戰
[00:24:49.480 --> 00:24:53.480]  能夠做一個入世而得勝的基督徒
[00:24:53.480 --> 00:24:54.480]  好了
[00:24:54.480 --> 00:24:55.480]  講到忍耐
[00:24:55.480 --> 00:24:56.480]  忍耐
[00:24:56.480 --> 00:25:01.480]  忍耐這個詞在當代希臘文化裡面
[00:25:01.480 --> 00:25:05.480]  含義是很豐富的
[00:25:05.480 --> 00:25:10.480]  是有講到一種向前瞻勝的勇氣
[00:25:10.480 --> 00:25:12.480]  向前先望的勇氣的意思
[00:25:12.480 --> 00:25:15.480]  發揮得最好的就是
[00:25:15.480 --> 00:25:19.480]  在希伯來書的作者訪問到耶穌基督
[00:25:19.480 --> 00:25:20.480]  他說耶穌基督是甚麼呢?
[00:25:20.480 --> 00:25:24.480]  耶穌基督他一馬擺在面前的喜樂
[00:25:24.480 --> 00:25:26.480]  就興旱羞辱
[00:25:26.480 --> 00:25:28.480]  忍受了十字架的苦難
[00:25:28.480 --> 00:25:31.480]  便坐在神寶座的右邊
[00:25:31.480 --> 00:25:33.480]  忍受就是這個詞
[00:25:33.480 --> 00:25:35.480]  和忍耐是同一個詞
[00:25:35.480 --> 00:25:36.480]  前瞻勝
[00:25:36.480 --> 00:25:39.480]  我們有一個永恆
[00:25:39.480 --> 00:25:41.480]  望向永恆的價值觀
[00:25:41.480 --> 00:25:43.480]  所以能夠有這種忍耐
[00:25:43.480 --> 00:25:45.480]  從神而來的忍耐能力
[00:25:45.480 --> 00:25:47.480]  虔敬
[00:25:47.480 --> 00:25:49.480]  虔敬也是雙方面的
[00:25:49.480 --> 00:25:52.480]  不單是表現在生活裡面
[00:25:52.480 --> 00:25:56.480]  對神的敬虔和恭敬的心
[00:25:56.480 --> 00:25:58.480]  並且原來虔敬
[00:25:58.480 --> 00:26:02.480]  因為神是看我們人很有價值
[00:26:02.480 --> 00:26:03.480]  很寶貴的
[00:26:03.480 --> 00:26:05.480]  所以在虔敬裡面
[00:26:05.480 --> 00:26:08.480]  又包含對人的那種公平
[00:26:08.480 --> 00:26:12.480]  最後有甚麼呢?
[00:26:12.480 --> 00:26:16.480]  愛弟兄的心和愛眾人的心
[00:26:16.480 --> 00:26:18.480]  愛弟兄
[00:26:18.480 --> 00:26:20.480]  原文裡面
[00:26:20.480 --> 00:26:22.480]  耶穌問彼得
[00:26:22.480 --> 00:26:24.480]  你愛我嗎?
[00:26:24.480 --> 00:26:25.480]  彼得說
[00:26:25.480 --> 00:26:26.480]  弟兄之愛
[00:26:26.480 --> 00:26:27.480]  就是弟兄之愛的字
[00:26:27.480 --> 00:26:29.480]  大家剛才解釋了一些都很明白
[00:26:29.480 --> 00:26:32.480]  在主裡面弟兄姐妹那種的愛心
[00:26:32.480 --> 00:26:35.480]  那種互相的融合
[00:26:35.480 --> 00:26:36.480]  的磨合
[00:26:36.480 --> 00:26:38.480]  然後是另一個字
[00:26:38.480 --> 00:26:40.480]  就是弟兄之愛的一個字
[00:26:40.480 --> 00:26:42.480]  然後原文是一個字
[00:26:42.480 --> 00:26:44.480]  愛就是阿加提
[00:26:44.480 --> 00:26:45.480]  阿加提這個字
[00:26:45.480 --> 00:26:46.480]  在新約聖經裡面說愛
[00:26:46.480 --> 00:26:47.480]  就是用這個字
[00:26:47.480 --> 00:26:51.480]  這個字是說天父從神而來
[00:26:51.480 --> 00:26:53.480]  那種聖潔犧牲的愛
[00:26:53.480 --> 00:26:54.480]  是愛世上的人
[00:26:54.480 --> 00:26:57.480]  聖潔犧牲的愛從神而來
[00:26:57.480 --> 00:27:00.480]  以上這些都是在耶穌基督裡面的成長
[00:27:00.480 --> 00:27:02.480]  各位信主弟兄姐妹
[00:27:02.480 --> 00:27:05.480]  我在感受堂生活了一段時間
[00:27:05.480 --> 00:27:07.480]  我都體會到弟兄姐妹
[00:27:07.480 --> 00:27:09.480]  很願意操練的
[00:27:09.480 --> 00:27:10.480]  在各方面
[00:27:10.480 --> 00:27:12.480]  有時候愛
[00:27:12.480 --> 00:27:14.480]  但愛這個不是單向的
[00:27:14.480 --> 00:27:16.480]  愛是雙向的
[00:27:16.480 --> 00:27:20.480]  牽涉了和其他人的關係
[00:27:20.480 --> 00:27:22.480]  這個挑戰是大一點的
[00:27:22.480 --> 00:27:23.480]  是無可否認的
[00:27:23.480 --> 00:27:25.480]  無論我們任何群體都是
[00:27:25.480 --> 00:27:26.480]  愛
[00:27:26.480 --> 00:27:28.480]  因為愛眾人的心
[00:27:28.480 --> 00:27:30.480]  我們不單止只有弟兄之愛
[00:27:30.480 --> 00:27:31.480]  還要愛世上的人
[00:27:31.480 --> 00:27:32.480]  孝伯耶穌
[00:27:32.480 --> 00:27:35.480]  這個愛是很大的挑戰
[00:27:35.480 --> 00:27:37.480]  但神要途中我們的生命
[00:27:37.480 --> 00:27:39.480]  要我們跟進耶穌基督
[00:27:39.480 --> 00:27:43.480]  就要我們在人際的關係裡面成長
[00:27:43.480 --> 00:27:44.480]  這個挑戰是不簡單的
[00:27:44.480 --> 00:27:46.480]  但也不是太複雜
[00:27:46.480 --> 00:27:51.480]  在保羅在肥納比書第二章第三章說
[00:27:51.480 --> 00:27:53.480]  凡事不可結綁
[00:27:53.480 --> 00:27:56.480]  不可貪圖虛浮的榮耀
[00:27:56.480 --> 00:27:59.480]  只要全心謙卑
[00:27:59.480 --> 00:28:02.480]  各人看別人比自己強
[00:28:02.480 --> 00:28:05.480]  我只是想解釋那個
[00:28:05.480 --> 00:28:08.480]  各人看別人比自己強
[00:28:08.480 --> 00:28:11.480]  意思不是說別人比你厲害
[00:28:11.480 --> 00:28:12.480]  不是說很謙卑
[00:28:12.480 --> 00:28:14.480]  你比較厲害
[00:28:14.480 --> 00:28:16.480]  不是這個意思
[00:28:16.480 --> 00:28:19.480]  是說我們在跟別人的交往
[00:28:19.480 --> 00:28:21.480]  在跟別人的人際的關係裡面
[00:28:21.480 --> 00:28:25.480]  我們看別人的益處
[00:28:25.480 --> 00:28:26.480]  別人的利益
[00:28:26.480 --> 00:28:27.480]  別人的感受
[00:28:27.480 --> 00:28:28.480]  別人的信主
[00:28:28.480 --> 00:28:29.480]  給我自己的利益
[00:28:29.480 --> 00:28:31.480]  給我自己的感受
[00:28:31.480 --> 00:28:32.480]  給我自己的時間
[00:28:32.480 --> 00:28:33.480]  給我自己的喜好
[00:28:33.480 --> 00:28:35.480]  更加重要
[00:28:35.480 --> 00:28:36.480]  強
[00:28:36.480 --> 00:28:37.480]  因為重要
[00:28:37.480 --> 00:28:38.480]  更重要
[00:28:38.480 --> 00:28:39.480]  我們
[00:28:39.480 --> 00:28:40.480]  所以在耶穌基督裡面
[00:28:40.480 --> 00:28:43.480]  我們看別人比自己更重要
[00:28:43.480 --> 00:28:45.480]  別人能夠信主
[00:28:45.480 --> 00:28:48.480]  比自己的時間更重要
[00:28:48.480 --> 00:28:49.480]  別人能夠信主
[00:28:49.480 --> 00:28:52.480]  比自己的喜好更重要
[00:28:52.480 --> 00:28:53.480]  別人能夠信耶穌
[00:28:53.480 --> 00:28:57.480]  比自己的受尊重更重要
[00:28:57.480 --> 00:28:59.480]  所以我們才能夠傳福音
[00:28:59.480 --> 00:29:00.480]  我們傳福音的時候
[00:29:00.480 --> 00:29:02.480]  真的要勉強
[00:29:02.480 --> 00:29:04.480]  經常都被人拒絕
[00:29:04.480 --> 00:29:07.480]  我最近有兩次傳福音的經驗
[00:29:07.480 --> 00:29:08.480]  一次是我媽媽
[00:29:08.480 --> 00:29:10.480]  很乖的
[00:29:10.480 --> 00:29:12.480]  突然間有一個很強勢的媽媽
[00:29:12.480 --> 00:29:14.480]  變成一個乖乖的小妹妹
[00:29:14.480 --> 00:29:15.480]  跟我祈禱
[00:29:15.480 --> 00:29:16.480]  祈祀信主
[00:29:16.480 --> 00:29:17.480]  很感謝神
[00:29:17.480 --> 00:29:18.480]  另一次
[00:29:18.480 --> 00:29:20.480]  我和我的波友
[00:29:20.480 --> 00:29:23.480]  他最近患了癌症
[00:29:23.480 --> 00:29:24.480]  我去和他傳福音
[00:29:24.480 --> 00:29:25.480]  很緊張
[00:29:25.480 --> 00:29:27.480]  他很客氣地
[00:29:27.480 --> 00:29:28.480]  軟拒了我
[00:29:28.480 --> 00:29:30.480]  不過不要緊
[00:29:30.480 --> 00:29:32.480]  你拒絕我而已
[00:29:32.480 --> 00:29:34.480]  我不會拒絕你的
[00:29:34.480 --> 00:29:35.480]  我現在正在計劃
[00:29:35.480 --> 00:29:38.480]  何時再做第二次的探訪
[00:29:38.480 --> 00:29:40.480]  這個就是各人看別人
[00:29:40.480 --> 00:29:41.480]  比自己強
[00:29:41.480 --> 00:29:42.480]  我們看別人
[00:29:42.480 --> 00:29:43.480]  在耶穌基督裏面
[00:29:43.480 --> 00:29:45.480]  那個信主
[00:29:45.480 --> 00:29:48.480]  在耶穌基督裏面的成長
[00:29:48.480 --> 00:29:49.480]  比我重要
[00:29:49.480 --> 00:29:51.480]  比我的時間重要
[00:29:51.480 --> 00:29:52.480]  比我的喜好重要
[00:29:52.480 --> 00:29:54.480]  比我的自尊重要
[00:29:54.480 --> 00:29:55.480]  簡而言之
[00:29:55.480 --> 00:29:56.480]  就是因著耶穌基督
[00:29:56.480 --> 00:29:59.480]  我們每次都要這樣
[00:29:59.480 --> 00:30:01.480]  我們因著耶穌基督的時候
[00:30:01.480 --> 00:30:03.480]  其實挑戰不是太大
[00:30:03.480 --> 00:30:04.480]  我們一個決定就行了
[00:30:04.480 --> 00:30:06.480]  我們每次生活上都有的
[00:30:06.480 --> 00:30:08.480]  和老友特別會這樣
[00:30:08.480 --> 00:30:10.480]  你講這些
[00:30:10.480 --> 00:30:12.480]  我豪費你
[00:30:12.480 --> 00:30:14.480]  你豪費他就行了
[00:30:14.480 --> 00:30:15.480]  豪得起
[00:30:15.480 --> 00:30:16.480]  因為我們的神
[00:30:16.480 --> 00:30:18.480]  是很慷慨的神
[00:30:18.480 --> 00:30:19.480]  我們甚麼時候
[00:30:19.480 --> 00:30:20.480]  他都豪費我們
[00:30:20.480 --> 00:30:22.480]  我們甚麼時候不乖
[00:30:22.480 --> 00:30:23.480]  他都豪費我們
[00:30:23.480 --> 00:30:24.480]  我們甚麼時候
[00:30:24.480 --> 00:30:25.480]  即是在還他
[00:30:25.480 --> 00:30:27.480]  即是先行紀錄
[00:30:27.480 --> 00:30:30.480]  他都用聖靈提醒我們
[00:30:30.480 --> 00:30:31.480]  就是一個決定
[00:30:31.480 --> 00:30:34.480]  所以不計較自己的益處
[00:30:34.480 --> 00:30:37.480]  所以能夠這樣的時候
[00:30:37.480 --> 00:30:39.480]  我們在基督裏面
[00:30:39.480 --> 00:30:41.480]  比特勞提醒我們
[00:30:41.480 --> 00:30:44.480]  在基督裏面增值自己
[00:30:44.480 --> 00:30:47.480]  我們要在耶穌基督裏面增值自己
[00:30:47.480 --> 00:30:48.480]  增值自己
[00:30:48.480 --> 00:30:49.480]  才可以面對這個
[00:30:49.480 --> 00:30:52.480]  外面這麼混亂的世界
[00:30:52.480 --> 00:30:55.480]  因為世界的事實在是太過似是而非
[00:30:55.480 --> 00:30:58.480]  三言兩語都講不清
[00:30:58.480 --> 00:31:06.480]  我們要有這幾樣
[00:31:06.480 --> 00:31:07.480]  才可以繼續增長
[00:31:07.480 --> 00:31:12.480]  就能夠令到我們在主耶穌基督的路上
[00:31:12.480 --> 00:31:14.480]  不至於懶散
[00:31:14.480 --> 00:31:19.480]  這個和修版就譯做懶散和不潔果子
[00:31:19.480 --> 00:31:21.480]  不至於懶散和不潔果子
[00:31:21.480 --> 00:31:24.480]  這幾樣我們要有這幾樣
[00:31:24.480 --> 00:31:26.480]  我們才可以使命達到
[00:31:26.480 --> 00:31:29.480]  我們還要很小心
[00:31:29.480 --> 00:31:34.480]  我們要在耶穌基督裏面穩步前行
[00:31:34.480 --> 00:31:37.480]  在結束這段講論
[00:31:37.480 --> 00:31:39.480]  這個怎樣結果子的講論之前
[00:31:39.480 --> 00:31:42.480]  比特勞提出一個很嚴肅的勸勉
[00:31:42.480 --> 00:31:46.480]  他提醒各位曾經經歷過謝罪一年的基督徒
[00:31:46.480 --> 00:31:48.480]  要認真一點
[00:31:48.480 --> 00:31:50.480]  認真一點
[00:31:50.480 --> 00:31:51.480]  看清楚
[00:31:51.480 --> 00:31:53.480]  不要黑眼不要短視
[00:31:53.480 --> 00:31:57.480]  他又是用一種文學的手法
[00:31:57.480 --> 00:32:00.480]  告訴我們這次要強調的重點
[00:32:00.480 --> 00:32:02.480]  就是要認真看清楚一點
[00:32:02.480 --> 00:32:05.480]  不要故意不正視以上的教導
[00:32:05.480 --> 00:32:10.480]  不要故意不理會外面的環境有多複雜
[00:32:10.480 --> 00:32:13.480]  我們要正視當下錯綜複雜的處境
[00:32:13.480 --> 00:32:16.480]  所以我們要憤愛的努力
[00:32:16.480 --> 00:32:19.480]  在耶穌基督裏面承擔使命
[00:32:19.480 --> 00:32:23.480]  在一個信仰人生的路上
[00:32:23.480 --> 00:32:26.480]  我們要看清楚為何這麼重要
[00:32:26.480 --> 00:32:28.480]  這樣我們才在旅途上
[00:32:28.480 --> 00:32:31.480]  永不失腳
[00:32:31.480 --> 00:32:32.480]  第十節
[00:32:32.480 --> 00:32:34.480]  我們才可以穩步前行
[00:32:34.480 --> 00:32:37.480]  不會半路中途跌倒失腳
[00:32:37.480 --> 00:32:40.480]  我們不會自己走著走著搖柴
[00:32:40.480 --> 00:32:41.480]  我們不會搖柴的
[00:32:41.480 --> 00:32:43.480]  要認真一點看清楚一點
[00:32:43.480 --> 00:32:46.480]  因為我們搖柴就落後了
[00:32:46.480 --> 00:32:50.480]  彼得是一個甚麼門徒呢
[00:32:50.480 --> 00:32:51.480]  我們大家都知道
[00:32:51.480 --> 00:32:56.480]  彼得是一個在耶穌基督裏面
[00:32:56.480 --> 00:33:00.480]  不斷在他自己的軟弱裏面
[00:33:00.480 --> 00:33:02.480]  掙扎成長的門徒
[00:33:02.480 --> 00:33:06.480]  所以當耶穌基督離開世界的時候
[00:33:06.480 --> 00:33:09.480]  彼得經歷過主耶穌彼得十字架之後
[00:33:09.480 --> 00:33:12.480]  那些信徒門徒
[00:33:12.480 --> 00:33:16.480]  耶穌基督的門徒
[00:33:16.480 --> 00:33:19.480]  會經歷非常混亂的時間
[00:33:19.480 --> 00:33:21.480]  所以他很明白
[00:33:21.480 --> 00:33:24.480]  在面對一個錯綜複雜和混亂的環境裏面
[00:33:24.480 --> 00:33:26.480]  弟兄姊妹是需要鼓勵的
[00:33:26.480 --> 00:33:29.480]  需要有人和他們打氣的
[00:33:29.480 --> 00:33:31.480]  所以他再寫一封信
[00:33:31.480 --> 00:33:34.480]  他要為一些弟兄姊妹
[00:33:34.480 --> 00:33:37.480]  在信仰上、在政治上、文化上
[00:33:37.480 --> 00:33:38.480]  受到衝擊的弟兄姊妹
[00:33:38.480 --> 00:33:40.480]  要為他們打氣
[00:33:40.480 --> 00:33:42.480]  弟兄姊妹我們都要打氣
[00:33:42.480 --> 00:33:44.480]  我們要努力
[00:33:44.480 --> 00:33:46.480]  在耶穌基督裏面
[00:33:46.480 --> 00:33:49.480]  真正地增值自己
[00:33:49.480 --> 00:33:50.480]  穩步前行
[00:33:50.480 --> 00:33:52.480]  他鼓勵他們要認真一點
[00:33:52.480 --> 00:33:54.480]  我們真的要認真地看清楚
[00:33:54.480 --> 00:33:56.480]  不要閒眼、不要短視
[00:33:56.480 --> 00:33:58.480]  不要自欺欺人
[00:33:58.480 --> 00:34:00.480]  要檢視當下的處境
[00:34:00.480 --> 00:34:02.480]  要憤外地努力
[00:34:02.480 --> 00:34:04.480]  裝備好自己
[00:34:04.480 --> 00:34:06.480]  所以在這個結果
[00:34:06.480 --> 00:34:08.480]  這個講論裏面
[00:34:08.480 --> 00:34:10.480]  我們要綜合
[00:34:10.480 --> 00:34:12.480]  我們怎樣能夠在日常生活裏面
[00:34:12.480 --> 00:34:14.480]  我們要結果才有
[00:34:14.480 --> 00:34:16.480]  日常生活裏面有甚麼需要做的呢?
[00:34:16.480 --> 00:34:18.480]  首先一開始的時候
[00:34:18.480 --> 00:34:19.480]  弟弟提醒我們
[00:34:19.480 --> 00:34:21.480]  我們要知道我們是甚麼?
[00:34:21.480 --> 00:34:22.480]  信了主的人
[00:34:22.480 --> 00:34:23.480]  我們要甚麼?
[00:34:23.480 --> 00:34:24.480]  有一份使命的
[00:34:24.480 --> 00:34:26.480]  我們要有結果才有使命
[00:34:26.480 --> 00:34:29.480]  所以我們要承擔這個使命
[00:34:29.480 --> 00:34:31.480]  然後我們有承擔
[00:34:31.480 --> 00:34:33.480]  我們都要有能力的
[00:34:33.480 --> 00:34:34.480]  我們的能力來自甚麼呢?
[00:34:34.480 --> 00:34:36.480]  我們在耶穌基督裏面
[00:34:36.480 --> 00:34:37.480]  增值自我
[00:34:37.480 --> 00:34:42.480]  要做齊我們那一份完整的材料
