
[00:00:00.000 --> 00:00:04.600]  (主席) 講題是「誰掌管明天」
[00:20:30.900 --> 00:20:33.200]  你的生命
[00:20:33.200 --> 00:20:36.200]  誰才是你的主宰呢
[00:20:36.200 --> 00:20:39.500]  我又講另一個故事
[00:20:39.500 --> 00:20:40.900]  剛剛最近在台灣
[00:20:40.900 --> 00:20:47.400]  我留意到一個叫做趕鬼的大師
[00:20:47.400 --> 00:20:50.800]  他姓范
[00:20:50.800 --> 00:20:53.000]  范海燕
[00:20:53.000 --> 00:20:54.800]  海就是海船的海
[00:20:54.800 --> 00:20:57.300]  燕就是燕語的燕
[00:20:57.300 --> 00:20:59.000]  這位中年人
[00:20:59.000 --> 00:21:01.800]  我應該比他大一點
[00:21:01.800 --> 00:21:03.600]  不是很大年紀
[00:21:03.600 --> 00:21:07.500]  他原來小時候一出生就有陰陽眼
[00:21:07.500 --> 00:21:09.300]  他自己都不知道
[00:21:09.300 --> 00:21:12.600]  小時候不懂說話的時候已經看到
[00:21:12.600 --> 00:21:15.800]  到開始懂說話就經常問媽媽
[00:21:15.800 --> 00:21:24.700]  為何你不跟叔叔招呼叔叔、嬸嬸呢
[00:21:24.700 --> 00:21:25.900]  他媽媽就很害怕
[00:21:25.900 --> 00:21:26.500]  甚麼事呢
[00:21:26.500 --> 00:21:27.400]  甚麼叔叔、嬸嬸呢
[00:21:27.400 --> 00:21:28.900]  哪有人呢
[00:21:28.900 --> 00:21:31.000]  就叫他不要亂說話
[00:21:31.000 --> 00:21:33.500]  但他越長大越發現
[00:21:33.500 --> 00:21:37.000]  他可以跟靈界有接觸
[00:21:37.000 --> 00:21:37.700]  他很害怕
[00:21:37.700 --> 00:21:40.100]  因為那些靈界知道他知道
[00:21:40.100 --> 00:21:41.200]  就經常騷擾他
[00:21:41.200 --> 00:21:42.500]  因為他是小朋友
[00:21:42.500 --> 00:21:46.400]  那些靈界的鬼就會經常來欺負他
[00:21:46.400 --> 00:21:47.800]  有時會騷擾他
[00:21:47.800 --> 00:21:49.200]  令他很害怕
[00:21:49.200 --> 00:21:51.300]  所以他一路的成長
[00:21:51.300 --> 00:21:55.500]  他就是活在這種懼怕裏面
[00:21:55.500 --> 00:21:56.900]  一路長大
[00:21:56.900 --> 00:21:58.700]  他只想有一樣東西就是
[00:21:58.700 --> 00:22:00.100]  我有甚麼辦法
[00:22:00.100 --> 00:22:02.600]  可以不讓他再影響我
[00:22:02.600 --> 00:22:03.700]  和騷擾我
[00:22:03.700 --> 00:22:06.500]  和來欺負我
[00:22:06.500 --> 00:22:09.100]  他有一次機緣巧合
[00:22:09.100 --> 00:22:10.600]  因為他的老闆
[00:22:10.600 --> 00:22:11.700]  他已經出來工作了
[00:22:11.700 --> 00:22:13.300]  二十六歲的時候
[00:22:13.300 --> 00:22:15.600]  他的老闆很迷信
[00:22:15.600 --> 00:22:19.500]  偶然間知道他有這樣的神力
[00:22:19.500 --> 00:22:22.100]  就帶他去一個廟宇
[00:22:22.100 --> 00:22:23.500]  去見大師
[00:22:23.500 --> 00:22:25.700]  因為那個大師好像很有名
[00:22:25.700 --> 00:22:29.100]  可以來幫人逢凶化吉
[00:22:29.100 --> 00:22:31.300]  他一去到的時候
[00:22:31.300 --> 00:22:33.600]  那個大師第一句跟他說
[00:22:33.600 --> 00:22:36.500]  你是特別的一個人
[00:22:36.500 --> 00:22:39.900]  上天注定你是特別的
[00:22:39.900 --> 00:22:43.100]  你要跟我做我的徒弟
[00:22:43.100 --> 00:22:44.800]  因為你有陰陽眼
[00:22:44.800 --> 00:22:47.100]  他完全不認識這個人
[00:22:47.100 --> 00:22:50.400]  可以這樣告訴他他的問題
[00:22:50.400 --> 00:22:51.100]  你跟我的話
[00:22:51.100 --> 00:22:54.200]  你就不怕那些鬼
[00:22:54.200 --> 00:22:56.300]  這樣來到去
[00:22:56.300 --> 00:22:58.400]  一路跟隨他學法
[00:22:58.400 --> 00:23:01.300]  一路跟他一起去趕鬼
[00:23:01.300 --> 00:23:04.300]  最大的一個問題就是說
[00:23:04.300 --> 00:23:07.000]  他說有時一些很小法力的鬼
[00:23:07.000 --> 00:23:08.200]  他可以趕
[00:23:08.200 --> 00:23:10.200]  但是這樣趕之後
[00:23:10.200 --> 00:23:12.800]  就會引來更大更惡的鬼
[00:23:12.800 --> 00:23:14.700]  會騷擾他
[00:23:14.700 --> 00:23:18.500]  他就越來越覺得自己有很多困難
[00:23:18.500 --> 00:23:22.000]  就是那個捆綁在他的內心裏面
[00:23:22.000 --> 00:23:24.600]  而且你一起來
[00:23:24.600 --> 00:23:27.000]  你就看到這些靈界
[00:23:27.000 --> 00:23:30.900]  令他整個人活在一種很懼怕的狀態裏面
[00:23:30.900 --> 00:23:31.800]  但同一時間
[00:23:31.800 --> 00:23:33.700]  因為他學了一些法之後
[00:23:33.700 --> 00:23:36.200]  又有很多信眾跟隨他
[00:23:36.200 --> 00:23:38.700]  他又可以有很多
[00:23:38.700 --> 00:23:42.800]  在這樣的原因帶來的利益的得著
[00:23:42.800 --> 00:23:45.200]  令他個人更加驕傲
[00:23:45.200 --> 00:23:48.000]  更加看不起其他人
[00:23:48.000 --> 00:23:51.300]  因為他覺得自己已經好像師父級一樣
[00:23:51.300 --> 00:23:54.900]  當時只是三十多歲
[00:23:54.900 --> 00:23:58.600]  在一個很特別的機緣巧合下
[00:23:58.600 --> 00:24:01.900]  他的母親患了癌症
[00:24:01.900 --> 00:24:03.400]  突然之間
[00:24:03.400 --> 00:24:06.400]  因為他小時候回過教會
[00:24:06.400 --> 00:24:08.700]  他的母親就回去教會
[00:24:08.700 --> 00:24:11.400]  教會的弟兄姊妹就為他祈禱
[00:24:11.400 --> 00:24:13.600]  為這個母親祈禱
[00:24:13.600 --> 00:24:16.000]  很神跡地
[00:24:16.000 --> 00:24:17.800]  不知是甚麼原因
[00:24:17.800 --> 00:24:19.600]  後來再去檢查
[00:24:19.600 --> 00:24:23.400]  醫生說你完全沒事
[00:24:23.400 --> 00:24:24.600]  就是這樣
[00:24:24.600 --> 00:24:26.100]  母親就發現
[00:24:26.100 --> 00:24:29.300]  原來神醫好了他
[00:24:29.300 --> 00:24:33.000]  她很開心繼續回教會
[00:24:33.000 --> 00:24:37.300]  有一次就邀請她的兒子
[00:24:37.300 --> 00:24:40.000]  載她去查經班
[00:24:40.000 --> 00:24:44.200]  她的兒子開車去到教會門口
[00:24:44.200 --> 00:24:47.600]  母親跟裏面的弟兄姊妹聯合
[00:24:47.600 --> 00:24:49.500]  希望幫這個兒子
[00:24:49.500 --> 00:24:52.400]  脫離魔鬼的影響
[00:24:52.400 --> 00:24:53.600]  兒子當然不去
[00:24:53.600 --> 00:24:55.700]  教會是不進去的
[00:24:55.700 --> 00:24:57.500]  母親就很有智慧
[00:24:57.500 --> 00:24:58.600]  外面這麼熱
[00:24:58.600 --> 00:24:59.600]  你進來坐坐吧
[00:24:59.600 --> 00:25:00.800]  你等我而已
[00:25:00.800 --> 00:25:03.400]  很短時間我就會完
[00:25:03.400 --> 00:25:04.600]  她就說好
[00:25:04.600 --> 00:25:06.900]  進去坐坐吧
[00:25:06.900 --> 00:25:09.500]  她不知為何進去教會
[00:25:09.500 --> 00:25:11.700]  她內心很寧靜
[00:25:11.700 --> 00:25:15.500]  而且沒有人騷擾她
[00:25:15.500 --> 00:25:16.600]  很奇妙地
[00:25:16.600 --> 00:25:20.300]  教會的師母就跟她說
[00:25:20.300 --> 00:25:22.000]  其實他們可能已經一段時間
[00:25:22.000 --> 00:25:23.700]  認識這個年輕人
[00:25:23.700 --> 00:25:25.500]  很想為他們祈禱
[00:25:25.500 --> 00:25:27.800]  師母就挑戰她
[00:25:27.800 --> 00:25:29.500]  你不喜歡回教會
[00:25:29.500 --> 00:25:31.000]  但你看了這麼多書
[00:25:31.000 --> 00:25:34.200]  不如你多看一本聖經吧
[00:25:34.200 --> 00:25:35.400]  我送一本聖經給你
[00:25:35.400 --> 00:25:36.900]  你回家看吧
[00:25:36.900 --> 00:25:37.700]  她不好意思
[00:25:37.700 --> 00:25:40.300]  就拿了一本聖經帶回家
[00:25:40.300 --> 00:25:42.100]  又不知甚麼原因
[00:25:42.100 --> 00:25:44.100]  有一天很悶
[00:25:44.100 --> 00:25:45.700]  她拿了一本聖經來看
[00:25:45.700 --> 00:25:46.600]  又不知為何
[00:25:46.600 --> 00:25:48.500]  一揭就揭到盧家福音
[00:25:48.500 --> 00:25:50.700]  講耶穌驅鬼
[00:25:50.700 --> 00:25:51.900]  她就很有趣
[00:25:51.900 --> 00:25:54.700]  原來耶穌跟我同行
[00:25:54.700 --> 00:25:56.300]  耶穌也趕鬼
[00:25:56.300 --> 00:25:57.700]  她就很奇怪
[00:25:57.700 --> 00:25:59.000]  不過
[00:25:59.000 --> 00:26:00.700]  有一件事她從來沒有想過
[00:26:00.700 --> 00:26:02.500]  聖經的記載
[00:26:02.500 --> 00:26:05.300]  她說耶穌驅逐那些污鬼
[00:26:05.300 --> 00:26:08.300]  污鬼是立即就離開
[00:26:08.300 --> 00:26:09.800]  她沒有想像
[00:26:09.800 --> 00:26:12.000]  然後神感動她
[00:26:12.000 --> 00:26:14.300]  她說為何可以這樣
[00:26:14.300 --> 00:26:17.600]  我就是很在行這件事
[00:26:17.600 --> 00:26:18.400]  我趕
[00:26:18.400 --> 00:26:21.300]  連我的師父有時也趕不到
[00:26:21.300 --> 00:26:22.900]  她就覺得很奇妙
[00:26:22.900 --> 00:26:26.100]  難道耶穌才是真神?
[00:26:26.100 --> 00:26:29.700]  然後她自己在房間裏面
[00:26:29.700 --> 00:26:31.500]  臨睡之前
[00:26:31.500 --> 00:26:34.300]  她作出一個祈禱
[00:26:34.300 --> 00:26:36.700]  她說如果你是真神
[00:26:36.700 --> 00:26:39.900]  你讓我不要再看到那些東西
[00:26:39.900 --> 00:26:43.300]  你記住她是由出生到三十多歲
[00:26:43.300 --> 00:26:48.800]  是每天每分鐘都看到那些靈界
[00:26:48.800 --> 00:26:49.900]  她就睡覺
[00:26:49.900 --> 00:26:52.100]  因為一個祈禱
[00:26:52.100 --> 00:26:53.700]  第二天早上起床
[00:26:53.700 --> 00:26:56.500]  在她家裏,不是在教會
[00:26:56.500 --> 00:27:00.100]  她說她見不到這些靈界
[00:27:00.100 --> 00:27:03.000]  起床已經見不到這些靈界
[00:27:03.000 --> 00:27:05.100]  她說為何這位神這麼厲害
[00:27:05.100 --> 00:27:06.700]  這麼真實
[00:27:06.700 --> 00:27:08.400]  她就很奇妙
[00:27:08.400 --> 00:27:09.900]  就跟媽媽說
[00:27:09.900 --> 00:27:13.100]  然後就繼續跟媽媽回去教會
[00:27:13.100 --> 00:27:14.500]  然後洗禮
[00:27:14.500 --> 00:27:16.100]  現在在台灣
[00:27:16.100 --> 00:27:19.600]  她經常都在不同的教會講見證
[00:27:19.600 --> 00:27:22.200]  曾經是捉鬼的大師
[00:27:22.200 --> 00:27:25.700]  現在是一位很愛主
[00:27:25.700 --> 00:27:30.000]  是整個家庭都一起侍奉主的
[00:27:30.000 --> 00:27:32.500]  這位弟兄
[00:27:32.500 --> 00:27:34.400]  各位朋友
[00:27:34.400 --> 00:27:38.900]  今天很想我們收集這個訊息的中心
[00:27:38.900 --> 00:27:42.200]  誰掌管明天
[00:27:42.200 --> 00:27:45.700]  誰掌管你的生命
[00:27:45.700 --> 00:27:47.300]  而且
[00:27:47.300 --> 00:27:50.900]  都不是要一個理性的分析
[00:27:50.900 --> 00:27:52.400]  而是我很想
[00:27:52.400 --> 00:27:53.900]  牧師很想
[00:27:53.900 --> 00:27:55.900]  我們每一位的同工
[00:27:55.900 --> 00:27:58.200]  我們每一位服侍的弟兄姊妹
[00:27:58.200 --> 00:27:59.600]  都很想
[00:27:59.600 --> 00:28:03.100]  你不是去知道一個理性
[00:28:03.100 --> 00:28:08.200]  而是你獲得了生命的真正的安慰
[00:28:08.200 --> 00:28:10.400]  就是這位造物的主
[00:28:10.400 --> 00:28:12.700]  祂就是你的主
[00:28:12.700 --> 00:28:14.700]  祂不是掌管你
[00:28:14.700 --> 00:28:18.100]  而是祂陪伴你面對明天
[00:28:18.100 --> 00:28:19.700]  祂陪伴你
[00:28:19.700 --> 00:28:23.700]  使你能夠有對明天的盼望
[00:28:23.700 --> 00:28:26.700]  當有很大的難處
[00:28:26.700 --> 00:28:29.600]  突發的事情來到的時候
[00:28:29.600 --> 00:28:31.400]  你的信心
[00:28:31.400 --> 00:28:34.900]  就可以來到去發出這個呼喊
[00:28:34.900 --> 00:28:37.400]  耶穌就是我的主宰
[00:28:37.400 --> 00:28:41.300]  耶穌就能夠勝在我的困難
[00:28:41.300 --> 00:28:42.900]  在這個時候
[00:28:42.900 --> 00:28:47.500]  我很想來到去邀請在座的朋友
[00:28:47.500 --> 00:28:52.400]  有哪一位來聽完關教授的見證
[00:28:52.400 --> 00:28:55.500]  聽完剛才很短的經文
[00:28:55.500 --> 00:28:57.200]  和這兩個的故事
[00:28:57.200 --> 00:28:58.900]  生命的故事
[00:28:58.900 --> 00:29:02.300]  所以每一個人都有自己的故事
[00:29:02.300 --> 00:29:04.400]  神在你的生命裏面
[00:29:04.400 --> 00:29:08.500]  都有為你而設計的故事
[00:29:08.500 --> 00:29:09.600]  又或者
[00:29:09.600 --> 00:29:12.300]  你現在正是有一些的捆綁
[00:29:12.300 --> 00:29:13.600]  困難
[00:29:13.600 --> 00:29:16.800]  誰可以真正幫你去解除
[00:29:16.800 --> 00:29:19.900]  很想邀請在座的
[00:29:19.900 --> 00:29:22.500]  未信主的朋友
[00:29:22.500 --> 00:29:24.200]  果斷的
[00:29:24.200 --> 00:29:26.300]  牧師不是一個推銷員
[00:29:26.300 --> 00:29:29.500]  不過我是一個享用著耶穌的愛
[00:29:29.500 --> 00:29:30.800]  一路掙扎
[00:29:30.800 --> 00:29:35.800]  等待主再來的一個信徒
[00:29:35.800 --> 00:29:36.600]  但是
[00:29:36.600 --> 00:29:38.600]  我覺得很榮幸
[00:29:38.600 --> 00:29:41.300]  我能夠將平安的福音
[00:29:41.300 --> 00:29:44.900]  主耶穌介紹給你
[00:29:44.900 --> 00:29:47.500]  牧師不是一個出色的推銷員
[00:29:47.500 --> 00:29:51.800]  但是牧師是一個很想和你一起同行
[00:29:51.800 --> 00:29:55.500]  和耶穌一起同行的一個同行者
[00:29:55.500 --> 00:29:57.700]  如果你說我是一個領隊
[00:29:57.700 --> 00:29:58.900]  也是的
[00:29:58.900 --> 00:30:01.400]  帶領人去到耶穌那裏
[00:30:01.400 --> 00:30:03.700]  很想在這裏誠懇的
[00:30:03.700 --> 00:30:06.800]  來到去牧師作出一個呼籲
[00:30:06.800 --> 00:30:09.100]  誰願意跟隨
[00:30:09.100 --> 00:30:10.800]  相信主耶穌
[00:30:10.800 --> 00:30:13.300]  成為你生命的主宰的
[00:30:13.300 --> 00:30:14.800]  你舉手
[00:30:14.800 --> 00:30:16.200]  你即刻走出來
[00:30:16.200 --> 00:30:19.600]  牧師為你祈禱
[00:30:19.600 --> 00:30:22.500]  我們一起來跟隨這位
[00:30:22.500 --> 00:30:24.100]  愛我們
[00:30:24.100 --> 00:30:26.600]  主宰生命的耶穌基督
[00:30:26.600 --> 00:30:28.600]  (字幕製作:貝爾)
[00:30:28.600 --> 00:30:31.600]  (字幕由 Amara.org 社群提供)

