
[00:00:00.000 --> 00:00:05.000]  耶和華的華臨到亞美泰的兒子約拿說
[00:21:05.000 --> 00:21:11.000]  你會驚訝原來作者用了這麼多心機去作這段經文
[00:21:11.000 --> 00:21:14.000]  原來在希伯來文裏面
[00:21:14.000 --> 00:21:18.000]  由第一節到第八節
[00:21:18.000 --> 00:21:21.000]  然後由十節到十五節
[00:21:21.000 --> 00:21:24.000]  是剛剛好九十四個字
[00:21:24.000 --> 00:21:25.000]  上面九十四個字
[00:21:25.000 --> 00:21:27.000]  下面九十四個字
[00:21:27.000 --> 00:21:28.000]  剛剛好
[00:21:28.000 --> 00:21:32.000]  而中心的核心經文就是一張九節
[00:21:32.000 --> 00:21:34.000]  若拿的認訊
[00:21:34.000 --> 00:21:39.000]  這樣說你們都不夠深刻
[00:21:39.000 --> 00:21:41.000]  我們一起來讀一下
[00:21:41.000 --> 00:21:44.000]  不過讀的方法就有些特別
[00:21:44.000 --> 00:21:46.000]  我先來讀A
[00:21:46.000 --> 00:21:48.000]  耶和華刮起大風
[00:21:48.000 --> 00:21:51.000]  你們就讀A+
[00:21:51.000 --> 00:21:53.000]  風浪平息
[00:21:53.000 --> 00:21:55.000]  就是一張十五節
[00:21:55.000 --> 00:21:57.000]  然後我再讀B
[00:21:57.000 --> 00:21:59.000]  水手去祈禱行動
[00:21:59.000 --> 00:22:02.000]  一張五節的A和B
[00:22:02.000 --> 00:22:06.000]  你們就讀水手行動祈求
[00:22:06.000 --> 00:22:09.000]  這樣對稱來讀是甚麼原因呢?
[00:22:09.000 --> 00:22:12.000]  就是為你們感受一下這個對稱的結構
[00:22:12.000 --> 00:22:16.000]  原來它說的話的內容是很相近
[00:22:16.000 --> 00:22:19.000]  甚至乎是同一個主角
[00:22:19.000 --> 00:22:21.000]  同一個主題
[00:22:23.000 --> 00:22:25.000]  get到嗎?
[00:22:25.000 --> 00:22:27.000]  get到吧?你們都很聰明
[00:22:27.000 --> 00:22:30.000]  好,那我們一起打開聖經
[00:22:30.000 --> 00:22:34.000]  我先來讀耶和華刮起大風
[00:22:34.000 --> 00:22:38.000]  就是一張四節
[00:22:38.000 --> 00:22:42.000]  一張四節
[00:22:42.000 --> 00:22:45.000]  耶和華在海上刮起大風
[00:22:45.000 --> 00:22:47.000]  海就狂風大作
[00:22:47.000 --> 00:22:49.000]  船幾乎破裂
[00:22:50.000 --> 00:22:52.000]  船幾乎破裂
[00:22:52.000 --> 00:22:54.000]  船幾乎破裂
[00:22:54.000 --> 00:22:56.000]  海狂風大作
[00:22:56.000 --> 00:22:58.000]  船幾乎破裂
[00:22:58.000 --> 00:23:00.000]  你們真的get到
[00:23:00.000 --> 00:23:02.000]  就是這樣
[00:23:02.000 --> 00:23:04.000]  我先讀A
[00:23:04.000 --> 00:23:06.000]  你們就讀對稱的經文
[00:23:06.000 --> 00:23:08.000]  是對稱嗎?
[00:23:08.000 --> 00:23:10.000]  都是說風浪
[00:23:10.000 --> 00:23:12.000]  不過對稱是
[00:23:12.000 --> 00:23:15.000]  我是說到耶和華刮起大風
[00:23:15.000 --> 00:23:17.000]  但是對稱的下面就說到風浪
[00:23:17.000 --> 00:23:19.000]  就平息了
[00:23:19.000 --> 00:23:21.000]  再來
[00:23:21.000 --> 00:23:23.000]  我會讀水手祈求行動
[00:23:23.000 --> 00:23:25.000]  就是一張五節的A和B
[00:23:25.000 --> 00:23:27.000]  我讀了
[00:23:27.000 --> 00:23:29.000]  水手都懼怕
[00:23:29.000 --> 00:23:31.000]  各人哀求自己的神明
[00:23:31.000 --> 00:23:35.000]  他們把船上的貨物拋進海裡
[00:23:35.000 --> 00:23:38.000]  為要減輕載重
[00:23:43.000 --> 00:23:45.000]  他們想要把船靠回陸地
[00:23:45.000 --> 00:23:47.000]  卻是不能
[00:23:47.000 --> 00:23:49.000]  因風浪越大越大
[00:23:49.000 --> 00:23:51.000]  撲向他們
[00:23:51.000 --> 00:23:54.000]  於是他們求告耶和華說
[00:23:54.000 --> 00:23:56.000]  耶和華
[00:23:56.000 --> 00:23:58.000]  求求你不要因這人的性命
[00:23:58.000 --> 00:24:00.000]  使我們滅亡
[00:24:00.000 --> 00:24:04.000]  不要使留孤木歸給我們
[00:24:04.000 --> 00:24:06.000]  因為你耶和華
[00:24:06.000 --> 00:24:09.000]  隨自己的旨意行事
[00:24:11.000 --> 00:24:14.000]  剛才說到水手
[00:24:14.000 --> 00:24:16.000]  他開始遇到風浪的時候
[00:24:16.000 --> 00:24:18.000]  就求他們各自的神明
[00:24:18.000 --> 00:24:21.000]  然後就把貨物拋進海裡
[00:24:21.000 --> 00:24:23.000]  再到對稱那裡
[00:24:23.000 --> 00:24:25.000]  他又是有行動
[00:24:25.000 --> 00:24:27.000]  又是有祈求
[00:24:27.000 --> 00:24:29.000]  不過這次就祈求耶和華
[00:24:29.000 --> 00:24:31.000]  再來
[00:24:31.000 --> 00:24:33.000]  我讀詩
[00:24:33.000 --> 00:24:35.000]  若拿的行動
[00:24:35.000 --> 00:24:38.000]  你們一會就讀若拿的說話
[00:24:40.000 --> 00:24:43.000]  就是一張五詩
[00:24:43.000 --> 00:24:48.000]  若拿卻下到艙底
[00:24:48.000 --> 00:24:50.000]  躺臥沉睡
[00:24:50.000 --> 00:25:06.000]  再下去
[00:25:06.000 --> 00:25:09.000]  就去到船長水手
[00:25:09.000 --> 00:25:10.000]  去提問若拿
[00:25:10.000 --> 00:25:13.000]  就是一張六至八節
[00:25:13.000 --> 00:25:14.000]  我讀出
[00:25:14.000 --> 00:25:16.000]  船長到他那裡
[00:25:16.000 --> 00:25:17.000]  對他說
[00:25:17.000 --> 00:25:19.000]  你怎麼還在沉睡呢
[00:25:19.000 --> 00:25:20.000]  起來
[00:25:20.000 --> 00:25:22.000]  求告你的神明
[00:25:22.000 --> 00:25:24.000]  或者神明
[00:25:24.000 --> 00:25:25.000]  顧念我們
[00:25:25.000 --> 00:25:27.000]  使我們不至滅亡
[00:25:28.000 --> 00:25:51.000]  (漫畫中)
[00:25:51.000 --> 00:25:55.000]  這裡都是講到水手去問若拿的事情
[00:25:55.000 --> 00:25:57.000]  然後最重點
[00:25:57.000 --> 00:25:59.000]  最重點就是核心
[00:25:59.000 --> 00:26:02.000]  就是若拿去迎信
[00:26:02.000 --> 00:26:04.000]  我們一起讀出若拿說的話
[00:26:04.000 --> 00:26:06.000]  就是一張九節
[00:26:06.000 --> 00:26:19.000]  要搞這個花樣
[00:26:19.000 --> 00:26:21.000]  除了讓大家醒神
[00:26:21.000 --> 00:26:24.000]  也是想大家有個深刻的印象
[00:26:24.000 --> 00:26:27.000]  作者花了很多心思
[00:26:27.000 --> 00:26:29.000]  在這個記序上
[00:26:29.000 --> 00:26:32.000]  他花這麼多一大輪的時間
[00:26:32.000 --> 00:26:33.000]  是做什麼呢
[00:26:33.000 --> 00:26:36.000]  其實就是突出他的重點
[00:26:36.000 --> 00:26:38.000]  就是中間那句
[00:26:38.000 --> 00:26:39.000]  若拿說話
[00:26:39.000 --> 00:26:40.000]  他的迎信
[00:26:40.000 --> 00:26:41.000]  我是希伯來人
[00:26:41.000 --> 00:26:43.000]  我驚威耶和華
[00:26:43.000 --> 00:26:44.000]  天上的神
[00:26:44.000 --> 00:26:47.000]  他創造了滄海和陸地
[00:26:47.000 --> 00:26:51.000]  這個就是他要突出的一句說話
[00:26:51.000 --> 00:26:54.000]  做這麼多對稱
[00:26:54.000 --> 00:26:57.000]  做這麼多字數上的對等
[00:26:57.000 --> 00:26:59.000]  都是為了突出這句說話
[00:26:59.000 --> 00:27:01.000]  我們記住這句說話
[00:27:01.000 --> 00:27:03.000]  一會兒我們會再回到這句說話裡
[00:27:03.000 --> 00:27:09.000]  我們再從頭去看
[00:27:09.000 --> 00:27:11.000]  剛才這樣讀可能有點暈
[00:27:11.000 --> 00:27:14.000]  我們按順序去說
[00:27:14.000 --> 00:27:15.000]  一章四節
[00:27:15.000 --> 00:27:17.000]  耶和華在海上刮起大風
[00:27:17.000 --> 00:27:19.000]  海就狂風大作
[00:27:19.000 --> 00:27:21.000]  船幾乎破裂
[00:27:21.000 --> 00:27:23.000]  這裡就是說
[00:27:23.000 --> 00:27:25.000]  耶和華
[00:27:25.000 --> 00:27:27.000]  他刮起大風
[00:27:27.000 --> 00:27:29.000]  說的是耶和華的主權
[00:27:29.000 --> 00:27:31.000]  是耶和華刮起大風
[00:27:31.000 --> 00:27:34.000]  而船幾乎破裂
[00:27:34.000 --> 00:27:36.000]  可想而知那個風浪
[00:27:36.000 --> 00:27:37.000]  不是一般的風浪
[00:27:37.000 --> 00:27:39.000]  是很大很大的風
[00:27:39.000 --> 00:27:40.000]  以致他們覺得
[00:27:40.000 --> 00:27:42.000]  是正在威脅著
[00:27:42.000 --> 00:27:44.000]  隨時不保的風浪
[00:27:44.000 --> 00:27:48.000]  而水手都懼怕
[00:27:48.000 --> 00:27:50.000]  各人哀求自己的神明
[00:27:50.000 --> 00:27:52.000]  他們把船上的貨物
[00:27:52.000 --> 00:27:53.000]  拋進海裡
[00:27:53.000 --> 00:27:55.000]  為要減輕載重
[00:27:55.000 --> 00:27:58.000]  開始用各自的頭腦知識
[00:27:58.000 --> 00:28:00.000]  去解決這個問題
[00:28:00.000 --> 00:28:02.000]  這麼大的風浪怎麼辦呢
[00:28:02.000 --> 00:28:04.000]  他們進入一個最原始的反應
[00:28:04.000 --> 00:28:06.000]  就是祈求神明
[00:28:06.000 --> 00:28:08.000]  我們有沒有遇過
[00:28:08.000 --> 00:28:10.000]  坐飛機有沒有遇過
[00:28:10.000 --> 00:28:12.000]  一些氣流
[00:28:12.000 --> 00:28:14.000]  你會做些什麼
[00:28:14.000 --> 00:28:16.000]  你會有些什麼反應
[00:28:16.000 --> 00:28:18.000]  是不是馬上就祈禱
[00:28:18.000 --> 00:28:20.000]  求神去掌管去保守
[00:28:20.000 --> 00:28:22.000]  而這些水手
[00:28:22.000 --> 00:28:24.000]  他們在最危難的時候
[00:28:24.000 --> 00:28:26.000]  就是顯露著人最原始的反應
[00:28:26.000 --> 00:28:28.000]  原來是會去求神明
[00:28:28.000 --> 00:28:30.000]  保守自己
[00:28:30.000 --> 00:28:32.000]  不過在這裡他們是求各自所信的神
[00:28:32.000 --> 00:28:36.000]  而且他們是用自己的知識
[00:28:36.000 --> 00:28:38.000]  水手也有航海的知識
[00:28:38.000 --> 00:28:40.000]  就是減輕船的載重量
[00:28:40.000 --> 00:28:42.000]  把一些貨物都放進海裡
[00:28:42.000 --> 00:28:44.000]  性命攸關
[00:28:44.000 --> 00:28:46.000]  貨物都不重要了
[00:28:46.000 --> 00:28:48.000]  是不是
[00:28:48.000 --> 00:28:50.000]  而約拿他竟然
[00:28:50.000 --> 00:28:52.000]  在這麼大的風浪裡
[00:28:52.000 --> 00:28:54.000]  他自己走到艙底
[00:28:54.000 --> 00:28:56.000]  躺臥沉睡
[00:28:56.000 --> 00:28:58.000]  真是難以想像
[00:28:58.000 --> 00:29:00.000]  風浪大到船快要爛了
[00:29:00.000 --> 00:29:02.000]  但他竟然是走到艙底
[00:29:02.000 --> 00:29:04.000]  睡覺
[00:29:04.000 --> 00:29:06.000]  而且還睡得著沉睡
[00:29:06.000 --> 00:29:08.000]  是不是
[00:29:08.000 --> 00:29:10.000]  所以有解經家說約拿其實是一個
[00:29:10.000 --> 00:29:12.000]  商家常常坐船
[00:29:12.000 --> 00:29:14.000]  所以他很習慣船浪
[00:29:14.000 --> 00:29:16.000]  不過最大問題在這裡
[00:29:16.000 --> 00:29:18.000]  其實是在說他那個下
[00:29:18.000 --> 00:29:20.000]  不斷說了第三次
[00:29:20.000 --> 00:29:22.000]  他由加里利下到約柏
[00:29:22.000 --> 00:29:24.000]  再由約柏下到船
[00:29:24.000 --> 00:29:26.000]  現在再由船下到船底
[00:29:26.000 --> 00:29:28.000]  他的靈性向下
[00:29:28.000 --> 00:29:30.000]  他的空間
[00:29:30.000 --> 00:29:32.000]  他的心靈的距離
[00:29:32.000 --> 00:29:34.000]  離神越來越下
[00:29:34.000 --> 00:29:36.000]  英文就是很down
[00:29:36.000 --> 00:29:38.000]  所以作者在說
[00:29:38.000 --> 00:29:40.000]  他越來越down
[00:29:40.000 --> 00:29:42.000]  down到一個程度
[00:29:42.000 --> 00:29:44.000]  他的靈性都沉睡了
[00:29:44.000 --> 00:29:46.000]  以至這麼大的風浪
[00:29:46.000 --> 00:29:48.000]  他都沒有反應
[00:29:48.000 --> 00:29:50.000]  整船人的性命他都不理
[00:29:50.000 --> 00:29:54.000]  而這裡比較長
[00:29:54.000 --> 00:29:56.000]  就是在說船長忍不住了
[00:29:56.000 --> 00:29:58.000]  就來找約拿
[00:29:58.000 --> 00:30:00.000]  你做什麼
[00:30:00.000 --> 00:30:02.000]  你這個sleeper
[00:30:02.000 --> 00:30:04.000]  怎麼會
[00:30:04.000 --> 00:30:06.000]  性命快沒了
[00:30:06.000 --> 00:30:08.000]  你還在睡覺
[00:30:08.000 --> 00:30:10.000]  他說來吧
[00:30:10.000 --> 00:30:12.000]  求告你的神明
[00:30:12.000 --> 00:30:14.000]  或者神明顧念我們
[00:30:14.000 --> 00:30:16.000]  使我們不至滅亡
[00:30:16.000 --> 00:30:18.000]  這個或者
[00:30:18.000 --> 00:30:20.000]  就是在說船長
[00:30:20.000 --> 00:30:22.000]  雖然他未信神
[00:30:22.000 --> 00:30:24.000]  但他對神知道主權在神那裡
[00:30:24.000 --> 00:30:26.000]  我們祈求神
[00:30:26.000 --> 00:30:28.000]  或者祂會顧念我們
[00:30:28.000 --> 00:30:30.000]  我們不埋怨
[00:30:30.000 --> 00:30:32.000]  也不控制
[00:30:32.000 --> 00:30:34.000]  而神的旨意在神自己的手裡
[00:30:34.000 --> 00:30:36.000]  所以他說
[00:30:36.000 --> 00:30:38.000]  或者神會救我們
[00:30:38.000 --> 00:30:40.000]  船上的人開始
[00:30:40.000 --> 00:30:42.000]  用一些他們的方法
[00:30:42.000 --> 00:30:44.000]  就是求籤
[00:30:44.000 --> 00:30:46.000]  他們古代的時候
[00:30:46.000 --> 00:30:48.000]  就是求籤
[00:30:48.000 --> 00:30:50.000]  抽籤
[00:30:50.000 --> 00:30:52.000]  看看誰會令我們遇到這個大風浪
[00:30:52.000 --> 00:30:54.000]  他們抽到約拿
[00:30:54.000 --> 00:30:56.000]  真的抽中約拿
[00:30:56.000 --> 00:30:58.000]  這個風浪就是約拿逃離了神的旨意
[00:30:58.000 --> 00:31:00.000]  而風浪就倒起了
[00:31:00.000 --> 00:31:02.000]  所以他們一連問了
[00:31:02.000 --> 00:31:04.000]  幾個問題
[00:31:04.000 --> 00:31:06.000]  是誰緣故
[00:31:06.000 --> 00:31:08.000]  你做什麼行業
[00:31:08.000 --> 00:31:10.000]  你從哪裡來
[00:31:10.000 --> 00:31:12.000]  你是誰的人
[00:31:12.000 --> 00:31:14.000]  你屬哪一族
[00:31:14.000 --> 00:31:16.000]  就是起他的家底
[00:31:16.000 --> 00:31:18.000]  但是約拿只回答了最後一條問題
[00:31:18.000 --> 00:31:20.000]  我是希伯來人
[00:31:20.000 --> 00:31:22.000]  我敬威耶和華
[00:31:22.000 --> 00:31:24.000]  天上的神
[00:31:24.000 --> 00:31:26.000]  祂創造了滄海和陸地
[00:31:26.000 --> 00:31:28.000]  但反而他回答這些
[00:31:28.000 --> 00:31:30.000]  是水手沒有問的
[00:31:30.000 --> 00:31:32.000]  他只回答了水手最後一條問題
[00:31:32.000 --> 00:31:34.000]  你是什麼族人
[00:31:34.000 --> 00:31:36.000]  我是希伯來人
[00:31:36.000 --> 00:31:38.000]  他補充了
[00:31:38.000 --> 00:31:40.000]  他介紹了耶和華的出場
[00:31:40.000 --> 00:31:42.000]  就是耶和華天上的神
[00:31:42.000 --> 00:31:44.000]  祂創造了滄海和陸地
[00:31:44.000 --> 00:31:46.000]  這就是一個很大的諷刺
[00:31:46.000 --> 00:31:48.000]  約拿知道創造滄海
[00:31:48.000 --> 00:31:50.000]  是耶和華
[00:31:50.000 --> 00:31:52.000]  但是他竟然去海上逃避耶和華
[00:31:52.000 --> 00:31:54.000]  根本不可能
[00:31:54.000 --> 00:31:56.000]  我們繼續下去看
[00:31:56.000 --> 00:31:58.000]  於是那些人就大大懼怕
[00:31:58.000 --> 00:32:00.000]  原本那些人是懼怕風浪
[00:32:00.000 --> 00:32:02.000]  但是聽到原來風浪背後
[00:32:02.000 --> 00:32:04.000]  是耶和華去掌管
[00:32:04.000 --> 00:32:06.000]  而且是因為約拿的事
[00:32:06.000 --> 00:32:08.000]  而耶和華起了這麼大的憤怒
[00:32:08.000 --> 00:32:10.000]  湧起這麼大的風浪
[00:32:10.000 --> 00:32:12.000]  他們是大大的懼怕
[00:32:12.000 --> 00:32:14.000]  於是越來越洶湧
[00:32:14.000 --> 00:32:16.000]  他們就問
[00:32:16.000 --> 00:32:18.000]  你這麼認識神
[00:32:18.000 --> 00:32:20.000]  你怎麼會有這麼大的憤怒
[00:32:20.000 --> 00:32:22.000]  你這麼認識神
[00:32:22.000 --> 00:32:24.000]  你這麼知道你的耶和華
[00:32:24.000 --> 00:32:26.000]  我們要做些什麼
[00:32:26.000 --> 00:32:28.000]  才可以平息風浪
[00:32:28.000 --> 00:32:30.000]  你一定有辦法
[00:32:30.000 --> 00:32:32.000]  約拿的確有辦法
[00:32:32.000 --> 00:32:34.000]  他就說你們將我抬到海裡
[00:32:34.000 --> 00:32:36.000]  拋進海裡
[00:32:36.000 --> 00:32:38.000]  海就會平靜了
[00:32:38.000 --> 00:32:40.000]  而這個風浪就是因為我的緣故
[00:32:40.000 --> 00:32:42.000]  水手有沒有這樣做呢
[00:32:42.000 --> 00:32:44.000]  他們沒有馬上不肯這樣做
[00:32:44.000 --> 00:32:46.000]  他們反而是很用力的
[00:32:46.000 --> 00:32:48.000]  去爬那個船
[00:32:48.000 --> 00:32:50.000]  爬那個船槳
[00:32:50.000 --> 00:32:52.000]  希望船還可以爬回陸地
[00:32:52.000 --> 00:32:54.000]  而不需要將約拿拋進海裡
[00:32:54.000 --> 00:32:56.000]  因為他們知道
[00:32:56.000 --> 00:32:58.000]  這麼大的風浪
[00:32:58.000 --> 00:33:00.000]  將約拿拋進海裡
[00:33:00.000 --> 00:33:02.000]  即是他死定了
[00:33:02.000 --> 00:33:04.000]  他們不希望約拿去死
[00:33:04.000 --> 00:33:06.000]  但是又不行
[00:33:06.000 --> 00:33:08.000]  爬槳爬到爬不回陸地
[00:33:08.000 --> 00:33:10.000]  於是他們就求告耶和華
[00:33:10.000 --> 00:33:12.000]  耶和華求求你
[00:33:12.000 --> 00:33:14.000]  不要因這人的性命使我們滅亡
[00:33:14.000 --> 00:33:16.000]  不要洗流無辜人的血
[00:33:16.000 --> 00:33:18.000]  的罪歸給我們
[00:33:18.000 --> 00:33:20.000]  因為你
[00:33:20.000 --> 00:33:22.000]  耶和華隨自己的旨意行事
[00:33:22.000 --> 00:33:24.000]  我們是跟你的意思去做
[00:33:24.000 --> 00:33:26.000]  我們都不想約拿沒命
[00:33:26.000 --> 00:33:28.000]  但是既然真的沒有辦法
[00:33:28.000 --> 00:33:30.000]  都要將他抬起來
[00:33:30.000 --> 00:33:32.000]  拋到海裡
[00:33:32.000 --> 00:33:34.000]  然後海的狂浪真的平息了
[00:33:34.000 --> 00:33:36.000]  所以
[00:33:36.000 --> 00:33:38.000]  我希望
[00:33:38.000 --> 00:33:40.000]  我希望
[00:33:40.000 --> 00:33:42.000]  我希望
[00:33:42.000 --> 00:33:44.000]  讓他們平息了
[00:33:44.000 --> 00:33:46.000]  去到十六節
[00:33:46.000 --> 00:33:48.000]  就是一個總結
[00:33:48.000 --> 00:33:50.000]  這個場景最後有什麼結局呢
[00:33:50.000 --> 00:33:52.000]  那些人就大大懼怕耶和華
[00:33:52.000 --> 00:33:54.000]  向耶和華獻祭許願
[00:33:54.000 --> 00:33:56.000]  這個就是
[00:33:56.000 --> 00:33:58.000]  最後最後的結局
[00:33:58.000 --> 00:34:00.000]  這些水手
[00:34:00.000 --> 00:34:02.000]  他們信了主
[00:34:02.000 --> 00:34:04.000]  他們向耶和華獻祭許願
[00:34:04.000 --> 00:34:06.000]  敬拜耶和華
[00:34:06.000 --> 00:34:08.000]  最後這些水手
[00:34:08.000 --> 00:34:10.000]  就是因為約拿
[00:34:10.000 --> 00:34:12.000]  他違背命令上了這艘船
[00:34:12.000 --> 00:34:14.000]  遇到風浪
[00:34:14.000 --> 00:34:16.000]  但是因為這個過程
[00:34:16.000 --> 00:34:18.000]  反而他們認識了耶和華
[00:34:18.000 --> 00:34:20.000]  信了耶和華
[00:34:20.000 --> 00:34:26.000]  在這段經文裡
[00:34:26.000 --> 00:34:28.000]  作者都用一些筆墨
[00:34:28.000 --> 00:34:30.000]  去有一個對比
[00:34:30.000 --> 00:34:32.000]  就是水手和約拿
[00:34:32.000 --> 00:34:34.000]  當外邦的水手
[00:34:34.000 --> 00:34:36.000]  他哀求自己的神來拯救的時候
[00:34:36.000 --> 00:34:38.000]  約拿在做什麼
[00:34:38.000 --> 00:34:40.000]  他去到船艙底
[00:34:40.000 --> 00:34:42.000]  去沉睡
[00:34:42.000 --> 00:34:44.000]  眾水手對真神一無所知
[00:34:44.000 --> 00:34:46.000]  但他都懂得
[00:34:46.000 --> 00:34:48.000]  愛惜自己和別人的生命
[00:34:48.000 --> 00:34:50.000]  他遲遲都不願意
[00:34:50.000 --> 00:34:52.000]  扔一個陌生人的乘客
[00:34:52.000 --> 00:34:54.000]  到大海裡
[00:34:54.000 --> 00:34:56.000]  約拿呢
[00:34:56.000 --> 00:34:58.000]  他有正統的信仰
[00:34:58.000 --> 00:35:00.000]  他對神有清晰的認知
[00:35:00.000 --> 00:35:02.000]  但他有自毀傾向
[00:35:02.000 --> 00:35:04.000]  他也不顧船上的性命
[00:35:04.000 --> 00:35:06.000]  更加漠視
[00:35:06.000 --> 00:35:08.000]  那些不認識神
[00:35:08.000 --> 00:35:10.000]  不認識真神的水手
[00:35:10.000 --> 00:35:12.000]  是因為先知的搏逆
[00:35:12.000 --> 00:35:14.000]  竟然認識了耶和華
[00:35:14.000 --> 00:35:16.000]  他們真的敬畏耶和華
[00:35:16.000 --> 00:35:18.000]  向耶和華獻祭許願
[00:35:18.000 --> 00:35:20.000]  而他們敬畏神的表現
[00:35:20.000 --> 00:35:22.000]  在哪句話裡
[00:35:22.000 --> 00:35:24.000]  就是或者
[00:35:24.000 --> 00:35:26.000]  剛才有或者神明會顧念我們
[00:35:26.000 --> 00:35:28.000]  他們心知神有自己的主權
[00:35:28.000 --> 00:35:30.000]  他們祈禱都不願意
[00:35:30.000 --> 00:35:32.000]  因為他們不願意
[00:35:32.000 --> 00:35:34.000]  因為他們不願意
[00:35:34.000 --> 00:35:36.000]  因為他們不願意
[00:35:36.000 --> 00:35:38.000]  他們祈禱都不想控制神
[00:35:38.000 --> 00:35:40.000]  而是知道神或者會顧念
[00:35:40.000 --> 00:35:42.000]  神有神的主權
[00:35:42.000 --> 00:35:44.000]  他們不埋怨
[00:35:44.000 --> 00:35:46.000]  不強求
[00:35:46.000 --> 00:35:48.000]  只顧神的旨意成全
[00:35:48.000 --> 00:35:50.000]  相反約拿呢
[00:35:50.000 --> 00:35:52.000]  約拿是怎樣
[00:35:52.000 --> 00:35:54.000]  他口裡最重要的一句話
[00:35:54.000 --> 00:35:56.000]  第一句是說什麼
[00:35:56.000 --> 00:35:58.000]  我是希伯來人
[00:35:58.000 --> 00:36:00.000]  我敬畏耶和華
[00:36:00.000 --> 00:36:02.000]  他口裡說敬畏耶和華
[00:36:02.000 --> 00:36:04.000]  他行動上是違背
[00:36:04.000 --> 00:36:06.000]  是埋怨
[00:36:06.000 --> 00:36:08.000]  是不理神的旨意
[00:36:08.000 --> 00:36:10.000]  而理自己的想法
[00:36:10.000 --> 00:36:12.000]  他覺得不合理就不去做
[00:36:12.000 --> 00:36:14.000]  所以看不看到
[00:36:14.000 --> 00:36:16.000]  水酒和約拿的對比
[00:36:16.000 --> 00:36:18.000]  而顯出約拿
[00:36:18.000 --> 00:36:20.000]  雖然是一個信神
[00:36:20.000 --> 00:36:22.000]  是先知
[00:36:22.000 --> 00:36:24.000]  是一個認識耶和華的人
[00:36:24.000 --> 00:36:26.000]  但是在顧及別人的性命
[00:36:26.000 --> 00:36:28.000]  在認識神的主權裡
[00:36:28.000 --> 00:36:30.000]  似乎這些水手
[00:36:30.000 --> 00:36:32.000]  更勝他一籌
[00:36:32.000 --> 00:36:34.000]  是不是
[00:36:34.000 --> 00:36:36.000]  所以這樣看來
[00:36:36.000 --> 00:36:38.000]  其實我們也有些安慰
[00:36:38.000 --> 00:36:40.000]  原來神呼召工人
[00:36:40.000 --> 00:36:42.000]  不一定呼召一些
[00:36:42.000 --> 00:36:44.000]  無可指責的英雄人物
[00:36:44.000 --> 00:36:46.000]  約拿雖然拒絕了
[00:36:46.000 --> 00:36:48.000]  神的差派
[00:36:48.000 --> 00:36:50.000]  但是神始終會成全他的旨意
[00:36:50.000 --> 00:36:52.000]  因為羅馬書裡說過
[00:36:52.000 --> 00:36:54.000]  我要憐憫誰
[00:36:54.000 --> 00:36:56.000]  就憐憫誰
[00:36:56.000 --> 00:36:58.000]  要恩待誰
[00:36:58.000 --> 00:37:00.000]  就恩待誰
[00:37:00.000 --> 00:37:02.000]  因為神是有絕對的主權
[00:37:02.000 --> 00:37:04.000]  絕對自己的權柄
[00:37:04.000 --> 00:37:06.000]  他會按自己的旨意去行事
[00:37:06.000 --> 00:37:08.000]  而人是沒有權過問的
[00:37:08.000 --> 00:37:10.000]  就算是先知約拿
[00:37:10.000 --> 00:37:12.000]  他也沒有權過問
[00:37:12.000 --> 00:37:14.000]  沒有權去質疑
[00:37:14.000 --> 00:37:16.000]  但是神沒有因為這樣
[00:37:16.000 --> 00:37:18.000]  約拿質疑他
[00:37:18.000 --> 00:37:20.000]  他就放棄約拿
[00:37:20.000 --> 00:37:22.000]  他沒有放棄過約拿
[00:37:22.000 --> 00:37:24.000]  他逃走
[00:37:24.000 --> 00:37:26.000]  他就有風浪去追他
[00:37:26.000 --> 00:37:28.000]  用水手的問題去追他
[00:37:28.000 --> 00:37:30.000]  他完全
[00:37:30.000 --> 00:37:32.000]  給機會約拿
[00:37:32.000 --> 00:37:34.000]  去完成他的任務
[00:37:34.000 --> 00:37:36.000]  由始至終
[00:37:36.000 --> 00:37:38.000]  其實約拿可以成功地
[00:37:38.000 --> 00:37:40.000]  完成他的任務
[00:37:40.000 --> 00:37:42.000]  他的使命
[00:37:42.000 --> 00:37:44.000]  全部都是恩典
[00:37:44.000 --> 00:37:46.000]  而這個先知沒有任何可以誇口的地方
[00:37:46.000 --> 00:37:48.000]  約拿有沒有可以誇口的地方
[00:37:48.000 --> 00:37:50.000]  沒有
[00:37:50.000 --> 00:37:52.000]  一點都沒有
[00:37:52.000 --> 00:37:54.000]  我們看到神這麼深愛屬於他的人
[00:37:54.000 --> 00:37:56.000]  帶給我們很大的恩惠
[00:37:56.000 --> 00:38:00.000]  而約拿
[00:38:00.000 --> 00:38:02.000]  很明顯就是為了遵從神
[00:38:02.000 --> 00:38:04.000]  而去做宣教士
[00:38:04.000 --> 00:38:06.000]  但最終他還是需要
[00:38:06.000 --> 00:38:08.000]  去宣教這個經歷
[00:38:08.000 --> 00:38:10.000]  來更新他的理念
[00:38:10.000 --> 00:38:12.000]  約拿可以在外邦人上
[00:38:12.000 --> 00:38:14.000]  有很多學習
[00:38:14.000 --> 00:38:18.000]  學習到對神的敬畏
[00:38:18.000 --> 00:38:20.000]  學習到對人的生命的尊重
[00:38:22.000 --> 00:38:24.000]  學習到水手
[00:38:24.000 --> 00:38:26.000]  比他更有謙卑
