
[00:00:00.000 --> 00:00:04.000]  在希律作猶太王的時候,
[00:18:42.000 --> 00:18:43.000]  很多生仔不信,
[00:18:43.000 --> 00:18:45.000]  然後禱告無影棍的例子,
[00:18:45.000 --> 00:18:47.000]  我們記得舊約裡,
[00:18:47.000 --> 00:18:49.000]  我們記得哈拿的例子,
[00:18:49.000 --> 00:18:52.000]  哈拿在《撒慕爾記》上,
[00:18:52.000 --> 00:18:53.000]  都這樣祈禱過,
[00:18:53.000 --> 00:18:55.000]  他這樣讀出來,
[00:18:55.000 --> 00:18:57.000]  哈拿心裡受苦,
[00:18:57.000 --> 00:18:58.000]  就痛痛哭泣,
[00:18:58.000 --> 00:18:59.000]  禱告耶和華,
[00:18:59.000 --> 00:19:00.000]  許言說,
[00:19:00.000 --> 00:19:01.000]  萬般之和華,
[00:19:01.000 --> 00:19:03.000]  你若誰顧悲,
[00:19:03.000 --> 00:19:05.000]  疲累的苦情,
[00:19:05.000 --> 00:19:06.000]  顧念不忘疲累,
[00:19:06.000 --> 00:19:08.000]  賜我一個兒子,
[00:19:08.000 --> 00:19:10.000]  我必終生歸於耶和華,
[00:19:10.000 --> 00:19:11.000]  使得終生歸於耶和華,
[00:19:11.000 --> 00:19:13.000]  不用剃刀剃他的頭。
[00:19:13.000 --> 00:19:15.000]  這個就是哈拿當時
[00:19:15.000 --> 00:19:16.000]  他生不了孩子,
[00:19:16.000 --> 00:19:18.000]  然後就禱告的例子,
[00:19:18.000 --> 00:19:21.000]  然後上天就應運他的禱告。
[00:19:21.000 --> 00:19:24.000]  都有些比較失敗的例子,
[00:19:24.000 --> 00:19:25.000]  當他聽到這件事,
[00:19:25.000 --> 00:19:27.000]  有些不是很相信的例子,
[00:19:27.000 --> 00:19:29.000]  誰是誰,
[00:19:29.000 --> 00:19:31.000]  誰人都好像撒戈一樣,
[00:19:31.000 --> 00:19:35.000]  聽完之後都不是很相信。
[00:19:35.000 --> 00:19:36.000]  沒錯,
[00:19:36.000 --> 00:19:38.000]  因為阿伯拉罕的老婆撒拉,
[00:19:38.000 --> 00:19:40.000]  撒拉那時候也是這樣,
[00:19:40.000 --> 00:19:42.000]  當耶和華這樣說的時候,
[00:19:42.000 --> 00:19:45.000]  阿伯拉罕和撒拉的年紀老邁,
[00:19:45.000 --> 00:19:47.000]  撒拉的月經已斷絕了,
[00:19:47.000 --> 00:19:48.000]  撒拉心裡暗笑,
[00:19:48.000 --> 00:19:50.000]  在這裡揭一聲就笑出來,
[00:19:50.000 --> 00:19:52.000]  我既已衰敗,
[00:19:52.000 --> 00:19:53.000]  我主也老邁,
[00:19:53.000 --> 00:19:55.000]  豈能有這喜事呢?
[00:19:55.000 --> 00:19:56.000]  耶和華對阿伯拉罕說,
[00:19:56.000 --> 00:19:58.000]  撒拉為什麼暗笑,
[00:19:58.000 --> 00:20:00.000]  說我既已年老,
[00:20:00.000 --> 00:20:01.000]  果真能生養嗎?
[00:20:01.000 --> 00:20:03.000]  耶和華說豈有難成的事,
[00:20:03.000 --> 00:20:04.000]  到日期,
[00:20:04.000 --> 00:20:05.000]  明明就是那個時候,
[00:20:05.000 --> 00:20:07.000]  撒拉必生一個孩子,
[00:20:07.000 --> 00:20:09.000]  撒拉就害怕不承認說,
[00:20:09.000 --> 00:20:10.000]  我沒有笑,
[00:20:10.000 --> 00:20:11.000]  那位說,
[00:20:11.000 --> 00:20:12.000]  不然,
[00:20:12.000 --> 00:20:14.000]  你實在笑亂。
[00:20:14.000 --> 00:20:15.000]  不過,
[00:20:15.000 --> 00:20:17.000]  耶和華也沒有罰撒拉,
[00:20:17.000 --> 00:20:21.000]  雖然撒拉也很不敬地揭了一聲笑出來,
[00:20:21.000 --> 00:20:23.000]  有些不相信,
[00:20:23.000 --> 00:20:25.000]  甚至說他沒有笑,
[00:20:25.000 --> 00:20:28.000]  但是耶和華也沒有懲罰撒拉,
[00:20:28.000 --> 00:20:29.000]  所以就問,
[00:20:29.000 --> 00:20:33.000]  為什麼這次天使會這麼小器,
[00:20:33.000 --> 00:20:36.000]  見到撒拉的反應,
[00:20:36.000 --> 00:20:40.000]  突然罰十個月說不出話來呢?
[00:20:40.000 --> 00:20:42.000]  原來,
[00:20:42.000 --> 00:20:50.000]  撒拉不單不相信年老生子的事情,
[00:20:50.000 --> 00:20:53.000]  更加不相信,
[00:20:53.000 --> 00:20:58.000]  甚至忘記了自己的祈禱,
[00:20:58.000 --> 00:21:01.000]  作為一個為人的禱告,
[00:21:01.000 --> 00:21:03.000]  帶到上帝面前的人,
[00:21:03.000 --> 00:21:05.000]  一個這麼熟悉,
[00:21:05.000 --> 00:21:09.000]  這麼專業的祈禱者,
[00:21:09.000 --> 00:21:14.000]  他竟然不相信自己曾經這樣祈禱,
[00:21:14.000 --> 00:21:17.000]  甚至已經忘記了這樣的祈禱,
[00:21:17.000 --> 00:21:18.000]  簡單來說,
[00:21:18.000 --> 00:21:19.000]  大家試試做七頁五話題,
[00:21:19.000 --> 00:21:21.000]  和身邊的弟兄姊妹分享一下,
[00:21:21.000 --> 00:21:23.000]  你昨天祈禱過什麼,
[00:21:23.000 --> 00:21:24.000]  你記不記得?
[00:21:24.000 --> 00:21:27.000]  你昨天說過什麼,
[00:21:27.000 --> 00:21:31.000]  和身邊的弟兄姊妹分享一下,
[00:21:31.000 --> 00:21:33.000]  你昨天說過什麼,
[00:21:33.000 --> 00:21:36.000]  在早上祈禱的時候,
[00:21:36.000 --> 00:21:37.000]  或者吃飯的時候,
[00:21:37.000 --> 00:21:38.000]  你說過什麼,
[00:21:38.000 --> 00:21:39.000]  內容是什麼,
[00:21:39.000 --> 00:21:40.000]  你記不記得?
[00:21:40.000 --> 00:21:42.000]  都不記得了,
[00:21:42.000 --> 00:21:45.000]  大概都想想,
[00:21:45.000 --> 00:21:46.000]  說過什麼,
[00:21:46.000 --> 00:21:47.000]  昨天做過什麼,
[00:21:47.000 --> 00:21:48.000]  什麼時候祈禱過,
[00:21:48.000 --> 00:21:49.000]  都不太記得,
[00:21:49.000 --> 00:21:50.000]  我們都是,
[00:21:50.000 --> 00:21:51.000]  我們這些傳承人經常都會,
[00:21:51.000 --> 00:21:56.000]  很多時候都不太記得說過什麼,
[00:21:56.000 --> 00:21:59.000]  我們都有時候會忘記自己的禱告,
[00:21:59.000 --> 00:22:02.000]  我們太方便,
[00:22:02.000 --> 00:22:07.000]  太隨口去祈禱,
[00:22:07.000 --> 00:22:08.000]  天使就這樣說,
[00:22:08.000 --> 00:22:09.000]  他說到了時候,
[00:22:09.000 --> 00:22:11.000]  這些話必然應驗,
[00:22:11.000 --> 00:22:13.000]  只因你不信我的話,
[00:22:13.000 --> 00:22:15.000]  你會成為啞巴,
[00:22:15.000 --> 00:22:16.000]  不能說話,
[00:22:16.000 --> 00:22:19.000]  直到實驗的日子,
[00:22:19.000 --> 00:22:22.000]  所以就十個月的時間,
[00:22:22.000 --> 00:22:26.000]  撒加利亞不能說話,
[00:22:26.000 --> 00:22:30.000]  他太太懷胎十月,
[00:22:30.000 --> 00:22:32.000]  這個嬰兒懷孕多久了,
[00:22:32.000 --> 00:22:36.000]  撒加利亞不能說話多久,
[00:22:36.000 --> 00:22:37.000]  可以這麼說,
[00:22:37.000 --> 00:22:39.000]  他正正都是,
[00:22:39.000 --> 00:22:42.000]  他太太懷孕十月,
[00:22:42.000 --> 00:22:46.000]  他就將禱告懷孕在他口裡十個月,
[00:22:46.000 --> 00:22:47.000]  很有趣的,
[00:22:47.000 --> 00:22:48.000]  法國經文裡面,
[00:22:48.000 --> 00:22:50.000]  講到第57節,
[00:22:50.000 --> 00:22:52.000]  就是他們剛生孩子的時候,
[00:22:52.000 --> 00:22:56.000]  第57節到64節,
[00:22:56.000 --> 00:22:57.000]  預備,
[00:22:57.000 --> 00:22:58.000]  1,2,3,4,5,6,7,讀,
[00:22:58.000 --> 00:23:01.000]  伊利沙伯的產期到了,
[00:23:01.000 --> 00:23:30.000]  (廣東話)
[00:23:30.000 --> 00:23:51.000]  (廣東話)
[00:23:51.000 --> 00:23:52.000]  謝謝,
[00:23:52.000 --> 00:23:54.000]  整整十個月的時間,
[00:23:54.000 --> 00:23:57.000]  撒加利亞都不能夠開口,
[00:23:57.000 --> 00:24:00.000]  甚至他不能夠祈禱,
[00:24:00.000 --> 00:24:01.000]  你說不是,
[00:24:01.000 --> 00:24:02.000]  祈禱不能去脈島就行了,
[00:24:02.000 --> 00:24:04.000]  以前的人不流行去脈島,
[00:24:04.000 --> 00:24:06.000]  很少去脈島,
[00:24:06.000 --> 00:24:08.000]  通常都是張開眼睛,
[00:24:08.000 --> 00:24:10.000]  舉起手開口大聲祈禱,
[00:24:10.000 --> 00:24:12.000]  他不能夠說話,
[00:24:12.000 --> 00:24:16.000]  其實正正就是一個不能夠祈禱的十個月,
[00:24:16.000 --> 00:24:20.000]  十個月中十個月不讓你祈禱,
[00:24:20.000 --> 00:24:24.000]  正正是一個很特別的禱告教訓,
[00:24:24.000 --> 00:24:26.000]  一個禱告的操練,
[00:24:26.000 --> 00:24:29.000]  所以他太太拖了這個小孩多久,
[00:24:29.000 --> 00:24:31.000]  她就拖了這個禱告多久,
[00:24:31.000 --> 00:24:33.000]  說在口裏面,
[00:24:33.000 --> 00:24:36.000]  直到他孩子一出生,
[00:24:36.000 --> 00:24:39.000]  他就可以一說出來,
[00:24:39.000 --> 00:24:41.000]  Hallelujah,感謝主,
[00:24:41.000 --> 00:24:45.000]  他立刻一開口就讚頌上帝,
[00:24:45.000 --> 00:24:48.000]  這個懷了十個月的禱告,
[00:24:48.000 --> 00:24:53.000]  在口裏面足足是成長了十個月,
[00:24:53.000 --> 00:24:57.000]  即是說你忘記了你的禱告嗎?
[00:24:57.000 --> 00:25:01.000]  我就要你好好的去將這個禱告好好想想怎樣去祈禱,
[00:25:01.000 --> 00:25:05.000]  十個月的時間不能夠開口禱告,
[00:25:05.000 --> 00:25:07.000]  一開口就立刻讚頌上帝,
[00:25:07.000 --> 00:25:09.000]  Hallelujah,感謝主,
[00:25:09.000 --> 00:25:11.000]  所以你見到,
[00:25:11.000 --> 00:25:13.000]  這是一個非常特別,
[00:25:13.000 --> 00:25:16.000]  很有趣的一個有關禱告的故事,
[00:25:16.000 --> 00:25:19.000]  撒加利亞因為這個緣故,
[00:25:19.000 --> 00:25:21.000]  她忘記了自己的禱告,
[00:25:21.000 --> 00:25:24.000]  從而重新去懷孕,
[00:25:24.000 --> 00:25:30.000]  去懷著這個禱告十個月的時間,
[00:25:30.000 --> 00:25:32.000]  經常根據這段經文,
[00:25:32.000 --> 00:25:35.000]  這段這麼有趣的一個禱告故事,
[00:25:35.000 --> 00:25:41.000]  對我們來說有什麼屬靈的教訓呢?
[00:25:41.000 --> 00:25:43.000]  撒加利亞最大的問題,
[00:25:43.000 --> 00:25:49.000]  其實就是她太過熟悉她的禱告,
[00:25:49.000 --> 00:25:54.000]  以致她的生命和她的禱告已經脫離了,
[00:25:54.000 --> 00:25:59.000]  她的生命是跟不上她的禱告,
[00:25:59.000 --> 00:26:02.000]  你的禱告是不是也是這樣?
[00:26:02.000 --> 00:26:05.000]  禱告的你所說出來的東西,
[00:26:05.000 --> 00:26:11.000]  是不是往往是超過你自己所提的生命?
[00:26:11.000 --> 00:26:13.000]  說出來就是天花龍鳳,
[00:26:13.000 --> 00:26:16.000]  我們很多這些很美好的說話,
[00:26:16.000 --> 00:26:18.000]  那裡很大的說話,
[00:26:18.000 --> 00:26:23.000]  我們的生命是不是跟得上我們所說出來的禱告?
[00:26:23.000 --> 00:26:26.000]  什麼人就是有什麼禱告?
[00:26:26.000 --> 00:26:31.000]  我們的生命跟不跟得上我們所說出來的禱告?
[00:26:31.000 --> 00:26:35.000]  我們的禱告是不是出於我們自己生命的禱告?
[00:26:35.000 --> 00:26:36.000]  還是說,
[00:26:36.000 --> 00:26:43.000]  完全是超過我們所說出來的生命的東西?
[00:26:43.000 --> 00:26:44.000]  有些人說,
[00:26:44.000 --> 00:26:47.000]  近來的禱告進步了,
[00:26:47.000 --> 00:26:49.000]  我想說進步了,
[00:26:49.000 --> 00:26:54.000]  其實發覺原來說出來的內容是流暢了,
[00:26:54.000 --> 00:26:55.000]  說出來快了,
[00:26:55.000 --> 00:26:57.000]  說出來的東西就大聲了,
[00:26:57.000 --> 00:26:59.000]  說出來的東西就不是太貼場了,
[00:26:59.000 --> 00:27:02.000]  這些其實不是真正的進步,
[00:27:02.000 --> 00:27:03.000]  只不過你說的那些禱文,
[00:27:03.000 --> 00:27:06.000]  你是越來越多天花龍鳳的詞語,
[00:27:06.000 --> 00:27:07.000]  又失冷,又醒醒,
[00:27:07.000 --> 00:27:09.000]  又去到不知道哪裡回來,
[00:27:09.000 --> 00:27:11.000]  很多這些說話是好的,
[00:27:11.000 --> 00:27:15.000]  但其實不是最重要的禱告的進步,
[00:27:15.000 --> 00:27:18.000]  禱告並不是單單說得越來越純熟,
[00:27:18.000 --> 00:27:20.000]  越來越漂亮,
[00:27:20.000 --> 00:27:25.000]  而是說我們的生命有沒有跟得上我們的禱告?
[00:27:25.000 --> 00:27:27.000]  我們的禱告往往都是怎樣?
[00:27:27.000 --> 00:27:30.000]  很多人都是在WhatsApp發生,
[00:27:30.000 --> 00:27:32.000]  見到我們團體裡面,
[00:27:32.000 --> 00:27:33.000]  有群組裡面,
[00:27:33.000 --> 00:27:34.000]  有什麼信息,
[00:27:34.000 --> 00:27:35.000]  就馬上按那些手勢出來,
[00:27:35.000 --> 00:27:38.000]  任你按多少次都可以,
[00:27:38.000 --> 00:27:42.000]  我們按完之後有沒有真正的記得有說祈禱?
[00:27:42.000 --> 00:27:45.000]  還是只不過按完就當作是站了?
[00:27:45.000 --> 00:27:52.000]  我們的生命是不是真的跟得上我們平時所表現出來的禱告?
[00:27:52.000 --> 00:27:55.000]  有時候在教會裡面見到弟兄姊妹都一樣,
[00:27:55.000 --> 00:27:59.000]  最便利,最簡單去打發一個人的說法就是,
[00:27:59.000 --> 00:28:01.000]  喂,你祈禱呀,
[00:28:01.000 --> 00:28:03.000]  然後就走了,
[00:28:03.000 --> 00:28:05.000]  是不是單單一句這樣的說話,
[00:28:05.000 --> 00:28:07.000]  就成為了我們的禱告?
[00:28:07.000 --> 00:28:12.000]  你有沒有真正的為弟兄姊妹的需要去接生意去著想?
[00:28:12.000 --> 00:28:14.000]  為你祈禱是一個最熟悉,
[00:28:14.000 --> 00:28:19.000]  但是它是最低成本的說法,
[00:28:19.000 --> 00:28:21.000]  什麼都不用做,這樣就走了,
[00:28:21.000 --> 00:28:22.000]  你想想,
[00:28:22.000 --> 00:28:23.000]  如果你家裡,
[00:28:23.000 --> 00:28:26.000]  你弟兄姊妹裡面有一個弟兄或姊妹去患上癌症,
[00:28:26.000 --> 00:28:28.000]  你會怎樣做?
[00:28:28.000 --> 00:28:30.000]  你會去好好的為他祈禱,
[00:28:30.000 --> 00:28:32.000]  但是如果你的兒子患上癌症,
[00:28:32.000 --> 00:28:34.000]  你會怎樣做?
[00:28:34.000 --> 00:28:36.000]  那你就不是祈禱,
[00:28:36.000 --> 00:28:39.000]  你會幫他做很多很多不同的事情,
[00:28:39.000 --> 00:28:40.000]  幫他看醫生,
[00:28:40.000 --> 00:28:45.000]  幫他走來走去,
[00:28:45.000 --> 00:28:48.000]  所以我們的禱告不只是禱告,
[00:28:48.000 --> 00:28:51.000]  我們更加不能單單說兩句,
[00:28:51.000 --> 00:28:52.000]  按兩句,
[00:28:52.000 --> 00:28:53.000]  就成為我們的禱告,
[00:28:53.000 --> 00:28:57.000]  我們的生命有沒有跟得上我們發出來的祈禱?
[00:28:57.000 --> 00:29:02.000]  當我們的生命跟不上我們的禱告的時候,
[00:29:02.000 --> 00:29:04.000]  這樣就似乎和撒加利亞沒有什麼分別,
[00:29:04.000 --> 00:29:06.000]  說出來其實都不太記得,
[00:29:06.000 --> 00:29:12.000]  說出來其實都不太重視我們所發出來的禱告,
[00:29:12.000 --> 00:29:18.000]  我們的生命跟我們禱告的生命應該是一樣的,
[00:29:18.000 --> 00:29:24.000]  我們不應該往往說得比我們真正的事情大,
[00:29:24.000 --> 00:29:29.000]  所以第一個,我們的禱告跟我們的生命是相稱的,
[00:29:29.000 --> 00:29:35.000]  第二,珍惜每一次禱告的機會,
[00:29:35.000 --> 00:29:38.000]  當撒加利亞去到最後的時候,
[00:29:38.000 --> 00:29:42.000]  當他十個月都不能夠開口去禱告的時候,
[00:29:42.000 --> 00:29:46.000]  他一開口就讚美主,
[00:29:46.000 --> 00:29:49.000]  他發覺原來十個月沒有祈禱是這麼淒涼的,
[00:29:49.000 --> 00:29:52.000]  他真的不能開口去讚頌上帝,
[00:29:52.000 --> 00:29:53.000]  不能開口去祈禱,
[00:29:53.000 --> 00:29:55.000]  是一件很痛苦的事情,
[00:29:55.000 --> 00:29:59.000]  我們珍惜每一次禱告的時候,
[00:29:59.000 --> 00:30:06.000]  恭恭敬敬地去看待每一次有機會去開口或是沒有開口去禱告的時候,
[00:30:06.000 --> 00:30:11.000]  不要膚淺了事,我們的禱告,
[00:30:11.000 --> 00:30:13.000]  因為我自己是傳道人,
[00:30:13.000 --> 00:30:15.000]  所以我經常在家裡除了吃飯,
[00:30:15.000 --> 00:30:19.000]  我都會被安排作為領土的,
[00:30:19.000 --> 00:30:21.000]  阿John,我父親經常這樣說,
[00:30:21.000 --> 00:30:23.000]  阿John,祈禱,
[00:30:23.000 --> 00:30:25.000]  每次都是我祈禱,
[00:30:25.000 --> 00:30:26.000]  我都會祈禱,
[00:30:26.000 --> 00:30:27.000]  大家會覺得又是我嗎?
[00:30:27.000 --> 00:30:28.000]  十月也是這樣,
[00:30:28.000 --> 00:30:29.000]  十月裡面,
[00:30:29.000 --> 00:30:31.000]  大家都是推來推去,
[00:30:31.000 --> 00:30:32.000]  誰祈禱?
[00:30:32.000 --> 00:30:33.000]  一是我,就好,
[00:30:33.000 --> 00:30:35.000]  我都想,
[00:30:35.000 --> 00:30:37.000]  但都不會說,
[00:30:37.000 --> 00:30:38.000]  好,謝謝你,
[00:30:38.000 --> 00:30:39.000]  給我機會去祈禱,
[00:30:39.000 --> 00:30:41.000]  我們不會這樣,
[00:30:41.000 --> 00:30:45.000]  嘗試去真的從心裡面去覺得,
[00:30:45.000 --> 00:30:46.000]  謝謝你,
[00:30:46.000 --> 00:30:47.000]  讓我可以去祈禱,
[00:30:47.000 --> 00:30:48.000]  我真的感謝神,
[00:30:48.000 --> 00:30:51.000]  讓我可以去帶領飯去祈禱,
[00:30:51.000 --> 00:30:52.000]  我真的感謝神,
[00:30:52.000 --> 00:30:57.000]  讓我們去珍惜和去欣然的去享受
[00:30:57.000 --> 00:31:00.000]  每一次我們開聲無聲的禱告,
[00:31:00.000 --> 00:31:06.000]  讓我們去真正的去享受這個禱告的權利,
[00:31:06.000 --> 00:31:10.000]  特別我最近有一個很新的發現,
[00:31:10.000 --> 00:31:14.000]  就是讓我們去禱告的時候慢一點,
[00:31:14.000 --> 00:31:16.000]  慢慢祈禱,
[00:31:16.000 --> 00:31:17.000]  不要,
[00:31:17.000 --> 00:31:18.000]  因為我們太流利,
[00:31:18.000 --> 00:31:19.000]  我們經常都不經大腦,
[00:31:19.000 --> 00:31:22.000]  說了一些很熟悉的東西,
[00:31:22.000 --> 00:31:23.000]  但都不是,
[00:31:23.000 --> 00:31:24.000]  那些是怎樣的,
[00:31:24.000 --> 00:31:25.000]  我們想想,
[00:31:25.000 --> 00:31:26.000]  我們想想,
[00:31:26.000 --> 00:31:27.000]  我們想想,
[00:31:27.000 --> 00:31:28.000]  說了些什麼,
[00:31:28.000 --> 00:31:29.000]  然後再加一些說話出來,
[00:31:29.000 --> 00:31:30.000]  我們這樣去作習慣,
[00:31:30.000 --> 00:31:32.000]  我們太熟悉祈禱,
[00:31:32.000 --> 00:31:35.000]  我們慢慢的從心裡面想到一句,
[00:31:35.000 --> 00:31:37.000]  就說那句出來,
[00:31:37.000 --> 00:31:38.000]  不要太快,
[00:31:38.000 --> 00:31:42.000]  每一句說話都是從心裡面發出的禱告,
[00:31:42.000 --> 00:31:47.000]  讓我們享受慢慢的將我們心底裡面發出的說話說出來,
[00:31:47.000 --> 00:31:48.000]  因為為什麼?
[00:31:48.000 --> 00:31:49.000]  因為說多了,
[00:31:49.000 --> 00:31:52.000]  這就是上帝所不願立的禱告,
[00:31:52.000 --> 00:31:54.000]  不要太多很多很熟悉的,
[00:31:54.000 --> 00:31:59.000]  但太多太多這些說話,
[00:31:59.000 --> 00:32:03.000]  我自己聽過最感動的祈禱,
[00:32:03.000 --> 00:32:06.000]  在我一生裡面聽過最感動的一個禱告,
[00:32:06.000 --> 00:32:09.000]  是我媽媽的禱告,
[00:32:09.000 --> 00:32:12.000]  當時我媽媽剛剛信主沒多久,
[00:32:12.000 --> 00:32:13.000]  我帶她去那時候,
[00:32:13.000 --> 00:32:15.000]  那時候還有一個天水圍的祈禱會,
[00:32:15.000 --> 00:32:19.000]  我和她一起回天水圍的祈禱會,
[00:32:19.000 --> 00:32:21.000]  信主一個月左右的媽媽,
[00:32:21.000 --> 00:32:22.000]  就一起帶她去祈禱,
[00:32:22.000 --> 00:32:24.000]  她不懂得怎麼祈禱,
[00:32:24.000 --> 00:32:27.000]  很害羞的說著祈禱,
[00:32:27.000 --> 00:32:31.000]  我聽到她第一次開口去為我祈禱,
[00:32:31.000 --> 00:32:34.000]  我幾乎哭了出來,
[00:32:34.000 --> 00:32:37.000]  她一向都很愛我,
[00:32:37.000 --> 00:32:40.000]  但她第一次去為我祈禱,
[00:32:40.000 --> 00:32:41.000]  她不懂得怎麼祈禱,
[00:32:41.000 --> 00:32:44.000]  她只不過把平時的說話再說一次,
[00:32:44.000 --> 00:32:47.000]  喝湯吧,不要那麼晚睡,
[00:32:47.000 --> 00:32:49.000]  這些說話再說一次,
[00:32:49.000 --> 00:32:52.000]  叫她不要那麼晚睡,
[00:32:52.000 --> 00:32:54.000]  喝湯吧,不要那麼辛苦,
[00:32:54.000 --> 00:32:57.000]  這些說話再說一次出來,
[00:32:57.000 --> 00:33:00.000]  這是我聽過最感動的祈禱,
[00:33:00.000 --> 00:33:05.000]  因為這個禱告和她的生命是一樣的禱告,
[00:33:05.000 --> 00:33:07.000]  她很愛她的兒子,
[00:33:07.000 --> 00:33:11.000]  所以她把她心底裡的說話,
[00:33:11.000 --> 00:33:14.000]  一樣地去向神明宣誓,
[00:33:14.000 --> 00:33:16.000]  一個很絕口不直的禱告,
[00:33:16.000 --> 00:33:19.000]  但她是一個最美麗最美麗的禱告,
[00:33:19.000 --> 00:33:23.000]  我們現在一起去禱告,
[00:33:23.000 --> 00:33:25.000]  我們一起合雙手,
[00:33:25.000 --> 00:33:26.000]  閉上眼睛,
[00:33:26.000 --> 00:33:29.000]  向神慢慢地祈禱,
[00:33:29.000 --> 00:33:31.000]  將我們的需求,
[00:33:31.000 --> 00:33:32.000]  將我們的說話,
[00:33:32.000 --> 00:33:34.000]  去跟神說,
[00:33:34.000 --> 00:33:39.000]  最感謝祢,因為祢是在清晨裡去聆聽我們的禱告,
[00:33:39.000 --> 00:33:44.000]  更加讓我們的禱告能夠去到父的面前,
[00:33:44.000 --> 00:33:48.000]  幫助我們每個人去珍惜,
[00:33:48.000 --> 00:33:53.000]  享受,喜愛我們每一句發出的禱告,
[00:33:53.000 --> 00:33:56.000]  因為每一句說話都不是必然的,
[00:33:56.000 --> 00:34:01.000]  都是祢給我們有機會可以去到跟前的,
[00:34:01.000 --> 00:34:04.000]  讓我們享受這個禱告的良辰,
[00:34:04.000 --> 00:34:09.000]  讓我們的生命都能夠用我們的禱告相稱,
[00:34:09.000 --> 00:34:14.000]  讓我們錦宣家每個弟妹都成為一個禱告的人,
[00:34:14.000 --> 00:34:18.000]  一個真正喜愛享受禱告的人,
[00:34:18.000 --> 00:34:20.000]  讓我們常常禱告,
[00:34:20.000 --> 00:34:23.000]  讓我們透過每一句說話,
[00:34:23.000 --> 00:34:27.000]  能夠去跟你建立這份這麼親密的關係,
[00:34:27.000 --> 00:34:29.000]  求主祢幫助我們,
[00:34:29.000 --> 00:34:33.000]  讓我們在禱告裡面更加的見到祢,
[00:34:33.000 --> 00:34:35.000]  更加的得著祢,
[00:34:35.000 --> 00:34:37.000]  讓我們有一個禱告的生命,
[00:34:37.000 --> 00:34:40.000]  感謝主,奉基督耶穌名字祈求,阿們。
[00:34:40.000 --> 00:34:41.000]  阿們。
[00:34:41.000 --> 00:34:44.000]  (字幕由 Amara.org 社群提供)
[00:34:44.000 --> 00:34:47.000]  (字幕由 Amara.org 社群提供)

