
[00:00:00.000 --> 00:00:07.000]  大家好,今晚見到第一節經文的時候,可能都覺得很喜樂
[00:26:02.000 --> 00:26:05.000]  因為見到弟兄姊妹們在逆境當中
[00:26:05.000 --> 00:26:07.000]  困境當中
[00:26:07.000 --> 00:26:11.000]  他們仍然不斷地追求靈命的成長
[00:26:11.000 --> 00:26:17.000]  我們見到保羅在羅馬地方坐牢
[00:26:17.000 --> 00:26:19.000]  而寫這本《肥勒比書》
[00:26:19.000 --> 00:26:22.000]  他心裡有這麼大的喜樂的心
[00:26:22.000 --> 00:26:24.000]  就成為了今天你和我
[00:26:24.000 --> 00:26:28.000]  一個很好的榜樣
[00:26:28.000 --> 00:26:30.000]  提醒你和提醒我
[00:26:30.000 --> 00:26:34.000]  如果今天你真的落在困難當中
[00:26:34.000 --> 00:26:36.000]  當然我不知道大家今天
[00:26:36.000 --> 00:26:38.000]  你有什麼重擔
[00:26:38.000 --> 00:26:40.000]  或者你有什麼困難
[00:26:40.000 --> 00:26:42.000]  或者有什麼逆境
[00:26:42.000 --> 00:26:43.000]  我不是很知道
[00:26:43.000 --> 00:26:45.000]  但是無論是有或沒有
[00:26:45.000 --> 00:26:48.000]  多或少請你記得
[00:26:48.000 --> 00:26:51.000]  如果我們在逆境中
[00:26:51.000 --> 00:26:53.000]  都能夠擁有喜樂的時候
[00:26:53.000 --> 00:26:55.000]  有三件事是很重要的
[00:26:55.000 --> 00:26:57.000]  第一就是在逆境當中
[00:26:57.000 --> 00:27:01.000]  我們不要放棄自己
[00:27:01.000 --> 00:27:05.000]  早幾天有機會有個弟兄和我聊天
[00:27:05.000 --> 00:27:12.000]  因為他陷在一個很困難的當中
[00:27:12.000 --> 00:27:14.000]  他很想放棄自己
[00:27:14.000 --> 00:27:17.000]  因為他覺得自己前路是一片黑暗
[00:27:17.000 --> 00:27:20.000]  他覺得前面好像沒有路可走
[00:27:20.000 --> 00:27:22.000]  很想放棄自己
[00:27:22.000 --> 00:27:27.000]  有機會和這位弟兄聊天的時候
[00:27:27.000 --> 00:27:35.000]  我盡量讓他來表達他內心的需要
[00:27:35.000 --> 00:27:39.000]  雖然這位弟兄在極度困難當中
[00:27:39.000 --> 00:27:43.000]  但是當我有機會和他一起分享
[00:27:43.000 --> 00:27:45.000]  一起禱告的時候
[00:27:45.000 --> 00:27:48.000]  最後這位弟兄和我說
[00:27:48.000 --> 00:27:50.000]  牧師很感謝你
[00:27:50.000 --> 00:27:54.000]  他說因為我知道上帝沒有放棄我
[00:27:54.000 --> 00:27:59.000]  因為上帝猜拳派了你今天和我聊天
[00:27:59.000 --> 00:28:02.000]  我知道上帝沒有放棄我
[00:28:02.000 --> 00:28:04.000]  我聽到這句話的時候
[00:28:04.000 --> 00:28:05.000]  我為他感恩
[00:28:05.000 --> 00:28:07.000]  我也鼓勵他
[00:28:07.000 --> 00:28:09.000]  我說你在極度困難的當中
[00:28:09.000 --> 00:28:11.000]  記得不要放棄
[00:28:11.000 --> 00:28:16.000]  因為上帝永遠是看顧著我們
[00:28:16.000 --> 00:28:21.000]  上帝在我們任何惡劣的情況當中
[00:28:21.000 --> 00:28:23.000]  就好像爸爸媽媽一樣
[00:28:23.000 --> 00:28:26.000]  他不會放棄自己的子女
[00:28:26.000 --> 00:28:29.000]  他會更辛苦更困難
[00:28:29.000 --> 00:28:34.000]  他都會想辦法來幫助自己的子女
[00:28:34.000 --> 00:28:39.000]  脫離這些困難的境況
[00:28:39.000 --> 00:28:41.000]  所以弟兄姊妹們
[00:28:41.000 --> 00:28:45.000]  第一件事我們需要在逆境中學習的
[00:28:45.000 --> 00:28:47.000]  就是不要放棄自己
[00:28:47.000 --> 00:28:49.000]  相反我們在逆境當中
[00:28:49.000 --> 00:28:51.000]  第二件事我們要做的是
[00:28:51.000 --> 00:28:55.000]  就是要去經歷神的大能
[00:28:55.000 --> 00:28:57.000]  換句話說在極度困難當中
[00:28:57.000 --> 00:29:01.000]  我們要更多的來向上帝仰望
[00:29:01.000 --> 00:29:03.000]  向上帝呼求
[00:29:03.000 --> 00:29:05.000]  向上帝祈求
[00:29:05.000 --> 00:29:07.000]  希望在這些情況當中
[00:29:07.000 --> 00:29:12.000]  上帝的大能作為能夠大大的彰顯
[00:29:12.000 --> 00:29:14.000]  讓我們能夠在當中經歷到
[00:29:14.000 --> 00:29:17.000]  原來上帝是無所不能的神
[00:29:17.000 --> 00:29:21.000]  這是我們需要在困難當中學習
[00:29:21.000 --> 00:29:24.000]  去全心全意的依靠上帝
[00:29:24.000 --> 00:29:26.000]  祂大能的作為
[00:29:26.000 --> 00:29:28.000]  第三
[00:29:28.000 --> 00:29:33.000]  在這個困境逆境當中
[00:29:33.000 --> 00:29:36.000]  我們要抓住神的應許
[00:29:36.000 --> 00:29:38.000]  要抓住神的應許
[00:29:38.000 --> 00:29:42.000]  聖經的話語就成為了我們的應許
[00:29:42.000 --> 00:29:45.000]  我們抓住這些應許的時候
[00:29:45.000 --> 00:29:49.000]  我相信正如保羅的親身經歷一樣
[00:29:49.000 --> 00:29:53.000]  他就能夠在極困難逆境當中
[00:29:53.000 --> 00:29:56.000]  他可以靠著常常的喜樂
[00:29:56.000 --> 00:30:00.000]  而這份喜樂就成為他心中的力量
[00:30:00.000 --> 00:30:02.000]  來克勝各樣的困難
[00:30:02.000 --> 00:30:05.000]  正如尼西米記告訴我們
[00:30:05.000 --> 00:30:09.000]  因靠上帝而得的喜樂就是我們的力量
[00:30:09.000 --> 00:30:14.000]  願上帝今天晚上透過這一章經文
[00:30:14.000 --> 00:30:16.000]  保羅的親身經歷
[00:30:16.000 --> 00:30:20.000]  讓我們學習如何在逆境當中
[00:30:20.000 --> 00:30:23.000]  能夠擁有從上而來的喜樂
[00:30:23.000 --> 00:30:25.000]  我們低頭祈禱
[00:30:25.000 --> 00:30:28.000]  天父我們感謝讚美你
[00:30:28.000 --> 00:30:33.000]  因為你是那位信實可靠的神
[00:30:33.000 --> 00:30:36.000]  我們人的力量很微小
[00:30:36.000 --> 00:30:41.000]  我們人的幫助也很微小
[00:30:41.000 --> 00:30:44.000]  但我們知道我們的幫助是從你而來
[00:30:44.000 --> 00:30:48.000]  我們也知道在任何的處境當中
[00:30:48.000 --> 00:30:50.000]  你是不離不棄的
[00:30:50.000 --> 00:30:53.000]  因為我們天上的父神
[00:30:53.000 --> 00:30:59.000]  你是那位不打頓、不睡覺
[00:30:59.000 --> 00:31:03.000]  你是那位有恩典、有憐憫
[00:31:03.000 --> 00:31:08.000]  也願意時刻來幫助我們的神
[00:31:08.000 --> 00:31:11.000]  讓我們從保羅的身上學會
[00:31:11.000 --> 00:31:15.000]  如何克勝各樣的困難
[00:31:15.000 --> 00:31:19.000]  以致在困難當中我們想起你的作為的時候
[00:31:19.000 --> 00:31:21.000]  心中就充滿喜樂
[00:31:21.000 --> 00:31:24.000]  祈禱感恩奉耶穌的名求
[00:31:24.000 --> 00:31:25.000]  阿們
[00:31:25.000 --> 00:31:26.000]  阿們
[00:31:26.000 --> 00:31:28.000]  (字幕製作:貝爾)
[00:31:28.000 --> 00:31:31.000]  (字幕由 Amara.org 社群提供)

