
[00:00:00.000 --> 00:00:06.620]  各位電視節目平安 在剛剛新的疫情管理
[00:20:30.420 --> 00:20:32.420]  你太嚴
[00:20:32.420 --> 00:20:34.420]  你不讓我們商交
[00:20:34.420 --> 00:20:35.420]  不讓我敬拜神
[00:20:35.420 --> 00:20:38.420]  太鬆,你害死人
[00:20:38.420 --> 00:20:41.420]  每一句都很利
[00:20:41.420 --> 00:20:43.420]  我提同工
[00:20:43.420 --> 00:20:45.420]  其實談這些
[00:20:45.420 --> 00:20:48.420]  不如當這些是不同角度
[00:20:48.420 --> 00:20:51.420]  不要每次都說對錯
[00:20:51.420 --> 00:20:55.420]  或者不要用以前中國的表達
[00:20:55.420 --> 00:20:57.420]  不要常常無限上綱
[00:20:57.420 --> 00:20:59.420]  扣帽子
[00:20:59.420 --> 00:21:02.420]  大家同心尊重
[00:21:02.420 --> 00:21:04.420]  走出結論就重要過
[00:21:04.420 --> 00:21:06.420]  有些措施
[00:21:06.420 --> 00:21:09.420]  嚴格都未必絕對對錯
[00:21:09.420 --> 00:21:11.420]  但我們走客房
[00:21:11.420 --> 00:21:14.420]  彼此珍惜
[00:21:14.420 --> 00:21:16.420]  我常常這樣
[00:21:16.420 --> 00:21:17.420]  希望團隊裏
[00:21:17.420 --> 00:21:20.420]  我最近希望大家彼此珍惜
[00:21:20.420 --> 00:21:25.420]  多過爭論立場對或不對
[00:21:25.420 --> 00:21:27.420]  當然不同人帶領性不同
[00:21:27.420 --> 00:21:29.420]  這是我個人的經歷
[00:21:29.420 --> 00:21:31.420]  所以真的不容易
[00:21:31.420 --> 00:21:33.420]  很容易朋友變撕裂
[00:21:33.420 --> 00:21:35.420]  香港這幾年都是這樣
[00:21:35.420 --> 00:21:37.420]  有些是很熟的朋友
[00:21:37.420 --> 00:21:40.420]  因為很多不同的看法
[00:21:40.420 --> 00:21:43.420]  成為陌路人
[00:21:43.420 --> 00:21:47.420]  人生的張力真的很大
[00:21:47.420 --> 00:21:48.420]  甚至最嚴重的
[00:21:48.420 --> 00:21:50.420]  好像大衛
[00:21:50.420 --> 00:21:51.420]  醒來後跌倒
[00:21:51.420 --> 00:21:53.420]  有一句說話
[00:21:53.420 --> 00:21:55.420]  太陽平西
[00:21:55.420 --> 00:21:58.420]  大衛就從床上起來
[00:21:58.420 --> 00:22:01.420]  能夠睡到黃昏才醒
[00:22:01.420 --> 00:22:04.420]  心靈很平順
[00:22:04.420 --> 00:22:07.420]  更奇怪的是那時是打仗
[00:22:07.420 --> 00:22:10.420]  大衛連打仗都不怕
[00:22:10.420 --> 00:22:12.420]  這麼多仗都贏了
[00:22:12.420 --> 00:22:14.420]  這場仗三三歲
[00:22:14.420 --> 00:22:16.420]  只要睡覺
[00:22:16.420 --> 00:22:19.420]  但好像彼得一樣
[00:22:19.420 --> 00:22:23.420]  很快在生命裏沒有認住
[00:22:23.420 --> 00:22:25.420]  就跌倒了
[00:22:25.420 --> 00:22:28.420]  所以很出名的領袖摩西說
[00:22:28.420 --> 00:22:31.420]  提醒他愛的民族
[00:22:31.420 --> 00:22:32.420]  愛的弟兄姊妹
[00:22:32.420 --> 00:22:36.420]  我今日呼天喚地向你見證
[00:22:36.420 --> 00:22:40.420]  我將生死和幻陳明在你面前
[00:22:40.420 --> 00:22:43.420]  所以你要揀選生命
[00:22:43.420 --> 00:22:46.420]  要聽從神的話
[00:22:46.420 --> 00:22:48.420]  專靠神
[00:22:48.420 --> 00:22:52.420]  多可還敬小漢神
[00:22:52.420 --> 00:22:53.420]  最關鍵就是兩個字
[00:22:53.420 --> 00:22:55.420]  小漢神
[00:22:55.420 --> 00:22:58.420]  甚至不是專靠神
[00:22:58.420 --> 00:23:01.420]  這是很多人的缺點
[00:23:01.420 --> 00:23:05.420]  很多僕人經過人生的軟弱
[00:23:05.420 --> 00:23:08.420]  才明白到自己真是軟弱
[00:23:08.420 --> 00:23:11.420]  在大陸的家教教會
[00:23:11.420 --> 00:23:13.420]  很欣賞一位忠心僕人
[00:23:13.420 --> 00:23:15.420]  王明道先生
[00:23:15.420 --> 00:23:16.420]  他實際是忠心
[00:23:16.420 --> 00:23:18.420]  他為主坐了很多年牢
[00:23:18.420 --> 00:23:21.420]  他的人性很正直
[00:23:21.420 --> 00:23:26.420]  但在那一代艱難逼迫的時代
[00:23:26.420 --> 00:23:30.420]  他被槍指嚇
[00:23:30.420 --> 00:23:32.420]  他擔心太太在監獄裏面
[00:23:32.420 --> 00:23:35.420]  有很不開心的遭遇
[00:23:35.420 --> 00:23:37.420]  他寧願說謊
[00:23:37.420 --> 00:23:42.420]  都希望官方能夠放他太太出獄
[00:23:42.420 --> 00:23:45.420]  他心裏面都有他的執著
[00:23:45.420 --> 00:23:48.420]  他想著見到太太出獄之後
[00:23:48.420 --> 00:23:50.420]  他就走到太太家鄉
[00:23:50.420 --> 00:23:52.420]  北京人
[00:23:52.420 --> 00:23:55.420]  他太太的家鄉在杭州
[00:23:55.420 --> 00:23:57.420]  他想著送太太回家
[00:23:57.420 --> 00:24:01.420]  太太那邊的家人覺得自己失敗
[00:24:01.420 --> 00:24:04.420]  跳西湖而死
[00:24:04.420 --> 00:24:06.420]  所以在這些逆境裏面
[00:24:06.420 --> 00:24:07.420]  很堅強的人
[00:24:07.420 --> 00:24:10.420]  今天認為一個很堅強的教會領袖
[00:24:10.420 --> 00:24:13.420]  王明道當時又低谷
[00:24:13.420 --> 00:24:15.420]  又灰心
[00:24:15.420 --> 00:24:17.420]  甚至想著自殺
[00:24:17.420 --> 00:24:20.420]  他甚至將一首很出名的詩歌
[00:24:20.420 --> 00:24:23.420]  《一切全奉獻》改了歌詞
[00:24:23.420 --> 00:24:25.420]  一切全完了
[00:24:25.420 --> 00:24:26.420]  還呀還呀還呀
[00:24:26.420 --> 00:24:27.420]  甚麼都沒有
[00:24:27.420 --> 00:24:29.420]  全軍覆沒
[00:24:29.420 --> 00:24:33.420]  所以環境是真的演變
[00:24:33.420 --> 00:24:35.420]  他說自己小時候很憎港台華
[00:24:35.420 --> 00:24:37.420]  超憎
[00:24:37.420 --> 00:24:39.420]  他自己的人生裏面做到
[00:24:39.420 --> 00:24:42.420]  富貴不能淫
[00:24:42.420 --> 00:24:45.420]  貧賤不能義
[00:24:45.420 --> 00:24:48.420]  但竟然在重要關頭
[00:24:48.420 --> 00:24:52.420]  他做不到威武不能屈
[00:24:52.420 --> 00:24:55.420]  所以他說那時港大華
[00:24:55.420 --> 00:24:57.420]  他得到短期的平安的時候
[00:24:57.420 --> 00:25:02.420]  他經歷八到九年的心靈重創
[00:25:02.420 --> 00:25:04.420]  後來他再次在神面前認罪
[00:25:04.420 --> 00:25:08.420]  他才能夠重新站立
[00:25:08.420 --> 00:25:09.420]  所以頗厲害的人
[00:25:09.420 --> 00:25:11.420]  頗厲害的童工
[00:25:11.420 --> 00:25:13.420]  要倒下很容易倒下
[00:25:13.420 --> 00:25:15.420]  其實倒下有很多層面
[00:25:15.420 --> 00:25:18.420]  我看過很多僕人的故事
[00:25:18.420 --> 00:25:21.420]  很喜歡看他們傳記的順利
[00:25:21.420 --> 00:25:23.420]  他們的忠心
[00:25:23.420 --> 00:25:25.420]  他們怎樣經歷神的都得到安慰
[00:25:25.420 --> 00:25:27.420]  從他們軟弱
[00:25:27.420 --> 00:25:29.420]  他們的跌倒
[00:25:29.420 --> 00:25:31.420]  或者短期的憂鬱
[00:25:31.420 --> 00:25:33.420]  學到警醒
[00:25:33.420 --> 00:25:37.420]  有本書講到很出名的僕人
[00:25:37.420 --> 00:25:39.420]  楊衛斯的婚姻
[00:25:39.420 --> 00:25:41.420]  衛斯的婚姻是很順利的
[00:25:41.420 --> 00:25:44.420]  他曾經想過一生獨身佔領著
[00:25:44.420 --> 00:25:47.420]  誰知第一次宣教到美洲
[00:25:47.420 --> 00:25:49.420]  那時還未有美國
[00:25:49.420 --> 00:25:50.420]  現在是美國
[00:25:50.420 --> 00:25:52.420]  當時叫美洲
[00:25:52.420 --> 00:25:53.420]  他宣教的時候
[00:25:53.420 --> 00:25:56.420]  他遇到一個姐妹叫Sophia
[00:25:56.420 --> 00:25:58.420]  她教Sophia法文
[00:25:58.420 --> 00:26:00.420]  因為英國人教法文
[00:26:00.420 --> 00:26:02.420]  衛斯理的法文都很厲害
[00:26:02.420 --> 00:26:06.420]  隔著隔著跟姐妹有些感情
[00:26:06.420 --> 00:26:09.420]  姐妹暗示他想不想娶她
[00:26:09.420 --> 00:26:11.420]  但衛斯理後來想
[00:26:11.420 --> 00:26:15.420]  他決定獨身的路去侍奉神
[00:26:15.420 --> 00:26:17.420]  拒絕了這位姐妹
[00:26:17.420 --> 00:26:22.420]  誰知到這位姐妹跟另一個男人結婚的時候
[00:26:22.420 --> 00:26:25.420]  衛斯理似乎有點妒忌
[00:26:25.420 --> 00:26:27.420]  他找了藉口說
[00:26:27.420 --> 00:26:29.420]  你結婚沒有跟牧師說
[00:26:29.420 --> 00:26:31.420]  所以不准你們夫婦領聖餐
[00:26:31.420 --> 00:26:35.420]  後來很多人都覺得牧師變心了
[00:26:35.420 --> 00:26:37.420]  控告牧師
[00:26:37.420 --> 00:26:40.420]  當時衛斯理第一次宣教行程
[00:26:40.420 --> 00:26:43.420]  就黯然離開美洲
[00:26:43.420 --> 00:26:49.420]  所以他有些感情進退的軟弱
[00:26:49.420 --> 00:26:54.420]  後來他遇到一個比較溫文的寡婦叫Grace
[00:26:54.420 --> 00:26:55.420]  比較基層的
[00:26:55.420 --> 00:26:57.420]  衛斯理學歷比較高
[00:26:57.420 --> 00:27:02.420]  他弟弟覺得這個人似乎不合衛斯理
[00:27:02.420 --> 00:27:04.420]  雖然衛斯理喜歡他
[00:27:04.420 --> 00:27:07.420]  但他還是要嫁給一個比較基層的童工
[00:27:07.420 --> 00:27:10.420]  查理真的很厲害
[00:27:10.420 --> 00:27:12.420]  沒有想過這樣做
[00:27:12.420 --> 00:27:14.420]  當有一次衛斯理出外趕渡
[00:27:14.420 --> 00:27:17.420]  巡迴趕渡可能去兩三個星期
[00:27:17.420 --> 00:27:20.420]  查理偷偷捉住一個女孩問
[00:27:20.420 --> 00:27:23.420]  你肯不肯嫁給另一個廉政童工
[00:27:23.420 --> 00:27:26.420]  因為我哥哥不認識你
[00:27:26.420 --> 00:27:33.420]  後來在那時候立即幫廉政童工和姐妹證婚
[00:27:33.420 --> 00:27:36.420]  衛斯理回來後發現自己所愛的女人
[00:27:36.420 --> 00:27:39.420]  已經成為別人的妻子
[00:27:39.420 --> 00:27:42.420]  出賣她是他弟弟
[00:27:42.420 --> 00:27:46.420]  這件事是衛斯理心靈裏面很大的創傷
[00:27:46.420 --> 00:27:49.420]  創傷後他突然想結婚
[00:27:49.420 --> 00:27:51.420]  遇到另一個寡婦Molly
[00:27:51.420 --> 00:27:54.420]  這個寡婦比較學識
[00:27:54.420 --> 00:27:56.420]  社會階層比較高
[00:27:56.420 --> 00:27:58.420]  跟衛斯理接近
[00:27:58.420 --> 00:28:01.420]  但脾氣似乎比較大
[00:28:01.420 --> 00:28:04.420]  所以查理聽到衛斯理想娶她
[00:28:04.420 --> 00:28:06.420]  就說不適合你
[00:28:06.420 --> 00:28:10.420]  然後說上次騙我你拿走了
[00:28:10.420 --> 00:28:12.420]  衛斯理說不理他
[00:28:12.420 --> 00:28:14.420]  結婚後真的吵架
[00:28:14.420 --> 00:28:17.420]  因為這個姐妹比較猜忌
[00:28:17.420 --> 00:28:24.420]  但衛斯理又不是懂得珍惜太太那種目視
[00:28:24.420 --> 00:28:28.420]  經常出外趕渡很少留在家裏
[00:28:28.420 --> 00:28:30.420]  太太就胡思亂想
[00:28:30.420 --> 00:28:32.420]  有時收到一些信
[00:28:32.420 --> 00:28:33.420]  大姊姊妹
[00:28:33.420 --> 00:28:36.420]  衛斯理探訪完就寫信給家人
[00:28:36.420 --> 00:28:38.420]  說上次來探訪你趕渡
[00:28:38.420 --> 00:28:40.420]  很大鼓勵
[00:28:40.420 --> 00:28:43.420]  太太會否是外面的女人呢
[00:28:43.420 --> 00:28:45.420]  很多胡思亂想
[00:28:45.420 --> 00:28:48.420]  所以他們結婚七年後就分居
[00:28:48.420 --> 00:28:50.420]  後來離異
[00:28:50.420 --> 00:28:56.420]  所以人生就算你多勁拳多努力
[00:28:56.420 --> 00:28:58.420]  有時都會動搖
[00:28:58.420 --> 00:29:03.420]  所以大衛曾經驕傲說
[00:29:03.420 --> 00:29:05.420]  我凡事平順便說
[00:29:05.420 --> 00:29:07.420]  我永不動搖
[00:29:07.420 --> 00:29:10.420]  我想我們懂得更多人生
[00:29:10.420 --> 00:29:12.420]  剛才已經提醒
[00:29:12.420 --> 00:29:14.420]  你覺得今天沒事就沒事
[00:29:14.420 --> 00:29:16.420]  你就有點驕傲
[00:29:16.420 --> 00:29:21.420]  但大衛不是學了功課去動搖過
[00:29:21.420 --> 00:29:23.420]  當然有跌倒過
[00:29:23.420 --> 00:29:26.420]  但大衛學到另一個更寶貴的功課
[00:29:26.420 --> 00:29:28.420]  就是第五節
[00:29:28.420 --> 00:29:32.420]  因為他的怒氣不過是轉眼之間
[00:29:32.420 --> 00:29:35.420]  他的恩典乃是一生之久
[00:29:35.420 --> 00:29:37.420]  一縮雖然有哭泣
[00:29:37.420 --> 00:29:41.420]  早晨便必歡呼
[00:29:41.420 --> 00:29:45.420]  無論我們是很順利、很正直、很勁拳地走下去
[00:29:45.420 --> 00:29:49.420]  還是有少許瑕疵
[00:29:49.420 --> 00:29:54.420]  甚至有中等、甚至嚴重的失跌
[00:29:54.420 --> 00:29:58.420]  其實回到神那裡是出路的
[00:29:58.420 --> 00:29:59.420]  教會很多弟子妹妹
[00:29:59.420 --> 00:30:02.420]  這兩年裡對教會有些灰心
[00:30:02.420 --> 00:30:04.420]  太久的望上崇拜
[00:30:04.420 --> 00:30:08.420]  有些人都不太想聽
[00:30:08.420 --> 00:30:10.420]  有很多形式
[00:30:10.420 --> 00:30:14.420]  你可以對著山、對著海
[00:30:14.420 --> 00:30:17.420]  聽詩歌去敬拜神都可以
[00:30:17.420 --> 00:30:21.420]  但要找到一個方法去親近神
[00:30:21.420 --> 00:30:24.420]  剛好這個月《二字見》是我寫的
[00:30:24.420 --> 00:30:27.420]  剛剛安排寫臨後
[00:30:27.420 --> 00:30:29.420]  所以比較教會論多一點
[00:30:29.420 --> 00:30:32.420]  未必是很多生命的題目
[00:30:32.420 --> 00:30:35.420]  但因為我們需要神的教會裡面成長
[00:30:35.420 --> 00:30:37.420]  所以無論大家有什麼心態都好
[00:30:37.420 --> 00:30:39.420]  我們不要離開神
[00:30:39.420 --> 00:30:41.420]  不要離開神的教會
[00:30:41.420 --> 00:30:43.420]  不要太多看環境
[00:30:43.420 --> 00:30:45.420]  更多看神
[00:30:45.420 --> 00:30:49.420]  還有一段是今天第三段的《永不動搖經文》
[00:30:49.420 --> 00:30:52.420]  很大字的黑色字
[00:30:52.420 --> 00:30:54.420]  第一節在不同地方
[00:30:54.420 --> 00:30:56.420]  可以一起讀嗎?
[00:30:56.420 --> 00:30:59.420]  我張爺話常擺在我面前
[00:30:59.420 --> 00:31:01.420]  因他在我右邊
[00:31:01.420 --> 00:31:05.420]  我便不自搖動
[00:31:05.420 --> 00:31:07.420]  跟剛才很明顯的不同
[00:31:07.420 --> 00:31:11.420]  就是「常」這個字
[00:31:11.420 --> 00:31:15.420]  即是說他能夠覺得安穩
[00:31:15.420 --> 00:31:20.420]  神常常常常在我的面前
[00:31:20.420 --> 00:31:22.420]  在我的旁邊
[00:31:22.420 --> 00:31:24.420]  這有兩個方面的提醒
[00:31:24.420 --> 00:31:27.420]  一是因為神在我旁邊
[00:31:27.420 --> 00:31:29.420]  我有意求
[00:31:29.420 --> 00:31:39.420]  我不是靠金、銀、美貌、學歷
[00:31:39.420 --> 00:31:42.420]  也不是靠職、國分
[00:31:42.420 --> 00:31:45.420]  甚至不是靠我聰明
[00:31:45.420 --> 00:31:47.420]  去覺得安穩
[00:31:47.420 --> 00:31:50.420]  我小時候也有一點點聰明
[00:31:50.420 --> 00:31:55.420]  小學、中學我數學也算強
[00:31:55.420 --> 00:31:57.420]  我記得小學的時候
[00:31:57.420 --> 00:32:00.420]  小五開始的時候是升中士時代
[00:32:00.420 --> 00:32:04.420]  老師要加堂訓練我們數學
[00:32:04.420 --> 00:32:06.420]  那時候升中士
[00:32:06.420 --> 00:32:08.420]  老師有一點點偷懶
[00:32:08.420 --> 00:32:10.420]  想跟加堂訓練
[00:32:10.420 --> 00:32:12.420]  坐了十分鐘想走
[00:32:12.420 --> 00:32:15.420]  經常找我坐在老師位監督
[00:32:15.420 --> 00:32:18.420]  那時候有一點點招職
[00:32:18.420 --> 00:32:19.420]  覺得有一點威風
[00:32:19.420 --> 00:32:22.420]  可以代表老師監堂
[00:32:22.420 --> 00:32:26.420]  中學時我也是一間當代名校
[00:32:26.420 --> 00:32:30.420]  當時有個同學讀書很厲害
[00:32:30.420 --> 00:32:32.420]  最後成績比我高
[00:32:32.420 --> 00:32:34.420]  他數學也很厲害
[00:32:34.420 --> 00:32:36.420]  我們間中比拼
[00:32:36.420 --> 00:32:38.420]  有一年我也贏過他
[00:32:38.420 --> 00:32:42.420]  這個同學後來在新加坡做數學教授
[00:32:42.420 --> 00:32:45.420]  所以用數學在年輕的時候
[00:32:45.420 --> 00:32:47.420]  我曾經有一點招職
[00:32:47.420 --> 00:32:51.420]  像個舊同學過年聊天
[00:32:51.420 --> 00:32:54.420]  甚麼招職?頭髮都白了
[00:32:54.420 --> 00:32:58.420]  或者現在年輕人的數學比我們快
[00:32:58.420 --> 00:33:00.420]  腦袋也開始轉不了
[00:33:00.420 --> 00:33:04.420]  就算數學厲害又如何呢?
[00:33:04.420 --> 00:33:07.420]  所以可能我們不同人都有不同的厲害
[00:33:07.420 --> 00:33:09.420]  有些人做生意厲害
[00:33:09.420 --> 00:33:11.420]  有些人甚麼行業厲害
[00:33:11.420 --> 00:33:18.420]  但是慢慢一切都不重要
[00:33:18.420 --> 00:33:22.420]  二月底我開始用兩元拍卡
[00:33:22.420 --> 00:33:27.420]  慢慢再不知若干年後
[00:33:27.420 --> 00:33:30.420]  可能好像傳道書門牙都少幾隻
[00:33:30.420 --> 00:33:34.420]  都不知有甚麼可以驕傲
[00:33:34.420 --> 00:33:39.420]  真正的安穩不是我們銀行寶有多少錢
[00:33:39.420 --> 00:33:41.420]  有多高的社會地位
[00:33:41.420 --> 00:33:43.420]  有多聰明
[00:33:43.420 --> 00:33:47.420]  真正的安穩是神沒有離開我們
[00:33:47.420 --> 00:33:51.420]  常在我們的旁邊和面前
[00:33:51.420 --> 00:33:54.420]  但這個另一個角度不單是依靠
[00:33:54.420 --> 00:33:56.420]  而是警惕
[00:33:56.420 --> 00:33:58.420]  如果我知道神常在面前
[00:33:58.420 --> 00:34:01.420]  我們做甚麼壞事呢?
[00:34:01.420 --> 00:34:03.420]  神知不知道?
[00:34:03.420 --> 00:34:07.420]  或者我忍不住都做了些小小的小事
[00:34:07.420 --> 00:34:10.420]  做了就要收手停
[00:34:10.420 --> 00:34:12.420]  不要沉溺下去
[00:34:12.420 --> 00:34:16.420]  所以我們有時來也好
[00:34:16.420 --> 00:34:18.420]  記住我們回到神
[00:34:18.420 --> 00:34:20.420]  討神的喜悅
[00:34:20.420 --> 00:34:22.420]  單單依靠祂
[00:34:22.420 --> 00:34:25.420]  所以用下面兩句標題
[00:34:25.420 --> 00:34:27.420]  紅色和藍色字一起讀
[00:34:27.420 --> 00:34:29.420]  與神同行
[00:34:29.420 --> 00:34:31.420]  蒙神喜悅
[00:34:31.420 --> 00:34:33.420]  一生敬畏神
[00:34:33.420 --> 00:34:34.420]  倚靠神
[00:34:34.420 --> 00:34:38.420]  敬畏和倚靠都要並重
[00:34:38.420 --> 00:34:40.420]  即是你同行
[00:34:40.420 --> 00:34:41.420]  倚靠神
[00:34:41.420 --> 00:34:44.420]  但你需要蒙神喜悅的敬畏
[00:34:44.420 --> 00:34:49.420]  我們就是神喜悅的不動搖人心
[00:34:49.420 --> 00:34:52.420]  所以詩篇裏面很寶貴
[00:34:52.420 --> 00:34:54.420]  他有這心態時
[00:34:54.420 --> 00:34:57.420]  他說:你是我的主
[00:34:57.420 --> 00:34:59.420]  我的好處不在你外
[00:34:59.420 --> 00:35:03.420]  在你面前有滿足的喜樂
[00:35:03.420 --> 00:35:06.420]  比有所有永遠的福樂
[00:35:06.420 --> 00:35:08.420]  神給的就足夠
[00:35:08.420 --> 00:35:12.420]  最近這五年十年都開始跟太太說
[00:35:12.420 --> 00:35:15.420]  開始慢慢想吃自助餐
[00:35:15.420 --> 00:35:18.420]  吃自助餐吃得太海鮮生冷
[00:35:18.420 --> 00:35:20.420]  肚子又不舒服
[00:35:20.420 --> 00:35:23.420]  有時想肚子暖
[00:35:23.420 --> 00:35:26.420]  有時叫她煮碗麵
[00:35:26.420 --> 00:35:28.420]  有些年青同工說
[00:35:28.420 --> 00:35:30.420]  蔡牧師自助餐這麼貴
[00:35:30.420 --> 00:35:32.420]  你煮碗雲吞麵
[00:35:32.420 --> 00:35:34.420]  豈不是很吃虧
[00:35:34.420 --> 00:35:36.420]  真是吃虧
[00:35:36.420 --> 00:35:40.420]  現在少少地就飽了
[00:35:40.420 --> 00:35:41.420]  甚麼意思呢
[00:35:41.420 --> 00:35:43.420]  其實我們真的滿足
[00:35:43.420 --> 00:35:45.420]  真的喜悅
[00:35:45.420 --> 00:35:47.420]  其實不需要很多
[00:35:47.420 --> 00:35:50.420]  神給我們每日的精力
[00:35:50.420 --> 00:35:53.420]  簡單的開心
[00:35:53.420 --> 00:35:57.420]  每日能夠多多少少服侍到少少人
[00:35:57.420 --> 00:36:00.420]  這就是神給我們的喜悅
[00:36:00.420 --> 00:36:02.420]  這樣就足夠了
[00:36:02.420 --> 00:36:06.420]  我們就不會有些不合理的
[00:36:06.420 --> 00:36:08.420]  黑暗式的期望
[00:36:08.420 --> 00:36:11.420]  當我們有不合理的黑暗式期望
[00:36:11.420 --> 00:36:16.420]  大胃就進入了拔舌巴的黑暗
[00:36:16.420 --> 00:36:19.420]  所以這值得我們提醒
[00:36:19.420 --> 00:36:23.420]  所以有時說聖經的內容
[00:36:23.420 --> 00:36:25.420]  就用十誡
[00:36:25.420 --> 00:36:26.420]  十誡說
[00:36:26.420 --> 00:36:32.420]  除我以愛,你不可有別的神
[00:36:32.420 --> 00:36:35.420]  唯獨神是我的神可以求
[00:36:35.420 --> 00:36:38.420]  所以《金詩16篇》第一句
[00:36:38.420 --> 00:36:41.420]  神求你保守我
[00:36:41.420 --> 00:36:43.420]  因我投靠你
[00:36:43.420 --> 00:36:47.420]  所以不是我弱的人去投靠神
[00:36:47.420 --> 00:36:49.420]  曾經你很厲害
[00:36:49.420 --> 00:36:50.420]  很顯赫
[00:36:50.420 --> 00:36:52.420]  很高崗位
[00:36:52.420 --> 00:36:54.420]  很有錢
[00:36:54.420 --> 00:36:57.420]  難道你可以不投靠神嗎?
[00:36:57.420 --> 00:36:59.420]  難道你可以不投靠神
[00:36:59.420 --> 00:37:01.420]  你可以去到天堂嗎?
[00:37:01.420 --> 00:37:05.420]  難道你遠方有個親友
[00:37:05.420 --> 00:37:07.420]  有個兒子在外國
[00:37:07.420 --> 00:37:09.420]  你有多少的錢
[00:37:09.420 --> 00:37:11.420]  有多少的聰明
[00:37:11.420 --> 00:37:16.420]  你就可以保護你遠方所愛的兒女嗎?
[00:37:16.420 --> 00:37:19.420]  你只能祈禱
[00:37:19.420 --> 00:37:24.420]  所以認定我們唯獨投靠神
[00:37:24.420 --> 00:37:27.420]  所以在改革中傳統
[00:37:27.420 --> 00:37:30.420]  一個很著名的問答要理
[00:37:30.420 --> 00:37:32.420]  他就問一個問題
[00:37:32.420 --> 00:37:34.420]  試試我問黑色字
[00:37:34.420 --> 00:37:37.420]  大家在不同地方答紅色字
[00:37:37.420 --> 00:37:41.420]  人的主要目的是甚麼?
[00:37:41.420 --> 00:37:46.420]  人的主要目的就是榮耀神
[00:37:46.420 --> 00:37:49.420]  榮譽以他為樂
[00:37:49.420 --> 00:37:52.420]  能夠與神同行
[00:37:52.420 --> 00:37:54.420]  依靠神
[00:37:54.420 --> 00:37:55.420]  有神的喜悅
[00:37:55.420 --> 00:37:58.420]  以他為樂的人是無福的
[00:37:58.420 --> 00:37:59.420]  對猶太人來說
[00:37:59.420 --> 00:38:03.420]  最重視的一個圖文就是心領記
[00:38:03.420 --> 00:38:04.420]  心領記的圖文
[00:38:04.420 --> 00:38:06.420]  在希伯來文第一個字是Shema
[00:38:06.420 --> 00:38:09.420]  Shema就是聽的意思
[00:38:09.420 --> 00:38:11.420]  意思是你要聽
[00:38:11.420 --> 00:38:15.420]  要說我們神是獨一的主
[00:38:15.420 --> 00:38:19.420]  唯獨神是我所依靠
[00:38:19.420 --> 00:38:21.420]  所要親近
[00:38:21.420 --> 00:38:23.420]  所要討好
[00:38:23.420 --> 00:38:25.420]  所以得著喜悅
[00:38:25.420 --> 00:38:30.420]  這樣的話我就不怕將我的靈魂撇在陰間
[00:38:30.420 --> 00:38:34.420]  神不會讓他的聖者見扭歪
[00:38:34.420 --> 00:38:36.420]  後來這句說話
[00:38:36.420 --> 00:38:39.420]  就應用在我們主耶穌基督身上
[00:38:39.420 --> 00:38:43.420]  他都是一生常將父神
[00:38:43.420 --> 00:38:46.420]  擺在他面前的一個榜樣
[00:38:46.420 --> 00:38:49.420]  如果我們像耶穌的榜樣的話
[00:38:49.420 --> 00:38:52.420]  我們得著生命的道路
[00:38:52.420 --> 00:38:54.420]  得著滿足的喜樂
[00:38:54.420 --> 00:38:57.420]  和永遠的福樂
[00:38:57.420 --> 00:39:01.420]  很出名的僕人彭文輝
[00:39:01.420 --> 00:39:06.420]  晚年他自己選了回憶錄的標題
[00:39:06.420 --> 00:39:09.420]  就是都市恩典
[00:39:09.420 --> 00:39:10.420]  很特別
[00:39:10.420 --> 00:39:13.420]  書上寫道都市恩典
[00:39:13.420 --> 00:39:16.420]  但他自己選的照片
[00:39:16.420 --> 00:39:20.420]  後面印了一個字叫為主而活
[00:39:20.420 --> 00:39:23.420]  就好像有神同行
[00:39:23.420 --> 00:39:26.420]  經歷恩典同時敬畏神
[00:39:26.420 --> 00:39:28.420]  兩個方向都有
[00:39:28.420 --> 00:39:31.420]  他說:向後看都是恩典
[00:39:31.420 --> 00:39:34.420]  向前看也都是恩典
[00:39:34.420 --> 00:39:39.420]  感謝神恩代一個不配的人
[00:39:39.420 --> 00:39:43.420]  黃明道經歷過坐牢、低谷
[00:39:43.420 --> 00:39:45.420]  但他沒有離開神
[00:39:45.420 --> 00:39:47.420]  其實每個基督徒、每個牧者
[00:39:47.420 --> 00:39:49.420]  有時都有高高低低
[00:39:49.420 --> 00:39:52.420]  甚至有些少少的黑暗也不奇怪
[00:39:52.420 --> 00:39:54.420]  黃明道也是這樣
[00:39:54.420 --> 00:39:57.420]  但他說:神帶我去到水深的地方
[00:39:57.420 --> 00:39:59.420]  不是要淹死我們
[00:39:59.420 --> 00:40:02.420]  是要洗淨我們
[00:40:02.420 --> 00:40:07.420]  在人眼光覺得我淹了天天預備死的人
[00:40:07.420 --> 00:40:10.420]  神叫我出獄
[00:40:10.420 --> 00:40:13.420]  在鄧小平開放時去到上海
[00:40:13.420 --> 00:40:15.420]  接待了很多人
[00:40:15.420 --> 00:40:17.420]  祝福了很多人
[00:40:17.420 --> 00:40:20.420]  我很喜歡去思無
[00:40:20.420 --> 00:40:24.420]  如果大家在疫症期間想看《屬靈書》
[00:40:24.420 --> 00:40:26.420]  我介紹一本書給大家
[00:40:26.420 --> 00:40:29.420]  《右下角》的書叫《六十三年》
[00:40:29.420 --> 00:40:32.420]  不是很深的,但很好看
