
[00:00:00.000 --> 00:00:05.000]  陳牧師是本堂的傳道人,大家都很熟悉了。
[00:34:00.000 --> 00:34:14.000]  耶穌基督也要叫天國的子民,在侍奉當中要起來,他要每一個天國的子民都靠著他的名,出去侍奉,出去做見證。
[00:34:14.000 --> 00:34:22.000]  不過那個果效,能不能夠成功與否,就交回主權給上帝。
[00:34:22.000 --> 00:34:32.000]  他最重要我們一定要抓緊與他的關係,他是我們生命的主,是我們天上的爸爸。
[00:34:32.000 --> 00:34:58.000]  在1998年的時候,美國心理學會長Martin Salima,他在當時提出了一個理論,他在過往的心理學多數都是處理人的精神病,或者一些問題的情況,好像到處去,哪裡有火就去救火。
[00:34:58.000 --> 00:35:07.000]  他說新的路程應該引導人過一個充實愉快和有意義的生活。
[00:35:07.000 --> 00:35:16.000]  他就聯合了當時一些心理學家,就開始做了一套叫做正向心理學。
[00:35:16.000 --> 00:35:35.000]  他就說一個整全的人生要包括三方面的,第一方面就要有一個愉快的人生,愉快的人生就要處理自己的情緒,處理自己正面的思想來做的。
[00:35:35.000 --> 00:35:52.000]  這個就可以從一個食慾那裡,從視覺、聽覺裡面來做的。所以喝可樂,好的,可以的。買自己喜歡的東西,哄自己開心,可以的,好的。
[00:35:52.000 --> 00:36:07.000]  不過這個只是一個最初步,這個愉快人生。因為當你吃喜歡的東西,買喜歡的東西,沒多久之後,可能幾分鐘幾天之後,這個快樂已經沒有了。
[00:36:07.000 --> 00:36:23.000]  還有如果你過份沉溺在這些物質裡面,你就會變成痛苦的了。第二就要有一個美好的人生,就是用你自己的專長去過一個多姿多彩的生活和工作。
[00:36:23.000 --> 00:36:40.000]  你就要全程投入你的家庭,投入你自己的工作。第三方面的有意義的人生,就是要第一方面,去跟一個比我們更加大的來聯合在一起。
[00:36:40.000 --> 00:37:05.000]  他還舉了一個例子,例如創造者,我相信那些心理學家可能都是基督徒,就是說跟一個比我們更加大的創造者聯合在一起,然後運用這個專長來服侍其他的人,積極發揮自己的長處,
[00:37:05.000 --> 00:37:22.000]  去貢獻社會,去祝福人群。我覺得他講到這三個步驟,成為了整全人生,都配合耶穌基督給我們出去服侍。
[00:37:22.000 --> 00:37:51.000]  這個愉快人生,我們都需要有這個物質上高來哄自己的,但是他最重要的就是第三個有意義的人生,就是跟上天,跟天父來結合在一起,並且將自己的專長在地上高,在主自己的國度裡面,我們來去服侍天父上帝。
[00:37:51.000 --> 00:38:00.000]  願意大家都能夠過一個整全的人生,有一個有意義的人生,我們一起禱告。
[00:38:01.000 --> 00:38:16.000]  親愛的天父,我們感謝祢,感謝耶穌基督祢在十字架上高寫生,讓我們能夠藉著祢的拯救,我們可以成為主祢自己國度裡面的子民。
[00:38:16.000 --> 00:38:38.000]  我們感謝祢,到祢願意將我們這一生交託給祢,我們有時會軟弱,有時會跌倒的,求祢緊緊的抓住我們,以致我們不會離開祢,幫助我們,無論信或逆,我們都去宣稱主祢永遠是我們生命的主,求祢建立我們每一位。
[00:38:38.000 --> 00:38:44.000]  多謝祢垂聽禱告,去奉靠主耶穌基督,得聖名字而求,Amen。
[00:38:44.000 --> 00:38:44.500]  阿們。
[00:38:44.500 --> 00:38:45.000]  阿們。
[00:38:45.000 --> 00:38:45.500]  阿們。
[00:38:45.500 --> 00:38:48.500]  (字幕由 Amara.org 社群提供)
[00:38:48.500 --> 00:38:51.500]  (字幕由 Amara.org 社群提供)

