
[00:00:00.000 --> 00:00:02.000]  (字幕:梁繼昌)
[00:22:13.560 --> 00:22:15.560]  那功課出來會怎樣
[00:22:15.560 --> 00:22:17.560]  可能10分
[00:22:17.560 --> 00:22:20.560]  如果一個100分一個10分出來會怎樣
[00:22:20.560 --> 00:22:22.560]  可能50分
[00:22:22.560 --> 00:22:24.560]  那她會拉低
[00:22:24.560 --> 00:22:27.560]  所以校長說
[00:22:27.560 --> 00:22:30.560]  如果你不想Nicky和這個女孩子合作
[00:22:30.560 --> 00:22:32.560]  我們都不會怪你
[00:22:32.560 --> 00:22:34.560]  我們是體諒
[00:22:35.160 --> 00:22:38.560]  那Mrs Law你回去可否想一想
[00:22:38.560 --> 00:22:41.560]  如果你是我的太太
[00:22:41.560 --> 00:22:43.560]  如果你是我的女兒
[00:22:43.560 --> 00:22:45.560]  你會怎樣看
[00:22:45.560 --> 00:22:48.560]  你怎樣做就取決你的神學思想
[00:22:48.560 --> 00:22:52.560]  因為theology determines everything
[00:22:52.560 --> 00:22:54.560]  我太太就回去
[00:22:54.560 --> 00:22:57.560]  我們開了一個家庭會議
[00:22:57.560 --> 00:23:00.560]  我女兒就說
[00:23:00.560 --> 00:23:03.560]  我有爸爸媽媽的支持
[00:23:04.160 --> 00:23:06.560]  上帝也是我的天父
[00:23:06.560 --> 00:23:08.560]  如果我不幫這個女孩
[00:23:08.560 --> 00:23:11.560]  誰會更加適合幫她呢
[00:23:11.560 --> 00:23:14.560]  11歲的女孩
[00:23:14.560 --> 00:23:16.560]  她的神學思想就是這樣
[00:23:16.560 --> 00:23:20.560]  我和我太太和她的哥哥
[00:23:20.560 --> 00:23:23.560]  即我們的兒子都支持
[00:23:23.560 --> 00:23:27.560]  因為這場仗
[00:23:27.560 --> 00:23:30.560]  是屬於上帝的
[00:23:31.160 --> 00:23:34.560]  爭戰的勝敗是在乎耶和華
[00:23:34.560 --> 00:23:36.560]  英文有首歌叫
[00:23:36.560 --> 00:23:39.560]  The battle belongs to the Lord
[00:23:39.560 --> 00:23:41.560]  有人唱過這首歌嗎
[00:23:41.560 --> 00:23:44.560]  The battle belongs to the Lord
[00:23:44.560 --> 00:23:48.560]  我們憑驚慰和信心就不怕
[00:23:48.560 --> 00:23:51.560]  一年過去
[00:23:51.560 --> 00:23:53.560]  結果怎樣呢
[00:23:53.560 --> 00:23:55.560]  這個白種人的女孩
[00:23:55.560 --> 00:23:58.160]  在頭12年的生命裏
[00:23:59.160 --> 00:24:02.560]  最快樂最開心就是那一年
[00:24:02.560 --> 00:24:05.560]  而我們的女兒得到一個寶貴的屬靈功課
[00:24:05.560 --> 00:24:08.560]  就是學習每一天依靠上帝
[00:24:08.560 --> 00:24:14.160]  而我和我太太就謙卑地在神面前
[00:24:14.160 --> 00:24:16.560]  俯伏敬拜
[00:24:16.560 --> 00:24:19.560]  深深體會到上帝的憐憫
[00:24:19.560 --> 00:24:22.560]  當這個社會放棄這個女孩的時候
[00:24:22.560 --> 00:24:24.560]  上帝沒有放棄她
[00:24:24.560 --> 00:24:27.560]  上帝就猜破一個屬於自己的女孩
[00:24:28.160 --> 00:24:30.560]  來陪伴她、支持她
[00:24:30.560 --> 00:24:32.560]  弟兄姊妹朋友
[00:24:32.560 --> 00:24:34.560]  如果你未信耶穌
[00:24:34.560 --> 00:24:36.560]  今天你來到這裏
[00:24:36.560 --> 00:24:38.560]  不是偶然,是有緣分
[00:24:38.560 --> 00:24:40.560]  都是上帝安排的
[00:24:40.560 --> 00:24:43.560]  你說這個上帝是否值得你去跟從
[00:24:43.560 --> 00:24:45.560]  值得你去敬拜
[00:24:45.560 --> 00:24:51.560]  各位朋友
[00:24:51.560 --> 00:24:53.560]  你的生命裏是否遇見一個哥利亞
[00:24:53.560 --> 00:24:55.560]  令你害怕
[00:24:56.160 --> 00:24:58.560]  這個哥利亞在你的職場裏
[00:24:58.560 --> 00:25:00.560]  或者在你的家庭裏
[00:25:00.560 --> 00:25:02.560]  或者在你的教會裏
[00:25:02.560 --> 00:25:04.560]  或者在你自己裏
[00:25:04.560 --> 00:25:10.560]  你如何面對,如何去得勝
[00:25:10.560 --> 00:25:14.560]  這個聖經故事給我們有幾個提示
[00:25:14.560 --> 00:25:17.560]  我想很快地和大家說
[00:25:17.560 --> 00:25:19.560]  我講到三十分鐘,不會長的
[00:25:19.560 --> 00:25:21.560]  因為我有另一句格言
[00:25:21.560 --> 00:25:25.560]  就是神的僕人用神的話語去悶親生
[00:25:25.560 --> 00:25:27.960]  悶親生的子民是近乎罪
[00:25:27.960 --> 00:25:31.960]  其中一個避免犯罪的方法就是講短一點
[00:25:31.960 --> 00:25:33.960]  三十分鐘
[00:25:33.960 --> 00:25:38.960]  但有幾樣東西,功課值得我們去看
[00:25:38.960 --> 00:25:42.960]  第一,戰爭是屬於上帝
[00:25:42.960 --> 00:25:48.960]  我們以敬畏和信心去面對人生的挑戰
[00:25:48.960 --> 00:25:52.960]  第二,善用你的強項
[00:25:53.560 --> 00:25:56.960]  大衛拒絕穿塑羅的鎧甲
[00:25:56.960 --> 00:25:58.960]  因為周身不舒服
[00:25:58.960 --> 00:26:01.960]  他寧願用丫叉
[00:26:01.960 --> 00:26:04.960]  不用刀槍矛擊
[00:26:04.960 --> 00:26:08.960]  我們個人在職場,在教會裏
[00:26:08.960 --> 00:26:11.960]  都想究竟上帝給我的恩賜才能在哪裏
[00:26:11.960 --> 00:26:13.960]  我們用那些
[00:26:13.960 --> 00:26:17.960]  第三,學好神的話
[00:26:17.960 --> 00:26:19.960]  優化你的神學思想
[00:26:22.560 --> 00:26:24.960]  在約書記一章八字裏說
[00:26:24.960 --> 00:26:26.960]  這個律法書就是聖經
[00:26:26.960 --> 00:26:29.960]  不要離開你的口,要晝夜思想
[00:26:29.960 --> 00:26:33.960]  好使你謹守遵行書上所寫的一切話
[00:26:33.960 --> 00:26:36.960]  如此你的道路就可以亨通凡事順利
[00:26:36.960 --> 00:26:38.960]  你想不想凡事順利?
[00:26:38.960 --> 00:26:41.960]  你想不想你的道路亨通?
[00:26:41.960 --> 00:26:45.960]  跟隨上帝的話
[00:26:45.960 --> 00:26:48.960]  提摩太后書三章十六字
[00:26:48.960 --> 00:26:50.960]  聖經都是上帝默示的
[00:26:51.560 --> 00:26:52.960]  以教訓督澤使人歸正
[00:26:52.960 --> 00:26:54.960]  教導人學義都是有益的
[00:26:54.960 --> 00:26:57.960]  叫屬於上帝的人得以完全預備
[00:26:57.960 --> 00:26:59.960]  可以做各樣好事
[00:26:59.960 --> 00:27:07.960]  希望大家回家都記得這四點
[00:27:07.960 --> 00:27:11.960]  這四點不單用在我們個人層面上
[00:27:11.960 --> 00:27:14.960]  用在我們教會上都是值得的
[00:27:14.960 --> 00:27:18.960]  感受堂過去蒙上帝的祝福
[00:27:19.560 --> 00:27:21.960]  或者我們前面有機遇有挑戰
[00:27:21.960 --> 00:27:27.960]  我們用這四點來面對這些機遇和挑戰
[00:27:27.960 --> 00:27:31.960]  我們來做一些反思和應用
[00:27:31.960 --> 00:27:38.960]  第一,危機也是契機
[00:27:38.960 --> 00:27:41.960]  很多時候我們發現生命有危機
[00:27:41.960 --> 00:27:46.960]  但這也是機會讓我們起飛
[00:27:47.560 --> 00:27:50.960]  如果你遇見哥利亞的時候
[00:27:50.960 --> 00:27:52.960]  可能也是一個機遇
[00:27:52.960 --> 00:27:56.960]  不要負面看前面的挑戰
[00:27:56.960 --> 00:28:00.960]  我們做一些反思和實踐
[00:28:00.960 --> 00:28:02.960]  現在誰是你的哥利亞?
[00:28:02.960 --> 00:28:05.960]  你有沒有把握勝過他?
[00:28:14.560 --> 00:28:18.960]  第二,大衛有什麼榜樣值得我們效法?
[00:28:18.960 --> 00:28:22.960]  大衛的榜樣就是他倚靠上帝
[00:28:22.960 --> 00:28:25.960]  傳敬畏和信心
[00:28:25.960 --> 00:28:28.960]  他敬拜上帝,倚靠上帝
[00:28:28.960 --> 00:28:31.960]  上帝就祝福他,他的生命得以起飛
[00:28:31.960 --> 00:28:35.960]  各位弟兄姊妹,各位朋友
[00:28:35.960 --> 00:28:38.960]  今天我想為你提供一個機會
[00:28:38.960 --> 00:28:42.960]  你可以安靜地在神面前立志
[00:28:43.560 --> 00:28:46.960]  對上帝說我願意效法大衛
[00:28:46.960 --> 00:28:48.960]  我願意毀身給你
[00:28:48.960 --> 00:28:54.960]  我願意讓上帝幫助我勝過我生命的哥利亞
[00:28:54.960 --> 00:28:57.960]  現在我們有一段安靜禱告的時間
[00:28:57.960 --> 00:28:59.960]  其實有兩段
[00:28:59.960 --> 00:29:04.960]  第一段是在在當中,還未信耶穌的朋友
[00:29:04.960 --> 00:29:07.960]  你未信耶穌,但仍然來得這個聚會
[00:29:07.960 --> 00:29:10.960]  這是很奇妙的,不是偶然的
[00:29:10.960 --> 00:29:12.960]  是上帝的恩典
[00:29:12.960 --> 00:29:16.360]  待會我會和你一起做一個祈禱
[00:29:16.360 --> 00:29:18.360]  我講一句,你講一句
[00:29:18.360 --> 00:29:20.360]  很簡單的,很短的禱告
[00:29:20.360 --> 00:29:25.360]  你對上帝說你願意讓上帝祝福你
[00:29:25.360 --> 00:29:28.360]  帶領你,你願意相信他
[00:29:28.360 --> 00:29:31.360]  讓他幫助你勝過你的哥利亞
[00:29:31.360 --> 00:29:34.360]  完結之後,我會做第二個禱告
[00:29:34.360 --> 00:29:37.360]  就是所有信了耶穌的弟兄姊妹
[00:29:37.360 --> 00:29:40.360]  你在神面前立志
[00:29:40.960 --> 00:29:45.360]  對上帝說我願意效法帶領他
[00:29:45.360 --> 00:29:48.360]  我願意優化我的生育市場
[00:29:48.360 --> 00:29:52.360]  現在我們有兩段禱告時間
[00:29:52.360 --> 00:29:54.360]  我們就結束這個講道
[00:29:54.360 --> 00:29:58.360]  正如我所講,第一段禱告時間是在在當中
[00:29:58.360 --> 00:30:00.360]  我不知道有沒有人未信
[00:30:00.360 --> 00:30:05.360]  或者你覺得,我是在尋求
[00:30:05.360 --> 00:30:10.360]  或者說,就算我洗禮,但我其實都未信
[00:30:10.360 --> 00:30:11.760]  那也OK的
[00:30:11.760 --> 00:30:14.760]  你在神面前立志,禱告
[00:30:14.760 --> 00:30:17.760]  聖經說,當我們禱告的時候
[00:30:17.760 --> 00:30:19.760]  耶穌會聽到在我們當中
[00:30:19.760 --> 00:30:22.760]  你很真心的,大家一起閉上眼睛
[00:30:22.760 --> 00:30:24.760]  無論你信不信,閉上眼睛
[00:30:24.760 --> 00:30:26.760]  我講一句,你講一句
[00:30:26.760 --> 00:30:28.760]  然後將你的生命交給上帝
[00:30:28.760 --> 00:30:31.760]  這個可能就是你生命的轉捩點
[00:30:31.760 --> 00:30:34.760]  這個可能就是你生命的起飛點
[00:30:34.760 --> 00:30:37.760]  我們一起來和安靜禱告
[00:30:37.760 --> 00:30:39.760]  (字幕製作/時間軸:秋月AutumnMoon)

