
[00:00:00.000 --> 00:00:04.680]  今日是農曆年第一個主日崇拜
[00:20:41.960 --> 00:20:44.600]  不會讓你教高班中三
[00:20:44.600 --> 00:20:47.960]  也不會讓你教中國的近代史
[00:20:47.960 --> 00:20:49.000]  但是
[00:20:49.000 --> 00:20:50.320]  因為我在會考的時候
[00:20:50.320 --> 00:20:53.400]  我主攻是近代史
[00:20:53.400 --> 00:20:56.320]  我那些唐朝、漢朝那些
[00:20:56.320 --> 00:20:57.640]  我只是中一讀過
[00:20:57.640 --> 00:20:59.520]  所以我都不太懂
[00:20:59.520 --> 00:21:04.400]  但上帝就是欣著各方面的安排
[00:21:04.400 --> 00:21:07.760]  雖然他沒有立即聽我的祈禱
[00:21:07.760 --> 00:21:11.800]  但原來他就幫我在鋪排緊路
[00:21:11.800 --> 00:21:13.200]  以至到三年
[00:21:13.200 --> 00:21:15.320]  在那間中學
[00:21:15.320 --> 00:21:19.040]  我一直主要是教中三的中國歷史的時候
[00:21:19.040 --> 00:21:21.120]  我真的覺得很爽
[00:21:21.120 --> 00:21:23.360]  感覺很釋放
[00:21:23.360 --> 00:21:25.360]  感謝主的恩典
[00:21:25.360 --> 00:21:26.200]  所以
[00:21:26.200 --> 00:21:28.760]  我們在上帝面前
[00:21:28.760 --> 00:21:30.880]  我們大膽地去信靠
[00:21:30.880 --> 00:21:32.960]  大膽地去祈求
[00:21:32.960 --> 00:21:35.560]  上帝一定會聽的
[00:21:35.560 --> 00:21:37.240]  就算求錯方向
[00:21:37.240 --> 00:21:40.880]  或者沒有立即去垂聽禱告也好
[00:21:40.880 --> 00:21:44.240]  他在安排著我們的道路
[00:21:44.240 --> 00:21:45.360]  所以記緊
[00:21:45.360 --> 00:21:49.880]  一定要跟從上帝
[00:21:49.880 --> 00:21:53.000]  第二方面
[00:21:53.000 --> 00:21:56.640]  我們看到以利亞
[00:21:56.640 --> 00:22:02.120]  是一個很信服的僕人
[00:22:02.120 --> 00:22:07.040]  當武林大會的比拼出了結局
[00:22:07.040 --> 00:22:10.840]  就是耶和華上帝是一個真正的神
[00:22:10.840 --> 00:22:14.120]  所以那些百姓都心服口服
[00:22:14.120 --> 00:22:15.120]  跪在那裡說
[00:22:15.120 --> 00:22:17.040]  哇!耶和華是上帝
[00:22:17.040 --> 00:22:20.840]  耶和華是上帝
[00:22:20.840 --> 00:22:24.200]  然後就要處理下雨的問題
[00:22:24.200 --> 00:22:27.320]  三年沒有下過雨
[00:22:27.320 --> 00:22:31.120]  但是以利亞就跟哈王說
[00:22:31.120 --> 00:22:35.000]  他說你現在不如上去山那裡
[00:22:35.000 --> 00:22:37.760]  去吃點東西、喝點東西
[00:22:37.760 --> 00:22:43.160]  因為將會有暴雨來臨
[00:22:43.160 --> 00:22:47.800]  可能哈王早上看了比拼大會
[00:22:47.800 --> 00:22:49.200]  很緊張
[00:22:49.200 --> 00:22:51.920]  所以沒有吃東西
[00:22:51.920 --> 00:22:55.600]  因為那時候已經是傍晚黃昏
[00:22:55.600 --> 00:22:58.840]  其實以利亞也可能還沒吃東西
[00:22:58.840 --> 00:23:02.440]  你看到以利亞很體恤
[00:23:02.440 --> 00:23:05.400]  他留意到哈王還沒吃東西
[00:23:05.400 --> 00:23:06.840]  你先去吃點東西
[00:23:06.840 --> 00:23:09.120]  大雨來了
[00:23:09.120 --> 00:23:12.120]  然後以利亞就叫他的僕人
[00:23:12.120 --> 00:23:15.120]  去觀察著那裡的環境
[00:23:15.120 --> 00:23:17.440]  看看下雨了沒有
[00:23:17.440 --> 00:23:20.040]  當他的僕人告訴以利亞
[00:23:20.040 --> 00:23:24.400]  他看到遠遠的海邊有一片雲
[00:23:24.400 --> 00:23:27.440]  那片雲好像一個手掌般大
[00:23:27.440 --> 00:23:29.760]  一直飄來
[00:23:29.760 --> 00:23:31.720]  以利亞就知道了
[00:23:31.720 --> 00:23:33.960]  將會有大雨下來了
[00:23:33.960 --> 00:23:36.320]  所以他就叫這個僕人
[00:23:36.320 --> 00:23:38.920]  你快點去告訴哈王
[00:23:38.920 --> 00:23:42.240]  叫他預備馬車
[00:23:42.240 --> 00:23:45.560]  快點飛車回耶斯列
[00:23:45.560 --> 00:23:47.040]  回皇宮
[00:23:47.040 --> 00:23:48.840]  否則大雨的時候
[00:23:48.840 --> 00:23:51.600]  可能會令到地爛了
[00:23:51.600 --> 00:23:52.720]  很難走的
[00:23:52.720 --> 00:23:57.960]  會令到哈王不舒服的
[00:23:57.960 --> 00:23:59.760]  很體恤
[00:23:59.760 --> 00:24:02.360]  但是在第46節裏面
[00:24:02.360 --> 00:24:04.880]  那個描述很特別
[00:24:04.880 --> 00:24:08.960]  他說:耶和華的手安在以利亞身上
[00:24:08.960 --> 00:24:12.560]  他就速上腰奔在哈前途
[00:24:12.560 --> 00:24:15.880]  一直到達耶斯列
[00:24:15.880 --> 00:24:19.360]  以利亞藉著上帝的靈的幫助
[00:24:19.360 --> 00:24:22.920]  他竟然走得比馬車還快
[00:24:22.920 --> 00:24:24.400]  厲不厲害
[00:24:24.400 --> 00:24:26.440]  走得比馬車還快
[00:24:26.440 --> 00:24:34.320]  他還要走在哈王的馬車前面
[00:24:34.320 --> 00:24:36.040]  為何這麼有趣
[00:24:36.040 --> 00:24:40.640]  他是不是要來表演和馬車比賽呢
[00:24:40.640 --> 00:24:43.000]  誰跑得快呢
[00:24:43.000 --> 00:24:44.240]  不是
[00:24:44.240 --> 00:24:46.840]  原來在古代的時候
[00:24:46.840 --> 00:24:48.840]  當皇帝出巡
[00:24:48.840 --> 00:24:51.720]  通常會有一些先頭部隊
[00:24:51.720 --> 00:24:54.040]  走在前頭
[00:24:54.040 --> 00:24:56.880]  那些先頭部隊一定是一些僕人
[00:24:56.880 --> 00:24:58.560]  即是說死就先死
[00:24:58.560 --> 00:25:01.000]  打就先打那些
[00:25:01.000 --> 00:25:03.000]  是一些僕人
[00:25:03.000 --> 00:25:05.840]  又或者這些先頭部隊
[00:25:05.840 --> 00:25:08.760]  是一些傳令官
[00:25:08.760 --> 00:25:13.640]  因為要看整個前面的地勢和局勢是怎樣
[00:25:13.640 --> 00:25:19.880]  然後就告訴馬車或者後面的人知道
[00:25:19.880 --> 00:25:23.200]  應該怎樣走那條路線
[00:25:23.200 --> 00:25:30.320]  所以以利亞跑得比馬車還快
[00:25:30.320 --> 00:25:35.280]  表示他願意成為阿哈王的隨從
[00:25:35.280 --> 00:25:39.760]  向阿哈來效忠
[00:25:39.760 --> 00:25:42.840]  同樣在他一直走在前面
[00:25:42.840 --> 00:25:47.720]  表示他願意做阿哈的忠心僕人之外
[00:25:47.720 --> 00:25:51.720]  他也要成為上帝的傳令官
[00:25:51.720 --> 00:25:55.080]  我相信他一直走的時候
[00:25:55.080 --> 00:25:57.920]  他就會大聲喊叫阿哈王
[00:25:57.920 --> 00:25:59.000]  阿哈王
[00:25:59.000 --> 00:26:02.320]  你知道耶和華是真正的上帝
[00:26:02.320 --> 00:26:07.960]  你一定要撇除巴力的敗制
[00:26:07.960 --> 00:26:11.200]  你一定要歸向耶和華
[00:26:11.200 --> 00:26:15.720]  跟隨耶和華的律例演唱
[00:26:15.720 --> 00:26:20.160]  以利亞從簡單這一節我們可以看到
[00:26:20.160 --> 00:26:24.720]  他很忠心這個阿哈王
[00:26:24.720 --> 00:26:27.520]  但在歷史上我們又知道
[00:26:27.520 --> 00:26:30.320]  阿哈王和耶洗別
[00:26:30.320 --> 00:26:33.360]  是以色列國有史以來
[00:26:33.360 --> 00:26:37.760]  最差最邪惡的王和王后
[00:26:37.760 --> 00:26:40.280]  他們引進巴力先知
[00:26:40.280 --> 00:26:43.400]  差不多想將整個以色列國
[00:26:43.400 --> 00:26:47.160]  變為巴力的王國
[00:26:47.160 --> 00:26:52.240]  還有他殺害了很多耶和華的先知
[00:26:52.240 --> 00:26:54.520]  他喜歡別人哪裏的地方
[00:26:54.520 --> 00:26:58.120]  就想辦法去搶了別人的地方
[00:26:58.120 --> 00:27:00.160]  這樣的皇帝王后
[00:27:00.160 --> 00:27:03.440]  可以說是人見人憎
[00:27:03.440 --> 00:27:05.600]  比喻我做以利亞
[00:27:05.600 --> 00:27:10.880]  就一定想辦法置他於死地
[00:27:10.880 --> 00:27:15.720]  但是以利亞竟然願意去信服
[00:27:15.720 --> 00:27:19.920]  他覺得是上帝給阿哈機會去做皇帝
[00:27:19.920 --> 00:27:23.520]  不過是阿哈他放棄了自己的福分
[00:27:23.520 --> 00:27:28.000]  他不按照上帝的律例演唱的教導
[00:27:28.000 --> 00:27:32.480]  他自己選擇違背上帝的教訓
[00:27:32.480 --> 00:27:34.760]  上帝一定會審判
[00:27:34.760 --> 00:27:40.000]  不過以利亞就將審判權交回給上帝
[00:27:40.000 --> 00:27:43.840]  以利亞要做的是甘心信服
[00:27:43.840 --> 00:27:47.680]  按照上帝的指示去提醒阿哈
[00:27:47.680 --> 00:27:51.520]  來去指引阿哈
[00:27:51.520 --> 00:27:53.000]  頂姐妹
[00:27:53.000 --> 00:27:57.680]  有時我們都會遇到一些很不公平的事情
[00:27:57.680 --> 00:28:00.880]  又或者我們會遇到一些很惡的人
[00:28:00.880 --> 00:28:03.640]  很難頂的上司
[00:28:03.640 --> 00:28:06.000]  但甘然提醒我們
[00:28:06.000 --> 00:28:08.800]  不要為惡人心懷不平
[00:28:08.800 --> 00:28:11.560]  也不要嫉妒惡人
[00:28:11.560 --> 00:28:13.000]  《生命記》亦都說
[00:28:13.000 --> 00:28:15.800]  「申冤報應在我」
[00:28:15.800 --> 00:28:17.760]  這個「我」是指耶和華
[00:28:17.760 --> 00:28:20.240]  到了時候他們會失腳
[00:28:20.240 --> 00:28:21.840]  即是指那些惡人
[00:28:21.840 --> 00:28:24.240]  因為他們遭難的日子近了
[00:28:24.240 --> 00:28:26.880]  他們的厄運快要臨到
[00:28:26.880 --> 00:28:29.000]  所以新約在羅馬書
[00:28:29.000 --> 00:28:31.720]  在希伯來書都兩次提出
[00:28:31.720 --> 00:28:35.680]  「申冤在我,我必報應」
[00:28:35.680 --> 00:28:37.000]  所以頂姐妹
[00:28:37.000 --> 00:28:40.800]  有些甚麼事真的很難忍受
[00:28:40.800 --> 00:28:45.640]  但我們千萬不要自己去做審判者
[00:28:45.640 --> 00:28:48.520]  把審判權交回給上帝
[00:28:48.520 --> 00:28:52.280]  自己做回當做的事時
[00:28:52.280 --> 00:28:54.480]  上帝會工作的
[00:28:54.480 --> 00:28:57.520]  告訴你阿哈的結局是怎樣
[00:28:57.520 --> 00:29:02.720]  他有一次跟猶大王聯盟
[00:29:02.720 --> 00:29:06.240]  一起去跟阿蘭王打仗
[00:29:06.240 --> 00:29:08.200]  阿哈王很怕死
[00:29:08.200 --> 00:29:12.200]  他想著穿上皇帝的服裝
[00:29:12.200 --> 00:29:15.120]  一定很容易被人察覺到
[00:29:15.120 --> 00:29:17.400]  一定被人射死
[00:29:17.400 --> 00:29:21.760]  於是他就跟猶大約沙法王說
[00:29:21.760 --> 00:29:23.840]  不如你穿皇帝的衣服
[00:29:23.840 --> 00:29:24.760]  我就不穿了
[00:29:24.760 --> 00:29:26.880]  我穿平民的衣服好了
[00:29:26.880 --> 00:29:30.280]  希望可以逃過大難
[00:29:30.280 --> 00:29:33.760]  誰知阿蘭兵有一個士兵
[00:29:33.760 --> 00:29:35.680]  不知為何傻傻的
[00:29:35.680 --> 00:29:38.800]  找不到誰穿皇帝服裝的人
[00:29:38.800 --> 00:29:41.880]  他就拿起弓柄一射
[00:29:41.880 --> 00:29:43.160]  亂按
[00:29:43.160 --> 00:29:46.240]  亂按一射射出去
[00:29:46.240 --> 00:29:50.600]  就是這隻亂按射出去的箭
[00:29:50.600 --> 00:29:53.360]  射中了阿哈王
[00:29:53.360 --> 00:29:56.560]  他盔甲有些縫隙
[00:29:56.560 --> 00:29:58.960]  一射就射中
[00:29:58.960 --> 00:30:02.400]  結果就當場即死
[00:30:02.400 --> 00:30:06.040]  阿哈的血流到馬車
[00:30:06.040 --> 00:30:07.800]  車子滿了
[00:30:07.800 --> 00:30:11.800]  人們就把阿哈王撞在薩瑪利亞
[00:30:11.800 --> 00:30:15.600]  然後就去薩瑪利亞的池水旁邊
[00:30:15.600 --> 00:30:17.040]  洗車
[00:30:17.040 --> 00:30:18.800]  因為很污糟
[00:30:18.800 --> 00:30:23.600]  即是說在車上有很多阿哈王的血
[00:30:23.600 --> 00:30:28.160]  但很多狗就來舔我的血
[00:30:28.160 --> 00:30:32.360]  然後在那個地方很污糟的
[00:30:32.360 --> 00:30:34.920]  妓女在那裡洗澡
[00:30:34.920 --> 00:30:43.320]  其實就知道阿哈的下場是非常的羞澀
[00:30:43.320 --> 00:30:45.880]  一個王這樣的死法
[00:30:45.880 --> 00:30:48.200]  淪落到這樣的地步
[00:30:48.200 --> 00:30:50.040]  所以身冤在我
[00:30:50.040 --> 00:30:51.800]  我必報應
[00:30:51.800 --> 00:30:53.200]  我再講多一點不應該
[00:30:53.200 --> 00:30:54.080]  這次我講的
[00:30:54.080 --> 00:30:55.440]  但不講不行的
[00:30:55.440 --> 00:30:59.440]  就講到他行出這麼偉大的神蹟
[00:30:59.440 --> 00:31:00.760]  我再講
[00:31:00.760 --> 00:31:03.800]  他很勇敢
[00:31:03.800 --> 00:31:05.160]  但我剛才也說了
[00:31:05.160 --> 00:31:07.280]  他也是很自卑的
[00:31:07.280 --> 00:31:09.560]  一定是個鄉下人
[00:31:09.560 --> 00:31:13.040]  所以當象祭要呼籲他做大事的時候
[00:31:13.040 --> 00:31:16.080]  他就要前面寫實「勇」字
[00:31:16.080 --> 00:31:19.080]  後面又貼實「勇」字出來做事
[00:31:19.080 --> 00:31:21.920]  所以你看到他真的很大膽
[00:31:21.920 --> 00:31:25.480]  講一些很傳神的事他很囂張
[00:31:25.480 --> 00:31:26.560]  他命令
[00:31:26.560 --> 00:31:27.760]  他說不命令天
[00:31:27.760 --> 00:31:29.720]  天就會下雨
[00:31:29.720 --> 00:31:33.640]  當他想和阿哈王聊天的時候
[00:31:33.640 --> 00:31:35.640]  即是三年沒有下雨
[00:31:35.640 --> 00:31:38.520]  當他想見阿哈王的時候
[00:31:38.520 --> 00:31:43.120]  通常李應就會自己去見皇帝
[00:31:43.120 --> 00:31:44.400]  但他不是
[00:31:44.400 --> 00:31:48.360]  他就告訴阿哈王的管家
[00:31:48.360 --> 00:31:50.560]  我想見阿哈王
[00:31:50.560 --> 00:31:54.520]  你叫阿哈王來見我
[00:31:54.520 --> 00:31:56.360]  哇!招不招職?
[00:31:56.360 --> 00:31:59.400]  非常招職
[00:31:59.400 --> 00:32:08.120]  但當他在比武大會贏了巴力千尺之後
[00:32:08.120 --> 00:32:10.120]  他一聽到耶世別
[00:32:10.120 --> 00:32:11.640]  這個皇后說
[00:32:11.640 --> 00:32:12.440]  豈有此理
[00:32:12.440 --> 00:32:15.360]  他殺死我四百五十個千尺
[00:32:15.360 --> 00:32:21.080]  我不殺死這個以利亞我就不姓耶
[00:32:21.080 --> 00:32:24.240]  他立即很害怕
[00:32:24.240 --> 00:32:26.640]  於是就逃命
[00:32:26.640 --> 00:32:30.040]  一路走到猶大的別士班
[00:32:30.040 --> 00:32:32.240]  在一棵羅藤樹下
[00:32:32.240 --> 00:32:34.320]  他就喊生喊死
[00:32:34.320 --> 00:32:35.160]  他就說
[00:32:35.160 --> 00:32:36.160]  上帝啊
[00:32:36.160 --> 00:32:37.160]  我很慘
[00:32:37.160 --> 00:32:39.160]  我為你做了那麼多事
[00:32:39.160 --> 00:32:44.480]  現在周圍的耶華先知都死了
[00:32:44.480 --> 00:32:45.920]  現在剩下我一個
[00:32:45.920 --> 00:32:47.600]  我又快要被殺了
[00:32:47.600 --> 00:32:51.360]  我怎麼辦?
[00:32:51.360 --> 00:32:56.080]  為何以利亞會落到這樣的光景呢?
[00:32:56.080 --> 00:32:57.760]  因為在之前
[00:32:57.760 --> 00:33:01.440]  他所有的眼目都是看著那位
[00:33:01.440 --> 00:33:07.040]  阿伯拉罕以撒以色列的上帝
[00:33:07.040 --> 00:33:09.720]  但現在他看著
[00:33:09.720 --> 00:33:13.560]  好像耶華先知都沒有了
[00:33:13.560 --> 00:33:15.360]  現在我被人追殺了
[00:33:15.360 --> 00:33:16.400]  我死了
[00:33:16.400 --> 00:33:18.320]  我很累了
[00:33:18.320 --> 00:33:24.240]  就是當人從仰望上帝的名而轉去
[00:33:24.240 --> 00:33:27.440]  望實自己很多的不足
[00:33:27.440 --> 00:33:29.600]  望實自己的時候
[00:33:29.600 --> 00:33:33.920]  這個人他就會結島了
[00:33:33.920 --> 00:33:36.240]  人只是看到自己所沒有的
[00:33:36.240 --> 00:33:38.960]  看到自己那個光景的
[00:33:38.960 --> 00:33:42.680]  很容易落下一個自怨自艾的境況
[00:33:42.680 --> 00:33:44.600]  我又沒有結婚
[00:33:44.600 --> 00:33:46.600]  我又沒有子女
[00:33:46.600 --> 00:33:49.200]  老了又沒有人照顧
[00:33:49.200 --> 00:33:51.640]  進了老人院
[00:33:51.640 --> 00:33:53.360]  又沒有收入
[00:33:53.360 --> 00:33:55.480]  一定餓死了
[00:33:55.480 --> 00:33:57.520]  我們這樣想的時候
[00:33:57.520 --> 00:34:01.320]  我們的生命一定不開心不快樂的
[00:34:01.320 --> 00:34:03.440]  但如果當日正面一點
[00:34:03.440 --> 00:34:05.880]  我自己一個人多自由自在
[00:34:05.880 --> 00:34:07.400]  喜歡去哪裡
[00:34:07.400 --> 00:34:08.200]  可以去哪裡
[00:34:08.200 --> 00:34:09.560]  喜歡吃什麼就吃什麼
[00:34:09.560 --> 00:34:11.280]  何必想那麼多
[00:34:11.280 --> 00:34:12.080]  是不是?
[00:34:12.080 --> 00:34:13.720]  沒有子女供應
[00:34:13.720 --> 00:34:17.800]  但是我有這個有恩典無窮的上帝
[00:34:17.800 --> 00:34:19.720]  來在後面照實我
[00:34:19.720 --> 00:34:21.920]  有什麼好害怕的
[00:34:21.920 --> 00:34:24.400]  只要有耶穌同在的時候
[00:34:24.400 --> 00:34:27.160]  住哪裡都無所謂
[00:34:27.160 --> 00:34:27.840]  是不是?
[00:34:27.840 --> 00:34:30.800]  當我們去看回這個上帝的時候
[00:34:30.800 --> 00:34:36.400]  我們整個的心靈就會開通了
[00:34:36.400 --> 00:34:41.920]  以利亞被譽為歷史上一個很偉大的先知
[00:34:41.920 --> 00:34:47.920]  即使上帝行了很多很多的超然的神蹟
[00:34:47.920 --> 00:34:50.200]  祂很厲害
[00:34:50.200 --> 00:34:53.000]  但是阿穆一離開上帝的時候
[00:34:53.000 --> 00:34:56.680]  祂就陷入一個靈性大低潮
[00:34:56.680 --> 00:34:58.480]  就是求天父幫助我們
[00:34:58.480 --> 00:34:59.640]  幫助我們
[00:34:59.640 --> 00:35:01.680]  時刻都記得
[00:35:01.680 --> 00:35:03.880]  耶和華是我們的神
[00:35:03.880 --> 00:35:06.200]  耶和華是我們的力量
[00:35:06.200 --> 00:35:10.840]  這個就是以利亞這個名字的意思
[00:35:10.840 --> 00:35:13.200]  耶和華是我的神
[00:35:13.200 --> 00:35:15.040]  耶和華是我們的力量
[00:35:15.040 --> 00:35:16.920]  祝福大家新的一年
[00:35:16.920 --> 00:35:21.720]  每時每刻都仰望上帝
[00:35:21.720 --> 00:35:24.720]  (字幕由 Amara.org 社群提供)

