
[00:00:00.000 --> 00:00:02.120]  各位聽眾,聖誕快樂!
[00:20:58.120 --> 00:21:01.120]  所以才會有這段經文
[00:21:01.120 --> 00:21:02.120]  最後他告訴我們
[00:21:02.120 --> 00:21:06.120]  他賜給我們的不單只是今生的盼望
[00:21:06.120 --> 00:21:09.120]  他更加賜給我們是永恆的盼望
[00:21:09.120 --> 00:21:12.120]  他一定會兌現他的承諾
[00:21:12.120 --> 00:21:14.120]  所以我們在他裡面
[00:21:14.120 --> 00:21:17.120]  我們才能夠可以歡喜快樂
[00:21:17.120 --> 00:21:19.120]  弟兄姊妹
[00:21:19.120 --> 00:21:23.120]  今天我們在神的家裡面
[00:21:24.120 --> 00:21:27.120]  我很盼望這幾天讓大家去經歷到的
[00:21:27.120 --> 00:21:29.120]  重溫到的
[00:21:29.120 --> 00:21:31.120]  是上帝的這份愛
[00:21:31.120 --> 00:21:33.120]  讓你更加有力量
[00:21:33.120 --> 00:21:36.120]  去進入2022年
[00:21:36.120 --> 00:21:42.120]  我們不知道明天如何
[00:21:42.120 --> 00:21:44.120]  我們不知道2000年
[00:21:44.120 --> 00:21:46.120]  如果大家稍為上網
[00:21:46.120 --> 00:21:49.120]  你都知道現在是風聲四起
[00:21:49.120 --> 00:21:51.120]  這個又這樣那個又這樣
[00:21:51.120 --> 00:21:53.120]  什麼發生了
[00:21:53.120 --> 00:21:55.120]  大家心裡面就跟著那些東西
[00:21:55.120 --> 00:21:57.120]  在搖晃
[00:21:57.120 --> 00:21:59.120]  弟兄姊妹,不需要
[00:21:59.120 --> 00:22:03.120]  請你將你的眼目焦點
[00:22:03.120 --> 00:22:06.120]  放回主耶穌的身上
[00:22:06.120 --> 00:22:10.120]  相信他的愛
[00:22:10.120 --> 00:22:13.120]  永遠都不會改變
[00:22:13.120 --> 00:22:16.120]  相信他的愛
[00:22:16.120 --> 00:22:19.120]  一生一世會伴隨著你
[00:22:20.120 --> 00:22:22.120]  我很深信
[00:22:22.120 --> 00:22:24.120]  你真正能夠得到
[00:22:24.120 --> 00:22:27.120]  這份真正的永恆的盼望
[00:22:27.120 --> 00:22:30.120]  所以我要再說多一次
[00:22:30.120 --> 00:22:32.120]  我們今天的主題是
[00:22:32.120 --> 00:22:36.120]  你就是如此愛我
[00:22:36.120 --> 00:22:38.120]  弟兄姊妹,希望大家
[00:22:38.120 --> 00:22:40.120]  同樣地在信仰當中
[00:22:40.120 --> 00:22:42.120]  經歷到上帝的這份
[00:22:42.120 --> 00:22:44.120]  實在的愛
[00:22:44.120 --> 00:22:46.120]  讓我們能夠去經歷喜樂
[00:22:46.120 --> 00:22:48.120]  同心祈禱
[00:22:48.120 --> 00:22:50.120]  我們一起同心祈禱
[00:22:50.120 --> 00:22:52.120]  三位天父,我們求主你去幫助
[00:22:52.120 --> 00:22:54.120]  你去帶領我們
[00:22:54.120 --> 00:22:56.120]  在你面前的時候
[00:22:56.120 --> 00:22:59.120]  我們感謝上帝你會告訴我們
[00:22:59.120 --> 00:23:01.120]  你知道我們如何
[00:23:01.120 --> 00:23:04.120]  你們都容許我們有犯錯的機會
[00:23:04.120 --> 00:23:06.120]  但你們都告訴我們
[00:23:06.120 --> 00:23:08.120]  只需要我們來到你的私人寶座
[00:23:08.120 --> 00:23:10.120]  面前我們去求
[00:23:10.120 --> 00:23:12.120]  主耶穌你都會原諒我們
[00:23:12.120 --> 00:23:14.120]  我們很盼望
[00:23:14.120 --> 00:23:16.120]  我們也很相信我們答應你
[00:23:16.120 --> 00:23:18.120]  我們是願意的
[00:23:18.120 --> 00:23:22.120]  我們很努力地去過我們的生活
[00:23:22.120 --> 00:23:26.120]  但同樣地我需要上帝你自己的扶持
[00:23:26.120 --> 00:23:28.120]  需要上帝你的明白
[00:23:28.120 --> 00:23:30.120]  需要上帝你的接納
[00:23:30.120 --> 00:23:33.120]  也需要上帝你自己告訴我們
[00:23:33.120 --> 00:23:36.120]  主啊,隨時隨刻你都與我們同在
[00:23:36.120 --> 00:23:38.120]  我們求主你自己親自去幫助
[00:23:38.120 --> 00:23:40.120]  願意你神你自己
[00:23:40.120 --> 00:23:42.120]  將你的聖靈繼續地
[00:23:42.120 --> 00:23:45.120]  不斷地囂冠在每一個弟兄姊妹身上
[00:23:45.120 --> 00:23:49.120]  願意他們經歷到聖靈與他們同在的這份平安
[00:23:49.120 --> 00:23:51.120]  以及你對他們隨時的提醒
[00:23:51.120 --> 00:23:53.120]  將一切所有的我們交託給你
[00:23:53.120 --> 00:23:54.120]  求你自己親自去幫助
[00:23:54.120 --> 00:23:55.120]  記得奉教主耶穌
[00:23:55.120 --> 00:23:57.120]  得聖名至其及
[00:23:57.120 --> 00:23:58.120]  阿門

