
[00:00:00.000 --> 00:00:04.540]  領子妹很感恩在章林期的日子
[00:20:40.840 --> 00:20:45.840]  東南亞所有很多地方的信徒建立教會
[00:20:45.840 --> 00:20:50.840]  以致有自治 有自己本色本土化的教會
[00:20:50.840 --> 00:20:52.840]  能夠跟著陸續出現
[00:20:52.840 --> 00:20:56.840]  今天我們就不需要有西教士在當中主持教會
[00:20:56.840 --> 00:21:01.840]  這是有一個歷史的進程的因典在中間
[00:21:01.840 --> 00:21:04.840]  看見上帝的心意
[00:21:04.840 --> 00:21:09.840]  不被環境因素去嚇怕的生命投資投放
[00:21:09.840 --> 00:21:12.840]  是我們需要去學習的
[00:21:12.840 --> 00:21:15.840]  亦都是在迦納或者我剛才所說的
[00:21:15.840 --> 00:21:21.840]  很多的來華宣教士的生命當中我們見得到
[00:21:21.840 --> 00:21:26.840]  接著迦納進入了一個曠野的人生
[00:21:26.840 --> 00:21:30.840]  有45年曠野的人生
[00:21:30.840 --> 00:21:32.840]  以前我有一個朋友
[00:21:32.840 --> 00:21:34.840]  也是我神學院的同學
[00:21:34.840 --> 00:21:36.840]  當時我不是在香港
[00:21:36.840 --> 00:21:38.840]  他開了一間曠野書店
[00:21:38.840 --> 00:21:40.840]  在油麻地區 不知道大家有沒有機會
[00:21:40.840 --> 00:21:43.840]  上過這間二樓書店
[00:21:43.840 --> 00:21:44.840]  因為開了時間不是很長
[00:21:44.840 --> 00:21:46.840]  好像開了一年多兩年左右
[00:21:46.840 --> 00:21:50.840]  就已經營運不到 就結業了
[00:21:50.840 --> 00:21:51.840]  我記得他說過
[00:21:51.840 --> 00:21:54.840]  他開這間書店為何叫曠野書店
[00:21:54.840 --> 00:21:59.840]  其實是反映他自己當時體會人生的狀態
[00:21:59.840 --> 00:22:04.840]  曠野是一個甚麼地方呢
[00:22:04.840 --> 00:22:06.840]  我有兩點要和大家分享
[00:22:06.840 --> 00:22:12.840]  第一點就是曠野是一個見步行步的歷程
[00:22:12.840 --> 00:22:14.840]  一片荒蕪
[00:22:14.840 --> 00:22:17.840]  其實你沒有東西可以見到方向
[00:22:17.840 --> 00:22:20.840]  見到一條清晰的路去走
[00:22:20.840 --> 00:22:22.840]  為何說曠野兜來兜去
[00:22:22.840 --> 00:22:24.840]  兜兜轉轉地走呢
[00:22:24.840 --> 00:22:26.840]  就是一種這樣的意思
[00:22:26.840 --> 00:22:29.840]  可能說用在人生裏面
[00:22:29.840 --> 00:22:33.840]  就是一種人生前景未明的狀態
[00:22:33.840 --> 00:22:36.840]  亦都沒有一些工作的成效
[00:22:36.840 --> 00:22:40.840]  沒有別人讚賞這些外表上
[00:22:40.840 --> 00:22:44.840]  去遮蓋我們內心裏面一些無助
[00:22:44.840 --> 00:22:47.840]  一些軟弱的狀態
[00:22:47.840 --> 00:22:52.840]  不知道大家有沒有看到一套戲叫白日之下
[00:22:52.840 --> 00:22:54.840]  是一套好看的
[00:22:54.840 --> 00:22:56.840]  很值得看的電影
[00:22:56.840 --> 00:22:58.840]  我不是想說戲裏面的內容
[00:22:58.840 --> 00:23:01.840]  我只是說其中一幕令我都有觸動
[00:23:01.840 --> 00:23:03.840]  就是有一個角色
[00:23:03.840 --> 00:23:06.840]  他落了一種掙扎裏面
[00:23:06.840 --> 00:23:10.840]  究竟他應該要將一生的時間
[00:23:10.840 --> 00:23:13.840]  投放在工作需要謀生的裏面
[00:23:13.840 --> 00:23:17.840]  還是在照顧他的家人的裏面呢
[00:23:17.840 --> 00:23:19.840]  我都記得一個我的朋友
[00:23:19.840 --> 00:23:22.840]  他說他本來都是在做傳道工作
[00:23:22.840 --> 00:23:24.840]  他進入了一個很熟練
[00:23:24.840 --> 00:23:26.840]  亦都很有成效的時候
[00:23:26.840 --> 00:23:28.840]  他毅然要放下
[00:23:28.840 --> 00:23:32.840]  因為他要放下時間照顧他的母親
[00:23:32.840 --> 00:23:34.840]  他不知道照顧多少年
[00:23:34.840 --> 00:23:37.840]  但他覺得這個時候他要珍惜這些時間
[00:23:37.840 --> 00:23:39.840]  或者是他自己習無旁貸
[00:23:39.840 --> 00:23:41.840]  都需要做一件事
[00:23:41.840 --> 00:23:43.840]  所以他毅然放下工作
[00:23:43.840 --> 00:23:45.840]  投入了一個照顧母親
[00:23:45.840 --> 00:23:48.840]  每天都是一路那種程序
[00:23:48.840 --> 00:23:50.840]  那種時間表
[00:23:50.840 --> 00:23:51.840]  這樣陪伴他母親
[00:23:51.840 --> 00:23:52.840]  可能進出醫院
[00:23:52.840 --> 00:23:55.840]  要預備各樣的生活
[00:23:55.840 --> 00:23:57.840]  飲食 起居等等
[00:23:57.840 --> 00:23:59.840]  需要幫助他的事情
[00:23:59.840 --> 00:24:02.840]  這個不是他自己本身應該
[00:24:02.840 --> 00:24:05.840]  按照人生發展裏面要做的事
[00:24:05.840 --> 00:24:08.840]  但是因為照顧家人的緣故
[00:24:08.840 --> 00:24:10.840]  他將自己放下了
[00:24:10.840 --> 00:24:14.840]  停頓了好像在一種這樣的狀態裏面
[00:24:14.840 --> 00:24:16.840]  不住重複做一件事
[00:24:16.840 --> 00:24:18.840]  他不知道要做多久
[00:24:18.840 --> 00:24:21.840]  唯有讓他知道一定要繼續做下去
[00:24:21.840 --> 00:24:24.840]  繼續重複地去盡他自己的責任
[00:24:24.840 --> 00:24:28.840]  去回應他家人的需要
[00:24:28.840 --> 00:24:32.840]  抗疫有時就是一種這樣的狀態
[00:24:32.840 --> 00:24:33.840]  未知道下一步要怎樣走
[00:24:33.840 --> 00:24:35.840]  但你只能夠把握每一步
[00:24:35.840 --> 00:24:39.840]  做回手上應該做的事
[00:24:39.840 --> 00:24:44.840]  又或者可以說是一個信心磨練的地方
[00:24:44.840 --> 00:24:46.840]  因為什麼都沒有
[00:24:46.840 --> 00:24:48.840]  你不是可以有你自己
[00:24:48.840 --> 00:24:50.840]  剛才說了很多時候
[00:24:50.840 --> 00:24:53.840]  平時累積得來的工作成果 資源
[00:24:53.840 --> 00:24:56.840]  在你身邊包圍著你
[00:24:56.840 --> 00:24:59.840]  可能你只是赤裸裸地要緊守
[00:24:59.840 --> 00:25:03.840]  上帝吩咐我們的誡命的操練
[00:25:03.840 --> 00:25:07.840]  你也要每天仰望上帝的公認
[00:25:07.840 --> 00:25:12.840]  你也記得以色列人在抗疫的時候
[00:25:12.840 --> 00:25:17.840]  要靠馬拿 要靠鵪鶉幹為的食物
[00:25:17.840 --> 00:25:19.840]  你不能留到第二天
[00:25:19.840 --> 00:25:21.840]  所以你每天都要相信上帝
[00:25:21.840 --> 00:25:26.840]  適當時候會公認我們所需
[00:25:26.840 --> 00:25:28.840]  在信心磨練的時候
[00:25:28.840 --> 00:25:30.840]  不是一個停頓的時候
[00:25:30.840 --> 00:25:32.840]  也不是一個被動的時候
[00:25:32.840 --> 00:25:36.840]  其實正正反而是一個預備期的時候
[00:25:36.840 --> 00:25:38.840]  準備我們的生命
[00:25:38.840 --> 00:25:42.840]  倘若上帝呼喚我們走下一步
[00:25:42.840 --> 00:25:44.840]  我們準備好自己
[00:25:44.840 --> 00:25:46.840]  我們不會自怨自艾
[00:25:46.840 --> 00:25:48.840]  我們不會挑低了
[00:25:48.840 --> 00:25:50.840]  或者是躲遠了自己
[00:25:50.840 --> 00:25:53.840]  或者是放棄了自己去回應上帝
[00:25:53.840 --> 00:25:56.840]  而是隨時在信心之中
[00:25:56.840 --> 00:25:58.840]  在尋問上帝之中
[00:25:58.840 --> 00:26:01.840]  在圍著上帝的恩典之中
[00:26:01.840 --> 00:26:03.840]  這樣去過每一天
[00:26:03.840 --> 00:26:10.840]  所以到了迦勒經過了這45年
[00:26:10.840 --> 00:26:12.840]  抗疫漂流的時候
[00:26:12.840 --> 00:26:16.840]  和這班活躍的子民在一起
[00:26:16.840 --> 00:26:18.840]  每天生活
[00:26:18.840 --> 00:26:21.840]  對於他來說不知道難不難受
[00:26:21.840 --> 00:26:24.840]  他就是不斷地操練自己的信心
[00:26:24.840 --> 00:26:29.840]  操練自己對著上帝的全心去依靠他
[00:26:29.840 --> 00:26:31.840]  到了上帝的時候
[00:26:31.840 --> 00:26:35.840]  他仍然是準備好自己去回應上帝
[00:26:35.840 --> 00:26:38.840]  進入了第三段的經文人生的階段
[00:26:38.840 --> 00:26:42.840]  他的人生下半場
[00:26:42.840 --> 00:26:45.840]  竟然是85歲才發生
[00:26:45.840 --> 00:26:47.840]  我們不知道大家
[00:26:47.840 --> 00:26:50.840]  你的人生下半場進入了沒有呢?
[00:26:50.840 --> 00:26:52.840]  你預計正在進入自己人生下半場
[00:26:52.840 --> 00:26:55.840]  你有什麼目標想去進發呢?
[00:26:55.840 --> 00:26:58.840]  大家看看迦勒的回應
[00:26:58.840 --> 00:27:04.840]  在約書下記14章11和12節
[00:27:04.840 --> 00:27:06.840]  我們一起讀
[00:27:06.840 --> 00:27:08.840]  螢幕上的經文
[00:27:08.840 --> 00:27:10.840]  預備1、2、3
[00:27:10.840 --> 00:27:12.840]  「現今我還懇見狀
[00:27:12.840 --> 00:27:16.840]  像摩西差派我去的那天一樣
[00:27:16.840 --> 00:27:19.840]  無論是戰爭是出入
[00:27:19.840 --> 00:27:23.840]  我現在的力量和那時的力量一樣
[00:27:23.840 --> 00:27:28.840]  請你將耶和華那天所說的這山地給我」
[00:27:28.840 --> 00:27:33.840]  就是剛才文素記14章那句話說的那件事
[00:27:33.840 --> 00:27:35.840]  他一直存在心裏
[00:27:35.840 --> 00:27:37.840]  就好像剛才說有些人將夢想
[00:27:37.840 --> 00:27:39.840]  小時候夢想還存在
[00:27:39.840 --> 00:27:41.840]  不過我們好像越來越遠了
[00:27:41.840 --> 00:27:43.840]  都沒有辦法去成就夢想
[00:27:43.840 --> 00:27:46.840]  但是約書有一個不只是一個夢想這麼簡單
[00:27:46.840 --> 00:27:51.840]  是上帝給他的說話要成就的一件事
[00:27:51.840 --> 00:27:53.840]  他一直記住
[00:27:53.840 --> 00:27:56.840]  一直問上帝是何時呢
[00:27:56.840 --> 00:27:57.840]  我準備好自己
[00:27:57.840 --> 00:27:59.840]  你何時要成就這件事呢
[00:27:59.840 --> 00:28:02.840]  這個就是約書那種等候
[00:28:02.840 --> 00:28:04.840]  卻不是一種被動的等候
[00:28:04.840 --> 00:28:08.840]  而是一直維持住自己的信心
[00:28:08.840 --> 00:28:11.840]  直到覺得上帝時間到了
[00:28:11.840 --> 00:28:15.840]  他就能夠毅然去回應上帝
[00:28:15.840 --> 00:28:20.840]  當然如果40歲的時候
[00:28:20.840 --> 00:28:22.840]  你想像一下
[00:28:22.840 --> 00:28:26.840]  當然這是一個FF的想像
[00:28:26.840 --> 00:28:28.840]  不是真實發生
[00:28:28.840 --> 00:28:30.840]  如果當時加勒頓的書
[00:28:30.840 --> 00:28:32.840]  舉起這支旗
[00:28:32.840 --> 00:28:34.840]  全部以色列人都悔改的時候
[00:28:34.840 --> 00:28:37.840]  他們不需要走入抗日漂流的時候
[00:28:37.840 --> 00:28:39.840]  這樣都不錯
[00:28:39.840 --> 00:28:43.840]  但是當時上帝懲罰了這班以色列人
[00:28:43.840 --> 00:28:45.840]  但他就跟加勒講
[00:28:45.840 --> 00:28:48.840]  你會進入這個美好之地
[00:28:48.840 --> 00:28:51.840]  加勒漢都會問 何時呢
[00:28:51.840 --> 00:28:52.840]  然後你又懲罰那班以色列人
[00:28:52.840 --> 00:28:54.840]  要40年漂流抗日
[00:28:54.840 --> 00:28:55.840]  那我呢
[00:28:55.840 --> 00:28:56.840]  你是否立即用直升機
[00:28:56.840 --> 00:28:58.840]  我立即調我進入這個艱難地
[00:28:58.840 --> 00:28:59.840]  不用經過
[00:28:59.840 --> 00:29:00.840]  陪伴那班以色列人一起搏弈
[00:29:00.840 --> 00:29:02.840]  一起掙扎呢
[00:29:02.840 --> 00:29:04.840]  你都會想
[00:29:04.840 --> 00:29:08.840]  都會問 上帝你的計劃是如何發生呢
[00:29:08.840 --> 00:29:09.840]  跟他們漂流抗日40年
[00:29:09.840 --> 00:29:11.840]  不知道漂流到何時
[00:29:11.840 --> 00:29:14.840]  那上帝會忘記了
[00:29:14.840 --> 00:29:16.840]  你跟我說過的話呢
[00:29:16.840 --> 00:29:21.840]  有時我們人性上都會有難免的掙扎
[00:29:21.840 --> 00:29:22.840]  過了45年
[00:29:22.840 --> 00:29:23.840]  是真的不同
[00:29:23.840 --> 00:29:26.840]  你看看加勒在14章12節的說話
[00:29:26.840 --> 00:29:27.840]  我讀給大家聽
[00:29:27.840 --> 00:29:32.840]  那一日你也曾經這樣說
[00:29:32.840 --> 00:29:34.840]  這裡有阿納族人
[00:29:34.840 --> 00:29:36.840]  以及寬大堅固的城
[00:29:36.840 --> 00:29:39.840]  或許 而又說會照他所說的
[00:29:39.840 --> 00:29:41.840]  與我同在
[00:29:41.840 --> 00:29:44.840]  我就把他們趕出去
[00:29:44.840 --> 00:29:45.840]  用了或許這個字
[00:29:45.840 --> 00:29:48.840]  我想大家留心
[00:29:48.840 --> 00:29:51.840]  可能40歲的加勒就覺得
[00:29:51.840 --> 00:29:53.840]  我一定可以的
[00:29:53.840 --> 00:29:55.840]  但是到了85歲的加勒就說
[00:29:55.840 --> 00:29:58.840]  或者上帝都繼續和我一起
[00:29:58.840 --> 00:29:59.840]  那我就可以了
[00:29:59.840 --> 00:30:01.840]  穩妥一點
[00:30:01.840 --> 00:30:05.840]  還有可能他考慮的東西都多一點
[00:30:05.840 --> 00:30:06.840]  這個很難免
[00:30:06.840 --> 00:30:09.840]  人生的經歷會是這樣
[00:30:09.840 --> 00:30:14.840]  但是關鍵是上帝與他同在
[00:30:14.840 --> 00:30:17.840]  或者如果上帝都繼續
[00:30:17.840 --> 00:30:20.840]  上帝忘記了那個說話
[00:30:20.840 --> 00:30:22.840]  45年來都是一樣的時候
[00:30:22.840 --> 00:30:25.840]  一樣上帝這樣與他同在的時候
[00:30:25.840 --> 00:30:27.840]  他就可以了
[00:30:27.840 --> 00:30:30.840]  雖然加勒之前都說
[00:30:30.840 --> 00:30:32.840]  我現在力量都一樣
[00:30:32.840 --> 00:30:37.840]  但是真正的最大的安穩
[00:30:37.840 --> 00:30:40.840]  最大的那種保障
[00:30:40.840 --> 00:30:42.840]  不是看人的力量
[00:30:42.840 --> 00:30:45.840]  而是上帝的同在
[00:30:45.840 --> 00:30:47.840]  而人的回應
[00:30:47.840 --> 00:30:52.840]  就是是否都是全心的去跟從耶和華
[00:30:52.840 --> 00:30:55.840]  耶和華的呼召仍然有效
[00:30:55.840 --> 00:30:58.840]  問題是我們那個心智對著他
[00:30:58.840 --> 00:31:02.840]  有沒有因為年歲的增長而減退了呢?
[00:31:02.840 --> 00:31:08.840]  還是一樣堅定地去全心去跟從耶和華呢?
[00:31:08.840 --> 00:31:14.840]  弟兄姊妹
[00:31:14.840 --> 00:31:19.840]  我不知道上帝給我們每一個人擁有些什麼呢?
[00:31:19.840 --> 00:31:23.840]  不能夠給大家一張紙填寫
[00:31:23.840 --> 00:31:24.840]  如果有表格
[00:31:24.840 --> 00:31:25.840]  我問你有什麼能力
[00:31:25.840 --> 00:31:27.840]  有什麼才幹
[00:31:27.840 --> 00:31:29.840]  或者過了這麼久的人生
[00:31:29.840 --> 00:31:31.840]  你覺得自己有什麼判斷的力量
[00:31:31.840 --> 00:31:33.840]  有什麼經驗
[00:31:33.840 --> 00:31:34.840]  有什麼資源
[00:31:34.840 --> 00:31:35.840]  是你擁有呢?
[00:31:35.840 --> 00:31:37.840]  可能你都會獵到很多很多
[00:31:37.840 --> 00:31:41.840]  你可能覺得我有自己的履歷去寫出來
[00:31:41.840 --> 00:31:43.840]  我做過什麼
[00:31:43.840 --> 00:31:46.840]  不同的人生
[00:31:46.840 --> 00:31:47.840]  也拿過不同的獎項
[00:31:47.840 --> 00:31:51.840]  也拿過不同的人給我們的一些確認
[00:31:51.840 --> 00:31:53.840]  一些成績等等
[00:31:53.840 --> 00:31:56.840]  可能都會獵出很多很多
[00:31:56.840 --> 00:31:58.840]  但接著我們要問自己的就是
[00:31:58.840 --> 00:32:03.840]  我們有願意為上帝投放自己擁有的東西
[00:32:03.840 --> 00:32:08.840]  有多少願意放在上帝的手上呢?
[00:32:08.840 --> 00:32:10.840]  但問題不是問
[00:32:10.840 --> 00:32:15.840]  要將下屎全部都交給上帝
[00:32:15.840 --> 00:32:17.840]  而是我們問清楚自己
[00:32:17.840 --> 00:32:18.840]  真實問自己
[00:32:18.840 --> 00:32:20.840]  既然我擁有這麼多的時候
[00:32:20.840 --> 00:32:22.840]  我願意給多少給上帝呢?
[00:32:22.840 --> 00:32:24.840]  就由那個部分開始
[00:32:24.840 --> 00:32:26.840]  一半都不要緊
[00:32:26.840 --> 00:32:28.840]  我就願意將一半給上帝
[00:32:28.840 --> 00:32:29.840]  我一半留給自己先
[00:32:29.840 --> 00:32:30.840]  都不要緊
[00:32:30.840 --> 00:32:35.840]  由我們願意放上的份量開始
[00:32:35.840 --> 00:32:41.840]  繼續將更多更多投放給上帝
[00:32:41.840 --> 00:32:45.840]  因為真正的人生的祝福
[00:32:45.840 --> 00:32:50.840]  就是在乎將整個人生都投放給他
[00:32:50.840 --> 00:32:52.840]  都歸向給他
[00:32:52.840 --> 00:32:55.840]  是一種全心的跟從
[00:32:55.840 --> 00:32:59.840]  不為我們心裏的憂慮
[00:32:59.840 --> 00:33:02.840]  或者環境帶來的懼怕
[00:33:02.840 --> 00:33:04.840]  而令到我們有所動搖
[00:33:04.840 --> 00:33:08.840]  我相信我們人最容易受環境影響
[00:33:08.840 --> 00:33:12.840]  亦都受心裏的一些意念影響
[00:33:12.840 --> 00:33:15.840]  而那些意念卻不是來自於上帝
[00:33:15.840 --> 00:33:19.840]  我們學習全心去更多更多的
[00:33:19.840 --> 00:33:21.840]  去服從我們的上帝
[00:33:21.840 --> 00:33:23.840]  跟從我們的上帝
[00:33:23.840 --> 00:33:25.840]  而且我們相信的是
[00:33:25.840 --> 00:33:29.840]  上帝的應許是會實現的
[00:33:29.840 --> 00:33:31.840]  好像加拿大一樣
[00:33:31.840 --> 00:33:32.840]  45年來
[00:33:32.840 --> 00:33:35.840]  最終看下上帝要在這個時候
[00:33:35.840 --> 00:33:40.840]  將這塊地方交給加納的首相所擁有
[00:33:40.840 --> 00:33:42.840]  上帝都必定在我們生命當中
[00:33:42.840 --> 00:33:45.840]  要成就他的作為
[00:33:45.840 --> 00:33:48.840]  所以去到約書記最後14節
[00:33:48.840 --> 00:33:50.840]  14章的14節
[00:33:50.840 --> 00:33:51.840]  15節
[00:33:51.840 --> 00:33:53.840]  他特別是15節說
[00:33:53.840 --> 00:33:55.840]  加納希伯來這個地方
[00:33:55.840 --> 00:33:58.840]  本來叫基列阿巴
[00:33:58.840 --> 00:34:02.840]  阿巴就是加納特朗普最厲害的一個
[00:34:02.840 --> 00:34:04.840]  基列是一個城的意思
[00:34:04.840 --> 00:34:07.840]  本來希伯來不是按著希伯來話叫的
[00:34:07.840 --> 00:34:09.840]  是叫阿巴城
[00:34:09.840 --> 00:34:13.840]  即是阿納族人的大佬的名字來命名的城市
[00:34:13.840 --> 00:34:16.840]  你想像其實世界上都有很多這些城市
[00:34:16.840 --> 00:34:19.840]  你想想不同國家都有用人的名字
[00:34:19.840 --> 00:34:21.840]  當那個地方那個國家最厲害的人
[00:34:21.840 --> 00:34:24.840]  就以那個地方去立名作為城市
[00:34:24.840 --> 00:34:25.840]  改名了
[00:34:25.840 --> 00:34:29.840]  現在歸入正式是以色列人十二支派擁有的地方
[00:34:29.840 --> 00:34:31.840]  改名為希伯來
[00:34:31.840 --> 00:34:33.840]  直到約書記的時候
[00:34:33.840 --> 00:34:35.840]  一直國中太平
[00:34:35.840 --> 00:34:36.840]  沒有戰爭
[00:34:36.840 --> 00:34:41.840]  一直都是在加納族的民族裡
[00:34:41.840 --> 00:34:43.840]  所擁有這個地方
[00:34:46.840 --> 00:34:49.840]  等之母我們有沒有準備好自己呢
[00:34:49.840 --> 00:34:50.840]  剛才我說了
[00:34:50.840 --> 00:34:51.840]  在加納裡邊
[00:34:51.840 --> 00:34:54.840]  由他自己作探子
[00:34:54.840 --> 00:34:58.840]  到進入去抗野的時候
[00:34:58.840 --> 00:35:01.840]  到他真的回應上帝的時候
[00:35:01.840 --> 00:35:04.840]  可能我們人生當中
[00:35:04.840 --> 00:35:06.840]  可能都好像經去那樣
[00:35:06.840 --> 00:35:09.840]  不會說整個生命都是很順利
[00:35:09.840 --> 00:35:11.840]  中間還有些抗野的時候
[00:35:11.840 --> 00:35:13.840]  要我們等候
[00:35:13.840 --> 00:35:17.840]  等待上帝到的時候去回應
[00:35:17.840 --> 00:35:19.840]  我們有沒有準備好自己呢
[00:35:19.840 --> 00:35:22.840]  這樣去回應上帝呢
[00:35:22.840 --> 00:35:26.840]  盼望我們都能夠好好的去養生命
[00:35:26.840 --> 00:35:28.840]  無論在什麼階段當中
[00:35:28.840 --> 00:35:32.840]  都是這樣去全心去跟從耶和華
[00:35:32.840 --> 00:35:36.840]  當我自己去準備訊息
[00:35:36.840 --> 00:35:38.840]  或者是都去
[00:35:38.840 --> 00:35:39.840]  好像加納一樣
[00:35:39.840 --> 00:35:41.840]  都做一些回顧的時候
[00:35:41.840 --> 00:35:43.840]  我都會和大家分享一些
[00:35:43.840 --> 00:35:45.840]  我自己人生的經歷
[00:35:45.840 --> 00:35:48.840]  其實都好像加納一樣
[00:35:48.840 --> 00:35:50.840]  有些不同的階段
[00:35:50.840 --> 00:35:54.840]  我自己是35歲的時候
[00:35:54.840 --> 00:35:57.840]  其實那時候還是錦宣的傳道人
[00:35:57.840 --> 00:35:58.840]  離開了香港
[00:35:58.840 --> 00:36:01.840]  就帶著一家四口去北美讀書
[00:36:01.840 --> 00:36:04.840]  就是讀我的神學博士
[00:36:04.840 --> 00:36:07.840]  當時一去就去了六年的時間
[00:36:07.840 --> 00:36:10.840]  那六年都好像大概捍衛
[00:36:10.840 --> 00:36:12.840]  在加納人生當中
[00:36:12.840 --> 00:36:14.840]  也不是真的抗夜
[00:36:14.840 --> 00:36:16.840]  但當中是你停頓了你的侍奉
[00:36:16.840 --> 00:36:18.840]  你就在這裡學習
[00:36:18.840 --> 00:36:20.840]  你在這裡裝備自己
[00:36:20.840 --> 00:36:22.840]  和去體驗一些不同的
[00:36:22.840 --> 00:36:24.840]  上帝給自己
[00:36:24.840 --> 00:36:26.840]  要怎樣領受將來
[00:36:26.840 --> 00:36:28.840]  侍奉的路怎樣走下去
[00:36:28.840 --> 00:36:30.840]  當時都有趣
[00:36:30.840 --> 00:36:32.840]  當我自己要去走的時候
[00:36:32.840 --> 00:36:34.840]  那個年頭其實
[00:36:34.840 --> 00:36:38.840]  很多人還是很願意
[00:36:38.840 --> 00:36:40.840]  譬如去到內地工作
[00:36:40.840 --> 00:36:42.840]  或者讀書
[00:36:42.840 --> 00:36:44.840]  很多時候都是對於
[00:36:44.840 --> 00:36:46.840]  在香港仍然很有信心
[00:36:46.840 --> 00:36:48.840]  是很值得投放在當中
[00:36:48.840 --> 00:36:50.840]  去發展的時候
[00:36:50.840 --> 00:36:52.840]  所以當時我自己
[00:36:52.840 --> 00:36:55.840]  帶著一家去外國讀書的時候
[00:36:55.840 --> 00:36:57.840]  我記得有朋友跟我說
[00:36:57.840 --> 00:37:00.840]  你這樣去走的時候
[00:37:00.840 --> 00:37:02.840]  你自己一個人受就好了
[00:37:02.840 --> 00:37:04.840]  不要帶著兩個兒子
[00:37:04.840 --> 00:37:06.840]  一起去受
[00:37:06.840 --> 00:37:08.840]  當時兩個兒子跟著我去的時候
[00:37:08.840 --> 00:37:10.840]  一個是六歲 一個是三歲
[00:37:10.840 --> 00:37:12.840]  另外聲音就來自
[00:37:12.840 --> 00:37:14.840]  再緊密一些的人
[00:37:14.840 --> 00:37:16.840]  譬如我家裡的人
[00:37:16.840 --> 00:37:18.840]  譬如我岳父
[00:37:18.840 --> 00:37:20.840]  對我們一家人走的時候都有聲音
[00:37:20.840 --> 00:37:22.840]  他覺得怎會放下工作
[00:37:22.840 --> 00:37:25.840]  而去讀書沒有任何收入呢
[00:37:25.840 --> 00:37:28.840]  當然他的聲音通常都是我太太聽的
[00:37:28.840 --> 00:37:30.840]  他幫我擋掉
[00:37:30.840 --> 00:37:32.840]  那些不同的
[00:37:32.840 --> 00:37:34.840]  對我們微言的聲音
[00:37:34.840 --> 00:37:36.840]  都做研究的時候
[00:37:36.840 --> 00:37:38.840]  想著去跟一些
[00:37:38.840 --> 00:37:40.840]  學成歸來的時候的一些學者分享
[00:37:40.840 --> 00:37:42.840]  我想做這個研究
[00:37:42.840 --> 00:37:44.840]  那時候也記得
[00:37:44.840 --> 00:37:46.840]  那個聚會裡面
[00:37:46.840 --> 00:37:48.840]  當我說想研究哪個神學家的時候
[00:37:48.840 --> 00:37:50.840]  都給他一盤冷水撥過來
[00:37:50.840 --> 00:37:52.840]  你還研究這個人
[00:37:52.840 --> 00:37:54.840]  這個人其實很多人都研究了
[00:37:54.840 --> 00:37:56.840]  沒有什麼可以研究了
[00:37:56.840 --> 00:37:59.840]  其實是很多的聲音
[00:37:59.840 --> 00:38:01.840]  或者很多的環境
[00:38:01.840 --> 00:38:04.840]  或者人的挑戰在中間
[00:38:04.840 --> 00:38:06.840]  很感恩
[00:38:06.840 --> 00:38:09.840]  那六年時間其實都是一個信心的操練
[00:38:09.840 --> 00:38:12.840]  到了我讀完書回來的時候
[00:38:12.840 --> 00:38:14.840]  結果投入了現在
[00:38:14.840 --> 00:38:16.840]  侍奉的機構到現在11年了
[00:38:16.840 --> 00:38:18.840]  一直在當中
[00:38:18.840 --> 00:38:22.840]  一直的侍奉 一直的服侍香港的年青人
[00:38:22.840 --> 00:38:24.840]  有時候我跟太太都會說
[00:38:24.840 --> 00:38:26.840]  等回頭
[00:38:26.840 --> 00:38:28.840]  最初好像有朋友這樣說
[00:38:28.840 --> 00:38:31.840]  對於孩子的經歷未必是好的
[00:38:31.840 --> 00:38:33.840]  但現在看著他長大之後
[00:38:33.840 --> 00:38:35.840]  其實我們有時候都說笑
[00:38:35.840 --> 00:38:37.840]  其實對於他們的祝福是最大的
[00:38:37.840 --> 00:38:39.840]  對於我反而是最小的
[00:38:39.840 --> 00:38:41.840]  因為我要改變的東西是最少的
[00:38:41.840 --> 00:38:44.840]  也沒想過我太太會進入神學院教書
[00:38:44.840 --> 00:38:46.840]  可能他們三個的經歷
[00:38:46.840 --> 00:38:48.840]  得到的恩惠或者上帝帶給的祝福
[00:38:48.840 --> 00:38:51.840]  反而我們想都沒想過
[00:38:51.840 --> 00:38:53.840]  所以頂尖的盼望
[00:38:53.840 --> 00:38:56.840]  無論我們在一個什麼階段都好
[00:38:56.840 --> 00:38:59.840]  有時候都會是一個信心的挑戰
[00:38:59.840 --> 00:39:01.840]  或者有很多的聲音
[00:39:01.840 --> 00:39:04.840]  或者很多的惡信
[00:39:04.840 --> 00:39:06.840]  都不是對於我們來說
[00:39:06.840 --> 00:39:08.840]  是一些很有利的消息
[00:39:08.840 --> 00:39:10.840]  但盼望大家都去
[00:39:10.840 --> 00:39:12.840]  專心仰望我們的神
[00:39:12.840 --> 00:39:16.840]  無論我們落在什麼階段
[00:39:16.840 --> 00:39:19.840]  都去盡力去
[00:39:19.840 --> 00:39:21.840]  跟從上帝的心意而行
[00:39:21.840 --> 00:39:24.840]  當我們好像迦勒那樣回顧人生
[00:39:24.840 --> 00:39:27.840]  可能我們都是一個看見人生當中
[00:39:27.840 --> 00:39:30.840]  只有祝福 只有上帝的應許
[00:39:30.840 --> 00:39:32.840]  要成就 要去發生
[00:39:32.840 --> 00:39:34.840]  好 我們一起低頭禱告
[00:39:34.840 --> 00:39:40.840]  七天會感謝你給我們今天晚上
