
[00:00:00.000 --> 00:00:02.000]  第一天早上
[00:23:24.000 --> 00:23:30.000]  是殭屍鬼魂是不吃東西的
[00:23:30.000 --> 00:23:38.000]  我們中國人都是燒一些衣紙給先人
[00:23:38.000 --> 00:23:43.000]  所以其實耶穌再做多一步
[00:23:43.000 --> 00:23:47.000]  為我們走多一步
[00:23:47.000 --> 00:23:50.000]  我吃完東西給你看
[00:23:50.000 --> 00:23:53.000]  你還信不信
[00:23:53.000 --> 00:23:55.000]  我吃完東西給你看
[00:23:55.000 --> 00:23:57.000]  真的吃
[00:23:57.000 --> 00:24:01.000]  沒得不信
[00:24:01.000 --> 00:24:03.000]  有沒有想過我們的主耶穌
[00:24:03.000 --> 00:24:07.000]  是不是對我們好到加零一
[00:24:07.000 --> 00:24:11.000]  為我們走多一步
[00:24:11.000 --> 00:24:13.000]  所以你有的情緒困擾
[00:24:13.000 --> 00:24:15.000]  你不用怕
[00:24:15.000 --> 00:24:19.000]  我們的主耶穌基督是知道的
[00:24:19.000 --> 00:24:23.000]  祂很想和我們同行
[00:24:23.000 --> 00:24:26.000]  祂很想轉化我們
[00:24:26.000 --> 00:24:31.000]  想將我們從幽谷帶出來
[00:24:31.000 --> 00:24:34.000]  你願不願意被祂捉摸呢
[00:24:34.000 --> 00:24:38.000]  你信不信祂是很真實地
[00:24:38.000 --> 00:24:43.000]  我們復活的主真的臨近我們呢
[00:24:43.000 --> 00:24:47.000]  祂對我們有多好
[00:24:47.000 --> 00:24:51.000]  有沒有什麼你應該值得感恩
[00:24:51.000 --> 00:24:54.000]  你回望你的人生走過的路
[00:24:54.000 --> 00:24:57.000]  很多起起跌跌
[00:24:57.000 --> 00:25:00.000]  好像竹印那首歌
[00:25:00.000 --> 00:25:02.000]  是誰
[00:25:02.000 --> 00:25:06.000]  為什麼只有一雙竹印
[00:25:06.000 --> 00:25:10.000]  原來那雙竹印是我們的神背起我們的
[00:25:10.000 --> 00:25:13.000]  祂為我們所做的事
[00:25:13.000 --> 00:25:18.000]  是值得我們感恩回顧
[00:25:18.000 --> 00:25:21.000]  巴不得我們勇敢些
[00:25:21.000 --> 00:25:24.000]  將我們的內心世界
[00:25:24.000 --> 00:25:30.000]  向我們的天父主耶穌聖靈開放
[00:25:30.000 --> 00:25:32.000]  讓祂捉摸
[00:25:32.000 --> 00:25:34.000]  讓祂轉化
[00:25:34.000 --> 00:25:39.000]  讓我們過一個驚歎的驚
[00:25:39.000 --> 00:25:41.000]  又喜的生活
[00:25:41.000 --> 00:25:44.000]  我們一起低頭祈禱
[00:25:44.000 --> 00:25:46.000]  主耶穌基督我們感謝祢
[00:25:46.000 --> 00:25:51.000]  祢是復活的主
[00:25:51.000 --> 00:25:54.000]  祢更加活在我們的生活
[00:25:54.000 --> 00:25:57.000]  在我們的心裡面
[00:25:57.000 --> 00:25:59.000]  情緒是我們最個人
[00:25:59.000 --> 00:26:03.000]  最獨特的一份禮物
[00:26:03.000 --> 00:26:07.000]  祢都很關心我們情緒的起跌
[00:26:07.000 --> 00:26:11.000]  巴不得我們
[00:26:11.000 --> 00:26:13.000]  懂得怎樣去捉摸自己的內心
[00:26:13.000 --> 00:26:16.000]  又有勇氣的向祢傾訴
[00:26:16.000 --> 00:26:18.000]  我們相信
[00:26:18.000 --> 00:26:19.000]  當我們傾訴
[00:26:19.000 --> 00:26:22.000]  當我們帶到祢面前的時候
[00:26:22.000 --> 00:26:25.000]  祢會安慰我們
[00:26:25.000 --> 00:26:26.000]  祢會幫助我們
[00:26:26.000 --> 00:26:29.000]  祢會轉化我們的情緒
[00:26:29.000 --> 00:26:32.000]  讓我們過一個
[00:26:32.000 --> 00:26:36.000]  由憂愁變回喜樂的生活
[00:26:36.000 --> 00:26:38.920]  我們感謝您 我們禱告奉祢的名下
[00:26:38.920 --> 00:26:40.920]  阿門

