
[00:00:00.000 --> 00:00:03.000]  今日有我們本堂的傳道同工
[00:26:03.000 --> 00:26:08.000]  各位弟兄姊妹,我們一起去檢視
[00:26:08.000 --> 00:26:11.000]  在這三年裡
[00:26:11.000 --> 00:26:17.000]  我們自己的生命,我們的靈性快不快樂?
[00:26:17.000 --> 00:26:21.000]  最初決絕信耶穌是很快樂的
[00:26:21.000 --> 00:26:24.000]  但在這三年當我們信了久了的時候
[00:26:24.000 --> 00:26:29.000]  我們的生命,我們的靈性快不快樂呢?
[00:26:29.000 --> 00:26:33.000]  和我一起接觸的人
[00:26:33.000 --> 00:26:36.000]  他有沒有從我生命裡面
[00:26:36.000 --> 00:26:42.000]  知道有耶穌在我裡面呢?
[00:26:42.000 --> 00:26:45.000]  或者我過去所作的事
[00:26:45.000 --> 00:26:50.000]  我能不能夠活出耶穌基督的樣式呢?
[00:26:50.000 --> 00:26:53.000]  我所說的每一句話
[00:26:53.000 --> 00:26:59.000]  我能不能夠榮耀上帝的名呢?
[00:26:59.000 --> 00:27:01.000]  他又想一想
[00:27:01.000 --> 00:27:05.000]  我的靈明在過去一年裡面
[00:27:05.000 --> 00:27:09.000]  我的靈明有沒有進步?
[00:27:09.000 --> 00:27:13.000]  我對上帝的說話的認識
[00:27:13.000 --> 00:27:17.000]  有沒有進深了呢?
[00:27:17.000 --> 00:27:19.000]  我過去一年的裡面
[00:27:19.000 --> 00:27:22.000]  我和上帝的相交
[00:27:22.000 --> 00:27:25.000]  在靈修祈禱的生活
[00:27:25.000 --> 00:27:28.000]  我自己滿不滿意?
[00:27:28.000 --> 00:27:30.000]  再想多一步就是
[00:27:30.000 --> 00:27:38.000]  上帝滿不滿意我們和祂的相交呢?
[00:27:38.000 --> 00:27:41.000]  在新的一年的裡面
[00:27:41.000 --> 00:27:43.000]  我們有沒有勇氣
[00:27:43.000 --> 00:27:45.000]  向天父上帝說
[00:27:45.000 --> 00:27:49.000]  求聖明更新我
[00:27:49.000 --> 00:27:51.000]  破碎我
[00:27:51.000 --> 00:27:53.000]  但是要記住
[00:27:53.000 --> 00:27:56.000]  當聖明更新的時候
[00:27:56.000 --> 00:27:59.000]  就好像我們裝修房子
[00:27:59.000 --> 00:28:01.000]  又有房子的時候
[00:28:01.000 --> 00:28:04.000]  需要被磨
[00:28:04.000 --> 00:28:06.000]  需要去被刮
[00:28:06.000 --> 00:28:08.000]  很痛的
[00:28:08.000 --> 00:28:11.000]  不過經過這些的磨
[00:28:11.000 --> 00:28:14.000]  經過這些的刮之後
[00:28:14.000 --> 00:28:17.000]  我們會有一個活潑的生命
[00:28:17.000 --> 00:28:19.000]  我們有沒有這樣的勇氣
[00:28:19.000 --> 00:28:21.000]  向天父求
[00:28:21.000 --> 00:28:25.000]  求聖明更新我呢?
[00:28:25.000 --> 00:28:27.000]  我們一起告別有安靜的禱告
[00:28:27.000 --> 00:28:29.000]  之後我會有結束
[00:28:29.000 --> 00:28:31.000]  親愛的聖明
[00:28:31.000 --> 00:28:33.000]  求你用生命的活水
[00:28:33.000 --> 00:28:35.000]  消灌我
[00:28:35.000 --> 00:28:36.000]  並且在我們裡面
[00:28:36.000 --> 00:28:39.000]  你去湧流
[00:28:39.000 --> 00:28:43.000]  充滿我們每一個乾渴的心靈
[00:28:43.000 --> 00:28:45.000]  潔淨我們
[00:28:45.000 --> 00:28:46.000]  醫治我們
[00:28:46.000 --> 00:28:49.000]  更新我們
[00:28:49.000 --> 00:28:50.000]  求你使我們每一天
[00:28:50.000 --> 00:28:54.000]  在腹中都湧出你的活水乾渴
[00:28:54.000 --> 00:28:56.000]  流出你的仁愛
[00:28:56.000 --> 00:28:58.000]  流出你的能力
[00:28:58.000 --> 00:28:59.000]  喜樂
[00:28:59.000 --> 00:29:01.000]  平安
[00:29:01.000 --> 00:29:02.000]  並且使我們的口
[00:29:02.000 --> 00:29:04.000]  能夠時刻的
[00:29:04.000 --> 00:29:06.000]  說出你的話語
[00:29:06.000 --> 00:29:08.000]  說出你的美善
[00:29:08.000 --> 00:29:10.000]  說出你的恩慈
[00:29:10.000 --> 00:29:12.000]  使每一個和我們接觸的人
[00:29:12.000 --> 00:29:15.000]  都能夠蒙福
[00:29:15.000 --> 00:29:17.000]  也求你給珠胞的喜樂
[00:29:17.000 --> 00:29:20.000]  充滿在我們心靈當中
[00:29:20.000 --> 00:29:22.000]  使我們藉著上帝的能力
[00:29:22.000 --> 00:29:24.000]  大有盼望
[00:29:24.000 --> 00:29:27.000]  無論遇到什麼困難的境況
[00:29:27.000 --> 00:29:28.000]  我們知道
[00:29:28.000 --> 00:29:32.000]  在上帝的國度裡
[00:29:32.000 --> 00:29:33.000]  我們就有盼望
[00:29:33.000 --> 00:29:35.000]  就有力量
[00:29:35.000 --> 00:29:37.000]  我們的禱告祈求
[00:29:37.000 --> 00:29:39.000]  是奉主耶穌基督
[00:29:39.000 --> 00:29:41.000]  得聖的名字而求
[00:29:41.000 --> 00:29:43.000]  阿們
[00:29:43.000 --> 00:29:46.000]  (字幕由 Amara.org 社群提供)

