
[00:00:00.000 --> 00:00:05.400]  早晨 各位節目好 今天很高興來到錦繡花園這個地方
[00:15:46.900 --> 00:15:48.900]  誰知道在醫院裡面就渡過
[00:15:48.900 --> 00:15:50.900]  有時候轉變來得很快
[00:15:50.900 --> 00:15:52.900]  你完全是預計不到
[00:15:52.900 --> 00:15:54.900]  我當時的感覺
[00:15:54.900 --> 00:15:56.900]  甚至乎是轉變來的時候
[00:15:56.900 --> 00:15:58.900]  你是想抗拒的
[00:15:58.900 --> 00:16:00.900]  誰會想去住醫院做手術
[00:16:00.900 --> 00:16:02.900]  沒有吧
[00:16:02.900 --> 00:16:04.900]  有時候轉變來得很急很快
[00:16:04.900 --> 00:16:06.900]  甚至乎覺得抗拒是一種痛苦
[00:16:06.900 --> 00:16:08.900]  弟兄姊妹我想問
[00:16:08.900 --> 00:16:10.900]  覺得盲腸對你來說
[00:16:10.900 --> 00:16:12.900]  是好事還是壞事
[00:16:12.900 --> 00:16:14.900]  是好事
[00:16:14.900 --> 00:16:16.900]  長遠來說是一件好事
[00:16:16.900 --> 00:16:18.900]  轉變就是有這種特質
[00:16:18.900 --> 00:16:20.900]  它剛剛來的時候
[00:16:20.900 --> 00:16:22.900]  很痛苦很想抗拒
[00:16:22.900 --> 00:16:24.900]  但是你想深一層
[00:16:24.900 --> 00:16:26.900]  長遠來看其實它是為你生命帶來好處
[00:16:26.900 --> 00:16:28.900]  出庭姐妹
[00:16:28.900 --> 00:16:30.900]  我們要求神在今年
[00:16:30.900 --> 00:16:32.900]  在我們生命裡面帶來一些改變
[00:16:32.900 --> 00:16:34.900]  你可能即時想不到
[00:16:34.900 --> 00:16:36.900]  有什麼可以求神幫助
[00:16:36.900 --> 00:16:38.900]  因為剛才說你去祈禱
[00:16:38.900 --> 00:16:40.900]  你也要有個焦點才能留意到
[00:16:40.900 --> 00:16:42.900]  神在什麼位置更新你的生命
[00:16:42.900 --> 00:16:44.900]  是不是
[00:16:44.900 --> 00:16:46.900]  生命裡面其實有很多東西
[00:16:46.900 --> 00:16:48.900]  我們可以和神求改變
[00:16:48.900 --> 00:16:50.900]  我舉一些例子
[00:16:50.900 --> 00:16:52.900]  大家可以自己想想
[00:16:52.900 --> 00:16:54.900]  有沒有一些需要求神在今年改變的方向
[00:16:54.900 --> 00:16:56.900]  第一
[00:16:56.900 --> 00:16:58.900]  可能你和神的關係
[00:16:58.900 --> 00:17:00.900]  上年覺得和神有很多疏離
[00:17:00.900 --> 00:17:02.900]  有時候回教會又不穩定
[00:17:02.900 --> 00:17:04.900]  和神的連繫很弱
[00:17:04.900 --> 00:17:06.900]  求神今年幫助你
[00:17:06.900 --> 00:17:08.900]  第二
[00:17:08.900 --> 00:17:10.900]  可能是你自己的健康
[00:17:10.900 --> 00:17:12.900]  你的身體
[00:17:12.900 --> 00:17:14.900]  或者是你自己生命一些
[00:17:14.900 --> 00:17:16.900]  價值觀的排位
[00:17:16.900 --> 00:17:18.900]  會不會是一些關係
[00:17:18.900 --> 00:17:20.900]  你想求神幫助你
[00:17:20.900 --> 00:17:22.900]  或者是你自己個人的精力水平
[00:17:22.900 --> 00:17:24.900]  可能現在經常感覺到很累
[00:17:24.900 --> 00:17:26.900]  求神幫助你
[00:17:26.900 --> 00:17:28.900]  好像如英輾刺上藤一樣
[00:17:28.900 --> 00:17:30.900]  也可能是你自己的工作
[00:17:30.900 --> 00:17:32.900]  你自己的事業
[00:17:32.900 --> 00:17:34.900]  你對生命的看法
[00:17:34.900 --> 00:17:36.900]  甚至是你的婚姻
[00:17:36.900 --> 00:17:38.900]  去求神幫助你
[00:17:38.900 --> 00:17:40.900]  或者是你自己每天的習慣
[00:17:40.900 --> 00:17:42.900]  你自己生活的習慣
[00:17:42.900 --> 00:17:44.900]  你自己的興趣
[00:17:44.900 --> 00:17:46.900]  你自己對小朋友的方法
[00:17:46.900 --> 00:17:48.900]  你自己的自信心
[00:17:48.900 --> 00:17:50.900]  你的財政
[00:17:50.900 --> 00:17:52.900]  甚至是你的夢想
[00:17:52.900 --> 00:17:54.900]  可能很多東西
[00:17:54.900 --> 00:17:56.900]  你都已經先放下了
[00:17:56.900 --> 00:17:58.900]  就求神在今年幫助你
[00:17:58.900 --> 00:18:00.900]  重新去更新
[00:18:00.900 --> 00:18:04.900]  在小路告訴我們
[00:18:04.900 --> 00:18:06.900]  耶穌就是在做這個工作
[00:18:06.900 --> 00:18:08.900]  所以你一定要將你自己的需要
[00:18:08.900 --> 00:18:10.900]  放在神的面前
[00:18:10.900 --> 00:18:12.900]  求祂幫助
[00:18:12.900 --> 00:18:14.900]  改變你的心意
[00:18:14.900 --> 00:18:16.900]  一直是沒有停過
[00:18:16.900 --> 00:18:18.900]  所以求神去幫助你
[00:18:18.900 --> 00:18:20.900]  羅馬書裡面說到
[00:18:20.900 --> 00:18:22.900]  我們的信心要看得合乎中度
[00:18:22.900 --> 00:18:24.900]  千萬不要過份去看重自己
[00:18:24.900 --> 00:18:26.900]  我們其實是需要神
[00:18:26.900 --> 00:18:28.900]  需要神的幫助
[00:18:28.900 --> 00:18:30.900]  就算最微小的事情
[00:18:30.900 --> 00:18:32.900]  明天我們上班遇到一些挑戰
[00:18:32.900 --> 00:18:34.900]  都不要太有自信說自己能搞定
[00:18:34.900 --> 00:18:36.900]  將事情放在神的面前
[00:18:36.900 --> 00:18:38.900]  求祂去幫助
[00:18:38.900 --> 00:18:40.900]  這是我們可以對神做最好的事情
[00:18:40.900 --> 00:18:46.900]  我們並不完美
[00:18:46.900 --> 00:18:48.900]  聖經裡面其實都是這樣形容
[00:18:48.900 --> 00:18:50.900]  我們需要上帝
[00:18:50.900 --> 00:18:52.900]  需要神去幫助我們
[00:18:52.900 --> 00:18:54.900]  當我們去尋求神的幫助
[00:18:54.900 --> 00:18:56.900]  去更新我們的生命的時候
[00:18:56.900 --> 00:18:58.900]  我要告訴你
[00:18:58.900 --> 00:19:00.900]  你將會面對什麼事情
[00:19:00.900 --> 00:19:04.900]  人生有很多人說
[00:19:04.900 --> 00:19:06.900]  我經常聽到一句話
[00:19:06.900 --> 00:19:08.900]  失敗乃成功之母
[00:19:08.900 --> 00:19:10.900]  但有時候我們做了很多年人
[00:19:10.900 --> 00:19:12.900]  發覺失敗是否成功之母
[00:19:12.900 --> 00:19:14.900]  有時候不是
[00:19:14.900 --> 00:19:16.900]  有時候失敗之後
[00:19:16.900 --> 00:19:18.900]  都繼續是失敗
[00:19:18.900 --> 00:19:20.900]  當我們不斷面對失敗的生命
[00:19:20.900 --> 00:19:22.900]  剛才唱歌也提及過
[00:19:22.900 --> 00:19:24.900]  如果不斷跌倒
[00:19:24.900 --> 00:19:26.900]  我們的生命應該是怎樣
[00:19:26.900 --> 00:19:28.900]  我看到神在我們
[00:19:28.900 --> 00:19:30.900]  教會的群體
[00:19:30.900 --> 00:19:32.900]  賜下一個很寶貴的禮物
[00:19:32.900 --> 00:19:34.900]  就是你身邊的弟兄姊妹
[00:19:34.900 --> 00:19:36.900]  有人說到
[00:19:36.900 --> 00:19:38.900]  人與人之間的關係
[00:19:38.900 --> 00:19:40.900]  起碼有三種
[00:19:40.900 --> 00:19:42.900]  第一種
[00:19:42.900 --> 00:19:44.900]  就是大家可能
[00:19:44.900 --> 00:19:46.900]  為著共同利益而存在
[00:19:46.900 --> 00:19:48.900]  有時候你見到工作上的夥伴
[00:19:48.900 --> 00:19:50.900]  合作的拍檔
[00:19:50.900 --> 00:19:52.900]  或者你公司的同事
[00:19:52.900 --> 00:19:54.900]  大家都是為著
[00:19:54.900 --> 00:19:56.900]  共同的目標而存在
[00:19:56.900 --> 00:19:58.900]  我之前進了很多
[00:19:58.900 --> 00:20:00.900]  幼稚園備戰群組
[00:20:00.900 --> 00:20:02.900]  大家進去後
[00:20:02.900 --> 00:20:04.900]  竟然一個群組有幾百人
[00:20:04.900 --> 00:20:06.900]  每天有兩千條訊息
[00:20:06.900 --> 00:20:08.900]  是一個這樣的狀態
[00:20:08.900 --> 00:20:10.900]  但是一過了考試季節
[00:20:10.900 --> 00:20:12.900]  群組就全部散了
[00:20:12.900 --> 00:20:14.900]  因為大家都是為了
[00:20:14.900 --> 00:20:16.900]  過一過面試
[00:20:16.900 --> 00:20:18.900]  然後短暫地存在
[00:20:18.900 --> 00:20:20.900]  第二種人可能是
[00:20:20.900 --> 00:20:22.900]  比較長的
[00:20:22.900 --> 00:20:24.900]  大家可能是為了共同興趣而存在
[00:20:24.900 --> 00:20:26.900]  可能大家喜歡玩音樂
[00:20:26.900 --> 00:20:28.900]  或者玩體育
[00:20:28.900 --> 00:20:30.900]  或者喜歡攝影、行山
[00:20:30.900 --> 00:20:32.900]  那些可能是為了共同的興趣而存在
[00:20:32.900 --> 00:20:34.900]  可能有時間上的限制
[00:20:34.900 --> 00:20:36.900]  譬如可能我已經生命進入另一個階段
[00:20:36.900 --> 00:20:38.900]  要帶孩子,沒那麼空
[00:20:38.900 --> 00:20:40.900]  去玩攝影或者是玩音樂的時候
[00:20:40.900 --> 00:20:42.900]  可能我又在那個群組裏面
[00:20:42.900 --> 00:20:44.900]  去withdraw(退出)
[00:20:44.900 --> 00:20:46.900]  這是第二種我們常有的關係
[00:20:46.900 --> 00:20:48.900]  但是我要告訴你第三種
[00:20:48.900 --> 00:20:50.900]  你需要珍惜的關係
[00:20:50.900 --> 00:20:52.900]  那種關係才可以幫助你在改變的路上
[00:20:52.900 --> 00:20:54.900]  成為你的支援
[00:20:54.900 --> 00:20:56.900]  那種關係是怎樣的呢
[00:20:56.900 --> 00:20:58.900]  那些人是單純
[00:20:58.900 --> 00:21:00.900]  為了你的
[00:21:00.900 --> 00:21:02.900]  幸福而感覺到快樂
[00:21:02.900 --> 00:21:08.900]  我們有沒有這些朋友
[00:21:08.900 --> 00:21:10.900]  單純為了你的
[00:21:10.900 --> 00:21:12.900]  幸福而感覺到快樂
[00:21:12.900 --> 00:21:16.900]  你想想那群人裏面其實有很多
[00:21:16.900 --> 00:21:18.900]  是我們身邊的弟兄姊妹
[00:21:18.900 --> 00:21:20.900]  這就是神給我們
[00:21:20.900 --> 00:21:22.900]  教會很寶貴的禮物
[00:21:22.900 --> 00:21:24.900]  一個人
[00:21:24.900 --> 00:21:26.900]  孤身一人
[00:21:26.900 --> 00:21:28.900]  想去改變他自己
[00:21:28.900 --> 00:21:30.900]  很容易跌倒的
[00:21:30.900 --> 00:21:32.900]  但如果身邊的弟兄姊妹跟你同行
[00:21:32.900 --> 00:21:34.900]  有神跟你同在
[00:21:34.900 --> 00:21:36.900]  你改變的可能性
[00:21:36.900 --> 00:21:38.900]  大很多
[00:21:38.900 --> 00:21:40.900]  所以弟兄姊妹當我們想去改變的時候
[00:21:40.900 --> 00:21:42.900]  我們千萬不要自己一個人去做
[00:21:42.900 --> 00:21:46.900]  可以和我們身邊的人一起去走
[00:21:46.900 --> 00:21:48.900]  為甚麼呢
[00:21:48.900 --> 00:21:50.900]  因為剛才提到
[00:21:50.900 --> 00:21:52.900]  當我們生命想去改變的時候
[00:21:52.900 --> 00:21:54.900]  其實失敗之後可能
[00:21:54.900 --> 00:21:56.900]  都會繼續失敗
[00:21:56.900 --> 00:21:58.900]  那怎樣去面對呢
[00:21:58.900 --> 00:22:00.900]  失敗之後繼續失敗
[00:22:00.900 --> 00:22:02.900]  我們最常的結果就是放棄
[00:22:02.900 --> 00:22:04.900]  算了 我活在當下就算了
[00:22:04.900 --> 00:22:06.900]  信仰的事或將來的事
[00:22:06.900 --> 00:22:08.900]  到時才算了
[00:22:08.900 --> 00:22:10.900]  很多世人就是這樣的想法
[00:22:10.900 --> 00:22:12.900]  然後放棄了信仰
[00:22:12.900 --> 00:22:14.900]  這個世代很多人就是活在一種
[00:22:14.900 --> 00:22:16.900]  無力
[00:22:16.900 --> 00:22:18.900]  生命不要想那麼多
[00:22:18.900 --> 00:22:20.900]  今天活成怎樣就算了
[00:22:20.900 --> 00:22:22.900]  但我們在
[00:22:22.900 --> 00:22:24.900]  基督的恩典裏面
[00:22:24.900 --> 00:22:26.900]  就算失敗之後
[00:22:26.900 --> 00:22:28.900]  繼續去失敗
[00:22:28.900 --> 00:22:32.900]  但神看的
[00:22:32.900 --> 00:22:34.900]  不是我們生命的成功
[00:22:34.900 --> 00:22:36.900]  就算我們失敗之後
[00:22:36.900 --> 00:22:38.900]  繼續去失敗 只要你肯繼續試
[00:22:38.900 --> 00:22:40.900]  你就顯示出
[00:22:40.900 --> 00:22:42.900]  你對神的
[00:22:42.900 --> 00:22:44.900]  決心
[00:22:44.900 --> 00:22:46.900]  神看的
[00:22:46.900 --> 00:22:48.900]  不是要你的成功
[00:22:48.900 --> 00:22:50.900]  是要你對生命
[00:22:50.900 --> 00:22:52.900]  對他的決心
[00:22:52.900 --> 00:22:54.900]  和信心
[00:22:54.900 --> 00:22:56.900]  這個才是神在信徒上
[00:22:56.900 --> 00:22:58.900]  想要的東西
[00:22:58.900 --> 00:23:00.900]  這亦都是我們聖經裏面
[00:23:00.900 --> 00:23:02.900]  所講的那種誠信觀
[00:23:02.900 --> 00:23:04.900]  宣道會所講的那種誠信觀
[00:23:04.900 --> 00:23:06.900]  好像你跑馬拉松
[00:23:06.900 --> 00:23:08.900]  你不一定要是終點
[00:23:08.900 --> 00:23:10.900]  第一個衝線贏冠軍
[00:23:10.900 --> 00:23:12.900]  你只要肯繼續跑
[00:23:12.900 --> 00:23:14.900]  跑到最後
[00:23:14.900 --> 00:23:18.900]  神就給你獎賞
[00:23:18.900 --> 00:23:20.900]  那種決心
[00:23:20.900 --> 00:23:22.900]  是我們信仰裏面
[00:23:22.900 --> 00:23:24.900]  要顯現出來的信仰特質
[00:23:24.900 --> 00:23:26.900]  宿命特質
[00:23:26.900 --> 00:23:28.900]  所以我們需要身邊有弟兄姊妹
[00:23:28.900 --> 00:23:30.900]  的扶持
[00:23:30.900 --> 00:23:32.900]  在我們最不濟的時候
[00:23:32.900 --> 00:23:34.900]  輕輕一聲 親切慰問
[00:23:34.900 --> 00:23:36.900]  拍一拍我們的肩膀
[00:23:36.900 --> 00:23:38.900]  不要緊 再來一次
[00:23:38.900 --> 00:23:40.900]  在信仰的路上
[00:23:40.900 --> 00:23:42.900]  不斷地再嘗試的時候
[00:23:42.900 --> 00:23:44.900]  可以向神
[00:23:44.900 --> 00:23:46.900]  展現我們對他的決心
[00:23:46.900 --> 00:23:48.900]  這就是他所閱立的
[00:23:48.900 --> 00:23:50.900]  所以求主這樣去幫助我們
[00:23:50.900 --> 00:23:52.900]  失敗不要緊
[00:23:52.900 --> 00:23:54.900]  再嘗試 再來一次
[00:23:54.900 --> 00:23:58.900]  聖經裏面羅馬叔這樣講
[00:23:58.900 --> 00:24:02.900]  我們這麼多人
[00:24:02.900 --> 00:24:04.900]  教會這麼多人
[00:24:04.900 --> 00:24:06.900]  在基督裏面成為一個身體
[00:24:06.900 --> 00:24:08.900]  互相聯絡
[00:24:08.900 --> 00:24:12.900]  互相聯絡
[00:24:12.900 --> 00:24:14.900]  作為一個身體 彼此去扶持
[00:24:14.900 --> 00:24:16.900]  這就是神給我們最大的禮物
[00:24:16.900 --> 00:24:18.900]  所以神是很願意
[00:24:18.900 --> 00:24:20.900]  幫我們去改變
[00:24:20.900 --> 00:24:22.900]  他亦都不斷地去改變這個世界
[00:24:22.900 --> 00:24:24.900]  他更加賜給我和你
[00:24:24.900 --> 00:24:26.900]  身邊這麼好的弟兄姊妹
[00:24:26.900 --> 00:24:28.900]  單純是為了你
[00:24:28.900 --> 00:24:30.900]  感到幸福
[00:24:30.900 --> 00:24:32.900]  而他們是快樂
[00:24:32.900 --> 00:24:34.900]  珍惜我們身邊的禮物
[00:24:34.900 --> 00:24:36.900]  珍惜神給了我們賞賜
[00:24:36.900 --> 00:24:38.900]  這樣我們就可以重新再來
[00:24:38.900 --> 00:24:42.900]  我們一起去禱告
[00:24:44.900 --> 00:24:46.900]  感謝你讓我們今天在教會裏面
[00:24:46.900 --> 00:24:48.900]  重新思想聖經的經文
[00:24:48.900 --> 00:24:50.900]  原來更新並不是一件遙不可及的事
[00:24:50.900 --> 00:24:52.900]  而是耶穌基督
[00:24:52.900 --> 00:24:54.900]  你每一天在這個世界
[00:24:54.900 --> 00:24:56.900]  現在做的事情
[00:24:56.900 --> 00:24:58.900]  求主真的幫助我們去辨識
[00:24:58.900 --> 00:25:00.900]  生命究竟是甚麼狀態
[00:25:00.900 --> 00:25:02.900]  是需要你去更新
[00:25:02.900 --> 00:25:04.900]  就求你在新的一年
[00:25:04.900 --> 00:25:06.900]  幫助我們在那些位置裏面
[00:25:06.900 --> 00:25:08.900]  去改變
[00:25:08.900 --> 00:25:10.900]  雖然在這段改變的路上
[00:25:10.900 --> 00:25:12.900]  有很多的抗拒
[00:25:12.900 --> 00:25:14.900]  甚或乎一開始都不想
[00:25:14.900 --> 00:25:16.900]  但我們知道當那些特質
[00:25:16.900 --> 00:25:18.900]  那些雜質被改變
[00:25:18.900 --> 00:25:20.900]  會帶來一個更好的影響
[00:25:20.900 --> 00:25:22.900]  你也試試
[00:25:22.900 --> 00:25:24.900]  弟兄姊妹在我們身邊
[00:25:24.900 --> 00:25:26.900]  互相去扶持
[00:25:26.900 --> 00:25:28.900]  在路上或會有跌倒或會有失敗
[00:25:28.900 --> 00:25:30.900]  但我們要互相扶持
[00:25:30.900 --> 00:25:32.900]  互相去勸勉
[00:25:32.900 --> 00:25:34.900]  起身再來
[00:25:34.900 --> 00:25:36.900]  這就是神你所閱立的決心
[00:25:36.900 --> 00:25:38.900]  求著這樣去幫助我們
[00:25:38.900 --> 00:25:40.900]  每一位感受堂的弟兄姊妹
[00:25:40.900 --> 00:25:42.900]  去經歷神的封聖
[00:25:42.900 --> 00:25:44.900]  跟著經歷神兒女的福分
[00:25:44.900 --> 00:25:46.900]  我們這樣禱告
[00:25:46.900 --> 00:25:48.900]  奉耶穌基督的名字
[00:25:48.900 --> 00:25:50.900]  阿們

