
[00:00:00.000 --> 00:00:02.000]  祖堂的弟兄姊妹早晨
[00:18:42.360 --> 00:18:46.360]  你就有力量面對任何的處境
[00:18:46.360 --> 00:18:48.360]  因為保羅深知道
[00:18:48.360 --> 00:18:51.360]  我坐牢的處境和你們在外面的處境
[00:18:51.360 --> 00:18:53.360]  可以是不同的
[00:18:53.360 --> 00:18:55.360]  大家都有自己的處境
[00:18:55.360 --> 00:18:58.360]  你可能為到公司很煩惱的事
[00:18:58.360 --> 00:19:00.360]  但有些人可能為到很少的
[00:19:00.360 --> 00:19:02.360]  就是自己的兒子不聽話
[00:19:02.360 --> 00:19:04.360]  都可以是這樣的
[00:19:04.360 --> 00:19:07.360]  但是需要的是大家都明白
[00:19:07.360 --> 00:19:11.360]  而且保羅說要剛強的是裡面那個人
[00:19:11.360 --> 00:19:14.360]  相信這裡更加重要
[00:19:14.360 --> 00:19:19.360]  一定是我們這個人在神眼中的你
[00:19:19.360 --> 00:19:23.360]  不是在平日被人看到的卡片
[00:19:23.360 --> 00:19:25.360]  看到的那個你
[00:19:25.360 --> 00:19:28.360]  那個你背後包著的很多東西
[00:19:28.360 --> 00:19:31.360]  是我們不能夠跟別人說的
[00:19:31.360 --> 00:19:34.360]  有時不方便跟別人說的你的你
[00:19:34.360 --> 00:19:36.360]  但是去到神的面前
[00:19:36.360 --> 00:19:37.360]  就是這個Inner Man
[00:19:37.360 --> 00:19:39.360]  就是我們自己這個真相
[00:19:39.360 --> 00:19:41.360]  神愛我們這個人
[00:19:41.360 --> 00:19:44.360]  祂要給力量這個人
[00:19:44.360 --> 00:19:47.360]  所以是Inner Man裡面的剛強
[00:19:47.360 --> 00:19:52.360]  使到你們內心的力量剛強起來
[00:19:52.360 --> 00:19:53.360]  不是你行神蹟
[00:19:53.360 --> 00:19:55.360]  不是你好像會神打
[00:19:55.360 --> 00:19:56.360]  不是這些
[00:19:56.360 --> 00:20:01.360]  是裡面有一份對自己的肯定
[00:20:01.360 --> 00:20:06.360]  因為神在基督裡已經肯定了我們
[00:20:06.360 --> 00:20:10.360]  求主幫助我們能夠透過這個祈禱
[00:20:10.360 --> 00:20:14.360]  保羅為二福所教會的弟兄姊妹禱告
[00:20:14.360 --> 00:20:18.360]  因為他深知道這個才是最重要
[00:20:18.360 --> 00:20:22.360]  讓聖徒自己充滿了力量
[00:20:22.360 --> 00:20:24.360]  去為耶穌作見證
[00:20:24.360 --> 00:20:28.360]  更重要與眾聖徒
[00:20:28.360 --> 00:20:29.360]  不同的人
[00:20:29.360 --> 00:20:32.360]  當時保羅的時代
[00:20:32.360 --> 00:20:34.360]  有二福所人
[00:20:34.360 --> 00:20:36.360]  有帖薩羅尼加人
[00:20:36.360 --> 00:20:38.360]  有特羅馬的人
[00:20:38.360 --> 00:20:40.360]  不同的種族
[00:20:40.360 --> 00:20:49.360]  保羅說一切都包含在眾聖徒去體會基督的愛
[00:20:49.360 --> 00:20:51.360]  我昨晚都有講到
[00:20:51.360 --> 00:20:53.360]  上個禮拜六晚
[00:20:53.360 --> 00:20:55.360]  完了崇拜
[00:20:55.360 --> 00:20:57.360]  和兒子回家
[00:20:57.360 --> 00:20:59.360]  媽媽包了很多種
[00:20:59.360 --> 00:21:03.360]  習俗會包很多種給我們每個兄弟姐妹
[00:21:03.360 --> 00:21:05.360]  突然之間
[00:21:05.360 --> 00:21:07.360]  我開著車
[00:21:07.360 --> 00:21:09.360]  飛鴻就下來
[00:21:09.360 --> 00:21:11.360]  突然告訴我
[00:21:11.360 --> 00:21:17.360]  要我現在將這些種派給不同的弟弟和其他家人
[00:21:17.360 --> 00:21:18.360]  我突然很生氣
[00:21:18.360 --> 00:21:19.360]  為什麼要我派
[00:21:19.360 --> 00:21:20.360]  我趕時間回家
[00:21:20.360 --> 00:21:21.360]  他不理那麼多
[00:21:21.360 --> 00:21:22.360]  放下來
[00:21:22.360 --> 00:21:27.360]  我突然很生氣
[00:21:27.360 --> 00:21:28.360]  飛鴻就
[00:21:28.360 --> 00:21:29.360]  還有一種
[00:21:29.360 --> 00:21:31.360]  他想拿回來
[00:21:31.360 --> 00:21:33.360]  慢了我要等
[00:21:33.360 --> 00:21:35.360]  車子準著開
[00:21:35.360 --> 00:21:37.360]  就很負氣
[00:21:37.360 --> 00:21:38.360]  快點放下
[00:21:38.360 --> 00:21:40.360]  然後就開車
[00:21:40.360 --> 00:21:42.360]  旁邊的乘客
[00:21:42.360 --> 00:21:43.360]  兒子就說
[00:21:43.360 --> 00:21:45.360]  他沒有叫我爭牧師
[00:21:45.360 --> 00:21:50.360]  咦 剛才你這麼大聲不對
[00:21:50.360 --> 00:21:52.360]  你沒理由這麼大聲這麼負氣
[00:21:52.360 --> 00:21:54.360]  不關人家飛鴻事
[00:21:54.360 --> 00:21:57.360]  是媽媽要多給我一隻
[00:21:57.360 --> 00:21:59.360]  你就天勞於他
[00:21:59.360 --> 00:22:03.360]  我一邊開車一邊要說對不起
[00:22:03.360 --> 00:22:07.360]  還有要找時間跟飛鴻說對不起
[00:22:07.360 --> 00:22:14.360]  頂姐妹我們要有這種與眾聖徒一同的明白
[00:22:14.360 --> 00:22:16.360]  基督的愛
[00:22:16.360 --> 00:22:18.360]  所以是復和
[00:22:18.360 --> 00:22:19.360]  是寬恕
[00:22:19.360 --> 00:22:21.360]  是同心
[00:22:21.360 --> 00:22:23.360]  是一起的去侍奉
[00:22:23.360 --> 00:22:26.360]  一起的將福音告訴別人
[00:22:26.360 --> 00:22:29.360]  所以這個地方
[00:22:29.360 --> 00:22:31.360]  就是我們每一次回來
[00:22:31.360 --> 00:22:34.360]  去明白基督的愛的地方
[00:22:34.360 --> 00:22:35.360]  我們一起祈禱
[00:22:35.360 --> 00:22:36.360]  多謝主
[00:22:36.360 --> 00:22:38.360]  讓我們再一次明白
[00:22:38.360 --> 00:22:40.360]  基督的愛
[00:22:40.360 --> 00:22:43.360]  是多麼的長、闊、高深
[00:22:43.360 --> 00:22:45.360]  獻上我們的重贊
[00:22:45.360 --> 00:22:47.360]  榮耀歸於我們的主
[00:22:47.360 --> 00:22:50.360]  奉耶穌基督的名
[00:22:50.360 --> 00:22:51.360]  阿們

