
[00:00:00.000 --> 00:00:03.880]  我們一起禱告 感謝天父讓我們在過年
[00:21:55.980 --> 00:21:59.820]  神好幾段的經文對我們的教導
[00:21:59.820 --> 00:22:01.500]  另外第20節
[00:22:01.500 --> 00:22:05.180]  說謊言的嘴就為耶和華所憎惡
[00:22:05.180 --> 00:22:07.860]  相信不是偶然間的誣塞
[00:22:07.860 --> 00:22:11.780]  是習慣性的講大話
[00:22:11.780 --> 00:22:17.260]  行事誠實的就為他所喜悅
[00:22:17.260 --> 00:22:18.540]  你可以想像得到
[00:22:18.540 --> 00:22:27.620]  背後內心那種心靈的動機
[00:22:27.620 --> 00:22:31.060]  和心靈的取向
[00:22:31.060 --> 00:22:35.740]  是會直接導致我們變成甚麼樣的人
[00:22:35.740 --> 00:22:39.220]  這個我們真的要留心
[00:22:39.220 --> 00:22:42.740]  我稍為很快揭一揭
[00:22:42.740 --> 00:22:44.540]  《針研》剛才講的那段
[00:22:44.540 --> 00:22:46.300]  好像是22章
[00:22:46.300 --> 00:22:52.380]  22篇 我忘記了是22還是24
[00:22:52.380 --> 00:22:54.340]  給我一點時間
[00:22:54.340 --> 00:22:57.060]  因為突然想起這次聖經都重要
[00:22:57.060 --> 00:23:05.220]  相當重要的
[00:23:05.220 --> 00:23:16.580]  那些不是那麼穩定
[00:23:16.580 --> 00:23:19.780]  看看是不是24 可能是24篇
[00:23:19.780 --> 00:23:21.060]  我又不太記得了
[00:23:21.060 --> 00:23:28.060]  不然我今晚放給大家聽
[00:23:28.060 --> 00:23:33.100]  因為它這個排版又有些不同了
[00:23:33.100 --> 00:23:37.700]  但是它的意思就是我想表達
[00:23:37.700 --> 00:23:45.980]  剛才《針研》12章幾句很有哲理的句子
[00:23:45.980 --> 00:23:47.500]  《針研》其實就是說
[00:23:47.500 --> 00:23:53.460]  在神國度底下的期望的
[00:23:53.460 --> 00:23:57.060]  它的選民應該有的那個表達
[00:23:57.060 --> 00:23:59.420]  當然不是絕對
[00:23:59.420 --> 00:24:05.700]  但是這裡就告訴我們
[00:24:05.700 --> 00:24:08.180]  我暫時找不到
[00:24:08.180 --> 00:24:10.980]  找到我就再告訴大家
[00:24:10.980 --> 00:24:20.500]  今晚我可以回去找給大家知道
[00:24:20.500 --> 00:24:22.180]  但是它的意思就是
[00:24:22.180 --> 00:24:28.820]  你不要跟那些貪好美食的人一起
[00:24:28.820 --> 00:24:32.420]  跟他來往
[00:24:32.420 --> 00:24:38.540]  但是它的意思就是
[00:24:38.540 --> 00:24:40.380]  我久沒有再看這一段
[00:24:40.380 --> 00:24:41.820]  所以我暫時找不到
[00:24:41.820 --> 00:24:42.700]  不要緊的
[00:24:42.700 --> 00:24:44.500]  我今晚會找到的
[00:24:44.500 --> 00:24:45.660]  我告訴大家
[00:24:45.660 --> 00:24:49.540]  因為那次聖經是很可圈可點的
[00:24:49.540 --> 00:24:51.340]  告訴我們
[00:24:51.340 --> 00:24:54.980]  你要擔心你自己成為什麼樣的人
[00:24:54.980 --> 00:24:56.940]  這個很重要的
[00:24:56.940 --> 00:24:58.420]  你成為什麼樣的人呢?
[00:24:58.420 --> 00:25:00.260]  就是你平日是怎樣的
[00:25:00.260 --> 00:25:03.580]  《針研》就教我們要小心這樣的人
[00:25:03.580 --> 00:25:05.020]  不要跟這些人來往
[00:25:05.020 --> 00:25:06.700]  你不要貪他的美食
[00:25:06.700 --> 00:25:10.860]  就是那些惡人
[00:25:10.860 --> 00:25:13.740]  因為他心怎樣思量
[00:25:13.740 --> 00:25:14.620]  我記得了
[00:25:14.620 --> 00:25:17.900]  因為他心怎樣思量
[00:25:17.900 --> 00:25:21.780]  他的為人就是這樣
[00:25:21.780 --> 00:25:23.260]  就是這個意思
[00:25:23.260 --> 00:25:26.860]  就是說原來他經常想些惡人惡事
[00:25:26.860 --> 00:25:29.100]  他自然會變成惡人的了
[00:25:29.100 --> 00:25:31.380]  好像剛才《針研》所說
[00:25:31.380 --> 00:25:34.180]  所以我們回頭看這個鬼詐
[00:25:34.180 --> 00:25:37.620]  那就真的值得我們去想了
[00:25:37.620 --> 00:25:42.300]  整個社會已經變成一個鬼詐之都
[00:25:42.300 --> 00:25:45.460]  我們不斷在說我們是魅力之都
[00:25:45.460 --> 00:25:48.740]  我們是不夜城的大都會
[00:25:48.740 --> 00:25:53.180]  我們比如紐約、倫敦這些地方
[00:25:53.180 --> 00:25:55.180]  是國際的大都會
[00:25:55.180 --> 00:25:59.460]  是怎樣來到一些金融的地方
[00:25:59.460 --> 00:26:03.180]  比如杜拜是怎樣的美好的地方
[00:26:03.180 --> 00:26:06.940]  我們比較少去看聖經
[00:26:06.940 --> 00:26:10.740]  原來耶路撒冷在馬拉基的時代
[00:26:10.740 --> 00:26:15.460]  他們的宗教信仰已經普遍是一種很低沉
[00:26:15.460 --> 00:26:19.500]  但是找什麼原因找不到原因
[00:26:19.500 --> 00:26:21.940]  神說我告訴你真正的原因
[00:26:21.940 --> 00:26:23.540]  不過是不好聽的
[00:26:23.540 --> 00:26:28.380]  這個耶路撒冷已經變成鬼詐之都
[00:26:28.380 --> 00:26:31.900]  充滿了彼此的你如我詐
[00:26:31.900 --> 00:26:34.980]  充滿了大家是一種仇恨
[00:26:34.980 --> 00:26:42.220]  是一種大家沒有了互信帶來的後果
[00:26:42.220 --> 00:26:45.580]  做生意不是一落千金
[00:26:45.580 --> 00:26:49.300]  一握手成交就真的成交了
[00:26:49.300 --> 00:26:51.460]  是不會再有這件事發生
[00:26:51.460 --> 00:26:56.140]  你可以想像得到簽多少個約都沒有保證
[00:26:56.140 --> 00:26:59.660]  講明45分鐘出場都不出場
[00:26:59.660 --> 00:27:01.620]  握手都不握
[00:27:01.620 --> 00:27:04.540]  繞過特首去拿獎
[00:27:04.540 --> 00:27:06.540]  連獎都不拿
[00:27:06.540 --> 00:27:09.940]  是不是沒有了那個誠信呢?
[00:27:09.940 --> 00:27:13.060]  沒有了大家的諾言呢?
[00:27:13.060 --> 00:27:17.620]  是不是一些基本的人和人之間應該有的互信
[00:27:17.620 --> 00:27:19.060]  又沒有了呢?
[00:27:19.060 --> 00:27:20.660]  這裡就告訴我們
[00:27:20.660 --> 00:27:23.100]  剛才第一個段就已經在講
[00:27:23.100 --> 00:27:27.180]  整個猶大人行事是鬼詐
[00:27:27.180 --> 00:27:35.860]  整個以色列大家不再認定我們都是神的選民
[00:27:35.860 --> 00:27:37.540]  出埃及記的19章
[00:27:37.540 --> 00:27:41.460]  神和他們納約去到西乃山
[00:27:41.460 --> 00:27:42.780]  神就和摩西說
[00:27:42.780 --> 00:27:44.780]  我好像鷹一樣
[00:27:44.780 --> 00:27:48.980]  將你們帶到這一個地方成立這個國度
[00:27:48.980 --> 00:27:55.580]  所以以色列人就要歸我成為聖潔的族類
[00:27:55.580 --> 00:27:58.060]  是屬神的子民
[00:27:58.060 --> 00:28:01.460]  是有君尊的祭司
[00:28:01.460 --> 00:28:05.500]  這幾個身份是神賦予給以色列
[00:28:05.500 --> 00:28:09.420]  其實他們還是赤腳
[00:28:09.420 --> 00:28:13.820]  無衣的難民
[00:28:13.820 --> 00:28:16.700]  逃難離開埃及
[00:28:16.700 --> 00:28:21.860]  所以怎麼會有這麼尊貴的神的選民
[00:28:21.860 --> 00:28:23.860]  又是聖潔的族類
[00:28:23.860 --> 00:28:26.220]  又是君尊的祭司呢?
[00:28:26.220 --> 00:28:29.220]  你可以想像得到
[00:28:29.220 --> 00:28:30.740]  由那一刻開始
[00:28:30.740 --> 00:28:36.660]  他們就要學習做一個好像王子這樣的身份
[00:28:36.660 --> 00:28:38.260]  在神的面前
[00:28:38.260 --> 00:28:45.100]  他們要有對神、對人的真理、那個相待
[00:28:45.100 --> 00:28:49.020]  一直透過很多的律法去教導他們
[00:28:49.020 --> 00:28:52.460]  但是現在來到這個時候
[00:28:52.460 --> 00:28:56.700]  問題的根源不單止是他們憲制孖夫
[00:28:56.700 --> 00:28:59.060]  原來更甚的是
[00:28:59.060 --> 00:29:02.140]  他們為什麼會憲制孖夫的原因
[00:29:02.140 --> 00:29:07.540]  原來就是已經大家用一種詭詐
[00:29:07.540 --> 00:29:10.340]  去對待不同的人事物
[00:29:10.340 --> 00:29:12.860]  包括連對神都是詭詐
[00:29:12.860 --> 00:29:17.220]  所以帶來只會那個國家
[00:29:17.220 --> 00:29:21.180]  你想想六天的生活都帶著恐懼
[00:29:21.180 --> 00:29:23.700]  帶著彼此的不信任
[00:29:23.700 --> 00:29:25.660]  來到生活
[00:29:25.660 --> 00:29:27.740]  你很難期望在安息日
[00:29:27.740 --> 00:29:30.100]  他們去敬拜、去憲制的時候
[00:29:30.100 --> 00:29:36.180]  就會對神、對人都會有一份很大的雀躍、期待
[00:29:36.180 --> 00:29:39.340]  和彼此的相交
[00:29:39.340 --> 00:29:43.660]  來到有一個在信任、信心裏面
[00:29:43.660 --> 00:29:45.980]  來建立一份的相愛
[00:29:45.980 --> 00:29:49.940]  所以這裡就很顯示到
[00:29:49.940 --> 00:29:56.580]  宗教生活原來是有一個息息相關
[00:29:56.580 --> 00:29:58.020]  和我們的生活
[00:29:58.020 --> 00:30:01.260]  所以這裡告訴我們
[00:30:01.260 --> 00:30:04.660]  忘記了我們都是有一位父
[00:30:04.660 --> 00:30:08.540]  就是這一位天上的父
[00:30:08.540 --> 00:30:10.020]  這裡告訴我們
[00:30:10.020 --> 00:30:10.660]  對不起
[00:30:10.660 --> 00:30:12.740]  可能這樣說未必最對
[00:30:12.740 --> 00:30:16.140]  因為猶太人舊約的時代
[00:30:16.140 --> 00:30:18.060]  不敢稱神為父
[00:30:18.060 --> 00:30:21.180]  所以似乎是在說阿伯拉罕
[00:30:21.180 --> 00:30:23.540]  這一位眾人的父
[00:30:23.540 --> 00:30:26.940]  然後再加上不單止是阿伯拉罕
[00:30:26.940 --> 00:30:30.340]  還有就是我們都是同一位神所造
[00:30:30.340 --> 00:30:32.100]  就是阿當的後裔
[00:30:32.100 --> 00:30:35.500]  就是一路也是羅亞的後人
[00:30:35.500 --> 00:30:37.780]  也是阿伯拉罕的子孫
[00:30:37.780 --> 00:30:42.020]  一路承繼著神的約
[00:30:42.020 --> 00:30:44.940]  就是說他們是納約的子民
[00:30:44.940 --> 00:30:46.940]  在約翰福音
[00:30:46.940 --> 00:30:49.620]  猶太人經常這樣說耶穌
[00:30:49.620 --> 00:30:53.180]  我們是阿伯拉罕的後裔
[00:30:53.180 --> 00:30:55.140]  我們有摩西的約
[00:30:55.140 --> 00:30:57.180]  你是誰
[00:30:57.180 --> 00:30:58.700]  這樣罵耶穌的
[00:30:58.700 --> 00:31:00.780]  應該是第八章的約翰福音
[00:31:00.780 --> 00:31:03.060]  昨晚我們有機會看過的
[00:31:03.060 --> 00:31:07.580]  耶穌是神的兒子的那段經文
[00:31:07.580 --> 00:31:10.380]  這裡就告訴我們
[00:31:10.380 --> 00:31:13.700]  忘記了自己的本源
[00:31:13.700 --> 00:31:16.420]  忘記了自己的出身
[00:31:16.420 --> 00:31:21.260]  忘記了自己本來是一個遊牧民族
[00:31:21.260 --> 00:31:26.460]  是被埃及奴役的奴隸
[00:31:26.460 --> 00:31:30.660]  忘記了能夠入迦南美地
[00:31:30.660 --> 00:31:32.940]  是神的恩賜來的
[00:31:32.940 --> 00:31:35.420]  是神賜給我們的祖先
[00:31:35.420 --> 00:31:37.220]  我們在那裡寄居
[00:31:37.220 --> 00:31:43.820]  所以如月節不要忘記你是奴隸
[00:31:43.820 --> 00:31:46.940]  是這樣的一個節日
[00:31:46.940 --> 00:31:48.620]  所以你們要趕緊
[00:31:48.620 --> 00:31:51.420]  那些家長守如月節
[00:31:51.420 --> 00:31:53.700]  如果有機會去以色列
[00:31:53.700 --> 00:31:55.620]  看看那些猶太人守如月節
[00:31:55.620 --> 00:31:58.060]  他們是要穿上那些衣服
[00:31:58.060 --> 00:31:59.340]  拿起一支棍子
[00:31:59.340 --> 00:32:04.300]  吃那個無教的羔羊
[00:32:04.300 --> 00:32:05.940]  要吃苦菜
[00:32:05.940 --> 00:32:09.900]  準備隨時離開埃及
[00:32:09.900 --> 00:32:14.980]  不要忘記自己是寄居
[00:32:14.980 --> 00:32:17.780]  駐彭寺又是另外一個
[00:32:17.780 --> 00:32:20.620]  不要忘記你自己住過帳篷
[00:32:20.620 --> 00:32:26.100]  當年在那個曠野和在埃及寄居
[00:32:26.100 --> 00:32:29.100]  其實這樣提醒猶太人
[00:32:29.100 --> 00:32:32.420]  這些都有它那個屬靈的含義的
[00:32:32.420 --> 00:32:36.100]  當然當沒有了那個敬拜的焦點
[00:32:36.100 --> 00:32:39.940]  就是對神的敬拜的實質
[00:32:39.940 --> 00:32:42.340]  自然那些就變成一種儀式了
[00:32:42.340 --> 00:32:43.860]  變成一個傳統了
[00:32:43.860 --> 00:32:49.140]  是啊 那個節日就為了做而做
[00:32:49.140 --> 00:32:51.540]  為了守那個節日而守節日
[00:32:51.540 --> 00:32:58.500]  已經慢慢淡忘了最重要的那個中心點
[00:32:58.500 --> 00:33:02.540]  就是自己和神之間的那個關係
[00:33:02.540 --> 00:33:05.620]  所以這個又是回過頭來看
[00:33:05.620 --> 00:33:08.260]  我們有沒有忘記我們那個本源
[00:33:08.260 --> 00:33:12.180]  我們大家都是由信主那裡入門
[00:33:12.180 --> 00:33:14.860]  大家能夠在教會
[00:33:14.860 --> 00:33:16.660]  雖然很多都是街坊
[00:33:16.660 --> 00:33:19.300]  因為你是一個社區教會
[00:33:19.300 --> 00:33:20.580]  不是在旺角那些
[00:33:20.580 --> 00:33:23.140]  大家都來自不同的區
[00:33:23.140 --> 00:33:27.420]  很難的 但是無論如何
[00:33:27.420 --> 00:33:29.540]  應該有一份親上加親
[00:33:29.540 --> 00:33:32.460]  既然就算未上主之前都已經認識了
[00:33:32.460 --> 00:33:34.660]  現在在主裡面
[00:33:34.660 --> 00:33:38.780]  在救恩裡面又再有這一份深度的認識
[00:33:38.780 --> 00:33:41.700]  每個星期都能夠走在一起聚會
[00:33:41.700 --> 00:33:43.580]  甚至和一個團契
[00:33:43.580 --> 00:33:46.780]  豈不是應該更加有那個默契
[00:33:46.780 --> 00:33:49.180]  更加有那份的相愛呢?
[00:33:49.180 --> 00:33:52.700]  不是從一個完全陌生的開始
[00:33:52.700 --> 00:33:56.260]  豈不是應該更加的相親相愛呢?
[00:33:56.260 --> 00:33:58.740]  大家都是來自那個本源
[00:33:58.740 --> 00:34:00.860]  如果是一個陌生人走在一起
[00:34:00.860 --> 00:34:04.540]  尚且都可以建立一份在主裡面的友誼
[00:34:04.540 --> 00:34:07.580]  更何況已經本身是認識的
[00:34:07.580 --> 00:34:11.020]  那為什麼有時候會去到一個
[00:34:11.020 --> 00:34:14.220]  互相沒有了那個互信呢?
[00:34:14.220 --> 00:34:19.300]  這個就是似乎作者透過這樣的描述
[00:34:19.300 --> 00:34:21.060]  告訴我們知道
[00:34:21.060 --> 00:34:23.100]  原來大家都忘記了
[00:34:23.100 --> 00:34:27.220]  自己都是神的兒女這個身份
[00:34:27.220 --> 00:34:30.740]  大家都是亞伯拉罕的子孫
[00:34:30.740 --> 00:34:33.060]  如果不是神的揀選
[00:34:33.060 --> 00:34:38.660]  其實沒有一個人可以得到神的各樣的Blessing
[00:34:38.660 --> 00:34:42.780]  Blessing可以包括你的與生俱來的恩賜
[00:34:42.780 --> 00:34:44.580]  你的成長的背景
[00:34:44.580 --> 00:34:46.580]  你的父母對你的孕育
[00:34:46.580 --> 00:34:49.180]  你在很多的事情上面
[00:34:49.180 --> 00:34:51.180]  神的保守
[00:34:51.180 --> 00:34:53.460]  如果我們都忘記了
[00:34:53.460 --> 00:34:56.180]  如果我們都覺得這些是必然的
[00:34:56.180 --> 00:34:57.620]  是你應份得的
[00:34:57.620 --> 00:35:01.100]  那有時候就會去到很盡了
[00:35:01.100 --> 00:35:05.660]  什麼都是你自己作為那個單位
[00:35:05.660 --> 00:35:09.060]  就忘記了一切都是領受
[00:35:09.060 --> 00:35:11.340]  一切都是恩典
[00:35:11.340 --> 00:35:14.180]  這個是都挺重要的
[00:35:14.180 --> 00:35:15.940]  我又講一下神學院
[00:35:15.940 --> 00:35:18.100]  因為通常畢業班
[00:35:18.100 --> 00:35:22.900]  院長都會特別和我們畢業班的同學講話
[00:35:22.900 --> 00:35:25.780]  當然是以院長和一位
[00:35:25.780 --> 00:35:30.380]  大家都很熟的老師這樣講
[00:35:30.380 --> 00:35:35.100]  很深刻有一堂在組會講的
[00:35:35.100 --> 00:35:39.260]  不要忘記你能夠讀神學
[00:35:39.260 --> 00:35:43.940]  是有很多人的恩典保送你進來的
[00:35:43.940 --> 00:35:45.140]  至少有神學院
[00:35:45.140 --> 00:35:51.020]  至少有教會的目者簽那個同意書
[00:35:51.020 --> 00:35:52.780]  有長執會
[00:35:52.780 --> 00:35:56.020]  有可能你的團體弟兄姊妹的支持
[00:35:56.020 --> 00:35:58.340]  關心、代討
[00:35:58.340 --> 00:36:00.060]  我都提過
[00:36:00.060 --> 00:36:04.020]  我進神學院的時候有15封個人推薦信
[00:36:04.020 --> 00:36:06.260]  是不會有教會推薦我
[00:36:06.260 --> 00:36:08.380]  因為很特殊的原因
[00:36:08.380 --> 00:36:11.100]  我是有15封個人推薦信
[00:36:11.100 --> 00:36:14.660]  還要在建道4年的神學
[00:36:14.660 --> 00:36:19.060]  弟兄姊妹幫我設了一個基金
[00:36:19.060 --> 00:36:21.540]  只是可以用來交學費的
[00:36:21.540 --> 00:36:23.340]  不可以用的了
[00:36:23.340 --> 00:36:26.220]  4年的學費十幾萬
[00:36:26.220 --> 00:36:28.020]  是在那個pool裏面
[00:36:28.020 --> 00:36:32.300]  有弟兄姊妹來幫我交
[00:36:32.300 --> 00:36:33.900]  從來都沒有試過
[00:36:33.900 --> 00:36:37.260]  會有一個學生有個基金是為他
[00:36:37.260 --> 00:36:43.660]  是為我來有這樣的安排
[00:36:43.660 --> 00:36:45.460]  而且我是不知道哪個人
[00:36:45.460 --> 00:36:47.900]  奉獻在那個基金裏面的
[00:36:47.900 --> 00:36:50.540]  去到最後那一年第四年
[00:36:50.540 --> 00:36:56.140]  因為和那些建道的行政同工同事都很熟
[00:36:56.140 --> 00:36:58.460]  因為來不及就要進去
[00:36:58.460 --> 00:37:00.540]  那個叫鄧小姐已經退休了
[00:37:00.540 --> 00:37:02.500]  她說你畢業了
[00:37:02.500 --> 00:37:05.860]  我就將過去的名單給你看
[00:37:05.860 --> 00:37:08.020]  不要忘記別人的恩情
[00:37:08.020 --> 00:37:09.780]  很多當然是我認識的
[00:37:09.780 --> 00:37:12.580]  我舊教會的弟兄姊妹
[00:37:12.580 --> 00:37:14.300]  院長講了一堂道
[00:37:14.300 --> 00:37:15.620]  我很感動
[00:37:15.620 --> 00:37:17.940]  就是叫你們不要忘記
[00:37:17.940 --> 00:37:19.580]  你今天能夠讀神學
[00:37:19.580 --> 00:37:22.980]  是有很多人對你的那個blessing
[00:37:22.980 --> 00:37:26.580]  是因為信任你是神揀選
[00:37:26.580 --> 00:37:28.700]  所以來讀神學
[00:37:28.700 --> 00:37:30.300]  這個是很重要的
[00:37:30.300 --> 00:37:32.140]  我們不要忘本
[00:37:32.140 --> 00:37:36.580]  這裏就已經提了鬼詐的原來的原因
[00:37:36.580 --> 00:37:38.740]  慢慢忘記了自己
[00:37:38.740 --> 00:37:43.300]  猶太人神選民這個這麼寶貴的身份
[00:37:43.300 --> 00:37:47.580]  所以就很自然地看自己是最大
[00:37:47.580 --> 00:37:50.260]  要得到最多最好的利益
[00:37:50.260 --> 00:37:54.980]  而忘記了一切都是神所賜給我們的
[00:37:54.980 --> 00:37:56.980]  我們就忘記了就是
[00:37:56.980 --> 00:37:59.620]  沒有了那份對神的感恩
[00:37:59.620 --> 00:38:02.540]  自然就會對人有很高的要求
[00:38:02.540 --> 00:38:07.700]  對自己就沒有了一個太強烈的問責
[00:38:07.700 --> 00:38:12.740]  所以我們各人為什麼要鬼詐地待弟兄
[00:38:12.740 --> 00:38:16.500]  背棄了神和我們列祖所立的約呢?
[00:38:16.500 --> 00:38:17.820]  立什麼約呢?
[00:38:17.820 --> 00:38:22.020]  到底這位先知馬拉基是在講什麼約呢?
[00:38:22.020 --> 00:38:29.700]  是神在加勒底的吾爾呼召亞伯蘭
[00:38:29.700 --> 00:38:32.740]  離開他的本族 傅迦
[00:38:32.740 --> 00:38:35.020]  去到那個應許之地
[00:38:35.020 --> 00:38:37.380]  是不是那次的納約呢?
[00:38:37.380 --> 00:38:41.300]  還是亞伯拉罕奉獻以撒的時候
[00:38:41.300 --> 00:38:42.860]  他晚年的時候
[00:38:42.860 --> 00:38:47.100]  某程度上他的成熟信心高峰的時候
[00:38:47.100 --> 00:38:50.380]  神試驗他都是合格的
[00:38:50.380 --> 00:38:52.820]  那一次而來到納約
[00:38:52.820 --> 00:38:56.020]  論福我就會給大福你
[00:38:56.020 --> 00:38:57.380]  因為你沒有保留的
[00:38:57.380 --> 00:39:02.140]  將你的兒子以撒獻在壇上
[00:39:02.140 --> 00:39:04.780]  到底是指哪個的約呢?
[00:39:04.780 --> 00:39:08.700]  列祖是指摩西還是羅亞呢?
[00:39:08.700 --> 00:39:10.780]  本來羅亞入方舟
[00:39:10.780 --> 00:39:12.780]  沒有人可以生存的
[00:39:12.780 --> 00:39:15.220]  但是唯有羅亞一家八口
[00:39:15.220 --> 00:39:17.340]  可以來到他在方舟裏面
[00:39:17.340 --> 00:39:18.900]  逃避那個洪水
[00:39:18.900 --> 00:39:21.740]  這些都是恩典的約
[00:39:21.740 --> 00:39:23.540]  彩虹之約
[00:39:23.540 --> 00:39:24.940]  還有其他的
[00:39:24.940 --> 00:39:27.340]  所以到底是在說諸約
[00:39:27.340 --> 00:39:31.740]  這麼多的歷代歷史裏面的約
[00:39:31.740 --> 00:39:34.300]  還是特指哪一個祖宗呢?
[00:39:34.300 --> 00:39:35.820]  這就不是很詳細
[00:39:35.820 --> 00:39:39.940]  但是很奈何蓋炭的就是
[00:39:39.940 --> 00:39:41.420]  嘆息的就是
[00:39:41.420 --> 00:39:46.660]  猶大人他們已經在民間的日常生活
[00:39:46.660 --> 00:39:50.740]  已經是以自己的利益為最大
[00:39:50.740 --> 00:39:55.180]  並且在以色列和耶路撒冷中
[00:39:55.180 --> 00:39:57.860]  行一件可憎的事
[00:39:57.860 --> 00:40:04.860]  因為猶大人褻瀆耶和華所喜愛的聖地
[00:40:04.860 --> 00:40:08.660]  就是取侍奉愛邦神的女子為妻
[00:40:08.660 --> 00:40:14.340]  只是求方便、快捷
[00:40:14.340 --> 00:40:17.940]  愛邦女子他們有的就是
[00:40:17.940 --> 00:40:22.820]  可以透過祂去求問他們國家的神
[00:40:22.820 --> 00:40:29.020]  而得到耶和華未必給到我們的福氣
[00:40:29.020 --> 00:40:33.900]  這個一定是猶大人那個民間裏面
[00:40:33.900 --> 00:40:36.940]  他們這樣來做的事情
[00:40:36.940 --> 00:40:41.900]  就是說我的心不會離開神的
[00:40:41.900 --> 00:40:45.100]  但是我的行動是會走去
[00:40:45.100 --> 00:40:50.740]  跟隨這些太太團去拜他們的神的
[00:40:50.740 --> 00:40:55.820]  所以你可以想像到猶大人他們的行事詭詐
[00:40:55.820 --> 00:40:59.300]  他們不敢全然否定耶和華的
[00:40:59.300 --> 00:41:02.820]  但是在他們實際的行動
[00:41:02.820 --> 00:41:07.100]  就行一件神所不喜歡、可憎的事
[00:41:07.100 --> 00:41:10.740]  就是他們來褻瀆這個聖地
[00:41:10.740 --> 00:41:19.300]  所以褻瀆這個聖地都可能適合那個聖潔
[00:41:19.300 --> 00:41:22.260]  神期望的就是百姓
[00:41:22.260 --> 00:41:26.500]  仍然生活在一個很原始的狀態底下
[00:41:26.500 --> 00:41:31.940]  要仰望神的公認、那個恩典
[00:41:31.940 --> 00:41:33.780]  還有在困難裏面
[00:41:33.780 --> 00:41:40.380]  例如失修、乾旱、饑荒、有蝗蟲瘟疫
[00:41:40.380 --> 00:41:42.980]  他們要回到聖殿
[00:41:42.980 --> 00:41:47.020]  回到所羅門的聖殿去祈禱
[00:41:47.020 --> 00:41:51.060]  那裏特別強的WiFi 6G
[00:41:51.060 --> 00:41:57.580]  他們可以在那裏去痛悔、悔改
[00:41:57.580 --> 00:42:00.540]  神就會賜下那個瑤書
[00:42:00.540 --> 00:42:04.420]  是歷代之下七章那段經文的精髓
[00:42:04.420 --> 00:42:08.780]  只要那些百姓仰望神
[00:42:08.780 --> 00:42:11.620]  就會得到那個重新的建立
[00:42:11.620 --> 00:42:14.540]  但是現在就有一個快捷的途徑
[00:42:14.540 --> 00:42:17.900]  就是表面我仍然敬拜神
[00:42:17.900 --> 00:42:19.900]  但是實際的行動
[00:42:19.900 --> 00:42:24.580]  我用腳去投票就是我透過其它的民族
[00:42:24.580 --> 00:42:25.980]  他們拜的假神
[00:42:25.980 --> 00:42:27.860]  其他人拜了不關我的事
[00:42:27.860 --> 00:42:31.420]  我跟它去而已 我其實不贊成的
[00:42:31.420 --> 00:42:36.020]  表面就和那些可能祭司
[00:42:36.020 --> 00:42:38.460]  可能就是一些領袖這樣講
[00:42:38.460 --> 00:42:40.980]  但是實際上神就說
[00:42:40.980 --> 00:42:44.220]  這些是和外邦的女子
[00:42:44.220 --> 00:42:47.740]  來尋求他們的神
[00:42:47.740 --> 00:42:50.100]  所以第十二節
[00:42:50.100 --> 00:42:52.580]  他說凡是行者事的人
[00:42:52.580 --> 00:42:54.900]  無論何人
[00:42:54.900 --> 00:42:58.900]  就是獻供物給萬君之耶和華
[00:42:58.900 --> 00:43:01.100]  就是兩手準備
[00:43:01.100 --> 00:43:06.140]  就是既來守這個節期
[00:43:06.140 --> 00:43:07.940]  來到聖殿
[00:43:07.940 --> 00:43:10.300]  但是實際上他們的行徑
[00:43:10.300 --> 00:43:16.660]  更多就是在那些偶像的敬拜裏面
[00:43:16.660 --> 00:43:19.740]  心不能專一對神
[00:43:19.740 --> 00:43:21.500]  所以這個詭詐
[00:43:21.500 --> 00:43:26.740]  可以把它來到去展示出來
[00:43:26.740 --> 00:43:30.300]  攤開的心靈
[00:43:30.300 --> 00:43:31.620]  你就會看到
[00:43:31.620 --> 00:43:35.780]  原來在實際的日常的生活裏面
[00:43:35.780 --> 00:43:38.100]  對神根本不是那麼專一
[00:43:38.100 --> 00:43:42.900]  那麼專注尋求神的喜悅
[00:43:42.900 --> 00:43:45.780]  這個特別是所講到的喜愛
[00:43:45.780 --> 00:43:47.580]  神所喜愛的事
[00:43:47.580 --> 00:43:53.060]  就是說敬拜不會令到六天的生活
[00:43:53.060 --> 00:43:58.620]  帶來有比較大的顛覆性的改變
[00:43:58.620 --> 00:44:01.820]  在生活裏面所做的事情
[00:44:01.820 --> 00:44:04.620]  可能就是做和信仰
[00:44:04.620 --> 00:44:06.900]  剛剛有抵觸的事情
[00:44:06.900 --> 00:44:09.460]  有時都不放在心裏面
[00:44:09.460 --> 00:44:13.740]  人都是容易善忘
[00:44:13.740 --> 00:44:17.220]  因為去到星期日準備穿衣回教會
[00:44:17.220 --> 00:44:21.540]  就忘記了六天做過的甚麼事
[00:44:21.540 --> 00:44:25.100]  都不會去刻意先做一個反思
[00:44:25.100 --> 00:44:27.060]  有一個沉澱
[00:44:27.060 --> 00:44:30.780]  和有一個心靈的悔改
[00:44:30.780 --> 00:44:33.420]  然後去到禮拜堂
[00:44:33.420 --> 00:44:38.580]  似乎猶大人已經是這樣習以為常的行事了
[00:44:38.580 --> 00:44:42.700]  所以你問他哪件事行事詭詐呢?
[00:44:42.700 --> 00:44:45.020]  他都一下子未必回答到你的
[00:44:45.020 --> 00:44:47.740]  因為他已經成為了他的日常
[00:44:47.740 --> 00:44:53.220]  他的生活的那種方法、態度
