
[00:00:00.000 --> 00:00:04.320]  各位弟兄姊妹 復活節快樂
[00:19:13.680 --> 00:19:16.160]  已經是你差不多肯定有獎拿的
[00:19:16.160 --> 00:19:18.040]  還有很多獎品
[00:19:18.040 --> 00:19:19.720]  有時候很經典就是
[00:19:19.720 --> 00:19:21.040]  你一隻手
[00:19:21.040 --> 00:19:23.720]  桌面有多少你全部拿掉
[00:19:23.720 --> 00:19:24.600]  這樣很出名的
[00:19:24.600 --> 00:19:26.200]  當然更加出名就是
[00:19:26.200 --> 00:19:28.840]  你要獎金還是獎品
[00:19:28.840 --> 00:19:30.520]  每次都問的
[00:19:30.520 --> 00:19:31.640]  那個問題很簡單
[00:19:31.640 --> 00:19:32.560]  一定答中的
[00:19:32.560 --> 00:19:34.920]  答不中通常都很蠢的
[00:19:34.920 --> 00:19:36.520]  答中了
[00:19:36.520 --> 00:19:39.640]  其中最刁鑽的地方是什麼呢
[00:19:39.640 --> 00:19:44.280]  胡張超就叫他選一個號碼
[00:19:44.280 --> 00:19:50.280]  主持人就看一看那個號碼後面
[00:19:50.280 --> 00:19:51.680]  有個答案的
[00:19:51.680 --> 00:19:53.800]  其實是獎品來的
[00:19:53.800 --> 00:19:56.600]  因為當時最大的大獎
[00:19:56.600 --> 00:20:00.720]  據聞就是18吋的彩色電視機
[00:20:00.720 --> 00:20:03.200]  你想想是70年代
[00:20:03.200 --> 00:20:06.440]  你就知道當時物質很困乏的時候
[00:20:06.440 --> 00:20:07.880]  就一個草根階層
[00:20:07.880 --> 00:20:09.800]  哇 能夠有一個彩色電視
[00:20:09.800 --> 00:20:13.320]  很重要的
[00:20:13.320 --> 00:20:14.640]  其就其在
[00:20:14.640 --> 00:20:17.040]  那個娛樂性豐富的地方就是
[00:20:17.040 --> 00:20:20.440]  胡張超是知道那個獎品是什麼
[00:20:20.440 --> 00:20:23.520]  那個節目的遊戲就是
[00:20:23.520 --> 00:20:25.080]  他就會用很多
[00:20:25.080 --> 00:20:27.920]  他說他一直加碼那個錢
[00:20:27.920 --> 00:20:29.160]  那個獎金
[00:20:29.160 --> 00:20:33.600]  就不斷問那個答那個問題的幸運兒
[00:20:33.600 --> 00:20:35.960]  你要獎金還是獎品
[00:20:35.960 --> 00:20:37.600]  不斷試探他
[00:20:37.600 --> 00:20:42.040]  希望令到他放下他的心
[00:20:42.040 --> 00:20:44.760]  他想要獎品還是要獎金呢
[00:20:44.760 --> 00:20:46.440]  獎金不斷加多
[00:20:46.440 --> 00:20:49.200]  但可能有時是中伏的
[00:20:49.200 --> 00:20:51.920]  那個獎品是一卷廁紙來的
[00:20:51.920 --> 00:20:55.120]  但很可惜加到幾千元
[00:20:55.120 --> 00:21:00.320]  會感覺到那種信心的問題
[00:21:00.320 --> 00:21:02.960]  兄弟姐妹
[00:21:02.960 --> 00:21:08.440]  我們不是玩有獎遊戲
[00:21:08.440 --> 00:21:11.920]  我們彷彿就是大家都知道
[00:21:11.920 --> 00:21:14.880]  那個獎品是什麼
[00:21:14.880 --> 00:21:17.840]  我們有聖經的真理啟示
[00:21:17.840 --> 00:21:19.840]  我們大家都知道將來
[00:21:19.840 --> 00:21:22.360]  我和你都要在天堂
[00:21:22.360 --> 00:21:26.200]  每個人都要在復活裏面
[00:21:26.200 --> 00:21:28.760]  其實哥林多前書十五章
[00:21:28.760 --> 00:21:32.720]  和馬可福音的經文
[00:21:32.720 --> 00:21:34.520]  都告訴我們將來
[00:21:34.520 --> 00:21:39.360]  有不同層次的復活的榮光
[00:21:39.360 --> 00:21:41.280]  就是說在我們今生
[00:21:41.280 --> 00:21:44.000]  你怎樣為主而活的
[00:21:44.000 --> 00:21:46.800]  擺上你的一生
[00:21:46.800 --> 00:21:50.080]  你是會有不同的榮光
[00:21:50.080 --> 00:21:52.520]  所以
[00:21:52.520 --> 00:21:55.160]  整本聖經已經告訴我們
[00:21:55.160 --> 00:21:56.960]  這個啟示
[00:21:56.960 --> 00:21:59.120]  我們每一個人都必定會復活
[00:21:59.120 --> 00:22:01.080]  有這個榮耀的身體
[00:22:01.080 --> 00:22:03.320]  不是一個靠猜的
[00:22:03.320 --> 00:22:04.720]  好像有獎遊戲
[00:22:04.720 --> 00:22:07.880]  到底我今次要獎金還是獎品
[00:22:07.880 --> 00:22:10.360]  而是很清楚告訴我們
[00:22:10.360 --> 00:22:11.760]  聖經已經說了
[00:22:11.760 --> 00:22:15.080]  你和我一進入榮耀
[00:22:15.080 --> 00:22:17.120]  就是去到神那裏
[00:22:17.120 --> 00:22:19.000]  是不會再回頭
[00:22:19.000 --> 00:22:21.000]  不能再讓你選擇
[00:22:21.000 --> 00:22:24.880]  所以現在我們怎樣來為福音
[00:22:24.880 --> 00:22:27.360]  為神而去效力
[00:22:27.360 --> 00:22:30.240]  我們怎樣來在我們有生之年
[00:22:30.240 --> 00:22:31.960]  盡我們的能力
[00:22:31.960 --> 00:22:34.520]  活在神的真理
[00:22:34.520 --> 00:22:37.320]  和為福音來去效力呢
[00:22:37.320 --> 00:22:38.520]  不同的人
[00:22:38.520 --> 00:22:41.040]  神安排有不同的崗位
[00:22:41.040 --> 00:22:44.080]  有不同的人生際遇
[00:22:44.080 --> 00:22:47.640]  不是每一個都是要做福音的傳道者
[00:22:47.640 --> 00:22:50.840]  但是每一個都是為福音作見證的
[00:22:50.840 --> 00:22:53.880]  在你的崗位作見證
[00:22:53.880 --> 00:22:57.080]  昨天有機會主持婚禮
[00:22:57.080 --> 00:22:59.160]  有一位牧者在我旁邊
[00:22:59.160 --> 00:23:00.720]  他做訓練的
[00:23:00.720 --> 00:23:04.680]  剛好是安儲堂的傳道同工牧師
[00:23:04.680 --> 00:23:06.040]  我問他
[00:23:06.040 --> 00:23:07.400]  劉英德牧師
[00:23:07.400 --> 00:23:11.040]  他那時候教書做校長是怎樣的
[00:23:11.040 --> 00:23:13.160]  那個是校友來的
[00:23:13.160 --> 00:23:14.440]  是做了牧師
[00:23:14.440 --> 00:23:15.760]  我真的問他
[00:23:15.760 --> 00:23:17.320]  他就真的告訴我們
[00:23:17.320 --> 00:23:22.240]  真的在學校的福音工作做得很好
[00:23:22.240 --> 00:23:25.080]  在很多的學生信主
[00:23:25.080 --> 00:23:28.920]  很多現在在社會上很有影響力的
[00:23:28.920 --> 00:23:32.160]  都是這些很有心的校長
[00:23:32.160 --> 00:23:34.240]  默默的這麼多年
[00:23:34.240 --> 00:23:37.720]  在學校裏面做播種的工作
[00:23:37.720 --> 00:23:41.400]  來讓很多的人得到福音
[00:23:41.400 --> 00:23:43.160]  所以弟兄姊妹
[00:23:43.160 --> 00:23:47.360]  你有你的崗位
[00:23:47.360 --> 00:23:52.600]  你有你對真理的認識
[00:23:52.600 --> 00:23:55.080]  彷彿你就好像胡璋超
[00:23:55.080 --> 00:23:56.320]  他已經看到
[00:23:56.320 --> 00:23:57.480]  只有他看到
[00:23:57.480 --> 00:23:59.200]  當然你的工作人員看到
[00:23:59.200 --> 00:24:00.400]  那個獎品
[00:24:00.400 --> 00:24:02.560]  那個號碼的獎品是甚麼
[00:24:02.560 --> 00:24:05.560]  但是他就會試探那個幸運兒
[00:24:05.560 --> 00:24:07.040]  我給你很多錢
[00:24:07.040 --> 00:24:08.000]  你不要要獎品
[00:24:08.000 --> 00:24:08.680]  要錢
[00:24:08.680 --> 00:24:10.720]  你拿走這錢就可以了
[00:24:10.720 --> 00:24:11.960]  屬於你的
[00:24:11.960 --> 00:24:14.840]  但原來那個獎品是大獎來的
[00:24:14.840 --> 00:24:16.920]  求主幫助我們
[00:24:16.920 --> 00:24:18.760]  將來永生
[00:24:18.760 --> 00:24:20.760]  神的榮耀
[00:24:20.760 --> 00:24:23.000]  是已經屬於我們
[00:24:23.000 --> 00:24:26.920]  因為初屬的果子就是基督
[00:24:26.920 --> 00:24:29.280]  以後祂回來的時候
[00:24:29.280 --> 00:24:32.040]  就是我們這些屬基督的人
[00:24:32.040 --> 00:24:33.840]  求主幫助我們每一位
[00:24:33.840 --> 00:24:36.040]  我們一起禱告
[00:24:36.040 --> 00:24:37.560]  親愛的主
[00:24:37.560 --> 00:24:39.640]  我們將我們每一個的心靈
[00:24:39.640 --> 00:24:41.800]  仰望在祢的手中
[00:24:41.800 --> 00:24:44.000]  我們都是屬於祢的
[00:24:44.000 --> 00:24:46.000]  求祢讓我們的生命
[00:24:46.000 --> 00:24:47.760]  我們的價值觀
[00:24:47.760 --> 00:24:51.520]  看到我們不是揀選這個世界
[00:24:51.520 --> 00:24:53.880]  當然我們在生活裏面
[00:24:53.880 --> 00:24:56.640]  柴米油鹽都是這麼重要
[00:24:56.640 --> 00:25:00.680]  特別香港很多的樓價問題
[00:25:00.680 --> 00:25:03.360]  甚至有時一些政制的問題
[00:25:03.360 --> 00:25:06.040]  都會困擾很多的香港人
[00:25:06.040 --> 00:25:08.560]  也都甚至有一些人
[00:25:08.560 --> 00:25:11.800]  都考慮要移民等等
[00:25:11.800 --> 00:25:13.080]  我們知道
[00:25:13.080 --> 00:25:16.000]  我們需要在神的國度裏面
[00:25:16.000 --> 00:25:18.440]  是有那個信靠
[00:25:18.440 --> 00:25:20.640]  和真知確信
[00:25:20.640 --> 00:25:22.680]  使我們能夠自己
[00:25:22.680 --> 00:25:24.640]  站穩在神的真理
[00:25:24.640 --> 00:25:27.280]  也都幫助人明白
[00:25:27.280 --> 00:25:30.640]  我們屬天榮耀的身份
[00:25:30.640 --> 00:25:32.200]  我們作為基督徒
[00:25:32.200 --> 00:25:33.680]  我們能夠有主
[00:25:33.680 --> 00:25:35.360]  在我們生命裏面
[00:25:35.360 --> 00:25:38.240]  以致無論遇到甚麼的困難
[00:25:38.240 --> 00:25:41.840]  我們都能夠有主的聖名的幫助
[00:25:41.840 --> 00:25:44.840]  使我們能夠在地上
[00:25:44.840 --> 00:25:46.560]  來為主而活
[00:25:46.560 --> 00:25:48.760]  求主施恩幫助我們
[00:25:48.760 --> 00:25:51.640]  也都讓我們領受祢的差遣
[00:25:51.640 --> 00:25:54.080]  真是將這個復活的訊息
[00:25:54.080 --> 00:25:57.480]  和身邊的人來分享
[00:25:57.480 --> 00:25:59.520]  使他們都可以去到
[00:25:59.520 --> 00:26:01.880]  主耶穌的救恩裏面
[00:26:01.880 --> 00:26:04.680]  得著這個榮耀的拯救
[00:26:04.680 --> 00:26:06.760]  我們這樣感恩禱告
[00:26:06.760 --> 00:26:09.040]  奉耶穌基督的名
[00:26:09.040 --> 00:26:11.040]  阿們

