
[00:00:00.000 --> 00:00:05.000]  各位嘉欣樓弟兄姊妹 主內平安
[00:18:20.000 --> 00:18:21.000]  他們自己不知道
[00:18:21.000 --> 00:18:22.000]  他們知道的
[00:18:22.000 --> 00:18:23.000]  他們自己都知道
[00:18:23.000 --> 00:18:24.000]  你的同學
[00:18:24.000 --> 00:18:27.000]  如果你跟他們做了三年多的同學
[00:18:27.000 --> 00:18:30.000]  其實多數你都會知道他們的優點缺點
[00:18:30.000 --> 00:18:32.000]  他們在什麼位置會閃
[00:18:32.000 --> 00:18:35.000]  這十二個門徒
[00:18:35.000 --> 00:18:37.000]  自己都很清楚
[00:18:37.000 --> 00:18:39.000]  當耶穌吩咐他們要彼此相愛
[00:18:39.000 --> 00:18:42.000]  所以他們沒有人有正面的回應
[00:18:42.000 --> 00:18:48.000]  彼得經常是第一個說話的
[00:18:48.000 --> 00:18:49.000]  他自己說
[00:18:49.000 --> 00:18:50.000]  我願意
[00:18:50.000 --> 00:18:52.000]  我願意為主寫命
[00:18:52.000 --> 00:18:56.000]  耶穌都沒有批評他的回應這麼快
[00:18:56.000 --> 00:18:59.000]  全知的神只是預言彼得
[00:18:59.000 --> 00:19:03.000]  你很快就會推翻自己所說的話
[00:19:03.000 --> 00:19:05.000]  你三次不認我
[00:19:05.000 --> 00:19:08.000]  彼得這個這麼衝動的性格
[00:19:08.000 --> 00:19:10.000]  大家都覺得不是很可愛
[00:19:10.000 --> 00:19:12.000]  最近我看到一套劇
[00:19:12.000 --> 00:19:14.000]  可能大家都忘記了
[00:19:14.000 --> 00:19:15.000]  很久了
[00:19:15.000 --> 00:19:17.000]  日劇來的《同一屋禪下》
[00:19:17.000 --> 00:19:21.000]  那個大哥經常都經過很多
[00:19:21.000 --> 00:19:23.000]  經過家裡一個的事
[00:19:23.000 --> 00:19:25.000]  兄弟姐妹分散了
[00:19:25.000 --> 00:19:28.000]  父母因為死了
[00:19:28.000 --> 00:19:32.000]  一二三四五六個兄弟姐妹
[00:19:32.000 --> 00:19:35.000]  分散了去不同的人被人收養
[00:19:35.000 --> 00:19:37.000]  經過七年的時間
[00:19:37.000 --> 00:19:38.000]  大哥回家了
[00:19:38.000 --> 00:19:39.000]  覺得我是大哥
[00:19:39.000 --> 00:19:40.000]  很有使命感
[00:19:40.000 --> 00:19:41.000]  我要招聚
[00:19:41.000 --> 00:19:43.000]  組織一個家庭
[00:19:43.000 --> 00:19:45.000]  這個大哥對他們很有愛
[00:19:45.000 --> 00:19:47.000]  可能這個大哥和彼得一樣
[00:19:47.000 --> 00:19:48.000]  很衝動
[00:19:48.000 --> 00:19:49.000]  一點點都很衝動
[00:19:49.000 --> 00:19:51.000]  經常都闖禍
[00:19:52.000 --> 00:19:55.000]  所以可愛和不可愛
[00:19:55.000 --> 00:19:57.000]  不是一個絕對的標準
[00:19:57.000 --> 00:19:59.000]  是一個相對的
[00:19:59.000 --> 00:20:02.000]  其實很多時候都是從關係出發
[00:20:02.000 --> 00:20:04.000]  如果我們的親人
[00:20:04.000 --> 00:20:06.000]  我們的朋友
[00:20:06.000 --> 00:20:07.000]  我們的同事
[00:20:07.000 --> 00:20:08.000]  我們的buddy
[00:20:08.000 --> 00:20:10.000]  都是一同打拼的
[00:20:10.000 --> 00:20:13.000]  甚至我們的寵物
[00:20:13.000 --> 00:20:16.000]  我們那些貓主子狗主子那一群
[00:20:16.000 --> 00:20:19.000]  應該都不是絕對可愛的
[00:20:19.000 --> 00:20:20.000]  是不是
[00:20:20.000 --> 00:20:22.000]  每個人都有不同的缺點
[00:20:22.000 --> 00:20:25.000]  但無論如何都是我的父母
[00:20:25.000 --> 00:20:27.000]  我的兒女
[00:20:27.000 --> 00:20:30.000]  我的老友
[00:20:30.000 --> 00:20:31.000]  buddy
[00:20:31.000 --> 00:20:33.000]  和team的同事一起打拼
[00:20:33.000 --> 00:20:35.000]  所以我們有時候都會聽到
[00:20:35.000 --> 00:20:37.000]  有些人這樣說話
[00:20:37.000 --> 00:20:38.000]  哎呀他是這樣的
[00:20:38.000 --> 00:20:40.000]  隨他吧不要理他
[00:20:40.000 --> 00:20:44.000]  其實當中包含了很多很多的接納和包容
[00:20:44.000 --> 00:20:47.000]  當你珍惜的人
[00:20:47.000 --> 00:20:49.000]  他犯錯
[00:20:49.000 --> 00:20:51.000]  你會跟他說不好意思的
[00:20:51.000 --> 00:20:53.000]  所有照顧過子女的父母
[00:20:53.000 --> 00:20:55.000]  都做過這件事
[00:20:55.000 --> 00:20:57.000]  不好意思
[00:20:57.000 --> 00:20:59.000]  他做錯事你跟他認錯
[00:20:59.000 --> 00:21:01.000]  關你什麼事呢
[00:21:01.000 --> 00:21:03.000]  但他做錯事你永遠都會跟他認錯
[00:21:03.000 --> 00:21:04.000]  我帶狗呢
[00:21:04.000 --> 00:21:06.000]  我經常都很怕我的狗
[00:21:06.000 --> 00:21:08.000]  其實我帶狗出去散步
[00:21:08.000 --> 00:21:12.000]  我最想牠在我的花園大小便
[00:21:12.000 --> 00:21:15.000]  因為我很不喜歡牠出去弄髒人的地方
[00:21:15.000 --> 00:21:17.000]  不好意思
[00:21:17.000 --> 00:21:20.000]  帶著漂白水水瓶一路走
[00:21:20.000 --> 00:21:22.000]  在家裡弄好之後帶牠出去散步
[00:21:22.000 --> 00:21:24.000]  我就最安心了
[00:21:24.000 --> 00:21:28.000]  愛那些不可愛的人
[00:21:28.000 --> 00:21:30.000]  耶穌就是這樣愛我們
[00:21:30.000 --> 00:21:32.000]  犧牲的愛
[00:21:32.000 --> 00:21:35.000]  其實真的可以在具體的生活裏實踐
[00:21:35.000 --> 00:21:37.000]  大家不要一想就想到
[00:21:37.000 --> 00:21:39.000]  哎呀我為你釘十字架
[00:21:39.000 --> 00:21:41.000]  在日常的生活裏面很多的事
[00:21:41.000 --> 00:21:45.000]  你只要付出一點點的包容
[00:21:45.000 --> 00:21:46.000]  一點點的接納
[00:21:46.000 --> 00:21:47.000]  一點點的關心
[00:21:47.000 --> 00:21:49.000]  一點點的支持
[00:21:49.000 --> 00:21:51.000]  耶穌都是這樣愛我們的
[00:21:51.000 --> 00:21:55.000]  耶穌知道我們每一個人的軟弱
[00:21:55.000 --> 00:21:58.000]  祂仍然是無條件的愛我們
[00:21:58.000 --> 00:22:00.000]  而且每次我們認罪的時候
[00:22:00.000 --> 00:22:02.000]  都會接納你的
[00:22:02.000 --> 00:22:04.000]  你又可以跟耶穌講數
[00:22:04.000 --> 00:22:06.000]  我一天就跟耶穌講數
[00:22:06.000 --> 00:22:08.000]  有些事他又想我這樣
[00:22:08.000 --> 00:22:10.000]  我又不想這樣
[00:22:10.000 --> 00:22:12.000]  我又跟他講一下數
[00:22:12.000 --> 00:22:14.000]  聊著聊著的時候
[00:22:14.000 --> 00:22:18.000]  不知怎樣就彈了一個靈修出來
[00:22:18.000 --> 00:22:21.000]  嚇得我不敢出聲
[00:22:21.000 --> 00:22:22.000]  當然
[00:22:22.000 --> 00:22:25.000]  整件事是怎樣呢
[00:22:25.000 --> 00:22:27.000]  整件事就是我們可以將我們的軟弱
[00:22:27.000 --> 00:22:29.000]  放在耶穌的前面
[00:22:29.000 --> 00:22:32.000]  將我們的軟弱
[00:22:32.000 --> 00:22:33.000]  將我們的掙扎
[00:22:33.000 --> 00:22:35.000]  將我們的苦惱
[00:22:35.000 --> 00:22:38.000]  交給耶穌
[00:22:38.000 --> 00:22:40.000]  祂知道的
[00:22:40.000 --> 00:22:41.000]  祂接納你
[00:22:41.000 --> 00:22:43.000]  耶穌可以這樣接納你
[00:22:43.000 --> 00:22:46.000]  其實在耶穌領受的接納和愛
[00:22:46.000 --> 00:22:49.000]  和寬恕和理解裏面
[00:22:49.000 --> 00:22:52.000]  你就可以實踐彼此相愛
[00:22:52.000 --> 00:22:56.000]  你同樣將這個接納寬恕理解
[00:22:56.000 --> 00:23:01.000]  放在那些不可愛的弟兄姊妹身上
[00:23:01.000 --> 00:23:03.000]  效法耶穌基督
[00:23:03.000 --> 00:23:05.000]  愛那些不可愛的人
[00:23:05.000 --> 00:23:06.000]  彼此接納
[00:23:06.000 --> 00:23:08.000]  彼此彈支揚書
[00:23:08.000 --> 00:23:10.000]  這就是犧牲的愛
[00:23:10.000 --> 00:23:11.000]  彼此相愛
[00:23:11.000 --> 00:23:13.000]  就是成為耶穌基督教會裏面
[00:23:13.000 --> 00:23:15.000]  很有力的見證
[00:23:15.000 --> 00:23:17.000]  弟兄姊妹
[00:23:17.000 --> 00:23:19.000]  我們不單單在教會裏面
[00:23:19.000 --> 00:23:21.000]  要付出愛的力量
[00:23:21.000 --> 00:23:23.000]  更加基本的
[00:23:23.000 --> 00:23:25.000]  就是我們要有被愛的勇氣
[00:23:25.000 --> 00:23:28.000]  有些人性格很強
[00:23:28.000 --> 00:23:29.000]  他愛人就行
[00:23:29.000 --> 00:23:30.000]  人愛他就不行
[00:23:30.000 --> 00:23:32.000]  很強
[00:23:32.000 --> 00:23:34.000]  怎樣都不接受別人的愛
[00:23:34.000 --> 00:23:37.000]  但讓耶穌基督的救主
[00:23:37.000 --> 00:23:40.000]  讓耶穌基督的神愛你更多
[00:23:40.000 --> 00:23:42.000]  你接受了祂的愛
[00:23:42.000 --> 00:23:44.000]  你就懂得去愛其他的人
[00:23:44.000 --> 00:23:46.000]  讓我們不要逃避
[00:23:46.000 --> 00:23:48.000]  面對耶穌基督犧牲的愛
[00:23:48.000 --> 00:23:50.000]  我們亦都承認
[00:23:50.000 --> 00:23:52.000]  自己是一個蒙恩不配的罪人
[00:23:52.000 --> 00:23:54.000]  在救主耶穌基督的恩典裏面
[00:23:54.000 --> 00:23:56.000]  是被救贖
[00:23:56.000 --> 00:23:58.000]  祂真的很不喜歡我們的罪
[00:23:58.000 --> 00:24:01.000]  但是就會為我們這些罪人的罪
[00:24:01.000 --> 00:24:03.000]  被釘在十字架
[00:24:03.000 --> 00:24:06.000]  願救主犧牲的愛再次激勵我們
[00:24:06.000 --> 00:24:09.000]  願我們成為一個愛的群體的見證
[00:24:09.000 --> 00:24:11.000]  我們再一次同心祈禱
[00:24:11.000 --> 00:24:15.000]  慈愛的主
[00:24:15.000 --> 00:24:17.000]  我們再一次來到祢面前
[00:24:17.000 --> 00:24:19.000]  今天我們再次思想到
[00:24:19.000 --> 00:24:23.000]  主,祢給我們一個愛的命令的功課
[00:24:23.000 --> 00:24:25.000]  我們聽了很多
[00:24:25.000 --> 00:24:27.000]  我們生活裏
[00:24:27.000 --> 00:24:30.000]  時時都在愛裏面打轉
[00:24:30.000 --> 00:24:32.000]  但主求你幫助我們
[00:24:32.000 --> 00:24:34.000]  使我們真的能夠效法
[00:24:34.000 --> 00:24:36.000]  我救主耶穌基督
[00:24:36.000 --> 00:24:38.000]  祢自己犧牲的愛
[00:24:38.000 --> 00:24:40.000]  祢自己那種無條件的接納
[00:24:40.000 --> 00:24:41.000]  包容
[00:24:41.000 --> 00:24:44.000]  使我們能夠成為有力的見證
[00:24:44.000 --> 00:24:46.000]  在眾人的面前
[00:24:46.000 --> 00:24:48.000]  在不信的世代見證
[00:24:48.000 --> 00:24:50.000]  主啊,我們是祢的門徒
[00:24:50.000 --> 00:24:52.000]  多謝主
[00:24:52.000 --> 00:24:54.000]  給這個恩賜揀選我們
[00:24:54.000 --> 00:24:56.000]  讓我們可以
[00:24:56.000 --> 00:24:58.000]  作為一個愛的群體
[00:24:58.000 --> 00:25:00.000]  見證祢
[00:25:00.000 --> 00:25:02.000]  主聽我們祈禱
[00:25:02.000 --> 00:25:04.000]  靠耶穌基督我們得聖的命
[00:25:04.000 --> 00:25:06.000]  阿們

