
[00:00:00.000 --> 00:00:01.640]  我們在節目裡平安
[00:20:06.520 --> 00:20:10.520]  他都仍然堅持著自己心裏面
[00:20:10.520 --> 00:20:12.520]  有一份很強烈的
[00:20:12.520 --> 00:20:14.520]  給他的一份托付
[00:20:14.520 --> 00:20:16.520]  一份的使命
[00:20:16.520 --> 00:20:22.520]  弟兄姊妹我們在上帝的國當中
[00:20:22.520 --> 00:20:24.520]  我們領受他的話
[00:20:24.520 --> 00:20:27.520]  我們好像瑪利亞一樣
[00:20:27.520 --> 00:20:29.520]  我們有上帝的道
[00:20:29.520 --> 00:20:30.520]  他說漢啊
[00:20:30.520 --> 00:20:33.520]  我們今天要怎樣活下去的時候
[00:20:33.520 --> 00:20:35.520]  我們會怎樣回應呢
[00:20:35.520 --> 00:20:37.520]  我們有很多的考慮
[00:20:37.520 --> 00:20:39.520]  我們有很多的環境因素
[00:20:39.520 --> 00:20:41.520]  是否都阻攔著我們
[00:20:41.520 --> 00:20:45.520]  去很真實地活出自己呢
[00:20:45.520 --> 00:20:49.520]  活出自己在上帝裏面的一份領受呢
[00:20:49.520 --> 00:20:53.520]  瑪利亞接著他收到這個訊息之後
[00:20:53.520 --> 00:20:56.520]  他怎樣反應呢
[00:20:56.520 --> 00:21:02.520]  去到一章的38節
[00:21:02.520 --> 00:21:03.520]  當他介紹完耶穌
[00:21:03.520 --> 00:21:04.520]  講完聖靈
[00:21:04.520 --> 00:21:08.520]  也提了他的親戚伊麗莎白
[00:21:08.520 --> 00:21:10.520]  到懷孕的時候
[00:21:10.520 --> 00:21:11.520]  然後37節天使說
[00:21:11.520 --> 00:21:15.520]  上帝的話沒有一句不能實現
[00:21:15.520 --> 00:21:19.520]  於是瑪利亞的反應就是第38節
[00:21:19.520 --> 00:21:20.520]  他說漢啊
[00:21:20.520 --> 00:21:22.520]  主的婢女就在這裏
[00:21:22.520 --> 00:21:31.520]  願者是照你的話在我身上實現
[00:21:31.520 --> 00:21:34.520]  一個未發生的事
[00:21:34.520 --> 00:21:41.520]  但是他深信這件事對他是好的
[00:21:41.520 --> 00:21:43.520]  他怎樣選擇呢
[00:21:43.520 --> 00:21:46.520]  他覺察到自己站在一個路口
[00:21:46.520 --> 00:21:48.520]  一個主要引導他走下去
[00:21:48.520 --> 00:21:51.520]  選擇走的路口
[00:21:51.520 --> 00:21:55.520]  那條路是充滿期盼
[00:21:55.520 --> 00:21:57.520]  又不完全知道
[00:21:57.520 --> 00:21:58.520]  確知的路
[00:21:58.520 --> 00:22:01.520]  他不知道發生了甚麼事
[00:22:01.520 --> 00:22:02.520]  無論他自己
[00:22:02.520 --> 00:22:03.520]  別人怎樣看他
[00:22:03.520 --> 00:22:06.520]  加上兒子要出生的時候
[00:22:06.520 --> 00:22:08.520]  是怎樣呢
[00:22:08.520 --> 00:22:11.520]  他完全沒有一個很確實
[00:22:11.520 --> 00:22:14.520]  很能夠掌握的圖畫
[00:22:14.520 --> 00:22:16.520]  但他期盼著
[00:22:16.520 --> 00:22:18.520]  他信得過主的帶領
[00:22:18.520 --> 00:22:23.520]  信任主安排的一切都是美好
[00:22:23.520 --> 00:22:25.520]  他就按照主的話
[00:22:25.520 --> 00:22:27.520]  信任主的話
[00:22:27.520 --> 00:22:31.520]  心裏面就有一份安然
[00:22:31.520 --> 00:22:34.520]  很快他之前說的懼怕
[00:22:34.520 --> 00:22:36.520]  都不會成為他自己一個
[00:22:36.520 --> 00:22:38.520]  就是催迫著他
[00:22:38.520 --> 00:22:41.520]  就是充滿著他內心裏面
[00:22:41.520 --> 00:22:46.520]  打擾了他自己怎樣回應主的一些情緒
[00:22:46.520 --> 00:22:50.520]  他能夠安然地走上這條路
[00:22:50.520 --> 00:22:52.520]  安然地、安心地
[00:22:52.520 --> 00:22:54.520]  真正的安心
[00:22:54.520 --> 00:22:56.520]  不是只按了就可以安心的
[00:22:56.520 --> 00:23:01.520]  一條真實人生的路
[00:23:01.520 --> 00:23:03.520]  不知道大家有沒有遇過
[00:23:03.520 --> 00:23:05.520]  或者真的經歷過一些
[00:23:05.520 --> 00:23:07.520]  等候主的旅程
[00:23:07.520 --> 00:23:09.520]  不知道大家有沒有試過
[00:23:09.520 --> 00:23:11.520]  經驗過、體驗過
[00:23:11.520 --> 00:23:14.520]  我自己昨晚去這裡思想的時候
[00:23:14.520 --> 00:23:16.520]  立即浮起一個
[00:23:16.520 --> 00:23:19.520]  其實和大家有關係的
[00:23:19.520 --> 00:23:24.520]  都等待了三、四個月的一段時間
[00:23:24.520 --> 00:23:26.520]  當時其實我在讀書
[00:23:26.520 --> 00:23:28.520]  當時一家人出去了
[00:23:28.520 --> 00:23:29.520]  在外國讀書
[00:23:29.520 --> 00:23:31.520]  在美國當時
[00:23:31.520 --> 00:23:32.520]  如果你有機會看回
[00:23:32.520 --> 00:23:34.520]  譬如我的profile很順利
[00:23:34.520 --> 00:23:35.520]  去完那裏就去那裏
[00:23:35.520 --> 00:23:37.520]  好像很簡單
[00:23:37.520 --> 00:23:41.520]  好像很理所當然的一件事
[00:23:41.520 --> 00:23:45.520]  但當年大概由年尾
[00:23:45.520 --> 00:23:47.520]  即是十一、二月的時候
[00:23:47.520 --> 00:23:48.520]  一路等
[00:23:48.520 --> 00:23:50.520]  等到明年三月、四月
[00:23:50.520 --> 00:23:52.520]  足足應該四、五個月的時間
[00:23:52.520 --> 00:23:54.520]  就在那種等待主
[00:23:54.520 --> 00:23:57.520]  去成就他的事的過程
[00:23:57.520 --> 00:23:59.520]  當時我在美國讀完碩士
[00:23:59.520 --> 00:24:02.520]  就預備去讀PhD的時候
[00:24:02.520 --> 00:24:03.520]  站在路口上
[00:24:03.520 --> 00:24:04.520]  其實大家未必知道
[00:24:04.520 --> 00:24:05.520]  當時我究竟想想
[00:24:05.520 --> 00:24:07.520]  我要去英國還是加拿大呢
[00:24:07.520 --> 00:24:09.520]  就在這個路口當中
[00:24:09.520 --> 00:24:11.520]  但不像
[00:24:11.520 --> 00:24:14.520]  當時我不太喜歡去英國
[00:24:14.520 --> 00:24:18.520]  結果心已經是向加拿大那條路
[00:24:18.520 --> 00:24:22.520]  所以我只報了一間
[00:24:22.520 --> 00:24:23.520]  報了一間學位
[00:24:23.520 --> 00:24:25.520]  就交給上帝
[00:24:25.520 --> 00:24:28.520]  十一、二月第二個表格的時候
[00:24:28.520 --> 00:24:29.520]  一路等
[00:24:29.520 --> 00:24:30.520]  每天都在信箱裏問
[00:24:30.520 --> 00:24:32.520]  看看有沒有消息呢
[00:24:32.520 --> 00:24:34.520]  那種心裏的忐忑
[00:24:34.520 --> 00:24:36.520]  那種心裏的徬徨很真實
[00:24:36.520 --> 00:24:38.520]  我想一個巨派完之後
[00:24:38.520 --> 00:24:39.520]  就消失了
[00:24:39.520 --> 00:24:40.520]  就安然踏上
[00:24:40.520 --> 00:24:43.520]  不是一般人可以這樣走下去
[00:24:43.520 --> 00:24:45.520]  心裏面有很多意念
[00:24:45.520 --> 00:24:48.520]  要不要再報呢
[00:24:48.520 --> 00:24:49.520]  到時去不到
[00:24:49.520 --> 00:24:54.520]  怎樣向親父老交代呢
[00:24:54.520 --> 00:24:56.520]  身邊有很多人
[00:24:56.520 --> 00:24:57.520]  誰這麼蠢的
[00:24:57.520 --> 00:24:58.520]  不報多一間
[00:24:58.520 --> 00:24:59.520]  每人讀書只報一間
[00:24:59.520 --> 00:25:01.520]  這麼傻的
[00:25:01.520 --> 00:25:04.520]  很多人的雜聲
[00:25:04.520 --> 00:25:07.520]  自己的決定
[00:25:07.520 --> 00:25:08.520]  自己的傾向
[00:25:08.520 --> 00:25:09.520]  如果不是的話
[00:25:09.520 --> 00:25:11.520]  老師的地方我最嚮往
[00:25:11.520 --> 00:25:13.520]  想去
[00:25:13.520 --> 00:25:15.520]  但知道你不可以說是
[00:25:15.520 --> 00:25:17.520]  你即使發十個電郵
[00:25:17.520 --> 00:25:18.520]  打十個電話
[00:25:18.520 --> 00:25:20.520]  你去哀求懇求
[00:25:20.520 --> 00:25:23.520]  那件事都不會因為這樣而發生
[00:25:23.520 --> 00:25:24.520]  你只有等
[00:25:24.520 --> 00:25:29.520]  你只有相信上帝在當中已經動工
[00:25:29.520 --> 00:25:31.520]  上帝按了按鈕開始
[00:25:31.520 --> 00:25:33.520]  上帝好像和瑪利亞報了信
[00:25:33.520 --> 00:25:37.520]  現在你的生命工作已經開展了
[00:25:37.520 --> 00:25:38.520]  你就信得過他
[00:25:38.520 --> 00:25:39.520]  交給他
[00:25:39.520 --> 00:25:41.520]  由他帶你下去
[00:25:41.520 --> 00:25:43.520]  還記得那時去到三月
[00:25:43.520 --> 00:25:44.520]  等了四五個月
[00:25:44.520 --> 00:25:45.520]  等到三月
[00:25:45.520 --> 00:25:47.520]  我差不多要收拾東西離開
[00:25:47.520 --> 00:25:49.520]  如果主計要離開那裏
[00:25:49.520 --> 00:25:51.520]  其實那時我們沒有時間
[00:25:51.520 --> 00:25:53.520]  還未決定怎樣辦呢
[00:25:53.520 --> 00:25:55.520]  當收到信
[00:25:55.520 --> 00:25:57.520]  收到offer時
[00:25:57.520 --> 00:25:58.520]  心裏面那種
[00:25:58.520 --> 00:26:00.520]  很難形容給大家聽
[00:26:00.520 --> 00:26:01.520]  那種釋放
[00:26:01.520 --> 00:26:04.520]  和那種喜樂
[00:26:04.520 --> 00:26:06.520]  眼淚都飄出來的那種反應
[00:26:06.520 --> 00:26:10.520]  所謂儒式重複的一種經歷
[00:26:10.520 --> 00:26:15.520]  不是人可以給予人自己
[00:26:15.520 --> 00:26:19.520]  一種這樣的感覺和領受
[00:26:19.520 --> 00:26:21.520]  你只能夠將一切歸給上帝
[00:26:21.520 --> 00:26:24.520]  將一切榮耀歸於上帝
[00:26:24.520 --> 00:26:26.520]  深信上帝帶我們走的路
[00:26:26.520 --> 00:26:28.520]  必然是一條渠
[00:26:28.520 --> 00:26:30.520]  讓我們最安心
[00:26:30.520 --> 00:26:31.520]  最好
[00:26:31.520 --> 00:26:33.520]  最應該要踏上的路
[00:26:33.520 --> 00:26:35.520]  這是在等待當中
[00:26:35.520 --> 00:26:37.520]  才能夠切實的體驗
[00:26:37.520 --> 00:26:39.520]  我們最近不能去旅行
[00:26:39.520 --> 00:26:41.520]  這是一個
[00:26:41.520 --> 00:26:43.520]  大家一起羨慕一下
[00:26:43.520 --> 00:26:46.520]  這是聖雅閣之路
[00:26:46.520 --> 00:26:47.520]  如果大家有機會
[00:26:47.520 --> 00:26:48.520]  我未去過
[00:26:48.520 --> 00:26:49.520]  我都想人生當中
[00:26:49.520 --> 00:26:50.520]  還有力量去走走
[00:26:50.520 --> 00:26:52.520]  比起逝行者
[00:26:52.520 --> 00:26:54.520]  我相信是十倍以上的
[00:26:54.520 --> 00:26:56.520]  因為他要走三十天以上
[00:26:56.520 --> 00:26:58.520]  整個路程
[00:26:58.520 --> 00:27:00.520]  由法國的邊境開始
[00:27:00.520 --> 00:27:02.520]  一路橫跨西班牙的北部
[00:27:02.520 --> 00:27:04.520]  一路去到
[00:27:04.520 --> 00:27:06.520]  最邊邊的地方
[00:27:06.520 --> 00:27:08.520]  葡萄牙的大西洋
[00:27:08.520 --> 00:27:10.520]  那邊走到那裡
[00:27:10.520 --> 00:27:12.520]  差不多才完結這段旅程
[00:27:12.520 --> 00:27:14.520]  這是相傳聖雅閣
[00:27:14.520 --> 00:27:17.520]  雅閣的遺體在那裡出現了
[00:27:17.520 --> 00:27:19.520]  有人發現了他
[00:27:19.520 --> 00:27:22.520]  所以稱為聖雅閣之旅
[00:27:22.520 --> 00:27:24.520]  亦都是今天的人
[00:27:24.520 --> 00:27:26.520]  稱為一段朝聖之路
[00:27:26.520 --> 00:27:28.520]  香港也有人去過
[00:27:28.520 --> 00:27:31.520]  我自己認識的同工或前輩都去過
[00:27:31.520 --> 00:27:34.520]  最近跟一位前輩見到
[00:27:34.520 --> 00:27:38.520]  說起你那時候去過聖雅閣之旅
[00:27:38.520 --> 00:27:39.520]  我問他
[00:27:39.520 --> 00:27:42.520]  其實過程是怎樣的呢?
[00:27:42.520 --> 00:27:44.520]  可能我們今天去旅行
[00:27:44.520 --> 00:27:46.520]  其實沒有什麼旅行的
[00:27:46.520 --> 00:27:48.520]  對我來說其實沒有什麼不好玩的
[00:27:48.520 --> 00:27:49.520]  為什麼呢?
[00:27:49.520 --> 00:27:51.520]  因為今天全部的apps都定好了
[00:27:51.520 --> 00:27:54.520]  你不會有東西在你的計劃之外
[00:27:54.520 --> 00:27:56.520]  就算景點你也去youtube看過
[00:27:56.520 --> 00:27:58.520]  到時候在這裡
[00:27:58.520 --> 00:28:00.520]  你沒有一個驚喜
[00:28:00.520 --> 00:28:02.520]  你沒有一個驚訝
[00:28:02.520 --> 00:28:03.520]  你沒有一種雀躍
[00:28:03.520 --> 00:28:04.520]  原來是這樣的
[00:28:04.520 --> 00:28:06.520]  我本來只看到文字
[00:28:06.520 --> 00:28:07.520]  在旅行
[00:28:07.520 --> 00:28:09.520]  有些人笑我還拿著旅行書
[00:28:09.520 --> 00:28:11.520]  我有時還會拿著旅行書去看
[00:28:11.520 --> 00:28:13.520]  只有文字的記錄
[00:28:13.520 --> 00:28:16.520]  你去到才看到你面前出現的景點
[00:28:16.520 --> 00:28:18.520]  那種落差
[00:28:18.520 --> 00:28:20.520]  而你那種雀躍和興奮
[00:28:20.520 --> 00:28:22.520]  今天去旅行沒有了這樣的感覺
[00:28:23.520 --> 00:28:25.520]  我說其實過程是怎樣的呢?
[00:28:25.520 --> 00:28:27.520]  他說是的
[00:28:27.520 --> 00:28:29.520]  去到今天去到那裡
[00:28:29.520 --> 00:28:30.520]  你一直上路的
[00:28:30.520 --> 00:28:32.520]  你住那裡怎麼安排呢?
[00:28:32.520 --> 00:28:33.520]  我說是啊
[00:28:33.520 --> 00:28:34.520]  每天預約的
[00:28:34.520 --> 00:28:36.520]  去到那裡預約下一天
[00:28:36.520 --> 00:28:38.520]  你預約好一點就住好一點
[00:28:38.520 --> 00:28:40.520]  預約不到就住use to
[00:28:40.520 --> 00:28:42.520]  就住一張床位
[00:28:42.520 --> 00:28:43.520]  洗澡後
[00:28:43.520 --> 00:28:44.520]  收拾完東西
[00:28:44.520 --> 00:28:46.520]  第二天早上天亮就上路
[00:28:46.520 --> 00:28:48.520]  這樣而已?
[00:28:48.520 --> 00:28:49.520]  我說是啊
[00:28:49.520 --> 00:28:50.520]  那豈不是受不了呢?
[00:28:50.520 --> 00:28:50.520]  他不是
[00:28:50.520 --> 00:28:52.520]  慢慢你就習慣了
[00:28:52.520 --> 00:28:54.520]  習慣一種走過不知道
[00:28:54.520 --> 00:28:55.520]  不確定
[00:28:55.520 --> 00:28:56.520]  每天等供應
[00:28:56.520 --> 00:28:58.520]  那種享受
[00:28:58.520 --> 00:29:03.520]  在面前開展一個充滿可能性的路
[00:29:03.520 --> 00:29:05.520]  我們少了這件事
[00:29:05.520 --> 00:29:07.520]  我們少了一種等待的生命
[00:29:07.520 --> 00:29:09.520]  他說甚至有時走到
[00:29:09.520 --> 00:29:11.520]  因為我說十倍級數的行者
[00:29:11.520 --> 00:29:12.520]  行者都會腳傷
[00:29:12.520 --> 00:29:14.520]  都會起水泡
[00:29:14.520 --> 00:29:15.520]  一起水泡就很大件事
[00:29:15.520 --> 00:29:17.520]  你不處理他
[00:29:17.520 --> 00:29:19.520]  就是越發越大
[00:29:19.520 --> 00:29:20.520]  如果有機會走過你就知道
[00:29:20.520 --> 00:29:21.520]  還有腳底的那些
[00:29:21.520 --> 00:29:22.520]  你不可能不處理他
[00:29:22.520 --> 00:29:23.520]  他說試過
[00:29:23.520 --> 00:29:25.520]  起了水泡
[00:29:25.520 --> 00:29:26.520]  然後好在有個
[00:29:26.520 --> 00:29:28.520]  當時好像修道院很好
[00:29:28.520 --> 00:29:29.520]  就接待我
[00:29:29.520 --> 00:29:30.520]  休養三天
[00:29:30.520 --> 00:29:31.520]  睡一睡
[00:29:31.520 --> 00:29:32.520]  先停下來
[00:29:32.520 --> 00:29:34.520]  然後再上路
[00:29:34.520 --> 00:29:36.520]  休息有時
[00:29:36.520 --> 00:29:38.520]  上路有時
[00:29:38.520 --> 00:29:40.520]  安然地去接納
[00:29:40.520 --> 00:29:41.520]  自己的限制
[00:29:41.520 --> 00:29:43.520]  而繼續走下去
[00:29:43.520 --> 00:29:46.520]  這個就是可能我們
[00:29:46.520 --> 00:29:47.520]  在現代人裏面
[00:29:47.520 --> 00:29:48.520]  或者我們習慣了
[00:29:48.520 --> 00:29:50.520]  已經是一個
[00:29:50.520 --> 00:29:52.520]  很多時候
[00:29:52.520 --> 00:29:55.520]  是自己很想掌握未來的
[00:29:55.520 --> 00:29:57.520]  一種心態之下
[00:29:57.520 --> 00:29:58.520]  失去了
[00:29:58.520 --> 00:30:00.520]  缺失了的
[00:30:00.520 --> 00:30:01.520]  一種等待
[00:30:01.520 --> 00:30:03.520]  一種屬靈的等待的生活
[00:30:03.520 --> 00:30:07.520]  是一份信任
[00:30:07.520 --> 00:30:09.520]  這份不在我們
[00:30:09.520 --> 00:30:11.520]  知道的範圍當中
[00:30:11.520 --> 00:30:12.520]  但相信主是知道
[00:30:12.520 --> 00:30:14.520]  是為我們預備了
[00:30:14.520 --> 00:30:16.520]  讓我們安然地走下去
[00:30:16.520 --> 00:30:18.520]  放下了一些
[00:30:18.520 --> 00:30:20.520]  我們的困惑
[00:30:20.520 --> 00:30:22.520]  懊惱
[00:30:22.520 --> 00:30:23.520]  那些情緒
[00:30:23.520 --> 00:30:25.520]  那些其實很真實存在
[00:30:25.520 --> 00:30:27.520]  但你要學習和它共存
[00:30:27.520 --> 00:30:30.520]  然後不要讓它勝過你自己
[00:30:30.520 --> 00:30:31.520]  你就更加懂得
[00:30:31.520 --> 00:30:33.520]  如何去靠著主
[00:30:33.520 --> 00:30:34.520]  去走這條
[00:30:34.520 --> 00:30:35.520]  人生裏面
[00:30:35.520 --> 00:30:36.520]  其實是不可知的路
[00:30:36.520 --> 00:30:37.520]  亦即是
[00:30:37.520 --> 00:30:39.520]  有時我們的
[00:30:39.520 --> 00:30:41.520]  操控都是虛假的
[00:30:41.520 --> 00:30:42.520]  大家明白
[00:30:42.520 --> 00:30:43.520]  人生的路
[00:30:43.520 --> 00:30:44.520]  本質上
[00:30:44.520 --> 00:30:45.520]  就是不可知
[00:30:45.520 --> 00:30:47.520]  亦都不在我們控制裏面
[00:30:47.520 --> 00:30:49.520]  可以預定
[00:30:49.520 --> 00:30:51.520]  一切將要發生的事情
[00:30:51.520 --> 00:30:55.520]  去到第三段的經文
[00:30:55.520 --> 00:30:59.520]  就是剛才我們讀經裏面的那一節
[00:30:59.520 --> 00:31:01.520]  當時瑪利亞
[00:31:01.520 --> 00:31:04.520]  聽到天使的報信
[00:31:04.520 --> 00:31:06.520]  她第一個反應
[00:31:06.520 --> 00:31:08.520]  就是動身
[00:31:08.520 --> 00:31:09.520]  39節
[00:31:09.520 --> 00:31:10.520]  就是
[00:31:10.520 --> 00:31:12.520]  就去講去
[00:31:12.520 --> 00:31:14.520]  她見伊麗莎白
[00:31:14.520 --> 00:31:16.520]  這個時候才慢慢提起
[00:31:16.520 --> 00:31:17.520]  是喔
[00:31:17.520 --> 00:31:19.520]  伊麗莎白年老生子
[00:31:19.520 --> 00:31:20.520]  應該是老人家
[00:31:20.520 --> 00:31:23.520]  瑪利亞是童貞女
[00:31:23.520 --> 00:31:25.520]  應該是年輕女孩
[00:31:25.520 --> 00:31:26.520]  應該都很合理
[00:31:26.520 --> 00:31:29.520]  後輩就去拜訪前輩
[00:31:29.520 --> 00:31:30.520]  可能這個
[00:31:30.520 --> 00:31:31.520]  還要幾十歲
[00:31:31.520 --> 00:31:32.520]  還要懷孕
[00:31:32.520 --> 00:31:35.520]  可能身體上都很多的需要
[00:31:35.520 --> 00:31:37.520]  你不必容易動身
[00:31:37.520 --> 00:31:39.520]  所以瑪利亞就自己
[00:31:39.520 --> 00:31:40.520]  急急腳
[00:31:40.520 --> 00:31:41.520]  匆忙
[00:31:41.520 --> 00:31:43.520]  聽到天使的訊息之後
[00:31:43.520 --> 00:31:46.520]  就去找伊麗莎白
[00:31:46.520 --> 00:31:47.520]  然後
[00:31:47.520 --> 00:31:48.520]  就在41節開始
[00:31:48.520 --> 00:31:50.520]  一路讀下去的時候
[00:31:50.520 --> 00:31:53.520]  就有一段很美麗的對話
[00:31:53.520 --> 00:31:55.520]  就好像兩個女人
[00:31:55.520 --> 00:31:57.520]  互相稱讚
[00:31:57.520 --> 00:31:59.520]  今天很漂亮
[00:31:59.520 --> 00:32:01.520]  那種氣氛
[00:32:01.520 --> 00:32:02.520]  但當然是在講一種
[00:32:02.520 --> 00:32:03.520]  屬靈的福氣
[00:32:03.520 --> 00:32:05.520]  互相為對方有這種
[00:32:05.520 --> 00:32:06.520]  屬靈的福氣
[00:32:06.520 --> 00:32:08.520]  而去讚嘆
[00:32:08.520 --> 00:32:10.520]  而去為對方感恩
[00:32:10.520 --> 00:32:12.520]  去到第45節
[00:32:12.520 --> 00:32:14.520]  這個經文
[00:32:14.520 --> 00:32:16.520]  伊麗莎白所說
[00:32:16.520 --> 00:32:17.520]  你再讀的時候
[00:32:17.520 --> 00:32:19.520]  已經是一個很特別的經文
[00:32:19.520 --> 00:32:20.520]  你究竟那一節經文
[00:32:20.520 --> 00:32:22.520]  是在講他自己
[00:32:22.520 --> 00:32:23.520]  還是在講瑪利亞呢?
[00:32:23.520 --> 00:32:25.520]  其實我也不肯定
[00:32:25.520 --> 00:32:26.520]  就好像這裡給大家看
[00:32:26.520 --> 00:32:28.520]  這個新漢二月半
[00:32:28.520 --> 00:32:29.520]  其實那一節經文有些漏漏
[00:32:29.520 --> 00:32:30.520]  中文翻譯起來的時候
[00:32:30.520 --> 00:32:32.520]  但慢慢拆大家會明白
[00:32:32.520 --> 00:32:34.520]  「這相信主對他說的話
[00:32:34.520 --> 00:32:36.520]  必定實現的女子
[00:32:36.520 --> 00:32:38.520]  是有福的」
[00:32:38.520 --> 00:32:39.520]  突然間好像第三身
[00:32:39.520 --> 00:32:40.520]  出來
[00:32:40.520 --> 00:32:42.520]  然後又退出來
[00:32:42.520 --> 00:32:43.520]  一個這樣的女子
[00:32:43.520 --> 00:32:44.520]  是有福的
[00:32:44.520 --> 00:32:46.520]  一個怎樣的女子呢?
[00:32:46.520 --> 00:32:48.520]  就是一個
[00:32:48.520 --> 00:32:50.520]  她相信
[00:32:50.520 --> 00:32:52.520]  那些
[00:32:52.520 --> 00:32:54.520]  從主為她說的話
[00:32:54.520 --> 00:32:56.520]  是會實現
[00:32:56.520 --> 00:32:58.520]  這個事實
[00:32:58.520 --> 00:33:00.520]  你相信這件事
[00:33:00.520 --> 00:33:01.520]  的人
[00:33:01.520 --> 00:33:03.520]  你是有福的
[00:33:03.520 --> 00:33:05.520]  就是說
[00:33:05.520 --> 00:33:07.520]  不單只是
[00:33:07.520 --> 00:33:09.520]  伊麗莎白和瑪利亞
[00:33:09.520 --> 00:33:11.520]  任何人
[00:33:11.520 --> 00:33:13.520]  任何的弟兄姊妹
[00:33:13.520 --> 00:33:15.520]  凡事相信
[00:33:15.520 --> 00:33:17.520]  當主要跟你說的話
[00:33:17.520 --> 00:33:19.520]  是會實現的時候
[00:33:19.520 --> 00:33:21.520]  你就是一個有福的人
[00:33:21.520 --> 00:33:23.520]  當這樣想的時候
[00:33:23.520 --> 00:33:25.520]  已經超越了這兩個女子的對話
[00:33:25.520 --> 00:33:27.520]  而講一份
[00:33:27.520 --> 00:33:29.520]  教會裡面彼此認定
[00:33:29.520 --> 00:33:31.520]  彼此建立的一個信徒群體
[00:33:31.520 --> 00:33:33.520]  我們都
[00:33:33.520 --> 00:33:35.520]  走在等候和盼望
[00:33:35.520 --> 00:33:37.520]  之中的弟兄姊妹
[00:33:37.520 --> 00:33:39.520]  能夠互相這樣去
[00:33:39.520 --> 00:33:41.520]  讚揚、互相這樣肯定
[00:33:41.520 --> 00:33:43.520]  互相這樣去感恩
[00:33:43.520 --> 00:33:45.520]  彼此的激勵
[00:33:45.520 --> 00:33:47.520]  相信上帝的話
[00:33:47.520 --> 00:33:49.520]  他應該是不會落空的
[00:33:49.520 --> 00:33:51.520]  縱然我們的世界
[00:33:51.520 --> 00:33:53.520]  有很多的黑暗
[00:33:53.520 --> 00:33:55.520]  但我們保持一個
[00:33:55.520 --> 00:33:57.520]  內心等待的時候
[00:33:57.520 --> 00:33:59.520]  相信我們所作的
[00:33:59.520 --> 00:34:01.520]  我們所堅守的
[00:34:01.520 --> 00:34:03.520]  會為這個世界帶來生命的
[00:34:03.520 --> 00:34:05.520]  祝福
[00:34:05.520 --> 00:34:07.520]  我想和大家分享一個
[00:34:07.520 --> 00:34:09.520]  最近的一個經歷
[00:34:09.520 --> 00:34:11.520]  這個其實可能大家都不知道是什麼
[00:34:11.520 --> 00:34:13.520]  其實是一個
[00:34:13.520 --> 00:34:15.520]  在校園團契裡面的一個報道會
[00:34:15.520 --> 00:34:17.520]  在最底的字體應該很小
[00:34:17.520 --> 00:34:19.520]  寫著港大團契
[00:34:19.520 --> 00:34:21.520]  還有一個Gospel Music Group
[00:34:21.520 --> 00:34:23.520]  我一直都有
[00:34:23.520 --> 00:34:25.520]  在
[00:34:25.520 --> 00:34:27.520]  他們的群體當中幫忙
[00:34:27.520 --> 00:34:29.520]  最近他們
[00:34:29.520 --> 00:34:31.520]  搞了一個叫做深淵
[00:34:31.520 --> 00:34:33.520]  他們搞音樂劇很厲害
[00:34:33.520 --> 00:34:35.520]  超過一個半小時的音樂劇
[00:34:35.520 --> 00:34:37.520]  來做一個
[00:34:37.520 --> 00:34:39.520]  和大學生一起去看
[00:34:39.520 --> 00:34:41.520]  我記得一次
[00:34:41.520 --> 00:34:43.520]  我回去
[00:34:43.520 --> 00:34:45.520]  和他們團契的時候
[00:34:45.520 --> 00:34:47.520]  團長抓住我
[00:34:47.520 --> 00:34:49.520]  叫我名字,問我是文中
[00:34:49.520 --> 00:34:51.520]  我說什麼事?
[00:34:51.520 --> 00:34:53.520]  我說死了,什麼事?
[00:34:53.520 --> 00:34:55.520]  我說很多人報名
[00:34:55.520 --> 00:34:57.520]  我說怎樣?你講清楚是發生什麼事?
[00:34:57.520 --> 00:34:59.520]  我就聽怎樣去幫你
[00:34:59.520 --> 00:35:01.520]  察驗一下是什麼事
[00:35:01.520 --> 00:35:04.520]  因為他們預備搞一個音樂報道會的時候
[00:35:04.520 --> 00:35:06.520]  就借用了教會的場地
[00:35:06.520 --> 00:35:08.520]  可能場地比較先進一點
[00:35:08.520 --> 00:35:10.520]  比較好一點
[00:35:10.520 --> 00:35:13.520]  搞音樂報道的音響等等的場地比較好
[00:35:13.520 --> 00:35:15.520]  當然你明白借教會場地
[00:35:15.520 --> 00:35:17.520]  一定有現在的限制
[00:35:17.520 --> 00:35:19.520]  有人數限制
[00:35:19.520 --> 00:35:22.520]  他說只有100人,我一出街報名已經超過150人了
[00:35:22.520 --> 00:35:24.520]  我說為什麼會這樣呢?
[00:35:24.520 --> 00:35:26.520]  我說其實你不要擔心
[00:35:26.520 --> 00:35:28.520]  這些是小問題
[00:35:28.520 --> 00:35:30.520]  你說你想想
[00:35:30.520 --> 00:35:32.520]  其實是很感恩的
[00:35:32.520 --> 00:35:35.520]  你一直在團契裡面宣傳
[00:35:35.520 --> 00:35:38.520]  叫鼓勵團友帶朋友來
[00:35:38.520 --> 00:35:42.520]  然後就鼓勵團友為了音樂報道的準備
[00:35:42.520 --> 00:35:44.520]  能夠順暢去禱告
[00:35:44.520 --> 00:35:47.520]  其實大家回應了你的禱告
[00:35:47.520 --> 00:35:49.520]  大家是被感動
