
[00:00:00.000 --> 00:00:03.000]  各位姐妹,早安
[00:19:58.000 --> 00:20:01.000]  任何的地方任何的城市任何的故鄉
[00:20:01.000 --> 00:20:06.000]  都頓然成為一個歷史裏面的一個痕跡
[00:20:06.000 --> 00:20:11.000]  哪怕那個是當時候一個所屬意義的宗教商業的大都會
[00:20:11.000 --> 00:20:14.000]  只要經過一個歷史的沖洗的時候
[00:20:14.000 --> 00:20:17.000]  彷彿就會蕩然無存
[00:20:17.000 --> 00:20:25.000]  唯有當我們用一個上帝的視野來回望自己的時候
[00:20:25.000 --> 00:20:29.000]  我們才能夠更加定到自己的位置
[00:20:29.000 --> 00:20:32.000]  當我們的生命放在永恆裏面的時候
[00:20:32.000 --> 00:20:36.000]  我們才明白此刻我們這個決定
[00:20:36.000 --> 00:20:43.000]  自己這個生命裏面的十字路口究竟是甚麼的意義
[00:20:43.000 --> 00:20:50.000]  掌管歷史的上帝更加是掌管你和我生命歷史的上帝
[00:20:50.000 --> 00:20:53.000]  如果你深信上帝掌管歷史的時候
[00:20:53.000 --> 00:20:58.000]  你更加要深信上帝會掌管你生命裏面的每一步
[00:20:58.000 --> 00:21:02.000]  昔日的阿伯拉罕到二千年前的士提反
[00:21:02.000 --> 00:21:05.000]  到二千年之後的我們
[00:21:05.000 --> 00:21:12.000]  我們能夠體會到我們生命裏面在這個上帝歷史洪流裏面的點滴
[00:21:12.000 --> 00:21:15.000]  香港可能改變了
[00:21:15.000 --> 00:21:19.000]  我們的生命所面對的場景也改變了
[00:21:19.000 --> 00:21:21.000]  但是上帝的召命
[00:21:21.000 --> 00:21:26.000]  上帝的心意是唯一不變的東西
[00:21:26.000 --> 00:21:29.000]  但事實上當士提反說完這篇道之後
[00:21:29.000 --> 00:21:31.000]  如果你讀聖經的話
[00:21:31.000 --> 00:21:35.000]  當士提反說完這篇道之後
[00:21:35.000 --> 00:21:40.000]  猶太人當時的基督徒就面臨迫敗
[00:21:40.000 --> 00:21:45.000]  猶太人就從此過著一個流散的日子
[00:21:45.000 --> 00:21:48.000]  二千年的時間
[00:21:48.000 --> 00:21:50.000]  從此之後他們就流亡
[00:21:50.000 --> 00:21:52.000]  去到不同的地方
[00:21:52.000 --> 00:21:53.000]  離開耶路撒冷
[00:21:53.000 --> 00:21:55.000]  去到不同的地方裏面
[00:21:55.000 --> 00:21:57.000]  直到今天
[00:21:57.000 --> 00:21:59.000]  仍然是這樣
[00:21:59.000 --> 00:22:01.000]  你問士提反
[00:22:01.000 --> 00:22:03.000]  他自己也不知道
[00:22:03.000 --> 00:22:05.000]  說完這篇道之後
[00:22:05.000 --> 00:22:07.000]  然後就被迫
[00:22:07.000 --> 00:22:09.000]  然後教會就開始分散
[00:22:09.000 --> 00:22:11.000]  去到不同的地方裏面
[00:22:11.000 --> 00:22:13.000]  但這些不重要
[00:22:13.000 --> 00:22:16.000]  場地、環境
[00:22:16.000 --> 00:22:20.000]  只不過是上帝召命的一些背景
[00:22:20.000 --> 00:22:23.000]  最重要的是我們找到
[00:22:23.000 --> 00:22:28.000]  我們生命裏面最重要的上帝的召命
[00:22:28.000 --> 00:22:30.000]  耶穌說
[00:22:30.000 --> 00:22:32.000]  我來了是叫人得生命
[00:22:32.000 --> 00:22:35.000]  並且得近風聖
[00:22:35.000 --> 00:22:36.000]  這句話
[00:22:36.000 --> 00:22:38.000]  無論你在哪裏
[00:22:38.000 --> 00:22:40.000]  都是有效的
[00:22:40.000 --> 00:22:42.000]  不是因為你去了哪裏
[00:22:42.000 --> 00:22:45.000]  所以才有這個風聖生命
[00:22:45.000 --> 00:22:48.000]  而是我們只不過轉了去不同的地方
[00:22:48.000 --> 00:22:51.000]  來去體會這句話的意思
[00:22:51.000 --> 00:22:56.000]  體會上帝恩典的意思
[00:22:56.000 --> 00:22:58.000]  親愛的姐妹
[00:22:58.000 --> 00:22:59.000]  不知道你這一刻裏面
[00:22:59.000 --> 00:23:01.000]  在甚麼狀況
[00:23:01.000 --> 00:23:05.000]  可能仍然都在不斷的思索
[00:23:05.000 --> 00:23:09.000]  仍然的去想自己的家人
[00:23:09.000 --> 00:23:13.000]  小朋友的將來
[00:23:13.000 --> 00:23:15.000]  唯有我們再一次
[00:23:15.000 --> 00:23:17.000]  當你發覺很迷惘的時候
[00:23:17.000 --> 00:23:18.000]  你試一下
[00:23:18.000 --> 00:23:20.000]  站在一個遠一點的角度
[00:23:20.000 --> 00:23:23.000]  站在一個上帝的視野
[00:23:23.000 --> 00:23:25.000]  看回自己這一刻的時候
[00:23:25.000 --> 00:23:27.000]  我們就發現
[00:23:27.000 --> 00:23:29.000]  原來OK的
[00:23:29.000 --> 00:23:31.000]  無論我們怎樣走
[00:23:31.000 --> 00:23:34.000]  只要我們是願意回應上帝的召命
[00:23:34.000 --> 00:23:38.000]  仍然去做一個我們要做的基督徒的時候
[00:23:38.000 --> 00:23:43.000]  這個才是重要的
[00:23:43.000 --> 00:23:44.000]  而去問
[00:23:44.000 --> 00:23:45.000]  地方不重要
[00:23:45.000 --> 00:23:47.000]  最重要的是你自己
[00:23:47.000 --> 00:23:51.000]  能不能夠找到上帝的召命
[00:23:51.000 --> 00:23:53.000]  活出這個召命
[00:23:53.000 --> 00:23:57.000]  回應上帝給我們這個生命裏面的色彩
[00:23:57.000 --> 00:23:58.000]  我們一起祈禱好嗎
[00:23:58.000 --> 00:23:59.000]  我們一起時間
[00:23:59.000 --> 00:24:01.000]  有一段自己
[00:24:01.000 --> 00:24:03.000]  求問上帝
[00:24:03.000 --> 00:24:05.000]  亦都是一段少少反省的時間
[00:24:05.000 --> 00:24:10.000]  我們去審視一下我們自己這一刻的生命
[00:24:10.000 --> 00:24:13.000]  我們能夠可以在當中
[00:24:13.000 --> 00:24:15.000]  問一問上帝
[00:24:15.000 --> 00:24:18.000]  我這一刻究竟是在哪個位置裏面
[00:24:18.000 --> 00:24:22.000]  我應該前面怎樣走
[00:24:22.000 --> 00:24:24.000]  我的家庭
[00:24:24.000 --> 00:24:25.000]  我的小朋友
[00:24:25.000 --> 00:24:30.000]  應該怎樣來找到上帝的召命
[00:24:30.000 --> 00:24:31.000]  必定有的
[00:24:31.000 --> 00:24:51.000]  因為上帝已經早已安排的
[00:24:51.000 --> 00:24:55.000]  再來我們為我們家樓的弟子妹去祈禱
[00:24:55.000 --> 00:24:59.000]  知道我們在當中有很多不同生命的故事
[00:24:59.000 --> 00:25:01.000]  但我們知道這兩年裏面
[00:25:01.000 --> 00:25:04.000]  我們都無可避免地去問這個問題
[00:25:04.000 --> 00:25:06.000]  我們應該去或留
[00:25:06.000 --> 00:25:08.000]  但知道更加重要的是
[00:25:08.000 --> 00:25:11.000]  我們去回應你自己的召命
[00:25:11.000 --> 00:25:14.000]  因為你在我們生命裏面有計劃
[00:25:14.000 --> 00:25:18.000]  我們要去找到這個生命裏面的計劃
[00:25:18.000 --> 00:25:21.000]  求主你讓我們能夠踏出這個信心
[00:25:21.000 --> 00:25:27.000]  能夠去認清一些我們生命裏面要緊的事情
[00:25:27.000 --> 00:25:30.000]  更加重要的是
[00:25:30.000 --> 00:25:33.000]  你在我們生命裏面的安排
[00:25:33.000 --> 00:25:35.000]  地方、時間、人物
[00:25:35.000 --> 00:25:40.000]  全部都是相對來說次要的事情
[00:25:40.000 --> 00:25:43.000]  我們渴望你尋求你的心意
[00:25:43.000 --> 00:25:44.000]  奉主命求
[00:25:44.000 --> 00:25:45.000]  阿門

