
[00:00:00.000 --> 00:00:02.000]  大型姊妹早晨
[00:16:30.560 --> 00:16:33.120]  對比著恨你的弟兄
[00:16:33.120 --> 00:16:34.640]  殺你的弟兄
[00:16:34.640 --> 00:16:35.760]  徵籍
[00:16:35.760 --> 00:16:37.200]  對比著邪惡
[00:16:37.200 --> 00:16:38.640]  就是蓋因和阿伯
[00:16:38.640 --> 00:16:41.680]  你是屬於耶穌還是魔鬼呢?
[00:16:41.680 --> 00:16:45.920]  你是為弟兄捨命還是你殺了他拿他的命呢?
[00:16:45.920 --> 00:16:49.840]  這是一種很極端的表達方式
[00:16:49.840 --> 00:16:54.000]  他告訴我們作為基督徒你有沒有選擇呢?
[00:16:54.000 --> 00:16:54.960]  沒有選擇的
[00:16:54.960 --> 00:16:56.320]  你一定要愛弟兄
[00:16:56.320 --> 00:16:57.520]  如果你不是愛弟兄
[00:16:57.520 --> 00:16:59.280]  你就殺他那個了
[00:16:59.280 --> 00:17:01.040]  是不是很極端呢?
[00:17:01.040 --> 00:17:03.040]  除非你不做基督徒
[00:17:03.040 --> 00:17:04.480]  否則你沒有選擇
[00:17:04.480 --> 00:17:06.880]  不過你可能會覺得不是吧
[00:17:06.880 --> 00:17:09.120]  我要麼就要愛他
[00:17:09.120 --> 00:17:10.240]  愛到為他捨命
[00:17:10.240 --> 00:17:12.080]  要麼就等於殺了他
[00:17:12.080 --> 00:17:16.720]  你要明白這是一種寫作手法
[00:17:16.720 --> 00:17:19.120]  看聖經從來都不是看一頁
[00:17:19.120 --> 00:17:22.720]  你要看很多不同的經文
[00:17:22.720 --> 00:17:24.800]  它有對應不同的場景
[00:17:24.800 --> 00:17:27.760]  例如有些人坦白說十惡不赦
[00:17:27.760 --> 00:17:28.800]  很討厭的
[00:17:28.800 --> 00:17:31.440]  真的你看到他前面討厭他後面的
[00:17:31.440 --> 00:17:34.640]  或者他真的做了很差的壞事
[00:17:34.640 --> 00:17:37.200]  我是不是要愛到他為他捨命呢?
[00:17:37.200 --> 00:17:38.320]  如何處理呢?
[00:17:38.320 --> 00:17:39.440]  耶穌有教的
[00:17:39.440 --> 00:17:41.280]  例如那個人犯了罪
[00:17:41.280 --> 00:17:43.200]  你要私底下跟他談
[00:17:43.200 --> 00:17:45.840]  談不攏的你找兩三個人跟他談
[00:17:45.840 --> 00:17:48.000]  再談不攏的就放上教會
[00:17:48.000 --> 00:17:52.240]  再談不攏的就可能要視他為外邦人
[00:17:52.240 --> 00:17:56.720]  聖經有不同的地方去解釋不同的脈絡
[00:17:56.720 --> 00:17:58.480]  所以今天說的
[00:17:58.480 --> 00:18:02.640]  你要記住是用一種言對立的極端方式去描述
[00:18:02.640 --> 00:18:05.360]  大家回去多看一些聖經
[00:18:05.360 --> 00:18:09.040]  如果我在這裡最後有什麼說話
[00:18:09.040 --> 00:18:10.560]  作為目者要跟大家說
[00:18:10.560 --> 00:18:11.760]  我都是想跟大家說
[00:18:11.760 --> 00:18:13.120]  你看多一些聖經
[00:18:13.120 --> 00:18:15.600]  繼續看下去
[00:18:15.600 --> 00:18:17.120]  第十七節說
[00:18:17.120 --> 00:18:20.480]  凡有世上財物的
[00:18:20.480 --> 00:18:23.840]  看見弟兄缺乏卻關閉了惻隱的心
[00:18:23.840 --> 00:18:26.560]  神的愛怎能住在他裡面
[00:18:26.560 --> 00:18:30.320]  孩子們啊!我們相愛不要只在言語或是頭上
[00:18:30.320 --> 00:18:33.280]  總要以行為和真誠表現出來
[00:18:33.280 --> 00:18:36.480]  這裡就說了一個實際的例子去說
[00:18:36.480 --> 00:18:40.880]  當你在弟兄姐妹之間的那種關係
[00:18:40.880 --> 00:18:44.960]  你如何去到真的表達出你是愛他的呢?
[00:18:44.960 --> 00:18:49.360]  就是我們如果知道對方有一個實際的需要的時候
[00:18:49.360 --> 00:18:52.560]  你不可以去到當沒事當看不到
[00:18:52.560 --> 00:18:54.800]  你不可以當沒事當看不到
[00:18:54.800 --> 00:18:58.720]  雖然其實在教會裡面我們很少討論金錢
[00:18:58.720 --> 00:19:02.080]  我們會覺得錢是邪惡的
[00:19:02.080 --> 00:19:05.760]  但現實上我覺得錢是很忠誠的
[00:19:05.760 --> 00:19:07.600]  看你怎麼用而已
[00:19:07.600 --> 00:19:12.640]  你要知道雖然事實上很多罪惡的東西
[00:19:12.640 --> 00:19:14.880]  很多邪惡的東西是和錢有關
[00:19:14.880 --> 00:19:18.880]  但你做很多善事都和錢有關
[00:19:18.880 --> 00:19:21.920]  你沒有錢你怎麼去做好事呢?
[00:19:21.920 --> 00:19:27.600]  就算早前我曾經和不同的弟兄姐妹去油麻地派飯
[00:19:27.600 --> 00:19:30.480]  你派飯派物資你都要錢的
[00:19:30.480 --> 00:19:33.840]  你都要…就是那些東西不會憑空變出來
[00:19:33.840 --> 00:19:36.160]  你做好事你都要給錢
[00:19:36.160 --> 00:19:38.320]  最直接的方法都是給錢
[00:19:38.320 --> 00:19:41.120]  就算我在街上看見一個乞丐
[00:19:41.120 --> 00:19:43.680]  最直接的幫助可能都是給錢
[00:19:43.680 --> 00:19:49.040]  但問題是這個邪惡的世代對我們來說實在太多影響
[00:19:49.040 --> 00:19:51.200]  用乞丐的例子來說
[00:19:51.200 --> 00:19:53.520]  現在你給錢他的時候你都要想一想
[00:19:53.520 --> 00:19:57.040]  那個是不是大陸那些有些集團經營的
[00:19:57.040 --> 00:19:59.680]  集團式經營的帶他下來的
[00:19:59.680 --> 00:20:02.480]  有很多你一看就知道他不是香港人
[00:20:02.480 --> 00:20:07.120]  然後你給他會不會是便宜了他背後的利益集團呢?
[00:20:07.120 --> 00:20:09.440]  然後會不會其實害了他呢?
[00:20:09.440 --> 00:20:12.000]  他被人操控下來香港行黑這樣
[00:20:12.000 --> 00:20:16.640]  現在搞到你連做一件好事你都要去想的時候
[00:20:16.640 --> 00:20:18.640]  的而且確呢
[00:20:18.640 --> 00:20:22.560]  說到錢我們做基督徒原來真的要很小心
[00:20:22.560 --> 00:20:24.560]  我們做每一件事都要很小心
[00:20:24.560 --> 00:20:28.720]  大家在教會裡面盡量都不要有金錢上的瓜葛
[00:20:28.720 --> 00:20:31.680]  如果有需要的話透過教會去處理
[00:20:31.680 --> 00:20:33.040]  這個要提醒
[00:20:33.040 --> 00:20:34.720]  但是呢
[00:20:34.720 --> 00:20:37.520]  小心處理不代表我們什麼都不做
[00:20:37.520 --> 00:20:40.480]  或者關閉了我們的惻隱之心
[00:20:40.480 --> 00:20:43.360]  有句諺語就是說
[00:20:43.360 --> 00:20:46.000]  不要把嬰兒巾洗醋水一起倒掉
[00:20:46.000 --> 00:20:47.840]  就是說你幫寶寶洗澡的時候
[00:20:47.840 --> 00:20:50.800]  倒水的時候不要連寶寶也倒掉
[00:20:50.800 --> 00:20:51.360]  是不是?
[00:20:51.360 --> 00:20:53.200]  就是有些事情我們要小心
[00:20:53.200 --> 00:20:57.040]  但是不代表我們要關閉自己的惻隱之心
[00:20:57.040 --> 00:20:59.840]  經文裡面說到如果你有財物
[00:20:59.840 --> 00:21:01.840]  而你的弟兄有缺乏
[00:21:01.840 --> 00:21:04.000]  你是不可以視而不見
[00:21:04.000 --> 00:21:06.560]  不可以當沒有事情發生
[00:21:06.560 --> 00:21:09.760]  而且這裡說的是世上的財物
[00:21:09.760 --> 00:21:11.200]  世上說明了
[00:21:11.200 --> 00:21:13.200]  世上就是說你能不能帶走
[00:21:13.200 --> 00:21:15.200]  錢是你帶不走的
[00:21:15.200 --> 00:21:16.480]  這是很坦白的事情
[00:21:16.480 --> 00:21:17.440]  錢帶不走
[00:21:17.440 --> 00:21:19.440]  但是那個是你的弟兄
[00:21:19.440 --> 00:21:21.440]  就是你的弟兄姐妹
[00:21:21.440 --> 00:21:23.120]  將來會在天國見到的
[00:21:23.120 --> 00:21:24.160]  見到你的時候
[00:21:24.160 --> 00:21:25.120]  喂你啊?
[00:21:25.120 --> 00:21:26.240]  曾慧漢啊?
[00:21:26.240 --> 00:21:29.200]  你不是上次見到我沒飯吃都不借錢的那個
[00:21:29.200 --> 00:21:32.480]  你在天國見到他的時候多尷尬
[00:21:32.480 --> 00:21:34.480]  你要知道
[00:21:34.480 --> 00:21:35.680]  世上的金錢
[00:21:35.680 --> 00:21:37.680]  其實它帶不走的時候
[00:21:37.680 --> 00:21:44.800]  你是更加應該將你的焦點放在能夠將來在天國裡面有永恆價值的東西上
[00:21:44.800 --> 00:21:47.440]  當你的弟兄姐妹有需要的時候
[00:21:47.440 --> 00:21:50.720]  請你記住你是跟他一個共融的關係
[00:21:50.720 --> 00:21:51.840]  是共融的
[00:21:51.840 --> 00:21:55.200]  你跟他相交分享是有份的
[00:21:55.200 --> 00:21:56.480]  他的窮
[00:21:56.480 --> 00:21:57.920]  他的缺乏
[00:21:57.920 --> 00:22:00.960]  可能就是正正是需要等著你的幫助
[00:22:00.960 --> 00:22:03.360]  上帝放他在你眼前
[00:22:03.360 --> 00:22:05.360]  不是放在第二個眼前
[00:22:05.360 --> 00:22:07.120]  其實可能就是需要你
[00:22:07.120 --> 00:22:08.640]  另外就是
[00:22:08.640 --> 00:22:12.560]  其實幫助不一定是每一次都拿錢出來的
[00:22:12.560 --> 00:22:17.600]  你是有很多東西是可以去到實際的去幫助和支持一個人
[00:22:17.600 --> 00:22:21.280]  有時候我也是比較多事幹的人
[00:22:21.280 --> 00:22:29.200]  就是我老婆形容我是那種見到別人有問題就扯開衣服就衝出去的那種超人
[00:22:29.200 --> 00:22:30.800]  但是我又沒有這樣的能力
[00:22:30.880 --> 00:22:36.320]  但有時候實在看到有很多東西你是不能夠當沒事發生
[00:22:36.320 --> 00:22:40.400]  譬如我知道有一個弟兄失業了很久
[00:22:40.400 --> 00:22:42.000]  他找不到工作
[00:22:42.000 --> 00:22:45.040]  我無法只幫到他
[00:22:45.040 --> 00:22:47.920]  我就找一些做生意的弟兄姐妹
[00:22:47.920 --> 00:22:49.360]  我真的打去問他
[00:22:49.360 --> 00:22:51.200]  你請不請人
[00:22:51.200 --> 00:22:54.640]  我有一個弟兄真的幾個月沒工作搞不定
[00:22:54.640 --> 00:22:56.320]  這樣就是幫他領取
[00:22:56.320 --> 00:23:01.040]  如果說弟兄你找不到工作
[00:23:01.040 --> 00:23:02.080]  我為你祈禱
[00:23:02.080 --> 00:23:03.680]  祈完禱然後收線
[00:23:03.680 --> 00:23:05.680]  你是不是真的幫了他
[00:23:05.680 --> 00:23:07.440]  不是的
[00:23:07.440 --> 00:23:09.760]  其實我們真的需要有行為
[00:23:09.760 --> 00:23:13.760]  所以聖經說我們相愛不是言語和舌頭上
[00:23:13.760 --> 00:23:17.120]  是要以真誠的行為去表現出來
[00:23:17.120 --> 00:23:19.920]  有做和沒有做是差很遠的
[00:23:19.920 --> 00:23:22.400]  行為是反映你的內心
[00:23:22.400 --> 00:23:24.400]  反映你的信仰
[00:23:24.400 --> 00:23:28.240]  你有沒有真正的信仰其實就是看你怎麼做
[00:23:28.240 --> 00:23:36.800]  而且第十六節說到我們為弟兄寫命
[00:23:36.800 --> 00:23:41.200]  我想如果讓你選擇錢重要還是命重要
[00:23:41.200 --> 00:23:43.280]  如果有個賊拿著刀巷著你
[00:23:43.280 --> 00:23:44.800]  要錢要命
[00:23:44.800 --> 00:23:46.560]  那你當然要命
[00:23:46.560 --> 00:23:49.440]  但這裡說的是你要為你的弟兄寫命
[00:23:49.440 --> 00:23:51.680]  連命都可以擺出來的時候
[00:23:51.680 --> 00:23:56.000]  你世上擁有的財物金錢其實是不足掛齒
[00:23:56.000 --> 00:24:00.320]  你更加應該要運用你的弟兄姐妹的缺乏
[00:24:00.320 --> 00:24:01.360]  而去行動
[00:24:01.360 --> 00:24:03.360]  而去付出相對的努力
[00:24:03.360 --> 00:24:07.360]  當然不是說一下子就要做到的
[00:24:07.360 --> 00:24:09.680]  事實上也沒有人說一信耶穌
[00:24:09.680 --> 00:24:14.400]  他就能夠做到完全的和弟兄姐妹做到共融
[00:24:14.400 --> 00:24:17.040]  或者是能夠為弟兄姐妹去到寫命
[00:24:17.120 --> 00:24:20.000]  但其實是需要以這個為目標
[00:24:20.000 --> 00:24:25.600]  慢慢一步一步地讓自己去成長去成熟
[00:24:25.600 --> 00:24:30.160]  我很多時候都會面對很多困難和掙扎
[00:24:30.160 --> 00:24:32.880]  有很多事情去幫助一個人
[00:24:32.880 --> 00:24:34.560]  其實自己要捨棄一些東西
[00:24:34.560 --> 00:24:36.560]  或者是要犧牲一些東西
[00:24:36.560 --> 00:24:39.520]  到底自己願不願意呢
[00:24:39.520 --> 00:24:43.680]  自己要當自己要捨棄的時候
[00:24:43.680 --> 00:24:45.440]  很多時候都是靠祈禱
[00:24:45.440 --> 00:24:46.720]  靠上帝幫助
[00:24:46.720 --> 00:24:48.480]  然後我能夠去做到
[00:24:48.480 --> 00:24:50.480]  所以鼓勵大家弟兄姐妹
[00:24:50.480 --> 00:24:52.720]  你多些積極去參與侍奉
[00:24:52.720 --> 00:24:55.440]  和參與一些幫助人的活動
[00:24:55.440 --> 00:24:58.720]  或者是你看多些別人的需要
[00:24:58.720 --> 00:25:00.000]  關心一下他
[00:25:00.000 --> 00:25:02.000]  見他板著臉的時候問一問他
[00:25:02.000 --> 00:25:03.440]  喂,你今天沒事吧?
[00:25:03.440 --> 00:25:04.720]  有什麼不開心的?
[00:25:04.720 --> 00:25:07.200]  可能就在這些過程裡面
[00:25:07.200 --> 00:25:09.680]  你就發現、你就看見他的需要
[00:25:09.680 --> 00:25:11.680]  然後你就可以幫助他
[00:25:11.680 --> 00:25:14.880]  我還記得我請大家
[00:25:14.880 --> 00:25:17.520]  去到開始崇拜
[00:25:17.520 --> 00:25:19.280]  臨崇拜之前有祈禱
[00:25:19.280 --> 00:25:20.400]  有分組祈禱
[00:25:20.400 --> 00:25:22.640]  這個是我過去的學習裡面
[00:25:22.640 --> 00:25:24.000]  一件很重要的事情
[00:25:24.000 --> 00:25:27.120]  你透過跟對方的分享、祈禱
[00:25:27.120 --> 00:25:28.640]  你知道他的需要
[00:25:28.640 --> 00:25:31.520]  你才可以有進一步的幫助
[00:25:31.520 --> 00:25:34.560]  祈禱只是第一步
[00:25:34.560 --> 00:25:37.280]  如果沒有了這些相交認識
[00:25:37.280 --> 00:25:40.080]  你可能一輩子都不知道他有什麼問題
[00:25:40.080 --> 00:25:42.720]  你可能一輩子都不知道他有什麼困難
[00:25:42.720 --> 00:25:44.480]  鼓勵大家
[00:25:44.480 --> 00:25:48.640]  透過建立Colonial團體的共融關係
[00:25:48.640 --> 00:25:52.160]  你是能夠繼續在神的國度裡面有份
[00:25:52.160 --> 00:25:54.400]  去建立神的國度
[00:25:54.400 --> 00:25:55.840]  我們同心去禱告
[00:25:55.840 --> 00:25:59.360]  七位天父我們多謝你
[00:25:59.360 --> 00:26:02.000]  多謝你呼召我們成為你的門徒
[00:26:02.000 --> 00:26:03.200]  去跟從你
[00:26:03.200 --> 00:26:05.280]  又多謝你賜下弟兄姊妹
[00:26:05.280 --> 00:26:07.200]  你讓我們可以透過
[00:26:07.200 --> 00:26:10.880]  跟弟兄姊妹之間的相交、共融
[00:26:10.880 --> 00:26:14.720]  我們真的見證到你在我們這個群體裡面
[00:26:14.720 --> 00:26:17.680]  你真的在我們這群人裡面去作供
[00:26:17.680 --> 00:26:21.920]  讓我們成為一家人
[00:26:21.920 --> 00:26:23.280]  成為真正的弟兄姊妹
[00:26:23.280 --> 00:26:24.320]  求你幫助我們
[00:26:24.320 --> 00:26:27.920]  讓我們不要關閉我們的猜念之心
[00:26:27.920 --> 00:26:29.360]  我們多些去看
[00:26:29.360 --> 00:26:32.720]  去看一看身邊的弟兄姊妹有什麼需要
[00:26:32.720 --> 00:26:35.440]  然後真真正正切實地去幫助
[00:26:35.440 --> 00:26:39.520]  好讓我們真的能夠實踐到你的教導
[00:26:39.520 --> 00:26:42.200]  我們也祈禱交託奉耶穌基督的名頭
[00:26:42.200 --> 00:26:43.000]  阿們

