
[00:00:00.000 --> 00:00:03.400]  今日我要講的題目是「皆美的侍奉」
[00:20:20.200 --> 00:20:22.200]  要把他們的血灑在祭壇上
[00:20:22.200 --> 00:20:25.200]  把他們的脂肪焚燒
[00:20:25.200 --> 00:20:28.200]  當作輕香的火祭獻給耶和華
[00:20:28.200 --> 00:20:30.200]  他們的肉必歸你
[00:20:30.200 --> 00:20:31.200]  將被搖的胸
[00:20:31.200 --> 00:20:32.200]  被舉的右腿
[00:20:32.200 --> 00:20:33.200]  歸你一樣
[00:20:33.200 --> 00:20:37.200]  搖的胸 舉的腿
[00:20:37.200 --> 00:20:39.200]  當時代的人
[00:20:39.200 --> 00:20:42.200]  或者神都講明
[00:20:42.200 --> 00:20:44.200]  搖的祭 舉的祭
[00:20:44.200 --> 00:20:47.200]  都要歸給祭司
[00:20:47.200 --> 00:20:51.200]  就是說在以色列人的心靈裏面
[00:20:51.200 --> 00:20:54.200]  可能今天已經不是這樣的意思
[00:20:54.200 --> 00:21:01.200]  不是太多人喜歡吃雞胸或者雞腿
[00:21:01.200 --> 00:21:02.200]  不是每個人都喜歡吃
[00:21:02.200 --> 00:21:05.200]  可能有些人喜歡吃其他的部分
[00:21:05.200 --> 00:21:07.200]  但是在當時
[00:21:07.200 --> 00:21:09.200]  最精華 最好的
[00:21:09.200 --> 00:21:10.200]  都要給祭司
[00:21:10.200 --> 00:21:13.200]  因為說明搖的胸 舉的腿
[00:21:13.200 --> 00:21:15.200]  是歸神的
[00:21:15.200 --> 00:21:16.200]  就是說神說
[00:21:16.200 --> 00:21:19.200]  我將所有最好的給你
[00:21:19.200 --> 00:21:21.200]  祭司
[00:21:21.200 --> 00:21:24.200]  有什麼含義呢
[00:21:24.200 --> 00:21:26.200]  十八節之後的
[00:21:26.200 --> 00:21:28.200]  第十九節
[00:21:28.200 --> 00:21:31.200]  凡是以色列人所獻給耶和華
[00:21:31.200 --> 00:21:33.200]  聖物當中的舉祭
[00:21:33.200 --> 00:21:36.200]  我都賜給你和你的兒女
[00:21:36.200 --> 00:21:38.200]  作為永遠當得的份
[00:21:38.200 --> 00:21:40.200]  這要成為你和你的後裔
[00:21:40.200 --> 00:21:44.200]  在耶和華面前永遠的炎藥
[00:21:44.200 --> 00:21:46.200]  耶和華對阿倫說
[00:21:46.200 --> 00:21:48.200]  留意一下這節聖經
[00:21:48.200 --> 00:21:52.200]  相信對保羅的啟發是相當大
[00:21:52.200 --> 00:21:55.200]  祭司原來有這樣的含義
[00:21:55.200 --> 00:21:59.200]  在當時的處境
[00:21:59.200 --> 00:22:01.200]  如果你熟悉文素記
[00:22:01.200 --> 00:22:03.200]  由十六章開始
[00:22:03.200 --> 00:22:05.200]  十七章
[00:22:05.200 --> 00:22:08.200]  就是領袖的紛爭
[00:22:08.200 --> 00:22:10.200]  領袖的奪權
[00:22:10.200 --> 00:22:13.200]  十六章就是可拉的叛黨
[00:22:13.200 --> 00:22:16.200]  十七章是十二個支派的領袖
[00:22:16.200 --> 00:22:20.200]  要來挑戰摩西的權威
[00:22:20.200 --> 00:22:22.200]  神就說
[00:22:22.200 --> 00:22:27.200]  叫阿倫和十一個支派的領袖
[00:22:27.200 --> 00:22:29.200]  他們的棍子
[00:22:29.200 --> 00:22:31.200]  代表著他們的權力
[00:22:31.200 --> 00:22:33.200]  全部拿出來
[00:22:33.200 --> 00:22:35.200]  放進聖殿裡面
[00:22:35.200 --> 00:22:37.200]  回眸裡面的支清所
[00:22:37.200 --> 00:22:38.200]  放一晚
[00:22:38.200 --> 00:22:39.200]  第二天
[00:22:39.200 --> 00:22:41.200]  大家如果熟悉經文就知道
[00:22:41.200 --> 00:22:43.200]  十二支棍子拿出來之後
[00:22:43.200 --> 00:22:45.200]  阿倫那支不是發霉
[00:22:45.200 --> 00:22:47.200]  是發芽
[00:22:47.200 --> 00:22:49.200]  生了屬行
[00:22:49.200 --> 00:22:51.200]  棍子已經是死物
[00:22:51.200 --> 00:22:53.200]  死物都可以有生命力
[00:22:53.200 --> 00:22:57.200]  代表著神對阿倫的印證
[00:22:57.200 --> 00:22:59.200]  是沒有改變過的
[00:22:59.200 --> 00:23:02.200]  十一支派的領袖
[00:23:02.200 --> 00:23:03.200]  要明白
[00:23:03.200 --> 00:23:04.200]  要學習
[00:23:04.200 --> 00:23:05.200]  這樣的意思
[00:23:05.200 --> 00:23:07.200]  接著十八章
[00:23:07.200 --> 00:23:09.200]  就很重要了
[00:23:09.200 --> 00:23:11.200]  因為後面
[00:23:11.200 --> 00:23:12.200]  我等一下再讀
[00:23:12.200 --> 00:23:14.200]  你就會明白
[00:23:14.200 --> 00:23:17.200]  留意下第二十節這裡
[00:23:17.200 --> 00:23:19.200]  各位
[00:23:19.200 --> 00:23:21.200]  使徒彼得勸勉我們
[00:23:21.200 --> 00:23:24.200]  我們是在父神面前
[00:23:24.200 --> 00:23:27.200]  君尊的祭司
[00:23:27.200 --> 00:23:29.200]  你留意下第二十節這裡
[00:23:29.200 --> 00:23:31.200]  希望成為你和我
[00:23:31.200 --> 00:23:33.200]  一生的追求
[00:23:33.200 --> 00:23:38.200]  這個是很美麗很美麗的一個邀請
[00:23:38.200 --> 00:23:40.200]  耶和華對阿倫說
[00:23:40.200 --> 00:23:42.200]  講了上文這麼多的待遇
[00:23:42.200 --> 00:23:44.200]  所有的最好的
[00:23:44.200 --> 00:23:46.200]  我都會賜給你
[00:23:46.200 --> 00:23:47.200]  第二十節
[00:23:47.200 --> 00:23:49.200]  耶和華對阿倫說
[00:23:49.200 --> 00:23:51.200]  你在以色列人當中
[00:23:51.200 --> 00:23:54.200]  境內不可以有產業
[00:23:54.200 --> 00:23:57.200]  在貪玩中間也不可以有糞
[00:23:57.200 --> 00:24:00.200]  讀完之後你都害怕
[00:24:00.200 --> 00:24:01.200]  不要了
[00:24:01.200 --> 00:24:03.200]  原來那個要求這麼高的
[00:24:03.200 --> 00:24:04.200]  還是不要做了
[00:24:04.200 --> 00:24:07.200]  但是你看看下面
[00:24:07.200 --> 00:24:09.200]  在以色列人當中
[00:24:09.200 --> 00:24:12.200]  我就是你的糞
[00:24:12.200 --> 00:24:15.200]  我就是你的產業
[00:24:15.200 --> 00:24:18.200]  神告訴阿倫
[00:24:18.200 --> 00:24:21.200]  十一個支派的領袖不明白你
[00:24:21.200 --> 00:24:23.200]  我明白你
[00:24:23.200 --> 00:24:27.200]  我將最好的給你和你的兒子
[00:24:27.200 --> 00:24:30.200]  你們在會幕裡面
[00:24:30.200 --> 00:24:33.200]  專心的供職
[00:24:33.200 --> 00:24:36.200]  我是你的產業
[00:24:36.200 --> 00:24:38.200]  我是你的糞
[00:24:38.200 --> 00:24:41.200]  講得很白很白
[00:24:41.200 --> 00:24:44.200]  就是說阿倫其實很尷尬
[00:24:44.200 --> 00:24:48.200]  自己的弟兄一起出埃及
[00:24:48.200 --> 00:24:50.200]  現在在西乃山
[00:24:50.200 --> 00:24:52.200]  只是一年的時間
[00:24:52.200 --> 00:24:54.200]  一年零一個月
[00:24:54.200 --> 00:24:57.200]  就已經要挑戰摩西的權威
[00:24:57.200 --> 00:24:59.200]  阿倫的權威
[00:24:59.200 --> 00:25:03.200]  為什麼你才可以憲制
[00:25:03.200 --> 00:25:07.200]  為什麼你可以來到專權
[00:25:07.200 --> 00:25:09.200]  大家都還是利微支派
[00:25:09.200 --> 00:25:12.200]  不是其他的支派
[00:25:12.200 --> 00:25:17.200]  可拉的後裔是利微支派其中一個族群
[00:25:17.200 --> 00:25:19.200]  你就可以想像得到
[00:25:19.200 --> 00:25:22.200]  第21節再讀完這一段
[00:25:22.200 --> 00:25:25.200]  就更加值得我們去想一想
[00:25:25.200 --> 00:25:27.200]  至於利微的子孫漢娜
[00:25:27.200 --> 00:25:32.200]  我以賜給他們以色列所有出產的十分之一為業
[00:25:32.200 --> 00:25:36.200]  作為他們在會幕中侍奉的酬勞
[00:25:36.200 --> 00:25:39.200]  以色列人不可以再靠近會幕
[00:25:39.200 --> 00:25:42.200]  免得他們擔當罪而死
[00:25:42.200 --> 00:25:46.200]  唯獨利微人要在會幕中侍奉
[00:25:46.200 --> 00:25:49.200]  他們要擔當罪業
[00:25:49.200 --> 00:25:52.200]  作為你們世世代代永遠的定例
[00:25:52.200 --> 00:25:56.200]  他們在以色列人當中不可以有產業
[00:25:56.200 --> 00:25:58.200]  因為以色列人出產的十分之一
[00:25:58.200 --> 00:26:01.200]  就是獻給耶和華為舉制的
[00:26:01.200 --> 00:26:04.200]  我以賜給利微人為業
[00:26:04.200 --> 00:26:06.200]  所以我對他們說
[00:26:06.200 --> 00:26:10.200]  他們不可在以色列人當中有產業
[00:26:10.200 --> 00:26:13.200]  留意第22節
[00:26:13.200 --> 00:26:15.200]  這節聖經舊約的和合本
[00:26:15.200 --> 00:26:17.200]  舊的和合本的翻譯
[00:26:17.200 --> 00:26:20.200]  從今以後
[00:26:20.200 --> 00:26:24.200]  神好像再一次宣告
[00:26:24.200 --> 00:26:28.200]  會幕不可以隨便再進入
[00:26:28.200 --> 00:26:33.200]  需要有一個特定的支派的人來看守
[00:26:33.200 --> 00:26:37.200]  以色列人不可以隨便進入會幕
[00:26:37.200 --> 00:26:41.200]  當然更加不可以進入聖所
[00:26:41.200 --> 00:26:43.200]  利微人要看守會幕
[00:26:43.200 --> 00:26:48.200]  要來到其中協助祭司
[00:26:48.200 --> 00:26:50.200]  當然是亞倫的子孫
[00:26:50.200 --> 00:26:52.200]  來到去公職
[00:26:52.200 --> 00:26:54.200]  然後神就說
[00:26:54.200 --> 00:26:56.200]  從今以後
[00:26:56.200 --> 00:26:59.200]  人不可以再靠近會幕
[00:26:59.200 --> 00:27:02.200]  本來是一個與神相會的地方
[00:27:02.200 --> 00:27:04.200]  現在需要有一個中介
[00:27:04.200 --> 00:27:07.200]  這是舊約當時的情況
[00:27:07.200 --> 00:27:09.200]  如果我們將這個異境
[00:27:09.200 --> 00:27:12.200]  帶回保羅寫這封信的時候
[00:27:12.200 --> 00:27:16.200]  寫了十三章聖經
[00:27:16.200 --> 00:27:17.200]  對不起
[00:27:17.200 --> 00:27:19.200]  十三、十四章
[00:27:19.200 --> 00:27:21.200]  我剛才還未詳細解釋
[00:27:21.200 --> 00:27:25.200]  寫了這麼長的十五章聖經
[00:27:25.200 --> 00:27:26.200]  使徒保羅
[00:27:26.200 --> 00:27:30.200]  現在他正式想勸勉羅馬的教會
[00:27:30.200 --> 00:27:33.200]  他以自己是什麼身份
[00:27:33.200 --> 00:27:39.200]  來勸勉羅馬教會的弟兄姊妹呢?
[00:27:39.200 --> 00:27:41.200]  剛才我講漏了
[00:27:41.200 --> 00:27:44.200]  十四章第一節
[00:27:44.200 --> 00:27:46.200]  一直到十五章的十三節
[00:27:46.200 --> 00:27:50.200]  這個小段落其實也不小
[00:27:50.200 --> 00:27:54.200]  是勸勉教會的弟兄姊妹
[00:27:54.200 --> 00:27:57.200]  必須彼此接納
[00:27:57.200 --> 00:28:01.200]  不要論斷其他人做的事
[00:28:01.200 --> 00:28:05.200]  保羅用了兩個當時比較大的例子
[00:28:05.200 --> 00:28:09.200]  因為有猶太人、有外邦人一起聚會
[00:28:09.200 --> 00:28:13.200]  猶太人他們很緊張安息日
[00:28:13.200 --> 00:28:16.200]  很緊張有哪些食物是不潔淨
[00:28:16.200 --> 00:28:18.200]  他們不可以吃
[00:28:18.200 --> 00:28:22.200]  這是一個文化上的差異
[00:28:22.200 --> 00:28:24.200]  保羅是很意識到
[00:28:24.200 --> 00:28:28.200]  如果教會為著這些飲食節期
[00:28:28.200 --> 00:28:30.200]  來去紛爭
[00:28:30.200 --> 00:28:33.200]  而慢慢忘記了更重要的
[00:28:33.200 --> 00:28:37.200]  合一的去傳揚耶穌的福音
[00:28:37.200 --> 00:28:41.200]  教會本身已經沒有力量抗衡
[00:28:41.200 --> 00:28:45.200]  當時帝國的迫害
[00:28:45.200 --> 00:28:48.200]  更加有其他外邦的假神
[00:28:48.200 --> 00:28:50.200]  種種的學說
[00:28:50.200 --> 00:28:53.200]  所以保羅用了兩章聖經
[00:28:53.200 --> 00:28:55.200]  由十四章一節
[00:28:55.200 --> 00:28:57.200]  一直講到十五章十三節
[00:28:57.200 --> 00:29:00.200]  都是環繞著這個課題
[00:29:00.200 --> 00:29:03.200]  互相接納
[00:29:03.200 --> 00:29:05.200]  不要論斷
[00:29:05.200 --> 00:29:07.200]  不要輕看弟兄
[00:29:07.200 --> 00:29:11.200]  接著來到十五章的十四節開始
[00:29:11.200 --> 00:29:15.200]  保羅來到講他自己的侍奉
[00:29:15.200 --> 00:29:17.200]  其實都不夠時間講他之後
[00:29:17.200 --> 00:29:22.200]  由耶路撒冷一直傳福音到以利利古
[00:29:22.200 --> 00:29:26.200]  到處傳了基督的福音
[00:29:26.200 --> 00:29:31.200]  耶路撒冷不是他信耶穌的地方
[00:29:31.200 --> 00:29:33.200]  是他一個當時應該是
[00:29:33.200 --> 00:29:36.200]  如果以看這個經文的意思
[00:29:36.200 --> 00:29:41.200]  是他最
[00:29:41.200 --> 00:29:45.200]  你可以說最輝煌的時候
[00:29:45.200 --> 00:29:51.200]  因為他學盡了當時的學問
[00:29:51.200 --> 00:29:55.200]  包括舊約的學問
[00:29:55.200 --> 00:30:00.200]  對聖經對神的敬虔的了解
[00:30:00.200 --> 00:30:04.200]  耶路撒冷就是宗教的中心點
[00:30:04.200 --> 00:30:07.200]  這個猶太教
[00:30:07.200 --> 00:30:10.200]  保羅提到他自己是從耶路撒冷
[00:30:10.200 --> 00:30:13.200]  一直傳福音到以利利古
[00:30:13.200 --> 00:30:16.200]  當然不是去到羅馬避極
[00:30:16.200 --> 00:30:17.200]  因為他都未去
[00:30:17.200 --> 00:30:18.200]  他寫這封信的時候
[00:30:18.200 --> 00:30:24.200]  在哥林多第三次宣教旅程
[00:30:24.200 --> 00:30:27.200]  然後他說他會上去耶路撒冷
[00:30:27.200 --> 00:30:30.200]  因為在馬其頓有一些教會
[00:30:30.200 --> 00:30:32.200]  籌集了一些獻金
[00:30:32.200 --> 00:30:34.200]  來帶上去耶路撒冷
[00:30:34.200 --> 00:30:36.200]  去救濟那些窮人
[00:30:36.200 --> 00:30:39.200]  他又有這個使命要上耶路撒冷
[00:30:39.200 --> 00:30:40.200]  但他未上之前
[00:30:40.200 --> 00:30:44.200]  就寫這封信給羅馬的教會
[00:30:44.200 --> 00:30:47.200]  保羅來到去稱呼自己
[00:30:47.200 --> 00:30:52.200]  我是為神的福音的祭司
[00:30:52.200 --> 00:30:55.200]  這樣看自己來到去獻祭
[00:30:55.200 --> 00:30:56.200]  獻甚麼祭呢?
[00:30:56.200 --> 00:30:57.200]  後面就說了
[00:30:57.200 --> 00:31:04.200]  十五章的十六節
[00:31:04.200 --> 00:31:07.200]  使我為外邦人
[00:31:07.200 --> 00:31:10.200]  作基督耶穌的服役
[00:31:10.200 --> 00:31:13.200]  作神福音的祭司
[00:31:13.200 --> 00:31:15.200]  外邦人的服役
[00:31:15.200 --> 00:31:19.200]  為耶穌的緣故
[00:31:19.200 --> 00:31:24.200]  可見他整個生命的轉變
[00:31:24.200 --> 00:31:26.200]  從前因為信仰
[00:31:26.200 --> 00:31:31.200]  因為他裡面所獲得的宗教知識
[00:31:31.200 --> 00:31:35.200]  認為要多方迫害外邦人
[00:31:35.200 --> 00:31:38.200]  信耶穌的人
[00:31:38.200 --> 00:31:42.200]  是褻瀆的猶太教的人
[00:31:42.200 --> 00:31:43.200]  要攻擊
[00:31:43.200 --> 00:31:46.200]  多方的殘害這些人
[00:31:46.200 --> 00:31:50.200]  但現在為基督耶穌的緣故
[00:31:50.200 --> 00:31:53.200]  作外邦人的服役
[00:31:53.200 --> 00:31:56.200]  可想而知保羅的生命的改變
[00:31:56.200 --> 00:31:59.200]  然後第二個身份
[00:31:59.200 --> 00:32:03.200]  為神的福音作祭司
[00:32:03.200 --> 00:32:05.200]  然後他就說
[00:32:05.200 --> 00:32:07.200]  因著聖靈
[00:32:07.200 --> 00:32:10.200]  這班人就能夠成為聖傑
[00:32:10.200 --> 00:32:13.200]  即是聖傑的祭
[00:32:13.200 --> 00:32:15.200]  呈獻給神
[00:32:15.200 --> 00:32:17.200]  是神能夠閱覽
[00:32:17.200 --> 00:32:20.200]  一句說話包含了
[00:32:20.200 --> 00:32:22.200]  這位使徒
[00:32:22.200 --> 00:32:26.200]  多少心路歷程的轉變
[00:32:26.200 --> 00:32:29.200]  多少他放下自己的優越
[00:32:29.200 --> 00:32:31.200]  自己的學問知識
[00:32:31.200 --> 00:32:33.200]  自己的成見
[00:32:33.200 --> 00:32:35.200]  願意擺在福音的面前
[00:32:35.200 --> 00:32:37.200]  看到福音的偉大
[00:32:37.200 --> 00:32:39.200]  願意自己整個的生命
[00:32:39.200 --> 00:32:41.200]  有限的人生
[00:32:41.200 --> 00:32:42.200]  就為福音
[00:32:42.200 --> 00:32:45.200]  為耶穌來效力
[00:32:45.200 --> 00:32:48.200]  這樣將自己完全的放下
[00:32:48.200 --> 00:32:51.200]  不會因為自己過去是一個拉比
[00:32:51.200 --> 00:32:53.200]  是一個法利塞人
[00:32:53.200 --> 00:32:57.200]  是一個很有學問的教法師
[00:32:57.200 --> 00:32:59.200]  是辯雅敏茲派的一個
[00:32:59.200 --> 00:33:05.200]  很敬虔家庭長大的一個青年人
[00:33:05.200 --> 00:33:09.200]  他就以此為他的門檻
[00:33:09.200 --> 00:33:11.200]  一個難阻
[00:33:11.200 --> 00:33:13.200]  沒有這一點
[00:33:13.200 --> 00:33:16.200]  是因為耶穌改變他的生命
[00:33:16.200 --> 00:33:19.200]  看到人的生命需要的是福音
[00:33:19.200 --> 00:33:22.200]  所以保羅他來到這裡這樣說
[00:33:22.200 --> 00:33:29.200]  他願意將人帶到耶穌的救恩裡面
[00:33:29.200 --> 00:33:32.200]  已經不再提他下面的
[00:33:32.200 --> 00:33:35.200]  他怎樣用神職其事的能力
[00:33:35.200 --> 00:33:38.200]  神職他的言語作為
[00:33:38.200 --> 00:33:40.200]  和神的靈的能力
[00:33:40.200 --> 00:33:44.200]  使外邦人來去信服這個福音
[00:33:44.200 --> 00:33:46.200]  他說我什麼都不敢提
[00:33:46.200 --> 00:33:48.200]  只是提基督籍我所做的
[00:33:48.200 --> 00:33:50.200]  好幾樣東西
[00:33:50.200 --> 00:33:53.200]  但是相信最寶貴的
[00:33:53.200 --> 00:33:56.200]  就是第十六節之前
[00:33:56.200 --> 00:33:58.200]  就在這裡說
[00:33:58.200 --> 00:34:01.200]  我現在放膽的寫信勸你們
[00:34:01.200 --> 00:34:05.200]  保羅稱呼這一班弟兄姊妹
[00:34:05.200 --> 00:34:07.200]  第十四節
[00:34:07.200 --> 00:34:11.200]  我深信你們是充滿了良善
[00:34:11.200 --> 00:34:14.200]  有各種豐富的知識
[00:34:14.200 --> 00:34:17.200]  也能夠彼此的勸誡
[00:34:17.200 --> 00:34:18.200]  保羅這樣來到這裡
[00:34:18.200 --> 00:34:21.200]  用三個形容詞
[00:34:21.200 --> 00:34:24.200]  形容羅馬教會
[00:34:24.200 --> 00:34:26.200]  你們現在是這樣的光景狀態
[00:34:26.200 --> 00:34:28.200]  和你們擁有的知識
[00:34:28.200 --> 00:34:34.200]  擁有的個人的優點的良善
[00:34:34.200 --> 00:34:40.200]  怎樣來用在神的福音聖功上呢?
[00:34:40.200 --> 00:34:44.200]  保羅真是一位很特別的使徒
[00:34:44.200 --> 00:34:48.200]  他能夠這樣打開自己的胸懷
[00:34:48.200 --> 00:34:53.200]  容納外邦人進入他的事工裡面
[00:34:53.200 --> 00:34:55.200]  胸襟之廣闊
[00:34:55.200 --> 00:34:59.200]  被神的愛感動到一個地步
[00:34:59.200 --> 00:35:04.200]  外邦人再沒有這樣的分別
[00:35:04.200 --> 00:35:07.200]  再沒有任何在神眼中的
[00:35:07.200 --> 00:35:11.200]  我要歧視的人
[00:35:11.200 --> 00:35:14.200]  很難的,頂姐妹
[00:35:14.200 --> 00:35:16.200]  真是很難
[00:35:16.200 --> 00:35:19.200]  現在這個社會告訴我們
[00:35:19.200 --> 00:35:21.200]  好像不斷要給我們
[00:35:21.200 --> 00:35:24.200]  有一個越來越仇恨
[00:35:24.200 --> 00:35:26.200]  對一些你認為不對的東西
[00:35:26.200 --> 00:35:28.200]  你要仇恨
[00:35:28.200 --> 00:35:31.200]  越來越灌輸不自覺的媒體
[00:35:31.200 --> 00:35:34.200]  灌輸
[00:35:34.200 --> 00:35:36.200]  拆開來說
[00:35:36.200 --> 00:35:38.200]  大家如果看臉書
[00:35:38.200 --> 00:35:40.200]  Facebook
[00:35:40.200 --> 00:35:42.200]  現在臉書其中一個
[00:35:42.200 --> 00:35:45.200]  我個人覺得很嚴重的問題就是
[00:35:45.200 --> 00:35:48.200]  那種回聲的效應
[00:35:48.200 --> 00:35:51.200]  你看開某一些東西
[00:35:51.200 --> 00:35:53.200]  就會不斷只是出現那些東西
[00:35:53.200 --> 00:35:56.200]  重複在你的腦海裡面發生
[00:35:56.200 --> 00:35:58.200]  加上很多的影像
[00:35:58.200 --> 00:36:01.200]  其實是不斷灌輸一種
[00:36:01.200 --> 00:36:03.200]  越來越狹窄的世界觀
[00:36:03.200 --> 00:36:05.200]  和人倫的觀念
[00:36:05.200 --> 00:36:09.200]  越來越建立你的仇恨和偏見
[00:36:09.200 --> 00:36:11.200]  這是嚴重的問題
[00:36:11.200 --> 00:36:13.200]  你看看史圖保羅
[00:36:13.200 --> 00:36:18.200]  他寫完這麼長的福音之後
[00:36:18.200 --> 00:36:21.200]  用了十四章
[00:36:21.200 --> 00:36:23.200]  講完之後
[00:36:23.200 --> 00:36:27.200]  現在勸勉羅馬的教會
[00:36:27.200 --> 00:36:30.200]  加入宣教的行列
[00:36:30.200 --> 00:36:32.200]  先是稱呼他們
[00:36:32.200 --> 00:36:35.200]  真的有這幾樣良善
[00:36:35.200 --> 00:36:39.200]  要怎樣來善用在神的福音上
[00:36:39.200 --> 00:36:40.200]  然後保羅說
[00:36:40.200 --> 00:36:44.200]  我大膽地提醒你們
[00:36:44.200 --> 00:36:46.200]  提醒你們的記性
[00:36:46.200 --> 00:36:49.200]  然後說什麼呢?
[00:36:49.200 --> 00:36:52.200]  第十五節下半節
[00:36:52.200 --> 00:36:55.200]  是要在一些事上提醒你們
[00:36:55.200 --> 00:36:59.200]  特別是因為神賜給我的恩
[00:36:59.200 --> 00:37:02.200]  賜給我的恩典
[00:37:02.200 --> 00:37:08.200]  原來是恩典改變保羅整個人的思想
[00:37:08.200 --> 00:37:09.200]  他的為人
[00:37:09.200 --> 00:37:12.200]  他整個生命的改變
[00:37:12.200 --> 00:37:17.200]  是恩典塑造他今天不再看外邦人
[00:37:17.200 --> 00:37:21.200]  是一些不可以得救的罪人
[00:37:21.200 --> 00:37:27.200]  不再看外邦人是被猶太人低劣的民族
[00:37:27.200 --> 00:37:32.200]  這樣去看所有人在救恩底下
[00:37:32.200 --> 00:37:34.200]  各位,這個視覺
[00:37:34.200 --> 00:37:37.200]  正是今天我想勉勵大家
[00:37:37.200 --> 00:37:41.200]  我們要在福音底下看任何事物
[00:37:41.200 --> 00:37:45.200]  我們不要讓仇恨塑造我們的內心
[00:37:45.200 --> 00:37:46.200]  每天、每早
[00:37:46.200 --> 00:37:48.200]  可能那些全部是事實
[00:37:48.200 --> 00:37:51.200]  但是我們要在福音底下
[00:37:51.200 --> 00:37:55.200]  看整個社會、整個世界
[00:37:55.200 --> 00:37:59.200]  更加不要聚焦在某一點上
[00:37:59.200 --> 00:38:01.200]  我沒有意思灌輸我的政見
[00:38:01.200 --> 00:38:03.200]  完全不是講政見
[00:38:03.200 --> 00:38:04.200]  我是講聖經
[00:38:04.200 --> 00:38:09.200]  講我們在神眼中的新人類應該是怎樣
[00:38:09.200 --> 00:38:11.200]  這個是很重要的
[00:38:11.200 --> 00:38:13.200]  如果我們的福音觀
[00:38:13.200 --> 00:38:18.200]  我們有在主耶穌裡面的領受的恩典、經歷
[00:38:18.200 --> 00:38:20.200]  我們會很不同
[00:38:20.200 --> 00:38:22.200]  整個世界觀都很不同
[00:38:22.200 --> 00:38:26.200]  我們對人都會很不同
[00:38:26.200 --> 00:38:32.200]  我們會真的帶著盼望去看整個世界
[00:38:32.200 --> 00:38:34.200]  也奉勸
[00:38:34.200 --> 00:38:36.200]  相信在座年紀相對比較大
[00:38:36.200 --> 00:38:38.200]  問題可能沒那麼嚴重
[00:38:38.200 --> 00:38:40.200]  你根本完全沒興趣臉書
[00:38:40.200 --> 00:38:41.200]  恭喜你
[00:38:41.200 --> 00:38:43.200]  因為太多太多的東西
[00:38:43.200 --> 00:38:46.200]  資訊的氾濫都未必是好
[00:38:46.200 --> 00:38:48.200]  但是當然每個人有不同
[00:38:48.200 --> 00:38:50.200]  仍然都是
[00:38:50.200 --> 00:38:53.200]  禮拜堂是心靈的淨土
[00:38:53.200 --> 00:38:57.200]  我們需要來到神面前安靜禱告
[00:38:57.200 --> 00:38:59.200]  我們需要來到去
[00:38:59.200 --> 00:39:01.200]  有時真的要放下
[00:39:01.200 --> 00:39:02.200]  人是人
[00:39:02.200 --> 00:39:05.200]  我們的精神狀態是有限的
[00:39:05.200 --> 00:39:08.200]  過度集中地來到去
[00:39:08.200 --> 00:39:11.200]  跟著其實不是很健康
[00:39:11.200 --> 00:39:13.200]  這是求主幫助我們
[00:39:13.200 --> 00:39:16.200]  我們每個人當然有不同的時間
[00:39:16.200 --> 00:39:18.200]  或者不同的參與
[00:39:18.200 --> 00:39:20.200]  要你自己來到去
[00:39:20.200 --> 00:39:23.200]  在神面前合乎中度
[00:39:23.200 --> 00:39:26.200]  回來看保羅的時候
[00:39:26.200 --> 00:39:30.200]  我們看到一個很重要的訊息
[00:39:30.200 --> 00:39:36.200]  這一位專心一致去傳導的保羅
[00:39:36.200 --> 00:39:40.200]  看到自己是神福音的祭司
[00:39:40.200 --> 00:39:44.200]  要將外邦人呈獻給神
[00:39:44.200 --> 00:39:49.200]  聖潔可蒙月立的祭
[00:39:49.200 --> 00:39:52.200]  相信他剛才看到的
[00:39:52.200 --> 00:39:55.200]  這十八章的一個很重要的重點
[00:39:55.200 --> 00:40:00.200]  一個祭司最重要的地方
[00:40:00.200 --> 00:40:03.200]  就是專心一致地
[00:40:03.200 --> 00:40:07.200]  在神安排的會幕裏面
[00:40:07.200 --> 00:40:10.200]  來到去忠心地服侍
[00:40:10.200 --> 00:40:12.200]  有沒有百姓來獻祭
[00:40:12.200 --> 00:40:17.200]  仍然每朝預備好祭壇的火不熄滅
[00:40:17.200 --> 00:40:20.200]  做好很多準備的工作
[00:40:20.200 --> 00:40:24.200]  等待百姓前來獻祭
[00:40:24.200 --> 00:40:26.200]  也要有一個心腸就是
[00:40:26.200 --> 00:40:30.200]  一個如果來獻贖罪祭的弟兄
[00:40:30.200 --> 00:40:34.200]  你就要帶著一份從神而來給他的信心
[00:40:34.200 --> 00:40:38.200]  弟兄,你的祭神已經月立
[00:40:38.200 --> 00:40:41.200]  你的罪已經得到赦免
[00:40:41.200 --> 00:40:43.200]  你可以平安地回家了
[00:40:43.200 --> 00:40:46.200]  如果有人來獻感謝祭的時候
[00:40:46.200 --> 00:40:49.200]  你就要跟他充滿了感謝
[00:40:49.200 --> 00:40:51.200]  知道他為什麼要感恩
[00:40:51.200 --> 00:40:52.200]  求恩的時候
[00:40:52.200 --> 00:40:55.200]  你不要因為那些平安祭的祭肉
[00:40:55.200 --> 00:40:56.200]  你有份吃
[00:40:56.200 --> 00:40:59.200]  你就來去阿諛奉承
[00:40:59.200 --> 00:41:01.200]  希望多些人來獻平安祭
[00:41:01.200 --> 00:41:03.200]  這是福音
[00:41:03.200 --> 00:41:07.200]  去到王國的時候的年代就是這樣
