
[00:00:00.000 --> 00:00:09.000]  我們真的能夠常常回復這份愛主耶穌、愛神的初心
[00:18:36.000 --> 00:18:38.000]  你根本就沒有計算
[00:18:38.000 --> 00:18:40.000]  作門徒的代價
[00:18:40.000 --> 00:18:42.000]  接著就是61節
[00:18:42.000 --> 00:18:44.000]  又有一個人就跟耶穌說
[00:18:44.000 --> 00:18:45.000]  主啊
[00:18:45.000 --> 00:18:46.000]  我要跟隨你的
[00:18:46.000 --> 00:18:48.000]  不過容許我先去慈別
[00:18:48.000 --> 00:18:50.000]  我的家裏面的人
[00:18:50.000 --> 00:18:52.000]  耶穌對他說
[00:18:52.000 --> 00:18:53.000]  手扶著泥
[00:18:53.000 --> 00:18:55.000]  向後看的人
[00:18:55.000 --> 00:18:59.000]  不配進神的國
[00:18:59.000 --> 00:19:02.000]  我講的是去全洋神的國
[00:19:02.000 --> 00:19:04.000]  進神的國都不配
[00:19:04.000 --> 00:19:07.000]  這些要求相當高
[00:19:07.000 --> 00:19:10.000]  相當不容易
[00:19:10.000 --> 00:19:12.000]  要這樣這樣這樣
[00:19:12.000 --> 00:19:14.000]  我們真的想跟你
[00:19:14.000 --> 00:19:15.000]  耶穌說
[00:19:15.000 --> 00:19:19.000]  你計算一下作門徒的代價
[00:19:19.000 --> 00:19:21.000]  你計算一下
[00:19:21.000 --> 00:19:24.000]  我在你們生命裏面的價值
[00:19:24.000 --> 00:19:29.000]  我是這樣去回應上主的差遣
[00:19:29.000 --> 00:19:33.000]  我是用恩典去拯救這個世代
[00:19:33.000 --> 00:19:36.000]  你們是否願意不惜一切
[00:19:36.000 --> 00:19:39.000]  去傳揚這個恩典的福音
[00:19:39.000 --> 00:19:40.000]  不是要害人
[00:19:40.000 --> 00:19:42.000]  是要救人
[00:19:42.000 --> 00:19:44.000]  所以不要定一些框架
[00:19:44.000 --> 00:19:48.000]  我們是耶穌的門徒
[00:19:48.000 --> 00:19:51.000]  我們才是專利獨家經營的
[00:19:51.000 --> 00:19:53.000]  其他的品牌就不行了
[00:19:53.000 --> 00:19:54.000]  耶穌說
[00:19:54.000 --> 00:19:56.000]  你想想你的心靈
[00:19:56.000 --> 00:19:59.000]  你也是這樣蒙恩
[00:19:59.000 --> 00:20:01.000]  你也是這樣去看著
[00:20:01.000 --> 00:20:03.000]  我是怎樣被人羞辱
[00:20:03.000 --> 00:20:05.000]  被人殺害
[00:20:05.000 --> 00:20:10.000]  但是我還是願意去完成救恩
[00:20:10.000 --> 00:20:12.000]  所以這一大段聖經
[00:20:12.000 --> 00:20:15.000]  放在最中間的51節
[00:20:15.000 --> 00:20:18.000]  就令到我們很多人都汗顏
[00:20:18.000 --> 00:20:20.000]  51節是一個標準
[00:20:20.000 --> 00:20:23.000]  我們怎樣去跟隨耶穌
[00:20:23.000 --> 00:20:25.000]  最愛是誰呢
[00:20:25.000 --> 00:20:29.000]  是你自己內心的老我
[00:20:29.000 --> 00:20:31.000]  是你自己的世界價值觀
[00:20:31.000 --> 00:20:34.000]  還是我們最愛的這位主耶穌
[00:20:34.000 --> 00:20:37.000]  祂為我們定了一個新的價值觀
[00:20:37.000 --> 00:20:39.000]  就是願意為少的
[00:20:39.000 --> 00:20:41.000]  祂就是大了
[00:20:41.000 --> 00:20:44.000]  你願意作眾人的僕人
[00:20:44.000 --> 00:20:49.000]  你就能夠成為別人的大靈
[00:20:49.000 --> 00:20:52.000]  領導他進入神的恩典裡面
[00:20:52.000 --> 00:20:53.000]  頂姐妹
[00:20:53.000 --> 00:20:54.000]  這一段聖經
[00:20:54.000 --> 00:20:56.000]  彼此勉勵
[00:20:56.000 --> 00:20:59.000]  如果初心不是在這裡
[00:20:59.000 --> 00:21:01.000]  好像主耶穌這樣說
[00:21:01.000 --> 00:21:04.000]  走著走著的人生旅途
[00:21:04.000 --> 00:21:07.000]  你會走錯路
[00:21:07.000 --> 00:21:09.000]  這一大段聖經
[00:21:09.000 --> 00:21:11.000]  給我們一個總結
[00:21:11.000 --> 00:21:14.000]  謙卑跟隨主
[00:21:14.000 --> 00:21:15.000]  在你的心裡面
[00:21:15.000 --> 00:21:18.000]  耶穌是你的一切
[00:21:18.000 --> 00:21:21.000]  最愛的是主耶穌
[00:21:21.000 --> 00:21:23.000]  願主祝福大家
[00:21:24.000 --> 00:21:25.000]  謝謝
[00:21:25.000 --> 00:21:45.000]  (音樂)

