
[00:00:00.000 --> 00:00:05.000]  剛才在開始等節目進來的時候
[00:19:02.000 --> 00:19:06.000]  你可以用一個捷徑、某個方法
[00:19:06.000 --> 00:19:11.000]  繞過它、滾過它、快速過了它
[00:19:11.000 --> 00:19:14.000]  你是長大了的
[00:19:14.000 --> 00:19:16.000]  你成為了一個大人
[00:19:16.000 --> 00:19:23.000]  但可能有些東西你還未真正在神面前去長大
[00:19:23.000 --> 00:19:26.000]  面對著這個世界
[00:19:26.000 --> 00:19:30.000]  面對著這個年頭、這個社會
[00:19:30.000 --> 00:19:35.000]  很多時候我們是一個一個逼出一個一個大人出來
[00:19:35.000 --> 00:19:37.000]  你沒有辦法不成長
[00:19:37.000 --> 00:19:38.000]  你出來工作了
[00:19:38.000 --> 00:19:45.000]  沒有辦法不去用一個大人的眼光和方式去面對這個世界
[00:19:45.000 --> 00:19:48.000]  所以面對著這個世界的時候
[00:19:48.000 --> 00:19:50.000]  我們很多時候都是被逼出來
[00:19:50.000 --> 00:19:52.000]  成為了一個大人
[00:19:52.000 --> 00:19:57.000]  真人,你叫一個小朋友長大,有很多方法
[00:19:57.000 --> 00:20:02.000]  但不是每一個方法都是健康的方法
[00:20:02.000 --> 00:20:04.000]  有很多很容易的方法
[00:20:04.000 --> 00:20:06.000]  很多很快捷的方法
[00:20:06.000 --> 00:20:09.000]  很多很能夠回應問題的方法
[00:20:09.000 --> 00:20:11.000]  但在神的眼中
[00:20:11.000 --> 00:20:15.000]  這些不一定每一個都是一個好的方法
[00:20:15.000 --> 00:20:20.000]  這些反而是在上帝的震怒之下的成長
[00:20:20.000 --> 00:20:23.000]  真人一個人年紀大了
[00:20:23.000 --> 00:20:24.000]  做事了得了
[00:20:24.000 --> 00:20:25.000]  經驗多了
[00:20:25.000 --> 00:20:29.000]  不代表一個真正的成長
[00:20:29.000 --> 00:20:31.000]  如果你上班的話
[00:20:31.000 --> 00:20:35.000]  你看看你公司office裏面的那些OC food
[00:20:35.000 --> 00:20:37.000]  很多時候你就知道
[00:20:37.000 --> 00:20:39.000]  所謂OC food是甚麼
[00:20:39.000 --> 00:20:44.000]  就是那些經驗豐富、老練的大人、前輩
[00:20:44.000 --> 00:20:46.000]  不過in one way
[00:20:46.000 --> 00:20:48.000]  在一個錯誤的方法裏面
[00:20:48.000 --> 00:20:51.000]  厲害了、長大了、經驗老到了
[00:20:51.000 --> 00:20:53.000]  他們厲害在哪裏呢?
[00:20:53.000 --> 00:21:00.000]  可能就是一些走精面、射波、politics、賺錢的方法裏面
[00:21:00.000 --> 00:21:04.000]  所以真正關鍵是你是怎樣的長大
[00:21:04.000 --> 00:21:07.000]  你是怎樣的一個大人
[00:21:07.000 --> 00:21:11.000]  最近聽一個曾經做保險的弟兄這樣分享
[00:21:11.000 --> 00:21:14.000]  他說保險裏面行家有這樣的說法
[00:21:14.000 --> 00:21:17.000]  他說一年保險三年人
[00:21:17.000 --> 00:21:20.000]  你看見保險人你都知道
[00:21:20.000 --> 00:21:22.000]  一做保險
[00:21:22.000 --> 00:21:25.000]  人就立即經歷很多人生百態
[00:21:25.000 --> 00:21:28.000]  做人處事、研探技巧的事
[00:21:28.000 --> 00:21:30.000]  豐富了、厲害了
[00:21:30.000 --> 00:21:32.000]  人的成績深了
[00:21:32.000 --> 00:21:34.000]  做人都圓滑了
[00:21:34.000 --> 00:21:38.000]  但這個是不是真正的成長呢?
[00:21:38.000 --> 00:21:40.000]  一年保險三年人
[00:21:40.000 --> 00:21:42.000]  他做了保險兩年
[00:21:42.000 --> 00:21:43.000]  已經是六年人了
[00:21:43.000 --> 00:21:45.000]  不過他最後都沒有做到
[00:21:45.000 --> 00:21:47.000]  後來都看不過眼
[00:21:47.000 --> 00:21:49.000]  很多事情都覺得自己不適合自己的性格
[00:21:49.000 --> 00:21:52.000]  不能夠做到自己這樣
[00:21:52.000 --> 00:21:54.000]  當然保險是忠誠的
[00:21:54.000 --> 00:21:56.000]  不是批評這個行業
[00:21:56.000 --> 00:21:57.000]  起碼不適合他去做
[00:21:57.000 --> 00:21:59.000]  我覺得這件事情
[00:21:59.000 --> 00:22:01.000]  聽說你做了這麼多年人
[00:22:01.000 --> 00:22:03.000]  成為了一個大人
[00:22:03.000 --> 00:22:06.000]  比起二十年前的你
[00:22:06.000 --> 00:22:09.000]  或者是剛出來工作、讀書的你
[00:22:09.000 --> 00:22:11.000]  有什麼不同呢?
[00:22:11.000 --> 00:22:13.000]  很好的來到去想一想
[00:22:13.000 --> 00:22:16.000]  說話自圓其說了
[00:22:16.000 --> 00:22:19.000]  懂得隱藏自己多了
[00:22:19.000 --> 00:22:21.000]  公關笑容變漂亮了
[00:22:21.000 --> 00:22:23.000]  推銷自己懂得了得了
[00:22:23.000 --> 00:22:26.000]  吹水吹得大了
[00:22:26.000 --> 00:22:30.000]  究竟你是圓滑還是虛偽
[00:22:30.000 --> 00:22:33.000]  是自愛還是自私
[00:22:33.000 --> 00:22:35.000]  懂得疼愛自己
[00:22:35.000 --> 00:22:38.000]  還是過分放縱自己呢?
[00:22:38.000 --> 00:22:39.000]  作為大人
[00:22:39.000 --> 00:22:42.000]  我經常都有一句很有霸氣的話
[00:22:42.000 --> 00:22:44.000]  小朋友才可以做選擇
[00:22:44.000 --> 00:22:46.000]  大人不可以做選擇
[00:22:46.000 --> 00:22:49.000]  但是決定不做選擇的你
[00:22:49.000 --> 00:22:53.000]  你怎樣去選擇做一個大人呢?
[00:22:53.000 --> 00:22:54.000]  我自己呢
[00:22:54.000 --> 00:22:56.000]  我圓圓我女兒
[00:22:56.000 --> 00:22:57.000]  今年都九歲
[00:22:57.000 --> 00:22:58.000]  快十歲了
[00:22:58.000 --> 00:23:00.000]  如果很久沒有見她的話
[00:23:00.000 --> 00:23:02.000]  她已經不是一個小朋友的樣子了
[00:23:02.000 --> 00:23:05.000]  已經是一個少女的樣子
[00:23:05.000 --> 00:23:07.000]  一年前還是買衣服
[00:23:07.000 --> 00:23:09.000]  喜歡買粉紅色
[00:23:09.000 --> 00:23:12.000]  那些Unicorn的衣服
[00:23:12.000 --> 00:23:14.000]  今年已經買了黑色衣服
[00:23:14.000 --> 00:23:16.000]  灰色衣服那些
[00:23:16.000 --> 00:23:19.000]  隨著年紀越大
[00:23:19.000 --> 00:23:22.000]  她當然都面對一些少女的衝擊
[00:23:22.000 --> 00:23:24.000]  就是一些憤怒
[00:23:24.000 --> 00:23:26.000]  有些情緒
[00:23:26.000 --> 00:23:27.000]  有些陰謀論
[00:23:27.000 --> 00:23:28.000]  變成一個
[00:23:28.000 --> 00:23:29.000]  她回家後就說
[00:23:29.000 --> 00:23:32.000]  今天老師騙我們
[00:23:32.000 --> 00:23:35.000]  原來今天那個魔術表演取消了
[00:23:35.000 --> 00:23:37.000]  老師針對他們
[00:23:37.000 --> 00:23:38.000]  騙他們
[00:23:38.000 --> 00:23:40.000]  很多同班女生的陰謀論都出來了
[00:23:40.000 --> 00:23:42.000]  我自己呢
[00:23:42.000 --> 00:23:44.000]  為她祈禱
[00:23:44.000 --> 00:23:46.000]  叫她不要長大得太快
[00:23:46.000 --> 00:23:49.000]  寧願她慢慢長大
[00:23:49.000 --> 00:23:53.000]  寧願她保持小朋友的天真
[00:23:53.000 --> 00:23:56.000]  在一些正確的事情上長大
[00:23:56.000 --> 00:23:57.000]  慢慢地
[00:23:57.000 --> 00:24:00.000]  好好地長大
[00:24:00.000 --> 00:24:03.000]  赤字之心
[00:24:03.000 --> 00:24:05.000]  這個字是我們今天要講的題目
[00:24:05.000 --> 00:24:09.000]  這句話其實是來自於萬子的一句話
[00:24:09.000 --> 00:24:10.000]  全句叫做
[00:24:10.000 --> 00:24:14.000]  大人者不失其赤字之心者也
[00:24:14.000 --> 00:24:19.000]  一句來自萬子尼留篇的一句話
[00:24:19.000 --> 00:24:22.000]  萬子這句話是什麼意思呢
[00:24:22.000 --> 00:24:26.000]  他說大人者不失其赤字之心者也
[00:24:26.000 --> 00:24:28.000]  所謂大人
[00:24:28.000 --> 00:24:33.000]  意思未必是我們所理解所講的大人
[00:24:33.000 --> 00:24:36.000]  不是普通長大的人
[00:24:36.000 --> 00:24:38.000]  所謂大人
[00:24:38.000 --> 00:24:41.000]  其實就是那些能夠成就大事的人
[00:24:41.000 --> 00:24:43.000]  一些偉大的人
[00:24:43.000 --> 00:24:46.000]  一些所謂中國所講的君子
[00:24:46.000 --> 00:24:50.000]  一個作為君子
[00:24:50.000 --> 00:24:53.000]  或者對於一個我們信仰的角度來說
[00:24:53.000 --> 00:24:55.000]  一個上帝所喜悅的人
[00:24:55.000 --> 00:24:57.000]  一個好的人
[00:24:57.000 --> 00:24:58.000]  大人
[00:24:58.000 --> 00:25:03.000]  就是一些能夠不丟去赤字之心的人
[00:25:03.000 --> 00:25:05.000]  這個就稱之為一個大人
[00:25:05.000 --> 00:25:08.000]  一個好的大人
[00:25:08.000 --> 00:25:09.000]  我們知道
[00:25:09.000 --> 00:25:11.000]  世上有好的大人
[00:25:11.000 --> 00:25:13.000]  也有些不好的大人
[00:25:13.000 --> 00:25:17.000]  不好的大人會很厲害地做不好的事
[00:25:17.000 --> 00:25:18.000]  好的大人
[00:25:18.000 --> 00:25:23.000]  是會幫助這個世界做一些好的事情
[00:25:23.000 --> 00:25:27.000]  不是每一個大人都是真正的大人
[00:25:27.000 --> 00:25:30.000]  不是每一個真正長大了
[00:25:30.000 --> 00:25:33.000]  年紀大的人
[00:25:33.000 --> 00:25:35.000]  都是上帝所喜悅的人
[00:25:35.000 --> 00:25:38.000]  《詩篇》正正教導我們
[00:25:38.000 --> 00:25:40.000]  怎樣去當一個大人
[00:25:40.000 --> 00:25:46.000]  雖然《詩篇》不斷地對歲月、年紀和成長作出控訴
[00:25:46.000 --> 00:25:49.000]  不過《詩篇》最後的最後一篇
[00:25:49.000 --> 00:25:50.000]  這樣教導我們
[00:25:50.000 --> 00:25:52.000]  怎樣去做大人
[00:25:52.000 --> 00:25:54.000]  第十二節這樣說
[00:25:54.000 --> 00:25:58.000]  求祢指教我們怎樣數算自己的日子
[00:25:58.000 --> 00:26:01.000]  好叫我們得著智慧的心
[00:26:01.000 --> 00:26:03.000]  求祢指教我們怎樣數算自己的日子
[00:26:03.000 --> 00:26:06.000]  好叫我們得著智慧的心
[00:26:06.000 --> 00:26:10.000]  究竟怎樣去數算自己的日子呢?
[00:26:10.000 --> 00:26:11.000]  怎樣來到去
[00:26:11.000 --> 00:26:14.000]  為何詩人要教導我們去數算日子
[00:26:14.000 --> 00:26:18.000]  怎樣去數這些日子呢?
[00:26:18.000 --> 00:26:20.000]  一個不爭的事實
[00:26:20.000 --> 00:26:23.000]  我們每天都在長大
[00:26:23.000 --> 00:26:27.000]  無論你今日的年紀如何
[00:26:27.000 --> 00:26:30.000]  你每天都仍然在長大
[00:26:30.000 --> 00:26:33.000]  你今日度過了一日
[00:26:33.000 --> 00:26:35.000]  你就長大了一日
[00:26:35.000 --> 00:26:37.000]  你的生命過多了一日
[00:26:37.000 --> 00:26:39.000]  你就長大了一日
[00:26:39.000 --> 00:26:43.000]  這句說話比非洲一分鐘有六十秒過去更加真實
[00:26:43.000 --> 00:26:45.000]  一天的度過
[00:26:45.000 --> 00:26:48.000]  你就一天的來到去長大
[00:26:48.000 --> 00:26:49.000]  所以詩人就說
[00:26:49.000 --> 00:26:52.000]  在這個冥冥中的道理裏面
[00:26:52.000 --> 00:26:55.000]  我們要好好地去禱告祈求上帝
[00:26:55.000 --> 00:26:59.000]  叫我們好好地去審查我們每一日
[00:26:59.000 --> 00:27:03.000]  審查我們怎樣來到去長大
[00:27:03.000 --> 00:27:07.000]  我們要有好有智慧來到去選擇
[00:27:07.000 --> 00:27:09.000]  怎樣來到去長大
[00:27:09.000 --> 00:27:12.000]  不要隨便長大
[00:27:12.000 --> 00:27:15.000]  一個未能夠真正長大的地方
[00:27:15.000 --> 00:27:18.000]  不要隨便去長大
[00:27:18.000 --> 00:27:23.000]  寧願保留一些簡單愚笨的地方
[00:27:23.000 --> 00:27:25.000]  那些愚笨的地方
[00:27:25.000 --> 00:27:29.000]  正正就是那些仍然是善良
[00:27:29.000 --> 00:27:32.000]  正直正義的地方
[00:27:32.000 --> 00:27:37.000]  我們寧願愚笨地善良
[00:27:37.000 --> 00:27:40.000]  都不想成熟地去失去自己
[00:27:40.000 --> 00:27:42.000]  每個人都有些愚笨地方
[00:27:42.000 --> 00:27:44.000]  但不要緊
[00:27:44.000 --> 00:27:47.000]  寧願保持這些好像未能夠長大的地方
[00:27:47.000 --> 00:27:50.000]  寧願正確地成長
[00:27:50.000 --> 00:27:54.000]  都好過隨便地滾過去繞過去
[00:27:54.000 --> 00:27:58.000]  我想這個正正就是赤子之心的意思
[00:27:58.000 --> 00:28:02.000]  我自己都不是一個很會說話的人
[00:28:02.000 --> 00:28:04.000]  不單止口齒不伶俐
[00:28:04.000 --> 00:28:06.000]  更加不是很會說話
[00:28:06.000 --> 00:28:10.000]  有時說話和人交談就接不下去
[00:28:10.000 --> 00:28:13.000]  或者突然間會有空隙
[00:28:13.000 --> 00:28:16.000]  說話是我很愚笨的地方
[00:28:16.000 --> 00:28:19.000]  不過就算是沉默寡言也好
[00:28:19.000 --> 00:28:21.000]  擔心也好
[00:28:21.000 --> 00:28:25.000]  最少我都選擇有時候去愚笨地
[00:28:25.000 --> 00:28:27.000]  去誠實地去說話
[00:28:27.000 --> 00:28:29.000]  不要言過其實
[00:28:29.000 --> 00:28:32.000]  不要純粹討人喜歡
[00:28:32.000 --> 00:28:37.000]  赤子之心正正是說這種東西
[00:28:37.000 --> 00:28:40.000]  好好地去數據我們的日子
[00:28:40.000 --> 00:28:43.000]  好好選擇每一天你怎樣來長大
[00:28:43.000 --> 00:28:46.000]  我們仍然有成長的地方
[00:28:46.000 --> 00:28:48.000]  我們作為一個大人
[00:28:48.000 --> 00:28:49.000]  甚至一個老年人
[00:28:49.000 --> 00:28:51.000]  仍然有很多成長的地方
[00:28:51.000 --> 00:28:54.000]  每天好好地去求問上帝
[00:28:54.000 --> 00:28:57.000]  我怎樣地數算我的日子
[00:28:57.000 --> 00:29:02.000]  我今天有些什麼比昨天更加做得好
[00:29:02.000 --> 00:29:04.000]  在神眼中做得好
[00:29:04.000 --> 00:29:07.000]  這個小小慢慢地進步
[00:29:07.000 --> 00:29:11.000]  總比表面上的進步好
[00:29:11.000 --> 00:29:19.000]  我經常覺得早堂崇拜是一個很有趣的崇拜
[00:29:19.000 --> 00:29:23.000]  很多時候見到我這麼多年的弟兄姊妹
[00:29:23.000 --> 00:29:25.000]  看著大家在這裡
[00:29:25.000 --> 00:29:29.000]  我覺得這個崇拜可以成為一個兒童崇拜
[00:29:29.000 --> 00:29:31.000]  一個早堂兒童崇拜
[00:29:31.000 --> 00:29:34.000]  一個大家可以在神面前
[00:29:34.000 --> 00:29:36.000]  一群小朋友
[00:29:36.000 --> 00:29:38.000]  我們去做一些對的事情
[00:29:38.000 --> 00:29:40.000]  一些美善的事情
[00:29:40.000 --> 00:29:42.000]  在神面前
[00:29:42.000 --> 00:29:46.000]  可能你整個星期都是人家的公公婆婆
[00:29:46.000 --> 00:29:47.000]  夜夜麻麻
[00:29:47.000 --> 00:29:50.000]  但回到星期日八點半的崇拜裏面
[00:29:50.000 --> 00:29:53.000]  做一個在神面前的小朋友
[00:29:53.000 --> 00:29:56.000]  因為上帝去監察我們的生命
[00:29:56.000 --> 00:29:58.000]  數算我們的日子
[00:29:58.000 --> 00:30:01.000]  我們期望我們能夠回到天家的時候
[00:30:01.000 --> 00:30:04.000]  能夠可以帶著這份赤子之心
[00:30:04.000 --> 00:30:06.000]  去見我們天父上帝的面
[00:30:06.000 --> 00:30:07.000]  我們祈禱
[00:30:08.000 --> 00:30:11.000]  主我們感謝祢
[00:30:11.000 --> 00:30:15.000]  因為祢每天視下你的恩典和慈愛
[00:30:15.000 --> 00:30:18.000]  但我們知道我們人的生命
[00:30:18.000 --> 00:30:20.000]  每天都在祢的震怒之下
[00:30:20.000 --> 00:30:23.000]  我們成長
[00:30:23.000 --> 00:30:24.000]  我們年紀大了
[00:30:24.000 --> 00:30:28.000]  但求主你這樣來念穩我們
[00:30:28.000 --> 00:30:32.000]  讓我們能夠在祢面前過得正直
[00:30:32.000 --> 00:30:34.000]  每天在祢面前
[00:30:34.000 --> 00:30:36.000]  能夠可以慢慢地去數算我們的日子
[00:30:36.000 --> 00:30:39.000]  我們謹慎小心地度過我們的年日
[00:30:39.000 --> 00:30:41.000]  求主祢赦免我們
[00:30:41.000 --> 00:30:43.000]  更加念穩我們
[00:30:43.000 --> 00:30:45.000]  求求祢讓我們能夠可以
[00:30:45.000 --> 00:30:48.000]  每天越來越年老的時候
[00:30:48.000 --> 00:30:52.000]  在祢面前更加被祢所喜悅
[00:30:52.000 --> 00:30:54.000]  我們單單地來追求這件事
[00:30:54.000 --> 00:30:56.000]  我們祈求祢幫助
[00:30:56.000 --> 00:30:57.000]  奉主命求
[00:30:57.000 --> 00:30:58.000]  阿門

