
[00:00:00.000 --> 00:00:06.000]  各位晚安,我們開始今晚簡短的茶經班
[00:23:46.000 --> 00:23:49.000]  將來就是這樣應驗,這樣就很特別了
[00:23:49.000 --> 00:23:53.000]  這樣理解聖經的權威
[00:23:53.000 --> 00:23:58.000]  就是在這裡不斷讓我們看到這些事情
[00:23:58.000 --> 00:24:01.000]  連主耶穌自己在十誡上
[00:24:01.000 --> 00:24:03.000]  十誡七言的其中一句就是
[00:24:03.000 --> 00:24:05.000]  「我學了」
[00:24:05.000 --> 00:24:07.000]  但是有人呼應告訴我們
[00:24:07.000 --> 00:24:11.000]  他想起經上的說話,未應驗
[00:24:11.000 --> 00:24:13.000]  然後說「我學了」
[00:24:13.000 --> 00:24:16.000]  這是詩篇的二十二篇
[00:24:16.000 --> 00:24:19.000]  你可以想像到耶穌基督
[00:24:19.000 --> 00:24:24.000]  是真的有這樣的對於舊約的認識
[00:24:24.000 --> 00:24:26.000]  對於神的話語
[00:24:26.000 --> 00:24:30.000]  關於祂的預言的彌賽亞
[00:24:30.000 --> 00:24:33.000]  主耶穌要來滿足
[00:24:33.000 --> 00:24:39.000]  神在舊約裡面的預言的成就,要求
[00:24:39.000 --> 00:24:44.000]  你去理解,有時一拼我們看舊約新約
[00:24:44.000 --> 00:24:46.000]  這樣才有東西看的
[00:24:46.000 --> 00:24:48.000]  因為猶太人他們不相信新約
[00:24:48.000 --> 00:24:49.000]  其實沒有東西看的
[00:24:49.000 --> 00:24:51.000]  因為舊約就是說了一些
[00:24:51.000 --> 00:24:54.000]  好像是不是會發生的事情
[00:24:54.000 --> 00:24:56.000]  到底所指何人呢?
[00:24:56.000 --> 00:24:58.000]  彌賽亞是誰呢?
[00:24:58.000 --> 00:25:00.000]  如果沒有了耶穌,什麼都是假的了
[00:25:00.000 --> 00:25:02.000]  什麼都是沒有意思的
[00:25:02.000 --> 00:25:04.000]  但是當我們基督徒,基督教
[00:25:04.000 --> 00:25:07.000]  我們有新約,我們就很不同了
[00:25:07.000 --> 00:25:09.000]  回望,看回舊約的經文
[00:25:09.000 --> 00:25:13.000]  因為根本就是使徒他們寫出來
[00:25:13.000 --> 00:25:18.000]  告訴我們,這樣就是應驗舊約的經文
[00:25:18.000 --> 00:25:21.000]  他們不是特意要對號入座
[00:25:21.000 --> 00:25:26.000]  而是有教會我們的傳統
[00:25:26.000 --> 00:25:28.000]  尤其是福音派的傳統
[00:25:28.000 --> 00:25:31.000]  我們仍然相信使徒們
[00:25:31.000 --> 00:25:35.000]  他們是有特別的靈感,特別的啟示
[00:25:35.000 --> 00:25:38.000]  跟我們後世的信徒是有些不同的
[00:25:38.000 --> 00:25:40.000]  因為他們是剛剛橫跨耶穌
[00:25:40.000 --> 00:25:42.000]  他們見過耶穌
[00:25:42.000 --> 00:25:46.000]  也知道耶穌死而復活升天
[00:25:46.000 --> 00:25:48.000]  他們去傳道
[00:25:48.000 --> 00:25:51.000]  神是給他們這一班人
[00:25:51.000 --> 00:25:53.000]  特別是電機的人
[00:25:53.000 --> 00:25:56.000]  有特別的靈感來寫聖經的
[00:25:56.000 --> 00:25:58.000]  因為他們親眼見過耶穌
[00:25:58.000 --> 00:26:00.000]  所以他們不可以只是
[00:26:00.000 --> 00:26:02.000]  當時如果有相片當然好
[00:26:02.000 --> 00:26:08.000]  如果有電子化的網路當然好
[00:26:08.000 --> 00:26:12.000]  但是他們是要將那個真理
[00:26:12.000 --> 00:26:14.000]  來著書立說
[00:26:14.000 --> 00:26:18.000]  來成為後世的信徒的典範
[00:26:18.000 --> 00:26:20.000]  和那個真理依據
[00:26:20.000 --> 00:26:23.000]  不可以人云亦云的憑感覺
[00:26:23.000 --> 00:26:27.000]  憑一個自己的主觀的感受
[00:26:27.000 --> 00:26:32.000]  所以信仰不是建立在那些感覺上
[00:26:32.000 --> 00:26:34.000]  是建立在聖經的真理上
[00:26:34.000 --> 00:26:37.000]  所以一拼這樣看的時候
[00:26:37.000 --> 00:26:43.000]  看寓言都要有這樣的心靈的前設
[00:26:43.000 --> 00:26:45.000]  去理解今天我們基督教
[00:26:45.000 --> 00:26:48.000]  為什麼這麼捍衛聖經的無誤
[00:26:48.000 --> 00:26:58.000]  神的默示是不會改變的原因的理由
[00:26:58.000 --> 00:27:01.000]  十二章先不揭了
[00:27:01.000 --> 00:27:03.000]  我們回來十章
[00:27:03.000 --> 00:27:05.000]  簡單解一解這段經文
[00:27:05.000 --> 00:27:08.000]  全章是神再抬舉
[00:27:08.000 --> 00:27:12.000]  再使到以色列出埃及
[00:27:12.000 --> 00:27:18.000]  他們可以再被在列國當中被焦聚
[00:27:18.000 --> 00:27:22.000]  這裡要和大家看一段經文
[00:27:22.000 --> 00:27:24.000]  生命記
[00:27:24.000 --> 00:27:40.000]  生命記的二十八章
[00:27:41.000 --> 00:27:49.000]  這章聖經是摩西之約的一個很重要的
[00:27:49.000 --> 00:27:52.000]  你可以說是條款
[00:27:52.000 --> 00:27:56.000]  可以說是全卷的
[00:27:56.000 --> 00:27:58.000]  不單止生命記
[00:27:58.000 --> 00:28:00.000]  其實摩西五經
[00:28:00.000 --> 00:28:05.000]  全個生命記的摩西之約
[00:28:05.000 --> 00:28:08.000]  創出利民生這五卷書
[00:28:08.000 --> 00:28:11.000]  最重要的精華就是二十八章
[00:28:11.000 --> 00:28:14.000]  所以如果能夠背熟這一章
[00:28:14.000 --> 00:28:16.000]  就很不簡單
[00:28:16.000 --> 00:28:18.000]  因為神很清楚
[00:28:18.000 --> 00:28:21.000]  既然那些以色列人
[00:28:21.000 --> 00:28:25.000]  你們在西乃山和我納了約
[00:28:25.000 --> 00:28:27.000]  在寫生命記的時候
[00:28:27.000 --> 00:28:30.000]  其實已經離開了埃及四十年
[00:28:30.000 --> 00:28:32.000]  摩西就快要死了
[00:28:32.000 --> 00:28:36.000]  在摩亞平原那個曠野的地方
[00:28:36.000 --> 00:28:39.000]  摩西最後的一篇講道
[00:28:39.000 --> 00:28:41.000]  就是生命記了
[00:28:41.000 --> 00:28:44.000]  叫他們重新記住
[00:28:44.000 --> 00:28:47.000]  神和我們這個民族納了約
[00:28:47.000 --> 00:28:52.000]  某程度上摩西代表以色列人
[00:28:52.000 --> 00:28:54.000]  等於簽了紙
[00:28:54.000 --> 00:28:58.000]  即是約已經生效了
[00:28:58.000 --> 00:29:00.000]  二十八章是說什麼呢
[00:29:00.000 --> 00:29:03.000]  就是說生死和福
[00:29:03.000 --> 00:29:05.000]  二十八章
[00:29:05.000 --> 00:29:07.000]  即是說簽了約之後
[00:29:07.000 --> 00:29:10.000]  現在才發現那些條款很難啃
[00:29:10.000 --> 00:29:13.000]  原來這些條款是
[00:29:13.000 --> 00:29:16.000]  即是說他們簽了成為神的子民之後
[00:29:16.000 --> 00:29:18.000]  你不要再下排輕輕
[00:29:18.000 --> 00:29:21.000]  神現在和我們納約
[00:29:21.000 --> 00:29:22.000]  雖然有十戒
[00:29:22.000 --> 00:29:25.000]  但是現在如果我們成為他的子民
[00:29:25.000 --> 00:29:27.000]  有什麼福氣
[00:29:27.000 --> 00:29:30.000]  如果不是他的子民會怎樣呢
[00:29:30.000 --> 00:29:34.000]  這個叫做生命記的摩西之約
[00:29:34.000 --> 00:29:35.000]  是二十八章
[00:29:35.000 --> 00:29:38.000]  是很重要的一章
[00:29:38.000 --> 00:29:40.000]  可能我要讀多一點
[00:29:40.000 --> 00:29:44.000]  你如果留意聽從耶和華理神的話
[00:29:44.000 --> 00:29:46.000]  謹守遵行他的一切誡命
[00:29:46.000 --> 00:29:49.000]  就是我今天所吩咐你的
[00:29:49.000 --> 00:29:52.000]  他必使到你超乎天下萬民之上
[00:29:52.000 --> 00:29:55.000]  你若聽從耶和華理神的話
[00:29:55.000 --> 00:29:58.000]  這以下的福必追隨你
[00:29:58.000 --> 00:30:00.000]  臨到你身上
[00:30:00.000 --> 00:30:02.000]  你在城裡必蒙福
[00:30:02.000 --> 00:30:05.000]  在田間也必蒙福
[00:30:05.000 --> 00:30:07.000]  你身所生的
[00:30:07.000 --> 00:30:09.000]  地所產的
[00:30:09.000 --> 00:30:10.000]  生畜所下的
[00:30:10.000 --> 00:30:14.000]  以及牛毒羊羔都必蒙福
[00:30:14.000 --> 00:30:18.000]  你的康子和你的磚面盤都必蒙福
[00:30:18.000 --> 00:30:21.000]  即是你的恆生戶口
[00:30:21.000 --> 00:30:22.000]  你的匯豐戶口
[00:30:22.000 --> 00:30:24.000]  你的投資戶口
[00:30:24.000 --> 00:30:25.000]  你的定期戶口
[00:30:25.000 --> 00:30:28.000]  你的內地人民幣戶口
[00:30:28.000 --> 00:30:31.000]  你的金的戶口
[00:30:31.000 --> 00:30:35.000]  你的各方面的
[00:30:35.000 --> 00:30:38.000]  全部都蒙福
[00:30:38.000 --> 00:30:39.000]  即是這樣說
[00:30:39.000 --> 00:30:41.000]  你出也蒙福
[00:30:41.000 --> 00:30:43.000]  入也蒙福
[00:30:43.000 --> 00:30:44.000]  你想想
[00:30:44.000 --> 00:30:45.000]  出入平安
[00:30:45.000 --> 00:30:47.000]  出入也蒙福
[00:30:47.000 --> 00:30:49.000]  在城門口也蒙福
[00:30:49.000 --> 00:30:53.000]  在田間耕作的豐收蒙福
[00:30:53.000 --> 00:30:55.000]  什麼都很順利
[00:30:55.000 --> 00:30:56.000]  這個世界有沒有這樣的人呢?
[00:30:56.000 --> 00:30:57.000]  有的
[00:30:57.000 --> 00:31:00.000]  不過可能未必靠神
[00:31:00.000 --> 00:31:02.000]  但這裡是說以色列這個民族
[00:31:02.000 --> 00:31:05.000]  他們現在在摩亞平原
[00:31:05.000 --> 00:31:07.000]  快要進入迦南
[00:31:07.000 --> 00:31:10.000]  摩西一離世他們就進入迦南
[00:31:10.000 --> 00:31:13.000]  進入了英許之地
[00:31:13.000 --> 00:31:15.000]  流乃與物之地
[00:31:15.000 --> 00:31:18.000]  現在神就這樣最後
[00:31:18.000 --> 00:31:21.000]  透過摩西跟他們說
[00:31:21.000 --> 00:31:23.000]  這個十誡之約
[00:31:23.000 --> 00:31:25.000]  摩西的西乃山之約
[00:31:25.000 --> 00:31:27.000]  或者叫摩西之約
[00:31:27.000 --> 00:31:28.000]  因為摩西簽的
[00:31:28.000 --> 00:31:29.000]  十誡
[00:31:29.000 --> 00:31:31.000]  他領受法版
[00:31:31.000 --> 00:31:34.000]  現在就說詳細的條款
[00:31:34.000 --> 00:31:36.000]  那個內容
[00:31:36.000 --> 00:31:38.000]  那就真的沒辦法了
[00:31:38.000 --> 00:31:41.000]  以色列人難怪這麼蒙福
[00:31:41.000 --> 00:31:42.000]  什麼都是福
[00:31:42.000 --> 00:31:45.000]  什麼出入都是福
[00:31:45.000 --> 00:31:46.000]  第七節
[00:31:46.000 --> 00:31:48.000]  仇敵起來攻擊你
[00:31:48.000 --> 00:31:51.000]  耶和華必使他們在你面前
[00:31:51.000 --> 00:31:53.000]  被你殺敗
[00:31:53.000 --> 00:31:55.000]  他們從一條路來攻擊你
[00:31:55.000 --> 00:31:57.000]  必從七條路逃跑
[00:31:57.000 --> 00:31:59.000]  在你倉房裡
[00:31:59.000 --> 00:32:02.000]  並你手所辦的一切事上
[00:32:02.000 --> 00:32:05.000]  耶和華所命的福必臨到你
[00:32:05.000 --> 00:32:10.000]  耶和華你神也要在所給你的地上賜福於你
[00:32:10.000 --> 00:32:13.000]  你若謹守耶和華你神的誡命
[00:32:13.000 --> 00:32:15.000]  遵行他的道
[00:32:15.000 --> 00:32:18.000]  他必照著向你所起的誓
[00:32:18.000 --> 00:32:22.000]  立你作自己的聖文
[00:32:22.000 --> 00:32:27.000]  天下萬民見你歸在耶和華的名下
[00:32:27.000 --> 00:32:29.000]  就要懼怕你
[00:32:29.000 --> 00:32:32.000]  你在耶和華向你列祖起誓
[00:32:32.000 --> 00:32:34.000]  應許賜你的地上
[00:32:34.000 --> 00:32:36.000]  他必使到你身所生的
[00:32:36.000 --> 00:32:38.000]  生畜所下的
[00:32:38.000 --> 00:32:40.000]  地所產的
[00:32:40.000 --> 00:32:42.000]  都綽綽有餘
[00:32:42.000 --> 00:32:46.000]  耶和華必為你開天上的虎腹
[00:32:46.000 --> 00:32:48.000]  按時降雨
[00:32:48.000 --> 00:32:51.000]  按時是很重要的
[00:32:51.000 --> 00:32:52.000]  失驚無神
[00:32:52.000 --> 00:32:55.000]  突然秋天下黑雨
[00:32:55.000 --> 00:32:57.000]  是很大件事
[00:32:57.000 --> 00:32:59.000]  是按時的
[00:32:59.000 --> 00:33:01.000]  按時降雨在你地上
[00:33:01.000 --> 00:33:04.000]  在你手裡所辦的一切事上
[00:33:04.000 --> 00:33:05.000]  賜福於你
[00:33:05.000 --> 00:33:08.000]  你必謝給許多國民
[00:33:08.000 --> 00:33:10.000]  卻不至向他們謝太
[00:33:10.000 --> 00:33:12.000]  即是家家戶戶都有餘的
[00:33:12.000 --> 00:33:15.000]  那些存款有很多個零的
[00:33:15.000 --> 00:33:17.000]  你可以想像得到
[00:33:17.000 --> 00:33:19.000]  是多麼的蒙福
[00:33:19.000 --> 00:33:22.000]  你若聽從耶和華理神的誡命
[00:33:22.000 --> 00:33:24.000]  就是我今日所吩咐你的
[00:33:24.000 --> 00:33:25.000]  謹守遵行
[00:33:25.000 --> 00:33:27.000]  不偏左右
[00:33:27.000 --> 00:33:28.000]  也不隨從
[00:33:28.000 --> 00:33:30.000]  侍奉別神
[00:33:30.000 --> 00:33:32.000]  耶和華就必使到你
[00:33:32.000 --> 00:33:33.000]  作首不作尾
[00:33:33.000 --> 00:33:35.000]  但居上不居下
[00:33:35.000 --> 00:33:38.000]  成為人上人
[00:33:38.000 --> 00:33:42.000]  十四節的祝福
[00:33:42.000 --> 00:33:44.000]  節節都是說
[00:33:44.000 --> 00:33:47.000]  福杯滿日
[00:33:47.000 --> 00:33:49.000]  只需要是一個動作
[00:33:49.000 --> 00:33:52.000]  聽從神的誡命
[00:33:52.000 --> 00:33:55.000]  即是說要不斷的揣摩
[00:33:55.000 --> 00:33:57.000]  什麼是神喜歡我們要做的
[00:33:57.000 --> 00:33:58.000]  這個民族
[00:33:58.000 --> 00:34:00.000]  什麼是神不想我們做的
[00:34:00.000 --> 00:34:02.000]  就是這樣叫聽從
[00:34:02.000 --> 00:34:05.000]  小時候就沒得去想了
[00:34:05.000 --> 00:34:06.000]  要這樣做
[00:34:06.000 --> 00:34:08.000]  一早起床一定要刷牙
[00:34:08.000 --> 00:34:09.000]  沒得不刷
[00:34:09.000 --> 00:34:12.000]  媽媽叫到七點就要起床
[00:34:12.000 --> 00:34:13.000]  吃早餐
[00:34:13.000 --> 00:34:15.000]  吃完早餐就洗臉
[00:34:15.000 --> 00:34:17.000]  背書包上學
[00:34:17.000 --> 00:34:18.000]  一定要這樣做
[00:34:18.000 --> 00:34:20.000]  但你一路長大
[00:34:20.000 --> 00:34:21.000]  進到大學
[00:34:21.000 --> 00:34:23.000]  七點還不起床
[00:34:23.000 --> 00:34:24.000]  都還沒轉身
[00:34:24.000 --> 00:34:26.000]  昨晚剛剛開完會
[00:34:26.000 --> 00:34:28.000]  三四點才睡
[00:34:28.000 --> 00:34:30.000]  在宿舍住
[00:34:30.000 --> 00:34:31.000]  還八點吃早餐
[00:34:31.000 --> 00:34:32.000]  當然不可能
[00:34:32.000 --> 00:34:34.000]  我自己會調整的
[00:34:34.000 --> 00:34:36.000]  午餐十一點鐘
[00:34:36.000 --> 00:34:37.000]  剛剛醒
[00:34:37.000 --> 00:34:40.000]  洗完臉就和同學一起
[00:34:40.000 --> 00:34:42.000]  一路長大
[00:34:42.000 --> 00:34:45.000]  聽從就不同了
[00:34:45.000 --> 00:34:48.000]  就不是七點鐘要做這件事
[00:34:48.000 --> 00:34:50.000]  八點鐘要做這件事
[00:34:50.000 --> 00:34:52.000]  是小朋友要這樣做的
[00:34:52.000 --> 00:34:53.000]  但長大之後
[00:34:53.000 --> 00:34:54.000]  他就要去思想
[00:34:54.000 --> 00:34:55.000]  去揣摩
[00:34:55.000 --> 00:35:00.000]  什麼是父母的教導的精髓
[00:35:00.000 --> 00:35:01.000]  精髓就是
[00:35:01.000 --> 00:35:03.000]  吃早餐原來很重要
[00:35:03.000 --> 00:35:05.000]  守時很重要
[00:35:05.000 --> 00:35:07.000]  有規律的生活很重要
[00:35:07.000 --> 00:35:09.000]  但因時制宜
[00:35:09.000 --> 00:35:10.000]  已經讀大學
[00:35:10.000 --> 00:35:11.000]  已經住宿舍
[00:35:11.000 --> 00:35:12.000]  你不可能
[00:35:12.000 --> 00:35:14.000]  每天早上七點醒
[00:35:14.000 --> 00:35:15.000]  八點一定要坐好
[00:35:15.000 --> 00:35:17.000]  穿好衣服吃早餐
[00:35:17.000 --> 00:35:18.000]  不是不行
[00:35:18.000 --> 00:35:20.000]  有規律不是錯的
[00:35:20.000 --> 00:35:22.000]  但有時需要調整
[00:35:22.000 --> 00:35:24.000]  甚至要打破這些規律
[00:35:24.000 --> 00:35:26.000]  因為已經有自己生活的節奏了
[00:35:26.000 --> 00:35:28.000]  所以以色列人
[00:35:28.000 --> 00:35:30.000]  這十四節是一個
[00:35:30.000 --> 00:35:32.000]  很大的一個方向
[00:35:32.000 --> 00:35:34.000]  聽從無福
[00:35:34.000 --> 00:35:35.000]  什麼的福
[00:35:35.000 --> 00:35:38.000]  神說各樣你想到的都是福
[00:35:38.000 --> 00:35:42.000]  不過你看看這張聖經有多少節
[00:35:42.000 --> 00:35:46.000]  六十八節
[00:35:46.000 --> 00:35:52.000]  還有五十四節的奏坐
[00:35:52.000 --> 00:35:55.000]  二十八章其中出名的地方就是
[00:35:55.000 --> 00:35:57.000]  十四節的祝福
[00:35:57.000 --> 00:35:59.000]  五十四節的奏坐
[00:35:59.000 --> 00:36:02.000]  第十五節開始
[00:36:02.000 --> 00:36:05.000]  你如果不聽從耶和華
[00:36:05.000 --> 00:36:06.000]  理神的話
[00:36:06.000 --> 00:36:09.000]  不謹守遵行他的一切誡命律例
[00:36:09.000 --> 00:36:11.000]  就是我今天所吩咐你的
[00:36:11.000 --> 00:36:13.000]  這以下的奏坐
[00:36:13.000 --> 00:36:15.000]  都必追隨你
[00:36:15.000 --> 00:36:16.000]  臨到你身上
[00:36:16.000 --> 00:36:18.000]  剛剛和上文所說的
[00:36:18.000 --> 00:36:20.000]  一個對立的
[00:36:20.000 --> 00:36:23.000]  你在城裡必受奏坐
[00:36:23.000 --> 00:36:26.000]  在田間也必受奏坐
[00:36:26.000 --> 00:36:28.000]  你的糠子和你的磚面盤
[00:36:28.000 --> 00:36:30.000]  都必受奏坐
[00:36:30.000 --> 00:36:31.000]  你身所生的
[00:36:31.000 --> 00:36:33.000]  地所產的
[00:36:33.000 --> 00:36:35.000]  以及牛獨羊羔
[00:36:35.000 --> 00:36:37.000]  都必受奏坐
[00:36:37.000 --> 00:36:39.000]  你出也受奏坐
[00:36:39.000 --> 00:36:41.000]  入也受奏坐
[00:36:41.000 --> 00:36:44.000]  耶和華因你行惡離棄他
[00:36:44.000 --> 00:36:47.000]  必在你手裡所辦的一切事上
[00:36:47.000 --> 00:36:48.000]  使得奏坐擾亂
[00:36:48.000 --> 00:36:50.000]  責罰臨到你
[00:36:50.000 --> 00:36:53.000]  直到你被毀滅
[00:36:53.000 --> 00:36:55.000]  遠速速的滅亡
[00:36:55.000 --> 00:36:58.000]  耶和華必使到瘟疫貼在你身上
[00:36:58.000 --> 00:37:00.000]  直到他將你從所進去
[00:37:00.000 --> 00:37:03.000]  得為業的地上滅絕
[00:37:03.000 --> 00:37:05.000]  耶和華要用勞病
[00:37:05.000 --> 00:37:07.000]  肺癆
[00:37:07.000 --> 00:37:08.000]  熱病
[00:37:08.000 --> 00:37:09.000]  火症
[00:37:09.000 --> 00:37:10.000]  藥疾
[00:37:10.000 --> 00:37:11.000]  刀劍
[00:37:11.000 --> 00:37:13.000]  可能藏屍
[00:37:13.000 --> 00:37:14.000]  旱風
[00:37:14.000 --> 00:37:15.000]  霉難
[00:37:15.000 --> 00:37:16.000]  攻擊你
[00:37:16.000 --> 00:37:17.000]  也都要追趕你
[00:37:17.000 --> 00:37:19.000]  直到你滅亡
[00:37:19.000 --> 00:37:22.000]  你頭上的天要變為銅
[00:37:22.000 --> 00:37:23.000]  腳下的地
[00:37:23.000 --> 00:37:25.000]  要變為鐵
[00:37:25.000 --> 00:37:27.000]  耶和華要使到你
[00:37:27.000 --> 00:37:29.000]  那降在你地上的雨
[00:37:29.000 --> 00:37:31.000]  變為塵沙
[00:37:31.000 --> 00:37:33.000]  即是變成沙漠化
[00:37:33.000 --> 00:37:34.000]  你可以想像
[00:37:34.000 --> 00:37:35.000]  如果你在北京
[00:37:35.000 --> 00:37:37.000]  突然間大風沙
[00:37:37.000 --> 00:37:39.000]  那種情景都很痛苦
[00:37:39.000 --> 00:37:41.000]  又出不到街
[00:37:41.000 --> 00:37:44.000]  出街吹到整個臉痛得不得了
[00:37:44.000 --> 00:37:47.000]  從天臨到你身上
[00:37:47.000 --> 00:37:49.000]  直到你滅亡
[00:37:49.000 --> 00:37:51.000]  耶和華必使到你
[00:37:51.000 --> 00:37:53.000]  敗在仇敵面前
[00:37:53.000 --> 00:37:56.000]  你從一條路去攻擊他們
[00:37:56.000 --> 00:37:58.000]  必從七條路逃跑
[00:37:58.000 --> 00:37:59.000]  是你逃跑
[00:37:59.000 --> 00:38:02.000]  你必在天下萬國中拋來拋去
[00:38:02.000 --> 00:38:04.000]  你的屍首
[00:38:04.000 --> 00:38:06.000]  必給空中的飛鳥
[00:38:06.000 --> 00:38:08.000]  和地上的走獸
[00:38:08.000 --> 00:38:09.000]  作食物
[00:38:09.000 --> 00:38:13.000]  並無人鬧趕
[00:38:13.000 --> 00:38:14.000]  控趕
[00:38:14.000 --> 00:38:16.000]  耶和華必用埃及人的倉
[00:38:16.000 --> 00:38:17.000]  病治倉
[00:38:17.000 --> 00:38:18.000]  牛皮鱔
[00:38:18.000 --> 00:38:20.000]  乳戒
[00:38:20.000 --> 00:38:21.000]  攻擊你
[00:38:21.000 --> 00:38:24.000]  即是這些橫疾
[00:38:24.000 --> 00:38:27.000]  這些是叫做
[00:38:27.000 --> 00:38:30.000]  不知道什麼的
[00:38:30.000 --> 00:38:32.000]  古靈精怪的疾病
[00:38:32.000 --> 00:38:35.000]  都是一次過發在你身上
[00:38:35.000 --> 00:38:37.000]  使你不能夠醫治
[00:38:37.000 --> 00:38:39.000]  耶和華必用癲狂
[00:38:39.000 --> 00:38:40.000]  眼核
[00:38:40.000 --> 00:38:41.000]  心驚
[00:38:41.000 --> 00:38:42.000]  攻擊你
[00:38:42.000 --> 00:38:44.000]  心驚膽戰
[00:38:44.000 --> 00:38:46.000]  你可以想像得到
[00:38:46.000 --> 00:38:47.000]  那種痛苦
[00:38:47.000 --> 00:38:49.000]  你必在五間摸索
[00:38:49.000 --> 00:38:52.000]  好像核子在暗中摸索一樣
[00:38:52.000 --> 00:38:54.000]  你所行的必不亨通
[00:38:54.000 --> 00:38:58.000]  時常遭遇欺壓搶奪
[00:38:58.000 --> 00:38:59.000]  無人答救
[00:38:59.000 --> 00:39:01.000]  你聘定了妻
[00:39:01.000 --> 00:39:03.000]  別人必與他同房
[00:39:03.000 --> 00:39:04.000]  你建造房屋
[00:39:04.000 --> 00:39:06.000]  不得住在其內
[00:39:06.000 --> 00:39:08.000]  你栽種葡萄園
[00:39:08.000 --> 00:39:10.000]  也不得用其中的果子
[00:39:10.000 --> 00:39:13.000]  你的牛在你眼前宰了
[00:39:13.000 --> 00:39:15.000]  你必不得吃他的肉
[00:39:15.000 --> 00:39:18.000]  你的奴在你眼前被搶奪
[00:39:18.000 --> 00:39:20.000]  不得歸還
[00:39:20.000 --> 00:39:22.000]  即是說充滿了強暴
[00:39:22.000 --> 00:39:25.000]  充滿了不公義的社會
[00:39:25.000 --> 00:39:27.000]  你的羊歸了仇敵
[00:39:27.000 --> 00:39:29.000]  無人答救
[00:39:29.000 --> 00:39:31.000]  即是周圍的搶奪
[00:39:31.000 --> 00:39:35.000]  好像以前那些土匪
[00:39:35.000 --> 00:39:37.000]  誰是山寨王
[00:39:37.000 --> 00:39:38.000]  要搶就搶
[00:39:38.000 --> 00:39:40.000]  沒人敢出聲
[00:39:40.000 --> 00:39:43.000]  你的兒女必歸與別國的民
[00:39:43.000 --> 00:39:46.000]  你的眼目終日切忘
[00:39:46.000 --> 00:39:48.000]  甚至失明
[00:39:48.000 --> 00:39:50.000]  即是強搶民女
[00:39:50.000 --> 00:39:54.000]  必被你所不認識的國民吃盡
[00:39:54.000 --> 00:39:55.000]  對不起
[00:39:55.000 --> 00:39:58.000]  你的土產和你的奴鹿得來
[00:39:58.000 --> 00:40:00.000]  你時常被欺負
[00:40:00.000 --> 00:40:02.000]  受壓制
[00:40:02.000 --> 00:40:04.000]  甚至你一眼中所看見的
[00:40:04.000 --> 00:40:06.000]  必至瘋狂
[00:40:06.000 --> 00:40:08.000]  即是人都瘋了
[00:40:08.000 --> 00:40:09.000]  甚麼的衰運
[00:40:09.000 --> 00:40:11.000]  你都日日這樣走
[00:40:11.000 --> 00:40:13.000]  日日走衰運
[00:40:13.000 --> 00:40:17.000]  你可想而知那種慘情
[00:40:17.000 --> 00:40:19.000]  耶護華必攻擊你
[00:40:19.000 --> 00:40:21.000]  使你膝上腿上
[00:40:21.000 --> 00:40:23.000]  從腳掌到頭頂
[00:40:23.000 --> 00:40:26.000]  掌毒瘡無法醫治
[00:40:26.000 --> 00:40:29.000]  身外物沒了就沒了
[00:40:29.000 --> 00:40:31.000]  自己身體健康是最重要
[00:40:31.000 --> 00:40:33.000]  都不放過你
[00:40:33.000 --> 00:40:35.000]  你的當事人要生毒瘡
[00:40:35.000 --> 00:40:38.000]  由腳底到頭頂
[00:40:38.000 --> 00:40:40.000]  三十六節
[00:40:40.000 --> 00:40:43.000]  耶護華必將你和你所立的王
[00:40:43.000 --> 00:40:46.000]  領到你和你們早不認識的國去
[00:40:46.000 --> 00:40:49.000]  在那裡你必是木頭石頭的神
[00:40:49.000 --> 00:40:52.000]  你在耶護華領你到的各國中
[00:40:52.000 --> 00:40:54.000]  要令人驚喜
[00:40:54.000 --> 00:40:55.000]  笑談
[00:40:55.000 --> 00:40:56.000]  譏笑
[00:40:56.000 --> 00:40:58.000]  被人嘲笑
[00:40:58.000 --> 00:41:00.000]  剛剛上個星期我們不是說
[00:41:00.000 --> 00:41:02.000]  以色列人將來
[00:41:02.000 --> 00:41:05.000]  有十個外國人
[00:41:05.000 --> 00:41:07.000]  抓住一個猶太人
[00:41:07.000 --> 00:41:08.000]  抓住他們的衣襟
[00:41:08.000 --> 00:41:09.000]  即是掹衫尾
[00:41:09.000 --> 00:41:12.000]  我們要見耶護華
[00:41:12.000 --> 00:41:15.000]  我們要去求那個恩典
[00:41:15.000 --> 00:41:18.000]  我們去尋求神的恩典
[00:41:18.000 --> 00:41:20.000]  這樣的將來的光景
[00:41:20.000 --> 00:41:25.000]  以色列人又是神的冠冕的寶石
[00:41:25.000 --> 00:41:28.000]  但是現在摩西的預言
[00:41:28.000 --> 00:41:31.000]  摩西的警告
[00:41:31.000 --> 00:41:34.000]  我就平平安安回天家了
[00:41:34.000 --> 00:41:36.000]  你們就要受苦很久了
[00:41:36.000 --> 00:41:38.000]  如果你們進到迦南之後
[00:41:38.000 --> 00:41:40.000]  那個約是正式生效的
[00:41:40.000 --> 00:41:42.000]  其實生效了
[00:41:42.000 --> 00:41:45.000]  你們就知道那個味道了
[00:41:45.000 --> 00:41:47.000]  這樣的危言聳聽
[00:41:47.000 --> 00:41:48.000]  摩西
[00:41:48.000 --> 00:41:50.000]  還有真的很諷刺
[00:41:50.000 --> 00:41:51.000]  十四節
